|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.5/TIS/TIS_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1372.72        2500.00                 NaN   98.9405       0.290080E-001  0.475563                 NaN  0.237540       0.317372                 NaN            NaN            NaN
  1371.56        2500.00                 NaN   98.9471       0.462201       0.463717E-001            NaN  0.230053       0.314322                 NaN            NaN            NaN
  1370.39        2500.00                 NaN   98.9618       0.481350                 NaN            NaN  0.245035       0.311797                 NaN            NaN            NaN
  1369.23        2500.00                 NaN   98.9708       0.472706                 NaN            NaN  0.247139       0.309323                 NaN            NaN            NaN
  1368.06        2500.00                 NaN   98.9783       0.476669                 NaN            NaN  0.239220       0.305780                 NaN            NaN            NaN
  1366.90        2500.00                 NaN   98.9865       0.471060                 NaN            NaN  0.239173       0.303276                 NaN            NaN            NaN
  1365.74        2500.00                 NaN   98.9930       0.471919                 NaN            NaN  0.234572       0.300468                 NaN            NaN            NaN
  1364.57        2500.00                 NaN   99.0006       0.468761                 NaN            NaN  0.232823       0.297859                 NaN            NaN            NaN
  1363.41        2500.00                 NaN   99.0088       0.466174                 NaN            NaN  0.230183       0.294845                 NaN            NaN            NaN
  1362.24        2500.00                 NaN   99.0168       0.459036                 NaN            NaN  0.231578       0.292591                 NaN            NaN            NaN
  1361.08        2500.00                 NaN   99.0214       0.458489                 NaN            NaN  0.228863       0.291252                 NaN            NaN            NaN
  1359.91        2500.00                 NaN   99.0352       0.457994                 NaN            NaN  0.221722       0.285110                 NaN            NaN            NaN
  1358.75        2500.00                 NaN   99.0390       0.453426                 NaN            NaN  0.223187       0.284360                 NaN            NaN            NaN
  1357.58        2500.00                 NaN   99.0463       0.448269                 NaN            NaN  0.223430       0.282037                 NaN            NaN            NaN
  1356.42        2500.00                 NaN   99.0494       0.456744                 NaN            NaN  0.214166       0.279677                 NaN            NaN            NaN
  1355.25        2500.00                 NaN   99.0611       0.446910                 NaN            NaN  0.215588       0.276382                 NaN            NaN            NaN
  1354.09        2500.00                 NaN   99.0675       0.441782                 NaN            NaN  0.216225       0.274508                 NaN            NaN            NaN
  1352.92        2500.00                 NaN   98.8317       0.535419                 NaN            NaN  0.286135       0.346765                 NaN            NaN            NaN
  1351.76        2500.00                 NaN   99.3277       0.326436                 NaN            NaN  0.151078       0.194766                 NaN            NaN            NaN
  1350.59        2500.00                 NaN   99.0871       0.435860                 NaN            NaN  0.209804       0.267273                 NaN            NaN            NaN
  1349.43        2500.00                 NaN   99.0933       0.434313                 NaN            NaN  0.207377       0.265045                 NaN            NaN            NaN
  1348.26        2500.00                 NaN   99.0982       0.436676                 NaN            NaN  0.202232       0.262897                 NaN            NaN            NaN
  1347.10        2500.00                 NaN   99.1062       0.429808                 NaN            NaN  0.203558       0.260450                 NaN            NaN            NaN
  1345.93        2500.00                 NaN   99.1141       0.427050                 NaN            NaN  0.201423       0.257448                 NaN            NaN            NaN
  1344.77        2500.00                 NaN   99.1185       0.425780                 NaN            NaN  0.199767       0.255915                 NaN            NaN            NaN
  1343.60        2500.00                 NaN   99.1247       0.424679                 NaN            NaN  0.196946       0.253639                 NaN            NaN            NaN
  1342.44        2500.00                 NaN   99.1312       0.420145                 NaN            NaN  0.197021       0.251655                 NaN            NaN            NaN
  1341.28        2500.00                 NaN   99.1378       0.417380                 NaN            NaN  0.195466       0.249373                 NaN            NaN            NaN
  1340.11        2500.00                 NaN   99.1435       0.418228                 NaN            NaN  0.191216       0.247044                 NaN            NaN            NaN
  1338.95        2500.00                 NaN   99.1479       0.416702                 NaN            NaN  0.190088       0.245358                 NaN            NaN            NaN
  1337.78        2500.00                 NaN   99.1512       0.420546                 NaN            NaN  0.184816       0.243402                 NaN            NaN            NaN
  1336.62        2500.00                 NaN   99.1600       0.412212                 NaN            NaN  0.186739       0.241075                 NaN            NaN            NaN
  1335.45        2500.00                 NaN   99.1649       0.414355                 NaN            NaN  0.181874       0.238841                 NaN            NaN            NaN
  1334.29        2500.00                 NaN   99.1708       0.411084                 NaN            NaN  0.180999       0.237103                 NaN            NaN            NaN
  1333.12        2500.00                 NaN   99.1771       0.406575                 NaN            NaN  0.181238       0.235083                 NaN            NaN            NaN
  1331.96        2500.00                 NaN   99.1811       0.408554                 NaN            NaN  0.177005       0.233355                 NaN            NaN            NaN
  1330.79        2500.00                 NaN   99.1869       0.407056                 NaN            NaN  0.175017       0.231072                 NaN            NaN            NaN
  1329.63        2500.00                 NaN   99.1908       0.405387                 NaN            NaN  0.173416       0.230356                 NaN            NaN            NaN
  1328.46        2500.00                 NaN   99.2008       0.402122                 NaN            NaN  0.171007       0.226112                 NaN            NaN            NaN
  1327.30        2500.00                 NaN   99.2016       0.406720                 NaN            NaN  0.166059       0.225593                 NaN            NaN            NaN
  1326.13        2500.00                 NaN   99.2064       0.401791                 NaN            NaN  0.167524       0.224257                 NaN            NaN            NaN
  1324.97        2500.00                 NaN   99.2092       0.407702                 NaN            NaN  0.160621       0.222500                 NaN            NaN            NaN
  1323.80        2500.00                 NaN   99.2175       0.391852                 NaN            NaN  0.169434       0.221178                 NaN            NaN            NaN
  1322.64        2500.00                 NaN   99.2256       0.400318                 NaN            NaN  0.157260       0.216812                 NaN            NaN            NaN
  1321.47        2500.00                 NaN   99.2252       0.398797                 NaN            NaN  0.158781       0.217220                 NaN            NaN            NaN
  1320.31        2500.00                 NaN   99.2283       0.408113                 NaN            NaN  0.148486       0.215138                 NaN            NaN            NaN
  1319.14        2500.00                 NaN   99.2322       0.407453                 NaN            NaN  0.146683       0.213686                 NaN            NaN            NaN
  1317.98        2500.00                 NaN   99.2379       0.401916                 NaN            NaN  0.148062       0.212082                 NaN            NaN            NaN
  1316.82        2500.00                 NaN   99.2423       0.401130                 NaN            NaN  0.146137       0.210463                 NaN            NaN            NaN
  1315.65        2500.00                 NaN   99.2472       0.399868                 NaN            NaN  0.144056       0.208843                 NaN            NaN            NaN
  1314.49        2500.00                 NaN   99.2505       0.402358                 NaN            NaN  0.139788       0.207313                 NaN            NaN            NaN
  1313.32        2500.00                 NaN   99.2431       0.401895                 NaN            NaN  0.145626       0.209361                 NaN            NaN            NaN
  1312.16        2500.00                 NaN   99.2699       0.395417                 NaN            NaN  0.133520       0.201156                 NaN            NaN            NaN
  1310.99        2500.00                 NaN   99.2582       0.414005                 NaN            NaN  0.124340       0.203432                 NaN            NaN            NaN
  1309.83        2500.00                 NaN   99.2641       0.407503                 NaN            NaN  0.126671       0.201711                 NaN            NaN            NaN
  1308.66        2500.00                 NaN   99.2693       0.403771                 NaN            NaN  0.126909       0.199997                 NaN            NaN            NaN
  1307.50        2500.00                 NaN   99.2716       0.409058                 NaN            NaN  0.120426       0.198882                 NaN            NaN            NaN
  1306.33        2500.00                 NaN   99.2751       0.406171                 NaN            NaN  0.121095       0.197644                 NaN            NaN            NaN
  1305.17        2500.00                 NaN   99.2788       0.407870                 NaN            NaN  0.117043       0.196271                 NaN            NaN            NaN
  1304.00        2500.00                 NaN   99.2808       0.412421                 NaN            NaN  0.111554       0.195235                 NaN            NaN            NaN
  1302.84        2500.00                 NaN   99.2850       0.409521                 NaN            NaN  0.111785       0.193669                 NaN            NaN            NaN
  1301.67        2500.00                 NaN   97.5037       0.814552                 NaN            NaN  0.233727       0.415736        1.03230                 NaN            NaN
  1300.51        2500.00                 NaN   90.0691        2.55567                 NaN            NaN  0.703403        1.35044        5.27197       0.493950E-001            NaN
  1299.34        2500.00                 NaN   77.4398        5.23175                 NaN            NaN   1.58901        3.02118        11.9403       0.778014                 NaN
  1298.18        2500.00                 NaN   79.2612        4.80222                 NaN            NaN   1.54569        2.78403        10.9001       0.706800                 NaN
  1297.01        2500.00                 NaN   81.2980        4.36564                 NaN            NaN   1.43126        2.51830        9.75863       0.628126                 NaN
  1295.85        2500.00                 NaN   83.1974        3.97663                 NaN            NaN   1.29642        2.26967        8.70406       0.555789                 NaN
  1294.68        2500.00                 NaN   84.8493        3.64345                 NaN            NaN   1.16916        2.05281        7.79158       0.493685                 NaN
  1293.52        2500.00                 NaN   86.3073        3.34518                 NaN            NaN   1.05272        1.86072        6.99386       0.440184                 NaN
  1292.36        2500.00                 NaN   87.5764        3.08782                 NaN            NaN  0.944585        1.69337        6.30373       0.394117                 NaN
  1291.19        2500.00                 NaN   88.6592        2.86456                 NaN            NaN  0.852817        1.54980        5.71808       0.355506                 NaN
  1290.03        2500.00                 NaN   89.5896        2.67787                 NaN            NaN  0.766857        1.42627        5.21695       0.322455                 NaN
  1288.86        2500.00                 NaN   90.4476        2.48896                 NaN            NaN  0.695108        1.31241        4.76270       0.293213                 NaN
  1287.70        2500.00                 NaN   91.1141        2.37343                 NaN            NaN  0.618934        1.22263        4.40195       0.268972                 NaN
  1286.53        2500.00                 NaN   88.5238        2.89046                 NaN            NaN  0.926635        1.59960        5.70335       0.356177                 NaN
  1285.37        2500.00                 NaN   94.5196        1.52396                 NaN            NaN  0.407457       0.744983        2.64189       0.162134                 NaN
  1284.20        2500.00                 NaN   93.0853        2.10599                 NaN            NaN  0.340363       0.948051        3.32607       0.194176                 NaN
  1283.04        2500.00                 NaN   92.9915        2.09156                 NaN            NaN  0.338693       0.972350        3.40593       0.199997                 NaN
  1281.87        2500.00                 NaN   93.7371        1.92327                 NaN            NaN  0.266852       0.871785        3.02794       0.173056                 NaN
  1280.71        2500.00                 NaN   95.3803        1.17906                 NaN            NaN  0.391665       0.661980        2.25257       0.134435                 NaN
  1279.54        2500.00                 NaN   89.7056       0.465111        3.08533                 NaN            NaN   1.41514        5.06370       0.265102                 NaN
  1278.38        2500.00                 NaN   90.4808        3.83518                 NaN            NaN            NaN   1.30819        4.14858       0.227215                 NaN
  1277.21        2500.00                 NaN   99.9030       0.322037E-001            NaN            NaN            NaN            NaN  0.569555E-001  0.783714E-002            NaN
  1276.05        2500.00                 NaN   95.6790        1.66218                 NaN            NaN            NaN  0.585345        1.99127       0.821768E-001            NaN
  1274.88        2500.00                 NaN   94.9214        1.88619                 NaN            NaN            NaN  0.698276        2.37001       0.124084                 NaN
  1273.72        2500.00                 NaN   94.4197        1.83554                 NaN            NaN            NaN  0.730346        2.80747       0.206978                 NaN
  1272.55        2500.00                 NaN   93.2058        2.55378                 NaN            NaN  0.237099E-001  0.969645        3.15261       0.944294E-001            NaN
  1271.39        2500.00                 NaN   98.2786       0.346452       0.431507                 NaN            NaN  0.236720       0.657001       0.497226E-001            NaN
  1270.22        2500.00                 NaN   92.5023        1.07827        1.67594                 NaN            NaN  0.946144        3.58607       0.211235                 NaN
  1269.06        2500.00                 NaN   96.5718       0.340017       0.945272                 NaN            NaN  0.432806        1.63636       0.737782E-001            NaN
  1267.90        2500.00                 NaN   94.8927        1.34675       0.755403                 NaN            NaN  0.899589        2.03789       0.676483E-001            NaN
  1266.73        2500.00                 NaN   92.0993        2.94593                 NaN            NaN            NaN   1.12312        3.68720       0.144431                 NaN
  1265.57        2500.00                 NaN   99.3540                 NaN            NaN            NaN            NaN  0.703451E-001  0.546320       0.293592E-001            NaN
  1264.40        2500.00                 NaN   85.3245        5.50473       0.151728                 NaN  0.154271        2.13045        6.44459       0.289742                 NaN
  1263.24        2500.00                 NaN   99.8533                 NaN            NaN            NaN            NaN  0.239864E-001  0.827458E-001  0.399270E-001            NaN
  1262.07        2500.00                 NaN   99.9935                 NaN            NaN            NaN            NaN  0.632106E-002  0.159598E-003            NaN            NaN
  1260.91        2500.00                 NaN   99.9275       0.492711E-001            NaN            NaN            NaN  0.232459E-001            NaN            NaN            NaN
  1259.74        2500.00                 NaN   99.5744       0.188057                 NaN            NaN            NaN  0.710167E-001  0.166531                 NaN            NaN
  1258.58        2500.00                 NaN   99.9675                 NaN            NaN            NaN            NaN            NaN  0.324776E-001            NaN            NaN
  1257.41        2500.00                 NaN   99.6815       0.377095E-001  0.886013E-001            NaN            NaN  0.137117E-001  0.168285       0.101826E-001            NaN
  1256.25        2500.00                 NaN   99.6430       0.129128                 NaN            NaN            NaN  0.102706E-001  0.217624                 NaN            NaN
  1255.08        2500.00                 NaN   90.9358        3.37180                 NaN            NaN            NaN   1.28240        4.17292       0.237056                 NaN
  1253.92        2500.00                 NaN   98.9405       0.378117                 NaN            NaN  0.158972       0.181415       0.340954                 NaN            NaN
  1252.75        2500.00                 NaN   94.8671       0.157408        1.41926                 NaN            NaN  0.683352        2.77743       0.954000E-001            NaN
  1251.59        2500.00                 NaN   99.9932                 NaN            NaN            NaN            NaN            NaN            NaN  0.677044E-002            NaN
  1250.42        2500.00                 NaN   99.8177       0.113474                 NaN            NaN            NaN            NaN  0.569917E-001  0.118539E-001            NaN
  1249.26        2500.00                 NaN   98.3747       0.655807                 NaN            NaN            NaN  0.243071       0.703239       0.231917E-001            NaN
  1248.09        2500.00                 NaN   98.0129       0.740507                 NaN            NaN            NaN  0.277751       0.930082       0.387390E-001            NaN
  1246.93        2500.00                 NaN   97.8829       0.744575                 NaN            NaN            NaN  0.301380        1.02940       0.417844E-001            NaN
  1245.76        2500.00                 NaN   98.0072       0.710100                 NaN            NaN            NaN  0.264982       0.969615       0.480759E-001            NaN
  1244.60        2500.00                 NaN   97.9393       0.789603                 NaN            NaN            NaN  0.285734       0.947878       0.374832E-001            NaN
  1243.44        2500.00                 NaN   98.6869       0.318652                 NaN            NaN            NaN  0.148567       0.798021       0.478177E-001            NaN
  1242.27        2500.00                 NaN   99.0916       0.512762E-001  0.334011E-004            NaN  0.182661       0.175955       0.476139       0.223215E-001            NaN
  1241.11        2500.00                 NaN   97.6402       0.597703                 NaN            NaN            NaN  0.257537       0.944931       0.226572E-001  0.537006     
  1239.94        2500.00                 NaN   96.6662       0.414562       0.495355                 NaN            NaN  0.299161        1.99218       0.132534                 NaN
  1238.78        2500.00                 NaN   89.1968        2.79962                 NaN            NaN            NaN   1.24422        3.79044       0.489935E-001   2.91990     
  1237.61        2500.00                 NaN   93.2350       0.642946                 NaN            NaN            NaN  0.651899        3.11213       0.117206        2.24086     
  1236.45        2500.00                 NaN   86.9110        2.33974       0.870535                 NaN            NaN   1.30715        4.77754       0.961911E-001   3.69784     
  1235.28        2500.00                 NaN   85.1742        3.01673                 NaN            NaN            NaN   1.47023        5.75853       0.137821        4.44251     
  1234.12        2500.00                 NaN   89.6821        1.11823       0.846066                 NaN            NaN  0.961750        4.20734       0.119797        3.06475     
  1232.95        2500.00                 NaN   96.5654       0.768515                 NaN            NaN            NaN  0.312911        1.40631       0.465554E-001  0.900284     
  1231.79        2500.00                 NaN   85.7784        2.58852                 NaN            NaN            NaN   1.33563        5.82536       0.147193        4.32494     
  1230.62        2500.00                 NaN   88.8344       0.434899        1.54398                 NaN            NaN  0.985049        4.69203       0.137303        3.37233     
  1229.46        2500.00                 NaN   58.7754       0.788981E-001   6.63925       0.112214E-005            NaN   3.58787        17.6737       0.449768        12.7951     
  1228.29        2500.00                 NaN            NaN   15.6708                 NaN            NaN            NaN   8.51607        43.4127        1.06048        31.3400     
  1227.13        2500.00                 NaN            NaN   15.6724                 NaN            NaN            NaN   8.52125        43.4067        1.05946        31.3401     
  1225.96        2500.00                 NaN            NaN   15.6669                 NaN            NaN            NaN   8.52915        43.4065        1.05928        31.3382     
  1224.80        2500.00                 NaN            NaN   15.6743                 NaN            NaN            NaN   8.52649        43.4006        1.05841        31.3402     
  1223.63        2500.00                 NaN            NaN   15.6756                 NaN            NaN            NaN   8.52983        43.3966        1.05767        31.3403     
  1222.47        2500.00                 NaN            NaN   15.6773                 NaN            NaN            NaN   8.53378        43.3918        1.05680        31.3404     
  1221.30        2500.00                 NaN            NaN   15.6785                 NaN            NaN            NaN   8.53718        43.3878        1.05609        31.3404     
  1220.14        2500.00                 NaN            NaN   15.6798                 NaN            NaN            NaN   8.54055        43.3838        1.05538        31.3405     
  1218.98        2500.00                 NaN            NaN   15.6775                 NaN            NaN            NaN   8.54538        43.3818        1.05544        31.3399     
  1217.81        2500.00                 NaN            NaN   15.6851                 NaN            NaN            NaN   8.55524        43.3666        1.05224        31.3409     
  1216.65        2500.00                 NaN            NaN   15.6834                 NaN            NaN            NaN   8.55041        43.3722        1.05332        31.3407     
  1215.48        2500.00                 NaN            NaN   15.6938                 NaN            NaN            NaN   8.58288        43.3352        1.04662        31.3415     
  1214.32        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1213.15        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1211.99        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1210.82        2500.00                 NaN            NaN   15.6901                 NaN            NaN            NaN   8.56737        43.3517        1.04962        31.3412     
  1209.66        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58738        43.3301        1.04572        31.3416     
  1208.49        2500.00                 NaN            NaN   15.6933                 NaN            NaN            NaN   8.57698        43.3407        1.04757        31.3414     
  1207.33        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1206.16        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1205.00        2500.00                 NaN            NaN   15.6952                 NaN            NaN            NaN   8.58747        43.3300        1.04570        31.3416     
  1203.83        2500.00                 NaN            NaN   15.6978                 NaN            NaN            NaN   8.58798        43.3274        1.04513        31.3417     
  1202.67        2500.00                 NaN            NaN   15.6989                 NaN            NaN            NaN   8.59071        43.3241        1.04451        31.3418     
  1201.50        2500.00                 NaN            NaN   15.6955                 NaN            NaN            NaN   8.58787        43.3294        1.04558        31.3417     
