|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.75/WD94/WD94_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000        99.1440       0.770229       0.857742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000        98.9910       0.950780       0.581892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000        98.9835       0.963245       0.533012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000        99.0319       0.906807       0.612532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000        99.0280       0.918336       0.536891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000        99.0339       0.913390       0.527546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000        99.0443       0.904592       0.510931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000        99.0496       0.900843       0.495338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000        99.0672       0.883856       0.489250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.0736       0.878158       0.482046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000        99.0823       0.871119       0.465942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000        99.0856       0.872226       0.421316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000        99.1078       0.844397       0.478446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000        99.1098       0.847432       0.427473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000        99.1156       0.842382       0.420301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000        99.1288       0.831345       0.398304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000        99.1357       0.825318       0.390044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000        99.1452       0.815884       0.388806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000        99.1522       0.809017       0.387874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000        99.1607       0.802594       0.366763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000        99.0992       0.863490       0.373069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000        99.2447       0.723954       0.313477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000        99.1798       0.786614       0.335829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000        99.1916       0.778433       0.299359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000        99.2000       0.768843       0.311283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.5896       0.397895       0.125154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000        98.8206        1.13152       0.479164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000        99.2274       0.745427       0.272174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000        99.1232       0.846280       0.305193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000        99.5774       0.406474       0.161206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000        98.9819       0.891816       0.126282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        500.000        99.2708       0.729229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.23        500.000        99.2515       0.748468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.72        500.000        99.2568       0.733359       0.983724E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000        99.2638       0.644383       0.918462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.2755       0.708367       0.161601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000        99.2179       0.782107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        500.000        99.3613       0.603206       0.355100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.17        500.000        99.2663       0.733667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.66        500.000        99.2927       0.707310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.15        500.000        99.2711       0.728942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.64        500.000        99.3334       0.666628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.13        500.000        99.3120       0.677658       0.103313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000        99.3145       0.685454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.11        500.000        99.2731       0.704615       0.223052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.60        500.000        99.5406       0.459368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.09        500.000        99.1641       0.831746       0.417292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.58        500.000        99.3528       0.505814       0.141341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.07        500.000        99.3445       0.655534       0.972198E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.56        500.000        99.3457       0.654279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        500.000        99.3510       0.634703       0.142512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000        99.3551       0.644950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000        99.2540       0.745985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000        99.5461       0.453924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.2904       0.709571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.3747       0.625344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.3765       0.623539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.3835       0.616499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.3854       0.614641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.3892       0.610844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.3927       0.607260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.3967       0.603262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.4006       0.599377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.4046       0.595382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.4109       0.589141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.4120       0.587981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.4175       0.582455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.4197       0.580305       0.302293E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.3468       0.653172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.6547       0.345344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.3146       0.685416       0.114127E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.4002       0.599815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.4387       0.561300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.4393       0.560713       0.551067E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4279       0.482934                 NaN  0.892049E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.3196                 NaN            NaN  0.680366                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.2176       0.455189E-001            NaN  0.736900                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4939                 NaN            NaN  0.506138                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.2584                 NaN            NaN  0.741612                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.3250                 NaN            NaN  0.675006                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.2617       0.230251E-002            NaN  0.736000                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.5091                 NaN            NaN  0.490934                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4105                 NaN            NaN  0.589506                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.0801       0.285460E-001            NaN  0.891341                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.3606                 NaN            NaN  0.639359                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.3236                 NaN            NaN  0.676440                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.3212                 NaN            NaN  0.678823                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.3189                 NaN            NaN  0.681063                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.3143                 NaN            NaN  0.685702                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.3112                 NaN            NaN  0.688822                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.3051                 NaN            NaN  0.694948                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.3003                 NaN            NaN  0.699658                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.2929                 NaN            NaN  0.707084                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.1553                 NaN            NaN  0.605057       0.239620                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        98.8859                 NaN            NaN  0.742836       0.371273                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        98.8985                 NaN            NaN  0.366326       0.735209                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        98.9133                 NaN            NaN  0.725128       0.361574                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        98.9222                 NaN            NaN  0.720066       0.357719                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        98.9323                 NaN            NaN  0.354566       0.713122                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        98.9418                 NaN            NaN  0.707600       0.350584                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        98.9515                 NaN            NaN  0.702891       0.345654                 NaN            NaN            NaN            NaN            NaN
