|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         ne             lc             ilm           
  1278.95        2500.00        95.6730                 NaN  0.696003       0.319420                 NaN  0.522229        2.78934                 NaN            NaN            NaN            NaN            NaN
  1277.51        2500.00        89.2639                 NaN            NaN   1.93521                 NaN   1.11859        6.17319        1.50908                 NaN            NaN            NaN            NaN
  1276.08        2500.00        87.8590                 NaN  0.288967        2.11546                 NaN   1.28279        7.21413        1.23962                 NaN            NaN            NaN            NaN
  1274.64        2500.00        87.6217                 NaN  0.514255        1.99247                 NaN   1.33131        7.36757        1.17266                 NaN            NaN            NaN            NaN
  1273.20        2500.00        85.9806                 NaN  0.584595        2.18146                 NaN   1.47209        8.44586        1.33542                 NaN            NaN            NaN            NaN
  1271.76        2500.00        89.2773                 NaN  0.453402        1.68088                 NaN   1.12003        6.44801        1.02037                 NaN            NaN            NaN            NaN
  1270.32        2500.00        89.4294                 NaN  0.435520        1.64761                 NaN   1.09120        6.37888        1.01741                 NaN            NaN            NaN            NaN
  1268.89        2500.00        90.2528                 NaN  0.412758        1.50014                 NaN  0.999877        5.90125       0.933156                 NaN            NaN            NaN            NaN
  1267.45        2500.00        91.1422                 NaN  0.376170        1.36326                 NaN  0.900326        5.36720       0.850828                 NaN            NaN            NaN            NaN
  1266.01        2500.00        92.0290                 NaN  0.337001        1.23203                 NaN  0.802702        4.83373       0.765530                 NaN            NaN            NaN            NaN
  1264.57        2500.00        93.2075                 NaN  0.319874        1.12986                 NaN  0.732525        3.91247       0.697742                 NaN            NaN            NaN            NaN
  1263.13        2500.00        93.5955                 NaN  0.234195       0.937996                 NaN  0.594407        4.10287       0.535037                 NaN            NaN            NaN            NaN
  1261.70        2500.00        93.4715                 NaN  0.294056        1.09745                 NaN  0.686044        3.73069       0.720255                 NaN            NaN            NaN            NaN
  1260.26        2500.00        93.8827                 NaN  0.171190       0.910631                 NaN  0.513589        3.95040       0.571479                 NaN            NaN            NaN            NaN
  1258.82        2500.00        94.9983                 NaN  0.275370       0.775749                 NaN  0.491371        3.00364       0.455615                 NaN            NaN            NaN            NaN
  1257.38        2500.00        95.0967                 NaN  0.209628       0.796686                 NaN  0.465659        2.96072       0.470605                 NaN            NaN            NaN            NaN
  1255.95        2500.00        95.3956                 NaN  0.195302       0.759935                 NaN  0.430608        2.77575       0.442835                 NaN            NaN            NaN            NaN
  1254.51        2500.00        95.3620                 NaN  0.205231       0.755880                 NaN  0.432175        2.80358       0.441180                 NaN            NaN            NaN            NaN
  1253.07        2500.00        93.2171       0.674416E-001            NaN   1.90597                 NaN            NaN   3.99523       0.570721       0.243585                 NaN            NaN            NaN
  1251.63        2500.00        97.3819       0.446868                 NaN  0.110091                 NaN            NaN  0.931450       0.641770E-001            NaN  0.265861       0.799603                 NaN
  1250.19        2500.00                 NaN   17.1785        5.76632                 NaN            NaN            NaN   59.9965        1.07712        3.37059        10.7282        1.88274                 NaN
  1248.76        2500.00                 NaN   17.1776        5.77191                 NaN            NaN            NaN   60.0398        3.37576        1.06195        10.7496        1.82342                 NaN
  1247.32        2500.00                 NaN   17.1756        5.77434                 NaN            NaN            NaN   60.0802        3.37277        1.06446        10.7678        1.76476                 NaN
  1245.88        2500.00                 NaN   17.1733        5.77768                 NaN            NaN            NaN   60.1217        1.06569        3.37019        10.7860        1.70550                 NaN
  1244.44        2500.00                 NaN   17.1725        5.77865                 NaN            NaN            NaN   60.1618        3.36748        1.06906        10.8041        1.64636                 NaN
  1243.00        2500.00                 NaN   17.1688        5.78335                 NaN            NaN            NaN   60.2048        1.06901        3.36507        10.8229        1.58604                 NaN
  1241.57        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.2542        3.35557        1.07222        10.8362        1.52333                 NaN
  1240.13        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.2948        3.35557        1.07222        10.8558        1.46313                 NaN
  1238.69        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.3359        3.35557        1.07222        10.8756        1.40216                 NaN
  1237.25        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.3773        3.35557        1.07222        10.8956        1.34081                 NaN
  1235.81        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.4190        3.35557        1.07222        10.9157        1.27907                 NaN
  1234.38        2500.00                 NaN   17.1598        5.79874                 NaN            NaN            NaN   60.4609        3.35557        1.07222        10.9359        1.21696                 NaN
  1232.94        2500.00                 NaN   16.9267        5.74192       0.323196                 NaN            NaN   60.4512        3.35162        1.12443        10.9460        1.13493                 NaN
  1231.50        2500.00                 NaN   17.0935        5.78837       0.855640E-001            NaN            NaN   60.5329        1.09378        3.34542        10.9746        1.08584                 NaN
  1230.06        2500.00                 NaN   17.0266        5.76850       0.182237                 NaN            NaN   60.5574        1.11195        3.34302        10.9929        1.01734                 NaN
  1228.63        2500.00                 NaN   16.9598        5.74852       0.279197                 NaN            NaN   60.5820        1.13020        3.34061        11.0113       0.948386                 NaN
  1227.19        2500.00                 NaN   16.8826        5.72470       0.392061                 NaN            NaN   60.6034        1.15125        3.33821        11.0295       0.878223                 NaN
  1225.75        2500.00                 NaN   16.8035        5.70006       0.508067                 NaN            NaN   60.6245        1.17291        3.33580        11.0478       0.807454                 NaN
  1224.31        2500.00                 NaN   16.7243        5.67524       0.624522                 NaN            NaN   60.6456        1.19468        3.33339        11.0661       0.736204                 NaN
  1222.87        2500.00                 NaN   16.6451        5.65022       0.741482                 NaN            NaN   60.6668        3.33097        1.21659        11.0844       0.664466                 NaN
  1221.44        2500.00                 NaN   16.5020        5.58522       0.962929                 NaN            NaN   60.6618        1.26253        3.33898        11.0979       0.588729                 NaN
  1220.00        2500.00                 NaN   16.4046        5.55153        1.11259                 NaN            NaN   60.6658        1.30619        3.32160        11.1201       0.517568                 NaN
  1218.56        2500.00                 NaN   16.4046        5.55153        1.11259                 NaN            NaN   60.7108        1.30619        3.32160        11.1418       0.450869                 NaN
  1217.12        2500.00                 NaN   16.4046        5.55153        1.11259                 NaN            NaN   60.7561        1.30619        3.32160        11.1637       0.383700                 NaN
  1215.68        2500.00                 NaN   16.2130        5.52643        1.38236                 NaN            NaN   60.7598        1.34402        3.30312        11.1730       0.298212                 NaN
  1214.25        2500.00                 NaN   15.9145        5.32956        1.84435                 NaN            NaN   60.7529        1.42339        3.37089        11.1766       0.187809                 NaN
  1212.81        2500.00                 NaN   15.9595        5.35801        1.78036                 NaN            NaN   60.8033        1.42106        3.35457        11.1951       0.127998                 NaN
  1211.37        2500.00                 NaN   15.7622        5.27804        2.07666                 NaN            NaN   60.7985        1.46837        3.36565        11.2145       0.360747E-001            NaN
  1209.93        2500.00                 NaN   15.6663        5.24589        2.22328                 NaN            NaN   60.7866        3.36235        1.49611        11.2195                 NaN            NaN
  1208.49        2500.00                 NaN   15.7023        5.28405        2.16762                 NaN            NaN   60.7909        1.48731        3.34254        11.2253                 NaN            NaN
  1207.06        2500.00                 NaN   15.6044        5.24841        2.31824                 NaN            NaN   60.7541        1.51613        3.34083        11.2179                 NaN            NaN
  1205.62        2500.00                 NaN   15.5177        5.21487        2.45328                 NaN            NaN   60.7211        1.54247        3.33996        11.2107                 NaN            NaN
  1204.18        2500.00                 NaN   15.4332        5.18388        2.58499                 NaN            NaN   60.6882        3.33782        1.56815        11.2038                 NaN            NaN
  1202.74        2500.00                 NaN   15.4146        5.19011        2.61448                 NaN            NaN   60.6755        3.32652        1.57501        11.2037                 NaN            NaN
  1201.31        2500.00                 NaN   15.2766        5.12510        2.83084                 NaN            NaN   60.6263        1.61675        3.33388        11.1905                 NaN            NaN
  1199.87        2500.00                 NaN   15.1578        5.06958        3.01723                 NaN            NaN   60.5841        3.34011        1.65278        11.1784                 NaN            NaN
  1198.43        2500.00                 NaN   5.61616        2.10733        17.9638                 NaN            NaN   55.6913        5.18009                 NaN   11.2183                 NaN   2.22306     
  1196.99        2500.00                 NaN   5.41457        2.02513        18.2706                 NaN            NaN   55.6079        5.22925                 NaN   11.2063                 NaN   2.24625     
  1195.55        2500.00                 NaN   5.21386        1.94355        18.5746                 NaN            NaN   55.5250        5.27736                 NaN   11.1957                 NaN   2.26999     
  1194.12        2500.00                 NaN   5.00370        1.85668        18.8936                 NaN            NaN   55.4386        5.32912                 NaN   11.1841                 NaN   2.29421     
  1192.68        2500.00                 NaN   4.79331        1.76965        19.2108                 NaN            NaN   55.3521        5.37965                 NaN   11.1751                 NaN   2.31936     
  1191.24        2500.00                 NaN   4.59320        1.68896        19.5102                 NaN            NaN   55.2715        5.42759                 NaN   11.1648                 NaN   2.34373     
  1189.80        2500.00                 NaN   4.39761        1.60682        19.8078                 NaN            NaN   55.1905        5.47725                 NaN   11.1536                 NaN   2.36644     
  1188.36        2500.00                 NaN   4.06864        1.45691        20.3114                 NaN            NaN   55.0608        5.56798                 NaN   11.1324                 NaN   2.40185     
  1186.93        2500.00                 NaN   3.82241        1.35094        20.6879                 NaN            NaN   54.9601        5.63202                 NaN   11.1176                 NaN   2.42900     
  1185.49        2500.00                 NaN   3.56204        1.23880        21.0880                 NaN            NaN   54.8516        5.69921                 NaN   11.1032                 NaN   2.45716     
  1184.05        2500.00                 NaN   3.32832        1.13960        21.4414                 NaN            NaN   54.7574        5.75929                 NaN   11.0896                 NaN   2.48435     
  1182.61        2500.00                 NaN   3.09396        1.03937        21.7993                 NaN            NaN   54.6609        5.82054                 NaN   11.0758                 NaN   2.51020     
  1181.17        2500.00                 NaN   2.84507       0.931925        22.1809                 NaN            NaN   54.5575        5.88565                 NaN   11.0615                 NaN   2.53743     
  1179.74        2500.00                 NaN   2.60293       0.827289        22.5525                 NaN            NaN   54.4574        5.94992                 NaN   11.0457                 NaN   2.56425     
  1178.30        2500.00                 NaN   2.38097       0.733318        22.8922                 NaN            NaN   54.3646        6.00770                 NaN   11.0322                 NaN   2.58905     
  1176.86        2500.00                 NaN   2.12339       0.620797        23.2862                 NaN            NaN   54.2590        6.07646                 NaN   11.0165                 NaN   2.61762     
  1175.42        2500.00                 NaN   1.89516       0.523486        23.6355                 NaN            NaN   54.1638        6.13653                 NaN   11.0023                 NaN   2.64313     
  1173.99        2500.00                 NaN   1.64397       0.414114        24.0210                 NaN            NaN   54.0599        6.20390                 NaN   10.9863                 NaN   2.67077     
  1172.55        2500.00                 NaN   1.37296       0.295169        24.4353                 NaN            NaN   53.9480        6.27563                 NaN   10.9721                 NaN   2.70081     
  1171.11        2500.00                 NaN   1.13916       0.194937        24.7938                 NaN            NaN   53.8503        6.33787                 NaN   10.9572                 NaN   2.72677     
  1169.67        2500.00                 NaN  0.904394       0.941371E-001   25.1532                 NaN            NaN   53.7524        6.40043                 NaN   10.9424                 NaN   2.75299     
  1168.23        2500.00                 NaN  0.685108                 NaN   25.4872                 NaN            NaN   53.6620        6.45944                 NaN   10.9285                 NaN   2.77779     
  1166.80        2500.00                 NaN  0.628863                 NaN   25.5400                 NaN            NaN   53.6531        6.46375                 NaN   10.9197                 NaN   2.79461     
  1165.36        2500.00                 NaN  0.609402                 NaN   25.5656                 NaN            NaN   53.6431        6.44393                 NaN   10.9337                 NaN   2.80437     
  1163.92        2500.00                 NaN  0.577369                 NaN   25.6003                 NaN            NaN   53.6342        6.43394                 NaN   10.9377                 NaN   2.81639     
  1162.48        2500.00                 NaN  0.548782                 NaN   25.6341                 NaN            NaN   53.6244        6.42258                 NaN   10.9429                 NaN   2.82717     
  1161.04        2500.00                 NaN  0.409249                 NaN   25.7369                 NaN            NaN   53.6227        6.47852                 NaN   10.8912                 NaN   2.86147     
  1159.61        2500.00                 NaN  0.436256                 NaN   25.7005                 NaN            NaN   53.6245        6.48906                 NaN   10.8951                 NaN   2.85458     
  1158.17        2500.00                 NaN  0.386108                 NaN   25.7454                 NaN            NaN   53.6173        6.49340                 NaN   10.8881                 NaN   2.86966     
  1156.73        2500.00                 NaN  0.561043                 NaN   25.5968                 NaN            NaN   53.6044        6.50229                 NaN   10.9088                 NaN   2.82665     
  1155.29        2500.00                 NaN  0.307679                 NaN   25.8128                 NaN            NaN   53.6055        6.50347                 NaN   10.8768                 NaN   2.89370     
  1153.85        2500.00                 NaN  0.292030                 NaN   25.8232                 NaN            NaN   53.6020        6.50992                 NaN   10.8737                 NaN   2.89912     
  1152.42        2500.00                 NaN  0.248654                 NaN   25.8613                 NaN            NaN   53.5956        6.51520                 NaN   10.8671                 NaN   2.91207     
  1150.98        2500.00                 NaN  0.215340                 NaN   25.8866                 NaN            NaN   53.5943        6.51639                 NaN   10.8608                 NaN   2.92659     
  1149.54        2500.00                 NaN  0.161365                 NaN   25.9382                 NaN            NaN   53.5830        6.52414                 NaN   10.8545                 NaN   2.93877     
  1148.10        2500.00                 NaN  0.168161                 NaN   25.9309                 NaN            NaN   53.5741        6.53327                 NaN   10.8581                 NaN   2.93560     
  1146.67        2500.00                 NaN  0.113709                 NaN   25.9776                 NaN            NaN   53.5731        6.53715                 NaN   10.8452                 NaN   2.95325     
  1145.23        2500.00                 NaN  0.264837                 NaN   25.7866                 NaN            NaN   53.6166        6.54970                 NaN   10.8414                 NaN   2.94079     
  1143.79        2500.00                 NaN  0.247838                 NaN   25.8955                 NaN            NaN   53.5697        6.53996                 NaN   10.8130                 NaN   2.93402     
  1142.35        2500.00                 NaN  0.898426E-001            NaN   25.9710                 NaN            NaN   53.5801        6.56293                 NaN   10.8332                 NaN   2.96293     
  1140.91        2500.00                 NaN  0.732417E-001            NaN   25.9935                 NaN            NaN   53.5688        6.61126                 NaN   10.7570                 NaN   2.99617     
  1139.48        2500.00                 NaN            NaN            NaN   26.0860                 NaN            NaN   53.5472        6.56209                 NaN   10.8108                 NaN   2.99387     
  1138.04        2500.00                 NaN            NaN            NaN   26.0325                 NaN            NaN   53.5849        6.58117                 NaN   10.8068                 NaN   2.99473     
  1136.60        2500.00                 NaN  0.849451E-001            NaN   26.0400                 NaN            NaN   53.4531        6.45850                 NaN   10.9186                 NaN   3.04475     
  1135.16        2500.00                 NaN            NaN            NaN   26.0352                 NaN            NaN   53.5729        6.59368                 NaN   10.7986                 NaN   2.99960     
  1133.72        2500.00                 NaN            NaN            NaN   26.1128                 NaN            NaN   53.4587        6.01849       0.462799        10.8799                 NaN   3.06727     
  1132.29        2500.00                 NaN            NaN            NaN   26.0355                 NaN            NaN   53.5653        6.60899                 NaN   10.7781                 NaN   3.01209     
  1130.85        2500.00                 NaN            NaN            NaN   26.0363                 NaN            NaN   53.5624        6.61374                 NaN   10.7680                 NaN   3.01955     
  1129.41        2500.00                 NaN            NaN            NaN   26.1501                 NaN            NaN   53.4978        6.59495                 NaN   10.7470                 NaN   3.01013     
  1127.97        2500.00                 NaN            NaN            NaN   26.0683                 NaN            NaN   53.5418        6.61504                 NaN   10.7478                 NaN   3.02705     
  1126.53        2500.00                 NaN            NaN  0.568799E-001   26.0479                 NaN            NaN   53.5047        6.54720                 NaN   10.7785                 NaN   3.06478     
  1125.10        2500.00                 NaN            NaN  0.124765        25.9127                 NaN            NaN   53.5969        6.50825                 NaN   10.7644                 NaN   3.09298     
  1123.66        2500.00                 NaN            NaN  0.499497E-001   26.0633                 NaN            NaN   53.4970        6.55525                 NaN   10.7718                 NaN   3.06274     
  1122.22        2500.00                 NaN            NaN            NaN   26.1835                 NaN            NaN   53.4719        6.62377                 NaN   10.7029                 NaN   3.01788     
  1120.78        2500.00                 NaN            NaN            NaN   26.1818                 NaN  0.225670E-001   53.4536        6.61983                 NaN   10.7000                 NaN   3.02219     
  1119.35        2500.00                 NaN            NaN            NaN   26.2034                 NaN  0.148095E-001   53.4445        6.62941                 NaN   10.6860                 NaN   3.02188     
  1117.91        2500.00                 NaN            NaN            NaN   26.0990                 NaN  0.383293E-002   53.5098        6.64206                 NaN   10.7050                 NaN   3.04041     
  1116.47        2500.00                 NaN            NaN  0.193896        25.9136                 NaN            NaN   53.5427        6.42842                 NaN   10.7951                 NaN   3.12629     
  1115.03        2500.00                 NaN            NaN            NaN   26.1402                 NaN  0.311356E-001   53.4606        6.65450                 NaN   10.6771                 NaN   3.03655     
  1113.59        2500.00                 NaN            NaN  0.194116        25.9136                 NaN            NaN   53.5426        6.42812                 NaN   10.7952                 NaN   3.12644     
  1112.16        2500.00                 NaN            NaN  0.194213        25.9136                 NaN            NaN   53.5425        6.42799                 NaN   10.7952                 NaN   3.12650     
  1110.72        2500.00                 NaN            NaN  0.190270        25.9250                 NaN            NaN   53.5343        6.43090                 NaN   10.7945                 NaN   3.12500     
  1109.28        2500.00                 NaN            NaN  0.194390        25.9136                 NaN            NaN   53.5423        6.42776                 NaN   10.7953                 NaN   3.12662     
  1107.84        2500.00                 NaN            NaN            NaN   26.2062                 NaN            NaN   53.4486        6.68063                 NaN   10.6145                 NaN   3.05004     
  1106.40        2500.00                 NaN            NaN            NaN   26.2855                 NaN            NaN   53.4062        6.67614                 NaN   10.5906                 NaN   3.04164     
  1104.97        2500.00                 NaN            NaN            NaN   26.4177                 NaN            NaN   53.2869        6.71257                 NaN   10.5204                 NaN   3.06242     
  1103.53        2500.00                 NaN            NaN            NaN   26.4177                 NaN            NaN   53.2869        6.71257                 NaN   10.5204                 NaN   3.06242     
  1102.09        2500.00                 NaN            NaN            NaN   26.4177                 NaN            NaN   53.2869        6.71257                 NaN   10.5204                 NaN   3.06242     
  1100.65        2500.00                 NaN            NaN            NaN   26.3162                 NaN            NaN   53.3797        6.69876                 NaN   10.5596                 NaN   3.04578     
  1099.21        2500.00                 NaN            NaN            NaN   26.3027                 NaN  0.249655E-001   53.3614        6.70327                 NaN   10.5636                 NaN   3.04397     
  1097.78        2500.00                 NaN            NaN            NaN   26.3321                 NaN            NaN   53.3708        6.70994                 NaN   10.5382                 NaN   3.04899     
  1096.34        2500.00                 NaN            NaN            NaN   26.2955                 NaN            NaN   53.3917        6.72253                 NaN   10.5370                 NaN   3.05323     
  1094.90        2500.00                 NaN            NaN            NaN   26.3206                 NaN            NaN   53.3786        6.72646                 NaN   10.5227                 NaN   3.05158     
  1093.46        2500.00                 NaN            NaN            NaN   26.3780                 NaN            NaN   53.3407        6.72353                 NaN   10.5058                 NaN   3.05196     
  1092.03        2500.00                 NaN            NaN  0.387875E-001   26.3073                 NaN            NaN   53.3737        6.72305                 NaN   10.4924                 NaN   3.06481     
  1090.59        2500.00                 NaN            NaN            NaN   26.3923                 NaN            NaN   53.3290        6.73684                 NaN   10.4892                 NaN   3.05263     
  1089.15        2500.00                 NaN            NaN            NaN   26.3801                 NaN            NaN   53.3528        6.74340                 NaN   10.4657                 NaN   3.05796     
  1087.71        2500.00                 NaN            NaN            NaN   26.4116                 NaN            NaN   53.3274        6.74288                 NaN   10.4579                 NaN   3.06023     
  1086.27        2500.00                 NaN            NaN            NaN   26.4038                 NaN            NaN   53.3324        6.73852                 NaN   10.4611                 NaN   3.06424     
  1084.84        2500.00                 NaN            NaN            NaN   26.4304                 NaN            NaN   53.3132        6.75500                 NaN   10.4388                 NaN   3.06268     
  1083.40        2500.00                 NaN            NaN            NaN   26.3996                 NaN            NaN   53.3364        6.76983                 NaN   10.4347                 NaN   3.05943     
  1081.96        2500.00                 NaN            NaN            NaN   26.4516                 NaN            NaN   53.3010        6.76796                 NaN   10.4193                 NaN   3.06007     
  1080.52        2500.00                 NaN            NaN            NaN   26.5010                 NaN  0.543595E-001   53.1958        6.82187                 NaN   10.3768                 NaN   3.05019     
  1079.08        2500.00                 NaN            NaN            NaN   26.5010                 NaN  0.543593E-001   53.1958        6.82187                 NaN   10.3768                 NaN   3.05019     
  1077.65        2500.00                 NaN            NaN            NaN   26.5010                 NaN  0.543593E-001   53.1958        6.82187                 NaN   10.3768                 NaN   3.05019     
  1076.21        2500.00                 NaN            NaN            NaN   26.5010                 NaN  0.543593E-001   53.1958        6.82187                 NaN   10.3768                 NaN   3.05019     
  1074.77        2500.00                 NaN            NaN            NaN   26.5010                 NaN  0.543593E-001   53.1958        6.82187                 NaN   10.3768                 NaN   3.05019     
  1073.33        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201056E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1071.89        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201052E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1070.46        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201051E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1069.02        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201050E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1067.58        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201050E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1066.14        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201050E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1064.71        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201051E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1063.27        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201053E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1061.83        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201061E-001   53.1660        6.80750                 NaN   10.3415                 NaN   3.06542     
  1060.39        2500.00                 NaN            NaN            NaN   26.5994                 NaN  0.201170E-001   53.1660        6.80749                 NaN   10.3415                 NaN   3.06542     
  1058.95        2500.00                 NaN            NaN            NaN   26.6754                 NaN  0.651328E-001   53.1139        6.82064                 NaN   10.2666                 NaN   3.05833     
  1057.52        2500.00                 NaN            NaN            NaN   26.7378                 NaN  0.828296E-001   53.0584        6.83831                 NaN   10.2321                 NaN   3.05052     
  1056.08        2500.00                 NaN            NaN            NaN   26.7636                 NaN  0.896388E-001   53.0409        6.83733                 NaN   10.2164                 NaN   3.05202     
  1054.64        2500.00                 NaN            NaN            NaN   26.7732                 NaN  0.987646E-001   53.0245        6.84605                 NaN   10.2101                 NaN   3.04734     
  1053.20        2500.00                 NaN            NaN            NaN   26.7972                 NaN  0.107207        53.0053        6.84811                 NaN   10.1957                 NaN   3.04656     
  1051.76        2500.00                 NaN            NaN            NaN   26.8578                 NaN  0.998462E-001   52.9790        6.84564                 NaN   10.1687                 NaN   3.04895     
  1050.33        2500.00                 NaN            NaN            NaN   26.8443                 NaN  0.123083        52.9682        6.85248                 NaN   10.1670                 NaN   3.04496     
  1048.89        2500.00                 NaN            NaN            NaN   26.8644                 NaN  0.132444        52.9486        6.85690                 NaN   10.1554                 NaN   3.04223     
  1047.45        2500.00                 NaN            NaN            NaN   26.8862                 NaN  0.141396        52.9293        6.86019                 NaN   10.1425                 NaN   3.04038     
  1046.01        2500.00                 NaN            NaN            NaN   26.8832                 NaN  0.151282        52.9167        6.87040                 NaN   10.1436                 NaN   3.03475     
  1044.57        2500.00                 NaN            NaN            NaN   26.9010                 NaN  0.159980        52.8990        6.87495                 NaN   10.1328                 NaN   3.03225     
  1043.14        2500.00                 NaN            NaN            NaN   26.9224                 NaN  0.172025        52.8760        6.87926                 NaN   10.1209                 NaN   3.02949     
  1041.70        2500.00                 NaN            NaN            NaN   26.9752                 NaN  0.178633        52.8494        6.87297                 NaN   10.0913                 NaN   3.03252     
  1040.26        2500.00                 NaN            NaN            NaN   26.9928                 NaN  0.184009        52.8296        6.88066                 NaN   10.0852                 NaN   3.02785     
  1038.82        2500.00                 NaN            NaN            NaN   27.0146                 NaN  0.199878        52.8092        6.88216                 NaN   10.0683                 NaN   3.02587     
  1037.39        2500.00                 NaN            NaN            NaN   27.0392                 NaN  0.209440        52.7899        6.88156                 NaN   10.0527                 NaN   3.02716     
  1035.95        2500.00                 NaN            NaN            NaN   27.0497                 NaN  0.219425        52.7748        6.89208                 NaN   10.0449                 NaN   3.01902     
  1034.51        2500.00                 NaN            NaN            NaN   27.0485                 NaN  0.232244        52.7574        6.90188                 NaN   10.0456                 NaN   3.01435     
  1033.07        2500.00                 NaN            NaN            NaN   27.0887                 NaN  0.240264        52.7313        6.90058                 NaN   10.0249                 NaN   3.01422     
  1031.63        2500.00                 NaN            NaN            NaN   27.1225                 NaN  0.254010        52.7018        6.90267                 NaN   10.0090                 NaN   3.01005     
  1030.20        2500.00                 NaN            NaN            NaN   27.1480                 NaN  0.264383        52.6794        6.90575                 NaN   9.99534                 NaN   3.00704     
  1028.76        2500.00                 NaN            NaN            NaN   27.1689                 NaN  0.275966        52.6575        6.91086                 NaN   9.98382                 NaN   3.00289     
  1027.32        2500.00                 NaN            NaN            NaN   27.2004                 NaN  0.290073        52.6342        6.90818                 NaN   9.96328                 NaN   3.00379     
  1025.88        2500.00                 NaN            NaN            NaN   27.2223                 NaN  0.300700        52.6113        6.91360                 NaN   9.95269                 NaN   2.99936     
  1024.44        2500.00                 NaN            NaN            NaN   27.2507                 NaN  0.313608        52.5864        6.91573                 NaN   9.93715                 NaN   2.99637     
  1023.01        2500.00                 NaN            NaN            NaN   27.2058                 NaN  0.283171        52.6365        6.93166                 NaN   9.93541                 NaN   3.00750     
  1021.57        2500.00                 NaN            NaN            NaN   27.2108                 NaN  0.282580        52.6339        6.93916                 NaN   9.92502                 NaN   3.00861     
  1020.13        2500.00                 NaN            NaN            NaN   27.2201                 NaN  0.281074        52.6309        6.94570                 NaN   9.91308                 NaN   3.00916     
  1018.69        2500.00                 NaN            NaN            NaN   27.2614                 NaN  0.293851        52.5990        6.94652                 NaN   9.89343                 NaN   3.00582     
  1017.25        2500.00                 NaN            NaN            NaN   27.3007                 NaN  0.305484        52.5699        6.94746                 NaN   9.87387                 NaN   3.00263     
  1015.82        2500.00                 NaN            NaN            NaN   27.3424                 NaN  0.317910        52.5395        6.94761                 NaN   9.85290                 NaN   2.99966     
  1014.38        2500.00                 NaN            NaN            NaN   27.3875                 NaN  0.328291        52.5093        6.94688                 NaN   9.83089                 NaN   2.99708     
  1012.94        2500.00                 NaN            NaN            NaN   27.4105                 NaN  0.377556        52.4488        6.95328                 NaN   9.83204                 NaN   2.97783     
  1011.50        2500.00                 NaN            NaN            NaN   27.4028                 NaN  0.360741        52.4675        6.96364                 NaN   9.82210                 NaN   2.98321     
  1010.07        2500.00                 NaN            NaN            NaN   27.4324                 NaN  0.375391        52.4395        6.96725                 NaN   9.80739                 NaN   2.97814     
  1008.63        2500.00                 NaN            NaN            NaN   27.5239                 NaN  0.429206        52.3458        6.96004                 NaN   9.78137                 NaN   2.95962     
  1007.19        2500.00                 NaN            NaN            NaN   27.6573                 NaN  0.478815        52.2381        6.94535                 NaN   9.73486                 NaN   2.94558     
  1005.75        2500.00                 NaN            NaN            NaN   27.6783                 NaN  0.487808        52.2184        6.94474                 NaN   9.72741                 NaN   2.94327     
  1004.31        2500.00                 NaN            NaN            NaN   27.7140                 NaN  0.493279        52.2001        6.94054                 NaN   9.70837                 NaN   2.94366     
  1002.88        2500.00                 NaN            NaN            NaN   27.7101                 NaN  0.506044        52.1850        6.94540                 NaN   9.71596                 NaN   2.93748     
  1001.44        2500.00                 NaN            NaN            NaN   27.7339                 NaN  0.509717        52.1693        6.95129                 NaN   9.70175                 NaN   2.93400     
  1000.00        2500.00                 NaN            NaN            NaN   27.7638                 NaN  0.509657        52.1587        6.94429                 NaN   9.68656                 NaN   2.93699     
