|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.25/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1569.32        2500.00        99.4144       0.520571       0.650637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.81        2500.00        99.4200       0.514316       0.656994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.31        2500.00        99.4257       0.510238       0.640222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        2500.00        99.0242       0.866651       0.109171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.31        2500.00        99.8423       0.140129       0.176133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.81        2500.00        99.4384       0.500979       0.606281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.30        2500.00        99.4444       0.494030       0.616101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        2500.00        99.4486       0.492569       0.588092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        2500.00        99.4528       0.488775       0.583850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        2500.00        99.4570       0.485160       0.578481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        2500.00        99.4613       0.483163       0.555734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        2500.00        98.9784       0.910158       0.111446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        2500.00        99.8715       0.115260       0.132278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        2500.00        99.5668       0.387917       0.452404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        2500.00        99.4774       0.445109       0.775323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        2500.00        99.4839       0.486477       0.296620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        2500.00        99.3665       0.569139       0.643253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        2500.00        99.6103       0.351198       0.384698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        2500.00        99.4912       0.460393       0.484360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00        99.4995       0.451682       0.488141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        2500.00        99.5011       0.450886       0.479898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        2500.00        99.5054       0.446299       0.482736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        2500.00        99.5100       0.406615       0.833677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        2500.00        99.5106       0.481056       0.833889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        2500.00        99.5166       0.437510       0.458439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        2500.00        99.5186       0.437411       0.439834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        2500.00        99.5192       0.437580       0.432700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        2500.00        99.5297       0.427493       0.428203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        2500.00        99.5287       0.429501       0.418328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        2500.00        99.5315       0.427984       0.405578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        2500.00        99.5361       0.423389       0.404609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00        99.5381       0.422511       0.393508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        2500.00        99.5371       0.423013       0.398379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        2500.00        99.5485       0.414782       0.367258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        2500.00        99.5488       0.414167       0.370604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        2500.00        99.5511       0.412056       0.368681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        2500.00        99.5535       0.410827       0.356991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00        99.5562       0.409179       0.346634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        2500.00        99.5599       0.405084       0.349886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        2500.00        99.5618       0.404667       0.335090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        2500.00        99.5612       0.438646       0.138713E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        2500.00        99.6107       0.326085       0.632608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00        99.9931       0.543411E-002  0.147084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00        98.9241       0.999353       0.765824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00        99.7643       0.219180       0.165217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00        99.5778       0.389424       0.328208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00        99.5769       0.399364       0.237516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00        99.5837       0.389158       0.271632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00        99.5842       0.389285       0.265133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00        99.5858       0.389002       0.252178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00        99.9915                 NaN  0.853516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00        99.1875       0.773072       0.394694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00        99.5929       0.383147       0.239296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00        99.5929       0.386416       0.207125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00        99.5961       0.382669       0.211999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00        99.5991       0.379885       0.210382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00        99.5206       0.677990E-001  0.397503E-001            NaN  0.371862                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00        99.4702                 NaN            NaN            NaN  0.529841                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00        99.4681                 NaN            NaN            NaN  0.531929                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00        99.4645                 NaN            NaN            NaN  0.535534                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00        99.4623                 NaN            NaN            NaN  0.537705                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00        99.4603                 NaN            NaN            NaN  0.539673                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00        99.4543                 NaN            NaN            NaN  0.545694                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00        99.4456                 NaN            NaN            NaN  0.554395                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00        99.3617                 NaN            NaN            NaN  0.176311       0.462038                 NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00        99.1959                 NaN            NaN            NaN  0.282110       0.522005                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00        99.2022                 NaN            NaN            NaN  0.518232       0.279582                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2100                 NaN            NaN            NaN  0.512866       0.277184                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00        99.2155                 NaN  0.104151E-005            NaN  0.509063       0.275453                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00        99.2223                 NaN  0.164773E-005            NaN  0.505243       0.272427                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00        99.2282                 NaN            NaN            NaN  0.270737       0.501034                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00        99.2344                 NaN  0.551823E-005            NaN  0.496756       0.268789                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00        99.2403                 NaN            NaN            NaN  0.493590       0.266075                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00        99.2462                 NaN            NaN            NaN  0.264590       0.489250                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00        99.2583                 NaN  0.325076E-001            NaN  0.499800       0.209345                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00        99.2548                 NaN            NaN            NaN  0.478734       0.266427                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00        98.7501       0.124741E-001  0.275187                 NaN  0.962266                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00        99.9673                 NaN            NaN            NaN  0.133316E-001  0.194123E-001            NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00        99.1219                 NaN            NaN            NaN  0.570520       0.307625                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00        99.2809                 NaN            NaN            NaN  0.467419       0.251636                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00        99.2843                 NaN  0.191311E-005            NaN  0.465282       0.250413                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00        99.2897                 NaN            NaN            NaN  0.461480       0.248822                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00        99.2943                 NaN            NaN            NaN  0.458679       0.247022                 NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00        99.2995                 NaN            NaN            NaN  0.244896       0.455603                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00        99.3035                 NaN            NaN            NaN  0.453353       0.243100                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00        99.3087                 NaN  0.248056E-005            NaN  0.449619       0.241682                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00        99.3178                 NaN  0.181409E-001            NaN  0.210910       0.453124                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00        99.2969                 NaN  0.110206E-005            NaN  0.429984       0.273072                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00        99.3501                 NaN  0.220308E-001            NaN  0.462457       0.165385                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00        99.3327                 NaN  0.217107E-001            NaN  0.199563       0.446043                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00        99.3362                 NaN  0.207768E-001            NaN  0.443232       0.199778                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00        99.3401                 NaN  0.201014E-001            NaN  0.440633       0.199195                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00        99.2350                 NaN  0.224854E-001            NaN  0.231368       0.511117                 NaN            NaN            NaN            NaN            NaN
  1429.62        2500.00        99.4574                 NaN  0.151092E-001            NaN  0.362321       0.165195                 NaN            NaN            NaN            NaN            NaN
  1428.11        2500.00        99.3514                 NaN  0.177957E-001            NaN  0.432579       0.198218                 NaN            NaN            NaN            NaN            NaN
  1426.61        2500.00        99.3556                 NaN  0.169497E-001            NaN  0.197614       0.429863                 NaN            NaN            NaN            NaN            NaN
  1425.11        2500.00        99.3591                 NaN  0.161313E-001            NaN  0.427085       0.197668                 NaN            NaN            NaN            NaN            NaN
  1423.61        2500.00        98.5608                 NaN  0.157821                 NaN  0.476398       0.349329                 NaN  0.455615                 NaN            NaN            NaN
  1422.11        2500.00        98.3723                 NaN  0.195039                 NaN  0.482943       0.380393                 NaN  0.569330                 NaN            NaN            NaN
  1420.60        2500.00        98.4012                 NaN  0.194115                 NaN  0.369033       0.476095                 NaN  0.559546                 NaN            NaN            NaN
  1419.10        2500.00        98.4293                 NaN  0.192672                 NaN  0.359175       0.468744                 NaN  0.550146                 NaN            NaN            NaN
  1417.60        2500.00        98.4552                 NaN  0.192042                 NaN  0.462294       0.349131                 NaN  0.541312                 NaN            NaN            NaN
  1416.10        2500.00        98.4827                 NaN  0.190827                 NaN  0.454726       0.339675                 NaN  0.532095                 NaN            NaN            NaN
  1414.59        2500.00        98.5070                 NaN  0.190093                 NaN  0.449153       0.329763                 NaN  0.524008                 NaN            NaN            NaN
  1413.09        2500.00        98.5320                 NaN  0.188817                 NaN  0.442287       0.321276                 NaN  0.515604                 NaN            NaN            NaN
  1411.59        2500.00        98.5562                 NaN  0.189767                 NaN  0.309720       0.436620                 NaN  0.507666                 NaN            NaN            NaN
  1410.09        2500.00        98.5795                 NaN  0.185837                 NaN  0.305532       0.429910                 NaN  0.499174                 NaN            NaN            NaN
  1408.59        2500.00        98.6030                 NaN  0.186364                 NaN  0.294897       0.424239                 NaN  0.491540                 NaN            NaN            NaN
  1407.08        2500.00        98.6249                 NaN  0.185538                 NaN  0.418746       0.286474                 NaN  0.484312                 NaN            NaN            NaN
  1405.58        2500.00        98.6448                 NaN  0.185208                 NaN  0.414459       0.277932                 NaN  0.477608                 NaN            NaN            NaN
  1404.08        2500.00        98.6705                 NaN  0.183095                 NaN  0.406812       0.271175                 NaN  0.468401                 NaN            NaN            NaN
  1402.58        2500.00        98.6885                 NaN  0.182958                 NaN  0.402587       0.263377                 NaN  0.462533                 NaN            NaN            NaN
  1401.08        2500.00        98.7077                 NaN  0.182235                 NaN  0.397563       0.256162                 NaN  0.456348                 NaN            NaN            NaN
  1399.57        2500.00        98.7303                 NaN  0.181139                 NaN  0.248465       0.391939                 NaN  0.448166                 NaN            NaN            NaN
  1398.07        2500.00        98.7469                 NaN  0.180774                 NaN  0.241539       0.388167                 NaN  0.442598                 NaN            NaN            NaN
  1396.57        2500.00        98.7663                 NaN  0.179546                 NaN  0.382867       0.235330                 NaN  0.435974                 NaN            NaN            NaN
  1395.07        2500.00        98.7843                 NaN  0.178875                 NaN  0.228885       0.378048                 NaN  0.429892                 NaN            NaN            NaN
  1393.56        2500.00        98.8032                 NaN  0.178034                 NaN  0.373469       0.221884                 NaN  0.423398                 NaN            NaN            NaN
  1392.06        2500.00        98.8203                 NaN  0.177508                 NaN  0.369549       0.214957                 NaN  0.417718                 NaN            NaN            NaN
  1390.56        2500.00        98.8374                 NaN  0.176106                 NaN  0.210241       0.364754                 NaN  0.411524                 NaN            NaN            NaN
  1389.06        2500.00        98.8544                 NaN  0.175643                 NaN  0.203676       0.360378                 NaN  0.405907                 NaN            NaN            NaN
  1387.56        2500.00        98.8705                 NaN  0.174758                 NaN  0.356360       0.198225                 NaN  0.400182                 NaN            NaN            NaN
  1386.05        2500.00        98.8862                 NaN  0.174174                 NaN  0.192209       0.352556                 NaN  0.394878                 NaN            NaN            NaN
  1384.55        2500.00        98.9022                 NaN  0.173072                 NaN  0.186891       0.348609                 NaN  0.389204                 NaN            NaN            NaN
  1383.05        2500.00        98.9175                 NaN  0.172391                 NaN  0.344320       0.181717                 NaN  0.384080                 NaN            NaN            NaN
  1381.55        2500.00        98.9316                 NaN  0.172049                 NaN  0.341438       0.175557                 NaN  0.379394                 NaN            NaN            NaN
  1380.05        2500.00        98.9483                 NaN  0.169921                 NaN  0.336339       0.172356                 NaN  0.373049                 NaN            NaN            NaN
  1378.54        2500.00        98.9560                 NaN  0.172533                 NaN  0.162777       0.337351                 NaN  0.371348                 NaN            NaN            NaN
  1377.04        2500.00        98.9780                 NaN  0.165683                 NaN  0.326804       0.167589                 NaN  0.361923                 NaN            NaN            NaN
  1375.54        2500.00        98.9525                 NaN  0.172607                 NaN  0.176869       0.316695                 NaN  0.381345                 NaN            NaN            NaN
  1374.04        2500.00        99.0342                 NaN  0.161828                 NaN  0.331427       0.139022                 NaN  0.333490                 NaN            NaN            NaN
  1372.53        2500.00        99.0158                 NaN  0.165933                 NaN  0.319550       0.149213                 NaN  0.349456                 NaN            NaN            NaN
  1371.03        2500.00        99.0279                 NaN  0.165238                 NaN  0.144885       0.316682                 NaN  0.345250                 NaN            NaN            NaN
  1369.53        2500.00        99.0402                 NaN  0.164676                 NaN  0.140135       0.313976                 NaN  0.340980                 NaN            NaN            NaN
  1368.03        2500.00        99.0543                 NaN  0.162873                 NaN  0.309400       0.137644                 NaN  0.335769                 NaN            NaN            NaN
  1366.53        2500.00        99.0661                 NaN  0.162183                 NaN  0.133743       0.306255                 NaN  0.331747                 NaN            NaN            NaN
  1365.02        2500.00        99.0780                 NaN  0.161437                 NaN  0.129808       0.303168                 NaN  0.327630                 NaN            NaN            NaN
  1363.52        2500.00        99.0892                 NaN  0.160544                 NaN  0.125758       0.300868                 NaN  0.323601                 NaN            NaN            NaN
  1362.02        2500.00        99.1012                 NaN  0.158535                 NaN  0.297050       0.124225                 NaN  0.319018                 NaN            NaN            NaN
  1360.52        2500.00        99.1119                 NaN  0.158183                 NaN  0.294720       0.119855                 NaN  0.315360                 NaN            NaN            NaN
  1359.02        2500.00        99.1230                 NaN  0.156902                 NaN  0.117435       0.291377                 NaN  0.311332                 NaN            NaN            NaN
  1357.51        2500.00        99.1335                 NaN  0.155751                 NaN  0.288837       0.114345                 NaN  0.307525                 NaN            NaN            NaN
  1356.01        2500.00        99.1449                 NaN  0.154549                 NaN  0.111382       0.285878                 NaN  0.303295                 NaN            NaN            NaN
  1354.51        2500.00        99.1541                 NaN  0.153545                 NaN  0.108886       0.283419                 NaN  0.300043                 NaN            NaN            NaN
  1353.01        2500.00        99.1657                 NaN  0.152124                 NaN  0.279722       0.106669                 NaN  0.295821                 NaN            NaN            NaN
  1351.50        2500.00        99.1748                 NaN  0.150913                 NaN  0.104203       0.277630                 NaN  0.292460                 NaN            NaN            NaN
  1350.00        2500.00        99.1832                 NaN  0.151531                 NaN  0.275843       0.994696E-001            NaN  0.289985                 NaN            NaN            NaN
  1348.50        2500.00        99.1970                 NaN  0.146735                 NaN  0.101939       0.270483                 NaN  0.283857                 NaN            NaN            NaN
  1347.00        2500.00        99.2041                 NaN  0.147011                 NaN  0.269610       0.976282E-001            NaN  0.281686                 NaN            NaN            NaN
  1345.50        2500.00        99.2135                 NaN  0.145770                 NaN  0.266653       0.957654E-001            NaN  0.278317                 NaN            NaN            NaN
  1343.99        2500.00        99.2224                 NaN  0.144103                 NaN  0.946764E-001  0.264003                 NaN  0.274809                 NaN            NaN            NaN
  1342.49        2500.00        99.2312                 NaN  0.142846                 NaN  0.927890E-001  0.261579                 NaN  0.271563                 NaN            NaN            NaN
  1340.99        2500.00        99.2369                 NaN  0.135844                 NaN  0.256620       0.101964                 NaN  0.268637                 NaN            NaN            NaN
  1339.49        2500.00        99.2520                 NaN  0.146475                 NaN  0.767277E-001  0.260121                 NaN  0.264714                 NaN            NaN            NaN
  1337.98        2500.00        99.2573                 NaN  0.138112                 NaN  0.893962E-001  0.253569                 NaN  0.261624                 NaN            NaN            NaN
  1336.48        2500.00        99.2649                 NaN  0.136818                 NaN  0.251643       0.878001E-001            NaN  0.258815                 NaN            NaN            NaN
  1334.98        2500.00        99.2728                 NaN  0.135192                 NaN  0.248981       0.872543E-001            NaN  0.255794                 NaN            NaN            NaN
  1333.48        2500.00        99.2808                 NaN  0.133488                 NaN  0.864443E-001  0.246604                 NaN  0.252643                 NaN            NaN            NaN
  1331.98        2500.00        99.2894                 NaN  0.131994                 NaN  0.243887       0.852768E-001            NaN  0.249421                 NaN            NaN            NaN
  1330.47        2500.00        99.2970                 NaN  0.130641                 NaN  0.241925       0.838743E-001            NaN  0.246591                 NaN            NaN            NaN
  1328.97        2500.00        99.3051                 NaN  0.131351                 NaN  0.782418E-001  0.241057                 NaN  0.244267                 NaN            NaN            NaN
  1327.47        2500.00        99.3121                 NaN  0.124613                 NaN  0.234733       0.885552E-001            NaN  0.240024                 NaN            NaN            NaN
  1325.97        2500.00        99.3187                 NaN  0.125248                 NaN  0.836441E-001  0.234319                 NaN  0.238047                 NaN            NaN            NaN
  1324.47        2500.00        99.3263                 NaN  0.123531                 NaN  0.231850       0.831358E-001            NaN  0.235149                 NaN            NaN            NaN
  1322.96        2500.00        99.3326                 NaN  0.121574                 NaN  0.229327       0.839131E-001            NaN  0.232632                 NaN            NaN            NaN
  1321.46        2500.00        99.3404                 NaN  0.119889                 NaN  0.226574       0.834036E-001            NaN  0.229703                 NaN            NaN            NaN
  1319.96        2500.00        99.3467                 NaN  0.118428                 NaN  0.224639       0.829568E-001            NaN  0.227292                 NaN            NaN            NaN
  1318.46        2500.00        99.3540                 NaN  0.116188                 NaN  0.221834       0.836802E-001            NaN  0.224278                 NaN            NaN            NaN
  1316.95        2500.00        99.3539                 NaN  0.116358                 NaN  0.222815       0.825784E-001            NaN  0.224359                 NaN            NaN            NaN
  1315.45        2500.00        99.3699                 NaN  0.109953                 NaN  0.875050E-001  0.215378                 NaN  0.217294                 NaN            NaN            NaN
  1313.95        2500.00        99.3724                 NaN  0.110541                 NaN  0.852756E-001  0.214828                 NaN  0.216985                 NaN            NaN            NaN
  1312.45        2500.00        99.3788                 NaN  0.108308                 NaN  0.864885E-001  0.212092                 NaN  0.214360                 NaN            NaN            NaN
  1310.95        2500.00        99.3848                 NaN  0.106505                 NaN  0.868352E-001  0.209876                 NaN  0.211944                 NaN            NaN            NaN
  1309.44        2500.00        99.3914                 NaN  0.106351                 NaN  0.209552       0.828218E-001            NaN  0.209912                 NaN            NaN            NaN
  1307.94        2500.00        99.3965                 NaN  0.100956                 NaN  0.203817       0.919268E-001            NaN  0.206765                 NaN            NaN            NaN
  1306.44        2500.00        97.6857                 NaN  0.228076                 NaN  0.133251       0.400911                 NaN  0.421626        1.13040                 NaN            NaN
  1304.94        2500.00        85.8643                 NaN   1.08052                 NaN   1.77727       0.463164                 NaN   1.91143        8.90327                 NaN            NaN
  1303.44        2500.00        86.9380                 NaN   1.00162                 NaN   1.69227       0.399025                 NaN   1.77675        8.19235                 NaN            NaN
  1301.93        2500.00        87.8586                 NaN  0.933682                 NaN   1.61835       0.344502                 NaN   1.66097        7.58391                 NaN            NaN
  1300.43        2500.00        88.6427                 NaN  0.874020                 NaN   1.56005       0.297207                 NaN   1.56225        7.06378                 NaN            NaN
  1298.93        2500.00        89.3512                 NaN  0.820528                 NaN   1.50700       0.252131                 NaN   1.47241        6.59671                 NaN            NaN
  1297.43        2500.00        89.9525                 NaN  0.772760                 NaN  0.216143        1.46450                 NaN   1.39660        6.19746                 NaN            NaN
  1295.92        2500.00        90.4976                 NaN  0.730367                 NaN   1.43103       0.176624                 NaN   1.32745        5.83688                 NaN            NaN
  1294.42        2500.00        90.9900                 NaN  0.691615                 NaN   1.40436       0.137478                 NaN   1.26486        5.51169                 NaN            NaN
  1292.92        2500.00        91.4146                 NaN  0.656340                 NaN  0.995629E-001   1.38918                 NaN   1.21115        5.22915                 NaN            NaN
  1291.42        2500.00        87.2487                 NaN  0.652951       0.320251        2.28024                 NaN            NaN   1.74738        7.75045                 NaN            NaN
  1289.92        2500.00        80.8125                 NaN  0.597597       0.824927        3.55823                 NaN            NaN   2.56909        11.6377                 NaN            NaN
  1288.41        2500.00        82.7824                 NaN  0.536120       0.727556        3.21317                 NaN            NaN   2.31155        10.4292                 NaN            NaN
  1286.91        2500.00        84.3134                 NaN  0.484233       0.651185        2.95047                 NaN            NaN   2.11021        9.49052                 NaN            NaN
  1285.41        2500.00        85.4796                 NaN  0.420731       0.590581        2.78166                 NaN            NaN   1.95603        8.77138                 NaN            NaN
  1283.91        2500.00        81.6355                 NaN            NaN  0.815801        2.04810        1.91818                 NaN   2.48324        11.0992                 NaN            NaN
  1282.41        2500.00        91.4682                 NaN  0.324167       0.237617        1.83259                 NaN            NaN   1.08040        5.05702                 NaN            NaN
  1280.90        2500.00        88.0698                 NaN  0.431291       0.457683        2.19106                 NaN            NaN   1.61227        7.23791                 NaN            NaN
  1279.40        2500.00        87.8492                 NaN  0.396939       0.461273        2.27881                 NaN            NaN   1.63526        7.37856                 NaN            NaN
  1277.90        2500.00        88.0935                 NaN  0.352648       0.444157        2.21410                 NaN            NaN   1.60880        7.28677                 NaN            NaN
  1276.40        2500.00        87.6902                 NaN  0.293511       0.449877        2.50205                 NaN            NaN   1.62853        7.43582                 NaN            NaN
  1274.89        2500.00        87.0485                 NaN  0.578608E-001  0.446345       0.988603        1.92653                 NaN   1.70914        7.82300                 NaN            NaN
