|6.6.6
Archiving\03_Data\Deq/QFM_m2.25/T13/T13_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        8112.42     
  1996.79        2500.00        8114.24     
  1993.59        2500.00        8116.06     
  1990.38        2500.00        8117.88     
  1987.18        2500.00        8119.70     
  1983.97        2500.00        8121.52     
  1980.77        2500.00        8123.33     
  1977.56        2500.00        8125.14     
  1974.36        2500.00        8126.96     
  1971.15        2500.00        8128.77     
  1967.95        2500.00        8130.57     
  1964.74        2500.00        8132.38     
  1961.54        2500.00        8134.19     
  1958.33        2500.00        3979.27     
  1955.13        2500.00        3209.35     
  1951.92        2500.00        3183.84     
  1948.72        2500.00        3180.48     
  1945.51        2500.00        3179.26     
  1942.31        2500.00        3178.70     
  1939.10        2500.00        3178.49     
  1935.90        2500.00        3178.46     
  1932.69        2500.00        3178.56     
  1929.49        2500.00        3178.74     
  1926.28        2500.00        3178.98     
  1923.08        2500.00        3179.26     
  1919.87        2500.00        3181.31     
  1916.67        2500.00        3183.09     
  1913.46        2500.00        3184.65     
  1910.26        2500.00        3186.04     
  1907.05        2500.00        3188.21     
  1903.85        2500.00        3190.15     
  1900.64        2500.00        3192.38     
  1897.44        2500.00        3195.31     
  1894.23        2500.00        3198.90     
  1891.03        2500.00        3202.18     
  1887.82        2500.00        3205.20     
  1884.62        2500.00        3207.98     
  1881.41        2500.00        3210.57     
  1878.21        2500.00        3212.97     
  1875.00        2500.00        3215.23     
  1871.79        2500.00        3217.35     
  1868.59        2500.00        3220.32     
  1865.38        2500.00        3223.12     
  1862.18        2500.00        3225.78     
  1858.97        2500.00        3228.29     
  1855.77        2500.00        3230.69     
  1852.56        2500.00        3232.97     
  1849.36        2500.00        3235.14     
  1846.15        2500.00        3237.23     
  1842.95        2500.00        3239.93     
  1839.74        2500.00        3242.53     
  1836.54        2500.00        3245.02     
  1833.33        2500.00        3247.42     
  1830.13        2500.00        3249.73     
  1826.92        2500.00        3251.95     
  1823.72        2500.00        3254.10     
  1820.51        2500.00        3256.18     
  1817.31        2500.00        3258.58     
  1814.10        2500.00        3260.91     
  1810.90        2500.00        3263.16     
  1807.69        2500.00        3265.35     
  1804.49        2500.00        3267.48     
  1801.28        2500.00        3269.54     
  1798.08        2500.00        3271.55     
  1794.87        2500.00        3273.51     
  1791.67        2500.00        3275.74     
  1788.46        2500.00        3277.91     
  1785.26        2500.00        3280.03     
  1782.05        2500.00        3282.10     
  1778.85        2500.00        3284.12     
  1775.64        2500.00        3286.09     
  1772.44        2500.00        3288.02     
  1769.23        2500.00        3289.91     
  1766.03        2500.00        3291.91     
  1762.82        2500.00        3293.88     
  1759.62        2500.00        3295.81     
  1756.41        2500.00        3297.69     
  1753.21        2500.00        3299.54     
  1750.00        2500.00        3301.36     
  1746.79        2500.00        3303.14     
  1743.59        2500.00        3304.89     
  1740.38        2500.00        3306.59     
  1737.18        2500.00        3308.26     
  1733.97        2500.00        3309.91     
  1730.77        2500.00        3311.53     
  1727.56        2500.00        3313.12     
  1724.36        2500.00        3314.69     
  1721.15        2500.00        3316.24     
  1717.95        2500.00        3317.76     
  1714.74        2500.00        3319.27     
  1711.54        2500.00        3320.76     
  1708.33        2500.00        3322.23     
  1705.13        2500.00        3323.68     
  1701.92        2500.00        3325.11     
  1698.72        2500.00        3326.52     
  1695.51        2500.00        3327.91     
  1692.31        2500.00        3329.29     
  1689.10        2500.00        3330.59     
  1685.90        2500.00        3331.88     
  1682.69        2500.00        3333.15     
  1679.49        2500.00        3334.41     
  1676.28        2500.00        3335.65     
  1673.08        2500.00        3336.88     
