|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/YM20/YM20_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1495.71        500.000                 NaN   99.5219                 NaN  0.467820       0.102941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.34        500.000                 NaN   99.7518                 NaN  0.246686       0.150358E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.98        500.000                 NaN   99.9837                 NaN            NaN  0.163152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.61        500.000                 NaN   99.1907                 NaN  0.809251       0.549569E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.25        500.000                 NaN   99.6158                 NaN  0.376740       0.742836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.88        500.000                 NaN   99.6182                 NaN  0.381365       0.480705E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.52        500.000                 NaN   99.6207                 NaN  0.379315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.15        500.000                 NaN   99.6215                 NaN  0.378522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.78        500.000                 NaN   99.6264                 NaN  0.367168       0.638819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.6268                 NaN  0.373233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.05        500.000                 NaN   99.6317                 NaN  0.355306       0.130315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        500.000                 NaN   99.6327                 NaN  0.356242       0.110324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.32        500.000                 NaN   99.5501                 NaN  0.449851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.8471                 NaN  0.152930       0.867771E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.59        500.000                 NaN   99.5069                 NaN  0.493080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.22        500.000                 NaN   99.6393                 NaN  0.360684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.86        500.000                 NaN   99.5376                 NaN  0.404866       0.575732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.49        500.000                 NaN   99.9258                 NaN  0.741888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.13        500.000                 NaN   99.4770                 NaN  0.522992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.76        500.000                 NaN   99.6092                 NaN  0.390806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.40        500.000                 NaN   99.6044                 NaN  0.256445E-001            NaN  0.369943                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.03        500.000                 NaN   99.5463                 NaN            NaN  0.206171E-003  0.453466                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.67        500.000                 NaN   99.5468                 NaN  0.138029E-001            NaN  0.439447                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.30        500.000                 NaN   98.9890                 NaN            NaN            NaN   1.01100                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.93        500.000                 NaN   99.9955                 NaN            NaN            NaN  0.448656E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1461.57        500.000                 NaN   99.7641                 NaN            NaN            NaN  0.235870                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.20        500.000                 NaN   99.4443                 NaN  0.624796E-001            NaN  0.493199                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.84        500.000                 NaN   99.5454                 NaN            NaN            NaN  0.454588                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.47        500.000                 NaN   99.5453                 NaN            NaN            NaN  0.454650                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.11        500.000                 NaN   99.6393                 NaN            NaN            NaN  0.233265       0.127421                 NaN            NaN            NaN            NaN            NaN
  1454.74        500.000                 NaN   99.1537                 NaN            NaN            NaN  0.334477       0.511826                 NaN            NaN            NaN            NaN            NaN
  1453.38        500.000                 NaN   99.2849                 NaN            NaN            NaN  0.296545       0.418599                 NaN            NaN            NaN            NaN            NaN
  1452.01        500.000                 NaN   99.2889                 NaN            NaN            NaN  0.417370       0.293775                 NaN            NaN            NaN            NaN            NaN
  1450.64        500.000                 NaN   99.2953                 NaN            NaN            NaN  0.290452       0.414262                 NaN            NaN            NaN            NaN            NaN
  1449.28        500.000                 NaN   99.3023                 NaN            NaN            NaN  0.410670       0.287011                 NaN            NaN            NaN            NaN            NaN
  1447.91        500.000                 NaN   99.3086                 NaN            NaN            NaN  0.284289       0.407161                 NaN            NaN            NaN            NaN            NaN
  1446.55        500.000                 NaN   99.3148                 NaN            NaN            NaN  0.403813       0.281354                 NaN            NaN            NaN            NaN            NaN
  1445.18        500.000                 NaN   99.3221                 NaN            NaN            NaN  0.278318       0.399592                 NaN            NaN            NaN            NaN            NaN
  1443.82        500.000                 NaN   99.3271                 NaN            NaN            NaN  0.397297       0.275570                 NaN            NaN            NaN            NaN            NaN
  1442.45        500.000                 NaN   99.3356                 NaN            NaN            NaN  0.272178       0.392220                 NaN            NaN            NaN            NaN            NaN
  1441.09        500.000                 NaN   99.3402                 NaN            NaN            NaN  0.269675       0.390129                 NaN            NaN            NaN            NaN            NaN
  1439.72        500.000                 NaN   99.3468                 NaN            NaN            NaN  0.266891       0.386321                 NaN            NaN            NaN            NaN            NaN
  1438.35        500.000                 NaN   99.8927                 NaN            NaN            NaN  0.102658       0.462278E-002            NaN            NaN            NaN            NaN            NaN
  1436.99        500.000                 NaN   98.8176                 NaN            NaN            NaN  0.661407       0.521019                 NaN            NaN            NaN            NaN            NaN
  1435.62        500.000                 NaN   99.3667                 NaN            NaN            NaN  0.257838       0.375442                 NaN            NaN            NaN            NaN            NaN
  1434.26        500.000                 NaN   99.3703                 NaN            NaN            NaN  0.255980       0.373676                 NaN            NaN            NaN            NaN            NaN
  1432.89        500.000                 NaN   99.3756                 NaN            NaN            NaN  0.371135       0.253305                 NaN            NaN            NaN            NaN            NaN
  1431.53        500.000                 NaN   99.3814                 NaN            NaN            NaN  0.367409       0.251239                 NaN            NaN            NaN            NaN            NaN
  1430.16        500.000                 NaN   99.2501                 NaN            NaN            NaN  0.303553       0.446371                 NaN            NaN            NaN            NaN            NaN
  1428.79        500.000                 NaN   99.6654                 NaN            NaN            NaN  0.199438       0.135176                 NaN            NaN            NaN            NaN            NaN
  1427.43        500.000                 NaN   98.3040                 NaN            NaN            NaN  0.542560       0.691498                 NaN  0.461926                 NaN            NaN            NaN
  1426.06        500.000                 NaN   98.2322                 NaN            NaN            NaN  0.477164       0.721365                 NaN  0.569314                 NaN            NaN            NaN
  1424.70        500.000                 NaN   98.2680                 NaN            NaN            NaN  0.706800       0.466866                 NaN  0.558371                 NaN            NaN            NaN
  1423.33        500.000                 NaN   98.3034                 NaN            NaN            NaN  0.457427       0.692035                 NaN  0.547182                 NaN            NaN            NaN
  1421.97        500.000                 NaN   98.3383                 NaN            NaN            NaN  0.447598       0.677858                 NaN  0.536221                 NaN            NaN            NaN
  1420.60        500.000                 NaN   98.3718                 NaN            NaN            NaN  0.664091       0.438365                 NaN  0.525773                 NaN            NaN            NaN
  1419.24        500.000                 NaN   98.4051                 NaN            NaN            NaN  0.650167       0.429628                 NaN  0.515142                 NaN            NaN            NaN
  1417.87        500.000                 NaN   98.4339                 NaN            NaN            NaN  0.638158       0.421612                 NaN  0.506319                 NaN            NaN            NaN
  1416.50        500.000                 NaN   98.4658                 NaN            NaN            NaN  0.625364       0.412787                 NaN  0.496033                 NaN            NaN            NaN
  1415.14        500.000                 NaN   98.4966                 NaN            NaN            NaN  0.612988       0.404007                 NaN  0.486446                 NaN            NaN            NaN
  1413.77        500.000                 NaN   98.5227                 NaN            NaN            NaN  0.602500       0.396591                 NaN  0.478251                 NaN            NaN            NaN
  1412.41        500.000                 NaN   98.5523                 NaN            NaN            NaN  0.590326       0.388494                 NaN  0.468920                 NaN            NaN            NaN
  1411.04        500.000                 NaN   98.5776                 NaN            NaN            NaN  0.381297       0.580240                 NaN  0.460908                 NaN            NaN            NaN
  1409.68        500.000                 NaN   98.6071                 NaN            NaN            NaN  0.568262       0.373235                 NaN  0.451362                 NaN            NaN            NaN
  1408.31        500.000                 NaN   98.6297                 NaN            NaN            NaN  0.366946       0.559058                 NaN  0.444330                 NaN            NaN            NaN
  1406.95        500.000                 NaN   98.6546                 NaN            NaN            NaN  0.359917       0.548931                 NaN  0.436505                 NaN            NaN            NaN
  1405.58        500.000                 NaN   98.6786                 NaN            NaN            NaN  0.539204       0.353478                 NaN  0.428728                 NaN            NaN            NaN
  1404.21        500.000                 NaN   98.7006                 NaN            NaN            NaN  0.530360       0.347256                 NaN  0.421735                 NaN            NaN            NaN
  1402.85        500.000                 NaN   98.7232                 NaN            NaN            NaN  0.521277       0.340837                 NaN  0.414716                 NaN            NaN            NaN
  1401.48        500.000                 NaN   98.7454                 NaN            NaN            NaN  0.512383       0.334754                 NaN  0.407464                 NaN            NaN            NaN
  1400.12        500.000                 NaN   98.7667                 NaN            NaN            NaN  0.328811       0.503811                 NaN  0.400715                 NaN            NaN            NaN
  1398.75        500.000                 NaN   98.7873                 NaN            NaN            NaN  0.322973       0.495572                 NaN  0.394139                 NaN            NaN            NaN
  1397.39        500.000                 NaN   98.8075                 NaN            NaN            NaN  0.487581       0.317251                 NaN  0.387672                 NaN            NaN            NaN
  1396.02        500.000                 NaN   98.8292                 NaN            NaN            NaN  0.310975       0.478987                 NaN  0.380819                 NaN            NaN            NaN
  1394.66        500.000                 NaN   98.8432                 NaN            NaN            NaN  0.307432       0.473274                 NaN  0.376116                 NaN            NaN            NaN
  1393.29        500.000                 NaN   98.8648                 NaN            NaN            NaN  0.464845       0.301115                 NaN  0.369279                 NaN            NaN            NaN
  1391.92        500.000                 NaN   98.8826                 NaN            NaN            NaN  0.457645       0.296163                 NaN  0.363592                 NaN            NaN            NaN
  1390.56        500.000                 NaN   99.0309                 NaN            NaN            NaN  0.396044       0.257691                 NaN  0.315394                 NaN            NaN            NaN
  1389.19        500.000                 NaN   98.7828                 NaN            NaN            NaN  0.322015       0.499169                 NaN  0.395976                 NaN            NaN            NaN
  1387.83        500.000                 NaN   98.9360                 NaN            NaN            NaN  0.280932       0.436670                 NaN  0.346395                 NaN            NaN            NaN
  1386.46        500.000                 NaN   98.9510                 NaN            NaN            NaN  0.276749       0.430718                 NaN  0.341554                 NaN            NaN            NaN
  1385.10        500.000                 NaN   98.9670                 NaN            NaN            NaN  0.424429       0.272156                 NaN  0.336445                 NaN            NaN            NaN
  1383.73        500.000                 NaN   98.9816                 NaN            NaN            NaN  0.267592       0.418981                 NaN  0.331818                 NaN            NaN            NaN
  1382.36        500.000                 NaN   98.9884                 NaN            NaN            NaN  0.265296       0.416165                 NaN  0.330098                 NaN            NaN            NaN
  1381.00        500.000                 NaN   99.0220                 NaN            NaN            NaN  0.402360       0.257401                 NaN  0.318213                 NaN            NaN            NaN
  1379.63        500.000                 NaN   99.0270                 NaN            NaN            NaN  0.255007       0.400924                 NaN  0.317047                 NaN            NaN            NaN
  1378.27        500.000                 NaN   99.0415                 NaN            NaN            NaN  0.250887       0.395240                 NaN  0.312364                 NaN            NaN            NaN
  1376.90        500.000                 NaN   99.0553                 NaN            NaN            NaN  0.246913       0.389961                 NaN  0.307812                 NaN            NaN            NaN
  1375.54        500.000                 NaN   99.0688                 NaN            NaN            NaN  0.384654       0.243106                 NaN  0.303470                 NaN            NaN            NaN
  1374.17        500.000                 NaN   99.0817                 NaN            NaN            NaN  0.239538       0.379512                 NaN  0.299268                 NaN            NaN            NaN
  1372.81        500.000                 NaN   99.0953                 NaN            NaN            NaN  0.235720       0.374230                 NaN  0.294790                 NaN            NaN            NaN
  1371.44        500.000                 NaN   99.1080                 NaN            NaN            NaN  0.369435       0.231834                 NaN  0.290683                 NaN            NaN            NaN
  1370.07        500.000                 NaN   99.1200                 NaN            NaN            NaN  0.364888       0.228304                 NaN  0.286771                 NaN            NaN            NaN
  1368.71        500.000                 NaN   99.1331                 NaN            NaN            NaN  0.359682       0.224752                 NaN  0.282476                 NaN            NaN            NaN
  1367.34        500.000                 NaN   99.1438                 NaN            NaN            NaN  0.221750       0.355436                 NaN  0.278998                 NaN            NaN            NaN
  1365.98        500.000                 NaN   99.1561                 NaN            NaN            NaN  0.218102       0.350787                 NaN  0.274967                 NaN            NaN            NaN
  1364.61        500.000                 NaN   99.1672                 NaN            NaN            NaN  0.214852       0.346580                 NaN  0.271320                 NaN            NaN            NaN
  1363.25        500.000                 NaN   99.1779                 NaN            NaN            NaN  0.342679       0.211607                 NaN  0.267838                 NaN            NaN            NaN
  1361.88        500.000                 NaN   99.1888                 NaN            NaN            NaN  0.338438       0.208479                 NaN  0.264326                 NaN            NaN            NaN
  1360.52        500.000                 NaN   99.2001                 NaN            NaN            NaN  0.205372       0.333934                 NaN  0.260565                 NaN            NaN            NaN
  1359.15        500.000                 NaN   99.2105                 NaN            NaN            NaN  0.202381       0.329946                 NaN  0.257222                 NaN            NaN            NaN
  1357.78        500.000                 NaN   99.2259                 NaN            NaN  0.266074E-001  0.281596       0.209264                 NaN  0.256682                 NaN            NaN            NaN
  1356.42        500.000                 NaN   99.2311                 NaN            NaN            NaN  0.321953       0.196634                 NaN  0.250317                 NaN            NaN            NaN
  1355.05        500.000                 NaN   99.2543                 NaN            NaN  0.571555E-001  0.214526       0.221654                 NaN  0.252387                 NaN            NaN            NaN
  1353.69        500.000                 NaN   99.3344                 NaN            NaN  0.151356       0.271716                 NaN            NaN  0.242504                 NaN            NaN            NaN
  1352.32        500.000                 NaN   99.2146                 NaN            NaN  0.115828E-001  0.349302       0.167384                 NaN  0.257170                 NaN            NaN            NaN
  1350.96        500.000                 NaN   99.2759                 NaN            NaN  0.230364E-001  0.267495       0.194076                 NaN  0.239528                 NaN            NaN            NaN
  1349.59        500.000                 NaN   99.2944                 NaN            NaN  0.620123E-001  0.206171       0.197437                 NaN  0.240006                 NaN            NaN            NaN
  1348.23        500.000                 NaN   99.3040                 NaN            NaN  0.615467E-001  0.194548       0.203252                 NaN  0.236687                 NaN            NaN            NaN
  1346.86        500.000                 NaN   99.3119                 NaN            NaN  0.617733E-001  0.201449       0.190735                 NaN  0.234145                 NaN            NaN            NaN
  1345.49        500.000                 NaN   99.3222                 NaN            NaN  0.607780E-001  0.188206       0.198405                 NaN  0.230410                 NaN            NaN            NaN
  1344.13        500.000                 NaN   99.3304                 NaN            NaN  0.609927E-001  0.184319       0.196466                 NaN  0.227803                 NaN            NaN            NaN
  1342.76        500.000                 NaN   99.3391                 NaN            NaN  0.614978E-001  0.179917       0.194400                 NaN  0.225060                 NaN            NaN            NaN
  1341.40        500.000                 NaN   99.3481                 NaN            NaN  0.600040E-001  0.191509       0.178701                 NaN  0.221673                 NaN            NaN            NaN
  1340.03        500.000                 NaN   99.3560                 NaN            NaN  0.600799E-001  0.175382       0.189438                 NaN  0.219108                 NaN            NaN            NaN
  1338.67        500.000                 NaN   99.3642                 NaN            NaN  0.596551E-001  0.187144       0.172689                 NaN  0.216335                 NaN            NaN            NaN
  1337.30        500.000                 NaN   99.3719                 NaN            NaN  0.594274E-001  0.185056       0.169881                 NaN  0.213701                 NaN            NaN            NaN
  1335.93        500.000                 NaN   99.3801                 NaN            NaN  0.590277E-001  0.167193       0.182771                 NaN  0.210885                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.3876                 NaN            NaN  0.589674E-001  0.180937       0.164119                 NaN  0.208346                 NaN            NaN            NaN
  1333.20        500.000                 NaN   99.3954                 NaN            NaN  0.584770E-001  0.161959       0.178383                 NaN  0.205747                 NaN            NaN            NaN
  1331.84        500.000                 NaN   99.4032                 NaN            NaN  0.578268E-001  0.159720       0.176349                 NaN  0.202949                 NaN            NaN            NaN
  1330.47        500.000                 NaN   99.4101                 NaN            NaN  0.575985E-001  0.157314       0.174329                 NaN  0.200610                 NaN            NaN            NaN
  1329.11        500.000                 NaN   99.4175                 NaN            NaN  0.571320E-001  0.155039       0.172267                 NaN  0.198111                 NaN            NaN            NaN
  1327.74        500.000                 NaN   99.4243                 NaN            NaN  0.569389E-001  0.170549       0.152467                 NaN  0.195754                 NaN            NaN            NaN
  1326.38        500.000                 NaN   99.4314                 NaN            NaN  0.561958E-001  0.150702       0.168465                 NaN  0.193219                 NaN            NaN            NaN
  1325.01        500.000                 NaN   99.4384                 NaN            NaN  0.557230E-001  0.166511       0.148604                 NaN  0.190812                 NaN            NaN            NaN
  1323.64        500.000                 NaN   99.4450                 NaN            NaN  0.554085E-001  0.164556       0.146445                 NaN  0.188624                 NaN            NaN            NaN
  1322.28        500.000                 NaN   99.4103                 NaN            NaN  0.324977E-001  0.210390       0.148954                 NaN  0.197906                 NaN            NaN            NaN
  1320.91        500.000                 NaN   99.4979                 NaN            NaN  0.760418E-001  0.173576       0.799149E-001            NaN  0.172563                 NaN            NaN            NaN
  1319.55        500.000                 NaN   99.4645                 NaN            NaN  0.539576E-001  0.140730       0.159027                 NaN  0.181747                 NaN            NaN            NaN
  1318.18        500.000                 NaN   99.4709                 NaN            NaN  0.528227E-001  0.140319       0.156501                 NaN  0.179436                 NaN            NaN            NaN
  1316.82        500.000                 NaN   99.4772                 NaN            NaN  0.525460E-001  0.154960       0.138051                 NaN  0.177278                 NaN            NaN            NaN
  1315.45        500.000                 NaN   99.4833                 NaN            NaN  0.520336E-001  0.136557       0.152945                 NaN  0.175190                 NaN            NaN            NaN
  1314.09        500.000                 NaN   99.4889                 NaN            NaN  0.513872E-001  0.135203       0.151342                 NaN  0.173122                 NaN            NaN            NaN
  1312.72        500.000                 NaN   99.4949                 NaN            NaN  0.507179E-001  0.149498       0.133843                 NaN  0.171015                 NaN            NaN            NaN
  1311.35        500.000                 NaN   99.5006                 NaN            NaN  0.501188E-001  0.132530       0.147727                 NaN  0.169025                 NaN            NaN            NaN
  1309.99        500.000                 NaN   99.5064                 NaN            NaN  0.496755E-001  0.145886       0.130972                 NaN  0.167022                 NaN            NaN            NaN
  1308.62        500.000                 NaN   99.5120                 NaN            NaN  0.490043E-001  0.144378       0.129638                 NaN  0.165007                 NaN            NaN            NaN
  1307.26        500.000                 NaN   99.5174                 NaN            NaN  0.477718E-001  0.129746       0.142141                 NaN  0.162965                 NaN            NaN            NaN
  1305.89        500.000                 NaN   99.5228                 NaN            NaN  0.474612E-001  0.140690       0.127936                 NaN  0.161130                 NaN            NaN            NaN
  1304.53        500.000                 NaN   99.5280                 NaN            NaN  0.467224E-001  0.138987       0.127040                 NaN  0.159267                 NaN            NaN            NaN
  1303.16        500.000                 NaN   99.5333                 NaN            NaN  0.461139E-001  0.137236       0.125950                 NaN  0.157406                 NaN            NaN            NaN
  1301.80        500.000                 NaN   99.5374                 NaN            NaN  0.452941E-001  0.125539       0.135846                 NaN  0.155939                 NaN            NaN            NaN
  1300.43        500.000                 NaN   99.5439                 NaN            NaN  0.442239E-001  0.133793       0.124695                 NaN  0.153407                 NaN            NaN            NaN
  1299.06        500.000                 NaN   99.5482                 NaN            NaN  0.444577E-001  0.122531       0.132643                 NaN  0.152125                 NaN            NaN            NaN
  1297.70        500.000                 NaN   99.5534                 NaN            NaN  0.429095E-001  0.130571       0.123044                 NaN  0.150050                 NaN            NaN            NaN
  1296.33        500.000                 NaN   99.5563                 NaN            NaN  0.433162E-001  0.130155       0.120970                 NaN  0.149309                 NaN            NaN            NaN
  1294.97        500.000                 NaN   99.5643                 NaN            NaN  0.413365E-001  0.127007       0.121368                 NaN  0.146022                 NaN            NaN            NaN
  1293.60        500.000                 NaN   91.6052                 NaN            NaN  0.806382E-002  0.709021        1.40028                 NaN   1.00422        5.27322                 NaN            NaN
  1292.24        500.000                 NaN   83.2217                 NaN            NaN            NaN   1.34400        2.68885                 NaN   1.91320        10.8323                 NaN            NaN
  1290.87        500.000                 NaN   85.1917                 NaN            NaN            NaN   2.37431        1.19895                 NaN   1.70118        9.53382                 NaN            NaN
  1289.50        500.000                 NaN   86.8024                 NaN            NaN            NaN   2.11859        1.07863                 NaN   1.52729        8.47311                 NaN            NaN
  1288.14        500.000                 NaN   88.1444                 NaN            NaN            NaN   1.90598       0.975931                 NaN   1.38141        7.59227                 NaN            NaN
  1286.77        500.000                 NaN   89.2630                 NaN            NaN            NaN  0.888153        1.73108                 NaN   1.25971        6.85802                 NaN            NaN
  1285.41        500.000                 NaN   90.2070                 NaN            NaN            NaN   1.58254       0.814851                 NaN   1.15665        6.23895                 NaN            NaN
  1284.04        500.000                 NaN   91.0162                 NaN            NaN            NaN  0.749752        1.45678                 NaN   1.06782        5.70945                 NaN            NaN
  1282.68        500.000                 NaN   91.7279                 NaN            NaN            NaN  0.692308        1.34536                 NaN  0.989191        5.24527                 NaN            NaN
  1281.31        500.000                 NaN   92.3508                 NaN            NaN            NaN  0.640819        1.24827                 NaN  0.919992        4.84014                 NaN            NaN
  1279.95        500.000                 NaN   92.8792                 NaN            NaN            NaN  0.596936        1.16752                 NaN  0.861510        4.49486                 NaN            NaN
  1278.58        500.000                 NaN   93.3566                 NaN            NaN            NaN   1.09380       0.556833                 NaN  0.808154        4.18464                 NaN            NaN
  1277.21        500.000                 NaN   93.7820                 NaN            NaN            NaN  0.519822        1.02864                 NaN  0.760282        3.90925                 NaN            NaN
  1275.85        500.000                 NaN   94.1613                 NaN            NaN            NaN  0.486449       0.971164                 NaN  0.717518        3.66357                 NaN            NaN
  1274.48        500.000                 NaN   94.4953                 NaN            NaN            NaN  0.456319       0.921561                 NaN  0.679849        3.44695                 NaN            NaN
  1273.12        500.000                 NaN   94.7924                 NaN            NaN            NaN  0.425447       0.880771                 NaN  0.646466        3.25496                 NaN            NaN
  1271.75        500.000                 NaN   95.0895                 NaN            NaN            NaN  0.402614       0.832678                 NaN  0.611875        3.06331                 NaN            NaN
  1270.39        500.000                 NaN   95.3295                 NaN            NaN            NaN  0.376860       0.800116                 NaN  0.584578        2.90897                 NaN            NaN
  1269.02        500.000                 NaN   95.5550                 NaN            NaN            NaN  0.353309       0.769569                 NaN  0.558794        2.76334                 NaN            NaN
  1267.66        500.000                 NaN   95.7625                 NaN            NaN            NaN  0.330411       0.742213                 NaN  0.534793        2.63005                 NaN            NaN
