|6.6.6
Archiving\03_Data\eq/QFM_m5/ALH/ALH_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1294.87        2500.00                 NaN  0.773472                 NaN   58.1889        1.29551        2.01859        10.3765        21.2466        4.91784        1.18258                 NaN
  1291.67        2500.00                 NaN  0.773477                 NaN   58.1886        1.29555        2.01858        10.3765        21.2467        4.91811        1.18260                 NaN
  1288.46        2500.00                 NaN  0.773482                 NaN   58.1882        1.29558        2.01858        10.3764        21.2467        4.91838        1.18262                 NaN
  1285.26        2500.00                 NaN  0.773487                 NaN   58.1879        1.29561        2.01858        10.3764        21.2467        4.91866        1.18264                 NaN
  1282.05        2500.00                 NaN  0.773398                 NaN   58.2341        1.27634        3.10942        19.8549        10.5786        4.94977        1.22357                 NaN
  1278.85        2500.00                 NaN  0.773403                 NaN   58.2337        1.27637        3.10942        19.8549        10.5785        4.95004        1.22359                 NaN
  1275.64        2500.00                 NaN  0.773408                 NaN   58.2334        1.27640        3.10941        19.8549        10.5785        4.95032        1.22361                 NaN
  1272.44        2500.00                 NaN  0.773413                 NaN   58.2331        1.27644        3.10941        19.8550        10.5784        4.95059        1.22364                 NaN
  1269.23        2500.00                 NaN  0.773418                 NaN   58.2328        1.27647        3.10940        19.8550        10.5784        4.95086        1.22366                 NaN
  1266.03        2500.00                 NaN  0.773423                 NaN   58.2325        1.27650        3.10940        19.8550        10.5784        4.95114        1.22368                 NaN
  1262.82        2500.00                 NaN  0.773428                 NaN   58.2321        1.27653        3.10939        19.8551        10.5783        4.95141        1.22370                 NaN
  1259.62        2500.00                 NaN  0.773433                 NaN   58.2318        1.27656        3.10939        19.8551        10.5783        4.95169        1.22372                 NaN
  1256.41        2500.00                 NaN  0.773364                 NaN   58.2677        1.26353        4.07779        18.6677        10.7143        4.98088        1.25464                 NaN
  1253.21        2500.00                 NaN  0.773369                 NaN   58.2674        1.26356        4.07779        18.6678        10.7143        4.98116        1.25467                 NaN
  1250.00        2500.00                 NaN  0.773374                 NaN   58.2671        1.26359        4.07778        18.6678        10.7143        4.98143        1.25469                 NaN
  1246.79        2500.00                 NaN  0.773379                 NaN   58.2667        1.26362        4.07778        18.6679        10.7142        4.98171        1.25471                 NaN
  1243.59        2500.00                 NaN  0.773384                 NaN   58.2664        1.26365        4.07777        18.6679        10.7142        4.98199        1.25473                 NaN
  1240.38        2500.00                 NaN  0.773388                 NaN   58.2661        1.26368        4.07776        18.6679        10.7141        4.98226        1.25475                 NaN
  1237.18        2500.00                 NaN  0.773393                 NaN   58.2658        1.26371        4.07776        18.6680        10.7141        4.98254        1.25477                 NaN
  1233.97        2500.00                 NaN  0.773398                 NaN   58.2654        1.26374        4.07775        18.6680        10.7141        4.98281        1.25480                 NaN
  1230.77        2500.00                 NaN  0.773346                 NaN   58.2911        1.25647        4.93728        10.8038        17.6515        5.01097        1.27559                 NaN
  1227.56        2500.00                 NaN  0.773351                 NaN   58.2908        1.25650        4.93727        10.8037        17.6515        5.01124        1.27561                 NaN
  1224.36        2500.00                 NaN  0.773355                 NaN   58.2904        1.25653        4.93727        10.8037        17.6516        5.01152        1.27563                 NaN
  1221.15        2500.00                 NaN  0.773360                 NaN   58.2901        1.25656        4.93726        10.8037        17.6516        5.01180        1.27565                 NaN
  1217.95        2500.00                 NaN  0.773365                 NaN   58.2898        1.25659        4.93726        10.8036        17.6516        5.01207        1.27567                 NaN
  1214.74        2500.00                 NaN  0.773369                 NaN   58.2894        1.25662        4.93725        10.8036        17.6517        5.01235        1.27569                 NaN
  1211.54        2500.00                 NaN  0.773374                 NaN   58.2891        1.25665        4.93725        10.8035        17.6517        5.01263        1.27572                 NaN
  1208.33        2500.00                 NaN  0.773379                 NaN   58.2888        1.25668        4.93724        10.8035        17.6518        5.01291        1.27574                 NaN
  1205.13        2500.00                 NaN  0.773345                 NaN   58.3075        1.25388        5.73190        10.8641        16.7414        5.03751        1.29042                 NaN
  1201.92        2500.00                 NaN  0.773350                 NaN   58.3071        1.25391        5.73190        10.8640        16.7415        5.03779        1.29045                 NaN
  1198.72        2500.00                 NaN  0.773354                 NaN   58.3068        1.25394        5.73189        10.8640        16.7415        5.03807        1.29047                 NaN
  1195.51        2500.00                 NaN  0.773359                 NaN   58.3065        1.25398        5.73188        10.8639        16.7416        5.03835        1.29049                 NaN
  1192.31        2500.00                 NaN  0.773363                 NaN   58.3061        1.25401        5.73188        10.8639        16.7416        5.03862        1.29051                 NaN
  1189.10        2500.00                 NaN  0.773368                 NaN   58.3058        1.25404        5.73188        10.8639        16.7416        5.03890        1.29053                 NaN
  1185.90        2500.00                 NaN  0.773372                 NaN   58.3054        1.25407        5.73187        10.8638        16.7417        5.03918        1.29056                 NaN
  1182.69        2500.00                 NaN  0.773377                 NaN   58.3051        1.25410        5.73187        10.8638        16.7417        5.03946        1.29058                 NaN
  1179.49        2500.00                 NaN  0.773360                 NaN   58.3162        1.25564        6.46636        15.9251        10.9042        5.06085        1.29836                 NaN
  1176.28        2500.00                 NaN  0.773365                 NaN   58.3159        1.25567        6.46635        15.9251        10.9041        5.06113        1.29838                 NaN
  1173.08        2500.00                 NaN  0.773369                 NaN   58.3155        1.25570        6.46635        15.9252        10.9041        5.06141        1.29840                 NaN
  1169.87        2500.00                 NaN  0.773373                 NaN   58.3152        1.25573        6.46634        15.9252        10.9040        5.06169        1.29842                 NaN
  1166.67        2500.00                 NaN  0.773378                 NaN   58.3148        1.25576        6.46634        15.9253        10.9040        5.06197        1.29845                 NaN
  1163.46        2500.00                 NaN  0.773382                 NaN   58.3145        1.25579        6.46634        15.9253        10.9040        5.06225        1.29847                 NaN
  1160.26        2500.00                 NaN  0.773387                 NaN   58.3142        1.25582        6.46633        15.9254        10.9039        5.06253        1.29849                 NaN
  1157.05        2500.00                 NaN  0.773391                 NaN   58.3138        1.25585        6.46633        15.9254        10.9039        5.06281        1.29851                 NaN
  1153.85        2500.00                 NaN  0.773390                 NaN   58.3147        1.26244        7.13908        15.2024        10.9289        5.08187        1.29724                 NaN
  1150.64        2500.00                 NaN  0.773394                 NaN   58.3143        1.26247        7.13908        15.2024        10.9289        5.08215        1.29726                 NaN
  1147.44        2500.00                 NaN  0.773399                 NaN   58.3140        1.26250        7.13908        15.2025        10.9288        5.08243        1.29728                 NaN
  1144.23        2500.00                 NaN  0.773403                 NaN   58.3136        1.26253        7.13907        15.2025        10.9288        5.08271        1.29730                 NaN
  1141.03        2500.00                 NaN  0.773407                 NaN   58.3133        1.26256        7.13907        15.2026        10.9288        5.08299        1.29732                 NaN
  1137.82        2500.00                 NaN  0.773411                 NaN   58.3129        1.26259        7.13907        15.2027        10.9287        5.08327        1.29734                 NaN
  1134.62        2500.00                 NaN  0.773415                 NaN   58.3126        1.26262        7.13907        15.2027        10.9287        5.08355        1.29737                 NaN
  1131.41        2500.00                 NaN  0.773420                 NaN   58.3123        1.26265        7.13906        15.2028        10.9286        5.08383        1.29739                 NaN
  1128.21        2500.00                 NaN  0.773435                 NaN   58.3062        1.27323        7.77689        10.9432        14.5372        5.09963        1.29017                 NaN
  1125.00        2500.00                 NaN  0.773439                 NaN   58.3059        1.27326        7.77689        10.9432        14.5372        5.09991        1.29020                 NaN
  1121.79        2500.00                 NaN  0.773443                 NaN   58.3055        1.27329        7.77689        10.9432        14.5373        5.10019        1.29022                 NaN
  1118.59        2500.00                 NaN  0.773447                 NaN   58.3052        1.27332        7.77689        10.9431        14.5373        5.10047        1.29024                 NaN
  1115.38        2500.00                 NaN  0.773451                 NaN   58.3048        1.27335        7.77689        10.9431        14.5374        5.10075        1.29026                 NaN
  1112.18        2500.00                 NaN  0.773455                 NaN   58.3045        1.27338        7.77688        10.9430        14.5375        5.10103        1.29028                 NaN
  1108.97        2500.00                 NaN  0.773459                 NaN   58.3041        1.27341        7.77688        10.9430        14.5375        5.10131        1.29030                 NaN
  1105.77        2500.00                 NaN  0.773463                 NaN   58.3038        1.27344        7.77688        10.9429        14.5376        5.10159        1.29032                 NaN
  1102.56        2500.00                 NaN  0.773493                 NaN   58.2889        1.28822        8.38021        10.9512        13.9279        5.11513        1.27497                 NaN
  1099.36        2500.00                 NaN  0.773497                 NaN   58.2886        1.28825        8.38021        10.9511        13.9279        5.11541        1.27499                 NaN
  1096.15        2500.00                 NaN  0.773501                 NaN   58.2882        1.28828        8.38021        10.9511        13.9280        5.11569        1.27501                 NaN
  1092.95        2500.00                 NaN  0.773505                 NaN   58.2879        1.28831        8.38021        10.9510        13.9280        5.11597        1.27503                 NaN
  1089.74        2500.00                 NaN  0.773509                 NaN   58.2875        1.28834        8.38021        10.9510        13.9281        5.11625        1.27506                 NaN
  1086.54        2500.00                 NaN  0.773513                 NaN   58.2872        1.28837        8.38021        10.9510        13.9282        5.11653        1.27508                 NaN
  1083.33        2500.00                 NaN  0.773517                 NaN   58.2868        1.28840        8.38021        10.9509        13.9282        5.11681        1.27510                 NaN
  1080.13        2500.00                 NaN  0.773521                 NaN   58.2865        1.28843        8.38021        10.9509        13.9283        5.11709        1.27512                 NaN
  1076.92        2500.00                 NaN  0.773571                 NaN   58.2646        1.30775        8.96633        10.9543        13.3536        5.12516        1.25470                 NaN
  1073.72        2500.00                 NaN  0.773582                 NaN   58.2608        1.31057        9.03801        10.9543        13.2850        5.12618        1.25156                 NaN
  1070.51        2500.00                 NaN  0.773592                 NaN   58.2558        1.31348        9.10643        10.9551        13.2235        5.12906                 NaN   1.24305     
  1067.31        2500.00                 NaN  0.773596                 NaN   58.2555        1.31351        9.10643        10.9550        13.2236        5.12934                 NaN   1.24303     
  1064.10        2500.00                 NaN  0.773611                 NaN   58.2485        1.31935        9.24837        10.9553        13.0855        5.12885                 NaN   1.24052     
  1060.90        2500.00                 NaN  0.773615                 NaN   58.2481        1.31938        9.24837        10.9553        13.0856        5.12913                 NaN   1.24050     
  1057.69        2500.00                 NaN  0.773619                 NaN   58.2478        1.31942        9.24838        10.9552        13.0856        5.12942                 NaN   1.24048     
  1054.49        2500.00                 NaN  0.773623                 NaN   58.2475        1.31945        9.24839        10.9552        13.0857        5.12970                 NaN   1.24046     
  1051.28        2500.00                 NaN  0.773653                 NaN   58.2321        1.33190        9.52931        10.9573        12.8140        5.12644                 NaN   1.23521     
  1048.08        2500.00                 NaN  0.773657                 NaN   58.2318        1.33193        9.52931        10.9573        12.8141        5.12672                 NaN   1.23519     
  1044.87        2500.00                 NaN  0.773661                 NaN   58.2315        1.33196        9.52932        10.9573        12.8141        5.12700                 NaN   1.23517     
  1041.67        2500.00                 NaN  0.773665                 NaN   58.2311        1.33199        9.52933        10.9572        12.8142        5.12728                 NaN   1.23515     
  1038.46        2500.00                 NaN  0.773669                 NaN   58.2308        1.33202        9.52933        10.9572        12.8143        5.12757                 NaN   1.23512     
  1035.26        2500.00                 NaN  0.773673                 NaN   58.2305        1.33205        9.52934        10.9571        12.8144        5.12785                 NaN   1.23510     
  1032.05        2500.00                 NaN  0.773677                 NaN   58.2301        1.33209        9.52935        10.9571        12.8144        5.12813                 NaN   1.23508     
  1028.85        2500.00                 NaN  0.773681                 NaN   58.2298        1.33212        9.52936        10.9571        12.8145        5.12841                 NaN   1.23506     
  1025.64        2500.00                 NaN  0.773749                 NaN   58.1938        1.36125        10.0829        10.9603        12.2879        5.11275                 NaN   1.22735     
  1022.44        2500.00                 NaN  0.773752                 NaN   58.1935        1.36128        10.0829        10.9603        12.2879        5.11303                 NaN   1.22733     
  1019.23        2500.00                 NaN  0.773756                 NaN   58.1932        1.36132        10.0829        10.9603        12.2880        5.11331                 NaN   1.22731     
  1016.03        2500.00                 NaN  0.773760                 NaN   58.1928        1.36135        10.0829        10.9602        12.2881        5.11359                 NaN   1.22729     
  1012.82        2500.00                 NaN  0.773764                 NaN   58.1925        1.36138        10.0829        10.9602        12.2882        5.11387                 NaN   1.22727     
  1009.62        2500.00                 NaN  0.773767                 NaN   58.1922        1.36141        10.0829        10.9601        12.2882        5.11415                 NaN   1.22724     
  1006.41        2500.00                 NaN  0.773771                 NaN   58.1918        1.36144        10.0829        10.9601        12.2883        5.11443                 NaN   1.22722     
  1003.21        2500.00                 NaN  0.773775                 NaN   58.1915        1.36147        10.0829        10.9601        12.2884        5.11471                 NaN   1.22720     
  1000.00        2500.00                 NaN  0.773849                 NaN   58.1448        1.39459        10.6208        10.9654        11.7903        5.09828                 NaN   1.21202     
