|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/K22/K22_2.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00       0.239776E-005
  1926.28        2500.00       0.172342E-004
  1923.08        2500.00       0.320706E-004
  1919.87        2500.00       0.499708E-004
  1916.67        2500.00       0.678709E-004
  1913.46        2500.00       0.857711E-004
  1910.26        2500.00       0.103671E-003
  1907.05        2500.00       0.121571E-003
  1903.85        2500.00       0.139472E-003
  1900.64        2500.00       0.157372E-003
  1897.44        2500.00       0.175272E-003
  1894.23        2500.00       0.191592E-003
  1891.03        2500.00       0.207913E-003
  1887.82        2500.00       0.224233E-003
  1884.62        2500.00       0.240554E-003
  1881.41        2500.00       0.256874E-003
  1878.21        2500.00       0.273195E-003
  1875.00        2500.00       0.289515E-003
  1871.79        2500.00       0.305836E-003
  1868.59        2500.00       0.320788E-003
  1865.38        2500.00       0.335741E-003
  1862.18        2500.00       0.350694E-003
  1858.97        2500.00       0.365647E-003
  1855.77        2500.00       0.380600E-003
  1852.56        2500.00       0.395553E-003
  1849.36        2500.00       0.410505E-003
  1846.15        2500.00       0.425458E-003
  1842.95        2500.00       0.439272E-003
  1839.74        2500.00       0.453086E-003
  1836.54        2500.00       0.466900E-003
  1833.33        2500.00       0.480714E-003
  1830.13        2500.00       0.494528E-003
  1826.92        2500.00       0.508342E-003
  1823.72        2500.00       0.522156E-003
  1820.51        2500.00       0.535970E-003
  1817.31        2500.00       0.548727E-003
  1814.10        2500.00       0.561484E-003
  1810.90        2500.00       0.574241E-003
  1807.69        2500.00       0.586999E-003
  1804.49        2500.00       0.599756E-003
  1801.28        2500.00       0.612513E-003
  1798.08        2500.00       0.625270E-003
  1794.87        2500.00       0.638027E-003
  1791.67        2500.00       0.649838E-003
  1788.46        2500.00       0.661650E-003
  1785.26        2500.00       0.673461E-003
  1782.05        2500.00       0.685272E-003
  1778.85        2500.00       0.697083E-003
  1775.64        2500.00       0.708894E-003
  1772.44        2500.00       0.720706E-003
  1769.23        2500.00       0.732517E-003
  1766.03        2500.00       0.743508E-003
  1762.82        2500.00       0.754498E-003
  1759.62        2500.00       0.765489E-003
  1756.41        2500.00       0.776480E-003
  1753.21        2500.00       0.787471E-003
  1750.00        2500.00       0.798462E-003
  1746.79        2500.00       0.809453E-003
  1743.59        2500.00       0.820443E-003
  1740.38        2500.00       0.830707E-003
  1737.18        2500.00       0.840970E-003
  1733.97        2500.00       0.851234E-003
  1730.77        2500.00       0.861498E-003
  1727.56        2500.00       0.871761E-003
  1724.36        2500.00       0.882025E-003
  1721.15        2500.00       0.892288E-003
  1717.95        2500.00       0.902552E-003
  1714.74        2500.00       0.912125E-003
  1711.54        2500.00       0.921699E-003
  1708.33        2500.00       0.931272E-003
  1705.13        2500.00       0.940846E-003
  1701.92        2500.00       0.950419E-003
  1698.72        2500.00       0.959993E-003
  1695.51        2500.00       0.969566E-003
  1692.31        2500.00       0.979140E-003
  1689.10        2500.00       0.988208E-003
  1685.90        2500.00       0.997277E-003
  1682.69        2500.00       0.100635E-002
  1679.49        2500.00       0.101542E-002
  1676.28        2500.00       0.102448E-002
  1673.08        2500.00       0.103355E-002
  1669.87        2500.00       0.104262E-002
  1666.67        2500.00       0.105169E-002
  1663.46        2500.00       0.106052E-002
  1660.26        2500.00       0.106934E-002
  1657.05        2500.00       0.107833E-002
  1653.85        2500.00       0.107323E-002
  1650.64        2500.00       0.106684E-002
  1647.44        2500.00       0.106045E-002
  1644.23        2500.00       0.105406E-002
  1641.03        2500.00       0.104767E-002
  1637.82        2500.00       0.104054E-002
  1634.62        2500.00       0.103341E-002
  1631.41        2500.00       0.102628E-002
  1628.21        2500.00       0.101915E-002
  1625.00        2500.00       0.101203E-002
  1621.79        2500.00       0.100490E-002
  1618.59        2500.00       0.997771E-003
  1615.38        2500.00       0.990643E-003
  1612.18        2500.00       0.982531E-003
  1608.97        2500.00       0.974419E-003
  1605.77        2500.00       0.966307E-003
  1602.56        2500.00       0.958195E-003
  1599.36        2500.00       0.950083E-003
  1596.15        2500.00       0.941971E-003
  1592.95        2500.00       0.933859E-003
  1589.74        2500.00       0.925747E-003
  1586.54        2500.00       0.916403E-003
  1583.33        2500.00       0.907059E-003
  1580.13        2500.00       0.897714E-003
  1576.92        2500.00       0.888370E-003
  1573.72        2500.00       0.879025E-003
  1570.51        2500.00       0.869681E-003
  1567.31        2500.00       0.860336E-003
  1564.10        2500.00       0.850992E-003
  1560.90        2500.00       0.839733E-003
  1557.69        2500.00       0.828474E-003
  1554.49        2500.00       0.817214E-003
  1551.28        2500.00       0.805955E-003
  1548.08        2500.00       0.794696E-003
  1544.87        2500.00       0.783437E-003
  1541.67        2500.00       0.772178E-003
  1538.46        2500.00       0.760918E-003
  1535.26        2500.00       0.747274E-003
  1532.05        2500.00       0.733631E-003
  1528.85        2500.00       0.719987E-003
  1525.64        2500.00       0.706343E-003
  1522.44        2500.00       0.692699E-003
  1519.23        2500.00       0.679055E-003
  1516.03        2500.00       0.665411E-003
  1512.82        2500.00       0.651767E-003
  1509.62        2500.00       0.636775E-003
  1506.41        2500.00       0.621782E-003
  1503.21        2500.00       0.611817E-003
  1500.00        2500.00       0.609720E-003
  1496.79        2500.00       0.610336E-003
  1493.59        2500.00       0.610952E-003
  1490.38        2500.00       0.611568E-003
  1487.18        2500.00       0.612185E-003
  1483.97        2500.00       0.616891E-003
  1480.77        2500.00       0.621597E-003
  1477.56        2500.00       0.626303E-003
  1474.36        2500.00       0.631009E-003
  1471.15        2500.00       0.641431E-003
  1467.95        2500.00       0.661199E-003
  1464.74        2500.00       0.661199E-003
  1461.54        2500.00       0.700318E-003
  1458.33        2500.00       0.700318E-003
  1455.13        2500.00       0.700318E-003
  1451.92        2500.00       0.700318E-003
  1448.72        2500.00       0.700318E-003
  1445.51        2500.00       0.700318E-003
  1442.31        2500.00       0.700318E-003
  1439.10        2500.00       0.700318E-003
  1435.90        2500.00       0.847197E-003
  1432.69        2500.00       0.847197E-003
  1429.49        2500.00       0.847197E-003
  1426.28        2500.00       0.847197E-003
  1423.08        2500.00       0.847197E-003
  1419.87        2500.00       0.847197E-003
  1416.67        2500.00       0.847197E-003
  1413.46        2500.00       0.847197E-003
  1410.26        2500.00       0.987572E-003
  1407.05        2500.00       0.987572E-003
  1403.85        2500.00       0.987572E-003
  1400.64        2500.00       0.987572E-003
  1397.44        2500.00       0.987572E-003
  1394.23        2500.00       0.987572E-003
  1391.03        2500.00       0.987572E-003
  1387.82        2500.00       0.987572E-003
  1384.62        2500.00       0.112580E-002
  1381.41        2500.00       0.112580E-002
  1378.21        2500.00       0.116046E-002
  1375.00        2500.00       0.117418E-002
  1371.79        2500.00       0.118386E-002
  1368.59        2500.00       0.118386E-002
  1365.38        2500.00       0.118386E-002
  1362.18        2500.00       0.118386E-002
  1358.97        2500.00       0.122088E-002
  1355.77        2500.00       0.122088E-002
  1352.56        2500.00       0.122088E-002
  1349.36        2500.00       0.122088E-002
  1346.15        2500.00       0.122088E-002
  1342.95        2500.00       0.122088E-002
  1339.74        2500.00       0.122088E-002
  1336.54        2500.00       0.122088E-002
  1333.33        2500.00       0.129325E-002
  1330.13        2500.00       0.129325E-002
  1326.92        2500.00       0.129325E-002
  1323.72        2500.00       0.129325E-002
  1320.51        2500.00       0.129325E-002
  1317.31        2500.00       0.129325E-002
  1314.10        2500.00       0.129325E-002
  1310.90        2500.00       0.129325E-002
  1307.69        2500.00       0.136451E-002
  1304.49        2500.00       0.136451E-002
  1301.28        2500.00       0.138218E-002
  1298.08        2500.00       0.139285E-002
  1294.87        2500.00       0.139835E-002
  1291.67        2500.00       0.139835E-002
  1288.46        2500.00       0.139835E-002
  1285.26        2500.00       0.139835E-002
  1282.05        2500.00       0.142008E-002
  1278.85        2500.00       0.142008E-002
  1275.64        2500.00       0.142008E-002
  1272.44        2500.00       0.142008E-002
  1269.23        2500.00       0.142008E-002
  1266.03        2500.00       0.142008E-002
  1262.82        2500.00       0.142008E-002
  1259.62        2500.00       0.142008E-002
  1256.41        2500.00       0.146597E-002
  1253.21        2500.00       0.146597E-002
  1250.00        2500.00       0.146597E-002
