|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1695.51        2500.00        56.2039        43.1259       0.670215                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        55.7754        43.5476       0.676969                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        55.3693        43.9473       0.683420                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        54.9631        44.3470       0.689873                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.5568        44.7469       0.696328                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.1503        45.1469       0.702785                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.7438        45.5469       0.709245                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.3372        45.9471       0.715706                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.9305        46.3474       0.722169                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.5236        46.7477       0.728635                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        52.1320        47.1331       0.734964                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        51.7402        47.5185       0.741294                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.3535        47.8987       0.747780                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        50.0781        48.1215       0.745424        1.05495                 NaN            NaN            NaN            NaN
  1650.64        2500.00        48.8439        48.3020       0.742258        2.11189                 NaN            NaN            NaN            NaN
  1647.44        2500.00        47.6065        48.4828       0.739082        3.17160                 NaN            NaN            NaN            NaN
  1644.23        2500.00        46.3660        48.6640       0.735896        4.23409                 NaN            NaN            NaN            NaN
  1641.03        2500.00        45.1224        48.8456       0.732700        5.29937                 NaN            NaN            NaN            NaN
  1637.82        2500.00        44.1489        48.9820       0.728811        6.14033                 NaN            NaN            NaN            NaN
  1634.62        2500.00        43.1734        49.1186       0.724913        6.98303                 NaN            NaN            NaN            NaN
  1631.41        2500.00        42.1961        49.2555       0.721007        7.82748                 NaN            NaN            NaN            NaN
  1628.21        2500.00        41.2167        49.3925       0.717090        8.67369                 NaN            NaN            NaN            NaN
  1625.00        2500.00        40.2354        49.5297       0.713165        9.52165                 NaN            NaN            NaN            NaN
  1621.79        2500.00        39.2522        49.6672       0.709230        10.3714                 NaN            NaN            NaN            NaN
  1618.59        2500.00        38.2670        49.8048       0.705287        11.2228                 NaN            NaN            NaN            NaN
  1615.38        2500.00        37.2799        49.9427       0.701333        12.0761                 NaN            NaN            NaN            NaN
  1612.18        2500.00        36.5339        50.0399       0.696492        12.7297                 NaN            NaN            NaN            NaN
  1608.97        2500.00        35.7868        50.1371       0.691643        13.3844                 NaN            NaN            NaN            NaN
  1605.77        2500.00        35.0386        50.2345       0.686785        14.0402                 NaN            NaN            NaN            NaN
  1602.56        2500.00        34.2892        50.3320       0.681918        14.6969                 NaN            NaN            NaN            NaN
  1599.36        2500.00        33.5387        50.4295       0.677043        15.3547                 NaN            NaN            NaN            NaN
  1596.15        2500.00        32.7871        50.5272       0.672159        16.0136                 NaN            NaN            NaN            NaN
  1592.95        2500.00        32.0343        50.6249       0.667267        16.6735                 NaN            NaN            NaN            NaN
  1589.74        2500.00        31.2804        50.7228       0.662366        17.3344                 NaN            NaN            NaN            NaN
  1586.54        2500.00        30.6752        50.7953       0.656484        17.8730                 NaN            NaN            NaN            NaN
  1583.33        2500.00        30.0692        50.8679       0.650595        18.4123                 NaN            NaN            NaN            NaN
  1580.13        2500.00        29.4625        50.9405       0.644697        18.9522                 NaN            NaN            NaN            NaN
  1576.92        2500.00        28.8551        51.0132       0.638791        19.4929                 NaN            NaN            NaN            NaN
  1573.72        2500.00        28.2469        51.0860       0.632877        20.0342                 NaN            NaN            NaN            NaN
  1570.51        2500.00        27.6380        51.1588       0.626955        20.5763                 NaN            NaN            NaN            NaN
  1567.31        2500.00        27.0284        51.2316       0.621024        21.1190                 NaN            NaN            NaN            NaN
  1564.10        2500.00        26.4180        51.3045       0.615084        21.6625                 NaN            NaN            NaN            NaN
  1560.90        2500.00        25.8948        51.3628       0.607713        22.1347                 NaN            NaN            NaN            NaN
  1557.69        2500.00        25.3711        51.4212       0.600333        22.6074                 NaN            NaN            NaN            NaN
  1554.49        2500.00        24.8469        51.4795       0.592944        23.0806                 NaN            NaN            NaN            NaN
  1551.28        2500.00        24.3221        51.5380       0.585547        23.5544                 NaN            NaN            NaN            NaN
  1548.08        2500.00        23.7968        51.5964       0.578140        24.0286                 NaN            NaN            NaN            NaN
  1544.87        2500.00        23.2709        51.6549       0.570724        24.5034                 NaN            NaN            NaN            NaN
  1541.67        2500.00        22.7445        51.7134       0.563300        24.9788                 NaN            NaN            NaN            NaN
  1538.46        2500.00        22.2175        51.7720       0.555867        25.4546                 NaN            NaN            NaN            NaN
  1535.26        2500.00        21.7444        51.8223       0.546647        25.8866                 NaN            NaN            NaN            NaN
  1532.05        2500.00        21.2708        51.8727       0.537416        26.3191                 NaN            NaN            NaN            NaN
  1528.85        2500.00        20.7967        51.9232       0.528176        26.7519                 NaN            NaN            NaN            NaN
  1525.64        2500.00        20.3223        51.9736       0.518926        27.1852                 NaN            NaN            NaN            NaN
  1522.44        2500.00        19.8473        52.0241       0.509666        27.6189                 NaN            NaN            NaN            NaN
  1519.23        2500.00        19.3719        52.0746       0.500396        28.0531                 NaN            NaN            NaN            NaN
  1516.03        2500.00        18.8961        52.1251       0.491116        28.4876                 NaN            NaN            NaN            NaN
  1512.82        2500.00        18.4199        52.1757       0.481826        28.9226                 NaN            NaN            NaN            NaN
  1509.62        2500.00        17.9718        52.2224       0.471472        29.3343                 NaN            NaN            NaN            NaN
  1506.41        2500.00        17.5233        52.2692       0.461107        29.7464                 NaN            NaN            NaN            NaN
  1503.21        2500.00        16.9608        52.3262       0.454710        30.0491       0.209179                 NaN            NaN            NaN
  1500.00        2500.00        16.2708        52.3919       0.454398        30.2074       0.675536                 NaN            NaN            NaN
  1496.79        2500.00        15.6570        52.4431       0.456039        30.3422        1.10162                 NaN            NaN            NaN
  1493.59        2500.00        15.0424        52.4943       0.457685        30.4773        1.52835                 NaN            NaN            NaN
  1490.38        2500.00        14.4269        52.5456       0.459334        30.6125        1.95574                 NaN            NaN            NaN
  1487.18        2500.00        13.8105        52.5969       0.460987        30.7479        2.38379                 NaN            NaN            NaN
  1483.97        2500.00        13.3001        52.6282       0.465631        30.8518        2.75426                 NaN            NaN            NaN
  1480.77        2500.00        12.7892        52.6595       0.470282        30.9559        3.12521                 NaN            NaN            NaN
  1477.56        2500.00        12.2776        52.6908       0.474940        31.0601        3.49664                 NaN            NaN            NaN
  1474.36        2500.00        11.7654        52.7220       0.479605        31.1644        3.86855                 NaN            NaN            NaN
  1471.15        2500.00        11.2870        52.7379       0.488633        31.1706        4.20780       0.108106                 NaN            NaN
  1467.95        2500.00        10.7906        52.7393       0.504849        30.9624       0.484171        4.51868                 NaN            NaN
  1464.74        2500.00        10.7900        52.7395       0.504865        30.9627       0.484177        4.51871                 NaN            NaN
  1461.54        2500.00        9.86680        52.7345       0.537095        30.6208        5.10812        1.13275                 NaN            NaN
  1458.33        2500.00        9.86629        52.7347       0.537112        30.6210        5.10816        1.13276                 NaN            NaN
  1455.13        2500.00        9.86578        52.7349       0.537129        30.6213        5.10819        1.13277                 NaN            NaN
  1451.92        2500.00        9.86527        52.7350       0.537145        30.6215        5.10823        1.13279                 NaN            NaN
  1448.72        2500.00        9.86476        52.7352       0.537162        30.6218        5.10827        1.13280                 NaN            NaN
  1445.51        2500.00        9.86425        52.7354       0.537179        30.6220        5.10830        1.13282                 NaN            NaN
  1442.31        2500.00        9.86374        52.7356       0.537196        30.6223        5.10834        1.13283                 NaN            NaN
  1439.10        2500.00        9.86323        52.7358       0.537213        30.6225        5.10838        1.13284                 NaN            NaN
  1435.90        2500.00        7.06064        52.6532       0.659374        29.8649        2.78210        6.97975                 NaN            NaN
  1432.69        2500.00        7.06032        52.6533       0.659394        29.8651        2.78213        6.97978                 NaN            NaN
  1429.49        2500.00        7.05999        52.6533       0.659413        29.8653        2.78216        6.97982                 NaN            NaN
  1426.28        2500.00        7.05966        52.6534       0.659433        29.8655        2.78219        6.97986                 NaN            NaN
  1423.08        2500.00        7.05934        52.6534       0.659453        29.8657        2.78222        6.97990                 NaN            NaN
  1419.87        2500.00        7.05901        52.6535       0.659472        29.8658        2.78225        6.97993                 NaN            NaN
  1416.67        2500.00        7.05868        52.6535       0.659492        29.8660        2.78228        6.97997                 NaN            NaN
  1413.46        2500.00        7.05835        52.6536       0.659512        29.8662        2.78231        6.98001                 NaN            NaN
  1410.26        2500.00        5.16465        52.5106       0.777422        29.5705        3.67370        8.30316                 NaN            NaN
  1407.05        2500.00        5.16444        52.5106       0.777444        29.5706        3.67373        8.30320                 NaN            NaN
  1403.85        2500.00        5.16423        52.5105       0.777467        29.5708        3.67377        8.30323                 NaN            NaN
  1400.64        2500.00        5.16402        52.5105       0.777489        29.5709        3.67381        8.30327                 NaN            NaN
  1397.44        2500.00        5.16381        52.5105       0.777512        29.5711        3.67384        8.30331                 NaN            NaN
  1394.23        2500.00        5.16360        52.5104       0.777534        29.5712        3.67388        8.30334                 NaN            NaN
  1391.03        2500.00        5.16339        52.5104       0.777557        29.5714        3.67391        8.30338                 NaN            NaN
  1387.82        2500.00        5.16318        52.5104       0.777579        29.5715        3.67395        8.30341                 NaN            NaN
  1384.62        2500.00        3.77904        52.3323       0.894505        29.4638        4.23870        9.29166                 NaN            NaN
  1381.41        2500.00        3.77890        52.3322       0.894530        29.4639        4.23874        9.29170                 NaN            NaN
  1378.21        2500.00        3.48178        52.2836       0.923999        29.4549        9.50420        4.35146                 NaN            NaN
  1375.00        2500.00        3.32798        52.2756       0.935598        29.4204        9.57866        4.42704       0.347336E-001            NaN
  1371.79        2500.00        3.16790        52.2843       0.943603        29.3561        9.62150        4.52179       0.104878                 NaN
  1368.59        2500.00        3.16780        52.2841       0.943629        29.3562        9.62154        4.52183       0.104884                 NaN
  1365.38        2500.00        3.16769        52.2840       0.943656        29.3563        9.62157        4.52187       0.104891                 NaN
  1362.18        2500.00        3.16759        52.2839       0.943682        29.3564        9.62161        4.52191       0.104897                 NaN
  1358.97        2500.00        2.57600        52.3129       0.974410        29.1226        9.77540        4.86849       0.370157                 NaN
  1355.77        2500.00        2.57592        52.3128       0.974437        29.1227        9.77544        4.86854       0.370179                 NaN
  1352.56        2500.00        2.57584        52.3126       0.974464        29.1228        9.77547        4.86858       0.370201                 NaN
  1349.36        2500.00        2.57576        52.3125       0.974490        29.1229        9.77550        4.86862       0.370223                 NaN
  1346.15        2500.00        2.57568        52.3123       0.974517        29.1230        9.77554        4.86867       0.370246                 NaN
  1342.95        2500.00        2.57560        52.3122       0.974544        29.1232        9.77557        4.86871       0.370268                 NaN
  1339.74        2500.00        2.57552        52.3120       0.974570        29.1233        9.77561        4.86875       0.370290                 NaN
  1336.54        2500.00        2.57544        52.3119       0.974597        29.1234        9.77564        4.86880       0.370312                 NaN
  1333.33        2500.00        1.55259        52.3285        1.03512        28.7681        5.44442        10.0435       0.827769                 NaN
  1330.13        2500.00        1.55254        52.3283        1.03515        28.7682        5.44446        10.0436       0.827818                 NaN
  1326.92        2500.00        1.55250        52.3281        1.03517        28.7683        5.44451        10.0436       0.827866                 NaN
  1323.72        2500.00        1.55246        52.3279        1.03520        28.7684        5.44456        10.0436       0.827915                 NaN
  1320.51        2500.00        1.55242        52.3277        1.03523        28.7685        5.44460        10.0437       0.827963                 NaN
  1317.31        2500.00        1.55237        52.3275        1.03525        28.7685        5.44465        10.0437       0.828012                 NaN
  1314.10        2500.00        1.55233        52.3273        1.03528        28.7686        5.44470        10.0437       0.828060                 NaN
  1310.90        2500.00        1.55229        52.3271        1.03531        28.7687        5.44474        10.0438       0.828109                 NaN
  1307.69        2500.00       0.660824        52.2953        1.09564        28.5492        10.2990        5.89917        1.20094                 NaN
  1304.49        2500.00       0.660808        52.2950        1.09566        28.5493        10.2990        5.89922        1.20101                 NaN
  1301.28        2500.00       0.450931        52.2804        1.11078        28.5147        10.3644        5.99690        1.28199                 NaN
  1298.08        2500.00                 NaN   52.3238        1.11990        28.4628        10.4145        6.06945        1.35054       0.259010     
  1294.87        2500.00                 NaN   52.3286        1.12427        28.4653        10.4047        6.04902        1.36730       0.260850     
  1291.67        2500.00                 NaN   52.3284        1.12430        28.4653        10.4047        6.04907        1.36738       0.260857     
  1288.46        2500.00                 NaN   52.3281        1.12432        28.4654        10.4048        6.04912        1.36746       0.260864     
  1285.26        2500.00                 NaN   52.3278        1.12435        28.4654        10.4048        6.04917        1.36754       0.260871     
  1282.05        2500.00                 NaN   52.3485        1.14155        28.4746        5.96764        10.3655        1.43369       0.268518     
  1278.85        2500.00                 NaN   52.3482        1.14158        28.4746        5.96769        10.3655        1.43377       0.268525     
  1275.64        2500.00                 NaN   52.3480        1.14161        28.4747        5.96774        10.3656        1.43386       0.268532     
  1272.44        2500.00                 NaN   52.3477        1.14164        28.4748        5.96779        10.3656        1.43394       0.268539     
  1269.23        2500.00                 NaN   52.3474        1.14167        28.4748        5.96784        10.3656        1.43402       0.268545     
  1266.03        2500.00                 NaN   52.3472        1.14170        28.4749        5.96789        10.3657        1.43410       0.268552     
  1262.82        2500.00                 NaN   52.3469        1.14172        28.4750        5.96794        10.3657        1.43418       0.268559     
  1259.62        2500.00                 NaN   52.3466        1.14175        28.4751        5.96800        10.3657        1.43427       0.268566     
  1256.41        2500.00                 NaN   52.3800        1.17821        28.4929        10.2976        5.81353        1.55636       0.281395     
  1253.21        2500.00                 NaN   52.3797        1.17824        28.4930        10.2976        5.81358        1.55645       0.281403     
  1250.00        2500.00                 NaN   52.3794        1.17827        28.4931        10.2976        5.81364        1.55654       0.281410     
  1246.79        2500.00                 NaN   52.3792        1.17830        28.4932        10.2976        5.81369        1.55663       0.281417     
  1243.59        2500.00                 NaN   52.3789        1.17833        28.4932        10.2977        5.81374        1.55671       0.281424     
  1240.38        2500.00                 NaN   52.3786        1.17836        28.4933        10.2977        5.81379        1.55680       0.281431     
  1237.18        2500.00                 NaN   52.3783        1.17839        28.4934        10.2977        5.81384        1.55689       0.281438     
  1233.97        2500.00                 NaN   52.3780        1.17841        28.4935        10.2978        5.81389        1.55698       0.281445     
  1230.77        2500.00                 NaN   52.4005        1.21776        28.5133        5.66909        10.2424        1.66557       0.291329     
  1227.56        2500.00                 NaN   52.4002        1.21779        28.5134        5.66915        10.2425        1.66567       0.291336     
  1224.36        2500.00                 NaN   52.3999        1.21782        28.5135        5.66920        10.2425        1.66576       0.291343     
  1221.15        2500.00                 NaN   52.3996        1.21785        28.5135        5.66925        10.2425        1.66586       0.291350     
  1217.95        2500.00                 NaN   52.3993        1.21788        28.5136        5.66930        10.2426        1.66595       0.291357     
  1214.74        2500.00                 NaN   52.3990        1.21791        28.5137        5.66935        10.2426        1.66605       0.291364     
  1211.54        2500.00                 NaN   52.3987        1.21794        28.5138        5.66940        10.2426        1.66614       0.291371     
  1208.33        2500.00                 NaN   52.3985        1.21797        28.5139        5.66946        10.2426        1.66624       0.291378     
  1205.13        2500.00                 NaN   52.4123        1.25973        28.5386        5.53032        10.1965        1.76337       0.299108     
  1201.92        2500.00                 NaN   52.4120        1.25976        28.5387        5.53037        10.1966        1.76347       0.299115     
  1198.72        2500.00                 NaN   52.4117        1.25979        28.5388        5.53042        10.1966        1.76357       0.299122     
  1195.51        2500.00                 NaN   52.4115        1.25982        28.5388        5.53047        10.1966        1.76367       0.299130     
  1192.31        2500.00                 NaN   52.4112        1.25985        28.5389        5.53053        10.1966        1.76377       0.299137     
  1189.10        2500.00                 NaN   52.4109        1.25988        28.5390        5.53058        10.1967        1.76387       0.299144     
  1185.90        2500.00                 NaN   52.4106        1.25991        28.5391        5.53063        10.1967        1.76397       0.299151     
  1182.69        2500.00                 NaN   52.4103        1.25994        28.5392        5.53068        10.1967        1.76407       0.299158     
  1179.49        2500.00                 NaN   52.4143        1.30468        28.5706        10.1604        5.39697        1.84847       0.304661     
  1176.28        2500.00                 NaN   52.4140        1.30471        28.5706        10.1604        5.39702        1.84857       0.304668     
  1173.08        2500.00                 NaN   52.4137        1.30474        28.5707        10.1604        5.39707        1.84868       0.304675     
  1169.87        2500.00                 NaN   52.4134        1.30477        28.5708        10.1605        5.39712        1.84878       0.304682     
  1166.67        2500.00                 NaN   52.4131        1.30480        28.5709        10.1605        5.39718        1.84889       0.304689     
  1163.46        2500.00                 NaN   52.4128        1.30483        28.5710        10.1605        5.39723        1.84899       0.304696     
  1160.26        2500.00                 NaN   52.4125        1.30486        28.5711        10.1605        5.39728        1.84910       0.304703     
  1157.05        2500.00                 NaN   52.4122        1.30489        28.5712        10.1606        5.39733        1.84920       0.304710     
  1153.85        2500.00                 NaN   52.4046        1.35288        28.6122        5.26768        10.1343        1.92105       0.307223     
  1150.64        2500.00                 NaN   52.4043        1.35292        28.6123        5.26773        10.1343        1.92116       0.307229     
  1147.44        2500.00                 NaN   52.4040        1.35295        28.6124        5.26779        10.1343        1.92127       0.307236     
  1144.23        2500.00                 NaN   52.4037        1.35298        28.6125        5.26784        10.1344        1.92138       0.307243     
  1141.03        2500.00                 NaN   52.4034        1.35301        28.6126        5.26789        10.1344        1.92149       0.307250     
  1137.82        2500.00                 NaN   52.4031        1.35304        28.6127        5.26794        10.1344        1.92159       0.307257     
  1134.62        2500.00                 NaN   52.4028        1.35308        28.6128        5.26800        10.1344        1.92170       0.307264     
  1131.41        2500.00                 NaN   52.4025        1.35311        28.6129        5.26805        10.1344        1.92181       0.307271     
  1128.21        2500.00                 NaN   52.3853        1.40507        28.6640        5.14116        10.1163        1.97989       0.308197     
  1125.00        2500.00                 NaN   52.3850        1.40511        28.6641        5.14121        10.1163        1.98000       0.308204     
  1121.79        2500.00                 NaN   52.3847        1.40514        28.6642        5.14126        10.1164        1.98012       0.308211     
  1118.59        2500.00                 NaN   52.3844        1.40517        28.6643        5.14132        10.1164        1.98023       0.308217     
  1115.38        2500.00                 NaN   52.3840        1.40521        28.6644        5.14137        10.1164        1.98034       0.308224     
  1112.18        2500.00                 NaN   52.3837        1.40524        28.6645        5.14142        10.1164        1.98045       0.308231     
  1108.97        2500.00                 NaN   52.3834        1.40527        28.6646        5.14148        10.1164        1.98056       0.308238     
