|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1804.49        2500.00        69.8744        29.5266       0.599002                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        69.3350        30.0532       0.611750                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        68.7956        30.5799       0.624498                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        68.2562        31.1065       0.637246                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.7396        31.6114       0.649050                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.2229        32.1162       0.660854                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.7063        32.6211       0.672659                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.1896        33.1259       0.684464                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.6729        33.6308       0.696269                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.1562        34.1357       0.708074                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.6395        34.6406       0.719879                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.1228        35.1455       0.731685                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.6246        35.6327       0.742672                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.1264        36.1199       0.753659                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.6283        36.6071       0.764646                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.1301        37.0943       0.775633                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.6319        37.5815       0.786621                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        61.1336        38.0687       0.797609                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.6354        38.5560       0.808597                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        60.1372        39.0432       0.819586                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        59.6592        39.5109       0.829848                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        59.1813        39.9786       0.840110                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        58.7033        40.4463       0.850373                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        58.2253        40.9140       0.860635                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        57.7473        41.3818       0.870898                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        57.2693        41.8495       0.881161                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        56.7913        42.3172       0.891425                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        56.3133        42.7850       0.901688                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        55.8563        43.2324       0.911263                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        55.3993        43.6799       0.920837                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        54.9422        44.1274       0.930412                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        54.4851        44.5749       0.939986                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        54.0281        45.0224       0.949561                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        53.5710        45.4699       0.959137                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        53.1139        45.9174       0.968712                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        52.6568        46.3649       0.978288                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        52.2235        46.7891       0.987359                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        51.7902        47.2134       0.996430                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        51.3569        47.6376        1.00550                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        50.9236        48.0618        1.01457                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        50.4903        48.4861        1.02365                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        50.0569        48.9104        1.03272                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        49.6236        49.3346        1.04179                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        49.1902        49.7589        1.05086                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        48.7731        50.1672        1.05969                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        48.3559        50.5755        1.06852                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        47.9444        50.9781        1.07751                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        46.6709        51.1570        1.07244        1.09966                 NaN            NaN            NaN            NaN
  1650.64        2500.00        45.4440        51.2907        1.06606        2.19927                 NaN            NaN            NaN            NaN
  1647.44        2500.00        44.2171        51.4243        1.05969        3.29890                 NaN            NaN            NaN            NaN
  1644.23        2500.00        42.9901        51.5580        1.05332        4.39856                 NaN            NaN            NaN            NaN
  1641.03        2500.00        41.7631        51.6917        1.04694        5.49826                 NaN            NaN            NaN            NaN
  1637.82        2500.00        40.8043        51.7902        1.03983        6.36570                 NaN            NaN            NaN            NaN
  1634.62        2500.00        39.8454        51.8887        1.03272        7.23316                 NaN            NaN            NaN            NaN
  1631.41        2500.00        38.8865        51.9872        1.02561        8.10064                 NaN            NaN            NaN            NaN
  1628.21        2500.00        37.9276        52.0857        1.01850        8.96814                 NaN            NaN            NaN            NaN
  1625.00        2500.00        36.9687        52.1842        1.01138        9.83566                 NaN            NaN            NaN            NaN
  1621.79        2500.00        36.0098        52.2827        1.00427        10.7032                 NaN            NaN            NaN            NaN
  1618.59        2500.00        35.0508        52.3813       0.997158        11.5707                 NaN            NaN            NaN            NaN
  1615.38        2500.00        34.0919        52.4798       0.990045        12.4383                 NaN            NaN            NaN            NaN
  1612.18        2500.00        33.3685        52.5466       0.981946        13.1029                 NaN            NaN            NaN            NaN
  1608.97        2500.00        32.6451        52.6135       0.973847        13.7676                 NaN            NaN            NaN            NaN
  1605.77        2500.00        31.9216        52.6804       0.965747        14.4322                 NaN            NaN            NaN            NaN
  1602.56        2500.00        31.1982        52.7473       0.957647        15.0969                 NaN            NaN            NaN            NaN
  1599.36        2500.00        30.4748        52.8142       0.949547        15.7615                 NaN            NaN            NaN            NaN
  1596.15        2500.00        29.7513        52.8810       0.941448        16.4262                 NaN            NaN            NaN            NaN
  1592.95        2500.00        29.0279        52.9479       0.933347        17.0909                 NaN            NaN            NaN            NaN
  1589.74        2500.00        28.3044        53.0148       0.925247        17.7556                 NaN            NaN            NaN            NaN
  1586.54        2500.00        27.7250        53.0618       0.915913        18.2973                 NaN            NaN            NaN            NaN
  1583.33        2500.00        27.1456        53.1088       0.906579        18.8390                 NaN            NaN            NaN            NaN
  1580.13        2500.00        26.5663        53.1558       0.897245        19.3807                 NaN            NaN            NaN            NaN
  1576.92        2500.00        25.9869        53.2029       0.887911        19.9224                 NaN            NaN            NaN            NaN
  1573.72        2500.00        25.4075        53.2499       0.878577        20.4641                 NaN            NaN            NaN            NaN
  1570.51        2500.00        24.8281        53.2969       0.869242        21.0058                 NaN            NaN            NaN            NaN
  1567.31        2500.00        24.2486        53.3439       0.859908        21.5475                 NaN            NaN            NaN            NaN
  1564.10        2500.00        23.6692        53.3909       0.850573        22.0893                 NaN            NaN            NaN            NaN
  1560.90        2500.00        23.1742        53.4264       0.839323        22.5601                 NaN            NaN            NaN            NaN
  1557.69        2500.00        22.6791        53.4618       0.828073        23.0310                 NaN            NaN            NaN            NaN
  1554.49        2500.00        22.1841        53.4973       0.816823        23.5019                 NaN            NaN            NaN            NaN
  1551.28        2500.00        21.6890        53.5327       0.805573        23.9727                 NaN            NaN            NaN            NaN
  1548.08        2500.00        21.1939        53.5682       0.794323        24.4436                 NaN            NaN            NaN            NaN
  1544.87        2500.00        20.6988        53.6036       0.783072        24.9145                 NaN            NaN            NaN            NaN
  1541.67        2500.00        20.2038        53.6391       0.771822        25.3853                 NaN            NaN            NaN            NaN
  1538.46        2500.00        19.7087        53.6745       0.760571        25.8562                 NaN            NaN            NaN            NaN
  1535.26        2500.00        19.2658        53.7035       0.746936        26.2839                 NaN            NaN            NaN            NaN
  1532.05        2500.00        18.8228        53.7324       0.733301        26.7115                 NaN            NaN            NaN            NaN
  1528.85        2500.00        18.3799        53.7613       0.719665        27.1391                 NaN            NaN            NaN            NaN
  1525.64        2500.00        17.9370        53.7902       0.706030        27.5668                 NaN            NaN            NaN            NaN
  1522.44        2500.00        17.4940        53.8192       0.692394        27.9944                 NaN            NaN            NaN            NaN
  1519.23        2500.00        17.0511        53.8481       0.678758        28.4221                 NaN            NaN            NaN            NaN
  1516.03        2500.00        16.6081        53.8770       0.665122        28.8497                 NaN            NaN            NaN            NaN
  1512.82        2500.00        16.1652        53.9059       0.651486        29.2774                 NaN            NaN            NaN            NaN
  1509.62        2500.00        15.7495        53.9318       0.636502        29.6822                 NaN            NaN            NaN            NaN
  1506.41        2500.00        15.3338        53.9577       0.621517        30.0870                 NaN            NaN            NaN            NaN
  1503.21        2500.00        14.8140        53.9873       0.611558        30.3778       0.209340                 NaN            NaN            NaN
  1500.00        2500.00        14.1786        54.0175       0.609464        30.5189       0.675553                 NaN            NaN            NaN
  1496.79        2500.00        13.6148        54.0360       0.610082        30.6381        1.10101                 NaN            NaN            NaN
  1493.59        2500.00        13.0510        54.0545       0.610700        30.7573        1.52647                 NaN            NaN            NaN
  1490.38        2500.00        12.4872        54.0730       0.611317        30.8766        1.95194                 NaN            NaN            NaN
  1487.18        2500.00        11.9234        54.0915       0.611935        30.9958        2.37741                 NaN            NaN            NaN
  1483.97        2500.00        11.4582        54.0942       0.616641        31.0856        2.74529                 NaN            NaN            NaN
  1480.77        2500.00        10.9931        54.0970       0.621346        31.1754        3.11318                 NaN            NaN            NaN
  1477.56        2500.00        10.5280        54.0997       0.626052        31.2652        3.48107                 NaN            NaN            NaN
  1474.36        2500.00        10.0628        54.1025       0.630757        31.3550        3.84896                 NaN            NaN            NaN
  1471.15        2500.00        9.62997        54.0905       0.641177        31.3467        4.18400       0.107690                 NaN            NaN
  1467.95        2500.00        9.18176        54.0626       0.660939        31.1224       0.482008        4.49029                 NaN            NaN
  1464.74        2500.00        9.18176        54.0626       0.660939        31.1224       0.482008        4.49029                 NaN            NaN
  1461.54        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1458.33        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1455.13        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1451.92        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1448.72        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1445.51        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1442.31        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1439.10        2500.00        8.35056        54.0025       0.700046        30.7506        5.06997        1.12638                 NaN            NaN
  1435.90        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1432.69        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1429.49        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1426.28        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1423.08        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1419.87        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1416.67        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1413.46        2500.00        5.85444        53.7426       0.846881        29.9020        2.75513        6.89895                 NaN            NaN
  1410.26        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1407.05        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1403.85        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1400.64        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1397.44        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1394.23        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1391.03        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1387.82        2500.00        4.20299        53.4673       0.987211        29.5393        3.62490        8.17831                 NaN            NaN
  1384.62        2500.00        3.02486        53.1810        1.12539        29.3769        4.16841        9.12350                 NaN            NaN
  1381.41        2500.00        3.02486        53.1810        1.12539        29.3769        4.16841        9.12350                 NaN            NaN
  1378.21        2500.00        2.77619        53.1075        1.16004        29.3552        9.32529        4.27578                 NaN            NaN
  1375.00        2500.00        2.64850        53.0905        1.17376        29.3152        9.39501        4.34825       0.287638E-001            NaN
  1371.79        2500.00        2.51618        53.0928        1.18344        29.2473        9.43394        4.43954       0.868353E-001            NaN
  1368.59        2500.00        2.51618        53.0928        1.18344        29.2473        9.43394        4.43954       0.868353E-001            NaN
  1365.38        2500.00        2.51618        53.0928        1.18344        29.2473        9.43394        4.43954       0.868353E-001            NaN
  1362.18        2500.00        2.51618        53.0928        1.18344        29.2473        9.43394        4.43954       0.868353E-001            NaN
  1358.97        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1355.77        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1352.56        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1349.36        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1346.15        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1342.95        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1339.74        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1336.54        2500.00        2.03104        53.0986        1.22045        28.9987        9.57274        4.77222       0.306248                 NaN
  1333.33        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1330.13        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1326.92        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1323.72        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1320.51        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1317.31        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1314.10        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1310.90        2500.00        1.20828        53.0673        1.29282        28.6156        5.31992        9.81222       0.683870                 NaN
  1307.69        2500.00       0.508590        52.9832        1.36406        28.3672        10.0400        5.74626       0.990740                 NaN
  1304.49        2500.00       0.508590        52.9832        1.36406        28.3672        10.0400        5.74626       0.990740                 NaN
  1301.28        2500.00       0.346170        52.9552        1.38171        28.3245        10.0983        5.83688        1.05721                 NaN
  1298.08        2500.00                 NaN   52.9857        1.39239        28.2658        10.1414        5.90367        1.11340       0.197617     
  1294.87        2500.00                 NaN   52.9923        1.39789        28.2687        10.1315        5.88343        1.12719       0.199027     
  1291.67        2500.00                 NaN   52.9923        1.39789        28.2687        10.1315        5.88343        1.12719       0.199027     
  1288.46        2500.00                 NaN   52.9923        1.39789        28.2687        10.1315        5.88343        1.12719       0.199027     
  1285.26        2500.00                 NaN   52.9923        1.39789        28.2687        10.1315        5.88343        1.12719       0.199027     
  1282.05        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1278.85        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1275.64        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1272.44        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1269.23        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1266.03        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1262.82        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1259.62        2500.00                 NaN   53.0209        1.41962        28.2786        5.80268        10.0915        1.18178       0.204911     
  1256.41        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1253.21        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1250.00        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1246.79        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1243.59        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1240.38        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1237.18        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1233.97        2500.00                 NaN   53.0676        1.46551        28.2979        10.0219        5.64963        1.28256       0.214802     
  1230.77        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1227.56        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1224.36        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1221.15        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1217.95        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1214.74        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1211.54        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1208.33        2500.00                 NaN   53.1006        1.51488        28.3189        5.50597        9.96502        1.37217       0.222447     
  1205.13        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1201.92        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1198.72        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1195.51        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1192.31        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1189.10        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1185.90        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1182.69        2500.00                 NaN   53.1239        1.56702        28.3438        5.36759        9.91696        1.45228       0.228446     
  1179.49        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1176.28        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1173.08        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1169.87        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1166.67        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1163.46        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1160.26        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1157.05        2500.00                 NaN   53.1355        1.62261        28.3746        9.87833        5.23444        1.52186       0.232741     
  1153.85        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1150.64        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1147.44        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1144.23        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1141.03        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1137.82        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1134.62        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1131.41        2500.00                 NaN   53.1310        1.68211        28.4158        5.10539        9.84985        1.58104       0.234743     
  1128.21        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1125.00        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1121.79        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1118.59        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1115.38        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1112.18        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1108.97        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
