|6.6.6
Archiving\03_Data\Deq/QFM_m3.5/T13/T13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.864437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.864470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.864504E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.864537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.864571E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.864605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9914       0.864639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9914       0.864674E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9914       0.864708E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9914       0.864742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9914       0.864776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9914       0.864810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9914       0.864844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9914       0.864882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9914       0.864920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9914       0.864950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1788       0.752373E-002  0.813678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.3017       0.626235E-002   1.69204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.4235       0.499951E-002   2.57154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.5441       0.373521E-002   3.45215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.6636       0.246947E-002   4.33390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        94.8211       0.119936E-002   5.17766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        93.9848                 NaN   6.01519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.2563                 NaN   6.74372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.5269                 NaN   7.47306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.8026                 NaN   8.19742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        91.0774                 NaN   8.92256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.3515                 NaN   9.64848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.6248                 NaN   10.3752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.8973                 NaN   11.1027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        88.1691                 NaN   11.8309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.4401                 NaN   12.5599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.7103                 NaN   13.2897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.9979                 NaN   13.9964       0.565353E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.2804                 NaN   14.7024       0.172392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.5814                 NaN   15.3899       0.286320E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.8818                 NaN   16.0782       0.400376E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        83.1947                 NaN   16.7542       0.510868E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.5070                 NaN   17.4309       0.621481E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.8186                 NaN   18.1082       0.732216E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        81.1294                 NaN   18.7862       0.843072E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.4767                 NaN   19.4287       0.946702E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        79.8233                 NaN   20.0717       0.105044                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.1692                 NaN   20.7153       0.115429                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.5146                 NaN   21.3596       0.125824                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        77.8594                 NaN   22.0044       0.136230                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        77.2035                 NaN   22.6499       0.146647                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        76.5470                 NaN   23.2959       0.157074                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        75.8899                 NaN   23.9425       0.167512                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        75.2710                 NaN   24.5519       0.177130                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        74.6515                 NaN   25.1617       0.186758                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        74.0315                 NaN   25.7721       0.196394                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        73.4110                 NaN   26.3829       0.206040                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        72.7900                 NaN   26.9944       0.215695                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        72.1684                 NaN   27.6063       0.225360                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        71.5463                 NaN   28.2187       0.235033                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        70.9236                 NaN   28.8317       0.244715                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        70.3365                 NaN   29.4099       0.253579                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        69.7489                 NaN   29.9887       0.262451                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        69.1609                 NaN   30.5678       0.271331                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        68.5724                 NaN   31.1474       0.280218                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        67.9834                 NaN   31.7275       0.289113                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        67.3940                 NaN   32.3080       0.298015                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        66.8042                 NaN   32.8889       0.306925                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        66.2139                 NaN   33.4702       0.315842                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        65.6543                 NaN   34.0216       0.324042                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        65.0943                 NaN   34.5734       0.332248                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        64.5339                 NaN   35.1256       0.340461                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        63.9732                 NaN   35.6781       0.348679                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        63.4121                 NaN   36.2310       0.356904                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        62.8506                 NaN   36.7843       0.365135                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        62.2887                 NaN   37.3379       0.373373                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        61.7265                 NaN   37.8919       0.381616                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        61.1936                 NaN   38.4170       0.389412                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        60.6605                 NaN   38.9423       0.397212                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        60.1270                 NaN   39.4680       0.405019                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        59.5932                 NaN   39.9940       0.412830                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        59.0591                 NaN   40.5202       0.420647                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        58.5248                 NaN   41.0468       0.428469                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        57.9901                 NaN   41.5736       0.436296                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        57.4551                 NaN   42.1008       0.444128                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        56.9553                 NaN   42.5933       0.451443                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        56.4551                 NaN   43.0861       0.458762                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        55.9548                 NaN   43.5791       0.466085                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        55.4542                 NaN   44.0724       0.473412                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        54.9534                 NaN   44.5658       0.480744                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        54.4524                 NaN   45.0595       0.488079                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        53.9512                 NaN   45.5534       0.495419                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        53.4497                 NaN   46.0476       0.502762                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        52.9859                 NaN   46.5044       0.509661                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        52.5219                 NaN   46.9615       0.516562                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        52.0578                 NaN   47.4187       0.523467                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        51.5935                 NaN   47.8761       0.530375                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        51.1291                 NaN   48.3336       0.537287                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        50.6645                 NaN   48.7913       0.544201                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        50.1997                 NaN   49.2492       0.551119                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        49.7348                 NaN   49.7072       0.558039                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        49.3107                 NaN   50.1248       0.564525                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        48.8865                 NaN   50.5425       0.571014                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        48.4622                 NaN   50.9603       0.577506                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        48.0378                 NaN   51.3782       0.583999                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        47.6133                 NaN   51.7962       0.590495                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        47.1888                 NaN   52.2142       0.596993                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        46.7641                 NaN   52.6324       0.603494                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        46.3393                 NaN   53.0507       0.609996                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        45.9463                 NaN   53.4374       0.616350                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        45.5532                 NaN   53.8241       0.622706                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        45.1600                 NaN   54.2109       0.629063                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        44.7668                 NaN   54.5978       0.635422                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        44.3900                 NaN   54.9684       0.641547                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        44.0132                 NaN   55.3391       0.647672                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        43.0497                 NaN   55.5498       0.647130       0.753361                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        42.0121                 NaN   55.7227       0.644889        1.62036                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        41.1396                 NaN   55.8619       0.642104        2.35644                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        40.2656                 NaN   56.0012       0.639314        3.09388                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        39.3900                 NaN   56.1408       0.636517        3.83270                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        38.5129                 NaN   56.2805       0.633714        4.57288                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        37.6342                 NaN   56.4204       0.630906        5.31443                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        36.7541                 NaN   56.5605       0.628091        6.05736                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        35.8724                 NaN   56.7007       0.625271        6.80166                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        34.9891                 NaN   56.8411       0.622444        7.54732                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        34.3209                 NaN   56.9384       0.618806        8.12193                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        33.6518                 NaN   57.0357       0.615163        8.69734                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        32.9817                 NaN   57.1332       0.611514        9.27358                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        32.3108                 NaN   57.2307       0.607859        9.85064                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        31.6390                 NaN   57.3283       0.604199        10.4285                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        30.9663                 NaN   57.4259       0.600532        11.0072                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        30.2928                 NaN   57.5236       0.596860        11.5867                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        29.6183                 NaN   57.6215       0.593182        12.1671                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        29.0783                 NaN   57.6925       0.588761        12.6405                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        28.5376                 NaN   57.7635       0.584334        13.1145                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        27.9965                 NaN   57.8346       0.579901        13.5890                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        27.4547                 NaN   57.9057       0.575463        14.0641                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        26.9123                 NaN   57.9769       0.571020        14.5397                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        26.3694                 NaN   58.0481       0.566571        15.0159                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        25.8259                 NaN   58.1194       0.562116        15.4926                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        25.2818                 NaN   58.1906       0.557656        15.9699                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        24.8210                 NaN   58.2467       0.552150        16.3802                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        24.3597                 NaN   58.3028       0.546638        16.7909                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        23.8981                 NaN   58.3589       0.541120        17.2019                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        23.4360                 NaN   58.4150       0.535596        17.6134                 NaN            NaN            NaN            NaN            NaN
