|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.0129       0.963421       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0129       0.963420       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0129       0.963419       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0129       0.963418       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0129       0.963417       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0129       0.963416       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0129       0.963415       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0129       0.963414       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0129       0.963413       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0129       0.963412       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0129       0.963410       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0129       0.963409       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0129       0.963408       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0129       0.963407       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0129       0.963405       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0129       0.963404       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0130       0.963403       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0130       0.963402       0.236465E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0130       0.963400       0.236465E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0130       0.963399       0.236465E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0130       0.963398       0.236464E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0130       0.963396       0.236464E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0130       0.963395       0.236464E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0130       0.963394       0.236463E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0130       0.963392       0.236463E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0130       0.963391       0.236463E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0130       0.963389       0.236462E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0130       0.963388       0.236462E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0130       0.963387       0.236462E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0130       0.963385       0.236461E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0130       0.963384       0.236461E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0130       0.963382       0.236460E-001            NaN            NaN            NaN            NaN            NaN            NaN
