|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2204       0.771311       0.830277E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2203       0.771383       0.830278E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2202       0.771456       0.830279E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2202       0.771528       0.830281E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2201       0.771601       0.830282E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2200       0.771673       0.830284E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2200       0.771746       0.830286E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2199       0.771819       0.830288E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2198       0.771892       0.830290E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2197       0.771965       0.830293E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2197       0.772038       0.830295E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2196       0.772111       0.830298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2195       0.772183       0.830301E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2194       0.772257       0.830304E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2194       0.772330       0.830307E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2193       0.772403       0.830310E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2192       0.772476       0.830314E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2191       0.772549       0.830318E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2191       0.772622       0.830322E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2190       0.772696       0.830326E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2189       0.772769       0.830330E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2189       0.772842       0.830334E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2188       0.772916       0.830339E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2187       0.772989       0.830344E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2186       0.773063       0.830349E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.2186       0.773136       0.830354E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.2185       0.773210       0.830359E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2184       0.773284       0.830364E-002            NaN            NaN            NaN            NaN            NaN            NaN
