|6.6.6
Archiving\03_Data\eq/QFM_m2/TAY13/TAY13_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7289       0.262456       0.860186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7289       0.262475       0.860211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7289       0.262493       0.860237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7289       0.262512       0.860263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7289       0.262531       0.860290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7288       0.262550       0.860316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7288       0.262568       0.860343E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7288       0.262587       0.860370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7288       0.262606       0.860397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7288       0.262625       0.860424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7288       0.262644       0.860451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7287       0.262663       0.860478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7287       0.262682       0.860506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7287       0.262701       0.860533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7287       0.262720       0.860561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7287       0.262739       0.860589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7286       0.262758       0.860618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7286       0.262777       0.860646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7286       0.262796       0.860674E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7286       0.262815       0.860703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.3592       0.262890       0.549053E-002  0.372444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.6695       0.263014                 NaN   1.06744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.5090       0.263059                 NaN   1.22791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.2351       0.263123                 NaN   1.50178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.9610       0.263187                 NaN   1.77580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.4092       0.263298                 NaN   2.32749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.8569       0.263408                 NaN   2.87967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.3041       0.263518                 NaN   3.43234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.7509       0.263627                 NaN   3.98550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.1971       0.263736                 NaN   4.53914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.6429       0.263845                 NaN   5.09327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.0882       0.263954                 NaN   5.64789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        93.5330       0.264062                 NaN   6.20298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.8523       0.264192                 NaN   6.88350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        92.1710       0.264322                 NaN   7.56471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        91.4889       0.264451                 NaN   8.24662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        90.8062       0.264580                 NaN   8.92922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.4266       0.159085                 NaN   10.1418                 NaN  0.272568                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        87.6823                 NaN            NaN   11.6252       0.894117E-002  0.683472                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        86.9944                 NaN            NaN   12.3012       0.205529E-001  0.683851                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.3058                 NaN            NaN   12.9778       0.321775E-001  0.684228                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        85.6421                 NaN            NaN   13.6302       0.431415E-001  0.684596                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        84.9777                 NaN            NaN   14.2832       0.541173E-001  0.684964                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.3127                 NaN            NaN   14.9369       0.651048E-001  0.685330                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.6470                 NaN            NaN   15.5912       0.761041E-001  0.685695                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        82.9806                 NaN            NaN   16.2462       0.871150E-001  0.686059                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.3137                 NaN            NaN   16.9018       0.981375E-001  0.686422                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        81.6460                 NaN            NaN   17.5580       0.109172       0.686784                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        80.9778                 NaN            NaN   18.2149       0.120217       0.687145                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        80.3482                 NaN            NaN   18.8339       0.130342       0.687493                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        79.7181                 NaN            NaN   19.4535       0.140477       0.687839                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.0875                 NaN            NaN   20.0737       0.150621       0.688185                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        78.4562                 NaN            NaN   20.6945       0.160776       0.688529                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        77.8244                 NaN            NaN   21.3158       0.170941       0.688872                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.1921                 NaN            NaN   21.9376       0.181115       0.689214                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        76.5591                 NaN            NaN   22.5600       0.191300       0.689554                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        75.9257                 NaN            NaN   23.1829       0.201494       0.689894                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        75.3273                 NaN            NaN   23.7716       0.210841       0.690221                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        74.7285                 NaN            NaN   24.3608       0.220197       0.690546                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.1291                 NaN            NaN   24.9505       0.229561       0.690870                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        73.5293                 NaN            NaN   25.5406       0.238934       0.691194                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        72.9290                 NaN            NaN   26.1312       0.248315       0.691516                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        72.3282                 NaN            NaN   26.7223       0.257704       0.691836                 NaN            NaN            NaN            NaN            NaN            NaN
