|6.6.6
Archiving\03_Data\eq/QFM_m2/TAY13/TAY13_4.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00       0.296916E-003
  1875.00        2500.00       0.682049E-003
  1871.79        2500.00       0.106709E-002
  1868.59        2500.00       0.142972E-002
  1865.38        2500.00       0.179227E-002
  1862.18        2500.00       0.215473E-002
  1858.97        2500.00       0.251710E-002
  1855.77        2500.00       0.287938E-002
  1852.56        2500.00       0.324157E-002
  1849.36        2500.00       0.360368E-002
  1846.15        2500.00       0.396569E-002
  1842.95        2500.00       0.429696E-002
  1839.74        2500.00       0.462814E-002
  1836.54        2500.00       0.495925E-002
  1833.33        2500.00       0.529027E-002
  1830.13        2500.00       0.562122E-002
  1826.92        2500.00       0.595208E-002
  1823.72        2500.00       0.628287E-002
  1820.51        2500.00       0.661357E-002
  1817.31        2500.00       0.691621E-002
  1814.10        2500.00       0.721878E-002
  1810.90        2500.00       0.752128E-002
  1807.69        2500.00       0.782370E-002
  1804.49        2500.00       0.812606E-002
  1801.28        2500.00       0.842834E-002
  1798.08        2500.00       0.873054E-002
  1794.87        2500.00       0.903268E-002
  1791.67        2500.00       0.930951E-002
  1788.46        2500.00       0.958628E-002
  1785.26        2500.00       0.986298E-002
  1782.05        2500.00       0.101396E-001
  1778.85        2500.00       0.104162E-001
  1775.64        2500.00       0.106927E-001
  1772.44        2500.00       0.109691E-001
  1769.23        2500.00       0.112455E-001
  1766.03        2500.00       0.115004E-001
  1762.82        2500.00       0.117552E-001
  1759.62        2500.00       0.120100E-001
  1756.41        2500.00       0.122647E-001
  1753.21        2500.00       0.125193E-001
  1750.00        2500.00       0.127739E-001
  1746.79        2500.00       0.130285E-001
  1743.59        2500.00       0.132829E-001
  1740.38        2500.00       0.135190E-001
  1737.18        2500.00       0.137551E-001
  1733.97        2500.00       0.139911E-001
  1730.77        2500.00       0.142270E-001
  1727.56        2500.00       0.144629E-001
  1724.36        2500.00       0.146988E-001
  1721.15        2500.00       0.149345E-001
  1717.95        2500.00       0.151703E-001
  1714.74        2500.00       0.153883E-001
  1711.54        2500.00       0.156063E-001
  1708.33        2500.00       0.158242E-001
  1705.13        2500.00       0.160421E-001
  1701.92        2500.00       0.162600E-001
  1698.72        2500.00       0.164777E-001
  1695.51        2500.00       0.166955E-001
  1692.31        2500.00       0.169132E-001
  1689.10        2500.00       0.171182E-001
  1685.90        2500.00       0.173232E-001
  1682.69        2500.00       0.175282E-001
  1679.49        2500.00       0.177331E-001
  1676.28        2500.00       0.179379E-001
  1673.08        2500.00       0.181427E-001
  1669.87        2500.00       0.183475E-001
  1666.67        2500.00       0.185522E-001
  1663.46        2500.00       0.187449E-001
  1660.26        2500.00       0.189375E-001
  1657.05        2500.00       0.191300E-001
  1653.85        2500.00       0.193225E-001
  1650.64        2500.00       0.195150E-001
  1647.44        2500.00       0.197074E-001
  1644.23        2500.00       0.198998E-001
  1641.03        2500.00       0.200921E-001
  1637.82        2500.00       0.202782E-001
  1634.62        2500.00       0.204643E-001
  1631.41        2500.00       0.206503E-001
  1628.21        2500.00       0.208362E-001
  1625.00        2500.00       0.210190E-001
  1621.79        2500.00       0.212018E-001
  1618.59        2500.00       0.212017E-001
  1615.38        2500.00       0.211096E-001
  1612.18        2500.00       0.210020E-001
  1608.97        2500.00       0.208946E-001
  1605.77        2500.00       0.207871E-001
  1602.56        2500.00       0.206797E-001
  1599.36        2500.00       0.205724E-001
  1596.15        2500.00       0.204650E-001
  1592.95        2500.00       0.203577E-001
  1589.74        2500.00       0.202505E-001
  1586.54        2500.00       0.201334E-001
  1583.33        2500.00       0.200164E-001
  1580.13        2500.00       0.198994E-001
  1576.92        2500.00       0.197824E-001
  1573.72        2500.00       0.196655E-001
  1570.51        2500.00       0.195486E-001
  1567.31        2500.00       0.194318E-001
  1564.10        2500.00       0.193150E-001
  1560.90        2500.00       0.191790E-001
  1557.69        2500.00       0.190431E-001
  1554.49        2500.00       0.189072E-001
  1551.28        2500.00       0.187714E-001
  1548.08        2500.00       0.186356E-001
  1544.87        2500.00       0.184998E-001
  1541.67        2500.00       0.183641E-001
  1538.46        2500.00       0.182284E-001
  1535.26        2500.00       0.180783E-001
  1532.05        2500.00       0.179283E-001
  1528.85        2500.00       0.177783E-001
  1525.64        2500.00       0.176283E-001
  1522.44        2500.00       0.174784E-001
  1519.23        2500.00       0.173285E-001
  1516.03        2500.00       0.171787E-001
  1512.82        2500.00       0.170290E-001
  1509.62        2500.00       0.168609E-001
  1506.41        2500.00       0.166929E-001
  1503.21        2500.00       0.165249E-001
  1500.00        2500.00       0.163571E-001
  1496.79        2500.00       0.161892E-001
  1493.59        2500.00       0.160214E-001
  1490.38        2500.00       0.158537E-001
  1487.18        2500.00       0.156860E-001
  1483.97        2500.00       0.155072E-001
  1480.77        2500.00       0.153284E-001
  1477.56        2500.00       0.151510E-001
  1474.36        2500.00       0.150893E-001
  1471.15        2500.00       0.152718E-001
  1467.95        2500.00       0.154543E-001
  1464.74        2500.00       0.156368E-001
  1461.54        2500.00       0.158194E-001
  1458.33        2500.00       0.160735E-001
  1455.13        2500.00       0.163277E-001
  1451.92        2500.00       0.165818E-001
  1448.72        2500.00       0.168360E-001
  1445.51        2500.00       0.171444E-001
  1442.31        2500.00       0.174529E-001
  1439.10        2500.00       0.177918E-001
  1435.90        2500.00       0.182975E-001
  1432.69        2500.00       0.182956E-001
  1429.49        2500.00       0.182937E-001
  1426.28        2500.00       0.182918E-001
  1423.08        2500.00       0.182899E-001
  1419.87        2500.00       0.182880E-001
  1416.67        2500.00       0.182861E-001
  1413.46        2500.00       0.182842E-001
  1410.26        2500.00       0.227189E-001
  1407.05        2500.00       0.232611E-001
  1403.85        2500.00       0.235436E-001
  1400.64        2500.00       0.235412E-001
  1397.44        2500.00       0.239761E-001
  1394.23        2500.00       0.239736E-001
  1391.03        2500.00       0.239712E-001
  1387.82        2500.00       0.239688E-001
  1384.62        2500.00       0.247811E-001
  1381.41        2500.00       0.247786E-001
  1378.21        2500.00       0.247761E-001
  1375.00        2500.00       0.247736E-001
  1371.79        2500.00       0.247711E-001
  1368.59        2500.00       0.247686E-001
  1365.38        2500.00       0.247661E-001
  1362.18        2500.00       0.247636E-001
  1358.97        2500.00       0.262463E-001
  1355.77        2500.00       0.262436E-001
  1352.56        2500.00       0.262410E-001
  1349.36        2500.00       0.262384E-001
  1346.15        2500.00       0.262357E-001
  1342.95        2500.00       0.262331E-001
  1339.74        2500.00       0.262304E-001
  1336.54        2500.00       0.262278E-001
  1333.33        2500.00       0.275905E-001
  1330.13        2500.00       0.275877E-001
  1326.92        2500.00       0.275849E-001
  1323.72        2500.00       0.275822E-001
  1320.51        2500.00       0.282367E-001
  1317.31        2500.00       0.290453E-001
  1314.10        2500.00       0.291251E-001
  1310.90        2500.00       0.291222E-001
  1307.69        2500.00       0.292643E-001
  1304.49        2500.00       0.292614E-001
  1301.28        2500.00       0.292585E-001
  1298.08        2500.00       0.292556E-001
  1294.87        2500.00       0.292527E-001
  1291.67        2500.00       0.292498E-001
  1288.46        2500.00       0.292469E-001
  1285.26        2500.00       0.292439E-001
  1282.05        2500.00       0.298626E-001
  1278.85        2500.00       0.298596E-001
  1275.64        2500.00       0.298567E-001
  1272.44        2500.00       0.298537E-001
  1269.23        2500.00       0.298508E-001
  1266.03        2500.00       0.298478E-001
  1262.82        2500.00       0.298449E-001
  1259.62        2500.00       0.298419E-001
  1256.41        2500.00       0.305343E-001
  1253.21        2500.00       0.305313E-001
  1250.00        2500.00       0.305283E-001
  1246.79        2500.00       0.305253E-001
  1243.59        2500.00       0.305223E-001
  1240.38        2500.00       0.305193E-001
