|6.6.6
Archiving\03_Data\eqLP/QFM_m5/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1932.69        500.000        95.5380       0.728834        3.73316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        95.5279       0.728981        3.74313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        95.5178       0.729128        3.75311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        95.5076       0.729275        3.76309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        95.4978       0.729420        3.77280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        95.4879       0.729565        3.78251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        95.4781       0.729710        3.79223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        95.4682       0.729855        3.80195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        95.4583       0.730000        3.81168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        95.4485       0.730145        3.82140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        95.4386       0.730290        3.83113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.4287       0.730435        3.84086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.4191       0.730578        3.85034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.4095       0.730721        3.85981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.3998       0.730864        3.86929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        95.3902       0.731007        3.87877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        95.3806       0.731150        3.88826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        95.3710       0.731293        3.89774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        95.3613       0.731436        3.90723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        95.3517       0.731579        3.91672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        95.3422       0.731721        3.92606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        95.3327       0.731863        3.93539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        95.3233       0.732004        3.94468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        94.8992       0.732280        3.94747       0.421009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        94.3461       0.732589        3.94718       0.974130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        93.7925       0.732898        3.94688        1.52769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        93.2385       0.733205        3.94658        2.08170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        92.6841       0.733512        3.94627        2.63615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        92.1560       0.733792        3.94373        3.16645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        91.6276       0.734071        3.94119        3.69712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        91.0988       0.734349        3.93864        4.22818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        90.5697       0.734626        3.93608        4.75961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        90.0402       0.734902        3.93351        5.29141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        89.5103       0.735177        3.93093        5.82358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        88.9801       0.735450        3.92835        6.35612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        88.4495       0.735723        3.92576        6.88903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        87.9428       0.735965        3.92008        7.40120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        87.4357       0.736206        3.91440        7.91367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        86.9284       0.736446        3.90870        8.42645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        86.4208       0.736685        3.90300        8.93953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        85.9129       0.736922        3.89729        9.45291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        85.4047       0.737159        3.89157        9.96659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        84.8962       0.737394        3.88584        10.4806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        84.3875       0.737629        3.88010        10.9948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        83.8900       0.737836        3.87096        11.5012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        83.3924       0.738042        3.86181        12.0078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        82.8945       0.738247        3.85266        12.5146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        82.3964       0.738450        3.84349        13.0217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        81.8980       0.738653        3.83431        13.5290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        81.3995       0.738854        3.82512        14.0366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        80.9007       0.739054        3.81592        14.5443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        80.4017       0.739253        3.80671        15.0524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        79.9072       0.739434        3.79515        15.5582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        79.4126       0.739613        3.78357        16.0642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        78.9178       0.739792        3.77199        16.5704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        78.4228       0.739969        3.76039        17.0768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        77.9086       0.740140        3.74502        17.5980       0.831374E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        77.3994       0.740315        3.73047        18.1109       0.188422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        76.8874       0.740482        3.71480        18.6280       0.293113E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        76.3752       0.740649        3.69912        19.1452       0.397852E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        75.8609       0.740800        3.68115        19.6673       0.499017E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        75.3464       0.740951        3.66317        20.1895       0.600224E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        74.8318       0.741100        3.64518        20.7118       0.701473E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        74.3170       0.741247        3.62717        21.2343       0.802764E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        73.8021       0.741393        3.60915        21.7570       0.904095E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        73.2870       0.741538        3.59112        22.2798       0.100547                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        72.7719       0.741681        3.57308        22.8027       0.110688                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        72.2565       0.741823        3.55502        23.3258       0.120833                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        71.7314       0.741940        3.53217        23.8639       0.130516                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        71.2063       0.742055        3.50931        24.4022       0.140201                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        70.6810       0.742169        3.48644        24.9405       0.149890                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        70.1556       0.742282        3.46355        25.4790       0.159582                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        69.6302       0.742392        3.44066        26.0175       0.169276                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        69.1047       0.742502        3.41775        26.5561       0.178973                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        68.5791       0.742609        3.39483        27.0948       0.188673                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        68.0534       0.742715        3.37190        27.6336       0.198376                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        67.5217       0.742797        3.34420        28.1836       0.207653                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        66.9900       0.742877        3.31649        28.7337       0.216932                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        66.4583       0.742955        3.28876        29.2838       0.226213                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        65.9265       0.743032        3.26103        29.8339       0.235495                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        65.3948       0.743107        3.23329        30.3841       0.244779                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        64.8630       0.743181        3.20554        30.9342       0.254065                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        64.3312       0.743253        3.17778        31.4845       0.263352                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        63.7994       0.743323        3.15000        32.0347       0.272640                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        63.2695       0.743368        3.11741        32.5882       0.281550                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        62.7397       0.743412        3.08480        33.1416       0.290460                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        62.2099       0.743454        3.05219        33.6951       0.299371                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        61.6802       0.743494        3.01957        34.2485       0.308283                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        61.1505       0.743533        2.98694        34.8018       0.317194                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        60.6209       0.743570        2.95430        35.3552       0.326107                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        60.0913       0.743605        2.92166        35.9084       0.335019                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        59.5617       0.743639        2.88902        36.4617       0.343932                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        59.0461       0.743647        2.85159        37.0063       0.352390                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        58.5305       0.743654        2.81417        37.5509       0.360848                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        58.0150       0.743659        2.77674        38.0953       0.369305                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        57.4996       0.743662        2.73930        38.6397       0.377761                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        56.9843       0.743664        2.70187        39.1840       0.386218                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        56.4691       0.743664        2.66443        39.7281       0.394673                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        55.9540       0.743663        2.62699        40.2722       0.403128                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        55.4391       0.743659        2.58955        40.8162       0.411582                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        54.9513       0.743633        2.54786        41.3376       0.419663                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        54.4636       0.743604        2.50617        41.8589       0.427743                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        53.9761       0.743575        2.46449        42.3801       0.435821                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        53.4887       0.743544        2.42281        42.9011       0.443898                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        53.0014       0.743511        2.38113        43.4220       0.451974                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        52.5143       0.743477        2.33945        43.9427       0.460049                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        52.0274       0.743441        2.29778        44.4633       0.468122                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        51.5406       0.743404        2.25611        44.9837       0.476193                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        50.8394       0.743692        2.22176        45.3351       0.479186       0.380907                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        49.8943       0.744371        2.20165        45.4893       0.476151        1.19422                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        48.9919       0.745012        2.18075        45.6427       0.473200        1.96643                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        48.0881       0.745654        2.15982        45.7962       0.470243        2.73994                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        47.2699       0.746221        2.13776        45.9479       0.467356        3.43086                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        46.4505       0.746788        2.11566        46.0998       0.464464        4.12280                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        45.6300       0.747355        2.09353        46.2518       0.461567        4.81577                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        44.8083       0.747921        2.07136        46.4040       0.458665        5.50976                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        44.1167       0.748365        2.04590        46.5624       0.455488        6.07112                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        43.4243       0.748808        2.02041        46.7210       0.452307        6.63311                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        42.7312       0.749251        1.99489        46.8798       0.449121        7.19575                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        42.0373       0.749694        1.96934        47.0387       0.445931        7.75903                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        41.3427       0.750137        1.94376        47.1977       0.442738        8.32295                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        40.6473       0.750579        1.91815        47.3569       0.439540        8.88751                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        39.9512       0.751022        1.89251        47.5162       0.436338        9.45271                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        39.2544       0.751464        1.86684        47.6757       0.433132        10.0185                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        38.6800       0.751783        1.83707        47.8489       0.429577        10.4527                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        38.1051       0.752102        1.80727        48.0223       0.426018        10.8872                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        37.5298       0.752421        1.77745        48.1957       0.422456        11.3221                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        36.9541       0.752740        1.74761        48.3693       0.418891        11.7573                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        36.3780       0.753058        1.71774        48.5430       0.415323        12.1928                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        35.8015       0.753376        1.68785        48.7168       0.411751        12.6287                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        35.2245       0.753694        1.65794        48.8908       0.408177        13.0649                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        34.6471       0.754012        1.62800        49.0648       0.404599        13.5015                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        34.1318       0.754258        1.59468        49.2551       0.400629        13.8635                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        33.6162       0.754504        1.56133        49.4456       0.396656        14.2257                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        33.1004       0.754750        1.52797        49.6361       0.392680        14.5881                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        32.5842       0.754995        1.49458        49.8268       0.388702        14.9507                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        32.0912       0.755209        1.45925        50.0284       0.384477        15.2814                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        31.5980       0.755423        1.42391        50.2302       0.380250        15.6122                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        31.1076       0.755631        1.38795        50.4369       0.375374        15.9366                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        30.3577       0.756072        1.35242        50.5698       0.404476        14.8843        1.67533                 NaN            NaN            NaN            NaN
  1483.97        500.000        29.6032       0.756521        1.31596        50.7109       0.435688        13.8105        3.36724                 NaN            NaN            NaN            NaN
  1480.77        500.000        28.8480       0.756969        1.27946        50.8521       0.466939        12.7354        5.06112                 NaN            NaN            NaN            NaN
  1477.56        500.000        28.0831       0.757428        1.24164        51.0111       0.498641        11.7053        6.70278                 NaN            NaN            NaN            NaN
  1474.36        500.000        27.1176       0.758117        1.20577        51.2061       0.526467        10.9086        7.76703       0.510303                 NaN            NaN            NaN
  1471.15        500.000        27.1165       0.758139        1.20575        51.2069       0.526490        10.9088        7.76717       0.510311                 NaN            NaN            NaN
  1467.95        500.000        27.1153       0.758161        1.20574        51.2077       0.526513        10.9090        7.76731       0.510319                 NaN            NaN            NaN
  1464.74        500.000        27.1142       0.758184        1.20572        51.2085       0.526536        10.9091        7.76746       0.510326                 NaN            NaN            NaN
  1461.54        500.000        23.7087       0.760345        1.04464        52.0909       0.630074        8.37511        2.45737        10.9328                 NaN            NaN            NaN
  1458.33        500.000        23.7077       0.760365        1.04463        52.0916       0.630100        8.37522        2.45740        10.9330                 NaN            NaN            NaN
  1455.13        500.000        23.7067       0.760384        1.04461        52.0922       0.630126        8.37534        2.45743        10.9332                 NaN            NaN            NaN
  1451.92        500.000        23.7057       0.760404        1.04460        52.0929       0.630153        8.37546        2.45746        10.9333                 NaN            NaN            NaN
  1448.72        500.000        23.7047       0.760424        1.04458        52.0935       0.630179        8.37557        2.45749        10.9335                 NaN            NaN            NaN
  1445.51        500.000        23.7037       0.760444        1.04457        52.0942       0.630205        8.37569        2.45752        10.9337                 NaN            NaN            NaN
  1442.31        500.000        23.7027       0.760464        1.04455        52.0949       0.630231        8.37580        2.45755        10.9339                 NaN            NaN            NaN
  1439.10        500.000        23.7017       0.760484        1.04454        52.0955       0.630257        8.37592        2.45758        10.9340                 NaN            NaN            NaN
  1435.90        500.000        18.6461       0.762503       0.619398        54.4159       0.829532        4.96006        14.1199        5.64660                 NaN            NaN            NaN
  1432.69        500.000        18.6454       0.762519       0.619386        54.4163       0.829564        4.96011        14.1201        5.64664                 NaN            NaN            NaN
  1429.49        500.000        18.6446       0.762536       0.619374        54.4168       0.829596        4.96015        14.1203        5.64669                 NaN            NaN            NaN
  1426.28        500.000        18.6438       0.762552       0.619363        54.4172       0.829627        4.96020        14.1204        5.64673                 NaN            NaN            NaN
  1423.08        500.000        16.7275       0.762654       0.352734        55.8627       0.937615        3.53541        14.8759        6.94545                 NaN            NaN            NaN
  1419.87        500.000        15.9912       0.762709       0.279923        56.3101       0.963631        3.02358        15.2583        7.22475       0.185748                 NaN            NaN
  1416.67        500.000        15.0645       0.762770       0.203718        56.8190       0.987470        2.35736        15.8313        7.45393       0.519948                 NaN            NaN
  1413.46        500.000        15.0639       0.762784       0.203714        56.8193       0.987506        2.35738        15.8315        7.45397       0.519983                 NaN            NaN
  1410.26        500.000        13.4598       0.762694       0.471156E-001   57.8403        1.03418        1.04289        16.8640        7.82916        1.11985                 NaN            NaN
  1407.05        500.000        12.7352       0.762838                 NaN   58.1675        1.04952       0.619081        7.98841        17.2878        1.38969                 NaN            NaN
  1403.85        500.000        12.0458       0.763311                 NaN   58.2233        1.05395       0.522121        17.6231        8.13192        1.63645                 NaN            NaN
  1400.64        500.000        12.0454       0.763322                 NaN   58.2235        1.05398       0.522123        17.6233        8.13194        1.63655                 NaN            NaN
  1397.44        500.000        10.8498       0.764129                 NaN   58.3169        1.06290       0.331528        8.35919        18.2387        2.07682                 NaN            NaN
  1394.23        500.000        10.8494       0.764140                 NaN   58.3170        1.06294       0.331529        8.35920        18.2388        2.07695                 NaN            NaN
  1391.03        500.000        10.8490       0.764150                 NaN   58.3171        1.06297       0.331529        8.35921        18.2389        2.07708                 NaN            NaN
  1387.82        500.000        10.8487       0.764161                 NaN   58.3172        1.06300       0.331530        8.35922        18.2390        2.07721                 NaN            NaN
  1384.62        500.000        8.92057       0.765463                 NaN   58.4655        1.07486       0.118810        8.67963        19.1490        2.82617                 NaN            NaN
  1381.41        500.000        8.53171       0.765723                 NaN   58.4912        1.08018       0.292286E-002   19.4247        8.71727        2.98629                 NaN            NaN
  1378.21        500.000        8.14990       0.765993                 NaN   58.5192        1.08163                 NaN   19.5695        8.77067        3.14310                 NaN            NaN
  1375.00        500.000        8.14966       0.766002                 NaN   58.5191        1.08166                 NaN   19.5696        8.77066        3.14329                 NaN            NaN
  1371.79        500.000        7.45738       0.766482                 NaN   58.5670        1.08434                 NaN   8.84957        19.8405        3.43480                 NaN            NaN
  1368.59        500.000        7.45718       0.766491                 NaN   58.5669        1.08437                 NaN   8.84956        19.8405        3.43500                 NaN            NaN
  1365.38        500.000        7.45697       0.766499                 NaN   58.5668        1.08440                 NaN   8.84954        19.8406        3.43521                 NaN            NaN
  1362.18        500.000        7.45677       0.766507                 NaN   58.5667        1.08443                 NaN   8.84953        19.8406        3.43541                 NaN            NaN
  1358.97        500.000        6.26402       0.767335                 NaN   58.6454        1.08943                 NaN   8.95195        20.3179        3.96396                 NaN            NaN
  1355.77        500.000        6.26387       0.767343                 NaN   58.6452        1.08946                 NaN   8.95193        20.3180        3.96420                 NaN            NaN
  1352.56        500.000        6.26372       0.767350                 NaN   58.6451        1.08949                 NaN   8.95191        20.3180        3.96443                 NaN            NaN
  1349.36        500.000        6.26357       0.767358                 NaN   58.6450        1.08952                 NaN   8.95189        20.3180        3.96466                 NaN            NaN
  1346.15        500.000        6.26342       0.767365                 NaN   58.6448        1.08955                 NaN   8.95186        20.3181        3.96490                 NaN            NaN
  1342.95        500.000        6.26326       0.767373                 NaN   58.6447        1.08958                 NaN   8.95184        20.3181        3.96513                 NaN            NaN
  1339.74        500.000        6.26311       0.767380                 NaN   58.6445        1.08961                 NaN   8.95182        20.3182        3.96537                 NaN            NaN
  1336.54        500.000        6.26296       0.767388                 NaN   58.6444        1.08964                 NaN   8.95180        20.3182        3.96560                 NaN            NaN
  1333.33        500.000        4.40559       0.768701                 NaN   58.7461        1.09872                 NaN   21.1454        8.97044        4.86501                 NaN            NaN
  1330.13        500.000        4.40550       0.768708                 NaN   58.7459        1.09875                 NaN   21.1454        8.97040        4.86529                 NaN            NaN
  1326.92        500.000        4.40542       0.768714                 NaN   58.7457        1.09877                 NaN   21.1454        8.97037        4.86557                 NaN            NaN
  1323.72        500.000        4.40534       0.768720                 NaN   58.7455        1.09880                 NaN   21.1455        8.97034        4.86585                 NaN            NaN
  1320.51        500.000        4.40526       0.768727                 NaN   58.7453        1.09883                 NaN   21.1455        8.97031        4.86613                 NaN            NaN
  1317.31        500.000        4.40517       0.768733                 NaN   58.7450        1.09886                 NaN   21.1455        8.97028        4.86641                 NaN            NaN
  1314.10        500.000        4.40509       0.768739                 NaN   58.7448        1.09889                 NaN   21.1455        8.97025        4.86669                 NaN            NaN
  1310.90        500.000        4.40501       0.768746                 NaN   58.7446        1.09892                 NaN   21.1456        8.97022        4.86697                 NaN            NaN
  1307.69        500.000        2.97838       0.769812                 NaN   58.7989        1.10666                 NaN   21.8619        8.86363        5.62073                 NaN            NaN
  1304.49        500.000        2.82069       0.769940                 NaN   58.8021        1.10745                 NaN   21.9468        8.84652        5.70647                 NaN            NaN
  1301.28        500.000                 NaN  0.771511                 NaN   58.9442        1.10876                 NaN   22.4160        9.02567        6.05280        1.68113                 NaN
  1298.08        500.000                 NaN  0.771500                 NaN   58.9474        1.10867       0.352718E-001   9.03786        22.3549        6.06229        1.68212                 NaN
  1294.87        500.000                 NaN  0.771498                 NaN   58.9521        1.10551       0.176395        9.06669        22.1778        6.06362        1.68637                 NaN
  1291.67        500.000                 NaN  0.771503                 NaN   58.9518        1.10553       0.176395        9.06665        22.1778        6.06396        1.68640                 NaN
  1288.46        500.000                 NaN  0.771507                 NaN   58.9515        1.10556       0.176394        9.06661        22.1778        6.06429        1.68642                 NaN
  1285.26        500.000                 NaN  0.771512                 NaN   58.9511        1.10559       0.176394        9.06656        22.1777        6.06463        1.68645                 NaN
