|6.6.6
Archiving\03_Data\eq/QFM_m3/ALH/ALH_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7263       0.273709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7263       0.273730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7262       0.273751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7262       0.273773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7262       0.273794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7262       0.273815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7262       0.273836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7261       0.273858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7261       0.273879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7261       0.273901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7261       0.273922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7261       0.273943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7260       0.273965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7260       0.273986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7260       0.274008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7260       0.274030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7259       0.274051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7259       0.274073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7259       0.274095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7259       0.274116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7259       0.274138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7258       0.274160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7258       0.274182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7258       0.274204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7258       0.274226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7258       0.274247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7257       0.274269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7257       0.274291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7257       0.274313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7257       0.274336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7256       0.274358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7256       0.274380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2602       0.274479       0.465367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        98.4996       0.274630        1.22582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        97.7381       0.274780        1.98715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        96.9757       0.274929        2.74935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        96.2125       0.275078        3.51242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        95.4484       0.275227        4.27635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        94.6835       0.275375        5.04114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.9177       0.275522        5.80680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        93.1510       0.275669        6.57330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        92.4287       0.275810        7.29551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.7056       0.275950        8.01848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.9731       0.276093        8.75076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.3639       0.142723        10.1487       0.344667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        87.6747                 NaN   11.6117       0.713524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        86.9876                 NaN   12.2985       0.713902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        86.2972                 NaN   12.9885       0.714284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        85.6061                 NaN   13.6792       0.714664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.9338                 NaN   14.3503       0.715035       0.865437E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        84.2528                 NaN   15.0275       0.715414       0.429839E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        83.5781                 NaN   15.6913       0.715795       0.147967E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.9028                 NaN   16.3557       0.716175       0.253063E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        82.2377                 NaN   17.0102       0.716553       0.355293E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        81.5720                 NaN   17.6653       0.716929       0.457632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.9056                 NaN   18.3211       0.717304       0.560078E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.2386                 NaN   18.9775       0.717677       0.662632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        79.6011                 NaN   19.6050       0.718040       0.758804E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        78.9630                 NaN   20.2331       0.718401       0.855074E-001            NaN            NaN            NaN            NaN            NaN            NaN
