|6.6.6
Archiving\03_Data\Deq/QFM_m0.25/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1150.64        2500.00                 NaN   52.0631        1.39617        29.1265        10.3536        5.13604        1.74329       0.181281     
  1147.44        2500.00                 NaN   52.0628        1.39620        29.1266        10.3536        5.13610        1.74339       0.181285     
  1144.23        2500.00                 NaN   52.0625        1.39623        29.1267        10.3536        5.13615        1.74349       0.181289     
  1141.03        2500.00                 NaN   52.0622        1.39627        29.1268        10.3537        5.13620        1.74359       0.181293     
  1137.82        2500.00                 NaN   52.0619        1.39630        29.1269        10.3537        5.13625        1.74368       0.181297     
  1134.62        2500.00                 NaN   52.0616        1.39633        29.1270        10.3537        5.13630        1.74378       0.181301     
  1131.41        2500.00                 NaN   52.0613        1.39636        29.1271        10.3537        5.13636        1.74388       0.181305     
  1128.21        2500.00                 NaN   52.0534        1.44869        29.1478        5.02751        10.3274        1.81489       0.180262     
  1125.00        2500.00                 NaN   52.0531        1.44872        29.1479        5.02756        10.3274        1.81499       0.180266     
  1121.79        2500.00                 NaN   52.0528        1.44875        29.1480        5.02761        10.3274        1.81509       0.180270     
  1118.59        2500.00                 NaN   52.0525        1.44879        29.1481        5.02766        10.3275        1.81519       0.180274     
  1115.38        2500.00                 NaN   52.0522        1.44882        29.1482        5.02772        10.3275        1.81530       0.180278     
  1112.18        2500.00                 NaN   52.0518        1.44885        29.1483        5.02777        10.3275        1.81540       0.180282     
  1108.97        2500.00                 NaN   52.0515        1.44889        29.1484        5.02782        10.3275        1.81550       0.180286     
