|6.6.6
Archiving\03_Data\DeqLP/QFM_m1/T13/T13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9765       0.235260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9765       0.235259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9765       0.235258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9765       0.235257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9765       0.235257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9765       0.235256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9765       0.235255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.8146       0.134280E-001  0.171967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5821                 NaN  0.417947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5318                 NaN  0.468151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.4816                 NaN  0.518355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.4314                 NaN  0.568558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.3812                 NaN  0.618761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.3310                 NaN  0.668963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2808                 NaN  0.719166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2306                 NaN  0.769368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.1804                 NaN  0.819569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.9028                 NaN   1.09722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.6251                 NaN   1.37488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.3475                 NaN   1.65253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.0698                 NaN   1.93019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        97.7922                 NaN   2.20784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        97.5145                 NaN   2.48550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        97.2368                 NaN   2.76316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        96.9592                 NaN   3.04081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        96.2694                 NaN   3.73063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        95.5795                 NaN   4.42045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        94.8897                 NaN   5.11030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        94.1998                 NaN   5.80015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        93.5100                 NaN   6.49003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        92.8201                 NaN   7.17991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        92.1302                 NaN   7.86982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        91.4403                 NaN   8.55973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        90.6952                 NaN   9.30476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        89.9585                 NaN   10.0346       0.694937E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        89.2089                 NaN   10.7670       0.241070E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        88.4592                 NaN   11.4995       0.412651E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        87.7255                 NaN   12.2166       0.578149E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        86.9918                 NaN   12.9338       0.743652E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        86.2581                 NaN   13.6510       0.909159E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        85.5243                 NaN   14.3682       0.107467                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        84.8211                 NaN   15.0559       0.123007                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        84.1177                 NaN   15.7437       0.138547                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        83.4144                 NaN   16.4315       0.154087                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        82.7111                 NaN   17.1193       0.169628                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        82.0077                 NaN   17.8071       0.185170                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        81.3043                 NaN   18.4950       0.200712                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        80.6009                 NaN   19.1828       0.216254                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        79.8975                 NaN   19.8707       0.231797                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        79.2284                 NaN   20.5255       0.246080                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        78.5593                 NaN   21.1804       0.260365                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        77.8901                 NaN   21.8352       0.274649                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        77.2210                 NaN   22.4901       0.288934                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        76.5518                 NaN   23.1450       0.303219                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        75.8826                 NaN   23.7999       0.317505                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        75.2134                 NaN   24.4548       0.331791                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        74.5442                 NaN   25.1097       0.346078                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        73.9026                 NaN   25.7382       0.359259                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        73.2609                 NaN   26.3666       0.372440                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        72.6193                 NaN   26.9951       0.385621                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        71.9776                 NaN   27.6236       0.398803                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        71.3359                 NaN   28.2521       0.411986                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        70.6942                 NaN   28.8806       0.425169                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        70.0525                 NaN   29.5092       0.438352                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        69.4107                 NaN   30.1377       0.451535                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        68.7909                 NaN   30.7453       0.463756                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        68.1711                 NaN   31.3530       0.475976                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        67.5512                 NaN   31.9606       0.488197                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        66.9313                 NaN   32.5682       0.500418                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        66.3115                 NaN   33.1759       0.512640                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        65.6915                 NaN   33.7836       0.524862                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        65.0716                 NaN   34.3913       0.537085                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        64.4517                 NaN   34.9990       0.549307                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        63.8514                 NaN   35.5880       0.560550                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        63.2512                 NaN   36.1770       0.571793                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        62.6509                 NaN   36.7661       0.583036                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        62.0506                 NaN   37.3551       0.594280                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        61.4503                 NaN   37.9442       0.605524                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        60.8499                 NaN   38.5333       0.616768                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        60.2496                 NaN   39.1224       0.628013                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        59.6492                 NaN   39.7115       0.639258                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        59.0737                 NaN   40.2766       0.649676                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        58.4982                 NaN   40.8417       0.660094                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        57.9227                 NaN   41.4068       0.670512                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        57.3471                 NaN   41.9720       0.680931                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        56.7715                 NaN   42.5371       0.691350                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        56.1960                 NaN   43.1023       0.701770                 NaN            NaN            NaN            NaN            NaN            NaN
