|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.25/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1431.08        500.000        98.5067                 NaN            NaN            NaN            NaN  0.656872       0.836446                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3755                 NaN            NaN            NaN            NaN   1.21181       0.412735                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3947                 NaN            NaN            NaN            NaN  0.407394        1.19790                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4094                 NaN            NaN            NaN            NaN  0.407857        1.18272                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4320                 NaN            NaN            NaN            NaN   1.16367       0.404310                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4481                 NaN            NaN            NaN            NaN  0.398828        1.15308                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4631                 NaN            NaN            NaN            NaN   1.13968       0.397217                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4801                 NaN            NaN            NaN            NaN  0.392417        1.12744                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4937                 NaN            NaN            NaN            NaN   1.11983       0.386466                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5058                 NaN            NaN            NaN            NaN   1.10779       0.386420                 NaN            NaN            NaN            NaN
  1406.02        500.000        95.9755                 NaN            NaN            NaN            NaN   1.67581        1.24426        1.10445                 NaN            NaN            NaN
  1403.51        500.000        96.0524                 NaN            NaN            NaN            NaN   1.64766        1.21334        1.08660                 NaN            NaN            NaN
  1401.00        500.000        96.1528                 NaN            NaN            NaN            NaN   1.18238        1.60821        1.05664                 NaN            NaN            NaN
  1398.50        500.000        96.2467                 NaN            NaN            NaN            NaN   1.15398        1.57089        1.02847                 NaN            NaN            NaN
  1395.99        500.000        96.3401                 NaN            NaN            NaN            NaN   1.53439        1.12520        1.00029                 NaN            NaN            NaN
  1393.48        500.000        96.4292                 NaN            NaN            NaN            NaN   1.49938        1.09754       0.973856                 NaN            NaN            NaN
  1390.98        500.000        96.5094                 NaN            NaN            NaN            NaN   1.07245        1.46921       0.948906                 NaN            NaN            NaN
  1388.47        500.000        96.5835                 NaN  0.584658E-005            NaN            NaN   1.04708        1.44359       0.925775                 NaN            NaN            NaN
  1385.96        500.000        96.6133                 NaN  0.592010                 NaN            NaN   1.43530       0.372168       0.987248                 NaN            NaN            NaN
  1383.46        500.000        96.6817                 NaN  0.681056                 NaN            NaN   1.48685       0.173717       0.976726                 NaN            NaN            NaN
  1380.95        500.000        96.7560                 NaN  0.695515                 NaN            NaN  0.110002        1.48287       0.955602                 NaN            NaN            NaN
  1378.45        500.000        96.8213                 NaN  0.707625                 NaN            NaN  0.510917E-001   1.48330       0.936646                 NaN            NaN            NaN
  1375.94        500.000        96.8948                 NaN  0.717260                 NaN            NaN   1.47223                 NaN  0.915721                 NaN            NaN            NaN
  1373.43        500.000        96.9579                 NaN  0.700724                 NaN            NaN   1.42804       0.182920E-001  0.895054                 NaN            NaN            NaN
  1370.93        500.000        97.0180                 NaN  0.690022                 NaN            NaN   1.40421       0.119868E-001  0.875807                 NaN            NaN            NaN
  1368.42        500.000        97.0761                 NaN  0.689891                 NaN            NaN   1.37641                 NaN  0.857631                 NaN            NaN            NaN
  1365.91        500.000        97.1307                 NaN  0.687881                 NaN            NaN   1.34101                 NaN  0.840436                 NaN            NaN            NaN
  1363.41        500.000        97.1752                 NaN  0.697465                 NaN            NaN   1.30128                 NaN  0.826025                 NaN            NaN            NaN
  1360.90        500.000        97.2428                 NaN  0.680266                 NaN            NaN   1.27248                 NaN  0.804413                 NaN            NaN            NaN
  1358.40        500.000        97.2892                 NaN  0.670906                 NaN            NaN   1.25107                 NaN  0.788794                 NaN            NaN            NaN
  1355.89        500.000        97.3257                 NaN  0.688367                 NaN            NaN   1.20744                 NaN  0.778512                 NaN            NaN            NaN
  1353.38        500.000        97.3942                 NaN  0.656014                 NaN            NaN   1.19640                 NaN  0.753402                 NaN            NaN            NaN
  1350.88        500.000        97.4279                 NaN  0.668326                 NaN            NaN   1.15892                 NaN  0.744834                 NaN            NaN            NaN
  1348.37        500.000        97.4841                 NaN  0.645653                 NaN            NaN   1.14633                 NaN  0.723915                 NaN            NaN            NaN
  1345.86        500.000        97.5229                 NaN  0.641953                 NaN            NaN   1.12381                 NaN  0.711339                 NaN            NaN            NaN
  1343.36        500.000        97.5678                 NaN  0.634724                 NaN            NaN   1.10099                 NaN  0.696438                 NaN            NaN            NaN
  1340.85        500.000        97.6077                 NaN  0.630483                 NaN            NaN   1.07880                 NaN  0.683049                 NaN            NaN            NaN
  1338.35        500.000        97.6450                 NaN  0.621988                 NaN            NaN   1.06354                 NaN  0.669480                 NaN            NaN            NaN
  1335.84        500.000        97.6885                 NaN  0.610717                 NaN            NaN   1.04553                 NaN  0.655249                 NaN            NaN            NaN
  1333.33        500.000        97.7276                 NaN  0.608510                 NaN            NaN   1.02216                 NaN  0.641753                 NaN            NaN            NaN
  1330.83        500.000        97.7639                 NaN  0.600358                 NaN            NaN   1.00640                 NaN  0.629361                 NaN            NaN            NaN
  1328.32        500.000        97.7993                 NaN  0.592928                 NaN            NaN  0.990916                 NaN  0.616886                 NaN            NaN            NaN
  1325.81        500.000        97.8360                 NaN  0.586086                 NaN            NaN  0.973207                 NaN  0.604757                 NaN            NaN            NaN
  1323.31        500.000        97.8732                 NaN  0.575016                 NaN            NaN  0.960214                 NaN  0.591576                 NaN            NaN            NaN
  1320.80        500.000        97.9063                 NaN  0.568030                 NaN            NaN  0.945291                 NaN  0.580372                 NaN            NaN            NaN
  1318.30        500.000        97.9419                 NaN  0.557866                 NaN            NaN  0.932306                 NaN  0.567941                 NaN            NaN            NaN
  1315.79        500.000        97.9729                 NaN  0.551207                 NaN            NaN  0.918797                 NaN  0.557130                 NaN            NaN            NaN
  1313.28        500.000        98.0061                 NaN  0.541637                 NaN            NaN  0.906520                 NaN  0.545752                 NaN            NaN            NaN
  1310.78        500.000        98.0395                 NaN  0.531196                 NaN            NaN  0.895054                 NaN  0.534263                 NaN            NaN            NaN
  1308.27        500.000        98.0694                 NaN  0.523540                 NaN            NaN  0.883164                 NaN  0.523846                 NaN            NaN            NaN
  1305.76        500.000        98.0418                 NaN  0.755626                 NaN            NaN  0.521177                 NaN  0.681399                 NaN            NaN            NaN
  1303.26        500.000        98.1654                 NaN  0.290046                 NaN            NaN   1.20475                 NaN  0.339802                 NaN            NaN            NaN
  1300.75        500.000        98.1693                 NaN  0.491721                 NaN            NaN  0.848025                 NaN  0.490980                 NaN            NaN            NaN
  1298.25        500.000        97.9996                 NaN  0.564566                 NaN            NaN  0.874016                 NaN  0.561865                 NaN            NaN            NaN
  1295.74        500.000        98.4090                 NaN  0.404959                 NaN            NaN  0.792749                 NaN  0.393246                 NaN            NaN            NaN
  1293.23        500.000        98.3135                 NaN  0.507520                 NaN            NaN  0.703189                 NaN  0.475768                 NaN            NaN            NaN
  1290.73        500.000        98.2153                 NaN  0.416827                 NaN            NaN  0.928703                 NaN  0.439154                 NaN            NaN            NaN
  1288.22        500.000        98.3192                 NaN  0.443435                 NaN            NaN  0.796025                 NaN  0.441385                 NaN            NaN            NaN
  1285.71        500.000        98.3511                 NaN  0.431022                 NaN            NaN  0.786481                 NaN  0.431406                 NaN            NaN            NaN
  1283.21        500.000        98.3772                 NaN  0.423059                 NaN            NaN  0.777183                 NaN  0.422572                 NaN            NaN            NaN
  1280.70        500.000        98.4077                 NaN  0.412077                 NaN            NaN  0.767067                 NaN  0.413124                 NaN            NaN            NaN
  1278.20        500.000        98.4344                 NaN  0.402356                 NaN            NaN  0.758776                 NaN  0.404468                 NaN            NaN            NaN
  1275.69        500.000        98.3445                 NaN  0.388148                 NaN            NaN  0.792620                 NaN  0.421300       0.534448E-001            NaN            NaN
  1273.18        500.000        98.3049                 NaN  0.375715                 NaN            NaN  0.804785                 NaN  0.427649       0.869037E-001            NaN            NaN
  1270.68        500.000        98.3464                 NaN  0.366377                 NaN            NaN  0.787006                 NaN  0.416321       0.838744E-001            NaN            NaN
  1268.17        500.000        98.3883                 NaN  0.356690                 NaN            NaN  0.769114                 NaN  0.404996       0.809279E-001            NaN            NaN
  1265.66        500.000        98.4300                 NaN  0.347482                 NaN            NaN  0.750571                 NaN  0.393902       0.780693E-001            NaN            NaN
  1263.16        500.000        98.4725                 NaN  0.337001                 NaN            NaN  0.732553                 NaN  0.382673       0.752378E-001            NaN            NaN
  1260.65        500.000        98.5099                 NaN  0.329369                 NaN            NaN  0.715675                 NaN  0.372495       0.725563E-001            NaN            NaN
  1258.15        500.000        98.5498                 NaN  0.319945                 NaN            NaN  0.698407                 NaN  0.361961       0.699341E-001            NaN            NaN
  1255.64        500.000        98.5893                 NaN  0.310352                 NaN            NaN  0.681488                 NaN  0.351550       0.673121E-001            NaN            NaN
  1253.13        500.000        98.6276                 NaN  0.301349                 NaN            NaN  0.664794                 NaN  0.341459       0.648245E-001            NaN            NaN
  1250.63        500.000        98.6651                 NaN  0.292245                 NaN            NaN  0.648706                 NaN  0.331604       0.623878E-001            NaN            NaN
  1248.12        500.000        98.7038                 NaN  0.282939                 NaN            NaN  0.631676                 NaN  0.321631       0.599975E-001            NaN            NaN
  1245.61        500.000        98.8055                 NaN  0.283748                 NaN            NaN  0.525545                 NaN  0.324570       0.606794E-001            NaN            NaN
  1243.11        500.000        98.7161                 NaN  0.251360                 NaN            NaN  0.690591                 NaN  0.289453       0.524568E-001            NaN            NaN
  1240.60        500.000        95.8175                 NaN  0.460161                 NaN            NaN   1.08561                 NaN  0.591467       0.138235        1.90703                 NaN
  1238.10        500.000        94.5661                 NaN  0.530060                 NaN            NaN   1.27514                 NaN  0.702352       0.169918        2.75644                 NaN
  1235.59        500.000        94.9091                 NaN  0.492806                 NaN            NaN   1.19893                 NaN  0.655457       0.156433        2.58731                 NaN
  1233.08        500.000        95.2199                 NaN  0.459239                 NaN            NaN   1.12911                 NaN  0.612388       0.144170        2.43518                 NaN
  1230.58        500.000        95.5046                 NaN  0.428236                 NaN            NaN   1.06497                 NaN  0.572887       0.132974        2.29633                 NaN
  1228.07        500.000        95.7659                 NaN  0.399293                 NaN            NaN   1.00569                 NaN  0.536322       0.122660        2.17011                 NaN
  1225.56        500.000        96.0068                 NaN  0.373171                 NaN            NaN  0.950198                 NaN  0.502403       0.113236        2.05424                 NaN
  1223.06        500.000        96.2288                 NaN  0.347806                 NaN            NaN  0.900213                 NaN  0.471187       0.104513        1.94747                 NaN
  1220.55        500.000        96.4357                 NaN  0.324468                 NaN            NaN  0.852746                 NaN  0.442147       0.964880E-001   1.84849                 NaN
  1218.05        500.000        96.6288                 NaN  0.300878                 NaN            NaN  0.810111                 NaN  0.414583       0.891011E-001   1.75654                 NaN
  1215.54        500.000        96.8044                 NaN  0.280708                 NaN            NaN  0.770200                 NaN  0.390022       0.822212E-001   1.67248                 NaN
  1213.03        500.000        96.9705                 NaN  0.259541                 NaN            NaN  0.734289                 NaN  0.366509       0.758721E-001   1.59326                 NaN
  1210.53        500.000        73.9357                 NaN   1.17995                 NaN            NaN   3.04237                 NaN   2.26705       0.278820        9.83111        9.46503     
  1208.02        500.000        67.0513                 NaN   1.44823                 NaN            NaN   3.66615                 NaN   2.81032       0.326031        12.1920        12.5059     
  1205.51        500.000        72.5348                 NaN   1.19779                 NaN            NaN   3.06211                 NaN   2.33673       0.266670        10.1690        10.4330     
  1203.01        500.000        76.5272                 NaN   1.00578                 NaN            NaN   2.61512                 NaN   1.99074       0.223889        8.70979        8.92749     
  1200.50        500.000        70.4955                 NaN   1.40058                 NaN            NaN   2.96741                 NaN   2.56055       0.276206        10.9667        11.3331     
  1197.99        500.000        93.2836                 NaN  0.268014                 NaN            NaN  0.775216                 NaN  0.451375       0.651370E-001   2.60577        2.55085     
  1195.49        500.000        75.0415                 NaN  0.897189                 NaN            NaN   2.80553                 NaN   2.07274       0.217747        9.32404        9.64122     
  1192.98        500.000        85.7716                 NaN  0.525771                 NaN            NaN   1.60527                 NaN   1.18105       0.125380        5.40287        5.38801     
  1190.48        500.000        84.3116                 NaN  0.690229                 NaN            NaN   1.47084                 NaN   1.26271       0.146338        6.13783        5.98050     
  1187.97        500.000        78.1610                 NaN            NaN            NaN            NaN  0.414416        2.79371        1.76207       0.130234        8.55766        8.18086     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   12.8596                 NaN   7.65793       0.577598        40.4312        38.4737     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN  0.133520        12.7065        7.68298       0.578318        40.4346        38.4641     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   11.1307        1.72845        7.65233       0.578094        40.4359        38.4744     
  1177.94        500.000                 NaN            NaN   3.79622                 NaN            NaN   7.14001       0.363095E-003   7.37244       0.872144        41.3081        39.5107     
  1175.44        500.000                 NaN            NaN   3.81261                 NaN            NaN   7.11751                 NaN   7.37303       0.872853        41.3081        39.5159     
  1172.93        500.000                 NaN            NaN   3.82848                 NaN            NaN   7.09546                 NaN   7.37360       0.873521        41.3080        39.5209     
  1170.43        500.000                 NaN            NaN   3.27373                 NaN            NaN   7.98512                 NaN   7.43264       0.815495        41.1215        39.3716     
  1167.92        500.000                 NaN            NaN   3.85993                 NaN            NaN   7.04970       0.198014E-002   7.37486       0.874867        41.3078        39.5309     
  1165.41        500.000                 NaN            NaN   3.39125                 NaN            NaN   7.81471                 NaN   7.43313       0.823161        41.1245        39.4133     
  1162.91        500.000                 NaN            NaN   3.61125                 NaN            NaN   7.46189                 NaN   7.41865       0.843876        41.1983        39.4660     
  1160.40        500.000                 NaN            NaN   3.51257                 NaN            NaN   7.62857                 NaN   7.42069       0.833141        41.1648        39.4403     
  1157.89        500.000                 NaN            NaN   3.91996                 NaN            NaN   6.96847                 NaN   7.37738       0.877389        41.3066        39.5502     
  1155.39        500.000                 NaN            NaN   3.59739                 NaN            NaN   7.50257                 NaN   7.41743       0.839154        41.1784        39.4650     
  1152.88        500.000                 NaN            NaN   3.90158                 NaN            NaN   7.01633                 NaN   7.38218       0.873567        41.2758        39.5505     
  1150.38        500.000                 NaN            NaN   3.67285                 NaN            NaN   7.39123                 NaN   7.41467       0.844410        41.1894        39.4874     
  1147.87        500.000                 NaN            NaN   3.71544                 NaN            NaN   7.31467                 NaN   7.40897       0.853588        41.2078        39.4996     
  1145.36        500.000                 NaN            NaN   3.97737                 NaN            NaN   6.89194                 NaN   7.38666       0.881274        41.2879        39.5749     
  1142.86        500.000                 NaN            NaN   3.98995                 NaN            NaN   6.87776                 NaN   7.39209       0.880109        41.2825        39.5776     
  1140.35        500.000                 NaN            NaN   4.00316                 NaN            NaN   6.86007                 NaN   7.39253       0.880439        41.2819        39.5819     
  1137.84        500.000                 NaN            NaN   3.82325                 NaN            NaN   7.16784                 NaN   7.41230       0.854544        41.2105        39.5316     
  1135.34        500.000                 NaN            NaN   4.02914                 NaN            NaN   6.82527                 NaN   7.39331       0.881139        41.2808        39.5903     
  1132.83        500.000                 NaN            NaN   3.87485                 NaN            NaN   7.09740                 NaN   7.42173       0.857667        41.1977        39.5507     
  1130.33        500.000                 NaN            NaN   3.90454                 NaN            NaN   7.06018                 NaN   7.41525       0.860046        41.2002        39.5598     
  1127.82        500.000                 NaN            NaN   3.92846                 NaN            NaN   7.02671                 NaN   7.41465       0.860771        41.2021        39.5673     
  1125.31        500.000                 NaN            NaN   3.95741                 NaN            NaN   6.97354                 NaN   7.40816       0.864229        41.2224        39.5742     
  1122.81        500.000                 NaN            NaN   3.96824                 NaN            NaN   6.95881                 NaN   7.40917       0.863844        41.2227        39.5772     
  1120.30        500.000                 NaN            NaN   3.98860                 NaN            NaN   6.92976                 NaN   7.40936       0.865043        41.2235        39.5838     
  1117.79        500.000                 NaN            NaN   4.00812                 NaN            NaN   6.90172                 NaN   7.40951       0.866209        41.2244        39.5900     
  1115.29        500.000                 NaN            NaN   4.12648                 NaN            NaN   6.69427                 NaN   7.39601       0.884173        41.2767        39.6223     
  1112.78        500.000                 NaN            NaN   4.14876                 NaN            NaN   6.66129                 NaN   7.39511       0.884674        41.2834        39.6268     
  1110.28        500.000                 NaN            NaN   4.06308                 NaN            NaN   6.82306                 NaN   7.41008       0.869411        41.2267        39.6077     
  1107.77        500.000                 NaN            NaN   4.07966                 NaN            NaN   6.79960                 NaN   7.41046       0.870316        41.2269        39.6131     
  1105.26        500.000                 NaN            NaN   4.09664                 NaN            NaN   6.77542                 NaN   7.41077       0.871285        41.2273        39.6186     
  1102.76        500.000                 NaN            NaN   4.11333                 NaN            NaN   6.75166                 NaN   7.41109       0.872242        41.2276        39.6241     
  1100.25        500.000                 NaN            NaN   4.12914                 NaN            NaN   6.72931                 NaN   7.41151       0.873104        41.2276        39.6293     
  1097.74        500.000                 NaN            NaN   4.14452                 NaN            NaN   6.70762                 NaN   7.41197       0.873934        41.2275        39.6344     
  1095.24        500.000                 NaN            NaN   4.27294                 NaN            NaN   6.49319                 NaN   7.39972       0.888357        41.2777        39.6681     
  1092.73        500.000                 NaN            NaN   4.28714                 NaN            NaN   6.47432                 NaN   7.39834       0.889045        41.2779        39.6733     
  1090.23        500.000                 NaN            NaN   4.29701                 NaN            NaN   6.46141                 NaN   7.39950       0.889304        41.2759        39.6769     
  1087.72        500.000                 NaN            NaN   4.30649                 NaN            NaN   6.44893                 NaN   7.40029       0.889654        41.2742        39.6804     
  1085.21        500.000                 NaN            NaN   4.31627                 NaN            NaN   6.43593                 NaN   7.40121       0.890036        41.2725        39.6840     
  1082.71        500.000                 NaN            NaN   4.32587                 NaN            NaN   6.42337                 NaN   7.40227       0.890300        41.2706        39.6876     
  1080.20        500.000                 NaN            NaN   4.33502                 NaN            NaN   6.41155                 NaN   7.40323       0.890578        41.2686        39.6911     
  1077.69        500.000                 NaN            NaN   4.34444                 NaN            NaN   6.39919                 NaN   7.40439       0.890857        41.2665        39.6946     
  1075.19        500.000                 NaN            NaN   4.35356                 NaN            NaN   6.38734                 NaN   7.40546       0.891127        41.2644        39.6981     
  1072.68        500.000                 NaN            NaN   4.36256                 NaN            NaN   6.37568                 NaN   7.40653       0.891388        41.2623        39.7015     
  1070.18        500.000                 NaN            NaN   4.37159                 NaN            NaN   6.36388                 NaN   7.40764       0.891653        41.2603        39.7050     
  1067.67        500.000                 NaN            NaN   4.38036                 NaN            NaN   6.35266                 NaN   7.40878       0.891875        41.2579        39.7084     
  1065.16        500.000                 NaN            NaN   4.38906                 NaN            NaN   6.34148                 NaN   7.40993       0.892110        41.2557        39.7118     
  1062.66        500.000                 NaN            NaN   4.39764                 NaN            NaN   6.33051                 NaN   7.41114       0.892320        41.2533        39.7151     
  1060.15        500.000                 NaN            NaN   4.40609                 NaN            NaN   6.31973                 NaN   7.41227       0.892557        41.2509        39.7185     
  1057.64        500.000                 NaN            NaN   4.41452                 NaN            NaN   6.30894                 NaN   7.41347       0.892772        41.2485        39.7218     
  1055.14        500.000                 NaN            NaN   4.42255                 NaN            NaN   6.29897                 NaN   7.41471       0.892964        41.2458        39.7250     
  1052.63        500.000                 NaN            NaN   4.36590                 NaN            NaN   6.40385                 NaN   7.42613       0.884278        41.2071        39.7128     
  1050.13        500.000                 NaN            NaN   4.37586                 NaN            NaN   6.39068                 NaN   7.42721       0.884651        41.2050        39.7166     
  1047.62        500.000                 NaN            NaN   4.38563                 NaN            NaN   6.37782                 NaN   7.42833       0.885006        41.2029        39.7203     
  1045.11        500.000                 NaN            NaN   4.39523                 NaN            NaN   6.36524                 NaN   7.42947       0.885345        41.2007        39.7241     
  1042.61        500.000                 NaN            NaN   4.46274                 NaN            NaN   6.24820                 NaN   7.42106       0.893884        41.2327        39.7414     
  1040.10        500.000                 NaN            NaN   4.41389                 NaN            NaN   6.34096                 NaN   7.43183       0.885976        41.1960        39.7314     
  1037.59        500.000                 NaN            NaN   4.47797                 NaN            NaN   6.22935                 NaN   7.42376       0.894177        41.2270        39.7478     
  1035.09        500.000                 NaN            NaN   4.43195                 NaN            NaN   6.31757                 NaN   7.43442       0.886559        41.1910        39.7386     
  1032.58        500.000                 NaN            NaN   4.43966                 NaN            NaN   6.30755                 NaN   7.43717       0.887052        41.1869        39.7417     
  1030.08        500.000                 NaN            NaN   4.44922                 NaN            NaN   6.29563                 NaN   7.43686       0.887047        41.1856        39.7456     
  1027.57        500.000                 NaN            NaN   4.45766                 NaN            NaN   6.28500                 NaN   7.43814       0.887230        41.1829        39.7491     
  1025.06        500.000                 NaN            NaN   4.46557                 NaN            NaN   6.27570                 NaN   7.43948       0.887340        41.1794        39.7525     
  1022.56        500.000                 NaN            NaN   4.47423                 NaN            NaN   6.26413                 NaN   7.44075       0.887645        41.1773        39.7560     
  1020.05        500.000                 NaN            NaN   4.52690                 NaN            NaN   6.17090                 NaN   7.43419       0.894739        41.2039        39.7693     
  1017.54        500.000                 NaN            NaN   4.53481                 NaN            NaN   6.16079                 NaN   7.43549       0.894970        41.2013        39.7726     
  1015.04        500.000                 NaN            NaN   4.54222                 NaN            NaN   6.15158                 NaN   7.43695       0.895147        41.1983        39.7758     
  1012.53        500.000                 NaN            NaN   4.54353                 NaN            NaN   6.15378                 NaN   7.43953       0.894392        41.1911        39.7777     
  1010.03        500.000                 NaN            NaN   4.55621                 NaN            NaN   6.13464                 NaN   7.43999       0.895378        41.1917        39.7821     
  1007.52        500.000                 NaN            NaN   4.56285                 NaN            NaN   6.12683                 NaN   7.44160       0.895446        41.1881        39.7851     
  1005.01        500.000                 NaN            NaN   4.56937                 NaN            NaN   6.11921                 NaN   7.44324       0.895496        41.1845        39.7882     
  1002.51        500.000                 NaN            NaN   4.57586                 NaN            NaN   6.11166                 NaN   7.44488       0.895554        41.1809        39.7912     
  1000.00        500.000                 NaN            NaN   4.58226                 NaN            NaN   6.10427                 NaN   7.44657       0.895592        41.1771        39.7942     
