|6.6.6
Archiving\03_Data\frac/QFM_m2.5/YM20/YM20_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        5154.70     
  1997.49        2500.00        5155.46     
  1994.99        2500.00        5156.21     
  1992.48        2500.00        5156.95     
  1989.97        2500.00        5157.70     
  1987.47        2500.00        5158.45     
  1984.96        2500.00        5159.20     
  1982.46        2500.00        5159.95     
  1979.95        2500.00        5160.70     
  1977.44        2500.00        5161.44     
  1974.94        2500.00        5162.19     
  1972.43        2500.00        5162.94     
  1969.92        2500.00        5163.68     
  1967.42        2500.00        5164.43     
  1964.91        2500.00        5165.17     
  1962.41        2500.00        5165.92     
  1959.90        2500.00        5166.66     
  1957.39        2500.00        5167.40     
  1954.89        2500.00        5168.15     
  1952.38        2500.00        5168.89     
  1949.87        2500.00        5169.63     
  1947.37        2500.00        5170.37     
  1944.86        2500.00        5171.12     
  1942.36        2500.00        5171.86     
  1939.85        2500.00        5172.60     
  1937.34        2500.00        5173.34     
  1934.84        2500.00        5174.08     
  1932.33        2500.00        5174.82     
  1929.82        2500.00        5175.56     
  1927.32        2500.00        5176.30     
  1924.81        2500.00        5177.03     
  1922.31        2500.00        5177.77     
  1919.80        2500.00        5178.51     
  1917.29        2500.00        5179.25     
  1914.79        2500.00        5179.98     
  1912.28        2500.00        5180.72     
  1909.77        2500.00        5181.46     
  1907.27        2500.00        3892.80     
  1904.76        2500.00        2921.59     
  1902.26        2500.00        2922.15     
  1899.75        2500.00        2922.72     
  1897.24        2500.00        2923.28     
  1894.74        2500.00        3158.33     
  1892.23        2500.00        3159.49     
  1889.72        2500.00        3161.21     
  1887.22        2500.00        3162.37     
  1884.71        2500.00        3164.12     
  1882.21        2500.00        3165.89     
  1879.70        2500.00        3167.77     
  1877.19        2500.00        3182.23     
  1874.69        2500.00        3193.10     
  1872.18        2500.00        3194.18     
  1869.67        2500.00        3194.77     
  1867.17        2500.00        3197.73     
  1864.66        2500.00        3198.90     
  1862.16        2500.00        3201.47     
  1859.65        2500.00        3202.40     
  1857.14        2500.00        3203.70     
  1854.64        2500.00        3204.93     
  1852.13        2500.00        3206.97     
  1849.62        2500.00        3208.55     
  1847.12        2500.00        3210.01     
  1844.61        2500.00        3212.84     
  1842.11        2500.00        3213.80     
  1839.60        2500.00        3215.09     
  1837.09        2500.00        3216.74     
  1834.59        2500.00        3218.34     
  1832.08        2500.00        3220.10     
  1829.57        2500.00        3221.52     
  1827.07        2500.00        3223.44     
  1824.56        2500.00        3225.37     
  1822.06        2500.00        3226.24     
  1819.55        2500.00        3228.19     
  1817.04        2500.00        3229.79     
  1814.54        2500.00        3230.90     
  1812.03        2500.00        3233.25     
  1809.52        2500.00        3234.40     
  1807.02        2500.00        3235.96     
  1804.51        2500.00        3237.71     
  1802.01        2500.00        3239.28     
  1799.50        2500.00        3240.13     
  1796.99        2500.00        3243.85     
  1794.49        2500.00        3243.83     
  1791.98        2500.00        3245.53     
  1789.47        2500.00        3248.09     
  1786.97        2500.00        3249.20     
  1784.46        2500.00        3250.84     
  1781.95        2500.00        3252.36     
  1779.45        2500.00        3254.30     
  1776.94        2500.00        3255.41     
  1774.44        2500.00        3257.52     
  1771.93        2500.00        3258.69     
  1769.42        2500.00        3260.66     
  1766.92        2500.00        3261.49     
  1764.41        2500.00        3263.79     
  1761.90        2500.00        3265.46     
  1759.40        2500.00        3267.34     
  1756.89        2500.00        3269.46     
  1754.39        2500.00        3271.95     
  1751.88        2500.00        3271.99     
  1749.37        2500.00        3275.19     
  1746.87        2500.00        3276.86     
  1744.36        2500.00        3275.83     
  1741.85        2500.00        3278.65     
  1739.35        2500.00        3279.58     
  1736.84        2500.00        3281.61     
  1734.34        2500.00        3283.63     
  1731.83        2500.00        3284.76     
  1729.32        2500.00        3293.02     
  1726.82        2500.00        3287.43     
  1724.31        2500.00        3288.92     
  1721.80        2500.00        3290.92     
  1719.30        2500.00        3291.60     
  1716.79        2500.00        3292.15     
  1714.29        2500.00        3296.05     
  1711.78        2500.00        3297.10     
  1709.27        2500.00        3298.99     
  1706.77        2500.00        3300.52     
  1704.26        2500.00        3302.57     
  1701.75        2500.00        3304.38     
  1699.25        2500.00        3304.99     
  1696.74        2500.00        3306.61     
  1694.24        2500.00        3308.86     
  1691.73        2500.00        3309.90     
  1689.22        2500.00        3311.57     
  1686.72        2500.00        3313.22     
  1684.21        2500.00        3314.68     
  1681.70        2500.00        3315.19     
  1679.20        2500.00        3318.14     
  1676.69        2500.00        3320.05     
  1674.19        2500.00        3321.32     
  1671.68        2500.00        3321.76     
  1669.17        2500.00        3322.90     
  1666.67        2500.00        3325.12     
  1664.16        2500.00        3328.47     
  1661.65        2500.00        3327.34     
  1659.15        2500.00        3329.88     
  1656.64        2500.00        3331.42     
  1654.14        2500.00        3332.23     
  1651.63        2500.00        3334.67     
  1649.12        2500.00        3335.76     
  1646.62        2500.00        3336.69     
  1644.11        2500.00        3338.45     
  1641.60        2500.00        3340.69     
  1639.10        2500.00        3340.94     
  1636.59        2500.00        3342.78     
  1634.09        2500.00        3257.01     
  1631.58        2500.00        3247.62     
  1629.07        2500.00        3248.84     
  1626.57        2500.00        3249.85     
  1624.06        2500.00        3250.60     
  1621.55        2500.00        3251.99     
  1619.05        2500.00        3253.98     
  1616.54        2500.00        3253.86     
  1614.04        2500.00        3254.83     
  1611.53        2500.00        3255.77     
  1609.02        2500.00        3256.57     
  1606.52        2500.00        3257.40     
  1604.01        2500.00        3258.64     
  1601.50        2500.00        3259.47     
  1599.00        2500.00        3260.54     
  1596.49        2500.00        3261.78     
  1593.98        2500.00        3262.62     
  1591.48        2500.00        3263.49     
  1588.97        2500.00        3263.77     
  1586.47        2500.00        3265.48     
  1583.96        2500.00        3266.20     
  1581.45        2500.00        3266.76     
  1578.95        2500.00        3268.10     
  1576.44        2500.00        3269.74     
  1573.93        2500.00        3269.94     
  1571.43        2500.00        3270.56     
  1568.92        2500.00        3271.29     
  1566.42        2500.00        3272.65     
  1563.91        2500.00        3272.57     
  1561.40        2500.00        3274.65     
  1558.90        2500.00        3272.96     
  1556.39        2500.00        3276.34     
  1553.88        2500.00        3275.36     
  1551.38        2500.00        3276.10     
  1548.87        2500.00        3276.40     
  1546.37        2500.00        3282.31     
  1543.86        2500.00        3280.03     
  1541.35        2500.00        3281.42     
  1538.85        2500.00        3282.00     
  1536.34        2500.00        3283.49     
  1533.83        2500.00        3284.69     
  1531.33        2500.00        3284.84     
  1528.82        2500.00        3285.38     
  1526.32        2500.00        3286.91     
  1523.81        2500.00        3286.76     
  1521.30        2500.00        3287.80     
  1518.80        2500.00        3288.02     
  1516.29        2500.00        3290.14     
  1513.78        2500.00        3306.57     
  1511.28        2500.00        3286.12     
  1508.77        2500.00        3291.57     
  1506.27        2500.00        3292.25     
  1503.76        2500.00        3292.88     
  1501.25        2500.00        3272.37     
  1498.75        2500.00        3272.79     
  1496.24        2500.00        3273.96     
  1493.73        2500.00        3276.10     
  1491.23        2500.00        3276.87     
  1488.72        2500.00        3278.71     
  1486.22        2500.00        3279.50     
  1483.71        2500.00        3281.11     
