|6.6.6
Archiving\03_Data\fracLP/QFM_m2.5/Y98/Y98_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1904.76        500.000        99.2175                 NaN  0.774151       0.831096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2175                 NaN  0.774209       0.831101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2174                 NaN  0.774267       0.831106E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2174                 NaN  0.774326       0.831112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2173                 NaN  0.774384       0.831117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2172                 NaN  0.774442       0.831123E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2172                 NaN  0.774501       0.831129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2171                 NaN  0.774559       0.831134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2171                 NaN  0.774618       0.831140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2170                 NaN  0.774676       0.831146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2170                 NaN  0.774735       0.831153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2169                 NaN  0.774793       0.831159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2168                 NaN  0.774852       0.831165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2168                 NaN  0.774910       0.831172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2167                 NaN  0.774969       0.831178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2167                 NaN  0.775028       0.831185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2166                 NaN  0.775086       0.831192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2165                 NaN  0.775145       0.831198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2165                 NaN  0.775204       0.831205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2164                 NaN  0.775263       0.831213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2164                 NaN  0.775321       0.831220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2163                 NaN  0.775380       0.831227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2162                 NaN  0.775439       0.831234E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2162                 NaN  0.775498       0.831242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2161                 NaN  0.775557       0.831249E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2161                 NaN  0.775616       0.831257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2160                 NaN  0.775675       0.831265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2160                 NaN  0.775734       0.831273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2159                 NaN  0.775793       0.831280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2158                 NaN  0.775852       0.831289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2158                 NaN  0.775911       0.831297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2157                 NaN  0.775970       0.831305E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2157                 NaN  0.776029       0.831313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2156                 NaN  0.776089       0.831322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2155                 NaN  0.776148       0.831330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2155                 NaN  0.776207       0.831339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2154                 NaN  0.776266       0.831348E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2154                 NaN  0.776326       0.831356E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2153                 NaN  0.776385       0.831365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2152                 NaN  0.776444       0.831374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2152                 NaN  0.776504       0.831383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2151                 NaN  0.776563       0.831393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2151                 NaN  0.776623       0.831402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2150                 NaN  0.776682       0.831411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2149                 NaN  0.776742       0.831421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2149                 NaN  0.776801       0.831430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2148                 NaN  0.776861       0.831440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2148                 NaN  0.776920       0.831450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2147                 NaN  0.776980       0.831459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2146                 NaN  0.777039       0.831469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2146                 NaN  0.777099       0.831479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2145                 NaN  0.777159       0.831490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2145                 NaN  0.777218       0.831500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2144                 NaN  0.777278       0.831510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2143                 NaN  0.777338       0.831520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2143                 NaN  0.777398       0.831531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2142                 NaN  0.777457       0.831542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2142                 NaN  0.777517       0.831552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2141                 NaN  0.777577       0.831563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2140                 NaN  0.777637       0.831574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2140                 NaN  0.777697       0.831585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2139                 NaN  0.777759       0.831598E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2139                 NaN  0.777817       0.831607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2138                 NaN  0.777877       0.831618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2137                 NaN  0.777937       0.831629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2137                 NaN  0.777997       0.831641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2136                 NaN  0.778057       0.831652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2136                 NaN  0.778117       0.831664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2135                 NaN  0.778177       0.831675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2134                 NaN  0.778237       0.831687E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2134                 NaN  0.778297       0.831699E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2133                 NaN  0.778357       0.831711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2133                 NaN  0.778417       0.831723E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2132                 NaN  0.778478       0.831735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2131                 NaN  0.778538       0.831747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2131                 NaN  0.778598       0.831759E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2130                 NaN  0.778658       0.831771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2130                 NaN  0.778719       0.831784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2129                 NaN  0.778779       0.831796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2128                 NaN  0.778839       0.831809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2128                 NaN  0.778900       0.831821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2127                 NaN  0.778960       0.831834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2127                 NaN  0.779020       0.831847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2126                 NaN  0.779081       0.831860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2125                 NaN  0.779141       0.831873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1623                 NaN  0.779271       0.831959E-002  0.501552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2119                 NaN  0.779732       0.832401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2119                 NaN  0.779793       0.832414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2118                 NaN  0.779853       0.832427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2118                 NaN  0.779914       0.832441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2117                 NaN  0.779974       0.832454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2116                 NaN  0.780035       0.832468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2116                 NaN  0.780096       0.832481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2043                 NaN  0.780168       0.832507E-002  0.724367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2023                 NaN  0.780299       0.832596E-002  0.905373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2023                 NaN  0.780444       0.832700E-002  0.895262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2025                 NaN  0.780588       0.832803E-002  0.858103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2018                 NaN  0.780730       0.832904E-002  0.915275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2021                 NaN  0.780876       0.833008E-002  0.874371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.0501                 NaN  0.781067       0.729246E-002  0.890907E-002  0.152584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9913                 NaN            NaN            NaN  0.867366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9914                 NaN            NaN            NaN  0.862307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9914                 NaN            NaN            NaN  0.855036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9895                 NaN            NaN            NaN  0.104784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9935                 NaN            NaN            NaN  0.645115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.8084                 NaN            NaN            NaN  0.852831E-002  0.183088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4020                 NaN            NaN            NaN  0.879490E-002  0.589207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3833                 NaN            NaN            NaN  0.901704E-002  0.607654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.5137                 NaN            NaN            NaN  0.710983E-002  0.479233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2854                 NaN            NaN            NaN  0.192837E-001  0.695356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4063                 NaN            NaN            NaN  0.341769E-002  0.590314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4111                 NaN            NaN            NaN  0.485336E-002  0.584039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3917                 NaN            NaN            NaN  0.883992E-002  0.599466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4131                 NaN            NaN            NaN  0.850743E-002  0.578431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4043                 NaN            NaN            NaN  0.864818E-002  0.587058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4089                 NaN            NaN            NaN  0.857992E-002  0.582559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4083                 NaN            NaN            NaN  0.858687E-002  0.583107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4116                 NaN            NaN            NaN  0.855371E-002  0.579893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4128                 NaN            NaN            NaN  0.852600E-002  0.578679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3725                 NaN            NaN            NaN  0.914631E-002  0.618402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4596                 NaN            NaN            NaN  0.786500E-002  0.532513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4209                 NaN            NaN            NaN  0.844122E-002  0.570623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.9403                 NaN            NaN            NaN  0.154423E-001   1.04429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.9115                 NaN            NaN            NaN  0.121122E-002  0.872628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4285                 NaN            NaN            NaN  0.835031E-002  0.563141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4314                 NaN            NaN            NaN  0.832030E-002  0.560252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4347                 NaN            NaN            NaN  0.828623E-002  0.556989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3476                 NaN            NaN            NaN  0.958255E-002  0.642846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.5318                 NaN            NaN            NaN  0.687794E-002  0.461277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4453                 NaN            NaN            NaN  0.816549E-002  0.546546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4480                 NaN            NaN            NaN  0.813339E-002  0.543894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4521                 NaN            NaN            NaN  0.809495E-002  0.539834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.0852                 NaN            NaN            NaN            NaN  0.280244       0.634575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7491                 NaN            NaN            NaN            NaN  0.446900E-001   1.20617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7777                 NaN            NaN            NaN            NaN  0.441242E-001   1.17816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6326                 NaN            NaN            NaN            NaN  0.458184E-001   1.32160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9728                 NaN            NaN            NaN            NaN  0.350647E-001  0.992148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8271                 NaN            NaN            NaN            NaN  0.349741E-001   1.13792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8467                 NaN            NaN            NaN            NaN  0.341470E-001   1.11915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8645                 NaN            NaN            NaN            NaN  0.318886E-001   1.10363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8755                 NaN            NaN            NaN            NaN  0.281512E-001   1.09634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8977                 NaN            NaN            NaN            NaN  0.273730E-001   1.07496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9106                 NaN            NaN            NaN            NaN  0.296124E-001   1.05974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9295                 NaN            NaN            NaN            NaN  0.246545E-001   1.04584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9408                 NaN            NaN            NaN            NaN  0.217486E-001   1.03750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9537                 NaN            NaN            NaN            NaN  0.192056E-001   1.02709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9695                 NaN            NaN            NaN            NaN  0.187614E-001   1.01169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
