|6.6.6
Archiving\03_Data\Dfrac/QFM/YM20/YM20_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1847.12        2500.00        99.4731       0.513377       0.135423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4686       0.517770       0.136530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4744       0.512106       0.134859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4738       0.512659       0.135004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4744       0.512115       0.134884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4762       0.510372       0.134301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4716       0.514976       0.133924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4826       0.504000       0.134189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4785       0.508157       0.133330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4761       0.510531       0.134034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4800       0.506795       0.132509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4789       0.507811       0.132763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.6928       0.299273       0.794242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2652       0.716149       0.186018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4796       0.507222       0.131900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4788       0.508068       0.131817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4762       0.510608       0.132222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4791       0.507809       0.130852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.0379       0.937982       0.241234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.9095       0.882206E-001  0.225385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4841       0.503119       0.128237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4735       0.513356       0.131295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4762       0.510863       0.129681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4716       0.515389       0.130516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4733       0.513800       0.129446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4653       0.521598       0.131124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4735       0.513667       0.128100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4677       0.519336       0.129523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4919       0.495820       0.122990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4383       0.548140       0.135142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4593       0.527740       0.129780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4627       0.524472       0.127860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4572       0.529892       0.128692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4559       0.531249       0.128467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4531       0.534103       0.128430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4514       0.535742       0.128201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4498       0.537380       0.127784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4469       0.540279       0.127777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4434       0.543831       0.127916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4405       0.546762       0.127840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4385       0.548781       0.127343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4350       0.552257       0.127520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4321       0.555136       0.127369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4290       0.558271       0.127282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4288       0.558540       0.126636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4183       0.568871       0.127938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4203       0.566988       0.126704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4152       0.572088       0.127104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4120       0.575289       0.126986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4051       0.582174       0.127233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4301       0.557092       0.128341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3786       0.608892       0.125026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4011       0.586359       0.125899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3934       0.593944       0.126715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3917       0.595679       0.126410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3891       0.598316       0.126065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3845       0.602862       0.126138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3781       0.609292       0.126575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3770       0.610438       0.126085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3729       0.614490       0.125943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3915       0.596361       0.121574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3437       0.643263       0.130251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3620       0.625373       0.125923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3582       0.629204       0.126022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3551       0.632279       0.125781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3487       0.638680       0.126062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3491       0.638398       0.125472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3441       0.643321       0.125699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3404       0.647033       0.125592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3391       0.648377       0.125129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3322       0.655248       0.125784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3329       0.654638       0.124977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3288       0.658695       0.125446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3261       0.661404       0.125165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3235       0.664007       0.124987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3205       0.667037       0.125101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2820       0.704744       0.132181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3512       0.637053       0.117007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3139       0.673590       0.124636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1889       0.644480       0.104117E-001  0.156233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        97.8904       0.299904       0.274896E-002   1.80690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.0464       0.272007                 NaN   1.68164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        97.5104       0.298104                 NaN   2.19151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.5728       0.233682                 NaN   1.19356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0925       0.264359                 NaN   1.64317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.1288       0.259696                 NaN   1.61152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.1604       0.252862                 NaN   1.58674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.1951       0.249357                 NaN   1.55555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2274       0.244208                 NaN   1.52837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.2562       0.240048                 NaN   1.50373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.2784       0.235363                 NaN   1.48619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3226       0.230093                 NaN   1.44732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.3279       0.225288                 NaN   1.44678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.3788       0.216854                 NaN   1.40435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4001       0.217059                 NaN   1.38287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4235       0.212037                 NaN   1.36449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4482       0.207660                 NaN   1.34418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.4730       0.204467                 NaN   1.32252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.4955       0.199742                 NaN   1.30477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5162       0.196339                 NaN   1.28746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5434       0.192587                 NaN   1.26405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.5628       0.189363                 NaN   1.24783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.5828       0.181433                 NaN   1.23576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6045       0.180527                 NaN   1.21499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6236       0.176523                 NaN   1.19988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6434       0.171627                 NaN   1.18499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6614       0.167082                 NaN   1.17147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.6769       0.162964                 NaN   1.16017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7010       0.159608                 NaN   1.13944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7156       0.158174                 NaN   1.12620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7328       0.154140                 NaN   1.11310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7490       0.149734                 NaN   1.10126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7666       0.147352                 NaN   1.08606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.7796       0.142452                 NaN   1.07795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.7907       0.143419                 NaN   1.06588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.1839       0.201261                 NaN   1.61482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.4561       0.619410E-001            NaN  0.481996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8393       0.130263                 NaN   1.03047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8506       0.131173                 NaN   1.01819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8714       0.121310                 NaN   1.00730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8787       0.120112                 NaN   1.00117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.8921       0.118125                 NaN  0.989790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9041       0.114649                 NaN  0.981264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9139       0.109159                 NaN  0.976909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9253       0.106782                 NaN  0.967876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9361       0.103166                 NaN  0.960691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9485       0.101487                 NaN  0.949969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9595       0.998947E-001            NaN  0.940624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9685       0.948314E-001            NaN  0.936662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9729       0.930890E-001            NaN  0.934032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9937       0.881370E-001            NaN  0.918208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9946       0.838914E-001            NaN  0.921542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0045       0.818688E-001            NaN  0.913609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2501       0.574969E-001            NaN  0.692370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7827       0.933187E-001            NaN   1.12401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0325       0.758614E-001            NaN  0.891649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0398       0.719283E-001            NaN  0.888256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0397       0.718379E-001            NaN  0.888448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0573       0.622879E-001            NaN  0.880372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0585       0.614155E-001            NaN  0.880108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0659       0.603626E-001            NaN  0.873713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0700       0.541405E-001            NaN  0.875837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0120       0.704286E-001            NaN  0.917591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1415       0.354568E-001            NaN  0.823079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0882       0.443793E-001            NaN  0.867449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.7879       0.737727E-001            NaN  0.736666       0.401663                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.0728       0.130833                 NaN  0.426177        1.37022                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0780       0.165147                 NaN  0.384643        1.37223                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1342       0.142095                 NaN  0.391194        1.33252                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1437       0.140941                 NaN  0.386176        1.32913                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1644       0.134425                 NaN  0.385835        1.31534                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1807       0.127704                 NaN  0.388254        1.30329                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2069       0.125777                 NaN  0.380834        1.28652                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2668       0.125318                 NaN  0.361601        1.24632                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2061       0.122753                 NaN  0.381305        1.28985                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2571       0.112917                 NaN  0.375069        1.25489                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2733       0.110969                 NaN  0.371175        1.24454                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.2849       0.104383                 NaN  0.372200        1.23851                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3017       0.100105                 NaN  0.372866        1.22532                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3124       0.946493E-001            NaN  0.373517        1.21941                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3242       0.892403E-001            NaN  0.374622        1.21193                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3320       0.825924E-001            NaN  0.379192        1.20626                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3425       0.769436E-001            NaN  0.380154        1.20039                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3511       0.716974E-001            NaN  0.383498        1.19370                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.3596       0.690121E-001            NaN  0.381358        1.19003                 NaN            NaN            NaN            NaN            NaN            NaN
