|6.6.6
Archiving\03_Data\eq/QFM_m0.25/ALH/ALH_2.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00                 NaN
  1875.00        2500.00                 NaN
  1871.79        2500.00                 NaN
  1868.59        2500.00                 NaN
  1865.38        2500.00                 NaN
  1862.18        2500.00                 NaN
  1858.97        2500.00                 NaN
  1855.77        2500.00       0.296206E-004
  1852.56        2500.00       0.534104E-004
  1849.36        2500.00       0.689012E-004
  1846.15        2500.00       0.843920E-004
  1842.95        2500.00       0.990652E-004
  1839.74        2500.00       0.113738E-003
  1836.54        2500.00       0.128412E-003
  1833.33        2500.00       0.143085E-003
  1830.13        2500.00       0.157758E-003
  1826.92        2500.00       0.172431E-003
  1823.72        2500.00       0.187104E-003
  1820.51        2500.00       0.201777E-003
  1817.31        2500.00       0.215347E-003
  1814.10        2500.00       0.228917E-003
  1810.90        2500.00       0.242487E-003
  1807.69        2500.00       0.256057E-003
  1804.49        2500.00       0.269627E-003
  1801.28        2500.00       0.283197E-003
  1798.08        2500.00       0.296767E-003
  1794.87        2500.00       0.310337E-003
  1791.67        2500.00       0.322898E-003
  1788.46        2500.00       0.335458E-003
  1785.26        2500.00       0.348019E-003
  1782.05        2500.00       0.360579E-003
  1778.85        2500.00       0.373140E-003
  1775.64        2500.00       0.385701E-003
  1772.44        2500.00       0.398261E-003
  1769.23        2500.00       0.410822E-003
  1766.03        2500.00       0.422296E-003
  1762.82        2500.00       0.433769E-003
  1759.62        2500.00       0.445243E-003
  1756.41        2500.00       0.456717E-003
  1753.21        2500.00       0.468190E-003
  1750.00        2500.00       0.479664E-003
  1746.79        2500.00       0.491138E-003
  1743.59        2500.00       0.502611E-003
  1740.38        2500.00       0.513198E-003
  1737.18        2500.00       0.523784E-003
  1733.97        2500.00       0.534370E-003
  1730.77        2500.00       0.544956E-003
  1727.56        2500.00       0.555542E-003
  1724.36        2500.00       0.566128E-003
  1721.15        2500.00       0.576714E-003
  1717.95        2500.00       0.587301E-003
  1714.74        2500.00       0.596942E-003
  1711.54        2500.00       0.606584E-003
  1708.33        2500.00       0.616226E-003
  1705.13        2500.00       0.625868E-003
  1701.92        2500.00       0.635510E-003
  1698.72        2500.00       0.645152E-003
  1695.51        2500.00       0.654794E-003
  1692.31        2500.00       0.664436E-003
  1689.10        2500.00       0.673247E-003
  1685.90        2500.00       0.682059E-003
  1682.69        2500.00       0.690871E-003
  1679.49        2500.00       0.699682E-003
  1676.28        2500.00       0.708494E-003
  1673.08        2500.00       0.717306E-003
  1669.87        2500.00       0.726117E-003
  1666.67        2500.00       0.734929E-003
  1663.46        2500.00       0.742971E-003
  1660.26        2500.00       0.751014E-003
  1657.05        2500.00       0.759056E-003
  1653.85        2500.00       0.767098E-003
  1650.64        2500.00       0.775140E-003
  1647.44        2500.00       0.783183E-003
  1644.23        2500.00       0.791225E-003
  1641.03        2500.00       0.799267E-003
  1637.82        2500.00       0.806649E-003
  1634.62        2500.00       0.814030E-003
  1631.41        2500.00       0.821411E-003
  1628.21        2500.00       0.828792E-003
  1625.00        2500.00       0.836173E-003
  1621.79        2500.00       0.843555E-003
  1618.59        2500.00       0.850936E-003
  1615.38        2500.00       0.858317E-003
  1612.18        2500.00       0.865075E-003
  1608.97        2500.00       0.871832E-003
  1605.77        2500.00       0.878590E-003
  1602.56        2500.00       0.885347E-003
  1599.36        2500.00       0.892105E-003
  1596.15        2500.00       0.898862E-003
  1592.95        2500.00       0.905620E-003
  1589.74        2500.00       0.912377E-003
  1586.54        2500.00       0.918640E-003
  1583.33        2500.00       0.924902E-003
  1580.13        2500.00       0.922508E-003
  1576.92        2500.00       0.919534E-003
  1573.72        2500.00       0.915763E-003
  1570.51        2500.00       0.911991E-003
  1567.31        2500.00       0.908220E-003
  1564.10        2500.00       0.904448E-003
  1560.90        2500.00       0.899519E-003
  1557.69        2500.00       0.894589E-003
  1554.49        2500.00       0.889659E-003
  1551.28        2500.00       0.884730E-003
  1548.08        2500.00       0.879800E-003
  1544.87        2500.00       0.874870E-003
  1541.67        2500.00       0.869941E-003
  1538.46        2500.00       0.865011E-003
  1535.26        2500.00       0.858218E-003
  1532.05        2500.00       0.851424E-003
  1528.85        2500.00       0.844631E-003
  1525.64        2500.00       0.837838E-003
  1522.44        2500.00       0.831044E-003
  1519.23        2500.00       0.824251E-003
  1516.03        2500.00       0.817458E-003
  1512.82        2500.00       0.810664E-003
  1509.62        2500.00       0.801634E-003
  1506.41        2500.00       0.792603E-003
  1503.21        2500.00       0.783572E-003
  1500.00        2500.00       0.774541E-003
  1496.79        2500.00       0.763596E-003
  1493.59        2500.00       0.754964E-003
  1490.38        2500.00       0.755084E-003
  1487.18        2500.00       0.755205E-003
  1483.97        2500.00       0.756545E-003
  1480.77        2500.00       0.757886E-003
  1477.56        2500.00       0.811617E-003
  1474.36        2500.00       0.845302E-003
  1471.15        2500.00       0.845302E-003
  1467.95        2500.00       0.845302E-003
  1464.74        2500.00       0.845302E-003
  1461.54        2500.00       0.966952E-003
  1458.33        2500.00       0.966952E-003
  1455.13        2500.00       0.966952E-003
  1451.92        2500.00       0.966952E-003
  1448.72        2500.00       0.966952E-003
  1445.51        2500.00       0.966952E-003
  1442.31        2500.00       0.966952E-003
  1439.10        2500.00       0.966952E-003
  1435.90        2500.00       0.116600E-002
  1432.69        2500.00       0.116600E-002
  1429.49        2500.00       0.116600E-002
  1426.28        2500.00       0.116600E-002
  1423.08        2500.00       0.116600E-002
  1419.87        2500.00       0.116600E-002
  1416.67        2500.00       0.116600E-002
  1413.46        2500.00       0.116600E-002
  1410.26        2500.00       0.134575E-002
  1407.05        2500.00       0.134575E-002
  1403.85        2500.00       0.139053E-002
  1400.64        2500.00       0.140936E-002
  1397.44        2500.00       0.142996E-002
  1394.23        2500.00       0.142996E-002
  1391.03        2500.00       0.142996E-002
  1387.82        2500.00       0.142996E-002
  1384.62        2500.00       0.146850E-002
  1381.41        2500.00       0.146850E-002
  1378.21        2500.00       0.146850E-002
  1375.00        2500.00       0.146850E-002
  1371.79        2500.00       0.146850E-002
  1368.59        2500.00       0.146850E-002
  1365.38        2500.00       0.146850E-002
  1362.18        2500.00       0.146850E-002
  1358.97        2500.00       0.153161E-002
  1355.77        2500.00       0.153161E-002
  1352.56        2500.00       0.153161E-002
  1349.36        2500.00       0.153161E-002
  1346.15        2500.00       0.153161E-002
  1342.95        2500.00       0.153161E-002
  1339.74        2500.00       0.153161E-002
  1336.54        2500.00       0.153161E-002
  1333.33        2500.00       0.158528E-002
  1330.13        2500.00       0.158528E-002
  1326.92        2500.00       0.158528E-002
  1323.72        2500.00       0.158528E-002
  1320.51        2500.00       0.161617E-002
  1317.31        2500.00       0.162230E-002
  1314.10        2500.00       0.162991E-002
  1310.90        2500.00       0.162991E-002
  1307.69        2500.00       0.163521E-002
  1304.49        2500.00       0.163521E-002
  1301.28        2500.00       0.163521E-002
  1298.08        2500.00       0.163521E-002
  1294.87        2500.00       0.163521E-002
  1291.67        2500.00       0.163521E-002
  1288.46        2500.00       0.163521E-002
  1285.26        2500.00       0.163521E-002
  1282.05        2500.00       0.163678E-002
  1278.85        2500.00       0.163678E-002
  1275.64        2500.00       0.163678E-002
  1272.44        2500.00       0.163678E-002
  1269.23        2500.00       0.163678E-002
  1266.03        2500.00       0.163678E-002
  1262.82        2500.00       0.163678E-002
  1259.62        2500.00       0.163678E-002
  1256.41        2500.00       0.164107E-002
  1253.21        2500.00       0.164107E-002
  1250.00        2500.00       0.164107E-002
  1246.79        2500.00       0.164107E-002
  1243.59        2500.00       0.164107E-002
  1240.38        2500.00       0.164107E-002
  1237.18        2500.00       0.164107E-002
