|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/TAY13/TAY13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1291.27        2500.00        76.6142                 NaN  0.388912        1.15289                 NaN   3.48864        1.18742                 NaN   3.04844        14.1195                 NaN            NaN
  1289.79        2500.00        79.7859                 NaN  0.273921       0.983786                 NaN   1.21595        2.93691                 NaN   2.63985        12.1637                 NaN            NaN
  1288.30        2500.00        82.0274                 NaN  0.173025       0.863568                 NaN   2.52010        1.28949                 NaN   2.34966        10.7767                 NaN            NaN
  1286.82        2500.00        80.7587                 NaN  0.158792E-004  0.906342                 NaN   1.94909        2.36421                 NaN   2.52965        11.4920                 NaN            NaN
  1285.33        2500.00        88.5459                 NaN  0.306893       0.552944                 NaN  0.115484        2.05221                 NaN   1.50308        6.92349                 NaN            NaN
  1283.84        2500.00        84.9791                 NaN            NaN  0.694928                 NaN   1.89871        1.50083                 NaN   1.97179        8.95466                 NaN            NaN
  1282.36        2500.00        88.6834                 NaN  0.405564E-001  0.498649                 NaN   1.21707        1.35042                 NaN   1.49175        6.71816                 NaN            NaN
  1280.87        2500.00        88.2739                 NaN  0.291934       0.467019                 NaN  0.973751        1.34704                 NaN   1.59997        7.04640                 NaN            NaN
  1279.38        2500.00        87.5117                 NaN            NaN  0.562161                 NaN   1.09303        1.77858                 NaN   1.61887        7.43562                 NaN            NaN
  1277.90        2500.00        87.8029                 NaN            NaN  0.510265                 NaN   1.54892        1.19808                 NaN   1.61031        7.32955                 NaN            NaN
  1276.41        2500.00        88.8077                 NaN  0.471393       0.414998                 NaN   1.78197       0.226081                 NaN   1.52140        6.77649                 NaN            NaN
  1274.93        2500.00        86.7028                 NaN            NaN  0.513981                 NaN  0.938288        2.10161                 NaN   1.76124        7.98208                 NaN            NaN
  1273.44        2500.00        90.7950                 NaN            NaN  0.371291                 NaN   1.02455        1.03758                 NaN   1.18418        5.58740                 NaN            NaN
  1271.95        2500.00        88.8500                 NaN            NaN  0.401299                 NaN   1.67149       0.895294                 NaN   1.46651        6.71540                 NaN            NaN
  1270.47        2500.00        89.9366                 NaN            NaN  0.367762                 NaN   1.49935       0.784442                 NaN   1.31536        6.09649                 NaN            NaN
  1268.98        2500.00        89.4569                 NaN            NaN  0.376374                 NaN  0.709275        1.68361                 NaN   1.37903        6.39480                 NaN            NaN
  1267.50        2500.00        89.7167                 NaN            NaN  0.349596                 NaN  0.605390        1.74455                 NaN   1.35119        6.23256                 NaN            NaN
  1266.01        2500.00        90.6465                 NaN            NaN  0.300663                 NaN  0.384313        1.76679                 NaN   1.23094        5.67082                 NaN            NaN
  1264.52        2500.00        91.0311                 NaN            NaN  0.445218                 NaN   1.40907       0.393727                 NaN   1.13286        5.58803                 NaN            NaN
  1263.04        2500.00        94.8590                 NaN  0.437216                 NaN            NaN  0.706987       0.213441                 NaN  0.770630        3.01272                 NaN            NaN
  1261.55        2500.00        91.9290                 NaN            NaN  0.247521                 NaN  0.243280        1.67063                 NaN   1.07948        4.83010                 NaN            NaN
  1260.07        2500.00        94.0743                 NaN            NaN  0.197948                 NaN  0.596342E-001   1.29153                 NaN  0.791090        3.58552                 NaN            NaN
  1258.58        2500.00        94.1665                 NaN            NaN  0.188012                 NaN   1.00520       0.346043                 NaN  0.781162        3.51306                 NaN            NaN
  1257.09        2500.00        95.3793                 NaN            NaN  0.100449       0.144318E-001   1.13777                 NaN            NaN  0.634431        2.73364                 NaN            NaN
  1255.61        2500.00        93.5116                 NaN            NaN  0.226139                 NaN  0.312585        1.19525                 NaN  0.867727        3.88669                 NaN            NaN
  1254.12        2500.00        87.2037                 NaN            NaN  0.323524                 NaN   2.57728       0.443734                 NaN   1.71937        7.66054       0.718133E-001            NaN
  1252.64        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1251.15        2500.00       100.0000                 NaN            NaN            NaN            NaN  0.803707E-006            NaN            NaN            NaN  0.236652E-005            NaN            NaN
  1249.66        2500.00        94.3169                 NaN            NaN            NaN            NaN   1.42003                 NaN            NaN  0.753579        3.40267       0.106843                 NaN
  1248.18        2500.00        95.7461                 NaN            NaN            NaN            NaN   1.08001                 NaN            NaN  0.566913        2.52978       0.771540E-001            NaN
  1246.69        2500.00        96.0155                 NaN            NaN            NaN            NaN  0.997124                 NaN            NaN  0.533656        2.38219       0.715469E-001            NaN
  1245.20        2500.00        96.2093                 NaN            NaN            NaN            NaN  0.947779                 NaN            NaN  0.514061        2.26437       0.645259E-001            NaN
  1243.72        2500.00        96.4986                 NaN            NaN            NaN            NaN  0.447909       0.356965                 NaN  0.443667        2.18084       0.720687E-001            NaN
  1242.23        2500.00        96.3020                 NaN            NaN            NaN            NaN   1.05131                 NaN            NaN  0.513147        2.07805       0.554415E-001            NaN
  1240.75        2500.00        96.6773                 NaN            NaN            NaN            NaN  0.833762                 NaN            NaN  0.449710        1.98439       0.548777E-001            NaN
  1239.26        2500.00        97.3944                 NaN            NaN            NaN            NaN  0.540504                 NaN            NaN  0.378030        1.62377       0.633379E-001            NaN
  1237.77        2500.00        99.6578                 NaN            NaN            NaN            NaN  0.480828E-001            NaN            NaN  0.236937E-001  0.257502       0.128817E-001            NaN
  1236.29        2500.00        93.3695                 NaN            NaN            NaN            NaN   1.86864                 NaN            NaN  0.902886        3.78644       0.725245E-001            NaN
  1234.80        2500.00        97.3439                 NaN            NaN            NaN            NaN  0.236074E-001  0.660177                 NaN  0.346999        1.57894       0.464058E-001            NaN
  1233.32        2500.00        97.6520                 NaN            NaN            NaN            NaN  0.588804                 NaN            NaN  0.306662        1.41215       0.403393E-001            NaN
  1231.83        2500.00        99.8202                 NaN            NaN            NaN            NaN  0.295407E-001  0.442724E-001            NaN  0.369425E-001  0.625365E-001  0.650507E-002            NaN
  1230.34        2500.00        94.6666                 NaN            NaN            NaN            NaN   1.34009       0.308828E-001            NaN  0.689383        3.19302       0.799860E-001            NaN
  1228.86        2500.00        95.2953                 NaN            NaN            NaN            NaN  0.112062        1.10395                 NaN  0.641852        2.78534       0.615266E-001            NaN
  1227.37        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1225.89        2500.00        99.9999                 NaN  0.109022E-005            NaN            NaN  0.323344E-005  0.327556E-005            NaN  0.534365E-005  0.290319E-004            NaN  0.163400E-004
  1224.40        2500.00        57.5562                 NaN            NaN            NaN            NaN   4.39643        1.35217                 NaN   3.85978        20.2539       0.321615        12.2599     
  1222.91        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2396        2.26762                 NaN   8.64232        46.4842       0.670083        31.6962     
  1221.43        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2531        2.25391                 NaN   8.64292        46.4828       0.670026        31.6972     
  1219.94        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2784        2.22852                 NaN   8.64347        46.4814       0.669949        31.6982     
  1218.46        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5847                 NaN            NaN   8.65441        46.3920       0.656347        31.7125     
  1216.97        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3674        2.13817       0.200783E-004   8.64408        46.4799       0.670039        31.7004     
  1215.48        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3766        2.12877       0.203244E-004   8.64461        46.4786       0.669982        31.7014     
  1214.00        2500.00                 NaN            NaN            NaN            NaN            NaN   6.75792        5.79925                 NaN   8.66690        46.4109       0.659216        31.7058     
  1212.51        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8910       0.718268                 NaN   8.66257        46.3544       0.650463        31.7232     
  1211.02        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8495       0.760427                 NaN   8.66769        46.3481       0.650069        31.7242     
  1209.54        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5951                 NaN            NaN   8.68605        46.3522       0.651086        31.7156     
  1208.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6074                 NaN            NaN   8.69016        46.3335       0.648980        31.7200     
  1206.57        2500.00                 NaN            NaN            NaN            NaN            NaN  0.904113        11.7013                 NaN   8.67857        46.3393       0.650273        31.7264     
  1205.08        2500.00                 NaN            NaN            NaN            NaN            NaN  0.997225        11.6075                 NaN   8.68214        46.3356       0.650235        31.7273     
  1203.59        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4466        2.05777                 NaN   8.64853        46.4681       0.669537        31.7095     
  1202.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4531        2.05113                 NaN   8.64901        46.4668       0.669478        31.7105     
  1200.62        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4597        2.04446                 NaN   8.64948        46.4655       0.669421        31.7115     
  1199.14        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4663        2.03774                 NaN   8.64993        46.4642       0.669364        31.7125     
  1197.65        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4729        2.03097                 NaN   8.65039        46.4629       0.669308        31.7135     
  1196.16        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4796        2.02419                 NaN   8.65083        46.4616       0.669252        31.7145     
  1194.68        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4863        2.01737                 NaN   8.65127        46.4603       0.669197        31.7156     
  1193.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4931        2.01052                 NaN   8.65170        46.4590       0.669143        31.7166     
  1191.71        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4998        2.00364                 NaN   8.65212        46.4577       0.669090        31.7176     
  1190.22        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5116        1.99168                 NaN   8.65247        46.4566       0.669054        31.7187     
  1188.73        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5134        1.98981                 NaN   8.65294        46.4552       0.668985        31.7197     
  1187.25        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5203        1.98286                 NaN   8.65335        46.4539       0.668933        31.7207     
  1185.76        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5271        1.97589                 NaN   8.65374        46.4526       0.668882        31.7217     
  1184.28        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5343        1.96857                 NaN   8.65413        46.4514       0.668833        31.7228     
  1182.79        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5583        1.94652                 NaN   8.65539        46.4467       0.668457        31.7247     
  1181.30        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5537        1.94885                 NaN   8.65479        46.4490       0.668756        31.7248     
  1179.82        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5632        1.93916                 NaN   8.65511        46.4479       0.668718        31.7259     
  1178.33        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5727        1.92957                 NaN   8.65543        46.4467       0.668680        31.7270     
  1176.84        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5820        1.92010                 NaN   8.65574        46.4455       0.668642        31.7280     
  1175.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5912        1.91075                 NaN   8.65605        46.4444       0.668604        31.7291     
  1173.87        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6008        1.90095                 NaN   8.65634        46.4432       0.668568        31.7301     
  1172.39        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6136        1.88801                 NaN   8.65658        46.4421       0.668535        31.7312     
  1170.90        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6263        1.87508                 NaN   8.65680        46.4410       0.668513        31.7323     
  1169.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5394        1.08655                 NaN   8.81470        46.1790       0.637492        31.7429     
  1167.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.01411        11.6110                 NaN   8.82197        46.1734       0.637130        31.7423     
  1166.44        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6656        1.83572                 NaN   8.65820        46.4366       0.668313        31.7356     
  1164.96        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3195        1.30326                 NaN   8.82364        46.1700       0.637696        31.7460     
  1163.47        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6288        1.93815                 NaN   8.67954        46.3443       0.651565        31.7576     
  1161.98        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4069        2.25104                 NaN   8.70895        46.2301       0.626339        31.7766     
  1160.50        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5628        2.10368                 NaN   8.72124        46.2125       0.623393        31.7764     
  1159.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2371        1.38846                 NaN   8.83957        46.1479       0.636381        31.7506     
  1157.53        2500.00                 NaN            NaN            NaN            NaN            NaN   1.53101        11.0859                 NaN   8.84190        46.1530       0.638114        31.7501     
  1156.04        2500.00                 NaN            NaN            NaN            NaN            NaN   1.89430        10.7066                 NaN   8.83443        46.1734       0.642018        31.7493     
  1154.55        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2093        1.41998                 NaN   8.85681        46.1262       0.634502        31.7532     
  1153.07        2500.00                 NaN            NaN            NaN            NaN            NaN   1.71421        10.9071                 NaN   8.85067        46.1355       0.636830        31.7557     
  1151.58        2500.00                 NaN            NaN            NaN            NaN            NaN   1.48172        11.1482                 NaN   8.86496        46.1158       0.633942        31.7554     
  1150.10        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0093        1.61703                 NaN   8.86461        46.1172       0.634857        31.7570     
  1148.61        2500.00                 NaN            NaN            NaN            NaN            NaN   1.98602        10.6235                 NaN   8.85675        46.1404       0.638646        31.7547     
  1147.12        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60540        11.0241                 NaN   8.87576        46.1027       0.633477        31.7586     
  1145.64        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8660        1.74532                 NaN   8.87279        46.1212       0.637711        31.7570     
  1144.15        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8295        1.80178                 NaN   8.87979        46.0898       0.634085        31.7651     
  1142.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8942        1.73579                 NaN   8.88333        46.0906       0.633283        31.7628     
  1141.18        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8677        1.76087                 NaN   8.88892        46.0861       0.633000        31.7635     
  1139.69        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8445        1.78493                 NaN   8.89313        46.0803       0.632563        31.7646     
  1138.21        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8130        1.81604                 NaN   8.89655        46.0759       0.632647        31.7658     
  1136.72        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7865        1.84285                 NaN   8.90031        46.0710       0.632420        31.7670     
  1135.23        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7614        1.86811                 NaN   8.90414        46.0661       0.632179        31.7681     
  1133.75        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7378        1.89206                 NaN   8.90797        46.0610       0.631928        31.7693     
  1132.26        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7157        1.91447                 NaN   8.91185        46.0559       0.631662        31.7704     
  1130.78        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6953        1.93530                 NaN   8.91579        46.0506       0.631381        31.7716     
  1129.29        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6766        1.95452                 NaN   8.91977        46.0453       0.631081        31.7727     
  1127.80        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6578        1.97436                 NaN   8.92426        46.0390       0.630672        31.7739     
  1126.32        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99335        10.6398                 NaN   8.92873        46.0327       0.630269        31.7751     
  1124.83        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6343        1.99988                 NaN   8.93340        46.0263       0.629784        31.7763     
  1123.35        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6172        2.01759                 NaN   8.93738        46.0209       0.629477        31.7775     
  1121.86        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03964        10.6003                 NaN   8.94811        46.0019       0.628622        31.7815     
  1120.37        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6011        2.03554                 NaN   8.94652        46.0083       0.628630        31.7800     
  1118.89        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08049        10.5543                 NaN   8.94775        46.0077       0.628950        31.7809     
  1117.40        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5978        2.04179                 NaN   8.95608        45.9949       0.627452        31.7821     
  1115.92        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5605        2.07852                 NaN   8.95893        45.9912       0.627486        31.7834     
  1114.43        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18652        10.4532                 NaN   8.96396        45.9818       0.627775        31.7867     
  1112.94        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5203        2.11976                 NaN   8.96645        45.9806       0.626950        31.7859     
  1111.46        2500.00                 NaN            NaN            NaN            NaN            NaN   2.21853        10.4226                 NaN   8.97173        45.9715       0.626994        31.7887     
  1109.97        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18358        10.4565                 NaN   8.97258        45.9718       0.626802        31.7887     
  1108.48        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4270        2.21228                 NaN   8.97569        45.9682       0.626876        31.7899     
  1107.00        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3994        2.23935                 NaN   8.97888        45.9644       0.626902        31.7911     
  1105.51        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3758        2.26152                 NaN   8.98221        45.9613       0.627092        31.7920     
  1104.03        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4810        2.16626                 NaN   8.99352        45.9415       0.624115        31.7936     
  1102.54        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3883        2.25453                 NaN   8.99174        45.9450       0.625324        31.7951     
  1101.05        2500.00                 NaN            NaN            NaN            NaN            NaN   2.31070        10.3295                 NaN   8.99918        45.9354       0.626559        31.7987     
  1099.57        2500.00                 NaN            NaN            NaN            NaN            NaN   2.33669        10.3023                 NaN   9.00199        45.9328       0.626661        31.7995     
  1098.08        2500.00                 NaN            NaN            NaN            NaN            NaN   2.38271        10.2645                 NaN   9.00617        45.9191       0.624093        31.8034     
  1096.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.38590        10.2511                 NaN   9.00771        45.9274       0.626784        31.8012     
  1095.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3604        2.28984                 NaN   9.01483        45.9109       0.622640        31.8014     
  1093.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.26212        10.3913                 NaN   9.02181        45.9003       0.621580        31.8028     
  1092.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.27507        10.3793                 NaN   9.02573        45.8946       0.621227        31.8042     
  1090.65        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3022        2.34953                 NaN   9.02544        45.8952       0.621980        31.8056     
  1089.17        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36829        10.2840                 NaN   9.02901        45.8899       0.621748        31.8071     
  1087.68        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2675        2.38428                 NaN   9.03385        45.8840       0.621755        31.8087     
  1086.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2904        2.36422                 NaN   9.03954        45.8754       0.620742        31.8097     
  1084.71        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2688        2.38708                 NaN   9.04304        45.8687       0.620514        31.8118     
  1083.22        2500.00                 NaN            NaN            NaN            NaN            NaN   2.51381        10.1372                 NaN   9.04212        45.8729       0.621605        31.8123     
  1081.73        2500.00                 NaN            NaN            NaN            NaN            NaN   2.47961        10.1724                 NaN   9.04531        45.8673       0.621431        31.8139     
  1080.25        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1866        2.46905                 NaN   9.04742        45.8595       0.620408        31.8170     
  1078.76        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1494        2.50261                 NaN   9.05299        45.8577       0.621180        31.8161     
  1077.28        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1590        2.49753                 NaN   9.05762        45.8470       0.619955        31.8188     
  1075.79        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64028        9.99507                 NaN   9.05152        45.8738       0.624581        31.8147     
  1074.30        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64765        9.98866                 NaN   9.05505        45.8683       0.624248        31.8161     
  1072.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65044        9.98718                 NaN   9.05884        45.8619       0.623878        31.8177     
  1071.33        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65691        9.98184                 NaN   9.06260        45.8559       0.623522        31.8192     
  1069.85        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62534        10.0177                 NaN   9.06854        45.8430       0.622860        31.8226     
  1068.36        2500.00                 NaN            NaN            NaN            NaN            NaN   2.63535        10.0087                 NaN   9.07239        45.8370       0.622509        31.8241     
  1066.87        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64549        9.99959                 NaN   9.07625        45.8310       0.622151        31.8255     
  1065.39        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65576        9.99042                 NaN   9.08014        45.8249       0.621787        31.8270     
  1063.90        2500.00                 NaN            NaN            NaN            NaN            NaN   2.66618        9.98114                 NaN   9.08404        45.8188       0.621416        31.8284     
  1062.42        2500.00                 NaN            NaN            NaN            NaN            NaN   2.67677        9.97173                 NaN   9.08795        45.8126       0.621039        31.8299     
  1060.93        2500.00                 NaN            NaN            NaN            NaN            NaN   2.68756        9.96217                 NaN   9.09189        45.8064       0.620656        31.8314     
  1059.44        2500.00                 NaN            NaN            NaN            NaN            NaN   2.69853        9.95245                 NaN   9.09583        45.8000       0.620268        31.8329     
  1057.96        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0370        2.63436                 NaN   9.10874        45.7677       0.614999        31.8372     
  1056.47        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0305        2.64218                 NaN   9.11275        45.7613       0.614575        31.8387     
  1054.99        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0215        2.65141                 NaN   9.10970        45.7637       0.614185        31.8395     
  1053.50        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65692        10.0188                 NaN   9.12122        45.7475       0.613708        31.8418     
  1052.01        2500.00                 NaN            NaN            NaN            NaN            NaN   2.68170        9.98778                 NaN   9.11136        45.7603       0.615718        31.8432     
  1050.53        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1708        2.51846                 NaN   9.14314        45.7150       0.609030        31.8436     
  1049.04        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76683        2.90049                 NaN   9.15073        45.7205       0.614634        31.8468     
  1047.55        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76264        2.90516                 NaN   9.15287        45.7166       0.614495        31.8483     
  1046.07        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76119        2.90705                 NaN   9.15566        45.7122       0.614299        31.8496     
  1044.58        2500.00                 NaN            NaN            NaN            NaN            NaN   2.59954        10.0939                 NaN   9.15603        45.6919       0.608007        31.8506     
  1043.10        2500.00                 NaN            NaN            NaN            NaN            NaN   9.75645        2.91309                 NaN   9.15884        45.7049       0.614045        31.8527     
  1041.61        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76119        2.90935                 NaN   9.16091        45.7007       0.613766        31.8541     
  1040.12        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76143        2.90999                 NaN   9.16276        45.6967       0.613562        31.8556     
  1038.64        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76287        2.90939                 NaN   9.16470        45.6926       0.613348        31.8571     
  1037.15        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76444        2.90867                 NaN   9.16664        45.6886       0.613130        31.8585     
  1035.67        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76520        2.90962                 NaN   9.16934        45.6829       0.612779        31.8602     
  1034.18        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76774        2.90714                 NaN   9.17050        45.6804       0.612694        31.8615     
  1032.69        2500.00                 NaN            NaN            NaN            NaN            NaN   9.76947        2.90632                 NaN   9.17245        45.6763       0.612468        31.8630     
  1031.21        2500.00                 NaN            NaN            NaN            NaN            NaN   2.65960        10.0503                 NaN   9.19391        45.6278       0.603337        31.8650     
  1029.72        2500.00                 NaN            NaN            NaN            NaN            NaN   9.77161        2.90574                 NaN   9.17622        45.6684       0.612077        31.8660     
  1028.24        2500.00                 NaN            NaN            NaN            NaN            NaN   9.77321        2.90504                 NaN   9.17813        45.6643       0.611857        31.8675     
  1026.75        2500.00                 NaN            NaN            NaN            NaN            NaN   9.77827        2.90124                 NaN   9.18034        45.6596       0.611531        31.8690     
  1025.26        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78002        2.90050                 NaN   9.18231        45.6554       0.611291        31.8705     
  1023.78        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78127        2.90023                 NaN   9.18425        45.6512       0.611060        31.8720     
  1022.29        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78357        2.89895                 NaN   9.18627        45.6469       0.610812        31.8735     
  1020.81        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78554        2.89801                 NaN   9.18827        45.6426       0.610564        31.8751     
  1019.32        2500.00                 NaN            NaN            NaN            NaN            NaN   9.78772        2.89688                 NaN   9.19031        45.6382       0.610309        31.8766     
  1017.83        2500.00                 NaN            NaN            NaN            NaN            NaN   9.83544        2.84434                 NaN   9.19386        45.6417       0.609595        31.8751     
  1016.35        2500.00                 NaN            NaN            NaN            NaN            NaN   9.83229        2.84792                 NaN   9.19547        45.6389       0.609352        31.8761     
  1014.86        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82922        2.85144                 NaN   9.19710        45.6360       0.609103        31.8771     
  1013.37        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82627        2.85488                 NaN   9.19876        45.6331       0.608847        31.8781     
  1011.89        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82324        2.85838                 NaN   9.20040        45.6302       0.608594        31.8792     
  1010.40        2500.00                 NaN            NaN            NaN            NaN            NaN   9.82042        2.86173                 NaN   9.20210        45.6272       0.608327        31.8802     
  1008.92        2500.00                 NaN            NaN            NaN            NaN            NaN   9.81761        2.86507                 NaN   9.20380        45.6243       0.608057        31.8812     
  1007.43        2500.00                 NaN            NaN            NaN            NaN            NaN   9.81490        2.86835                 NaN   9.20555        45.6212       0.607778        31.8822     
  1005.94        2500.00                 NaN            NaN            NaN            NaN            NaN   9.81234        2.87152                 NaN   9.20734        45.6181       0.607486        31.8833     
  1004.46        2500.00                 NaN            NaN            NaN            NaN            NaN   9.80982        2.87468                 NaN   9.20916        45.6149       0.607187        31.8843     
  1002.97        2500.00                 NaN            NaN            NaN            NaN            NaN   9.80739        2.87778                 NaN   9.21103        45.6116       0.606877        31.8853     
  1001.49        2500.00                 NaN            NaN            NaN            NaN            NaN   9.80478        2.88103                 NaN   9.21285        45.6084       0.606579        31.8864     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   9.81198        2.88880                 NaN   9.21888        45.5767       0.606544        31.8971     
