|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1507.24        500.000                 NaN            NaN   99.4717       0.513533       0.147581E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000                 NaN            NaN   99.4727       0.516152       0.111240E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.46        500.000                 NaN            NaN   99.3607       0.624754       0.145869E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        500.000                 NaN            NaN   99.6020       0.390184       0.780658E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1501.68        500.000                 NaN            NaN   99.4756       0.493263       0.311775E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1500.29        500.000                 NaN            NaN   99.4966       0.502752       0.671616E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1498.90        500.000                 NaN            NaN   99.4726       0.486704       0.407206E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1497.51        500.000                 NaN            NaN   99.5732       0.426833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.12        500.000                 NaN            NaN   99.4355       0.564512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN            NaN   99.4992       0.482935       0.178942E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN            NaN   99.4783       0.521713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN            NaN   99.5316       0.437034       0.313941E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN            NaN   99.5094       0.478671       0.118829E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN            NaN   99.5089       0.489619       0.147410E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN            NaN   99.5131       0.486872       0.496001E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN            NaN   99.5177       0.482322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN            NaN   99.5187       0.481299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN            NaN   99.5221       0.475331       0.253671E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN            NaN   99.5232       0.475495       0.125933E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN            NaN   99.5255       0.474531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN            NaN   99.9758       0.241889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN            NaN   99.0861       0.912420       0.149085E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN            NaN   99.4815       0.517480       0.106257E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN            NaN   99.5879       0.406725       0.533805E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN            NaN   99.5377       0.462290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN            NaN   99.5405       0.459487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN            NaN   99.5437       0.456338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN            NaN   99.5439       0.456056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN            NaN   99.6357       0.364312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN            NaN   99.4631       0.536881       0.156791E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN            NaN   99.5516       0.448429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN            NaN   99.5535       0.446485       0.213043E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN            NaN   99.5556       0.444372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN            NaN   99.5579       0.442118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN            NaN   99.4742       0.525831       0.205950E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN            NaN   99.6476       0.352383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN            NaN   99.5635       0.436458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN            NaN   99.5658       0.434234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN            NaN   99.5666       0.433442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN            NaN   99.5739       0.426111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN            NaN   99.5660       0.434033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN            NaN   99.5739       0.426052       0.124745E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN            NaN   99.4611       0.538872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN            NaN   99.6875       0.312490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN            NaN   99.5776       0.422394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN            NaN   99.5789       0.421088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN            NaN   99.5815       0.418496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN            NaN   99.6134       0.386562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN            NaN   99.5497       0.450318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN            NaN   99.4491       0.368828                 NaN  0.182024                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN            NaN   99.1886       0.278491                 NaN  0.532869                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN            NaN   99.1944       0.276295                 NaN  0.529258                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN            NaN   99.2020       0.272720                 NaN  0.525239                 NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN            NaN   99.2072       0.270848                 NaN  0.521929                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN            NaN   98.8673       0.387493                 NaN  0.745158                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN            NaN   99.5675       0.147852                 NaN  0.284652                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN            NaN   99.2247       0.264204                 NaN  0.511102                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN            NaN   99.2304       0.262075                 NaN  0.507489                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN            NaN   99.2359       0.259649                 NaN  0.504455                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN            NaN   99.2422       0.257057                 NaN  0.500721                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN            NaN   99.2345       0.182322                 NaN  0.991781E-001  0.483976                 NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN            NaN   99.2368       0.716312E-001            NaN  0.467122       0.224490                 NaN            NaN            NaN            NaN
  1421.08        500.000                 NaN            NaN   99.2366       0.611571E-001            NaN  0.461335       0.240949                 NaN            NaN            NaN            NaN
  1419.69        500.000                 NaN            NaN   99.2422       0.615644E-001            NaN  0.238162       0.458030                 NaN            NaN            NaN            NaN
  1418.30        500.000                 NaN            NaN   99.2476       0.572590E-001            NaN  0.240707       0.454460                 NaN            NaN            NaN            NaN
  1416.91        500.000                 NaN            NaN   99.2529       0.574417E-001            NaN  0.238121       0.451511                 NaN            NaN            NaN            NaN
  1415.52        500.000                 NaN            NaN   99.2581       0.570159E-001            NaN  0.448588       0.236283                 NaN            NaN            NaN            NaN
  1414.13        500.000                 NaN            NaN   99.4091       0.480797E-001            NaN  0.184638       0.358143                 NaN            NaN            NaN            NaN
  1412.74        500.000                 NaN            NaN   99.1211       0.694834E-001            NaN  0.277609       0.531801                 NaN            NaN            NaN            NaN
  1411.35        500.000                 NaN            NaN   98.3502       0.757719E-001            NaN  0.990347       0.583681                 NaN            NaN            NaN            NaN
  1409.96        500.000                 NaN            NaN   99.9998       0.220997E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1408.57        500.000                 NaN            NaN   99.4963       0.361521E-001            NaN  0.304687       0.162878                 NaN            NaN            NaN            NaN
  1407.18        500.000                 NaN            NaN   99.2875       0.560116E-001            NaN  0.431995       0.224532                 NaN            NaN            NaN            NaN
  1405.79        500.000                 NaN            NaN   99.2923       0.527568E-001            NaN  0.226102       0.428852                 NaN            NaN            NaN            NaN
  1404.40        500.000                 NaN            NaN   99.1458       0.280842E-001            NaN  0.321875       0.434687       0.695460E-001            NaN            NaN            NaN
  1403.01        500.000                 NaN            NaN   98.3069                 NaN            NaN  0.484662       0.747234       0.461184                 NaN            NaN            NaN
  1401.62        500.000                 NaN            NaN   98.3349                 NaN            NaN  0.735279       0.476404       0.453371                 NaN            NaN            NaN
  1400.23        500.000                 NaN            NaN   98.3626                 NaN            NaN  0.468494       0.723310       0.445616                 NaN            NaN            NaN
  1398.84        500.000                 NaN            NaN   98.3858                 NaN            NaN  0.713510       0.461644       0.439029                 NaN            NaN            NaN
  1397.45        500.000                 NaN            NaN   98.4107                 NaN            NaN  0.702900       0.454396       0.432052                 NaN            NaN            NaN
  1396.06        500.000                 NaN            NaN   98.4352                 NaN            NaN  0.446931       0.692573       0.425341                 NaN            NaN            NaN
  1394.67        500.000                 NaN            NaN   98.4578                 NaN            NaN  0.440015       0.683100       0.419133                 NaN            NaN            NaN
  1393.28        500.000                 NaN            NaN   98.4809                 NaN            NaN  0.433403       0.673224       0.412494                 NaN            NaN            NaN
  1391.90        500.000                 NaN            NaN   98.5027                 NaN            NaN  0.426792       0.664148       0.406387                 NaN            NaN            NaN
  1390.51        500.000                 NaN            NaN   98.5243                 NaN            NaN  0.655030       0.420503       0.400179                 NaN            NaN            NaN
  1389.12        500.000                 NaN            NaN   98.5454                 NaN            NaN  0.645990       0.414182       0.394421                 NaN            NaN            NaN
  1387.73        500.000                 NaN            NaN   98.5654                 NaN  0.144571E-005  0.407882       0.637641       0.389048                 NaN            NaN            NaN
  1386.34        500.000                 NaN            NaN   98.5858                 NaN  0.319090E-004  0.402134       0.629046       0.382984                 NaN            NaN            NaN
  1384.95        500.000                 NaN            NaN   98.6085                 NaN  0.118009       0.422537       0.458948       0.391960                 NaN            NaN            NaN
  1383.56        500.000                 NaN            NaN   98.6289                 NaN  0.138005       0.421495       0.422855       0.388715                 NaN            NaN            NaN
  1382.17        500.000                 NaN            NaN   98.6477                 NaN  0.138871       0.416221       0.413607       0.383594                 NaN            NaN            NaN
  1380.78        500.000                 NaN            NaN   98.6661                 NaN  0.139976       0.411390       0.403985       0.378591                 NaN            NaN            NaN
  1379.39        500.000                 NaN            NaN   98.6843                 NaN  0.141131       0.394556       0.406539       0.373505                 NaN            NaN            NaN
  1378.00        500.000                 NaN            NaN   98.6999                 NaN  0.142411       0.402028       0.386298       0.369353                 NaN            NaN            NaN
  1376.61        500.000                 NaN            NaN   98.7151                 NaN  0.145107       0.375611       0.399046       0.365115                 NaN            NaN            NaN
  1375.22        500.000                 NaN            NaN   98.7398                 NaN  0.141928       0.369628       0.390911       0.357750                 NaN            NaN            NaN
  1373.83        500.000                 NaN            NaN   98.7510                 NaN  0.145530       0.359440       0.388922       0.355059                 NaN            NaN            NaN
  1372.44        500.000                 NaN            NaN   98.7691                 NaN  0.145925       0.384049       0.350901       0.350015                 NaN            NaN            NaN
  1371.05        500.000                 NaN            NaN   98.7840                 NaN  0.147262       0.342775       0.379968       0.345965                 NaN            NaN            NaN
  1369.66        500.000                 NaN            NaN   98.7993                 NaN  0.145817       0.375030       0.338392       0.341462                 NaN            NaN            NaN
  1368.27        500.000                 NaN            NaN   98.8102                 NaN  0.154737       0.374786       0.320522       0.339781                 NaN            NaN            NaN
  1366.88        500.000                 NaN            NaN   98.8346                 NaN  0.146475       0.322708       0.365009       0.331211                 NaN            NaN            NaN
  1365.49        500.000                 NaN            NaN   98.8436                 NaN  0.151230       0.364492       0.311171       0.329495                 NaN            NaN            NaN
  1364.10        500.000                 NaN            NaN   98.8595                 NaN  0.151937       0.303469       0.359925       0.325143                 NaN            NaN            NaN
  1362.71        500.000                 NaN            NaN   98.8727                 NaN  0.152501       0.296979       0.356570       0.321294                 NaN            NaN            NaN
  1361.32        500.000                 NaN            NaN   98.8857                 NaN  0.153732       0.289879       0.352845       0.317800                 NaN            NaN            NaN
  1359.93        500.000                 NaN            NaN   98.9004                 NaN  0.154832       0.349296       0.281784       0.313672                 NaN            NaN            NaN
  1358.54        500.000                 NaN            NaN   98.9086                 NaN  0.156209       0.276355       0.347385       0.311419                 NaN            NaN            NaN
  1357.15        500.000                 NaN            NaN   98.9286                 NaN  0.155968       0.341912       0.267859       0.305667                 NaN            NaN            NaN
  1355.76        500.000                 NaN            NaN   98.9360                 NaN  0.158062       0.340360       0.261760       0.303859                 NaN            NaN            NaN
  1354.37        500.000                 NaN            NaN   98.9523                 NaN  0.156702       0.256915       0.335305       0.298804                 NaN            NaN            NaN
  1352.98        500.000                 NaN            NaN   98.9594                 NaN  0.159472       0.334533       0.249527       0.297082                 NaN            NaN            NaN
  1351.59        500.000                 NaN            NaN   98.9752                 NaN  0.158455       0.329373       0.244443       0.292491                 NaN            NaN            NaN
  1350.20        500.000                 NaN            NaN   98.9862                 NaN  0.160110       0.326783       0.237335       0.289593                 NaN            NaN            NaN
  1348.81        500.000                 NaN            NaN   98.9971                 NaN  0.160741       0.231494       0.324177       0.286518                 NaN            NaN            NaN
  1347.42        500.000                 NaN            NaN   99.0084                 NaN  0.161305       0.225801       0.321205       0.283332                 NaN            NaN            NaN
  1346.04        500.000                 NaN            NaN   99.0180                 NaN  0.162191       0.318939       0.220360       0.280507                 NaN            NaN            NaN
  1344.65        500.000                 NaN            NaN   99.0303                 NaN  0.162161       0.315678       0.214787       0.277024                 NaN            NaN            NaN
  1343.26        500.000                 NaN            NaN   99.0407                 NaN  0.163001       0.312786       0.209452       0.274080                 NaN            NaN            NaN
  1341.87        500.000                 NaN            NaN   99.0511                 NaN  0.163771       0.203555       0.310370       0.271177                 NaN            NaN            NaN
  1340.48        500.000                 NaN            NaN   99.0602                 NaN  0.165916       0.196543       0.308372       0.269018                 NaN            NaN            NaN
  1339.09        500.000                 NaN            NaN   99.0735                 NaN  0.163334       0.304267       0.194572       0.264368                 NaN            NaN            NaN
  1337.70        500.000                 NaN            NaN   99.0817                 NaN  0.164623       0.302001       0.189310       0.262355                 NaN            NaN            NaN
  1336.31        500.000                 NaN            NaN   99.0909                 NaN  0.165325       0.299793       0.184214       0.259748                 NaN            NaN            NaN
  1334.92        500.000                 NaN            NaN   99.1005                 NaN  0.166070       0.297238       0.179123       0.257116                 NaN            NaN            NaN
  1333.53        500.000                 NaN            NaN   99.1089                 NaN  0.165701       0.175780       0.295153       0.254487                 NaN            NaN            NaN
  1332.14        500.000                 NaN            NaN   99.1196                 NaN  0.165275       0.171792       0.292033       0.251293                 NaN            NaN            NaN
  1330.75        500.000                 NaN            NaN   99.1272                 NaN  0.166241       0.290269       0.167189       0.249150                 NaN            NaN            NaN
  1329.36        500.000                 NaN            NaN   99.1373                 NaN  0.166259       0.287471       0.162689       0.246269                 NaN            NaN            NaN
  1327.97        500.000                 NaN            NaN   99.1457                 NaN  0.166370       0.285292       0.158819       0.243839                 NaN            NaN            NaN
  1326.58        500.000                 NaN            NaN   99.1544                 NaN  0.166382       0.155264       0.282680       0.241246                 NaN            NaN            NaN
  1325.19        500.000                 NaN            NaN   99.1628                 NaN  0.166478       0.280690       0.151244       0.238784                 NaN            NaN            NaN
  1323.80        500.000                 NaN            NaN   99.1707                 NaN  0.167037       0.278651       0.147020       0.236599                 NaN            NaN            NaN
  1322.41        500.000                 NaN            NaN   99.1804                 NaN  0.165705       0.275595       0.144732       0.233553                 NaN            NaN            NaN
  1321.02        500.000                 NaN            NaN   99.1872                 NaN  0.166087       0.273989       0.141167       0.231546                 NaN            NaN            NaN
  1319.63        500.000                 NaN            NaN   99.1954                 NaN  0.165772       0.138082       0.271601       0.229153                 NaN            NaN            NaN
  1318.24        500.000                 NaN            NaN   99.2030                 NaN  0.165734       0.269638       0.134746       0.226898                 NaN            NaN            NaN
  1316.85        500.000                 NaN            NaN   99.2113                 NaN  0.165184       0.267300       0.131864       0.224386                 NaN            NaN            NaN
  1315.46        500.000                 NaN            NaN   99.2187                 NaN  0.164959       0.128899       0.265238       0.222221                 NaN            NaN            NaN
  1314.07        500.000                 NaN            NaN   99.2264                 NaN  0.164431       0.262983       0.126305       0.219899                 NaN            NaN            NaN
  1312.68        500.000                 NaN            NaN   99.2336                 NaN  0.164273       0.123214       0.261150       0.217799                 NaN            NaN            NaN
  1311.29        500.000                 NaN            NaN   99.2411                 NaN  0.163233       0.258724       0.121516       0.215438                 NaN            NaN            NaN
  1309.90        500.000                 NaN            NaN   99.2481                 NaN  0.162733       0.256541       0.119327       0.213344                 NaN            NaN            NaN
  1308.51        500.000                 NaN            NaN   99.2546                 NaN  0.162215       0.254620       0.117180       0.211354                 NaN            NaN            NaN
  1307.12        500.000                 NaN            NaN   99.2619                 NaN  0.161080       0.115605       0.252381       0.209059                 NaN            NaN            NaN
  1305.73        500.000                 NaN            NaN   99.2685                 NaN  0.160560       0.113461       0.250368       0.207066                 NaN            NaN            NaN
  1304.34        500.000                 NaN            NaN   99.2753                 NaN  0.159777       0.111570       0.248411       0.204985                 NaN            NaN            NaN
  1302.95        500.000                 NaN            NaN   99.2820                 NaN  0.158848       0.109929       0.246269       0.202912                 NaN            NaN            NaN
  1301.56        500.000                 NaN            NaN   99.2883                 NaN  0.157870       0.108512       0.244326       0.200952                 NaN            NaN            NaN
  1300.18        500.000                 NaN            NaN   99.2945                 NaN  0.156786       0.242299       0.107400       0.198967                 NaN            NaN            NaN
  1298.79        500.000                 NaN            NaN   99.3010                 NaN  0.156034       0.240169       0.105696       0.197066                 NaN            NaN            NaN
  1297.40        500.000                 NaN            NaN   99.3076                 NaN  0.154674       0.238052       0.104698       0.194953                 NaN            NaN            NaN
  1296.01        500.000                 NaN            NaN   99.3136                 NaN  0.153817       0.236235       0.103233       0.193143                 NaN            NaN            NaN
  1294.62        500.000                 NaN            NaN   99.3175                 NaN  0.151613       0.104338       0.234520       0.191993                 NaN            NaN            NaN
  1293.23        500.000                 NaN            NaN   99.3286                 NaN  0.153324       0.976411E-001  0.231703       0.188752                 NaN            NaN            NaN
  1291.84        500.000                 NaN            NaN   99.3320                 NaN  0.148009       0.229271       0.103642       0.187124                 NaN            NaN            NaN
  1290.45        500.000                 NaN            NaN   99.3368                 NaN  0.148577       0.228433       0.100550       0.185656                 NaN            NaN            NaN
  1289.06        500.000                 NaN            NaN   99.3434                 NaN  0.147433       0.226117       0.992356E-001  0.183767                 NaN            NaN            NaN
  1287.67        500.000                 NaN            NaN   99.3485                 NaN  0.145536       0.224201       0.997397E-001  0.182065                 NaN            NaN            NaN
  1286.28        500.000                 NaN            NaN   99.3540                 NaN  0.143804       0.221914       0.999933E-001  0.180301                 NaN            NaN            NaN
  1284.89        500.000                 NaN            NaN   99.3593                 NaN  0.142151       0.219804       0.100098       0.178612                 NaN            NaN            NaN
  1283.50        500.000                 NaN            NaN   99.3650                 NaN  0.140727       0.218007       0.994316E-001  0.176808                 NaN            NaN            NaN
  1282.11        500.000                 NaN            NaN   99.3697                 NaN  0.139894       0.214915       0.998526E-001  0.175632                 NaN            NaN            NaN
  1280.72        500.000                 NaN            NaN   99.3756                 NaN  0.136345       0.214889       0.100187       0.173028                 NaN            NaN            NaN
  1279.33        500.000                 NaN            NaN   99.3798                 NaN  0.135485       0.211777       0.100902       0.172042                 NaN            NaN            NaN
  1277.94        500.000                 NaN            NaN   99.3841                 NaN  0.134029       0.101029       0.210138       0.170716                 NaN            NaN            NaN
  1276.55        500.000                 NaN            NaN   93.3813                 NaN  0.268814        1.21423       0.729700       0.813145        3.59284                 NaN            NaN
  1275.16        500.000                 NaN            NaN   90.6809                 NaN  0.314688        1.74687       0.955699        1.10261        5.19923                 NaN            NaN
  1273.77        500.000                 NaN            NaN   91.2399                 NaN  0.294956       0.902708        1.65915        1.04251        4.86077                 NaN            NaN
  1272.38        500.000                 NaN            NaN   91.6486                 NaN  0.277755       0.857414        1.60796       0.999834        4.60839                 NaN            NaN
  1270.99        500.000                 NaN            NaN   92.2780                 NaN  0.260989       0.809067        1.48598       0.928543        4.23745                 NaN            NaN
  1269.60        500.000                 NaN            NaN   92.6129                 NaN  0.247151       0.769172        1.44339       0.893603        4.03378                 NaN            NaN
  1268.21        500.000                 NaN            NaN   92.9897                 NaN  0.235034       0.731605        1.38295       0.852539        3.80820                 NaN            NaN
  1266.82        500.000                 NaN            NaN   93.3383                 NaN  0.220965       0.696473        1.33094       0.813975        3.59933                 NaN            NaN
  1265.43        500.000       0.246246                 NaN   92.5716                 NaN            NaN  0.832375        1.51109       0.900071        3.93866                 NaN            NaN
  1264.04        500.000       0.551985                 NaN   91.7549                 NaN            NaN   1.25366        1.11643        1.00829        4.31475                 NaN            NaN
  1262.65        500.000       0.507403                 NaN   92.4593                 NaN            NaN   1.02599        1.14096       0.926339        3.94001                 NaN            NaN
  1261.26        500.000       0.470188                 NaN   93.0509                 NaN            NaN   1.04519       0.949909       0.857190        3.62664                 NaN            NaN
  1259.87        500.000       0.438877                 NaN   93.5638                 NaN            NaN  0.959874       0.885133       0.796958        3.35535                 NaN            NaN
  1258.48        500.000       0.412782                 NaN   94.0019                 NaN            NaN  0.830302       0.885045       0.745155        3.12477                 NaN            NaN
  1257.09        500.000       0.389904                 NaN   94.3832                 NaN            NaN  0.782349       0.820035       0.700036        2.92443                 NaN            NaN
  1255.70        500.000       0.370387                 NaN   94.7237                 NaN            NaN  0.740578       0.759789       0.659434        2.74607                 NaN            NaN
  1254.31        500.000       0.352686                 NaN   95.0205                 NaN            NaN  0.707775       0.703797       0.623762        2.59147                 NaN            NaN
  1252.93        500.000       0.337056                 NaN   95.2875                 NaN            NaN  0.660564       0.670911       0.591681        2.45231                 NaN            NaN
  1251.54        500.000       0.323346                 NaN   95.5296                 NaN            NaN  0.641295       0.616340       0.562230        2.32714                 NaN            NaN
  1250.15        500.000       0.311435                 NaN   95.7477                 NaN            NaN  0.575552       0.615036       0.535632        2.21468                 NaN            NaN
  1248.76        500.000       0.299580                 NaN   95.9472                 NaN            NaN  0.590043       0.539549       0.511170        2.11244                 NaN            NaN
  1247.37        500.000       0.289130                 NaN   96.1289                 NaN            NaN  0.568517       0.505580       0.488749        2.01911                 NaN            NaN
