|6.6.6
Archiving\03_Data\eqLP/QFM_m2/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5447       0.455257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5447       0.455256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5447       0.455255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5447       0.455254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5447       0.455252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5447       0.455251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5447       0.455250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5448       0.455249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5448       0.455248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5448       0.455247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5448       0.455246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5448       0.455244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5448       0.455243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5448       0.455242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5448       0.455241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5448       0.455239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5448       0.455238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5448       0.455237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5448       0.455235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5448       0.455234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5448       0.455233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5448       0.455231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5448       0.455230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5448       0.455229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5448       0.455227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5448       0.455226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5448       0.455225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5448       0.455223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5448       0.455222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5448       0.455220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5448       0.455219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5448       0.455217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5448       0.455216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5448       0.455214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5448       0.455213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5448       0.455211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.5445       0.455210       0.322777E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        98.7653       0.455214       0.779445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        97.9862       0.455218        1.55858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        97.2070       0.455222        2.33773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        96.4279       0.455226        3.11689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        95.6572       0.455230        3.88759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        94.8865       0.455234        4.65831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        94.1157       0.455239        5.42903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        93.3450       0.455243        6.19978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        92.5742       0.455247        6.97053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        91.8034       0.455251        7.74130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        91.0327       0.455256        8.51209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        90.2618       0.455260        9.28289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        88.5581       0.223988        10.7908                 NaN  0.427171                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        86.9112                 NaN   12.2479                 NaN  0.840887                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.1857                 NaN   12.9734                 NaN  0.840895                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        85.4602                 NaN   13.6989                 NaN  0.840904                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        84.7422                 NaN   14.4168                 NaN  0.840912                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.0304                 NaN   15.1214       0.732818E-002  0.840920                 NaN            NaN            NaN            NaN            NaN            NaN
