|6.6.6
Archiving\03_Data\eqLP/QFM_m3.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.0124       0.963953       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0124       0.963952       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0124       0.963952       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0124       0.963951       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0124       0.963951       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0124       0.963949       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0124       0.963949       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0124       0.963948       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0124       0.963948       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0124       0.963947       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0124       0.963947       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0124       0.963946       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0124       0.963945       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0124       0.963945       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0124       0.963943       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0124       0.963942       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0124       0.963942       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0124       0.963941       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0124       0.963941       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0124       0.963940       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0124       0.963939       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0124       0.963939       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0124       0.963938       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0124       0.963937       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0124       0.963937       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0124       0.963936       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0124       0.963935       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0124       0.963935       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0124       0.963934       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0124       0.963933       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0124       0.963932       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0124       0.963932       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0124       0.963931       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.0124       0.963930       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.0124       0.963930       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.0124       0.963929       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.0124       0.963928       0.236594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.0124       0.963927       0.236594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.0124       0.963926       0.236594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.0124       0.963926       0.236594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0124       0.963925       0.236594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0124       0.963924       0.236593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0124       0.963923       0.236593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0124       0.963922       0.236593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0124       0.963922       0.236593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0124       0.963921       0.236593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0124       0.963920       0.236592E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0124       0.963919       0.236592E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0124       0.963918       0.236592E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0124       0.963917       0.236592E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0124       0.963916       0.236592E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0124       0.963915       0.236591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0124       0.963914       0.236591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0124       0.963914       0.236591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0124       0.963913       0.236591E-001            NaN            NaN            NaN            NaN            NaN            NaN
