|6.6.6
Archiving\03_Data\eq/QFM_m4/Y98/Y98_1.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0122       0.964100       0.236637E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0122       0.964100       0.236637E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0122       0.964099       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0122       0.964099       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0122       0.964099       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0122       0.964098       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0122       0.964098       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0122       0.964098       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0122       0.964097       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0122       0.964097       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0122       0.964097       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0122       0.964096       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0122       0.964096       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0122       0.964096       0.236636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0122       0.964095       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0122       0.964095       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0122       0.964094       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0122       0.964094       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0122       0.964094       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0122       0.964093       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0122       0.964093       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0122       0.964092       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0122       0.964092       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0122       0.964092       0.236635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0122       0.964091       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0122       0.964091       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0122       0.964090       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0122       0.964090       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0122       0.964089       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0122       0.964089       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0122       0.964088       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0122       0.964088       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0122       0.964088       0.236634E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0122       0.964087       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0123       0.964087       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0123       0.964086       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0123       0.964086       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0123       0.964085       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0123       0.964085       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0123       0.964084       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0123       0.964084       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0123       0.964083       0.236633E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0123       0.964083       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0123       0.964082       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0123       0.964082       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0123       0.964081       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0123       0.964080       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0123       0.964080       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0123       0.964079       0.236632E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0123       0.964079       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0123       0.964078       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0123       0.964078       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0123       0.964077       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0123       0.964076       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0123       0.964076       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0123       0.964075       0.236631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0123       0.964075       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.0123       0.964074       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.0123       0.964073       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0123       0.964073       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0123       0.964072       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0123       0.964071       0.236630E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0123       0.964071       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0123       0.964070       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0123       0.964070       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.0123       0.964069       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.0123       0.964068       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.0123       0.964067       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.0123       0.964067       0.236629E-001            NaN            NaN            NaN            NaN            NaN            NaN
