|6.6.6
Archiving\03_Data\eq/QFM_m4/Y98/Y98_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2142       0.777393       0.838030E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2142       0.777464       0.838029E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2141       0.777536       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2140       0.777607       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2139       0.777679       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2139       0.777751       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2138       0.777822       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2137       0.777894       0.838028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2137       0.777966       0.838029E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2136       0.778038       0.838030E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2135       0.778110       0.838031E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2134       0.778182       0.838032E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2134       0.778254       0.838033E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2133       0.778327       0.838035E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2132       0.778399       0.838037E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2131       0.778471       0.838039E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2131       0.778544       0.838041E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2130       0.778616       0.838043E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2129       0.778689       0.838046E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2129       0.778762       0.838049E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2128       0.778834       0.838051E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2127       0.778907       0.838055E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2126       0.778980       0.838058E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2126       0.779053       0.838061E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2125       0.779126       0.838065E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2124       0.779199       0.838069E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2123       0.779272       0.838073E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2123       0.779345       0.838077E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2122       0.779418       0.838082E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2121       0.779492       0.838087E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2121       0.779565       0.838091E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2120       0.779639       0.838096E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2119       0.779712       0.838102E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2118       0.779786       0.838107E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2118       0.779859       0.838113E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2117       0.779933       0.838119E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2116       0.780007       0.838125E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2115       0.780081       0.838131E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.2115       0.780155       0.838137E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.2114       0.780229       0.838144E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.2113       0.780303       0.838150E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.2112       0.780377       0.838157E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.2112       0.780451       0.838164E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.2111       0.780525       0.838172E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.2110       0.780600       0.838179E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.2109       0.780674       0.838187E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.2109       0.780749       0.838195E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.2108       0.780823       0.838202E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.2107       0.780898       0.838211E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.2106       0.780972       0.838219E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.2106       0.781047       0.838228E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.2105       0.781122       0.838236E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.2104       0.781197       0.838245E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.2103       0.781272       0.838254E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.2103       0.781347       0.838264E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.2102       0.781422       0.838273E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2101       0.781497       0.838283E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2100       0.781572       0.838293E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2100       0.781647       0.838303E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2099       0.781722       0.838313E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2098       0.781798       0.838323E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2097       0.781873       0.838334E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2097       0.781949       0.838344E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.2096       0.782024       0.838355E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.2095       0.782100       0.838366E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.2094       0.782176       0.838377E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.2094       0.782251       0.838389E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.2093       0.782327       0.838400E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.2092       0.782403       0.838412E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.2091       0.782479       0.838424E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.2091       0.782555       0.838436E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.2090       0.782631       0.838448E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.2089       0.782707       0.838461E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.2088       0.782783       0.838473E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.2088       0.782859       0.838486E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.2087       0.782935       0.838498E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.2086       0.783012       0.838511E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.2085       0.783088       0.838524E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.2085       0.783164       0.838538E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.2084       0.783241       0.838551E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.2083       0.783317       0.838565E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.2082       0.783394       0.838579E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.2081       0.783471       0.838593E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.2081       0.783548       0.838607E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.2080       0.783625       0.838622E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.2079       0.783702       0.838637E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.2078       0.783779       0.838652E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.2078       0.783856       0.838667E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.2077       0.783934       0.838682E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.2076       0.784011       0.838697E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.2075       0.784088       0.838713E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.2074       0.784165       0.838728E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.2074       0.784243       0.838744E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.2066       0.784321       0.838761E-002  0.665365E-003            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1992       0.784410       0.838789E-002  0.798247E-002            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1872       0.784505       0.838824E-002  0.198672E-001            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1753       0.784600       0.838860E-002  0.317551E-001            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1638       0.784695       0.838895E-002  0.431584E-001            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.1523       0.784790       0.838930E-002  0.545648E-001            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.1408       0.784885       0.838965E-002  0.659742E-001            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.1292       0.784980       0.839000E-002  0.773866E-001            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.1177       0.785074       0.839035E-002  0.888020E-001            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.1062       0.785169       0.839071E-002  0.100220                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.0947       0.785264       0.839106E-002  0.111642                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0832       0.785359       0.839142E-002  0.123066                 NaN            NaN            NaN            NaN            NaN
