|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1458.98        500.000                 NaN   99.4435                 NaN            NaN  0.556520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.55        500.000                 NaN   99.4676                 NaN            NaN  0.532376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.12        500.000                 NaN   99.4684                 NaN            NaN  0.531602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.69        500.000                 NaN   99.4653                 NaN            NaN  0.534652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        500.000                 NaN   99.4647                 NaN            NaN  0.535265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.83        500.000                 NaN   99.4643                 NaN            NaN  0.535742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.40        500.000                 NaN   99.4614                 NaN            NaN  0.538599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.97        500.000                 NaN   99.5864                 NaN            NaN  0.413556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.54        500.000                 NaN   99.3250                 NaN            NaN  0.675019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.11        500.000                 NaN   99.4529                 NaN            NaN  0.547081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.68        500.000                 NaN   99.5145       0.422245E-001            NaN  0.443312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.25        500.000                 NaN   98.9778                 NaN            NaN  0.673717       0.348485                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.82        500.000                 NaN   99.1801                 NaN            NaN  0.525081       0.294838                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.39        500.000                 NaN   99.1895                 NaN            NaN  0.291273       0.519196                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.96        500.000                 NaN   99.1961                 NaN            NaN  0.288280       0.515642                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.53        500.000                 NaN   99.2024                 NaN            NaN  0.285971       0.511647                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.10        500.000                 NaN   99.2095                 NaN            NaN  0.507109       0.283429                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.67        500.000                 NaN   99.2172                 NaN            NaN  0.503096       0.279689                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.24        500.000                 NaN   99.2224                 NaN            NaN  0.277444       0.500171                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.81        500.000                 NaN   99.2297                 NaN            NaN  0.495267       0.275059                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.38        500.000                 NaN   99.5054                 NaN            NaN  0.176611       0.317943                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.95        500.000                 NaN   98.9729                 NaN            NaN  0.661459       0.365680                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.53        500.000                 NaN   99.2487                 NaN            NaN  0.483155       0.268160                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.10        500.000                 NaN   99.2547                 NaN            NaN  0.265240       0.480087                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.67        500.000                 NaN   99.2601                 NaN            NaN  0.477063       0.262803                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.24        500.000                 NaN   99.2681                 NaN            NaN  0.471201       0.260668                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.81        500.000                 NaN   99.2724                 NaN            NaN  0.258662       0.468936                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.38        500.000                 NaN   99.2784                 NaN            NaN  0.465819       0.255754                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.95        500.000                 NaN   98.2290                 NaN            NaN  0.563961       0.738291                 NaN            NaN  0.468754                 NaN            NaN            NaN
  1417.52        500.000                 NaN   98.0085                 NaN            NaN  0.577773       0.840767                 NaN            NaN  0.572961                 NaN            NaN            NaN
  1416.09        500.000                 NaN   98.0465                 NaN            NaN  0.823777       0.567530                 NaN            NaN  0.562206                 NaN            NaN            NaN
  1414.66        500.000                 NaN   98.0842                 NaN            NaN  0.555589       0.808841                 NaN            NaN  0.551328                 NaN            NaN            NaN
  1413.23        500.000                 NaN   98.1206                 NaN            NaN  0.544849       0.793444                 NaN            NaN  0.541103                 NaN            NaN            NaN
  1411.80        500.000                 NaN   98.1520                 NaN            NaN  0.535444       0.780308                 NaN            NaN  0.532203                 NaN            NaN            NaN
  1410.37        500.000                 NaN   98.1906                 NaN            NaN  0.524336       0.763975                 NaN            NaN  0.521105                 NaN            NaN            NaN
  1408.94        500.000                 NaN   98.2212                 NaN            NaN  0.515798       0.751042                 NaN            NaN  0.511955                 NaN            NaN            NaN
  1407.51        500.000                 NaN   98.2549                 NaN            NaN  0.505057       0.737367                 NaN            NaN  0.502673                 NaN            NaN            NaN
  1406.08        500.000                 NaN   98.2828                 NaN            NaN  0.497113       0.725459                 NaN            NaN  0.494595                 NaN            NaN            NaN
  1404.65        500.000                 NaN   98.3160                 NaN            NaN  0.487101       0.711863                 NaN            NaN  0.485003                 NaN            NaN            NaN
  1403.22        500.000                 NaN   98.3423                 NaN            NaN  0.700532       0.479775                 NaN            NaN  0.477364                 NaN            NaN            NaN
  1401.79        500.000                 NaN   98.3733                 NaN            NaN  0.470259       0.688013                 NaN            NaN  0.468410                 NaN            NaN            NaN
  1400.36        500.000                 NaN   98.3970                 NaN            NaN  0.462819       0.678199                 NaN            NaN  0.461939                 NaN            NaN            NaN
  1398.93        500.000                 NaN   98.4274                 NaN            NaN  0.454330       0.665586                 NaN            NaN  0.452723                 NaN            NaN            NaN
  1397.50        500.000                 NaN   98.4507                 NaN            NaN  0.447349       0.655917                 NaN            NaN  0.446003                 NaN            NaN            NaN
  1396.07        500.000                 NaN   98.4770                 NaN            NaN  0.439636       0.645067                 NaN            NaN  0.438328                 NaN            NaN            NaN
  1394.64        500.000                 NaN   98.5005                 NaN            NaN  0.635139       0.432795                 NaN            NaN  0.431559                 NaN            NaN            NaN
  1393.21        500.000                 NaN   98.5252                 NaN            NaN  0.425634       0.624902                 NaN            NaN  0.424304                 NaN            NaN            NaN
  1391.78        500.000                 NaN   98.5477                 NaN            NaN  0.418319       0.616218                 NaN            NaN  0.417806                 NaN            NaN            NaN
  1390.35        500.000                 NaN   98.5698                 NaN            NaN  0.411457       0.607229                 NaN            NaN  0.411472                 NaN            NaN            NaN
  1388.92        500.000                 NaN   98.5868                 NaN            NaN  0.407176       0.599453                 NaN            NaN  0.406551                 NaN            NaN            NaN
  1387.49        500.000                 NaN   98.6181                 NaN            NaN  0.397016       0.587849                 NaN            NaN  0.397024                 NaN            NaN            NaN
  1386.06        500.000                 NaN   98.6345                 NaN            NaN  0.392337       0.580698                 NaN            NaN  0.392498                 NaN            NaN            NaN
  1384.63        500.000                 NaN   98.6558                 NaN            NaN  0.385572       0.572294                 NaN            NaN  0.386296                 NaN            NaN            NaN
  1383.20        500.000                 NaN   98.6742                 NaN            NaN  0.380190       0.564739                 NaN            NaN  0.380854                 NaN            NaN            NaN
  1381.77        500.000                 NaN   98.6939                 NaN            NaN  0.557002       0.374013                 NaN            NaN  0.375130                 NaN            NaN            NaN
  1380.34        500.000                 NaN   98.7126                 NaN            NaN  0.549164       0.368513                 NaN            NaN  0.369709                 NaN            NaN            NaN
  1378.91        500.000                 NaN   98.7309                 NaN            NaN  0.542333       0.362529                 NaN            NaN  0.364233                 NaN            NaN            NaN
  1377.48        500.000                 NaN   98.7499                 NaN            NaN  0.357219       0.534246                 NaN            NaN  0.358603                 NaN            NaN            NaN
  1376.05        500.000                 NaN   98.7669                 NaN            NaN  0.527580       0.351964                 NaN            NaN  0.353561                 NaN            NaN            NaN
  1374.62        500.000                 NaN   98.7841                 NaN            NaN  0.521200       0.346185                 NaN            NaN  0.348511                 NaN            NaN            NaN
  1373.19        500.000                 NaN   98.8010                 NaN            NaN  0.341181       0.514287                 NaN            NaN  0.343542                 NaN            NaN            NaN
  1371.76        500.000                 NaN   98.8175                 NaN            NaN  0.508011       0.335838                 NaN            NaN  0.338673                 NaN            NaN            NaN
  1370.33        500.000                 NaN   98.8325                 NaN            NaN  0.501687       0.331612                 NaN            NaN  0.334165                 NaN            NaN            NaN
  1368.90        500.000                 NaN   98.8484                 NaN            NaN  0.326389       0.495704                 NaN            NaN  0.329539                 NaN            NaN            NaN
  1367.47        500.000                 NaN   98.8624                 NaN            NaN  0.489824       0.322619                 NaN            NaN  0.325203                 NaN            NaN            NaN
  1366.04        500.000                 NaN   98.8789                 NaN            NaN  0.317039       0.483639                 NaN            NaN  0.320421                 NaN            NaN            NaN
  1364.61        500.000                 NaN   98.8934                 NaN            NaN  0.312321       0.478155                 NaN            NaN  0.316109                 NaN            NaN            NaN
  1363.18        500.000                 NaN   98.9028                 NaN            NaN  0.309158       0.474564                 NaN            NaN  0.313429                 NaN            NaN            NaN
  1361.75        500.000                 NaN   98.9248                 NaN            NaN  0.465930       0.302685                 NaN            NaN  0.306548                 NaN            NaN            NaN
  1360.32        500.000                 NaN   98.9353                 NaN  0.541351E-004  0.299359       0.461641                 NaN            NaN  0.303661                 NaN            NaN            NaN
  1358.89        500.000                 NaN   98.9496                 NaN            NaN  0.295050       0.455880                 NaN            NaN  0.299426                 NaN            NaN            NaN
  1357.46        500.000                 NaN   98.9626                 NaN            NaN  0.291084       0.450710                 NaN            NaN  0.295595                 NaN            NaN            NaN
  1356.03        500.000                 NaN   98.9743                 NaN            NaN  0.446655       0.287080                 NaN            NaN  0.292007                 NaN            NaN            NaN
  1354.60        500.000                 NaN   98.9885                 NaN            NaN  0.282641       0.441172                 NaN            NaN  0.287729                 NaN            NaN            NaN
  1353.17        500.000                 NaN   98.9998                 NaN            NaN  0.436821       0.279079                 NaN            NaN  0.284338                 NaN            NaN            NaN
  1351.74        500.000                 NaN   99.0120                 NaN            NaN  0.275385       0.431929                 NaN            NaN  0.280719                 NaN            NaN            NaN
  1350.31        500.000                 NaN   99.0236                 NaN            NaN  0.271786       0.427483                 NaN            NaN  0.277164                 NaN            NaN            NaN
  1348.88        500.000                 NaN   99.0355                 NaN            NaN  0.267085       0.423670                 NaN            NaN  0.273752                 NaN            NaN            NaN
  1347.45        500.000                 NaN   99.0462                 NaN            NaN  0.263976       0.419332                 NaN            NaN  0.270446                 NaN            NaN            NaN
  1346.02        500.000                 NaN   99.0589                 NaN            NaN  0.413916       0.260439                 NaN            NaN  0.266753                 NaN            NaN            NaN
  1344.59        500.000                 NaN   99.0691                 NaN            NaN  0.410673       0.256653                 NaN            NaN  0.263595                 NaN            NaN            NaN
  1343.16        500.000                 NaN   99.0909                 NaN  0.707584E-001  0.280435       0.293163                 NaN            NaN  0.264738                 NaN            NaN            NaN
  1341.73        500.000                 NaN   99.1108                 NaN  0.144408       0.146421       0.331506                 NaN            NaN  0.266860                 NaN            NaN            NaN
  1340.30        500.000                 NaN   99.1225                 NaN  0.144807       0.140597       0.328690                 NaN            NaN  0.263396                 NaN            NaN            NaN
  1338.87        500.000                 NaN   99.1331                 NaN  0.144137       0.326020       0.136731                 NaN            NaN  0.260029                 NaN            NaN            NaN
  1337.44        500.000                 NaN   99.1438                 NaN  0.143365       0.132965       0.323190                 NaN            NaN  0.256698                 NaN            NaN            NaN
  1336.01        500.000                 NaN   99.1546                 NaN  0.143551       0.320553       0.127919                 NaN            NaN  0.253355                 NaN            NaN            NaN
  1334.58        500.000                 NaN   99.1649                 NaN  0.142282       0.125250       0.317524                 NaN            NaN  0.250071                 NaN            NaN            NaN
  1333.15        500.000                 NaN   99.1755                 NaN  0.141793       0.314322       0.121523                 NaN            NaN  0.246840                 NaN            NaN            NaN
  1331.73        500.000                 NaN   99.1849                 NaN  0.140831       0.311917       0.118604                 NaN            NaN  0.243772                 NaN            NaN            NaN
  1330.30        500.000                 NaN   99.1948                 NaN  0.140047       0.116020       0.308496                 NaN            NaN  0.240665                 NaN            NaN            NaN
  1328.87        500.000                 NaN   99.2052                 NaN  0.139945       0.306124       0.111204                 NaN            NaN  0.237524                 NaN            NaN            NaN
  1327.44        500.000                 NaN   99.2147                 NaN  0.137999       0.110814       0.302096                 NaN            NaN  0.234407                 NaN            NaN            NaN
  1326.01        500.000                 NaN   99.2243                 NaN  0.137616       0.106327       0.300430                 NaN            NaN  0.231319                 NaN            NaN            NaN
  1324.58        500.000                 NaN   99.2333                 NaN  0.136931       0.103569       0.297714                 NaN            NaN  0.228527                 NaN            NaN            NaN
  1323.15        500.000                 NaN   99.2422                 NaN  0.135641       0.294978       0.101570                 NaN            NaN  0.225611                 NaN            NaN            NaN
  1321.72        500.000                 NaN   99.2504                 NaN  0.134457       0.993143E-001  0.292859                 NaN            NaN  0.222943                 NaN            NaN            NaN
  1320.29        500.000                 NaN   99.2596                 NaN  0.132495       0.288690       0.993934E-001            NaN            NaN  0.219861                 NaN            NaN            NaN
  1318.86        500.000                 NaN   99.2686                 NaN  0.132114       0.286960       0.952807E-001            NaN            NaN  0.217073                 NaN            NaN            NaN
  1317.43        500.000                 NaN   99.2769                 NaN  0.130861       0.284074       0.937611E-001            NaN            NaN  0.214377                 NaN            NaN            NaN
  1316.00        500.000                 NaN   99.2850                 NaN  0.129483       0.921521E-001  0.281611                 NaN            NaN  0.211764                 NaN            NaN            NaN
  1314.57        500.000                 NaN   99.2913                 NaN  0.126829       0.278471       0.939280E-001            NaN            NaN  0.209441                 NaN            NaN            NaN
  1313.14        500.000                 NaN   99.3017                 NaN  0.125959       0.274664       0.914496E-001            NaN            NaN  0.206186                 NaN            NaN            NaN
  1311.71        500.000                 NaN   99.3095                 NaN  0.125160       0.889721E-001  0.272596                 NaN            NaN  0.203793                 NaN            NaN            NaN
  1310.28        500.000                 NaN   99.3159                 NaN  0.124125       0.270185       0.879266E-001            NaN            NaN  0.201835                 NaN            NaN            NaN
  1308.85        500.000                 NaN   99.3267                 NaN  0.122580       0.268262       0.844700E-001            NaN            NaN  0.197976                 NaN            NaN            NaN
  1307.42        500.000                 NaN   99.3319                 NaN  0.119967       0.871703E-001  0.264790                 NaN            NaN  0.196217                 NaN            NaN            NaN
  1305.99        500.000                 NaN   99.3399                 NaN  0.118985       0.854150E-001  0.262003                 NaN            NaN  0.193726                 NaN            NaN            NaN
  1304.56        500.000                 NaN   99.3464                 NaN  0.116709       0.865673E-001  0.258790                 NaN            NaN  0.191507                 NaN            NaN            NaN
  1303.13        500.000                 NaN   99.3540                 NaN  0.115045       0.256074       0.859137E-001            NaN            NaN  0.188931                 NaN            NaN            NaN
  1301.70        500.000                 NaN   99.3605                 NaN  0.113264       0.253513       0.859377E-001            NaN            NaN  0.186766                 NaN            NaN            NaN
  1300.27        500.000                 NaN   99.3679                 NaN  0.111753       0.249789       0.860734E-001            NaN            NaN  0.184441                 NaN            NaN            NaN
  1298.84        500.000                 NaN   99.3745                 NaN  0.110135       0.847025E-001  0.248434                 NaN            NaN  0.182226                 NaN            NaN            NaN
  1297.41        500.000                 NaN   99.3823                 NaN  0.108011       0.244859       0.852214E-001            NaN            NaN  0.179567                 NaN            NaN            NaN
  1295.98        500.000                 NaN   99.3878                 NaN  0.105765       0.242226       0.865479E-001            NaN            NaN  0.177617                 NaN            NaN            NaN
  1294.55        500.000                 NaN   99.3944                 NaN  0.104176       0.865217E-001  0.239412                 NaN            NaN  0.175519                 NaN            NaN            NaN
  1293.12        500.000                 NaN   99.4007                 NaN  0.102110       0.236430       0.873940E-001            NaN            NaN  0.173372                 NaN            NaN            NaN
  1291.69        500.000                 NaN   99.4068                 NaN  0.100189       0.233631       0.880556E-001            NaN            NaN  0.171356                 NaN            NaN            NaN
  1290.26        500.000                 NaN   99.4125                 NaN  0.984133E-001  0.884244E-001  0.231253                 NaN            NaN  0.169447                 NaN            NaN            NaN
  1288.83        500.000                 NaN   98.5078                 NaN  0.680937E-001  0.295783       0.309992                 NaN            NaN  0.264334       0.553967                 NaN            NaN
  1287.40        500.000                 NaN   88.9818                 NaN            NaN   1.17740        2.17332                 NaN            NaN   1.28736        6.38012                 NaN            NaN
  1285.97        500.000                 NaN   90.0381                 NaN            NaN   1.07527        1.96846                 NaN            NaN   1.17066        5.74750                 NaN            NaN
  1284.54        500.000                 NaN   90.9264                 NaN            NaN  0.986015        1.79809                 NaN            NaN   1.07218        5.21727                 NaN            NaN
  1283.11        500.000                 NaN   91.6850                 NaN  0.151960E-004  0.910038        1.65157                 NaN            NaN  0.987605        4.76574                 NaN            NaN
  1281.68        500.000                 NaN   92.3363                 NaN            NaN  0.842266        1.52713                 NaN            NaN  0.914718        4.37954                 NaN            NaN
  1280.25        500.000                 NaN   92.8955                 NaN            NaN  0.784005        1.42117                 NaN            NaN  0.852060        4.04727                 NaN            NaN
  1278.82        500.000                 NaN   93.3927                 NaN            NaN  0.728704        1.32878                 NaN            NaN  0.796092        3.75373                 NaN            NaN
  1277.39        500.000                 NaN   93.8214                 NaN            NaN  0.682236        1.24790                 NaN            NaN  0.747465        3.50104                 NaN            NaN
  1275.96        500.000                 NaN   94.2043                 NaN            NaN  0.638101        1.17774                 NaN            NaN  0.703851        3.27603                 NaN            NaN
