|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1539.05        500.000                 NaN   99.4874       0.496457       0.161019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000                 NaN   99.0711       0.896387       0.325352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.19        500.000                 NaN   99.9204       0.767084E-001  0.287328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.76        500.000                 NaN   99.8652       0.121798       0.130057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.33        500.000                 NaN   99.1336       0.852658       0.137360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000                 NaN   99.5100       0.477192       0.127953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.47        500.000                 NaN   99.5129       0.472907       0.141784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.04        500.000                 NaN   99.5161       0.471340       0.126092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.61        500.000                 NaN   99.5194       0.468129       0.124803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        500.000                 NaN   99.5235       0.464073       0.124378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        500.000                 NaN   99.5257       0.464164       0.101617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.32        500.000                 NaN   99.5300       0.460594       0.942215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.90        500.000                 NaN   99.5334       0.457200       0.941030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.47        500.000                 NaN   99.5363       0.454442       0.925815E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.04        500.000                 NaN   99.5411       0.451410       0.751705E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        500.000                 NaN   99.5430       0.449423       0.759782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.18        500.000                 NaN   99.9867       0.127762E-001  0.500150E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.75        500.000                 NaN   99.1094       0.880446       0.101168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.32        500.000                 NaN   99.5006       0.495457       0.390020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.89        500.000                 NaN   99.8167       0.176507       0.676899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.46        500.000                 NaN   99.3503       0.646061       0.367220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.03        500.000                 NaN   99.5640       0.429792       0.621763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.60        500.000                 NaN   99.5658       0.430871       0.333606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.5769       0.377766       0.453131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.74        500.000                 NaN   99.5724       0.408418       0.191407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.31        500.000                 NaN   99.5801       0.419932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.88        500.000                 NaN   99.5763       0.423687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.5797       0.420346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.02        500.000                 NaN   99.5829       0.417145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.59        500.000                 NaN   99.5887       0.397843       0.134663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.16        500.000                 NaN   99.5873       0.412680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.5904       0.409638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.30        500.000                 NaN   99.5932       0.406836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.87        500.000                 NaN   99.5958       0.404209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.44        500.000                 NaN   99.5280       0.453992       0.179968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.01        500.000                 NaN   99.6751       0.324931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.58        500.000                 NaN   99.6032       0.396799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.15        500.000                 NaN   99.6058       0.393670       0.568763E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.72        500.000                 NaN   99.6068       0.393185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.29        500.000                 NaN   99.6109       0.389071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.86        500.000                 NaN   99.6138       0.386229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN   99.6153       0.384706       0.361790E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.00        500.000                 NaN   99.6188       0.381196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.57        500.000                 NaN   99.5831       0.215236                 NaN  0.201677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.14        500.000                 NaN   99.5377       0.288152E-002            NaN  0.459382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.71        500.000                 NaN   99.5400       0.394399E-001            NaN  0.420608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.28        500.000                 NaN   99.5441       0.725126E-001            NaN  0.383359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.85        500.000                 NaN   99.6408                 NaN            NaN  0.359240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.42        500.000                 NaN   99.4459       0.634941E-001  0.817469E-004  0.490483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.99        500.000                 NaN   99.5463       0.209989E-001            NaN  0.432681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.56        500.000                 NaN   99.5465                 NaN            NaN  0.453519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.13        500.000                 NaN   99.5475                 NaN            NaN  0.452527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.70        500.000                 NaN   99.5480                 NaN            NaN  0.451961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.27        500.000                 NaN   99.5490                 NaN            NaN  0.450989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.84        500.000                 NaN   99.5477                 NaN            NaN  0.452314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.41        500.000                 NaN   99.5725       0.372685E-001            NaN  0.390196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.98        500.000                 NaN   99.5310                 NaN            NaN  0.468997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.55        500.000                 NaN   99.5516                 NaN            NaN  0.448358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.12        500.000                 NaN   99.5525                 NaN            NaN  0.447548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.69        500.000                 NaN   99.5501                 NaN            NaN  0.449871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        500.000                 NaN   99.5498                 NaN            NaN  0.450162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.83        500.000                 NaN   99.5496                 NaN            NaN  0.450390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.40        500.000                 NaN   99.5474                 NaN            NaN  0.452569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.97        500.000                 NaN   99.6527                 NaN            NaN  0.347284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.54        500.000                 NaN   99.4332                 NaN            NaN  0.566781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.11        500.000                 NaN   99.5410                 NaN            NaN  0.458987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.68        500.000                 NaN   99.5896       0.352492E-001            NaN  0.375187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.25        500.000                 NaN   99.1400                 NaN            NaN  0.564961       0.295056                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.82        500.000                 NaN   99.3088                 NaN            NaN  0.444229       0.246988                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.39        500.000                 NaN   99.3173                 NaN            NaN  0.243812       0.438933                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.96        500.000                 NaN   99.3232                 NaN            NaN  0.241154       0.435679                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.53        500.000                 NaN   99.3289                 NaN            NaN  0.239045       0.432043                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.10        500.000                 NaN   99.3353                 NaN            NaN  0.427977       0.236752                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.67        500.000                 NaN   99.3422                 NaN            NaN  0.424340       0.233463                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.24        500.000                 NaN   99.3471                 NaN            NaN  0.231387       0.421551                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.81        500.000                 NaN   99.3535                 NaN            NaN  0.417218       0.229243                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.38        500.000                 NaN   99.5853                 NaN            NaN  0.147055       0.267619                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.95        500.000                 NaN   99.1387                 NaN            NaN  0.556843       0.304489                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.53        500.000                 NaN   99.3706                 NaN            NaN  0.406339       0.223041                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.10        500.000                 NaN   99.3761                 NaN            NaN  0.220415       0.403450                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.67        500.000                 NaN   99.3811                 NaN            NaN  0.400699       0.218247                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.24        500.000                 NaN   99.3881                 NaN            NaN  0.395554       0.216322                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.81        500.000                 NaN   99.3921                 NaN            NaN  0.214488       0.393429                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.38        500.000                 NaN   99.3975                 NaN            NaN  0.390564       0.211926                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.95        500.000                 NaN   98.4410                 NaN            NaN  0.472856       0.611626                 NaN            NaN  0.474528                 NaN            NaN            NaN
  1417.52        500.000                 NaN   98.2405                 NaN            NaN  0.483975       0.695777                 NaN            NaN  0.579759                 NaN            NaN            NaN
  1416.09        500.000                 NaN   98.2758                 NaN            NaN  0.680872       0.474860                 NaN            NaN  0.568485                 NaN            NaN            NaN
  1414.66        500.000                 NaN   98.3110                 NaN            NaN  0.464331       0.667581                 NaN            NaN  0.557100                 NaN            NaN            NaN
  1413.23        500.000                 NaN   98.3447                 NaN            NaN  0.454863       0.654041                 NaN            NaN  0.546386                 NaN            NaN            NaN
  1411.80        500.000                 NaN   98.3742                 NaN            NaN  0.446467       0.642317                 NaN            NaN  0.537024                 NaN            NaN            NaN
  1410.37        500.000                 NaN   98.4097                 NaN            NaN  0.436728       0.628082                 NaN            NaN  0.525452                 NaN            NaN            NaN
  1408.94        500.000                 NaN   98.4384                 NaN            NaN  0.429122       0.616625                 NaN            NaN  0.515862                 NaN            NaN            NaN
  1407.51        500.000                 NaN   98.4695                 NaN            NaN  0.419740       0.604627                 NaN            NaN  0.506146                 NaN            NaN            NaN
  1406.08        500.000                 NaN   98.4957                 NaN            NaN  0.412627       0.594049                 NaN            NaN  0.497658                 NaN            NaN            NaN
  1404.65        500.000                 NaN   98.5263                 NaN            NaN  0.403859       0.582183                 NaN            NaN  0.487654                 NaN            NaN            NaN
  1403.22        500.000                 NaN   98.5509                 NaN            NaN  0.572155       0.397336                 NaN            NaN  0.479629                 NaN            NaN            NaN
  1401.79        500.000                 NaN   98.5795                 NaN            NaN  0.389026       0.561212                 NaN            NaN  0.470290                 NaN            NaN            NaN
  1400.36        500.000                 NaN   98.6017                 NaN            NaN  0.382444       0.552444                 NaN            NaN  0.463457                 NaN            NaN            NaN
  1398.93        500.000                 NaN   98.6298                 NaN            NaN  0.374920       0.541447                 NaN            NaN  0.453878                 NaN            NaN            NaN
  1397.50        500.000                 NaN   98.6516                 NaN            NaN  0.368749       0.532883                 NaN            NaN  0.446814                 NaN            NaN            NaN
  1396.07        500.000                 NaN   98.6758                 NaN            NaN  0.361977       0.523381                 NaN            NaN  0.438801                 NaN            NaN            NaN
  1394.64        500.000                 NaN   98.6977                 NaN            NaN  0.514634       0.355929                 NaN            NaN  0.431707                 NaN            NaN            NaN
  1393.21        500.000                 NaN   98.7205                 NaN            NaN  0.349643       0.505708                 NaN            NaN  0.424134                 NaN            NaN            NaN
  1391.78        500.000                 NaN   98.7415                 NaN            NaN  0.343208       0.497991                 NaN            NaN  0.417330                 NaN            NaN            NaN
  1390.35        500.000                 NaN   98.7620                 NaN            NaN  0.337184       0.490120                 NaN            NaN  0.410696                 NaN            NaN            NaN
  1388.92        500.000                 NaN   98.7781                 NaN            NaN  0.333259       0.483136                 NaN            NaN  0.405484                 NaN            NaN            NaN
  1387.49        500.000                 NaN   98.8065                 NaN            NaN  0.324590       0.473231                 NaN            NaN  0.395680                 NaN            NaN            NaN
  1386.06        500.000                 NaN   98.8219                 NaN            NaN  0.320406       0.466854                 NaN            NaN  0.390878                 NaN            NaN            NaN
  1384.63        500.000                 NaN   98.8416                 NaN            NaN  0.314517       0.459512                 NaN            NaN  0.384412                 NaN            NaN            NaN
  1383.20        500.000                 NaN   98.8587                 NaN            NaN  0.309735       0.452812                 NaN            NaN  0.378712                 NaN            NaN            NaN
  1381.77        500.000                 NaN   98.8769                 NaN            NaN  0.446032       0.304355                 NaN            NaN  0.372738                 NaN            NaN            NaN
  1380.34        500.000                 NaN   98.8942                 NaN            NaN  0.439190       0.299547                 NaN            NaN  0.367073                 NaN            NaN            NaN
  1378.91        500.000                 NaN   98.9112                 NaN            NaN  0.433172       0.294312                 NaN            NaN  0.361362                 NaN            NaN            NaN
  1377.48        500.000                 NaN   98.9287                 NaN            NaN  0.289666       0.426152                 NaN            NaN  0.355506                 NaN            NaN            NaN
  1376.05        500.000                 NaN   98.9444                 NaN            NaN  0.420314       0.285084                 NaN            NaN  0.350241                 NaN            NaN            NaN
  1374.62        500.000                 NaN   98.9603                 NaN            NaN  0.414661       0.280047                 NaN            NaN  0.344975                 NaN            NaN            NaN
  1373.19        500.000                 NaN   98.9759                 NaN            NaN  0.275675       0.408626                 NaN            NaN  0.339797                 NaN            NaN            NaN
  1371.76        500.000                 NaN   98.9911                 NaN            NaN  0.403129       0.271057                 NaN            NaN  0.334725                 NaN            NaN            NaN
  1370.33        500.000                 NaN   99.0051                 NaN            NaN  0.397572       0.267298                 NaN            NaN  0.330018                 NaN            NaN            NaN
  1368.90        500.000                 NaN   99.0197                 NaN            NaN  0.262781       0.392325                 NaN            NaN  0.325200                 NaN            NaN            NaN
  1367.47        500.000                 NaN   99.0328                 NaN            NaN  0.387120       0.259415                 NaN            NaN  0.320675                 NaN            NaN            NaN
  1366.04        500.000                 NaN   99.0478                 NaN            NaN  0.254660       0.381803                 NaN            NaN  0.315716                 NaN            NaN            NaN
  1364.61        500.000                 NaN   99.0612                 NaN            NaN  0.250582       0.376967                 NaN            NaN  0.311228                 NaN            NaN            NaN
  1363.18        500.000                 NaN   99.0704                 NaN            NaN  0.247680       0.373587                 NaN            NaN  0.308354                 NaN            NaN            NaN
  1361.75        500.000                 NaN   99.0900                 NaN            NaN  0.366410       0.242268                 NaN            NaN  0.301348                 NaN            NaN            NaN
  1360.32        500.000                 NaN   99.0998                 NaN  0.390076E-004  0.239339       0.362557                 NaN            NaN  0.298282                 NaN            NaN            NaN
  1358.89        500.000                 NaN   99.1129                 NaN            NaN  0.235606       0.357614                 NaN            NaN  0.293895                 NaN            NaN            NaN
  1357.46        500.000                 NaN   99.1248                 NaN            NaN  0.232161       0.353116                 NaN            NaN  0.289912                 NaN            NaN            NaN
  1356.03        500.000                 NaN   99.1357                 NaN            NaN  0.349444       0.228680                 NaN            NaN  0.286173                 NaN            NaN            NaN
  1354.60        500.000                 NaN   99.1486                 NaN            NaN  0.224883       0.344729                 NaN            NaN  0.281763                 NaN            NaN            NaN
  1353.17        500.000                 NaN   99.1591                 NaN            NaN  0.340889       0.221784                 NaN            NaN  0.278228                 NaN            NaN            NaN
  1351.74        500.000                 NaN   99.1703                 NaN            NaN  0.218595       0.336656                 NaN            NaN  0.274475                 NaN            NaN            NaN
  1350.31        500.000                 NaN   99.1810                 NaN            NaN  0.215465       0.332747                 NaN            NaN  0.270790                 NaN            NaN            NaN
  1348.88        500.000                 NaN   99.1919                 NaN            NaN  0.211504       0.329374                 NaN            NaN  0.267249                 NaN            NaN            NaN
  1347.45        500.000                 NaN   99.2018                 NaN            NaN  0.208776       0.325571                 NaN            NaN  0.263818                 NaN            NaN            NaN
  1346.02        500.000                 NaN   99.2132                 NaN            NaN  0.321024       0.205770                 NaN            NaN  0.260015                 NaN            NaN            NaN
  1344.59        500.000                 NaN   99.2226                 NaN            NaN  0.318104       0.202544                 NaN            NaN  0.256739                 NaN            NaN            NaN
  1343.16        500.000                 NaN   99.2445                 NaN  0.498907E-001  0.216913       0.231037                 NaN            NaN  0.257639                 NaN            NaN            NaN
  1341.73        500.000                 NaN   99.2649                 NaN  0.101587       0.113107       0.260924                 NaN            NaN  0.259472                 NaN            NaN            NaN
  1340.30        500.000                 NaN   99.2756                 NaN  0.101696       0.108461       0.258401                 NaN            NaN  0.255871                 NaN            NaN            NaN
  1338.87        500.000                 NaN   99.2853                 NaN  0.101016       0.255963       0.105337                 NaN            NaN  0.252371                 NaN            NaN            NaN
  1337.44        500.000                 NaN   99.2951                 NaN  0.100280       0.102301       0.253418                 NaN            NaN  0.248912                 NaN            NaN            NaN
  1336.01        500.000                 NaN   99.3050                 NaN  0.100221       0.251047       0.982912E-001            NaN            NaN  0.245448                 NaN            NaN            NaN
  1334.58        500.000                 NaN   99.3144                 NaN  0.991381E-001  0.961114E-001  0.248332                 NaN            NaN  0.242047                 NaN            NaN            NaN
  1333.15        500.000                 NaN   99.3240                 NaN  0.986164E-001  0.245538       0.931285E-001            NaN            NaN  0.238704                 NaN            NaN            NaN
  1331.73        500.000                 NaN   99.3326                 NaN  0.977495E-001  0.243329       0.907660E-001            NaN            NaN  0.235524                 NaN            NaN            NaN
  1330.30        500.000                 NaN   99.3416                 NaN  0.970106E-001  0.886703E-001  0.240387                 NaN            NaN  0.232313                 NaN            NaN            NaN
  1328.87        500.000                 NaN   99.3510                 NaN  0.967785E-001  0.238245       0.848905E-001            NaN            NaN  0.229074                 NaN            NaN            NaN
  1327.44        500.000                 NaN   99.3596                 NaN  0.952539E-001  0.844790E-001  0.234807                 NaN            NaN  0.225865                 NaN            NaN            NaN
  1326.01        500.000                 NaN   99.3683                 NaN  0.948161E-001  0.809553E-001  0.233219                 NaN            NaN  0.222690                 NaN            NaN            NaN
  1324.58        500.000                 NaN   99.3764                 NaN  0.941669E-001  0.787557E-001  0.230826                 NaN            NaN  0.219806                 NaN            NaN            NaN
  1323.15        500.000                 NaN   99.3845                 NaN  0.931039E-001  0.228419       0.771329E-001            NaN            NaN  0.216807                 NaN            NaN            NaN
  1321.72        500.000                 NaN   99.3920                 NaN  0.921268E-001  0.753122E-001  0.226461                 NaN            NaN  0.214053                 NaN            NaN            NaN
  1320.29        500.000                 NaN   99.4002                 NaN  0.905952E-001  0.222991       0.752855E-001            NaN            NaN  0.210906                 NaN            NaN            NaN
  1318.86        500.000                 NaN   99.4083                 NaN  0.901932E-001  0.221382       0.720799E-001            NaN            NaN  0.208047                 NaN            NaN            NaN
  1317.43        500.000                 NaN   99.4158                 NaN  0.891665E-001  0.218890       0.708425E-001            NaN            NaN  0.205282                 NaN            NaN            NaN
  1316.00        500.000                 NaN   99.4231                 NaN  0.880796E-001  0.695364E-001  0.216716                 NaN            NaN  0.202602                 NaN            NaN            NaN
  1314.57        500.000                 NaN   99.4290                 NaN  0.860875E-001  0.213975       0.707668E-001            NaN            NaN  0.200203                 NaN            NaN            NaN
  1313.14        500.000                 NaN   99.4380                 NaN  0.853612E-001  0.210867       0.688329E-001            NaN            NaN  0.196919                 NaN            NaN            NaN
  1311.71        500.000                 NaN   99.4449                 NaN  0.846781E-001  0.668901E-001  0.209021                 NaN            NaN  0.194464                 NaN            NaN            NaN
  1310.28        500.000                 NaN   99.4508                 NaN  0.838325E-001  0.206922       0.660235E-001            NaN            NaN  0.192428                 NaN            NaN            NaN
  1308.85        500.000                 NaN   99.4602                 NaN  0.826520E-001  0.205245       0.633491E-001            NaN            NaN  0.188585                 NaN            NaN            NaN
  1307.42        500.000                 NaN   99.4649                 NaN  0.807234E-001  0.652930E-001  0.202288                 NaN            NaN  0.186750                 NaN            NaN            NaN
  1305.99        500.000                 NaN   99.4720                 NaN  0.799422E-001  0.639040E-001  0.199939                 NaN            NaN  0.184220                 NaN            NaN            NaN
  1304.56        500.000                 NaN   99.4779                 NaN  0.782602E-001  0.646814E-001  0.197228                 NaN            NaN  0.181955                 NaN            NaN            NaN
  1303.13        500.000                 NaN   99.4846                 NaN  0.770248E-001  0.194937       0.641218E-001            NaN            NaN  0.179354                 NaN            NaN            NaN
  1301.70        500.000                 NaN   99.4904                 NaN  0.756946E-001  0.192741       0.640598E-001            NaN            NaN  0.177148                 NaN            NaN            NaN
  1300.27        500.000                 NaN   99.4968                 NaN  0.745561E-001  0.189719       0.640930E-001            NaN            NaN  0.174796                 NaN            NaN            NaN
  1298.84        500.000                 NaN   99.5026                 NaN  0.733716E-001  0.629960E-001  0.188449                 NaN            NaN  0.172551                 NaN            NaN            NaN
  1297.41        500.000                 NaN   99.5094                 NaN  0.718346E-001  0.185535       0.633135E-001            NaN            NaN  0.169891                 NaN            NaN            NaN
  1295.98        500.000                 NaN   99.5144                 NaN  0.702040E-001  0.183310       0.642202E-001            NaN            NaN  0.167907                 NaN            NaN            NaN
  1294.55        500.000                 NaN   99.5201                 NaN  0.690424E-001  0.641273E-001  0.180970                 NaN            NaN  0.165786                 NaN            NaN            NaN
  1293.12        500.000                 NaN   99.5256                 NaN  0.675617E-001  0.178511       0.647003E-001            NaN            NaN  0.163624                 NaN            NaN            NaN
  1291.69        500.000                 NaN   99.5309                 NaN  0.661780E-001  0.176190       0.651153E-001            NaN            NaN  0.161588                 NaN            NaN            NaN
  1290.26        500.000                 NaN   99.5359                 NaN  0.648926E-001  0.653145E-001  0.174190                 NaN            NaN  0.159658                 NaN            NaN            NaN
  1288.83        500.000                 NaN   98.6927                 NaN  0.448478E-001  0.222657       0.228841                 NaN            NaN  0.249036       0.561943                 NaN            NaN
  1287.40        500.000                 NaN   89.7627                 NaN            NaN  0.890175        1.61176                 NaN            NaN   1.22080        6.51456                 NaN            NaN
  1285.97        500.000                 NaN   90.7633                 NaN            NaN  0.810268        1.45551                 NaN            NaN   1.10887        5.86206                 NaN            NaN
  1284.54        500.000                 NaN   91.6036                 NaN            NaN  0.740629        1.32581                 NaN            NaN   1.01446        5.31552                 NaN            NaN
  1283.11        500.000                 NaN   92.3202                 NaN  0.986922E-005  0.681443        1.21456                 NaN            NaN  0.933427        4.85034                 NaN            NaN
  1281.68        500.000                 NaN   92.9347                 NaN            NaN  0.628806        1.12024                 NaN            NaN  0.863615        4.45264                 NaN            NaN
  1280.25        500.000                 NaN   93.4623                 NaN            NaN  0.583537        1.03997                 NaN            NaN  0.803612        4.11056                 NaN            NaN
  1278.82        500.000                 NaN   93.9304                 NaN            NaN  0.540862       0.970252                 NaN            NaN  0.750031        3.80850                 NaN            NaN
