|6.6.6
Archiving\03_Data\eqfrac/QFM/YM20/YM20_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1295.98        2500.00        2.74731                 NaN            NaN   68.9551                 NaN            NaN   3.57928        4.29093        3.55267        16.8747                 NaN            NaN            NaN
  1294.55        2500.00        2.31291                 NaN            NaN   74.1899                 NaN            NaN   3.58894        2.88981        2.94050        14.0780                 NaN            NaN            NaN
  1293.12        2500.00        1.99284                 NaN            NaN   78.0012                 NaN  0.522181E-005   2.39886        3.07289        2.49456        12.0397                 NaN            NaN            NaN
  1291.69        2500.00        1.74911                 NaN            NaN   80.8866                 NaN            NaN   2.67912        2.03290        2.15641        10.4959                 NaN            NaN            NaN
  1290.26        2500.00        1.57436                 NaN            NaN   82.8280                 NaN  0.118847E-004   2.41699        1.80855        1.92663        9.44542                 NaN            NaN            NaN
  1288.83        2500.00        1.60573                 NaN            NaN   82.1381                 NaN  0.488158E-005   1.86275        2.53391        2.01766        9.84189                 NaN            NaN            NaN
  1287.40        2500.00       0.963082                 NaN            NaN   90.0794                 NaN            NaN   1.38486       0.985068        1.09410        5.49344                 NaN            NaN            NaN
  1285.97        2500.00        1.16067                 NaN            NaN   87.7202                 NaN  0.124037E-005   1.20081        1.73810        1.35806        6.82216                 NaN            NaN            NaN
  1284.54        2500.00        1.13607                 NaN            NaN   87.6772                 NaN            NaN   1.87157       0.964371        1.33321        7.01758                 NaN            NaN            NaN
  1283.11        2500.00       0.953682                 NaN            NaN   90.6601                 NaN  0.656803E-005   1.07276        1.21269        1.03629        5.06450                 NaN            NaN            NaN
  1281.68        2500.00       0.429926                 NaN            NaN   93.5769                 NaN  0.644043       0.877679                 NaN  0.761051        3.71043                 NaN            NaN            NaN
  1280.25        2500.00       0.590959       0.719921                 NaN   86.3706                 NaN            NaN   1.91226        1.22335        1.45589        7.72706                 NaN            NaN            NaN
  1278.82        2500.00       0.753935                 NaN            NaN   92.9348                 NaN            NaN   1.08458       0.524359       0.755725        3.94664                 NaN            NaN            NaN
  1277.39        2500.00       0.730256                 NaN            NaN   92.1263                 NaN  0.190923       0.454746        1.14013       0.853273        4.50436                 NaN            NaN            NaN
  1275.96        2500.00       0.671547                 NaN            NaN   92.4640                 NaN  0.677923E-001  0.786398       0.970078       0.811439        4.22871                 NaN            NaN            NaN
  1274.53        2500.00       0.732198                 NaN            NaN   93.0064                 NaN  0.192973        1.21601                 NaN  0.720382        4.13207                 NaN            NaN            NaN
  1273.10        2500.00       0.584457                 NaN            NaN   92.8763                 NaN  0.567202        1.00852                 NaN  0.793936        4.16956                 NaN            NaN            NaN
  1271.67        2500.00       0.776936                 NaN            NaN   90.0068                 NaN  0.727519        1.43028                 NaN   1.08201        5.97650                 NaN            NaN            NaN
  1270.24        2500.00       0.210098                 NaN            NaN   98.7898                 NaN            NaN  0.234089                 NaN  0.123568       0.642491                 NaN            NaN            NaN
  1268.81        2500.00       0.709935                 NaN            NaN   92.5900                 NaN  0.294154        1.16603       0.951362E-001  0.769095        4.37567                 NaN            NaN            NaN
  1267.38        2500.00       0.532940                 NaN            NaN   94.2591                 NaN  0.304082       0.892572                 NaN  0.597020        3.41427                 NaN            NaN            NaN
  1265.95        2500.00       0.727895                 NaN            NaN   92.0911                 NaN  0.431204        1.22004                 NaN  0.821968        4.70780                 NaN            NaN            NaN
  1264.52        2500.00       0.135085                 NaN            NaN   98.4549                 NaN  0.103142       0.225691                 NaN  0.162053       0.919126                 NaN            NaN            NaN
  1263.09        2500.00       0.629689                 NaN            NaN   93.2363                 NaN  0.343587        1.06068                 NaN  0.674332        4.05539                 NaN            NaN            NaN
  1261.66        2500.00       0.605941                 NaN            NaN   94.3392                 NaN  0.256124       0.957866                 NaN  0.610711        3.23020                 NaN            NaN            NaN
  1260.23        2500.00       0.297890                 NaN            NaN   94.8787       0.745382       0.394189                 NaN            NaN  0.190632        3.49322                 NaN            NaN            NaN
  1258.80        2500.00       0.494846                 NaN            NaN   93.1239        1.22483       0.455163                 NaN            NaN  0.196321        4.50492                 NaN            NaN            NaN
  1257.37        2500.00       0.478719                 NaN            NaN   93.3365        1.19370       0.435590                 NaN            NaN  0.161642        4.39385                 NaN            NaN            NaN
  1255.94        2500.00       0.583943       0.853061                 NaN   81.2071        3.61687        1.08897                 NaN            NaN            NaN   12.6500                 NaN            NaN            NaN
  1254.51        2500.00       0.863828E-001  0.251032E-003  0.486184E-001   99.0868       0.140322                 NaN            NaN            NaN            NaN  0.637660                 NaN            NaN            NaN
  1253.08        2500.00       0.199499       0.287212E-001  0.802978E-001   97.3821       0.416469                 NaN            NaN            NaN            NaN   1.89296                 NaN            NaN            NaN
  1251.65        2500.00       0.863903       0.213161       0.374863        87.6999        2.05598                 NaN            NaN            NaN            NaN   8.79219                 NaN            NaN            NaN
  1250.22        2500.00        1.23820       0.641577       0.510135        69.0745        4.95600       0.701324                 NaN            NaN            NaN   20.1121        2.76615                 NaN            NaN
  1248.79        2500.00        2.33198        2.19119        1.17710                 NaN   16.0325        4.03745                 NaN            NaN            NaN   60.5723        10.7841        2.87340                 NaN
  1247.36        2500.00        2.33198        2.19119        1.17710                 NaN   16.0325        4.03745                 NaN            NaN            NaN   60.6118        10.8031        2.81487                 NaN
  1245.93        2500.00        4.15645        1.06913        3.52289                 NaN   9.05210                 NaN   10.2920                 NaN            NaN   59.8474        10.2310        1.82905                 NaN
  1244.50        2500.00        4.15645        1.06913        3.52289                 NaN   9.05210                 NaN   10.2920                 NaN            NaN   59.8868        10.2500        1.77060                 NaN
  1243.07        2500.00        4.15645        1.06913        3.52289                 NaN   9.05210                 NaN   10.2920                 NaN            NaN   59.9265        10.2692        1.71179                 NaN
  1241.64        2500.00        4.15645        1.06913        3.52289                 NaN   9.05210                 NaN   10.2920                 NaN            NaN   59.9664        10.2884        1.65260                 NaN
  1240.21        2500.00        4.16104        1.10211        3.48586                 NaN   9.03789                 NaN   10.3131                 NaN            NaN   59.9967        10.3094        1.59390                 NaN
  1238.78        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.0377        10.3018        1.48927                 NaN
  1237.36        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.0784        10.3214        1.42900                 NaN
  1235.93        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.1193        10.3412        1.36836                 NaN
  1234.50        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.1615        10.3615        1.30577                 NaN
  1233.07        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.2032        10.3816        1.24400                 NaN
  1231.64        2500.00        4.16218        1.07248        3.54604                 NaN   8.92435                 NaN   10.4661                 NaN            NaN   60.2451        10.4019        1.18181                 NaN
  1230.21        2500.00        4.18537        1.06288        3.53778                 NaN   8.89187                 NaN   10.5049                 NaN            NaN   60.3214        10.4186        1.07717                 NaN
  1228.78        2500.00        4.19146        1.05650        3.54121                 NaN   8.88158                 NaN   10.5199                 NaN            NaN   60.3680        10.4348        1.00645                 NaN
  1227.35        2500.00        4.19671        1.05074        3.54474                 NaN   8.86895                 NaN   10.5389                 NaN            NaN   60.4134        10.4513       0.935262                 NaN
  1225.92        2500.00        4.20262        1.04464        3.54811                 NaN   8.85912                 NaN   10.5535                 NaN            NaN   60.4605        10.4678       0.863735                 NaN
  1224.49        2500.00        1.03819        4.20850        3.55178                 NaN   8.84854                 NaN   10.5694                 NaN            NaN   60.5075        10.4845       0.791626                 NaN
  1223.06        2500.00        4.21417        3.55513        1.03215                 NaN   8.83793                 NaN   10.5856                 NaN            NaN   60.5547        10.5013       0.719049                 NaN
  1221.63        2500.00        4.21993        1.02568        3.55876                 NaN   8.82738                 NaN   10.6020                 NaN            NaN   60.6020        10.5182       0.645974                 NaN
  1220.20        2500.00        4.24286       0.975958        3.59042                 NaN   8.86359                 NaN   10.5938                 NaN            NaN   60.6216        10.5131       0.598742                 NaN
  1218.77        2500.00        4.24286       0.975958        3.59042                 NaN   8.86359                 NaN   10.5938                 NaN            NaN   60.6662        10.5346       0.532524                 NaN
  1217.34        2500.00        4.24286       0.975958        3.59042                 NaN   8.86359                 NaN   10.5938                 NaN            NaN   60.7112        10.5563       0.465869                 NaN
  1215.91        2500.00        4.24286       0.975958        3.59042                 NaN   8.86359                 NaN   10.5938                 NaN            NaN   60.7564        10.5782       0.398788                 NaN
  1214.48        2500.00        4.25371       0.947601        3.60418                 NaN   8.79012                 NaN   10.6992                 NaN            NaN   60.7937        10.5903       0.321251                 NaN
  1213.05        2500.00        4.25371       0.947601        3.60418                 NaN   8.79012                 NaN   10.6992                 NaN            NaN   60.8397        10.6125       0.253070                 NaN
  1211.62        2500.00        4.25703       0.930233        3.64168                 NaN   8.78093                 NaN   10.7251                 NaN            NaN   60.8965        10.6141       0.154460                 NaN
  1210.19        2500.00        4.28034       0.957251        3.59104                 NaN   8.78737                 NaN   10.7155                 NaN            NaN   60.9476        10.6359       0.850075E-001            NaN
  1208.76        2500.00        4.28034       0.957251        3.59104                 NaN   8.78737                 NaN   10.7155                 NaN            NaN   60.9945        10.6585       0.155050E-001            NaN
  1207.33        2500.00        4.28034       0.957252        3.59103                 NaN   8.78737                 NaN   10.7155                 NaN            NaN   61.0050        10.6636                 NaN            NaN
  1205.90        2500.00        4.28034       0.957251        3.59103                 NaN   8.78737                 NaN   10.7155                 NaN            NaN   61.0050        10.6636                 NaN            NaN
  1204.47        2500.00        4.27890       0.949612        3.60679                 NaN   8.68685                 NaN   10.8366                 NaN            NaN   60.9935        10.6478                 NaN            NaN
  1203.04        2500.00        4.28221       0.943955        3.61079                 NaN   8.67625                 NaN   10.8571                 NaN            NaN   60.9876        10.6421                 NaN            NaN
  1201.61        2500.00        4.27072       0.943910        3.61338                 NaN   8.62050                 NaN   10.9401                 NaN            NaN   60.9584        10.6530                 NaN            NaN
  1200.18        2500.00        4.29416       0.893181        3.64420                 NaN   8.59765                 NaN   11.0027                 NaN            NaN   60.9402        10.6279                 NaN            NaN
  1198.75        2500.00        4.29416       0.893181        3.64420                 NaN   8.59765                 NaN   11.0027                 NaN            NaN   60.9402        10.6279                 NaN            NaN
  1197.32        2500.00        4.29743       0.920206        3.62742                 NaN   8.63353                 NaN   10.9373                 NaN            NaN   60.9665        10.6177                 NaN            NaN
  1195.89        2500.00        4.30118        3.63183       0.913998                 NaN   8.62221                 NaN   10.9588                 NaN            NaN   60.9607        10.6114                 NaN            NaN
  1194.46        2500.00        4.30559       0.894338        3.63165                 NaN   8.59692                 NaN   11.0038                 NaN            NaN   60.9397        10.6280                 NaN            NaN
  1193.03        2500.00        4.31824       0.848887        3.68221                 NaN   8.60156                 NaN   11.0434                 NaN            NaN   60.9184        10.5874                 NaN            NaN
  1191.60        2500.00        4.31824       0.848881        3.68222                 NaN   8.60155                 NaN   11.0434                 NaN            NaN   60.9184        10.5874                 NaN            NaN
  1190.17        2500.00        4.32144       0.845603        3.68198                 NaN   8.60744                 NaN   11.0345                 NaN            NaN   60.9223        10.5867                 NaN            NaN
  1188.74        2500.00        4.31854       0.837865        3.69489                 NaN   8.53623                 NaN   11.1291                 NaN            NaN   60.9043        10.5790                 NaN            NaN
  1187.31        2500.00        4.32412       0.873983        3.65365                 NaN   8.52782                 NaN   11.1418                 NaN            NaN   60.8986        10.5800                 NaN            NaN
  1185.88        2500.00        4.32412       0.873983        3.65364                 NaN   8.52783                 NaN   11.1418                 NaN            NaN   60.8986        10.5800                 NaN            NaN
  1184.45        2500.00        4.32413       0.873980        3.65364                 NaN   8.52785                 NaN   11.1418                 NaN            NaN   60.8986        10.5800                 NaN            NaN
  1183.02        2500.00        4.32420       0.873956        3.65358                 NaN   8.52803                 NaN   11.1415                 NaN            NaN   60.8988        10.5800                 NaN            NaN
  1181.59        2500.00        4.34262        3.70785       0.814705                 NaN   8.53976                 NaN   11.1864                 NaN            NaN   60.8730        10.5357                 NaN            NaN
  1180.16        2500.00        4.34262        3.70786       0.814693                 NaN   8.53975                 NaN   11.1864                 NaN            NaN   60.8730        10.5357                 NaN            NaN
  1178.73        2500.00        4.33858        3.72323       0.804662                 NaN   8.45240                 NaN   11.3065                 NaN            NaN   60.8483        10.5264                 NaN            NaN
  1177.30        2500.00        4.33858        3.72323       0.804662                 NaN   8.45240                 NaN   11.3065                 NaN            NaN   60.8483        10.5264                 NaN            NaN
  1175.87        2500.00        4.33858        3.72323       0.804662                 NaN   8.45240                 NaN   11.3065                 NaN            NaN   60.8483        10.5264                 NaN            NaN
  1174.44        2500.00        4.35790       0.807672        3.70153                 NaN   8.44130                 NaN   11.3234                 NaN            NaN   60.8406        10.5276                 NaN            NaN
  1173.01        2500.00        4.36367       0.780199        3.72977                 NaN   8.44009                 NaN   11.3605                 NaN            NaN   60.8206        10.5052                 NaN            NaN
  1171.58        2500.00        4.36367       0.780197        3.72977                 NaN   8.44010                 NaN   11.3605                 NaN            NaN   60.8206        10.5052                 NaN            NaN
  1170.15        2500.00        4.36821       0.773702        3.73127                 NaN   8.44808                 NaN   11.3483                 NaN            NaN   60.8261        10.5044                 NaN            NaN
  1168.72        2500.00        4.36409       0.763293        3.74666                 NaN   8.36049                 NaN   11.4700                 NaN            NaN   60.8003        10.4952                 NaN            NaN
  1167.29        2500.00        4.36945       0.734131        3.77585                 NaN   8.36079                 NaN   11.5105                 NaN            NaN   60.7772        10.4720                 NaN            NaN
  1165.86        2500.00        4.36945       0.734131        3.77585                 NaN   8.36079                 NaN   11.5105                 NaN            NaN   60.7772        10.4720                 NaN            NaN
  1164.43        2500.00        4.36945       0.734130        3.77585                 NaN   8.36079                 NaN   11.5105                 NaN            NaN   60.7772        10.4720                 NaN            NaN
  1163.00        2500.00        4.36945       0.734130        3.77585                 NaN   8.36079                 NaN   11.5105                 NaN            NaN   60.7772        10.4720                 NaN            NaN
  1161.57        2500.00        4.37986       0.743231        3.76191                 NaN   8.35015                 NaN   11.5704                 NaN            NaN   60.7451        10.4494                 NaN            NaN
  1160.14        2500.00        4.38450       0.737203        3.76278                 NaN   8.35898                 NaN   11.5568                 NaN            NaN   60.7513        10.4485                 NaN            NaN
  1158.71        2500.00        4.38450       0.737201        3.76278                 NaN   8.35898                 NaN   11.5568                 NaN            NaN   60.7513        10.4485                 NaN            NaN
  1157.28        2500.00        4.38103       0.726123        3.77772                 NaN   8.27792                 NaN   11.6718                 NaN            NaN   60.7265        10.4389                 NaN            NaN
  1155.85        2500.00        4.38509       0.694283        3.80958                 NaN   8.27982                 NaN   11.7190                 NaN            NaN   60.6979        10.4144                 NaN            NaN
  1154.42        2500.00        4.38509       0.694283        3.80958                 NaN   8.27982                 NaN   11.7190                 NaN            NaN   60.6979        10.4144                 NaN            NaN
  1152.99        2500.00        4.38509       0.694283        3.80958                 NaN   8.27982                 NaN   11.7190                 NaN            NaN   60.6979        10.4144                 NaN            NaN
  1151.56        2500.00        4.38764        3.80951       0.691507                 NaN   8.28466                 NaN   11.7115                 NaN            NaN   60.7013        10.4139                 NaN            NaN
  1150.13        2500.00        4.39186        3.84217       0.658403                 NaN   8.27953                 NaN   11.7705                 NaN            NaN   60.6693        10.3882                 NaN            NaN
  1148.70        2500.00        4.39844       0.676994        3.81760                 NaN   8.26951                 NaN   11.7861                 NaN            NaN   60.6621        10.3892                 NaN            NaN
  1147.27        2500.00        4.39275       0.662991        3.83645                 NaN   8.16008                 NaN   11.9436                 NaN            NaN   60.6262        10.3779                 NaN            NaN
  1145.84        2500.00        4.39275       0.662990        3.83645                 NaN   8.16009                 NaN   11.9436                 NaN            NaN   60.6262        10.3779                 NaN            NaN
  1144.41        2500.00        4.39654       0.627787        3.87066                 NaN   8.15847                 NaN   12.0043                 NaN            NaN   60.5911        10.3511                 NaN            NaN
  1142.98        2500.00        4.39931        3.87250       0.622922                 NaN   8.16258                 NaN   11.9979                 NaN            NaN   60.5941        10.3507                 NaN            NaN
  1141.56        2500.00        4.39931        3.87250       0.622922                 NaN   8.16258                 NaN   11.9979                 NaN            NaN   60.5941        10.3507                 NaN            NaN
  1140.13        2500.00        4.39931        3.87250       0.622921                 NaN   8.16258                 NaN   11.9979                 NaN            NaN   60.5941        10.3507                 NaN            NaN
  1138.70        2500.00        4.40246        3.90782       0.586448                 NaN   8.15987                 NaN   12.0648                 NaN            NaN   60.5556        10.3231                 NaN            NaN
  1137.27        2500.00        4.40852       0.611338        3.87761                 NaN   8.14797                 NaN   12.0835                 NaN            NaN   60.5469        10.3242                 NaN            NaN
  1135.84        2500.00        4.40852       0.611338        3.87761                 NaN   8.14797                 NaN   12.0835                 NaN            NaN   60.5469        10.3242                 NaN            NaN
  1134.41        2500.00        4.40852       0.611338        3.87761                 NaN   8.14797                 NaN   12.0835                 NaN            NaN   60.5469        10.3242                 NaN            NaN
  1132.98        2500.00        4.40852       0.611338        3.87761                 NaN   8.14797                 NaN   12.0835                 NaN            NaN   60.5469        10.3242                 NaN            NaN
  1131.55        2500.00        4.40852       0.611338        3.87761                 NaN   8.14797                 NaN   12.0835                 NaN            NaN   60.5469        10.3242                 NaN            NaN
  1130.12        2500.00        4.40594       0.551273        3.93339                 NaN   7.97324                 NaN   12.4203                 NaN            NaN   60.4397        10.2763                 NaN            NaN
  1128.69        2500.00        4.40633       0.541054        3.94286                 NaN   7.95644                 NaN   12.4662                 NaN            NaN   60.4203        10.2667                 NaN            NaN
  1127.26        2500.00        4.40982       0.530103        3.95123                 NaN   7.94134                 NaN   12.5027                 NaN            NaN   60.4068        10.2580                 NaN            NaN
  1125.83        2500.00        4.40937        3.96161       0.520131                 NaN   7.92462                 NaN   12.5484                 NaN            NaN   60.3868        10.2490                 NaN            NaN
  1124.40        2500.00        4.39835       0.557876        3.96946                 NaN   7.54809                 NaN   12.9335                 NaN            NaN   60.3566        10.2361                 NaN            NaN
  1122.97        2500.00        4.41326       0.497332        3.98020                 NaN   7.89532                 NaN   12.6306                 NaN            NaN   60.3530        10.2303                 NaN            NaN
  1121.54        2500.00        4.11187        4.47335                 NaN            NaN   6.70224                 NaN   14.5447                 NaN            NaN   59.4443        10.3281                 NaN  0.395439     
  1120.11        2500.00        4.08664        4.48756                 NaN            NaN   6.63052                 NaN   14.6568                 NaN            NaN   59.3907        10.3314                 NaN  0.416355     
  1118.68        2500.00        4.05685        4.50566                 NaN            NaN   6.54484                 NaN   14.7824                 NaN            NaN   59.3334        10.3354                 NaN  0.441368     
  1117.25        2500.00        4.03080        4.52087                 NaN            NaN   6.47185                 NaN   14.8940                 NaN            NaN   59.2816        10.3384                 NaN  0.462468     
  1115.82        2500.00        3.98091        4.62083                 NaN            NaN   6.45062                 NaN   14.8287                 NaN            NaN   59.3051        10.3426                 NaN  0.471194     
  1114.39        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1112.96        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1111.53        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1110.10        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1108.67        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1107.24        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1105.81        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1104.38        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1102.95        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1101.52        2500.00        3.74522        4.68289                 NaN            NaN   5.70935                 NaN   16.0102                 NaN            NaN   58.7427        10.4069                 NaN  0.702711     
  1100.09        2500.00        3.59562        4.78368                 NaN            NaN   5.33046                 NaN   16.5867                 NaN            NaN   58.4630        10.4196                 NaN  0.820872     
  1098.66        2500.00        3.56226        4.81334                 NaN            NaN   5.21985                 NaN   16.7358                 NaN            NaN   58.4049        10.4254                 NaN  0.838438     
  1097.23        2500.00        3.56226        4.81334                 NaN            NaN   5.21985                 NaN   16.7358                 NaN            NaN   58.4049        10.4254                 NaN  0.838438     
  1095.80        2500.00        3.56226        4.81334                 NaN            NaN   5.21985                 NaN   16.7358                 NaN            NaN   58.4049        10.4254                 NaN  0.838438     
  1094.37        2500.00        3.48695        4.83902                 NaN            NaN   5.01483                 NaN   17.0631                 NaN            NaN   58.2485        10.4429                 NaN  0.904729     
  1092.94        2500.00        3.48695        4.83902                 NaN            NaN   5.01483                 NaN   17.0631                 NaN            NaN   58.2485        10.4429                 NaN  0.904729     
  1091.51        2500.00        3.48695        4.83902                 NaN            NaN   5.01483                 NaN   17.0631                 NaN            NaN   58.2485        10.4429                 NaN  0.904729     
  1090.08        2500.00        3.48257        4.87879                 NaN            NaN   5.11253                 NaN   17.0412                 NaN            NaN   58.2243        10.3782                 NaN  0.882443     
  1088.65        2500.00        3.40401        4.90815                 NaN            NaN   4.90974                 NaN   17.3675                 NaN            NaN   58.0676        10.3944                 NaN  0.948528     
  1087.22        2500.00        3.40401        4.90815                 NaN            NaN   4.90974                 NaN   17.3675                 NaN            NaN   58.0676        10.3944                 NaN  0.948528     
  1085.79        2500.00        3.73819        4.46398                 NaN            NaN   2.53543                 NaN   18.5858                 NaN   1.72343        56.9493        10.8354                 NaN   1.16840     
  1084.36        2500.00        4.09505        3.98967                 NaN            NaN            NaN            NaN   19.8868                 NaN   3.56382        55.7551        11.3063                 NaN   1.40319     
  1082.93        2500.00        4.09505        3.98967                 NaN            NaN            NaN            NaN   19.8868                 NaN   3.56382        55.7551        11.3063                 NaN   1.40319     
  1081.50        2500.00        4.01057        4.04058                 NaN            NaN            NaN            NaN   20.0717                 NaN   3.44140        55.7043        11.2885                 NaN   1.44301     
  1080.07        2500.00        3.93837        4.11257                 NaN            NaN            NaN            NaN   20.2104                 NaN   3.40043        55.6196        11.2591                 NaN   1.45956     
  1078.64        2500.00        3.93837        4.11257                 NaN            NaN            NaN            NaN   20.2104                 NaN   3.40043        55.6196        11.2591                 NaN   1.45956     
  1077.21        2500.00        3.93837        4.11257                 NaN            NaN            NaN            NaN   20.2104                 NaN   3.40043        55.6196        11.2591                 NaN   1.45956     
  1075.78        2500.00        3.93837        4.11257                 NaN            NaN            NaN            NaN   20.2104                 NaN   3.40043        55.6196        11.2591                 NaN   1.45956     
  1074.35        2500.00        3.93837        4.11257                 NaN            NaN            NaN            NaN   20.2104                 NaN   3.40043        55.6196        11.2591                 NaN   1.45956     
  1072.92        2500.00        3.94440        4.12114                 NaN            NaN            NaN            NaN   20.2339                 NaN   3.45385        55.5644        11.2328                 NaN   1.44956     
  1071.49        2500.00        3.90198        4.14784                 NaN            NaN            NaN            NaN   20.3224                 NaN   3.39575        55.5397        11.2241                 NaN   1.46833     
  1070.06        2500.00        3.88451        4.16532                 NaN            NaN            NaN            NaN   20.3907                 NaN   3.35953        55.5274        11.2026                 NaN   1.46992     
  1068.63        2500.00        3.87223        4.17631                 NaN            NaN            NaN            NaN   20.4250                 NaN   3.35442        55.5052        11.1935                 NaN   1.47332     
  1067.20        2500.00        3.85956        4.18703                 NaN            NaN            NaN            NaN   20.4573                 NaN   3.34966        55.4833        11.1860                 NaN   1.47719     
  1065.77        2500.00        3.84699        4.19824                 NaN            NaN            NaN            NaN   20.4926                 NaN   3.34439        55.4606        11.1766                 NaN   1.48058     
  1064.34        2500.00        3.83477        4.20892                 NaN            NaN            NaN            NaN   20.5260                 NaN   3.34004        55.4382        11.1681                 NaN   1.48398     
  1062.91        2500.00        3.82175        4.22044                 NaN            NaN            NaN            NaN   20.5624                 NaN   3.33451        55.4149        11.1586                 NaN   1.48742     
  1061.48        2500.00        3.80850        4.23214                 NaN            NaN            NaN            NaN   20.5995                 NaN   3.32882        55.3913        11.1489                 NaN   1.49087     
  1060.05        2500.00        3.79501        4.24401                 NaN            NaN            NaN            NaN   20.6372                 NaN   3.32299        55.3674        11.1391                 NaN   1.49434     
  1058.62        2500.00        3.84515        4.21426                 NaN            NaN            NaN            NaN   20.5422                 NaN   3.40241        55.3811        11.1438                 NaN   1.47110     
  1057.19        2500.00        3.77131        4.26566                 NaN            NaN            NaN            NaN   20.7068                 NaN   3.31586        55.3207        11.1199                 NaN   1.49974     
  1055.76        2500.00        3.75276        4.28108                 NaN            NaN            NaN            NaN   20.7554                 NaN   3.30403        55.2933        11.1086                 NaN   1.50493     
  1054.33        2500.00        3.75192        4.28308                 NaN            NaN            NaN            NaN   20.7671                 NaN   3.31436        55.2767        11.1023                 NaN   1.50446     
  1052.90        2500.00        3.73982        4.29394                 NaN            NaN            NaN            NaN   20.8033                 NaN   3.31073        55.2527        11.0923                 NaN   1.50720     
  1051.47        2500.00        3.72774        4.30478                 NaN            NaN            NaN            NaN   20.8396                 NaN   3.30725        55.2285        11.0822                 NaN   1.50987     
  1050.04        2500.00        3.70199        4.32626                 NaN            NaN            NaN            NaN   20.9019                 NaN   3.28692        55.1969        11.0691                 NaN   1.51699     
  1048.61        2500.00        3.70366        4.32640                 NaN            NaN            NaN            NaN   20.9128                 NaN   3.30079        55.1796        11.0618                 NaN   1.51500     
  1047.19        2500.00        3.70421        4.27083                 NaN            NaN            NaN            NaN   20.7396                 NaN   3.12184        55.4229        11.1830                 NaN   1.55755     
  1045.76        2500.00        3.69216        4.27841                 NaN            NaN            NaN            NaN   20.7646                 NaN   3.10545        55.4159        11.1806                 NaN   1.56290     
  1044.33        2500.00        3.66772        4.35869                 NaN            NaN            NaN            NaN   21.0240                 NaN   3.29232        55.1046        11.0305                 NaN   1.52217     
  1042.90        2500.00        3.65579        4.36940                 NaN            NaN            NaN            NaN   21.0614                 NaN   3.28984        55.0793        11.0199                 NaN   1.52441     
  1041.47        2500.00        3.64388        4.38010                 NaN            NaN            NaN            NaN   21.0991                 NaN   3.28753        55.0537        11.0092                 NaN   1.52658     
  1040.04        2500.00        3.63200        4.39077                 NaN            NaN            NaN            NaN   21.1369                 NaN   3.28540        55.0279        10.9984                 NaN   1.52868     
  1038.61        2500.00        3.62015        4.40141                 NaN            NaN            NaN            NaN   21.1749                 NaN   3.28344        55.0019        10.9875                 NaN   1.53070     
  1037.18        2500.00        3.60833        4.41203                 NaN            NaN            NaN            NaN   21.2132                 NaN   3.28167        54.9756        10.9765                 NaN   1.53264     
  1035.75        2500.00        3.59654        4.42263                 NaN            NaN            NaN            NaN   21.2516                 NaN   3.28009        54.9492        10.9654                 NaN   1.53450     
  1034.32        2500.00        3.53992        4.46247                 NaN            NaN            NaN            NaN   21.3676                 NaN   3.22979        54.8996        10.9460                 NaN   1.55462     
  1032.89        2500.00        3.52809        4.47308                 NaN            NaN            NaN            NaN   21.4067                 NaN   3.22854        54.8726        10.9347                 NaN   1.55635     
  1031.46        2500.00        3.51630        4.48367                 NaN            NaN            NaN            NaN   21.4460                 NaN   3.22749        54.8453        10.9233                 NaN   1.55799     
