|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.25/K22/K22_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1724.31        500.000        99.4508                 NaN            NaN  0.540234       0.899644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4485                 NaN            NaN  0.542479       0.897670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4451                 NaN            NaN  0.545921       0.897221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4424                 NaN            NaN  0.548632       0.895767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4394                 NaN            NaN  0.551659       0.894689E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4358                 NaN            NaN  0.555264       0.895016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4326                 NaN            NaN  0.558499       0.892878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4479                 NaN            NaN  0.543441       0.864968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8078                 NaN            NaN  0.189188       0.305472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1916                 NaN            NaN  0.795625       0.127459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2479                 NaN            NaN  0.740901       0.111766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4222                 NaN            NaN  0.568950       0.881550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4147                 NaN            NaN  0.576414       0.888929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4080                 NaN            NaN  0.583071       0.891423E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4131                 NaN            NaN  0.578140       0.879224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4069                 NaN            NaN  0.584258       0.884263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4033                 NaN            NaN  0.587847       0.886628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3932                 NaN            NaN  0.597813       0.899281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4070                 NaN            NaN  0.584278       0.868576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3980                 NaN            NaN  0.593237       0.878664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.8935                 NaN            NaN  0.104912       0.154235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.8888                 NaN            NaN   1.09511       0.160729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3488                 NaN            NaN  0.641849       0.936966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4305                 NaN            NaN  0.561334       0.815816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3851                 NaN            NaN  0.606113       0.877221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3833                 NaN            NaN  0.607890       0.876779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3821                 NaN            NaN  0.609131       0.874172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3806                 NaN            NaN  0.610637       0.873613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3773                 NaN            NaN  0.613915       0.876346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3782                 NaN            NaN  0.613076       0.869913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3768                 NaN            NaN  0.614491       0.870344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3762                 NaN            NaN  0.615143       0.869474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3751                 NaN            NaN  0.616242       0.868729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3723                 NaN            NaN  0.618897       0.878152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2908                 NaN            NaN  0.699635       0.951596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4593                 NaN            NaN  0.533048       0.764102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3755                 NaN            NaN  0.615916       0.861020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3744                 NaN            NaN  0.616981       0.861146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3732                 NaN            NaN  0.618208       0.862093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3754                 NaN            NaN  0.616047       0.858668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3767                 NaN            NaN  0.614770       0.856733E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3785                 NaN            NaN  0.612934       0.852767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.7709                 NaN            NaN   1.21216       0.169109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.9827                 NaN            NaN  0.171921E-001  0.149994E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3867                 NaN            NaN  0.604868       0.841628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.8136                 NaN            NaN  0.316021       0.320497E-002  0.867218                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.3982                 NaN            NaN  0.850541E-001            NaN   1.51675                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4260                 NaN            NaN  0.798345E-001            NaN   1.49415                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4581                 NaN            NaN  0.791909E-001            NaN   1.46272                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4864                 NaN            NaN  0.755345E-001            NaN   1.43809                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5167                 NaN            NaN  0.730580E-001            NaN   1.41024                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5411                 NaN            NaN  0.692142E-001            NaN   1.38966                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5704                 NaN            NaN  0.678686E-001            NaN   1.36170                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5932                 NaN            NaN  0.633266E-001            NaN   1.34350                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6164                 NaN            NaN  0.594816E-001            NaN   1.32407                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6399                 NaN            NaN  0.557277E-001            NaN   1.30437                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6623                 NaN            NaN  0.532456E-001            NaN   1.28444                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6868                 NaN            NaN  0.505811E-001            NaN   1.26259                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7104                 NaN            NaN  0.482547E-001            NaN   1.24139                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7314                 NaN            NaN  0.469238E-001            NaN   1.22164                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.5341                 NaN            NaN  0.211916E-001            NaN  0.444661                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        97.9795                 NaN            NaN  0.539161E-001            NaN   1.96656                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7858                 NaN            NaN  0.383060E-001            NaN   1.17592                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8118                 NaN            NaN  0.352176E-001            NaN   1.15299                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8287                 NaN            NaN  0.348407E-001            NaN   1.13645                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8455                 NaN            NaN  0.324137E-001            NaN   1.12211                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8627                 NaN            NaN  0.305744E-001            NaN   1.10669                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8794                 NaN            NaN  0.249808E-001            NaN   1.09563                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8963                 NaN            NaN  0.238807E-001            NaN   1.07984                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9059                 NaN            NaN  0.192005E-001            NaN   1.07491                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9247                 NaN            NaN  0.177959E-001            NaN   1.05747                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9458                 NaN            NaN  0.175306E-001            NaN   1.03664                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9556                 NaN            NaN  0.152518E-001            NaN   1.02914                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9665                 NaN            NaN  0.964650E-002            NaN   1.02381                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9861                 NaN            NaN  0.993061E-002            NaN   1.00396                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8208                 NaN            NaN  0.757220E-002            NaN   1.17160                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4728                 NaN            NaN  0.257825E-002            NaN  0.524618                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.7375                 NaN            NaN  0.597202E-002            NaN   1.25650                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0367                 NaN            NaN  0.305974E-002            NaN  0.960223                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0475                 NaN            NaN            NaN            NaN  0.952468                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0611                 NaN            NaN  0.115688E-001            NaN  0.927364                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0791                 NaN            NaN  0.365103E-001            NaN  0.884434                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0918                 NaN            NaN  0.530880E-001            NaN  0.855098                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0921                 NaN            NaN            NaN            NaN  0.907908                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.3575                 NaN            NaN            NaN            NaN  0.642464                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.8629                 NaN            NaN            NaN            NaN   1.13709                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1227                 NaN            NaN  0.167979E-005            NaN  0.877254                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1326                 NaN            NaN            NaN            NaN  0.867431                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1382                 NaN            NaN  0.194233E-004            NaN  0.861774                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1528                 NaN            NaN            NaN            NaN  0.847171                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1657                 NaN            NaN            NaN            NaN  0.834296                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1706                 NaN            NaN            NaN            NaN  0.829434                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1835                 NaN            NaN            NaN            NaN  0.816509                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1896                 NaN            NaN            NaN            NaN  0.810423                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1958                 NaN            NaN            NaN            NaN  0.804236                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2033                 NaN            NaN            NaN            NaN  0.796694                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2141                 NaN            NaN            NaN            NaN  0.785878                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1951                 NaN            NaN            NaN            NaN  0.655554       0.149323                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0328                 NaN            NaN  0.386564E-005            NaN  0.132751E-002  0.965864                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0341                 NaN            NaN  0.152275E-004            NaN            NaN  0.965904                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0348                 NaN            NaN            NaN            NaN            NaN  0.965183                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0340                 NaN            NaN            NaN            NaN            NaN  0.965951                 NaN            NaN            NaN            NaN            NaN
