|6.6.6
Archiving\03_Data\frac/QFM_m2/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1912.28        2500.00        99.7261       0.273927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.7261       0.273944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.7260       0.273960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.7260       0.273977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.7260       0.273994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.7260       0.274010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.7260       0.274027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.5526       0.274073       0.173333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3879                 NaN  0.612141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3912                 NaN  0.608847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3946                 NaN  0.605443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3982                 NaN  0.601827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4011                 NaN  0.598866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3893                 NaN  0.610749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4197                 NaN  0.580278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4084                 NaN  0.591605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4111                 NaN  0.588941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4176                 NaN  0.582429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4165                 NaN  0.583523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4188                 NaN  0.581223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4192                 NaN  0.580791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4246                 NaN  0.575377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.0039                 NaN  0.996108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.8485                 NaN  0.151455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4308                 NaN  0.569180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4299                 NaN  0.570091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4358                 NaN  0.564200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4353                 NaN  0.564686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4350                 NaN  0.565048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4383                 NaN  0.561730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4364                 NaN  0.559515       0.404011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4310                 NaN  0.559576       0.946733E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4327                 NaN  0.557912       0.942936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2714                 NaN  0.716460       0.121498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5953                 NaN  0.397996       0.668788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4349                 NaN  0.555746       0.938309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4317                 NaN  0.558923       0.940650E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        98.1618                 NaN   1.80796       0.301980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.9968                 NaN  0.155844E-003  0.300335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5842                 NaN  0.411883       0.393002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4374                 NaN  0.553341       0.924388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4390                 NaN  0.551822       0.918626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4373                 NaN  0.553540       0.920587E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4357                 NaN  0.555130       0.921600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4392                 NaN  0.551710       0.912310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4361                 NaN  0.554777       0.916225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4379                 NaN  0.553045       0.909376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4364                 NaN  0.554469       0.909868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4349                 NaN  0.555969       0.909574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4353                 NaN  0.555656       0.905596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4347                 NaN  0.556252       0.902986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4326                 NaN  0.558312       0.904225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4329                 NaN  0.558080       0.900604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4341                 NaN  0.556926       0.895316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4308                 NaN  0.560178       0.898451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4310                 NaN  0.560072       0.894025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4293                 NaN  0.561811       0.893820E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4283                 NaN  0.562734       0.892403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4213                 NaN  0.569708       0.897692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4285                 NaN  0.562708       0.881391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4241                 NaN  0.567088       0.885463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4221                 NaN  0.569035       0.884448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4210                 NaN  0.570181       0.883694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4203                 NaN  0.570888       0.880058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.0635                 NaN  0.922123       0.143336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.8186                 NaN  0.178812       0.256380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3670                 NaN  0.623523       0.946017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4150                 NaN  0.576272       0.871008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4113                 NaN  0.579943       0.873325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4104                 NaN  0.580891       0.869327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4035                 NaN  0.587729       0.875937E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4097                 NaN  0.581683       0.861123E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4044                 NaN  0.586894       0.866935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4028                 NaN  0.588605       0.864372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.8896                 NaN  0.108840       0.159816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.9112                 NaN   1.07313       0.156343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3947                 NaN  0.596651       0.866842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3989                 NaN  0.592595       0.854929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3895                 NaN  0.601857       0.864761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3962                 NaN  0.595278       0.848546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3886                 NaN  0.602816       0.858551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4058                 NaN  0.585910       0.833108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3762                 NaN  0.615135       0.865352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3862                 NaN  0.605346       0.849025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3854                 NaN  0.606131       0.846737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3835                 NaN  0.608066       0.847658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3836                 NaN  0.607999       0.841011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3816                 NaN  0.610024       0.841916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3800                 NaN  0.611565       0.841413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3799                 NaN  0.611761       0.837630E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3769                 NaN  0.614713       0.838775E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.5874                 NaN   1.39371       0.188744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.6766                 NaN  0.319043       0.436615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.8743                 NaN  0.124112       0.154312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3768                 NaN  0.614955       0.828074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3758                 NaN  0.615894       0.825944E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3785                 NaN  0.613278       0.820793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3763                 NaN  0.615478       0.822314E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3765                 NaN  0.615282       0.818943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3638                 NaN  0.627822       0.839159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3891                 NaN  0.602917       0.798254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3274                 NaN  0.663763       0.887496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4253                 NaN  0.567342       0.733760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3783                 NaN  0.613582       0.808322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3822                 NaN  0.609808       0.802592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3820                 NaN  0.610012       0.800713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3832                 NaN  0.608810       0.798705E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3834                 NaN  0.608603       0.799627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3882                 NaN  0.603947       0.790225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3876                 NaN  0.604473       0.789827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.5699                 NaN  0.424583       0.555616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.2087                 NaN  0.781109       0.102265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.3988                 NaN  0.593483       0.774670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3967                 NaN  0.595490       0.776509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.3985                 NaN  0.593751       0.774412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4005                 NaN  0.591773       0.771667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4043                 NaN  0.588070       0.766954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4067                 NaN  0.585688       0.763560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4081                 NaN  0.584294       0.761277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4128                 NaN  0.579661       0.754584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4151                 NaN  0.577402       0.753399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4189                 NaN  0.573565       0.748510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4219                 NaN  0.570641       0.745278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4253                 NaN  0.567261       0.741851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4196                 NaN  0.572978       0.738638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4397                 NaN  0.552927       0.733483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4370                 NaN  0.555739       0.727869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4392                 NaN  0.553550       0.724619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4440                 NaN  0.548824       0.720096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4475                 NaN  0.545331       0.716857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4478                 NaN  0.544992       0.717274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4582                 NaN  0.534738       0.704387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4587                 NaN  0.534285       0.705863E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.0038                 NaN  0.195439       0.302073E-002  0.797737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9465                 NaN  0.136561                 NaN  0.916967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9605                 NaN  0.134382                 NaN  0.905079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9707                 NaN  0.129992                 NaN  0.899326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9959                 NaN  0.128204                 NaN  0.875871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9990                 NaN  0.126395                 NaN  0.874610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0194                 NaN  0.123133                 NaN  0.857516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0299                 NaN  0.121773                 NaN  0.848324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0196                 NaN  0.122185                 NaN  0.858181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0772                 NaN  0.114381                 NaN  0.808381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0659                 NaN  0.115052                 NaN  0.819001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0787                 NaN  0.112963                 NaN  0.808303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0908                 NaN  0.111875                 NaN  0.797314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1013                 NaN  0.108220                 NaN  0.790510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1133                 NaN  0.107708                 NaN  0.778974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1232                 NaN  0.104288                 NaN  0.772490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1309                 NaN  0.102551                 NaN  0.766510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1468                 NaN  0.101273                 NaN  0.751879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1539                 NaN  0.991328E-001            NaN  0.746981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1619                 NaN  0.977563E-001            NaN  0.740351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1711                 NaN  0.928804E-001            NaN  0.709528       0.264861E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9980                 NaN  0.997869E-002            NaN  0.137887E-001  0.978251                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0015                 NaN            NaN            NaN  0.100288E-001  0.988494                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0056                 NaN  0.152700E-004            NaN  0.315226E-002  0.991268                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0080                 NaN            NaN            NaN  0.230301E-002  0.989711                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0135                 NaN  0.314381E-005            NaN            NaN  0.986497                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0175                 NaN            NaN            NaN            NaN  0.982469                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0228                 NaN            NaN            NaN  0.278052E-001  0.949383                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0235                 NaN            NaN            NaN  0.138908E-001  0.962587                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0234                 NaN            NaN            NaN  0.175830E-001  0.958976                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0251                 NaN            NaN            NaN            NaN  0.974893                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0258                 NaN            NaN            NaN            NaN  0.974206                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0242                 NaN            NaN            NaN            NaN  0.975781                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0214                 NaN            NaN  0.537974E-003            NaN  0.978043                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0087                 NaN            NaN  0.631292E-002            NaN  0.984953                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0027                 NaN            NaN  0.618808E-002            NaN  0.991087                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.9992                 NaN            NaN  0.606167E-002            NaN  0.994710                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9916                 NaN            NaN  0.593800E-002            NaN   1.00249                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9805                 NaN            NaN  0.581200E-002            NaN   1.01372                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9666                 NaN            NaN  0.566068E-002            NaN   1.02772                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9444                 NaN            NaN  0.548163E-002            NaN   1.05007                 NaN            NaN            NaN            NaN            NaN            NaN
