|6.6.6
Archiving\03_Data\frac/QFM_m2.75/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.2196                 NaN            NaN            NaN  0.957086E-001            NaN  0.684688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2173                 NaN            NaN            NaN  0.981742E-001            NaN  0.684507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2269                 NaN            NaN            NaN  0.936926E-001            NaN  0.679411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2345                 NaN            NaN            NaN  0.897554E-001            NaN  0.675754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2450                 NaN            NaN            NaN  0.895083E-001            NaN  0.665519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2521                 NaN            NaN            NaN  0.866383E-001            NaN  0.661302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2622                 NaN            NaN            NaN  0.852203E-001            NaN  0.652603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2710                 NaN            NaN            NaN  0.853768E-001            NaN  0.643620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1008                 NaN            NaN            NaN  0.893622E-001            NaN  0.809798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.4577                 NaN            NaN            NaN  0.622023E-001            NaN  0.480129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2955                 NaN            NaN            NaN  0.794766E-001            NaN  0.624988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.3015                 NaN            NaN            NaN  0.750972E-001            NaN  0.623371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.3082                 NaN            NaN            NaN  0.732495E-001            NaN  0.618535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.3142                 NaN            NaN            NaN  0.690441E-001            NaN  0.616775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.3222                 NaN            NaN            NaN  0.685145E-001            NaN  0.609268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.3306                 NaN            NaN            NaN  0.690485E-001            NaN  0.600314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2674                 NaN            NaN            NaN  0.246946E-001            NaN  0.338419       0.369470                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1847                 NaN            NaN            NaN            NaN            NaN            NaN  0.815295                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1884                 NaN            NaN            NaN            NaN            NaN            NaN  0.811619                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2125                 NaN            NaN            NaN  0.410042E-001            NaN  0.840535E-001  0.662456                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1970                 NaN            NaN            NaN            NaN            NaN            NaN  0.803042                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1989                 NaN            NaN            NaN            NaN            NaN            NaN  0.801089                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2007                 NaN            NaN            NaN  0.209309E-005            NaN            NaN  0.799251                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2016                 NaN            NaN            NaN            NaN            NaN            NaN  0.798399                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2019                 NaN            NaN            NaN  0.320608E-005            NaN            NaN  0.798079                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2041                 NaN            NaN            NaN  0.792803E-006            NaN            NaN  0.795945                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2011                 NaN            NaN            NaN            NaN            NaN            NaN  0.798896                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2005                 NaN            NaN            NaN            NaN            NaN            NaN  0.799544                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.2013                 NaN            NaN            NaN            NaN            NaN            NaN  0.798738                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.1929                 NaN            NaN            NaN  0.155553E-005            NaN            NaN  0.807137                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.1909                 NaN            NaN            NaN            NaN            NaN            NaN  0.809078                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.1846                 NaN            NaN            NaN            NaN            NaN            NaN  0.815440                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.1703                 NaN            NaN            NaN            NaN            NaN            NaN  0.829749                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.1612                 NaN            NaN            NaN            NaN            NaN            NaN  0.838787                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.1400                 NaN            NaN            NaN            NaN            NaN            NaN  0.860026                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        99.1130                 NaN            NaN            NaN            NaN            NaN            NaN  0.887023                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8854                 NaN            NaN            NaN            NaN            NaN            NaN  0.393189       0.721411                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8413                 NaN            NaN            NaN            NaN            NaN            NaN  0.244213       0.914518                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8535                 NaN            NaN            NaN            NaN            NaN            NaN  0.902833       0.243701                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8663                 NaN            NaN            NaN            NaN            NaN            NaN  0.893650       0.240098                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8782                 NaN            NaN            NaN            NaN            NaN            NaN  0.238385       0.883425                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8907                 NaN            NaN            NaN            NaN            NaN            NaN  0.873055       0.236205                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.9008                 NaN            NaN            NaN            NaN            NaN            NaN  0.232487       0.866708                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.9114                 NaN            NaN            NaN            NaN            NaN            NaN  0.854587       0.233985                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.9214                 NaN            NaN            NaN            NaN            NaN            NaN  0.230966       0.847610                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.9320                 NaN            NaN            NaN            NaN            NaN            NaN  0.840827       0.227137                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.9407                 NaN            NaN            NaN            NaN            NaN            NaN  0.225359       0.833915                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.9501                 NaN            NaN            NaN            NaN            NaN            NaN  0.223424       0.826431                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.5367                 NaN            NaN            NaN            NaN            NaN            NaN  0.446565       0.788998                 NaN  0.227688                 NaN            NaN            NaN
  1413.53        2500.00        97.3167                 NaN            NaN            NaN            NaN            NaN            NaN  0.671201        1.11482                 NaN  0.897281                 NaN            NaN            NaN
  1411.03        2500.00        97.3745                 NaN            NaN            NaN  0.647958E-001            NaN            NaN  0.965457       0.705216                 NaN  0.890024                 NaN            NaN            NaN
  1408.52        2500.00        97.3752                 NaN            NaN            NaN  0.416279                 NaN            NaN  0.258286       0.990413                 NaN  0.959859                 NaN            NaN            NaN
  1406.02        2500.00        97.4456                 NaN            NaN            NaN  0.412642                 NaN            NaN  0.229590       0.977125                 NaN  0.935046                 NaN            NaN            NaN
  1403.51        2500.00        97.5136                 NaN            NaN            NaN  0.410482                 NaN            NaN  0.199514       0.964995                 NaN  0.911424                 NaN            NaN            NaN
  1401.00        2500.00        97.5759                 NaN            NaN            NaN  0.408202                 NaN            NaN  0.959298       0.167004                 NaN  0.889570                 NaN            NaN            NaN
  1398.50        2500.00        97.6401                 NaN            NaN            NaN  0.404616                 NaN            NaN  0.140956       0.947811                 NaN  0.866547                 NaN            NaN            NaN
  1395.99        2500.00        97.6978                 NaN            NaN            NaN  0.403771                 NaN            NaN  0.110508       0.941161                 NaN  0.846792                 NaN            NaN            NaN
  1393.48        2500.00        97.7604                 NaN            NaN            NaN  0.397799                 NaN            NaN  0.928854       0.893949E-001            NaN  0.823540                 NaN            NaN            NaN
  1390.98        2500.00        97.8133                 NaN            NaN            NaN  0.396764                 NaN            NaN  0.925227       0.591795E-001            NaN  0.805495                 NaN            NaN            NaN
  1388.47        2500.00        97.8693                 NaN            NaN            NaN  0.392223                 NaN            NaN  0.370640E-001  0.916203                 NaN  0.785253                 NaN            NaN            NaN
  1385.96        2500.00        97.9216                 NaN            NaN            NaN  0.389243                 NaN            NaN  0.906193       0.166576E-001            NaN  0.766317                 NaN            NaN            NaN
  1383.46        2500.00        97.9704                 NaN            NaN            NaN  0.384852                 NaN            NaN  0.122425E-002  0.894864                 NaN  0.748642                 NaN            NaN            NaN
  1380.95        2500.00        98.0149                 NaN            NaN            NaN  0.374525                 NaN            NaN  0.874973       0.429664E-002            NaN  0.731326                 NaN            NaN            NaN
  1378.45        2500.00        98.0560                 NaN            NaN            NaN  0.356626                 NaN            NaN  0.835027       0.383723E-001            NaN  0.713935                 NaN            NaN            NaN
  1375.94        2500.00        98.1056                 NaN            NaN            NaN  0.354289                 NaN            NaN  0.827890       0.158370E-001            NaN  0.696355                 NaN            NaN            NaN
  1373.43        2500.00        98.1489                 NaN            NaN            NaN  0.353390                 NaN            NaN  0.816786                 NaN            NaN  0.680923                 NaN            NaN            NaN
  1370.93        2500.00        98.1926                 NaN            NaN            NaN  0.350227                 NaN            NaN  0.792467                 NaN            NaN  0.664729                 NaN            NaN            NaN
  1368.42        2500.00        98.2134                 NaN            NaN            NaN  0.334409                 NaN            NaN  0.797206                 NaN            NaN  0.655015                 NaN            NaN            NaN
  1365.91        2500.00        98.2801                 NaN            NaN            NaN  0.335986                 NaN            NaN  0.752863                 NaN            NaN  0.631037                 NaN            NaN            NaN
  1363.41        2500.00        98.2684                 NaN            NaN            NaN  0.266321                 NaN            NaN  0.591019       0.245876                 NaN  0.628422                 NaN            NaN            NaN
  1360.90        2500.00        98.3521                 NaN            NaN            NaN  0.317602                 NaN            NaN  0.732701                 NaN            NaN  0.597560                 NaN            NaN            NaN
  1358.40        2500.00        98.3808                 NaN            NaN            NaN  0.322064                 NaN            NaN  0.704275                 NaN            NaN  0.592887                 NaN            NaN            NaN
  1355.89        2500.00        98.4080                 NaN            NaN            NaN  0.305246                 NaN            NaN  0.706122                 NaN            NaN  0.580635                 NaN            NaN            NaN
  1353.38        2500.00        98.4525                 NaN            NaN            NaN  0.306105                 NaN            NaN  0.677368                 NaN            NaN  0.564073                 NaN            NaN            NaN
  1350.88        2500.00        98.4816                 NaN            NaN            NaN  0.301675                 NaN            NaN  0.663534                 NaN            NaN  0.553217                 NaN            NaN            NaN
  1348.37        2500.00        98.5135                 NaN            NaN            NaN  0.295494                 NaN            NaN  0.650197                 NaN            NaN  0.540823                 NaN            NaN            NaN
  1345.86        2500.00        98.5434                 NaN            NaN            NaN  0.287364                 NaN            NaN  0.640733                 NaN            NaN  0.528491                 NaN            NaN            NaN
  1343.36        2500.00        98.5731                 NaN            NaN            NaN  0.281868                 NaN            NaN  0.628219                 NaN            NaN  0.516854                 NaN            NaN            NaN
  1340.85        2500.00        98.6037                 NaN            NaN            NaN  0.278993                 NaN            NaN  0.611855                 NaN            NaN  0.505483                 NaN            NaN            NaN
  1338.35        2500.00        98.6311                 NaN            NaN            NaN  0.269578                 NaN            NaN  0.605368                 NaN            NaN  0.493916                 NaN            NaN            NaN
  1335.84        2500.00        98.6585                 NaN            NaN            NaN  0.264748                 NaN            NaN  0.593535                 NaN            NaN  0.483232                 NaN            NaN            NaN
  1333.33        2500.00        98.6849                 NaN            NaN            NaN  0.256141                 NaN            NaN  0.586726                 NaN            NaN  0.472188                 NaN            NaN            NaN
  1330.83        2500.00        98.7112                 NaN            NaN            NaN  0.250056                 NaN            NaN  0.576988                 NaN            NaN  0.461729                 NaN            NaN            NaN
  1328.32        2500.00        98.7292                 NaN            NaN            NaN  0.301315                 NaN            NaN  0.483300                 NaN            NaN  0.486156                 NaN            NaN            NaN
  1325.81        2500.00        98.7800                 NaN            NaN            NaN  0.200328                 NaN            NaN  0.610930                 NaN            NaN  0.408744                 NaN            NaN            NaN
  1323.31        2500.00        98.7841                 NaN            NaN            NaN  0.230735                 NaN            NaN  0.553240                 NaN            NaN  0.431971                 NaN            NaN            NaN
  1320.80        2500.00        98.8079                 NaN            NaN            NaN  0.223095                 NaN            NaN  0.546765                 NaN            NaN  0.422196                 NaN            NaN            NaN
  1318.30        2500.00        98.8302                 NaN            NaN            NaN  0.217001                 NaN            NaN  0.539652                 NaN            NaN  0.413112                 NaN            NaN            NaN
  1315.79        2500.00        98.8518                 NaN            NaN            NaN  0.210419                 NaN            NaN  0.533530                 NaN            NaN  0.404273                 NaN            NaN            NaN
  1313.28        2500.00        98.8740                 NaN            NaN            NaN  0.204030                 NaN            NaN  0.526688                 NaN            NaN  0.395286                 NaN            NaN            NaN
  1310.78        2500.00        98.8940                 NaN            NaN            NaN  0.196708                 NaN            NaN  0.522404                 NaN            NaN  0.386862                 NaN            NaN            NaN
  1308.27        2500.00        98.9144                 NaN            NaN            NaN  0.190136                 NaN            NaN  0.516946                 NaN            NaN  0.378531                 NaN            NaN            NaN
  1305.76        2500.00        95.6305                 NaN            NaN            NaN  0.358858                 NaN            NaN   1.07968                 NaN            NaN  0.789416        2.14157                 NaN            NaN
  1303.26        2500.00        80.3799                 NaN            NaN            NaN  0.894522                 NaN            NaN   4.09976                 NaN            NaN   2.71398        11.9118                 NaN            NaN
  1300.75        2500.00        82.2259                 NaN            NaN            NaN  0.565275                 NaN            NaN   4.11425                 NaN            NaN   2.47726        10.6173                 NaN            NaN
  1298.25        2500.00        83.8804                 NaN            NaN            NaN  0.381099                 NaN            NaN   3.97066                 NaN            NaN   2.26440        9.50341                 NaN            NaN
  1295.74        2500.00        85.2977                 NaN            NaN            NaN  0.273207                 NaN            NaN   3.78051                 NaN            NaN   2.08131        8.56725                 NaN            NaN
  1293.23        2500.00        86.4606                 NaN            NaN            NaN  0.170973                 NaN            NaN   3.64448                 NaN            NaN   1.92924        7.79476                 NaN            NaN
  1290.73        2500.00        87.4479                 NaN            NaN            NaN  0.840971E-001            NaN            NaN   3.52889                 NaN            NaN   1.79856        7.14054                 NaN            NaN
  1288.22        2500.00        88.2779                 NaN            NaN            NaN  0.945631E-002            NaN            NaN   3.43726                 NaN            NaN   1.68773        6.58765                 NaN            NaN
  1285.71        2500.00        89.0195                 NaN            NaN            NaN            NaN            NaN            NaN   3.27710                 NaN            NaN   1.59776        6.10561                 NaN            NaN
  1283.21        2500.00        88.3918                 NaN            NaN            NaN            NaN            NaN            NaN   3.35937                 NaN            NaN   1.69786        6.45115       0.998537E-001            NaN
  1280.70        2500.00        88.1013                 NaN            NaN            NaN            NaN            NaN            NaN   3.35706                 NaN            NaN   1.74475        6.61305       0.183882                 NaN
  1278.20        2500.00        87.6041                 NaN            NaN            NaN            NaN            NaN            NaN   3.42820                 NaN            NaN   1.79610        6.97350       0.198130                 NaN
  1275.69        2500.00        84.6084                 NaN            NaN            NaN            NaN            NaN            NaN   4.29908                 NaN            NaN   2.32314        8.51271       0.256674                 NaN
  1273.18        2500.00        94.6676                 NaN            NaN            NaN            NaN            NaN            NaN   1.17507                 NaN            NaN  0.801152        3.27481       0.813919E-001            NaN
  1270.68        2500.00        93.1858                 NaN            NaN            NaN            NaN            NaN            NaN   2.45360                 NaN            NaN  0.936076        3.35006       0.744316E-001            NaN
  1268.17        2500.00        92.3488                 NaN            NaN            NaN  0.361635E-005            NaN            NaN  0.779423       0.754519       0.414081        1.10149        4.47543       0.126267                 NaN
  1265.66        2500.00        91.4814                 NaN            NaN            NaN            NaN            NaN            NaN   2.85712                 NaN            NaN   1.33286        4.20984       0.118759                 NaN
  1263.16        2500.00        93.1446                 NaN            NaN            NaN            NaN            NaN            NaN   2.00127                 NaN            NaN   1.04263        3.72473       0.867856E-001            NaN
  1260.65        2500.00        96.5358                 NaN            NaN            NaN            NaN            NaN            NaN   1.28898                 NaN            NaN  0.505027        1.65962       0.105480E-001            NaN
  1258.15        2500.00        94.4827                 NaN            NaN            NaN            NaN            NaN            NaN   1.56769                 NaN            NaN  0.822483        3.04940       0.777658E-001            NaN
  1255.64        2500.00        94.8643                 NaN            NaN            NaN            NaN            NaN            NaN   1.46048                 NaN            NaN  0.758661        2.84358       0.729588E-001            NaN
  1253.13        2500.00        93.7796                 NaN            NaN            NaN            NaN            NaN            NaN   1.41994       0.240269                 NaN  0.943136        3.52347       0.935396E-001            NaN
  1250.63        2500.00        97.1069                 NaN            NaN            NaN            NaN            NaN            NaN  0.858725                 NaN            NaN  0.406381        1.59422       0.337626E-001            NaN
  1248.12        2500.00        95.6973                 NaN            NaN            NaN            NaN            NaN            NaN   1.22883                 NaN            NaN  0.608102        2.40164       0.641087E-001            NaN
  1245.61        2500.00        96.0206                 NaN            NaN            NaN            NaN            NaN            NaN   1.04077                 NaN            NaN  0.590208        2.28195       0.664705E-001            NaN
  1243.11        2500.00        96.3328                 NaN            NaN            NaN            NaN            NaN            NaN  0.244588       0.804349                 NaN  0.502793        2.07195       0.434677E-001            NaN
  1240.60        2500.00        96.4803                 NaN            NaN            NaN            NaN            NaN            NaN  0.725794       0.236799                 NaN  0.506680        2.00425       0.461501E-001            NaN
  1238.10        2500.00        95.6106                 NaN            NaN            NaN            NaN            NaN            NaN   1.12806                 NaN            NaN  0.656154        2.54510       0.600889E-001            NaN
  1235.59        2500.00        96.9322                 NaN            NaN            NaN            NaN            NaN            NaN  0.776631                 NaN            NaN  0.407984        1.78937       0.396278E-001  0.541655E-001
  1233.08        2500.00        88.7132                 NaN            NaN            NaN            NaN            NaN            NaN   1.68821                 NaN            NaN   1.04476        4.93529       0.769587E-001   3.54160     
  1230.58        2500.00        61.5409                 NaN            NaN            NaN            NaN            NaN            NaN  0.411238        1.98996        1.81766        3.30133        17.3787       0.293937        13.2663     
  1228.07        2500.00                 NaN            NaN            NaN            NaN   3.93346                 NaN            NaN   5.82105       0.285826E-005            NaN   8.02043        48.0879       0.797165        33.3400     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   3.93329                 NaN            NaN   5.82076       0.285814E-005            NaN   8.02040        48.0869       0.797135        33.3416     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   3.93311                 NaN            NaN   5.82047       0.285801E-005            NaN   8.02036        48.0858       0.797106        33.3432     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   3.93294                 NaN            NaN   5.82017       0.285784E-005            NaN   8.02033        48.0847       0.797076        33.3447     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   3.93277                 NaN            NaN   5.81988       0.285767E-005            NaN   8.02029        48.0837       0.797047        33.3463     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   3.93259                 NaN            NaN   5.81959       0.285761E-005            NaN   8.02026        48.0826       0.797017        33.3479     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   3.93242                 NaN            NaN   5.81929       0.285750E-005            NaN   8.02022        48.0816       0.796988        33.3495     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   3.93225                 NaN            NaN   5.81900       0.285734E-005            NaN   8.02019        48.0805       0.796959        33.3511     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   3.93207                 NaN            NaN   5.81871       0.285712E-005            NaN   8.02016        48.0795       0.796929        33.3527     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   3.93190                 NaN            NaN   5.81841       0.285699E-005            NaN   8.02012        48.0784       0.796900        33.3543     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   3.93173                 NaN            NaN   5.81812       0.285686E-005            NaN   8.02009        48.0774       0.796871        33.3558     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   3.93155                 NaN            NaN   5.81783       0.285669E-005            NaN   8.02005        48.0763       0.796841        33.3574     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   3.93138                 NaN            NaN   5.81754       0.285655E-005            NaN   8.02002        48.0752       0.796812        33.3590     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   3.93121                 NaN            NaN   5.81724       0.285646E-005            NaN   8.01999        48.0742       0.796783        33.3606     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   3.93103                 NaN            NaN   5.81695       0.285627E-005            NaN   8.01996        48.0731       0.796754        33.3622     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   3.93086                 NaN            NaN   5.81666       0.285614E-005            NaN   8.01992        48.0721       0.796725        33.3637     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   3.93069                 NaN            NaN   5.81637       0.285598E-005            NaN   8.01989        48.0710       0.796696        33.3653     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   3.93052                 NaN            NaN   5.81607       0.285586E-005            NaN   8.01986        48.0700       0.796667        33.3669     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   3.93034                 NaN            NaN   5.81578       0.285570E-005            NaN   8.01982        48.0689       0.796638        33.3685     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   3.93017                 NaN            NaN   5.81549       0.285557E-005            NaN   8.01979        48.0679       0.796609        33.3701     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   3.93000                 NaN            NaN   5.81520       0.285541E-005            NaN   8.01976        48.0668       0.796580        33.3716     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   3.92983                 NaN            NaN   5.81491       0.285528E-005            NaN   8.01973        48.0658       0.796551        33.3732     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   3.92965                 NaN            NaN   5.81462       0.285515E-005            NaN   8.01970        48.0647       0.796522        33.3748     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   3.92948                 NaN            NaN   5.81432       0.285501E-005            NaN   8.01967        48.0637       0.796493        33.3763     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   3.92931                 NaN            NaN   5.81403       0.285486E-005            NaN   8.01963        48.0626       0.796464        33.3779     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   3.92914                 NaN            NaN   5.81374       0.285469E-005            NaN   8.01960        48.0616       0.796435        33.3795     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   3.92897                 NaN            NaN   5.81345       0.285462E-005            NaN   8.01957        48.0605       0.796407        33.3811     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   3.92880                 NaN            NaN   5.81316       0.285442E-005            NaN   8.01954        48.0595       0.796378        33.3826     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   3.92862                 NaN            NaN   5.81287       0.285425E-005            NaN   8.01951        48.0584       0.796349        33.3842     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.92845                 NaN            NaN   5.81258       0.285410E-005            NaN   8.01948        48.0574       0.796321        33.3858     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   3.92828                 NaN            NaN   5.81229       0.285401E-005            NaN   8.01945        48.0563       0.796292        33.3873     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   3.92811                 NaN            NaN   5.81200       0.285389E-005            NaN   8.01942        48.0553       0.796263        33.3889     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   3.92794                 NaN            NaN   5.81171       0.285376E-005            NaN   8.01939        48.0543       0.796235        33.3905     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   3.92777                 NaN            NaN   5.81142       0.285360E-005            NaN   8.01936        48.0532       0.796206        33.3920     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   3.92760                 NaN            NaN   5.81113       0.285349E-005            NaN   8.01933        48.0522       0.796178        33.3936     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   3.92742                 NaN            NaN   5.81084       0.285330E-005            NaN   8.01930        48.0511       0.796149        33.3952     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   3.92725                 NaN            NaN   5.81055       0.285323E-005            NaN   8.01927        48.0501       0.796121        33.3967     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   3.92708                 NaN            NaN   5.81026       0.286111E-005            NaN   8.01924        48.0490       0.796092        33.3983     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   3.92691                 NaN            NaN   5.80997       0.286027E-005            NaN   8.01921        48.0480       0.796064        33.3999     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   3.92674                 NaN            NaN   5.80968       0.286107E-005            NaN   8.01919        48.0469       0.796036        33.4014     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   3.92657                 NaN            NaN   5.80939       0.286231E-005            NaN   8.01916        48.0459       0.796007        33.4030     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   3.92640                 NaN            NaN   5.80910       0.286254E-005            NaN   8.01913        48.0449       0.795979        33.4045     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   3.92623                 NaN            NaN   5.80881       0.286048E-005            NaN   8.01910        48.0438       0.795951        33.4061     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   3.92606                 NaN            NaN   5.80852       0.285943E-005            NaN   8.01907        48.0428       0.795922        33.4077     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   3.92589                 NaN            NaN   5.80823       0.285438E-005            NaN   8.01904        48.0417       0.795894        33.4092     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   3.92572                 NaN            NaN   5.80794       0.285575E-005            NaN   8.01902        48.0407       0.795866        33.4108     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   3.92555                 NaN            NaN   5.80765       0.285180E-005            NaN   8.01899        48.0396       0.795838        33.4123     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   3.92538                 NaN            NaN   5.80736       0.285157E-005            NaN   8.01896        48.0386       0.795810        33.4139     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   3.92521                 NaN            NaN   5.80708       0.285143E-005            NaN   8.01893        48.0376       0.795782        33.4154     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   3.92504                 NaN            NaN   5.80679       0.285135E-005            NaN   8.01891        48.0365       0.795754        33.4170     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   3.92487                 NaN            NaN   5.80650       0.285119E-005            NaN   8.01888        48.0355       0.795725        33.4185     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   3.92470                 NaN            NaN   5.80621       0.285106E-005            NaN   8.01885        48.0344       0.795697        33.4201     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   3.92453                 NaN            NaN   5.80592       0.285085E-005            NaN   8.01883        48.0334       0.795669        33.4217     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   3.92436                 NaN            NaN   5.80564       0.285079E-005            NaN   8.01880        48.0324       0.795642        33.4232     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   3.92419                 NaN            NaN   5.80535       0.312640E-005            NaN   8.01877        48.0313       0.795614        33.4248     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   3.92402                 NaN            NaN   5.80506       0.312461E-005            NaN   8.01875        48.0303       0.795586        33.4263     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   3.92385                 NaN            NaN   5.80477       0.311889E-005            NaN   8.01872        48.0292       0.795558        33.4278     
