|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/ALH/ALH_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1264.38        2500.00       0.822191E-001   97.2873       0.171385                 NaN  0.576483                 NaN  0.388458                 NaN   1.49415                 NaN            NaN
  1262.96        2500.00       0.992197E-001   95.4322       0.209029                 NaN   1.05441                 NaN  0.558507                 NaN   2.09650       0.550177                 NaN
  1261.55        2500.00       0.157403        90.2885       0.378221                 NaN   2.23071                 NaN   1.09106                 NaN   4.05091        1.80322                 NaN
  1260.14        2500.00       0.154634        90.3440       0.370238                 NaN   2.21285                 NaN   1.08068                 NaN   4.04747        1.79013                 NaN
  1258.72        2500.00       0.136347        91.1161       0.346724                 NaN   2.05578                 NaN  0.994764                 NaN   3.70685        1.64344                 NaN
  1257.31        2500.00       0.138134        90.8808       0.344280                 NaN   2.10863                 NaN   1.01625                 NaN   3.82824        1.68363                 NaN
  1255.89        2500.00       0.143353        91.1934       0.281614                 NaN   2.01418                 NaN  0.958893                 NaN   3.77919        1.62937                 NaN
  1254.48        2500.00       0.145690        90.5077       0.340184                 NaN   2.12279                 NaN   1.03101                 NaN   4.11078        1.74181                 NaN
  1253.07        2500.00       0.187913        86.8407       0.530064                 NaN   2.81534                 NaN   1.41699                 NaN   5.82234        2.38665                 NaN
  1251.65        2500.00       0.142737        89.0983       0.431901                 NaN   2.37755                 NaN   1.14924                 NaN   4.82182        1.97844                 NaN
  1250.24        2500.00       0.479468        63.9088        1.15698                 NaN   7.41759                 NaN   3.59655                 NaN   16.2847        6.61450       0.541495     
  1248.83        2500.00        1.06449                 NaN   3.38653                 NaN   20.8633                 NaN   9.83397                 NaN   40.1015        17.2259        7.52423     
  1247.41        2500.00        1.09161                 NaN   3.32044                 NaN   20.7862                 NaN   9.89959                 NaN   40.1096        17.2762        7.51640     
  1246.00        2500.00        1.08910                 NaN   3.32746                 NaN   20.7883                 NaN   9.90905                 NaN   40.1335        17.2863        7.46632     
  1244.58        2500.00        1.08659                 NaN   3.33453                 NaN   20.7903                 NaN   9.91853                 NaN   40.1576        17.2965        7.41594     
  1243.17        2500.00        1.07545                 NaN   3.35285                 NaN   20.7681                 NaN   9.94814                 NaN   40.1715        17.3125        7.37149     
  1241.76        2500.00        1.07305                 NaN   3.35986                 NaN   20.7701                 NaN   9.95744                 NaN   40.1963        17.3227        7.32052     
  1240.34        2500.00        1.07052                 NaN   3.36702                 NaN   20.7722                 NaN   9.96689                 NaN   40.2211        17.3331        7.26927     
  1238.93        2500.00        1.06798                 NaN   3.37423                 NaN   20.7742                 NaN   9.97636                 NaN   40.2460        17.3435        7.21769     
  1237.52        2500.00        1.06542                 NaN   3.38147                 NaN   20.7763                 NaN   9.98585                 NaN   40.2713        17.3540        7.16564     
  1236.10        2500.00        1.06286                 NaN   3.38876                 NaN   20.7783                 NaN   9.99535                 NaN   40.2968        17.3646        7.11328     
  1234.69        2500.00        1.03905                 NaN   3.43745                 NaN   20.9051                 NaN   9.95056                 NaN   40.3079        17.3386        7.02132     
  1233.27        2500.00        1.03728                 NaN   3.44400                 NaN   20.9038                 NaN   9.96566                 NaN   40.3330        17.3486        6.96766     
  1231.86        2500.00        1.05507                 NaN   3.41092                 NaN   20.7843                 NaN   10.0239                 NaN   40.3745        17.3969        6.95437     
  1230.45        2500.00        1.03095                 NaN   3.45483                 NaN   20.9140                 NaN   9.98916                 NaN   40.3741        17.3732        6.86374     
  1229.03        2500.00        1.04981                 NaN   3.42593                 NaN   20.7883                 NaN   10.0431                 NaN   40.4273        17.4188        6.84687     
  1227.62        2500.00        1.04715                 NaN   3.43350                 NaN   20.7902                 NaN   10.0527                 NaN   40.4540        17.4298        6.79260     
  1226.21        2500.00        1.02239                 NaN   3.47004                 NaN   20.9293                 NaN   10.0223                 NaN   40.4400        17.4107        6.70529     
  1224.79        2500.00        1.01988                 NaN   3.47463                 NaN   20.9356                 NaN   10.0349                 NaN   40.4620        17.4228        6.65023     
  1223.38        2500.00        1.01943                 NaN   3.48448                 NaN   20.9142                 NaN   10.0461                 NaN   40.5018        17.4365        6.59746     
  1221.96        2500.00        1.03641                 NaN   3.46431                 NaN   20.7978                 NaN   10.0912                 NaN   40.5637        17.4751        6.57149     
  1220.55        2500.00        1.01202                 NaN   3.48924                 NaN   20.9564                 NaN   10.0699                 NaN   40.5288        17.4584        6.48522     
  1219.14        2500.00        1.03095                 NaN   3.48002                 NaN   20.8014                 NaN   10.1106                 NaN   40.6199        17.4982        6.45894     
  1217.72        2500.00        1.00638                 NaN   3.49988                 NaN   20.9646                 NaN   10.0935                 NaN   40.5763        17.4844        6.37492     
  1216.31        2500.00        1.01222                 NaN   3.52056                 NaN   20.8734                 NaN   10.1051                 NaN   40.6623        17.5025        6.32388     
  1214.90        2500.00        1.01069                 NaN   3.52748                 NaN   20.8669                 NaN   10.1167                 NaN   40.6945        17.5160        6.26779     
  1213.48        2500.00       0.997782                 NaN   3.51552                 NaN   20.9833                 NaN   10.1296                 NaN   40.6462        17.5225        6.20502     
  1212.07        2500.00        1.00754                 NaN   3.54111                 NaN   20.8552                 NaN   10.1398                 NaN   40.7588        17.5430        6.15450     
  1210.65        2500.00        1.00591                 NaN   3.54782                 NaN   20.8501                 NaN   10.1512                 NaN   40.7910        17.5567        6.09731     
  1209.24        2500.00        1.00425                 NaN   3.55447                 NaN   20.8453                 NaN   10.1627                 NaN   40.8231        17.5704        6.03975     
  1207.83        2500.00       0.986384                 NaN   3.53604                 NaN   21.0093                 NaN   10.1769                 NaN   40.7436        17.5753        5.97245     
  1206.41        2500.00       0.983694                 NaN   3.54039                 NaN   21.0176                 NaN   10.1897                 NaN   40.7667        17.5876        5.91431     
  1205.00        2500.00        1.00674                 NaN   3.56056                 NaN   20.8219                 NaN   10.1613                 NaN   40.9543        17.6153        5.87988     
  1203.58        2500.00       0.801168                 NaN   3.89924                 NaN   21.2888                 NaN   10.9162                 NaN   40.4791        17.5449        5.07071     
  1202.17        2500.00       0.975483                 NaN   3.55731                 NaN   21.0357                 NaN   10.2205                 NaN   40.8528        17.6278        5.73050     
  1200.76        2500.00       0.994669                 NaN   3.59593                 NaN   20.8048                 NaN   10.2357                 NaN   41.0276        17.6549        5.68642     
  1199.34        2500.00       0.994441                 NaN   3.57836                 NaN   20.8431                 NaN   10.2058                 NaN   41.0625        17.6704        5.64537     
  1197.93        2500.00       0.989465                 NaN   3.59982                 NaN   20.8824                 NaN   10.2334                 NaN   41.0649        17.6650        5.56506     
  1196.52        2500.00       0.961930                 NaN   3.57677                 NaN   21.0707                 NaN   10.2751                 NaN   40.9397        17.6838        5.49192     
  1195.10        2500.00       0.958618                 NaN   3.58246                 NaN   21.0777                 NaN   10.2874                 NaN   40.9658        17.6980        5.42998     
  1193.69        2500.00       0.954899                 NaN   3.58764                 NaN   21.0858                 NaN   10.2975                 NaN   40.9904        17.7140        5.36972     
  1192.27        2500.00       0.975064                 NaN   3.60420                 NaN   20.9039                 NaN   10.2564                 NaN   41.1760        17.7427        5.34184     
  1190.86        2500.00       0.971570                 NaN   3.61165                 NaN   20.9310                 NaN   10.2652                 NaN   41.2022        17.7527        5.26566     
  1189.45        2500.00       0.965708                 NaN   3.61596                 NaN   20.9567                 NaN   10.2819                 NaN   41.2207        17.7681        5.19099     
  1188.03        2500.00       0.959430                 NaN   3.62039                 NaN   20.9837                 NaN   10.2983                 NaN   41.2346        17.7832        5.12041     
  1186.62        2500.00       0.940224                 NaN   3.61286                 NaN   21.1253                 NaN   10.3610                 NaN   41.1254        17.7854        5.04985     
  1185.21        2500.00       0.935659                 NaN   3.61883                 NaN   21.1338                 NaN   10.3705                 NaN   41.1505        17.8029        4.98772     
  1183.79        2500.00       0.933454                 NaN   3.62379                 NaN   21.1428                 NaN   10.3860                 NaN   41.1792        17.8151        4.91959     
  1182.38        2500.00       0.929076                 NaN   3.62936                 NaN   21.1516                 NaN   10.3957                 NaN   41.2048        17.8328        4.85670     
  1180.96        2500.00       0.925787                 NaN   3.63462                 NaN   21.1606                 NaN   10.4083                 NaN   41.2325        17.8479        4.79028     
  1179.55        2500.00       0.922418                 NaN   3.63993                 NaN   21.1698                 NaN   10.4210                 NaN   41.2602        17.8632        4.72340     
  1178.14        2500.00       0.919044                 NaN   3.64523                 NaN   21.1791                 NaN   10.4337                 NaN   41.2881        17.8786        4.65615     
  1176.72        2500.00       0.915647                 NaN   3.65053                 NaN   21.1886                 NaN   10.4465                 NaN   41.3162        17.8940        4.58846     
  1175.31        2500.00       0.911776                 NaN   3.65583                 NaN   21.2000                 NaN   10.4588                 NaN   41.3429        17.9099        4.52079     
  1173.90        2500.00       0.908806                 NaN   3.66115                 NaN   21.2080                 NaN   10.4721                 NaN   41.3729        17.9252        4.45184     
  1172.48        2500.00       0.905524                 NaN   3.66608                 NaN   21.2185                 NaN   10.4849                 NaN   41.4018        17.9407        4.38247     
  1171.07        2500.00       0.902675                 NaN   3.67234                 NaN   21.2217                 NaN   10.4979                 NaN   41.4351        17.9573        4.31307     
  1169.65        2500.00       0.899118                 NaN   3.67848                 NaN   21.2291                 NaN   10.5106                 NaN   41.4659        17.9734        4.24344     
  1168.24        2500.00       0.895762                 NaN   3.68445                 NaN   21.2358                 NaN   10.5238                 NaN   41.4971        17.9897        4.17326     
  1166.83        2500.00       0.890610                 NaN   3.68820                 NaN   21.2631                 NaN   10.5378                 NaN   41.5151        18.0042        4.10093     
  1165.41        2500.00       0.887297                 NaN   3.69339                 NaN   21.2725                 NaN   10.5505                 NaN   41.5461        18.0208        4.02939     
  1164.00        2500.00       0.883775                 NaN   3.69856                 NaN   21.2835                 NaN   10.5637                 NaN   41.5758        18.0371        3.95754     
  1162.59        2500.00       0.882143                 NaN   3.70842                 NaN   21.2653                 NaN   10.5760                 NaN   41.6247        18.0563        3.88718     
  1161.17        2500.00       0.878840                 NaN   3.71412                 NaN   21.2727                 NaN   10.5886                 NaN   41.6564        18.0730        3.81636     
  1159.76        2500.00       0.872397                 NaN   3.71509                 NaN   21.3181                 NaN   10.6035                 NaN   41.6651        18.0870        3.73873     
  1158.34        2500.00       0.867631                 NaN   3.72125                 NaN   21.3263                 NaN   10.6134                 NaN   41.6954        18.1075        3.66857     
  1156.93        2500.00       0.863553                 NaN   3.72687                 NaN   21.3375                 NaN   10.6259                 NaN   41.7257        18.1253        3.59507     
  1155.52        2500.00       0.859578                 NaN   3.73233                 NaN   21.3489                 NaN   10.6385                 NaN   41.7565        18.1432        3.52090     
  1154.10        2500.00       0.855834                 NaN   3.73814                 NaN   21.3582                 NaN   10.6514                 NaN   41.7890        18.1613        3.44616     
  1152.69        2500.00       0.856722                 NaN   3.74942                 NaN   21.3302                 NaN   10.6686                 NaN   41.8508        18.1772        3.36711     
  1151.27        2500.00       0.853267                 NaN   3.75560                 NaN   21.3375                 NaN   10.6818                 NaN   41.8858        18.1951        3.29092     
  1149.86        2500.00       0.844606                 NaN   3.75378                 NaN   21.4012                 NaN   10.6948                 NaN   41.8812        18.2108        3.21360     
  1148.45        2500.00       0.840655                 NaN   3.75933                 NaN   21.4138                 NaN   10.7084                 NaN   41.9132        18.2286        3.13606     
  1147.03        2500.00       0.836560                 NaN   3.76493                 NaN   21.4264                 NaN   10.7217                 NaN   41.9451        18.2469        3.05844     
  1145.62        2500.00       0.837085                 NaN   3.77723                 NaN   21.3871                 NaN   10.7331                 NaN   42.0140        18.2691        2.98245     
  1144.21        2500.00       0.832138                 NaN   3.78352                 NaN   21.3990                 NaN   10.7472                 NaN   42.0449        18.2885        2.90468     
  1142.79        2500.00       0.828413                 NaN   3.78809                 NaN   21.4150                 NaN   10.7591                 NaN   42.0774        18.3070        2.82504     
  1141.38        2500.00       0.823890                 NaN   3.79355                 NaN   21.4301                 NaN   10.7723                 NaN   42.1086        18.3260        2.74558     
  1139.96        2500.00       0.819314                 NaN   3.79932                 NaN   21.4423                 NaN   10.7864                 NaN   42.1410        18.3455        2.66611     
  1138.55        2500.00       0.814886                 NaN   3.80487                 NaN   21.4568                 NaN   10.7997                 NaN   42.1735        18.3648        2.58544     
  1137.14        2500.00       0.810429                 NaN   3.81044                 NaN   21.4713                 NaN   10.8130                 NaN   42.2063        18.3843        2.50422     
  1135.72        2500.00       0.805942                 NaN   3.81604                 NaN   21.4860                 NaN   10.8264                 NaN   42.2392        18.4039        2.42254     
  1134.31        2500.00       0.801419                 NaN   3.82166                 NaN   21.5008                 NaN   10.8399                 NaN   42.2723        18.4235        2.34037     
  1132.90        2500.00       0.796873                 NaN   3.82730                 NaN   21.5156                 NaN   10.8534                 NaN   42.3058        18.4434        2.25753     
  1131.48        2500.00       0.792298                 NaN   3.83296                 NaN   21.5307                 NaN   10.8670                 NaN   42.3395        18.4635        2.17411     
  1130.07        2500.00       0.787691                 NaN   3.83865                 NaN   21.5458                 NaN   10.8806                 NaN   42.3735        18.4836        2.09021     
  1128.65        2500.00       0.783048                 NaN   3.84435                 NaN   21.5611                 NaN   10.8943                 NaN   42.4075        18.5039        2.00583     
  1127.24        2500.00       0.778379                 NaN   3.85008                 NaN   21.5764                 NaN   10.9080                 NaN   42.4419        18.5244        1.92075     
  1125.83        2500.00       0.773681                 NaN   3.85584                 NaN   21.5919                 NaN   10.9218                 NaN   42.4766        18.5450        1.83508     
  1124.41        2500.00       0.768948                 NaN   3.86162                 NaN   21.6075                 NaN   10.9357                 NaN   42.5115        18.5658        1.74892     
  1123.00        2500.00       0.764177                 NaN   3.86743                 NaN   21.6233                 NaN   10.9496                 NaN   42.5466        18.5867        1.66225     
  1121.59        2500.00       0.756957                 NaN   3.87924                 NaN   21.6418                 NaN   10.9764                 NaN   42.5791        18.6055        1.56108     
  1120.17        2500.00       0.749617                 NaN   3.89171                 NaN   21.6598                 NaN   11.0044                 NaN   42.6124        18.6241        1.45794     
  1118.76        2500.00       0.742713                 NaN   3.90347                 NaN   21.6767                 NaN   11.0308                 NaN   42.6470        18.6432        1.35612     
  1117.34        2500.00       0.736212                 NaN   3.91457                 NaN   21.6925                 NaN   11.0558                 NaN   42.6829        18.6626        1.25548     
  1115.93        2500.00       0.730689                 NaN   3.92338                 NaN   21.7076                 NaN   11.0763                 NaN   42.7203        18.6828        1.15901     
  1114.52        2500.00       0.726191                 NaN   3.92948                 NaN   21.7227                 NaN   11.0914                 NaN   42.7587        18.7039        1.06771     
  1113.10        2500.00       0.721744                 NaN   3.93548                 NaN   21.7376                 NaN   11.1063                 NaN   42.7976        18.7251       0.976195     
  1111.69        2500.00       0.717342                 NaN   3.94138                 NaN   21.7524                 NaN   11.1209                 NaN   42.8369        18.7466       0.884505     
  1110.28        2500.00       0.713063                 NaN   3.94694                 NaN   21.7672                 NaN   11.1349                 NaN   42.8767        18.7684       0.792899     
  1108.86        2500.00       0.708745                 NaN   3.95267                 NaN   21.7818                 NaN   11.1491                 NaN   42.9169        18.7903       0.700393     
  1107.45        2500.00       0.704467                 NaN   3.95831                 NaN   21.7964                 NaN   11.1632                 NaN   42.9576        18.8124       0.607629     
  1106.03        2500.00       0.700221                 NaN   3.96385                 NaN   21.8110                 NaN   11.1771                 NaN   42.9986        18.8347       0.514626     
  1104.62        2500.00       0.696005                 NaN   3.96933                 NaN   21.8255                 NaN   11.1907                 NaN   43.0401        18.8572       0.421130     
  1103.21        2500.00       0.691826                 NaN   3.97471                 NaN   21.8401                 NaN   11.2042                 NaN   43.0820        18.8799       0.327226     
  1101.79        2500.00       0.687658                 NaN   3.98003                 NaN   21.8546                 NaN   11.2176                 NaN   43.1242        18.9028       0.233032     
  1100.38        2500.00       0.683497                 NaN   3.98527                 NaN   21.8693                 NaN   11.2308                 NaN   43.1667        18.9259       0.138530     
  1098.96        2500.00       0.679217                 NaN   3.99029                 NaN   21.8833                 NaN   11.2438                 NaN   43.2067        18.9485       0.483280E-001
  1097.55        2500.00       0.674798                 NaN   3.99524                 NaN   21.8961                 NaN   11.2568                 NaN   43.2190        18.9582                 NaN
  1096.14        2500.00       0.670314                 NaN   3.99976                 NaN   21.9097                 NaN   11.2691                 NaN   43.1986        18.9525                 NaN
  1094.72        2500.00       0.665701                 NaN   4.00396                 NaN   21.9248                 NaN   11.2812                 NaN   43.1773        18.9471                 NaN
  1093.31        2500.00       0.660966                 NaN   4.00821                 NaN   21.9405                 NaN   11.2934                 NaN   43.1554        18.9415                 NaN
  1091.90        2500.00       0.656905                 NaN   4.01261                 NaN   21.9633                 NaN   11.3048                 NaN   43.1307        18.9317                 NaN
  1090.48        2500.00       0.646366                 NaN   4.00128                 NaN   22.0685                 NaN   11.3133                 NaN   43.0509        18.9196                 NaN
  1089.07        2500.00                 NaN            NaN   4.37859                 NaN   22.0014                 NaN   11.4028       0.391042        42.6772        19.1490                 NaN
  1087.65        2500.00                 NaN            NaN   4.40270                 NaN   21.9096                 NaN   11.4119       0.395938        42.7315        19.1483                 NaN
  1086.24        2500.00                 NaN            NaN   4.40408                 NaN   21.9253                 NaN   11.4200       0.394451        42.7159        19.1402                 NaN
  1084.83        2500.00                 NaN            NaN   4.40545                 NaN   21.9417                 NaN   11.4283       0.392910        42.6998        19.1318                 NaN
  1083.41        2500.00                 NaN            NaN   4.38729                 NaN   22.0548                 NaN   11.4445       0.384467        42.6137        19.1153                 NaN
  1082.00        2500.00                 NaN            NaN   4.40819                 NaN   21.9764                 NaN   11.4455       0.389657        42.6657        19.1145                 NaN
  1080.59        2500.00                 NaN            NaN   4.39128                 NaN   22.0843                 NaN   11.4659       0.380974        42.5797        19.0978                 NaN
  1079.17        2500.00                 NaN            NaN   4.39354                 NaN   22.0987                 NaN   11.4766       0.379263        42.5631        19.0888                 NaN
  1077.76        2500.00                 NaN            NaN   4.39601                 NaN   22.1107                 NaN   11.4869       0.377667        42.5482        19.0805                 NaN
  1076.34        2500.00                 NaN            NaN   4.39802                 NaN   22.1276                 NaN   11.4978       0.375812        42.5298        19.0710                 NaN
  1074.93        2500.00                 NaN            NaN   4.39995                 NaN   22.1389                 NaN   11.5081       0.374132        42.5152        19.0637                 NaN
  1073.52        2500.00                 NaN            NaN   4.40212                 NaN   22.1535                 NaN   11.5188       0.372350        42.4984        19.0549                 NaN
  1072.10        2500.00                 NaN            NaN   4.40434                 NaN   22.1670                 NaN   11.5293       0.370627        42.4824        19.0464                 NaN
  1070.69        2500.00                 NaN            NaN   4.40588                 NaN   22.1814                 NaN   11.5397       0.368932        42.4658        19.0383                 NaN
  1069.28        2500.00                 NaN            NaN   4.40799                 NaN   22.1969                 NaN   11.5512       0.367113        42.4482        19.0287                 NaN
  1067.86        2500.00                 NaN            NaN   4.41557                 NaN   22.2188                 NaN   11.5614       0.365759        42.4280        19.0104                 NaN
  1066.45        2500.00                 NaN            NaN   4.41281                 NaN   22.2292                 NaN   11.5723       0.363265        42.4124        19.0100                 NaN
  1065.03        2500.00                 NaN            NaN   4.41502                 NaN   22.2463                 NaN   11.5833       0.361355        42.3938        19.0002                 NaN
  1063.62        2500.00                 NaN            NaN   4.42501                 NaN   22.2535                 NaN   11.5836       0.361627        42.3890        18.9872                 NaN
  1062.21        2500.00                 NaN            NaN   4.42623                 NaN   22.2856                 NaN   11.5982       0.358400        42.3576        18.9740                 NaN
  1060.79        2500.00                 NaN            NaN   4.42130                 NaN   22.2931                 NaN   11.6158       0.355754        42.3412        18.9729                 NaN
  1059.38        2500.00                 NaN            NaN   4.42382                 NaN   22.3092                 NaN   11.6324       0.354074        42.3215        18.9590                 NaN
  1057.97        2500.00                 NaN            NaN   4.42558                 NaN   22.3248                 NaN   11.6372       0.351847        42.3056        18.9549                 NaN
  1056.55        2500.00                 NaN            NaN   4.42948                 NaN   22.3330                 NaN   11.6464       0.350229        42.2959        18.9451                 NaN
  1055.14        2500.00                 NaN            NaN   4.43114                 NaN   22.3578                 NaN   11.6656       0.348455        42.2678        18.9292                 NaN
  1053.72        2500.00                 NaN            NaN   4.43345                 NaN   22.3739                 NaN   11.6766       0.346505        42.2499        18.9196                 NaN
  1052.31        2500.00                 NaN            NaN   4.43574                 NaN   22.3899                 NaN   11.6875       0.344561        42.2319        18.9104                 NaN
  1050.90        2500.00                 NaN            NaN   4.43812                 NaN   22.4058                 NaN   11.6985       0.342637        42.2142        18.9008                 NaN
  1049.48        2500.00                 NaN            NaN   4.44040                 NaN   22.4205                 NaN   11.7094       0.340731        42.1972        18.8917                 NaN
  1048.07        2500.00                 NaN            NaN   4.44279                 NaN   22.4367                 NaN   11.7205       0.338775        42.1792        18.8820                 NaN
  1046.65        2500.00                 NaN            NaN   4.44624                 NaN   22.4456                 NaN   11.7302       0.337554        42.1675        18.8729                 NaN
  1045.24        2500.00                 NaN            NaN   4.44759                 NaN   22.4710                 NaN   11.7433       0.334773        42.1417        18.8616                 NaN
  1043.83        2500.00                 NaN            NaN   4.44765                 NaN   22.5034                 NaN   11.7575       0.331554        42.1106        18.8494                 NaN
  1042.41        2500.00                 NaN            NaN   4.45022                 NaN   22.5178                 NaN   11.7685       0.329648        42.0937        18.8401                 NaN
  1041.00        2500.00                 NaN            NaN   4.45285                 NaN   22.5340                 NaN   11.7797       0.327699        42.0758        18.8300                 NaN
  1039.59        2500.00                 NaN            NaN   4.45379                 NaN   22.5635                 NaN   11.7934       0.324799        42.0471        18.8175                 NaN
  1038.17        2500.00                 NaN            NaN   4.46990                 NaN   22.4457                 NaN   11.7735       0.336276        42.1452        18.8294                 NaN
  1036.76        2500.00                 NaN            NaN   4.46269                 NaN   22.3503                 NaN   11.7284       0.343562        42.2386        18.8765                 NaN
  1035.34        2500.00                 NaN            NaN   4.46311                 NaN   22.5989                 NaN   11.8250       0.319716        42.0035        18.7898                 NaN
  1033.93        2500.00                 NaN            NaN   4.46595                 NaN   22.6143                 NaN   11.8360       0.317770        41.9862        18.7798                 NaN
  1032.52        2500.00                 NaN            NaN   4.46879                 NaN   22.6298                 NaN   11.8470       0.315810        41.9688        18.7698                 NaN
  1031.10        2500.00                 NaN            NaN   4.46706                 NaN   21.8929                 NaN   11.5693       0.386463        42.6626        19.0217                 NaN
  1029.69        2500.00                 NaN            NaN   4.46714                 NaN   21.8968                 NaN   11.5710       0.386063        42.6594        19.0197                 NaN
  1028.28        2500.00                 NaN            NaN   4.47636                 NaN   22.6684                 NaN   11.8790       0.309985        41.9222        18.7441                 NaN
  1026.86        2500.00                 NaN            NaN   4.47824                 NaN   22.6980                 NaN   11.8926       0.307217        41.8937        18.7303                 NaN
  1025.45        2500.00                 NaN            NaN   4.47956                 NaN   22.7237                 NaN   11.9057       0.304465        41.8678        18.7187                 NaN
  1024.03        2500.00                 NaN            NaN   4.48082                 NaN   22.7494                 NaN   11.9189       0.301686        41.8419        18.7073                 NaN
  1022.62        2500.00                 NaN            NaN   4.48208                 NaN   22.7761                 NaN   11.9322       0.298855        41.8153        18.6955                 NaN
  1021.21        2500.00                 NaN            NaN   4.48330                 NaN   22.8032                 NaN   11.9458       0.295993        41.7882        18.6835                 NaN
  1019.79        2500.00                 NaN            NaN   4.48448                 NaN   22.8312                 NaN   11.9594       0.293028        41.7605        18.6715                 NaN
  1018.38        2500.00                 NaN            NaN   4.48549                 NaN   22.8587                 NaN   11.9733       0.290052        41.7328        18.6596                 NaN
  1016.97        2500.00                 NaN            NaN   4.49055                 NaN   22.8590                 NaN   11.9810       0.289242        41.7283        18.6520                 NaN
  1015.55        2500.00                 NaN            NaN   4.49219                 NaN   22.8840                 NaN   11.9942       0.286506        41.7029        18.6402                 NaN
  1014.14        2500.00                 NaN            NaN   4.49372                 NaN   22.9076                 NaN   12.0072       0.283785        41.6786        18.6291                 NaN
  1012.72        2500.00                 NaN            NaN   4.49526                 NaN   22.9337                 NaN   12.0206       0.280950        41.6523        18.6172                 NaN
  1011.31        2500.00                 NaN            NaN   4.49678                 NaN   22.9602                 NaN   12.0341       0.278075        41.6257        18.6051                 NaN
  1009.90        2500.00                 NaN            NaN   4.49827                 NaN   22.9874                 NaN   12.0479       0.275148        41.5985        18.5928                 NaN
  1008.48        2500.00                 NaN            NaN   4.49973                 NaN   23.0151                 NaN   12.0617       0.272179        41.5709        18.5804                 NaN
  1007.07        2500.00                 NaN            NaN   4.50159                 NaN   23.0416                 NaN   12.0760       0.269335        41.5441        18.5674                 NaN
  1005.66        2500.00                 NaN            NaN   4.50481                 NaN   23.0703                 NaN   12.0944       0.266393        41.5146        18.5495                 NaN
  1004.24        2500.00                 NaN            NaN   4.50714                 NaN   23.0889                 NaN   12.1061       0.264031        41.4943        18.5395                 NaN
  1002.83        2500.00                 NaN            NaN   4.50847                 NaN   23.1218                 NaN   12.1206       0.260996        41.4631        18.5250                 NaN
  1001.41        2500.00                 NaN            NaN   4.51063                 NaN   23.1476                 NaN   12.1350       0.258208        41.4369        18.5117                 NaN
  1000.00        2500.00                 NaN            NaN   4.51276                 NaN   23.1722                 NaN   12.1495       0.255434        41.4114        18.4987                 NaN
