|6.6.6
Archiving\03_Data\DeqLP/QFM_m1/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9860       0.140336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9860       0.140339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9860       0.140343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9860       0.140347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9860       0.140351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9860       0.140355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9860       0.140359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9860       0.140364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9860       0.140368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9860       0.140372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9860       0.140376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9860       0.140380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9860       0.140384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.4507                 NaN  0.549256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.4192                 NaN  0.580802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.3834                 NaN  0.616596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.3476                 NaN  0.652400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2693                 NaN  0.730698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.1910                 NaN  0.809019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.1126                 NaN  0.887366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0343                 NaN  0.965736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.9559                 NaN   1.04413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.8775                 NaN   1.12255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.7990                 NaN   1.20099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.7205                 NaN   1.27946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.4288                 NaN   1.57118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.1369                 NaN   1.86307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.8449                 NaN   2.15513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.5526                 NaN   2.44737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.2602                 NaN   2.73978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.9676                 NaN   3.03236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.6749                 NaN   3.32512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.3820                 NaN   3.61804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.8975                 NaN   4.09287       0.958123E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.3756                 NaN   4.60148       0.229543E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.8246                 NaN   5.13937       0.360572E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.2731                 NaN   5.67777       0.491733E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.6911                 NaN   6.24711       0.617525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        93.1086                 NaN   6.81702       0.743448E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.5256                 NaN   7.38749       0.869501E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.9419                 NaN   7.95852       0.995685E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        91.3533                 NaN   8.53536       0.111329                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.7641                 NaN   9.11277       0.123101                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        90.1744                 NaN   9.69075       0.134885                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        89.5840                 NaN   10.2693       0.146682                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        88.9931                 NaN   10.8484       0.158490                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        88.4016                 NaN   11.4281       0.170311                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        87.8096                 NaN   12.0083       0.182143                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        87.2170                 NaN   12.5890       0.193988                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.6465                 NaN   13.1487       0.204829                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        86.0755                 NaN   13.7088       0.215681                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        85.5040                 NaN   14.2695       0.226544                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        84.9319                 NaN   14.8306       0.237417                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        84.3594                 NaN   15.3923       0.248301                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        83.7863                 NaN   15.9545       0.259195                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.2127                 NaN   16.5172       0.270099                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        82.6386                 NaN   17.0804       0.281014                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.0879                 NaN   17.6210       0.291102                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.5367                 NaN   18.1621       0.301200                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        80.9850                 NaN   18.7037       0.311308                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.4329                 NaN   19.2457       0.321424                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        79.8803                 NaN   19.7881       0.331549                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        79.3273                 NaN   20.3310       0.341683                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.7738                 NaN   20.8744       0.351826                 NaN            NaN            NaN            NaN            NaN            NaN
