|6.6.6
Archiving\03_Data\DeqLP/QFM_m1/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9608       0.392285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9608       0.392284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9608       0.392282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9608       0.392281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9608       0.392280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9608       0.392279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9608       0.392278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9608       0.392277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9608       0.392276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9608       0.392275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9608       0.392273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9608       0.392272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9608       0.392271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.3882                 NaN  0.611842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.3543                 NaN  0.645725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.3159                 NaN  0.684145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2774                 NaN  0.722564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.1933                 NaN  0.806716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.1091                 NaN  0.890867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0250                 NaN  0.975019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.9408                 NaN   1.05917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.8567                 NaN   1.14332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.7725                 NaN   1.22747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.6884                 NaN   1.31162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.6042                 NaN   1.39577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.2906                 NaN   1.70943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        97.9769                 NaN   2.02308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.6633                 NaN   2.33674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.3496                 NaN   2.65040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.0359                 NaN   2.96407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.7223                 NaN   3.27773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.4086                 NaN   3.59139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.0949                 NaN   3.90506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.5719                 NaN   4.41406       0.140267E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.0068                 NaN   4.95961       0.336053E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.4108                 NaN   5.53646       0.527810E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.8147                 NaN   6.11332       0.719569E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.1852                 NaN   6.72442       0.903765E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.5557                 NaN   7.33554       0.108796                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.9261                 NaN   7.94666       0.127216                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.2966                 NaN   8.55779       0.145637                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.6594                 NaN   9.17771       0.162868                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.0223                 NaN   9.79764       0.180100                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        89.3851                 NaN   10.4176       0.197333                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        88.7479                 NaN   11.0375       0.214565                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        88.1107                 NaN   11.6575       0.231798                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        87.4735                 NaN   12.2775       0.249031                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.8363                 NaN   12.8975       0.266265                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        86.1990                 NaN   13.5175       0.283498                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        85.5818                 NaN   14.1188       0.299370                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.9646                 NaN   14.7201       0.315243                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        84.3474                 NaN   15.3215       0.331115                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        83.7302                 NaN   15.9228       0.346988                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        83.1130                 NaN   16.5242       0.362861                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.4957                 NaN   17.1256       0.378734                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        81.8785                 NaN   17.7269       0.394608                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        81.2612                 NaN   18.3283       0.410482                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.6655                 NaN   18.9093       0.425222                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        80.0698                 NaN   19.4903       0.439962                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.4741                 NaN   20.0712       0.454702                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.8783                 NaN   20.6522       0.469443                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.2826                 NaN   21.2332       0.484184                 NaN            NaN            NaN            NaN            NaN            NaN
