|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1206.14        500.000        89.5191       0.725495                 NaN            NaN            NaN  0.850528       0.294964                 NaN   4.28743                 NaN   4.32248     
  1205.01        500.000        93.0447       0.488283                 NaN            NaN            NaN  0.565425       0.200596                 NaN   2.81740                 NaN   2.88362     
  1203.87        500.000        99.7736       0.678288E-002            NaN            NaN  0.910082E-002  0.212990E-001  0.356233E-002            NaN  0.991104E-001            NaN  0.865196E-001
  1202.74        500.000        79.4149        1.43289                 NaN            NaN            NaN   1.66885       0.582439                 NaN   8.37248                 NaN   8.52840     
  1201.61        500.000        88.3638       0.784982                 NaN            NaN            NaN  0.940587       0.333800                 NaN   4.74086                 NaN   4.83596     
  1200.48        500.000        97.6092       0.166238                 NaN            NaN            NaN  0.192647       0.671322E-001            NaN  0.965891                 NaN  0.998900     
  1199.34        500.000        99.0423       0.597024E-001            NaN            NaN            NaN  0.771517E-001  0.266974E-001            NaN  0.387145                 NaN  0.407019     
  1198.21        500.000        82.0011        1.11900       0.176482                 NaN            NaN   1.46806       0.478403                 NaN   7.30313                 NaN   7.45384     
  1197.08        500.000        92.5015       0.498319                 NaN            NaN            NaN  0.600946       0.213690                 NaN   3.05902                 NaN   3.12649     
  1195.95        500.000        95.6547       0.307816                 NaN            NaN            NaN  0.347435       0.122667                 NaN   1.77886                 NaN   1.78851     
  1194.81        500.000        93.1988       0.448236                 NaN            NaN            NaN  0.540679       0.191177                 NaN   2.78406                 NaN   2.83709     
  1193.68        500.000        92.6698       0.263639E-001  0.330590                 NaN            NaN  0.582248       0.212418                 NaN   3.04919                 NaN   3.12936     
  1192.55        500.000        93.8637       0.519062                 NaN            NaN            NaN  0.482762       0.160865                 NaN   2.47952                 NaN   2.49409     
  1191.41        500.000        93.2381       0.418330                 NaN            NaN            NaN  0.526742       0.185758                 NaN   2.79478                 NaN   2.83626     
  1190.28        500.000        98.2133       0.530072E-001            NaN            NaN  0.756663E-001  0.142664                 NaN            NaN  0.733958                 NaN  0.781447     
  1189.15        500.000        74.8760        1.54363                 NaN            NaN            NaN   1.91697       0.558768       0.115332        10.5265                 NaN   10.4629     
  1188.02        500.000        99.7448       0.179061E-001            NaN            NaN            NaN  0.194055E-001  0.676689E-002            NaN  0.106066                 NaN  0.105095     
  1186.88        500.000        99.7865       0.626497E-002  0.110547E-001            NaN            NaN  0.166445E-001  0.304463E-002            NaN  0.907326E-001            NaN  0.857158E-001
  1185.75        500.000        99.4810       0.241566E-001            NaN            NaN            NaN  0.361545E-001  0.124610E-001            NaN  0.227412                 NaN  0.218854     
  1184.62        500.000                 NaN   4.77956                 NaN            NaN            NaN   6.98363        2.36173                 NaN   43.6880                 NaN   42.1870     
  1183.49        500.000                 NaN   4.77372                 NaN            NaN            NaN   6.98436        2.36299                 NaN   43.6890                 NaN   42.1899     
  1182.35        500.000                 NaN   4.76539                 NaN            NaN            NaN   6.98476        2.36538                 NaN   43.6904                 NaN   42.1940     
  1181.22        500.000                 NaN   4.76817                 NaN            NaN            NaN   6.98656        2.36601                 NaN   43.6829                 NaN   42.1963     
  1180.09        500.000                 NaN   4.72259                 NaN            NaN            NaN   6.98223        2.38047                 NaN   43.7007                 NaN   42.2140     
  1178.96        500.000                 NaN   4.74673                 NaN            NaN            NaN   6.98709        2.37218                 NaN   43.6879                 NaN   42.2061     
  1177.82        500.000                 NaN   4.72963                 NaN            NaN            NaN   6.98656        2.37889                 NaN   43.6896                 NaN   42.2153     
  1176.69        500.000                 NaN   4.71494                 NaN            NaN            NaN   6.98586        2.38323                 NaN   43.6944                 NaN   42.2216     
  1175.56        500.000                 NaN   4.71241                 NaN            NaN            NaN   6.98707        2.38415                 NaN   43.6923                 NaN   42.2241     
  1174.43        500.000                 NaN   4.71017                 NaN            NaN            NaN   6.98819        2.38499                 NaN   43.6901                 NaN   42.2265     
  1173.29        500.000                 NaN   4.70806                 NaN            NaN            NaN   6.98928        2.38580                 NaN   43.6879                 NaN   42.2289     
  1172.16        500.000                 NaN   4.70596                 NaN            NaN            NaN   6.99037        2.38661                 NaN   43.6857                 NaN   42.2313     
  1171.03        500.000                 NaN   4.70386                 NaN            NaN            NaN   6.99147        2.38742                 NaN   43.6835                 NaN   42.2337     
  1169.89        500.000                 NaN   4.70178                 NaN            NaN            NaN   6.99256        2.38823                 NaN   43.6813                 NaN   42.2361     
  1168.76        500.000                 NaN   4.73770                 NaN            NaN            NaN   6.99894        2.37594                 NaN   43.6636                 NaN   42.2238     
  1167.63        500.000                 NaN   4.74157                 NaN            NaN            NaN   7.00064        2.37582                 NaN   43.6571                 NaN   42.2249     
  1166.50        500.000                 NaN   4.73809                 NaN            NaN            NaN   7.00213        2.37724                 NaN   43.6542                 NaN   42.2284     
  1165.36        500.000                 NaN   4.73412                 NaN            NaN            NaN   7.00232        2.37769                 NaN   43.6556                 NaN   42.2303     
  1164.23        500.000                 NaN   4.73052                 NaN            NaN            NaN   7.00370        2.37921                 NaN   43.6530                 NaN   42.2335     
  1163.10        500.000                 NaN   4.73077                 NaN            NaN            NaN   7.00532        2.37986                 NaN   43.6482                 NaN   42.2358     
  1161.97        500.000                 NaN   4.72834                 NaN            NaN            NaN   7.00634        2.38073                 NaN   43.6463                 NaN   42.2383     
  1160.83        500.000                 NaN   4.72607                 NaN            NaN            NaN   7.00698        2.38090                 NaN   43.6461                 NaN   42.2399     
  1159.70        500.000                 NaN   4.72351                 NaN            NaN            NaN   7.00821        2.38191                 NaN   43.6437                 NaN   42.2427     
  1158.57        500.000                 NaN   4.72107                 NaN            NaN            NaN   7.00932        2.38290                 NaN   43.6414                 NaN   42.2453     
  1157.44        500.000                 NaN   4.67708                 NaN            NaN            NaN   7.00552        2.39708                 NaN   43.6581                 NaN   42.2622     
  1156.30        500.000                 NaN   4.67506                 NaN            NaN            NaN   7.00665        2.39784                 NaN   43.6559                 NaN   42.2646     
  1155.17        500.000                 NaN   4.67305                 NaN            NaN            NaN   7.00777        2.39860                 NaN   43.6537                 NaN   42.2669     
  1154.04        500.000                 NaN   4.67105                 NaN            NaN            NaN   7.00890        2.39935                 NaN   43.6514                 NaN   42.2693     
  1152.91        500.000                 NaN   4.66905                 NaN            NaN            NaN   7.01004        2.40011                 NaN   43.6492                 NaN   42.2716     
  1151.77        500.000                 NaN   4.66707                 NaN            NaN            NaN   7.01117        2.40086                 NaN   43.6469                 NaN   42.2740     
  1150.64        500.000                 NaN   4.66508                 NaN            NaN            NaN   7.01231        2.40161                 NaN   43.6447                 NaN   42.2763     
  1149.51        500.000                 NaN   4.66311                 NaN            NaN            NaN   7.01345        2.40236                 NaN   43.6424                 NaN   42.2787     
  1148.37        500.000                 NaN   4.66114                 NaN            NaN            NaN   7.01459        2.40310                 NaN   43.6402                 NaN   42.2810     
  1147.24        500.000                 NaN   4.65918                 NaN            NaN            NaN   7.01573        2.40384                 NaN   43.6379                 NaN   42.2833     
  1146.11        500.000                 NaN   4.65723                 NaN            NaN            NaN   7.01688        2.40458                 NaN   43.6356                 NaN   42.2857     
  1144.98        500.000                 NaN   4.69330                 NaN            NaN            NaN   7.02337        2.39354                 NaN   43.6138                 NaN   42.2760     
  1143.84        500.000                 NaN   4.69306                 NaN            NaN            NaN   7.02390        2.39343                 NaN   43.6130                 NaN   42.2766     
  1142.71        500.000                 NaN   4.69048                 NaN            NaN            NaN   7.02557        2.39439                 NaN   43.6099                 NaN   42.2797     
  1141.58        500.000                 NaN   4.68613                 NaN            NaN            NaN   7.02628        2.39519                 NaN   43.6106                 NaN   42.2818     
  1140.45        500.000                 NaN   4.68656                 NaN            NaN            NaN   7.02687        2.39553                 NaN   43.6070                 NaN   42.2840     
  1139.31        500.000                 NaN   4.68726                 NaN            NaN            NaN   7.02924        2.39491                 NaN   43.6046                 NaN   42.2840     
  1138.18        500.000                 NaN   4.68025                 NaN            NaN            NaN   7.02933        2.39707                 NaN   43.6052                 NaN   42.2882     
  1137.05        500.000                 NaN   4.68125                 NaN            NaN            NaN   7.03141        2.39807                 NaN   43.5976                 NaN   42.2917     
  1135.92        500.000                 NaN   4.67840                 NaN            NaN            NaN   7.03266        2.39922                 NaN   43.5950                 NaN   42.2947     
  1134.78        500.000                 NaN   4.67174                 NaN            NaN            NaN   7.04106        2.40333                 NaN   43.5780                 NaN   42.3059     
  1133.65        500.000                 NaN   4.67168                 NaN            NaN            NaN   7.04105        2.40300                 NaN   43.5782                 NaN   42.3061     
  1132.52        500.000                 NaN   4.67525                 NaN            NaN            NaN   7.03544        2.40009                 NaN   43.5899                 NaN   42.2993     
  1131.39        500.000                 NaN   4.66694                 NaN            NaN            NaN   7.03926        2.40344                 NaN   43.5836                 NaN   42.3067     
  1130.25        500.000                 NaN   4.64385                 NaN            NaN            NaN   7.05963        2.40924                 NaN   43.5661                 NaN   42.3212     
  1129.12        500.000                 NaN   4.67594                 NaN            NaN            NaN   7.03605        2.39951                 NaN   43.5877                 NaN   42.3008     
  1127.99        500.000                 NaN   4.64273                 NaN            NaN            NaN   7.06027        2.40912                 NaN   43.5651                 NaN   42.3228     
  1126.85        500.000                 NaN   4.64214                 NaN            NaN            NaN   7.06060        2.40907                 NaN   43.5645                 NaN   42.3236     
  1125.72        500.000                 NaN   4.64158                 NaN            NaN            NaN   7.06092        2.40901                 NaN   43.5640                 NaN   42.3245     
  1124.59        500.000                 NaN   4.64105                 NaN            NaN            NaN   7.06121        2.40896                 NaN   43.5635                 NaN   42.3253     
  1123.46        500.000                 NaN   4.64055                 NaN            NaN            NaN   7.06148        2.40891                 NaN   43.5629                 NaN   42.3262     
  1122.32        500.000                 NaN   4.63257                 NaN            NaN            NaN   7.06432        2.41016                 NaN   43.5648                 NaN   42.3282     
  1121.19        500.000                 NaN   4.63960                 NaN            NaN            NaN   7.06198        2.40881                 NaN   43.5618                 NaN   42.3278     
  1120.06        500.000                 NaN   4.63916                 NaN            NaN            NaN   7.06221        2.40876                 NaN   43.5612                 NaN   42.3287     
  1118.93        500.000                 NaN   4.63873                 NaN            NaN            NaN   7.06243        2.40871                 NaN   43.5606                 NaN   42.3296     
  1117.79        500.000                 NaN   4.63832                 NaN            NaN            NaN   7.06263        2.40867                 NaN   43.5600                 NaN   42.3304     
  1116.66        500.000                 NaN   4.63792                 NaN            NaN            NaN   7.06283        2.40862                 NaN   43.5594                 NaN   42.3313     
  1115.53        500.000                 NaN   4.63753                 NaN            NaN            NaN   7.06301        2.40858                 NaN   43.5588                 NaN   42.3321     
  1114.40        500.000                 NaN   4.63716                 NaN            NaN            NaN   7.06319        2.40853                 NaN   43.5581                 NaN   42.3330     
  1113.26        500.000                 NaN   4.63175                 NaN            NaN            NaN   7.06407        2.40946                 NaN   43.5602                 NaN   42.3345     
  1112.13        500.000                 NaN   4.63645                 NaN            NaN            NaN   7.06352        2.40845                 NaN   43.5569                 NaN   42.3347     
  1111.00        500.000                 NaN   4.63610                 NaN            NaN            NaN   7.06368        2.40840                 NaN   43.5562                 NaN   42.3356     
  1109.87        500.000                 NaN   4.63577                 NaN            NaN            NaN   7.06382        2.40836                 NaN   43.5556                 NaN   42.3365     
  1108.73        500.000                 NaN   4.63545                 NaN            NaN            NaN   7.06397        2.40832                 NaN   43.5549                 NaN   42.3373     
  1107.60        500.000                 NaN   4.63514                 NaN            NaN            NaN   7.06410        2.40827                 NaN   43.5543                 NaN   42.3382     
  1106.47        500.000                 NaN   4.63483                 NaN            NaN            NaN   7.06423        2.40823                 NaN   43.5536                 NaN   42.3391     
  1105.33        500.000                 NaN   4.63453                 NaN            NaN            NaN   7.06436        2.40819                 NaN   43.5530                 NaN   42.3399     
  1104.20        500.000                 NaN   4.63425                 NaN            NaN            NaN   7.06447        2.40814                 NaN   43.5523                 NaN   42.3408     
  1103.07        500.000                 NaN   4.63397                 NaN            NaN            NaN   7.06459        2.40810                 NaN   43.5517                 NaN   42.3417     
  1101.94        500.000                 NaN   4.63369                 NaN            NaN            NaN   7.06470        2.40806                 NaN   43.5510                 NaN   42.3426     
  1100.80        500.000                 NaN   4.63062                 NaN            NaN            NaN   7.06374        2.40851                 NaN   43.5541                 NaN   42.3431     
  1099.67        500.000                 NaN   4.63120                 NaN            NaN            NaN   7.06618        2.40924                 NaN   43.5466                 NaN   42.3468     
  1098.54        500.000                 NaN   4.62028                 NaN            NaN            NaN   7.07319        2.42191                 NaN   43.5116                 NaN   42.3730     
  1097.41        500.000                 NaN   4.62900                 NaN            NaN            NaN   7.06826        2.41052                 NaN   43.5406                 NaN   42.3517     
  1096.27        500.000                 NaN   4.61676                 NaN            NaN            NaN   7.07742        2.42337                 NaN   43.5036                 NaN   42.3788     
  1095.14        500.000                 NaN   4.61362                 NaN            NaN            NaN   7.07927        2.42453                 NaN   43.5004                 NaN   42.3822     
  1094.01        500.000                 NaN   4.60774                 NaN            NaN            NaN   7.08339        2.42508                 NaN   43.4999                 NaN   42.3839     
  1092.88        500.000                 NaN   4.60742                 NaN            NaN            NaN   7.08372        2.42537                 NaN   43.4980                 NaN   42.3854     
  1091.74        500.000                 NaN   4.60731                 NaN            NaN            NaN   7.08417        2.42568                 NaN   43.4960                 NaN   42.3868     
  1090.61        500.000                 NaN   4.60709                 NaN            NaN            NaN   7.08457        2.42594                 NaN   43.4941                 NaN   42.3883     
  1089.48        500.000                 NaN   4.60779                 NaN            NaN            NaN   7.08386        2.42540                 NaN   43.4949                 NaN   42.3881     
  1088.35        500.000                 NaN   4.58924                 NaN            NaN            NaN   7.10360        2.43665                 NaN   43.4546                 NaN   42.4160     
  1087.21        500.000                 NaN   4.58914                 NaN            NaN            NaN   7.10357        2.43656                 NaN   43.4540                 NaN   42.4167     
  1086.08        500.000                 NaN   4.58904                 NaN            NaN            NaN   7.10354        2.43647                 NaN   43.4534                 NaN   42.4175     
  1084.95        500.000                 NaN   4.58894                 NaN            NaN            NaN   7.10351        2.43639                 NaN   43.4529                 NaN   42.4183     
  1083.81        500.000                 NaN   4.58884                 NaN            NaN            NaN   7.10348        2.43630                 NaN   43.4523                 NaN   42.4191     
  1082.68        500.000                 NaN   4.58874                 NaN            NaN            NaN   7.10345        2.43621                 NaN   43.4517                 NaN   42.4199     
  1081.55        500.000                 NaN   4.58864                 NaN            NaN            NaN   7.10342        2.43612                 NaN   43.4512                 NaN   42.4206     
  1080.42        500.000                 NaN   4.58854                 NaN            NaN            NaN   7.10339        2.43604                 NaN   43.4506                 NaN   42.4214     
  1079.28        500.000                 NaN   4.58844                 NaN            NaN            NaN   7.10336        2.43595                 NaN   43.4501                 NaN   42.4222     
  1078.15        500.000                 NaN   4.58834                 NaN            NaN            NaN   7.10333        2.43586                 NaN   43.4495                 NaN   42.4230     
  1077.02        500.000                 NaN   4.58824                 NaN            NaN            NaN   7.10330        2.43577                 NaN   43.4489                 NaN   42.4237     
  1075.89        500.000                 NaN   4.58814                 NaN            NaN            NaN   7.10327        2.43569                 NaN   43.4484                 NaN   42.4245     
  1074.75        500.000                 NaN   4.58805                 NaN            NaN            NaN   7.10324        2.43560                 NaN   43.4478                 NaN   42.4253     
  1073.62        500.000                 NaN   4.58795                 NaN            NaN            NaN   7.10321        2.43551                 NaN   43.4473                 NaN   42.4261     
  1072.49        500.000                 NaN   4.58785                 NaN            NaN            NaN   7.10318        2.43542                 NaN   43.4467                 NaN   42.4269     
  1071.36        500.000                 NaN   4.58775                 NaN            NaN            NaN   7.10315        2.43534                 NaN   43.4461                 NaN   42.4276     
  1070.22        500.000                 NaN   4.58765                 NaN            NaN            NaN   7.10312        2.43525                 NaN   43.4456                 NaN   42.4284     
  1069.09        500.000                 NaN   4.58160                 NaN            NaN            NaN   7.10954        2.43415                 NaN   43.4473                 NaN   42.4274     
  1067.96        500.000                 NaN   4.57735                 NaN            NaN            NaN   7.11547        2.43620                 NaN   43.4370                 NaN   42.4340     
  1066.83        500.000                 NaN   4.57474                 NaN            NaN            NaN   7.11982        2.43893                 NaN   43.4245                 NaN   42.4420     
  1065.69        500.000                 NaN   4.57464                 NaN            NaN            NaN   7.11979        2.43884                 NaN   43.4239                 NaN   42.4428     
  1064.56        500.000                 NaN   4.57454                 NaN            NaN            NaN   7.11976        2.43875                 NaN   43.4234                 NaN   42.4436     
  1063.43        500.000                 NaN   4.57444                 NaN            NaN            NaN   7.11973        2.43866                 NaN   43.4228                 NaN   42.4443     
  1062.29        500.000                 NaN   4.57435                 NaN            NaN            NaN   7.11970        2.43858                 NaN   43.4223                 NaN   42.4451     
  1061.16        500.000                 NaN   4.57425                 NaN            NaN            NaN   7.11967        2.43849                 NaN   43.4217                 NaN   42.4459     
  1060.03        500.000                 NaN   4.57376                 NaN            NaN            NaN   7.12027        2.43880                 NaN   43.4195                 NaN   42.4477     
  1058.90        500.000                 NaN   4.57366                 NaN            NaN            NaN   7.12024        2.43871                 NaN   43.4189                 NaN   42.4485     
  1057.76        500.000                 NaN   4.57356                 NaN            NaN            NaN   7.12021        2.43862                 NaN   43.4184                 NaN   42.4492     
  1056.63        500.000                 NaN   4.57346                 NaN            NaN            NaN   7.12018        2.43854                 NaN   43.4178                 NaN   42.4500     
  1055.50        500.000                 NaN   4.57336                 NaN            NaN            NaN   7.12016        2.43845                 NaN   43.4172                 NaN   42.4508     
  1054.37        500.000                 NaN   4.57326                 NaN            NaN            NaN   7.12013        2.43836                 NaN   43.4167                 NaN   42.4516     
  1053.23        500.000                 NaN   4.57317                 NaN            NaN            NaN   7.12010        2.43827                 NaN   43.4161                 NaN   42.4523     
  1052.10        500.000                 NaN   4.57307                 NaN            NaN            NaN   7.12007        2.43819                 NaN   43.4156                 NaN   42.4531     
  1050.97        500.000                 NaN   4.57349                 NaN            NaN            NaN   7.11940        2.42935                 NaN   43.4094       0.103378E-001   42.4580     
  1049.84        500.000                 NaN   4.52362                 NaN            NaN  0.435131        7.16276        2.10879                 NaN   43.4126       0.628867E-001   42.2942     
  1048.70        500.000                 NaN   4.51654                 NaN            NaN  0.432817        7.16843        2.09884                 NaN   43.4142       0.738028E-001   42.2954     
  1047.57        500.000                 NaN   4.51645                 NaN            NaN  0.432816        7.16840        2.09875                 NaN   43.4136       0.738018E-001   42.2961     
  1046.44        500.000                 NaN   4.51635                 NaN            NaN  0.432817        7.16837        2.09867                 NaN   43.4131       0.738022E-001   42.2969     
  1045.31        500.000                 NaN   4.50995                 NaN            NaN  0.516692        7.17488        2.02083                 NaN   43.4203       0.969680E-001   42.2604     
  1044.17        500.000                 NaN   4.50986                 NaN            NaN  0.516683        7.17485        2.02076                 NaN   43.4197       0.969679E-001   42.2612     
  1043.04        500.000                 NaN   4.46683                 NaN            NaN  0.969616        7.21452        1.68492                 NaN   43.4329       0.149539        42.0817     
  1041.91        500.000                 NaN   4.46426                 NaN            NaN   1.00995        7.21717        1.65389                 NaN   43.4358       0.154377        42.0645     
  1040.77        500.000                 NaN   4.46668                 NaN            NaN  0.969181        7.21443        1.68506                 NaN   43.4317       0.149529        42.0834     
  1039.64        500.000                 NaN   4.44337                 NaN            NaN   1.25947        7.23751        1.46194                 NaN   43.4509       0.186851        41.9600     
  1038.51        500.000                 NaN   4.45176                 NaN            NaN   1.15724        7.22947        1.53141                 NaN   43.4480       0.180992        42.0011     
  1037.38        500.000                 NaN   4.42207                 NaN            NaN   1.48115        7.25602        1.29156                 NaN   43.4610       0.217446        41.8707     
  1036.24        500.000                 NaN   4.41934                 NaN            NaN   1.52504        7.25886        1.25806                 NaN   43.4642       0.222466        41.8520     
  1035.11        500.000                 NaN   4.39032                 NaN            NaN   1.92989        7.28822       0.950893                 NaN   43.4916       0.270259        41.6788     
  1033.98        500.000                 NaN   4.37912                 NaN            NaN   2.06569        7.29866       0.848197                 NaN   43.4991       0.286636        41.6226     
  1032.85        500.000                 NaN   4.36084                 NaN            NaN   2.33540        7.31782       0.644032                 NaN   43.5178       0.317566        41.5066     
  1031.71        500.000                 NaN   4.32042                 NaN            NaN   2.96957        7.35985       0.164618                 NaN   43.5692       0.387973        41.2283     
  1030.58        500.000                 NaN   4.31034                 NaN            NaN   3.11145        7.37094       0.586042E-001            NaN   43.5758       0.403512        41.1694     
  1029.45        500.000                 NaN   4.30327                 NaN            NaN   3.19034        7.37657                 NaN            NaN   43.5808       0.412048        41.1369     
  1028.32        500.000                 NaN   4.30165                 NaN            NaN   3.19234        7.37808                 NaN            NaN   43.5763       0.412031        41.1396     
  1027.18        500.000                 NaN   4.29757                 NaN            NaN   3.19879        7.38542                 NaN            NaN   43.5583       0.411947        41.1480     
  1026.05        500.000                 NaN   4.29721                 NaN            NaN   3.19898        7.38555                 NaN            NaN   43.5574       0.411942        41.1489     
  1024.92        500.000                 NaN   4.29687                 NaN            NaN   3.19918        7.38573                 NaN            NaN   43.5563       0.411936        41.1500     
  1023.79        500.000                 NaN   4.29654                 NaN            NaN   3.19935        7.38586                 NaN            NaN   43.5554       0.411930        41.1509     
  1022.65        500.000                 NaN   4.29643                 NaN            NaN   3.19952        7.38629                 NaN            NaN   43.5538       0.411914        41.1521     
  1021.52        500.000                 NaN   4.29591                 NaN            NaN   3.19966        7.38610                 NaN            NaN   43.5536       0.411919        41.1528     
  1020.39        500.000                 NaN   4.29441                 NaN            NaN   3.20036        7.38580                 NaN            NaN   43.5537       0.411951        41.1538     
  1019.25        500.000                 NaN   4.29512                 NaN            NaN   3.20006        7.38631                 NaN            NaN   43.5518       0.411912        41.1548     
  1018.12        500.000                 NaN   4.29555                 NaN            NaN   3.19973        7.38647                 NaN            NaN   43.5509       0.411889        41.1555     
  1016.99        500.000                 NaN   4.29540                 NaN            NaN   3.19974        7.38652                 NaN            NaN   43.5501       0.411881        41.1563     
  1015.86        500.000                 NaN   4.29372                 NaN            NaN   3.20089        7.38679                 NaN            NaN   43.5488       0.411903        41.1579     
  1014.72        500.000                 NaN   4.29276                 NaN            NaN   3.20155        7.38708                 NaN            NaN   43.5475       0.411908        41.1592     
  1013.59        500.000                 NaN   4.29472                 NaN            NaN   3.19994        7.38669                 NaN            NaN   43.5479       0.411862        41.1589     
  1012.46        500.000                 NaN   4.29448                 NaN            NaN   3.20002        7.38675                 NaN            NaN   43.5471       0.411856        41.1598     
  1011.33        500.000                 NaN   4.29424                 NaN            NaN   3.20011        7.38683                 NaN            NaN   43.5463       0.411850        41.1607     
  1010.19        500.000                 NaN   4.29388                 NaN            NaN   3.20026        7.38693                 NaN            NaN   43.5455       0.411849        41.1616     
  1009.06        500.000                 NaN   4.27612                 NaN            NaN   3.21546        7.39379                 NaN            NaN   43.5283       0.412079        41.1742     
  1007.93        500.000                 NaN   4.27473                 NaN            NaN   3.21678        7.39475                 NaN            NaN   43.5254       0.412080        41.1763     
  1006.80        500.000                 NaN   4.27264                 NaN            NaN   3.21836        7.39597                 NaN            NaN   43.5224       0.412133        41.1785     
  1005.66        500.000                 NaN   4.27082                 NaN            NaN   3.21949        7.39633                 NaN            NaN   43.5209       0.412132        41.1803     
  1004.53        500.000                 NaN   4.26940                 NaN            NaN   3.22077        7.39727                 NaN            NaN   43.5181       0.412134        41.1823     
  1003.40        500.000                 NaN   4.26802                 NaN            NaN   3.22204        7.39822                 NaN            NaN   43.5153       0.412135        41.1843     
  1002.27        500.000                 NaN   4.26651                 NaN            NaN   3.22331        7.39913                 NaN            NaN   43.5126       0.412141        41.1864     
  1001.13        500.000                 NaN   4.26524                 NaN            NaN   3.22455        7.40011                 NaN            NaN   43.5096       0.412137        41.1884     
  1000.00        500.000                 NaN   4.26399                 NaN            NaN   3.22579        7.40110                 NaN            NaN   43.5066       0.412132        41.1904     
