|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1394.67        500.000        98.6111       0.299205       0.521367                 NaN            NaN  0.403590       0.164701                 NaN            NaN            NaN
  1393.53        500.000        98.5253       0.464159       0.422468                 NaN            NaN  0.427257       0.160790                 NaN            NaN            NaN
  1392.39        500.000        98.7612       0.151481       0.559816                 NaN            NaN  0.361217       0.166272                 NaN            NaN            NaN
  1391.25        500.000        98.6588       0.506059       0.275881                 NaN            NaN  0.390924       0.168350                 NaN            NaN            NaN
  1390.11        500.000        98.6869       0.502475       0.264345                 NaN            NaN  0.381579       0.164743                 NaN            NaN            NaN
  1388.97        500.000        98.6939       0.501720       0.256918                 NaN            NaN  0.380020       0.167434                 NaN            NaN            NaN
  1387.83        500.000        98.7073       0.249998       0.498428                 NaN            NaN  0.376208       0.168021                 NaN            NaN            NaN
  1386.69        500.000        98.7231       0.239202       0.495621                 NaN            NaN  0.372027       0.170043                 NaN            NaN            NaN
  1385.55        500.000        98.7330       0.232747       0.494087                 NaN            NaN  0.369167       0.171006                 NaN            NaN            NaN
  1384.41        500.000        98.7549       0.487872       0.223630                 NaN            NaN  0.363021       0.170603                 NaN            NaN            NaN
  1383.27        500.000        98.7644       0.487882       0.215685                 NaN            NaN  0.360251       0.171767                 NaN            NaN            NaN
  1382.13        500.000        98.7769       0.210126       0.483990                 NaN            NaN  0.356662       0.172364                 NaN            NaN            NaN
  1380.99        500.000        98.7913       0.480987       0.201925                 NaN            NaN  0.352613       0.173215                 NaN            NaN            NaN
  1379.85        500.000        98.8038       0.194570       0.478326                 NaN            NaN  0.349250       0.174078                 NaN            NaN            NaN
  1378.70        500.000        98.8172       0.475459       0.187170                 NaN            NaN  0.345378       0.174793                 NaN            NaN            NaN
  1377.56        500.000        98.8286       0.472466       0.181856                 NaN            NaN  0.342042       0.175057                 NaN            NaN            NaN
  1376.42        500.000        98.8407       0.172856       0.471586                 NaN            NaN  0.338728       0.176118                 NaN            NaN            NaN
  1375.28        500.000        98.8541       0.467972       0.167160                 NaN            NaN  0.334750       0.175992                 NaN            NaN            NaN
  1374.14        500.000        98.8647       0.466043       0.160711                 NaN            NaN  0.331730       0.176857                 NaN            NaN            NaN
  1373.00        500.000        98.8765       0.464707       0.153089                 NaN            NaN  0.328369       0.177350                 NaN            NaN            NaN
  1371.86        500.000        98.8868       0.455847       0.165668                 NaN            NaN  0.323826       0.167865                 NaN            NaN            NaN
  1370.72        500.000        98.8993       0.125245       0.464329                 NaN            NaN  0.323218       0.187943                 NaN            NaN            NaN
  1369.58        500.000        98.9095       0.136158       0.457733                 NaN            NaN  0.318617       0.178034                 NaN            NaN            NaN
  1368.44        500.000        98.9205       0.455469       0.130125                 NaN            NaN  0.315493       0.178433                 NaN            NaN            NaN
  1367.30        500.000        98.9302       0.454422       0.123813                 NaN            NaN  0.312733       0.178871                 NaN            NaN            NaN
  1366.16        500.000        98.9419       0.118868       0.451207                 NaN            NaN  0.309224       0.178765                 NaN            NaN            NaN
  1365.02        500.000        98.9497       0.450376       0.113460                 NaN            NaN  0.307083       0.179362                 NaN            NaN            NaN
  1363.88        500.000        98.9637       0.446329       0.108559                 NaN            NaN  0.302771       0.178679                 NaN            NaN            NaN
  1362.74        500.000        98.9709       0.102685       0.446349                 NaN            NaN  0.300754       0.179334                 NaN            NaN            NaN
  1361.59        500.000        98.9817       0.443653       0.980137E-001            NaN            NaN  0.297483       0.179101                 NaN            NaN            NaN
  1360.45        500.000        98.9922       0.916975E-001  0.441925                 NaN            NaN  0.294549       0.179631                 NaN            NaN            NaN
  1359.31        500.000        99.0006       0.440510       0.874617E-001            NaN            NaN  0.292010       0.179392                 NaN            NaN            NaN
  1358.17        500.000        99.0094       0.830001E-001  0.439574                 NaN            NaN  0.289150       0.178890                 NaN            NaN            NaN
  1357.03        500.000        99.0182       0.791346E-001  0.437884                 NaN            NaN  0.286436       0.178348                 NaN            NaN            NaN
  1355.89        500.000        99.0240       0.440522       0.700599E-001            NaN            NaN  0.285264       0.180154                 NaN            NaN            NaN
  1354.75        500.000        99.0397       0.430583       0.744103E-001            NaN            NaN  0.279703       0.175601                 NaN            NaN            NaN
  1353.61        500.000        99.0450       0.431541       0.676892E-001            NaN            NaN  0.278288       0.177449                 NaN            NaN            NaN
  1352.47        500.000        98.7556       0.148806       0.531047                 NaN            NaN  0.361471       0.203040                 NaN            NaN            NaN
  1351.33        500.000        99.3776       0.299722                 NaN            NaN            NaN  0.183074       0.139555                 NaN            NaN            NaN
  1350.19        500.000        99.0772       0.448856       0.112129E-001            NaN            NaN  0.270799       0.191933                 NaN            NaN            NaN
  1349.05        500.000        99.0794       0.441041E-001  0.428688                 NaN            NaN  0.268313       0.179527                 NaN            NaN            NaN
  1347.91        500.000        99.0844       0.424628       0.500200E-001            NaN            NaN  0.266283       0.174625                 NaN            NaN            NaN
  1346.77        500.000        99.0965       0.440147E-001  0.422526                 NaN            NaN  0.262463       0.174533                 NaN            NaN            NaN
  1345.63        500.000        99.1005       0.425509       0.371324E-001            NaN            NaN  0.261554       0.175290                 NaN            NaN            NaN
  1344.48        500.000        99.1127       0.413314E-001  0.417752                 NaN            NaN  0.257048       0.171193                 NaN            NaN            NaN
  1343.34        500.000        99.1158       0.370001E-001  0.419551                 NaN            NaN  0.256162       0.171443                 NaN            NaN            NaN
  1342.20        500.000        99.1246       0.417535       0.345681E-001            NaN            NaN  0.253339       0.170001                 NaN            NaN            NaN
  1341.06        500.000        99.1316       0.314768E-001  0.416373                 NaN            NaN  0.251197       0.169391                 NaN            NaN            NaN
  1339.92        500.000        99.1387       0.292416E-001  0.414874                 NaN            NaN  0.248897       0.168290                 NaN            NaN            NaN
  1338.78        500.000        99.1460       0.413275       0.271595E-001            NaN            NaN  0.246512       0.167029                 NaN            NaN            NaN
  1337.64        500.000        99.1523       0.411999       0.254279E-001            NaN            NaN  0.244447       0.165866                 NaN            NaN            NaN
  1336.50        500.000        99.1596       0.237997E-001  0.409888                 NaN            NaN  0.242115       0.164615                 NaN            NaN            NaN
  1335.36        500.000        99.1656       0.409945       0.215073E-001            NaN            NaN  0.239937       0.162994                 NaN            NaN            NaN
  1334.22        500.000        99.1730       0.407879       0.193862E-001            NaN            NaN  0.237708       0.161983                 NaN            NaN            NaN
  1333.08        500.000        99.1788       0.180932E-001  0.407464                 NaN            NaN  0.235604       0.160074                 NaN            NaN            NaN
  1331.94        500.000        99.1845       0.173694E-001  0.405288                 NaN            NaN  0.233810       0.158983                 NaN            NaN            NaN
  1330.80        500.000        99.1905       0.400154       0.209346E-001            NaN            NaN  0.231988       0.156390                 NaN            NaN            NaN
  1329.66        500.000        99.2020       0.735751E-002  0.405570                 NaN            NaN  0.227977       0.157052                 NaN            NaN            NaN
  1328.51        500.000        99.2033       0.133807E-001  0.402519                 NaN            NaN  0.227293       0.153545                 NaN            NaN            NaN
  1327.37        500.000        99.2093       0.400867       0.127819E-001            NaN            NaN  0.225254       0.151759                 NaN            NaN            NaN
  1326.23        500.000        99.2140       0.402347       0.613655E-002            NaN            NaN  0.224305       0.153162                 NaN            NaN            NaN
  1325.09        500.000        99.2135       0.160026E-001  0.401784                 NaN            NaN  0.222854       0.145823                 NaN            NaN            NaN
  1323.95        500.000        99.2332       0.392667       0.125602E-001            NaN            NaN  0.216982       0.144562                 NaN            NaN            NaN
  1322.81        500.000        99.2294       0.393678       0.163878E-001            NaN            NaN  0.218013       0.142505                 NaN            NaN            NaN
  1321.67        500.000        99.2310       0.397204       0.151652E-001            NaN            NaN  0.216939       0.139732                 NaN            NaN            NaN
  1320.53        500.000        99.2473       0.395526       0.399882E-002            NaN            NaN  0.212255       0.140948                 NaN            NaN            NaN
  1319.39        500.000        99.2476       0.391535       0.119066E-001            NaN            NaN  0.211757       0.137153                 NaN            NaN            NaN
  1318.25        500.000        99.2526       0.391411       0.106848E-001            NaN            NaN  0.210044       0.135243                 NaN            NaN            NaN
  1317.11        500.000        99.2581       0.962478E-002  0.390546                 NaN            NaN  0.208224       0.133507                 NaN            NaN            NaN
  1315.97        500.000        99.2637       0.108646E-001  0.388379                 NaN            NaN  0.206281       0.130814                 NaN            NaN            NaN
  1314.83        500.000        99.2108       0.431362       0.151003                 NaN            NaN  0.206813                 NaN            NaN            NaN            NaN
  1313.69        500.000        99.2847       0.383501                 NaN            NaN            NaN  0.200193       0.131636                 NaN            NaN            NaN
  1312.55        500.000        99.2796       0.389840                 NaN            NaN            NaN  0.201225       0.129351                 NaN            NaN            NaN
  1311.40        500.000        99.2842       0.389509                 NaN            NaN            NaN  0.199555       0.126768                 NaN            NaN            NaN
  1310.26        500.000        99.2889       0.386913                 NaN            NaN            NaN  0.197988       0.126216                 NaN            NaN            NaN
  1309.12        500.000        99.2925       0.389664                 NaN            NaN            NaN  0.196395       0.121456                 NaN            NaN            NaN
  1307.98        500.000        99.2571       0.234201       0.247069                 NaN            NaN  0.200945       0.607312E-001            NaN            NaN            NaN
  1306.84        500.000        99.3092       0.395420                 NaN            NaN            NaN  0.188760       0.104123       0.252748E-002            NaN            NaN
  1305.70        500.000        99.2199       0.414484                 NaN            NaN            NaN  0.209876       0.107765       0.479680E-001            NaN            NaN
  1304.56        500.000        99.2287       0.411556                 NaN            NaN            NaN  0.207381       0.105209       0.471344E-001            NaN            NaN
  1303.42        500.000        99.2359       0.407531                 NaN            NaN            NaN  0.205358       0.104701       0.464704E-001            NaN            NaN
  1302.28        500.000        99.2436       0.406125                 NaN            NaN            NaN  0.203220       0.101405       0.456673E-001            NaN            NaN
  1301.14        500.000        99.2519       0.400410                 NaN            NaN            NaN  0.200899       0.101816       0.450066E-001            NaN            NaN
  1300.00        500.000        99.2597       0.394600                 NaN            NaN            NaN  0.199311       0.101955       0.443921E-001            NaN            NaN
  1298.86        500.000        99.2658       0.395273                 NaN            NaN            NaN  0.196487       0.988181E-001  0.436264E-001            NaN            NaN
  1297.72        500.000        99.2737       0.389146                 NaN            NaN            NaN  0.194862       0.991986E-001  0.430537E-001            NaN            NaN
  1296.58        500.000        99.2807       0.386812                 NaN            NaN            NaN  0.192802       0.972978E-001  0.423431E-001            NaN            NaN
  1295.44        500.000        99.2894       0.377072                 NaN            NaN            NaN  0.190852       0.100664       0.419903E-001            NaN            NaN
  1294.29        500.000        99.2938       0.382360                 NaN            NaN            NaN  0.188963       0.938421E-001  0.409942E-001            NaN            NaN
  1293.15        500.000        99.3023       0.376420                 NaN            NaN            NaN  0.186632       0.942393E-001  0.403864E-001            NaN            NaN
  1292.01        500.000        99.3091       0.371494                 NaN            NaN            NaN  0.184915       0.946473E-001  0.398937E-001            NaN            NaN
  1290.87        500.000        99.3158       0.368134                 NaN            NaN            NaN  0.183021       0.937171E-001  0.392781E-001            NaN            NaN
  1289.73        500.000        99.3228       0.364983                 NaN            NaN            NaN  0.181112       0.924546E-001  0.386861E-001            NaN            NaN
  1288.59        500.000        99.3286       0.365198                 NaN            NaN            NaN  0.179331       0.889471E-001  0.379373E-001            NaN            NaN
  1287.45        500.000        99.3358       0.356104                 NaN            NaN            NaN  0.177998       0.923713E-001  0.377414E-001            NaN            NaN
  1286.31        500.000        99.3429       0.357917                 NaN            NaN            NaN  0.174843       0.876031E-001  0.366887E-001            NaN            NaN
  1285.17        500.000        99.3480       0.355214                 NaN            NaN            NaN  0.173859       0.867119E-001  0.362585E-001            NaN            NaN
  1284.03        500.000        99.3540       0.352943                 NaN            NaN            NaN  0.172138       0.852536E-001  0.356458E-001            NaN            NaN
  1282.89        500.000        99.3602       0.349494                 NaN            NaN            NaN  0.170371       0.847960E-001  0.351445E-001            NaN            NaN
  1281.75        500.000        99.3654       0.346993                 NaN            NaN            NaN  0.168991       0.839816E-001  0.346658E-001            NaN            NaN
  1280.61        500.000        99.3729       0.345736                 NaN            NaN            NaN  0.166580       0.808898E-001  0.338799E-001            NaN            NaN
  1279.47        500.000        99.3777       0.343048                 NaN            NaN            NaN  0.165363       0.805182E-001  0.334178E-001            NaN            NaN
  1278.33        500.000        99.3838       0.340651                 NaN            NaN            NaN  0.163594       0.790893E-001  0.328852E-001            NaN            NaN
  1277.18        500.000        91.8927        2.13248                 NaN            NaN            NaN   1.00275       0.283044       0.270163        4.41887                 NaN
  1276.04        500.000        91.6672        2.20727                 NaN            NaN            NaN   1.02443       0.267766       0.272949        4.56037                 NaN
  1274.90        500.000        92.3261        2.07132                 NaN            NaN            NaN  0.947401       0.227051       0.248196        4.17990                 NaN
  1273.76        500.000        92.8891        1.92958                 NaN            NaN            NaN  0.881025       0.212215       0.228615        3.85949                 NaN
  1272.62        500.000        93.3895        1.84494                 NaN            NaN            NaN  0.822460       0.165053       0.208673        3.56936                 NaN
  1271.48        500.000        93.8119        1.75048                 NaN            NaN            NaN  0.772551       0.142332       0.193392        3.32939                 NaN
  1270.34        500.000        94.1902        1.65890                 NaN            NaN            NaN  0.727510       0.127830       0.180003        3.11552                 NaN
  1269.20        500.000        94.5294        1.58459                 NaN            NaN            NaN  0.687197       0.107548       0.167597        2.92365                 NaN
  1268.06        500.000        94.8251        1.50762                 NaN            NaN            NaN  0.651671       0.100035       0.157406        2.75815                 NaN
  1266.92        500.000        95.1000        1.43867                 NaN            NaN            NaN  0.618546       0.907246E-001  0.147781        2.60432                 NaN
  1265.78        500.000        95.3355        1.38688                 NaN            NaN            NaN  0.590030       0.764640E-001  0.139157        2.47194                 NaN
  1264.64        500.000        95.5559        1.32350                 NaN            NaN            NaN  0.563220       0.746849E-001  0.131877        2.35085                 NaN
  1263.50        500.000        95.7595        1.27815                 NaN            NaN            NaN  0.538233       0.633507E-001  0.124388        2.23635                 NaN
  1262.36        500.000        95.9433        1.22870                 NaN            NaN            NaN  0.515690       0.584476E-001  0.118113        2.13576                 NaN
  1261.21        500.000        97.3517                 NaN            NaN            NaN            NaN  0.389687       0.441490       0.106814        1.71027                 NaN
  1260.07        500.000        94.9063        2.01405                 NaN            NaN            NaN  0.624299                 NaN  0.113146        2.34222                 NaN
  1258.93        500.000        96.4960        1.11371                 NaN            NaN            NaN  0.434232                 NaN  0.105795        1.85024                 NaN
  1257.79        500.000        96.6020        1.08540                 NaN            NaN            NaN  0.423978       0.138350E-004  0.100105        1.78847                 NaN
  1256.65        500.000        96.6997        1.06188                 NaN            NaN            NaN  0.414485       0.474515E-005  0.945971E-001   1.72937                 NaN
  1255.51        500.000        96.8091        1.03107                 NaN            NaN            NaN  0.403181                 NaN  0.893472E-001   1.66732                 NaN
  1254.37        500.000        96.8932        1.00915                 NaN            NaN            NaN  0.394139       0.705259E-003  0.850204E-001   1.61779                 NaN
  1253.23        500.000        97.0076       0.967576                 NaN            NaN            NaN  0.380300       0.769479E-002  0.809791E-001   1.55585                 NaN
  1252.09        500.000        97.0935       0.920476                 NaN            NaN            NaN  0.369951       0.266275E-001  0.784762E-001   1.51095                 NaN
  1250.95        500.000        97.1887       0.905381                 NaN            NaN            NaN  0.358847       0.148686E-001  0.740672E-001   1.45811                 NaN
  1249.81        500.000        97.2724       0.878346                 NaN            NaN            NaN  0.347628       0.161470E-001  0.713569E-001   1.41407                 NaN
  1248.67        500.000        97.3554       0.857552                 NaN            NaN            NaN  0.336968       0.116737E-001  0.683233E-001   1.37004                 NaN
  1247.53        500.000        97.4327       0.836889                 NaN            NaN            NaN  0.326728       0.948426E-002  0.655914E-001   1.32862                 NaN
  1246.39        500.000        97.5028       0.813842                 NaN            NaN            NaN  0.317409       0.108732E-001  0.632739E-001   1.29183                 NaN
  1245.25        500.000        97.5746       0.797499                 NaN            NaN            NaN  0.307797       0.585650E-002  0.604833E-001   1.25377                 NaN
  1244.10        500.000        97.6402       0.777133                 NaN            NaN            NaN  0.299049       0.607955E-002  0.582758E-001   1.21925                 NaN
  1242.96        500.000        97.7055       0.761266                 NaN            NaN            NaN  0.290438       0.192501E-002  0.558514E-001   1.18506                 NaN
  1241.82        500.000        97.7603       0.745070                 NaN            NaN            NaN  0.282967       0.232691E-002  0.538943E-001   1.15548                 NaN
  1240.68        500.000        97.8218       0.714859                 NaN            NaN            NaN  0.276161       0.119010E-001  0.515032E-001   1.12382                 NaN
  1239.54        500.000        97.8761       0.711458                 NaN            NaN            NaN  0.266868                 NaN  0.499620E-001   1.09563                 NaN
  1238.40        500.000        97.9332       0.689257                 NaN            NaN            NaN  0.258933       0.164384E-002  0.485338E-001   1.06840                 NaN
  1237.26        500.000        97.9733       0.680017                 NaN            NaN            NaN  0.254430       0.255862E-002  0.461370E-001   1.04357                 NaN
  1236.12        500.000        98.0324       0.662065                 NaN            NaN            NaN  0.246619                 NaN  0.441874E-001   1.01468                 NaN
  1234.98        500.000        98.0927       0.633373                 NaN            NaN            NaN  0.240868       0.584228E-002  0.417902E-001  0.985459                 NaN
  1233.84        500.000        97.8209       0.540790                 NaN            NaN            NaN  0.276109                 NaN  0.598199E-001   1.30241                 NaN
  1232.70        500.000        98.6170       0.510691                 NaN            NaN            NaN  0.169084       0.469377E-001  0.298248E-001  0.626479                 NaN
  1231.56        500.000        98.1031       0.612304                 NaN            NaN            NaN  0.239410       0.102779       0.336230E-001  0.908812                 NaN
  1230.42        500.000        96.4777       0.846133                 NaN            NaN            NaN  0.461600                 NaN  0.112404        2.10220                 NaN
  1229.28        500.000        98.9948       0.360676                 NaN            NaN            NaN  0.184859                 NaN            NaN  0.459654                 NaN
  1228.14        500.000        98.9397       0.397499                 NaN            NaN            NaN  0.126070                 NaN  0.253251E-001  0.511435                 NaN
  1226.99        500.000        98.2797       0.558485                 NaN            NaN            NaN  0.177191       0.175126       0.338866E-001  0.775632                 NaN
  1225.85        500.000        98.6268       0.418391                 NaN            NaN            NaN  0.157328                 NaN  0.381543E-001  0.759305                 NaN
  1224.71        500.000        98.6988       0.126391                 NaN            NaN            NaN  0.183730       0.380067       0.103448E-002  0.609981                 NaN
  1223.57        500.000        97.8410       0.643131                 NaN            NaN            NaN  0.236790                 NaN  0.415613E-001   1.23750                 NaN
  1222.43        500.000        99.1608       0.194983       0.196466                 NaN            NaN  0.138100                 NaN  0.223091E-001  0.287333                 NaN
  1221.29        500.000        98.9956       0.296564                 NaN            NaN            NaN  0.667126E-001            NaN  0.253083E-001  0.615793                 NaN
  1220.15        500.000        98.5629       0.518198                 NaN            NaN            NaN  0.161051                 NaN  0.271247E-001  0.730705                 NaN
  1219.01        500.000        96.8939       0.372506       0.604176                 NaN            NaN  0.336092                 NaN  0.767383E-001   1.71660                 NaN
  1217.87        500.000        99.3843       0.489426E-001  0.154842                 NaN            NaN  0.841640E-001            NaN  0.208544E-001  0.306893                 NaN
  1216.73        500.000        99.4848       0.163851                 NaN            NaN            NaN  0.431547E-001            NaN  0.177166E-001  0.290498                 NaN
  1215.59        500.000        97.1412       0.832861E-001            NaN            NaN            NaN  0.275158       0.268248       0.182642E-001   1.20211        1.01170     
  1214.45        500.000        99.7709       0.126953                 NaN            NaN            NaN  0.242304E-001            NaN  0.254001E-002  0.753864E-001            NaN
  1213.31        500.000        90.7900        1.89899                 NaN            NaN            NaN  0.809455                 NaN  0.902121E-001   3.67760        2.73371     
  1212.17        500.000        89.7393       0.599748       0.809713                 NaN            NaN  0.855805                 NaN  0.824175E-001   3.88360        4.02937     
  1211.03        500.000        57.0794        6.93740       0.208858                 NaN            NaN   3.59633                 NaN  0.269350        15.6054        16.3033     
  1209.88        500.000        99.9998       0.307558E-004            NaN            NaN            NaN  0.147406E-004            NaN  0.150069E-005  0.685777E-004  0.699947E-004
  1208.74        500.000        89.5889        1.57393       0.128673                 NaN            NaN  0.896658                 NaN  0.594558E-001   3.81864        3.93372     
  1207.60        500.000       100.0000       0.235996E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.205573E-005
  1206.46        500.000        99.9998       0.334935E-005  0.272748E-004            NaN            NaN  0.154620E-004            NaN  0.139044E-005  0.701133E-004  0.717554E-004
  1205.32        500.000        99.9999                 NaN            NaN            NaN            NaN  0.763358E-005  0.652780E-005            NaN  0.347178E-004  0.357028E-004
  1204.18        500.000        77.4217        1.41258        2.09336                 NaN            NaN   1.83320                 NaN  0.160859        8.38889        8.68937     
  1203.04        500.000        86.7997        1.57279                 NaN            NaN            NaN   1.12964       0.405446       0.830356E-001   4.90907        5.10029     
  1201.90        500.000        99.9997       0.417686E-004            NaN            NaN            NaN  0.235148E-004  0.459157E-005  0.147683E-005  0.100129E-003  0.104559E-003
  1200.76        500.000        99.9999       0.134164E-004            NaN            NaN            NaN  0.833238E-005            NaN            NaN  0.463119E-004  0.463427E-004
  1199.62        500.000        80.8484        2.96857                 NaN            NaN            NaN   1.58009                 NaN  0.113184        7.13274        7.35704     
  1198.48        500.000        92.0116        1.20969                 NaN            NaN            NaN  0.653480                 NaN  0.483108E-001   2.99765        3.07924     
  1197.34        500.000        91.9591       0.961813       0.129778                 NaN            NaN  0.637574                 NaN  0.565158E-001   3.07522        3.17999     
  1196.20        500.000        91.9655       0.311860       0.973192                 NaN            NaN  0.669227                 NaN  0.390714E-001   3.00694        3.03422     
  1195.06        500.000        91.2476       0.176158E-001   1.13099                 NaN            NaN  0.640103                 NaN  0.768228E-001   3.41260        3.47424     
  1193.92        500.000        90.8408        1.41058                 NaN            NaN            NaN  0.766469                 NaN  0.356525E-001   3.47367        3.47286     
