|6.6.6
Archiving\03_Data\eq/QFM_m3.25/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5899       0.370734       0.393677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5899       0.370733       0.393677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5899       0.370733       0.393677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5899       0.370733       0.393676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5899       0.370732       0.393676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5899       0.370732       0.393676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5899       0.370732       0.393675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5899       0.370731       0.393675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5899       0.370731       0.393675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5899       0.370731       0.393674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5899       0.370730       0.393674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5899       0.370730       0.393673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5899       0.370730       0.393673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5899       0.370729       0.393673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5899       0.370729       0.393672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5899       0.370729       0.393672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5899       0.370728       0.393672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5899       0.370728       0.393671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5899       0.370728       0.393671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5899       0.370727       0.393670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5899       0.370727       0.393670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5899       0.370726       0.393670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5899       0.370726       0.393669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5899       0.370726       0.393669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5899       0.370725       0.393668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5899       0.370725       0.393668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5899       0.370725       0.393668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5899       0.370724       0.393667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5899       0.370724       0.393667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5899       0.370723       0.393666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.4288       0.370722       0.384805E-001  0.162040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        98.6414       0.370719       0.340952E-001  0.953809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        97.8540       0.370716       0.297100E-001   1.74556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.4969       0.225674       0.227786E-001   2.98678                 NaN  0.267883                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        94.8265                 NaN  0.144597E-001   4.47437                 NaN  0.684691                 NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.0845                 NaN  0.100672E-001   5.22070                 NaN  0.684684                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.3426                 NaN  0.567478E-002   5.96701                 NaN  0.684678                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.6005                 NaN  0.132402E-002   6.71286       0.674832E-003  0.684672                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        91.9237                 NaN            NaN   7.37342       0.182339E-001  0.684672                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        91.2773                 NaN            NaN   8.00100       0.370077E-001  0.684673                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        90.6310                 NaN            NaN   8.62858       0.557815E-001  0.684675                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        89.9775                 NaN            NaN   9.26417       0.736127E-001  0.684677                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        89.3241                 NaN            NaN   9.89977       0.914440E-001  0.684678                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        88.6707                 NaN            NaN   10.5354       0.109275       0.684680                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        88.0172                 NaN            NaN   11.1710       0.127107       0.684682                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        87.3638                 NaN            NaN   11.8066       0.144938       0.684684                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        86.7104                 NaN            NaN   12.4422       0.162770       0.684686                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        86.0569                 NaN            NaN   13.0778       0.180602       0.684688                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        85.4035                 NaN            NaN   13.7134       0.198434       0.684689                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.7721                 NaN            NaN   14.3283       0.214901       0.684692                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        84.1407                 NaN            NaN   14.9433       0.231369       0.684694                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        83.5093                 NaN            NaN   15.5582       0.247837       0.684696                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.8779                 NaN            NaN   16.1731       0.264305       0.684698                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        82.2465                 NaN            NaN   16.7880       0.280772       0.684700                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        81.6151                 NaN            NaN   17.4030       0.297241       0.684702                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.9837                 NaN            NaN   18.0179       0.313709       0.684704                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.3523                 NaN            NaN   18.6328       0.330177       0.684706                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        79.7476                 NaN            NaN   19.2222       0.345424       0.684708                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        79.1430                 NaN            NaN   19.8117       0.360671       0.684710                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        78.5383                 NaN            NaN   20.4011       0.375918       0.684712                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        77.9336                 NaN            NaN   20.9905       0.391166       0.684714                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        77.3289                 NaN            NaN   21.5800       0.406413       0.684716                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.7242                 NaN            NaN   22.1694       0.421661       0.684719                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        76.1195                 NaN            NaN   22.7588       0.436909       0.684721                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        75.5148                 NaN            NaN   23.3483       0.452156       0.684723                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.9378                 NaN            NaN   23.9111       0.466328       0.684725                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.3608                 NaN            NaN   24.4740       0.480499       0.684727                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        73.7837                 NaN            NaN   25.0369       0.494671       0.684729                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        73.2067                 NaN            NaN   25.5997       0.508843       0.684732                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        72.6296                 NaN            NaN   26.1626       0.523015       0.684734                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        72.0526                 NaN            NaN   26.7255       0.537187       0.684736                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.4755                 NaN            NaN   27.2884       0.551359       0.684738                 NaN            NaN            NaN            NaN            NaN            NaN
