|6.6.6
Archiving\03_Data\eqLP/QFM/EETA/EETA_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1756.41        500.000        99.0689       0.774699                 NaN  0.156373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0663       0.774768                 NaN  0.158890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0638       0.774837                 NaN  0.161407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0612       0.774907                 NaN  0.163924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.0586       0.774976                 NaN  0.166441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.0551       0.775045                 NaN  0.169857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.0516       0.775115                 NaN  0.173272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.0481       0.775184                 NaN  0.176688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.0446       0.775253                 NaN  0.180105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.0412       0.775322                 NaN  0.183522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.0377       0.775392                 NaN  0.186940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.0342       0.775461                 NaN  0.190358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.0307       0.775531                 NaN  0.193777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.0254       0.775600                 NaN  0.199017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.0201       0.775670                 NaN  0.204257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        99.0148       0.775739                 NaN  0.209498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        99.0095       0.775809                 NaN  0.214739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        99.0041       0.775879                 NaN  0.219982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        98.9988       0.775948                 NaN  0.225225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.9935       0.776018                 NaN  0.230469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.9882       0.776088                 NaN  0.235714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.9802       0.776158                 NaN  0.243608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.9723       0.776228                 NaN  0.251503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.9643       0.776298                 NaN  0.259399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.9563       0.776368                 NaN  0.267296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.9484       0.776438                 NaN  0.275195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.9404       0.776509                 NaN  0.283095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.9324       0.776579                 NaN  0.290996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.9245       0.776649                 NaN  0.298898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.9125       0.776721                 NaN  0.310743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.9006       0.776792                 NaN  0.322591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.8870       0.776865                 NaN  0.335423       0.703700E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.8669       0.776944                 NaN  0.351031       0.514338E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.8382       0.777033                 NaN  0.368217       0.165008E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.8096       0.777122                 NaN  0.385407       0.278608E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        98.7810       0.777211                 NaN  0.402601       0.392234E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        98.7523       0.777300                 NaN  0.419798       0.505886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        98.7041       0.777395                 NaN  0.457113       0.613889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        98.6559       0.777490                 NaN  0.494437       0.721917E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        98.6076       0.777585                 NaN  0.531768       0.829973E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        98.5594       0.777680                 NaN  0.569108       0.938054E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        98.5112       0.777775                 NaN  0.606455       0.104616                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        98.4629       0.777870                 NaN  0.643811       0.115430                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        98.4146       0.777965                 NaN  0.681174       0.126246                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        98.3663       0.778060                 NaN  0.718546       0.137064                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        98.2204       0.778192                 NaN  0.854208       0.147188                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        98.0744       0.778324                 NaN  0.989913       0.157314                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        97.9284       0.778456                 NaN   1.12566       0.167444                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        97.7824       0.778587                 NaN   1.26145       0.177577                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        97.6363       0.778718                 NaN   1.39727       0.187714                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        97.4902       0.778849                 NaN   1.53314       0.197854                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        97.3440       0.778979                 NaN   1.66905       0.207997                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        97.1977       0.779109                 NaN   1.80501       0.218143                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        96.7595       0.779356                 NaN   2.23362       0.227529                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        96.3210       0.779602                 NaN   2.66249       0.236920                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        95.8822       0.779846                 NaN   3.09161       0.246316                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        95.4432       0.780088                 NaN   3.52098       0.255718                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        95.0040       0.780329                 NaN   3.95059       0.265125                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        94.5644       0.780569                 NaN   4.38045       0.274537                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        94.1247       0.780807                 NaN   4.81056       0.283955                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        93.6847       0.781043                 NaN   5.24090       0.293377                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        93.1299       0.781328                 NaN   5.78671       0.302108                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        92.5747       0.781611                 NaN   6.33289       0.310844                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        92.0191       0.781891                 NaN   6.87943       0.319586                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        91.4632       0.782169                 NaN   7.42633       0.328333                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        90.9055       0.782452                 NaN   7.97537       0.336720                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        90.3474       0.782732                 NaN   8.52477       0.345112                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        89.7928       0.783008                 NaN   9.07063       0.353540                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        89.0851       0.783506                 NaN   9.50194       0.358693       0.270721                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        87.8424       0.784820                 NaN   9.47721       0.350043        1.54548                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        86.5957       0.786137                 NaN   9.45238       0.341363        2.82447                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        85.3447       0.787458                 NaN   9.42745       0.332653        4.10772                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        84.0897       0.788781                 NaN   9.40242       0.323914        5.39524                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        82.8304       0.790107                 NaN   9.37728       0.315144        6.68704                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        81.5670       0.791436                 NaN   9.35205       0.306345        7.98314                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        80.2994       0.792768                 NaN   9.32671       0.297515        9.28356                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        79.0277       0.794103                 NaN   9.30128       0.288655        10.5883                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        77.9107       0.795312                 NaN   9.26277       0.276530        11.7547                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        76.7903       0.796524                 NaN   9.22414       0.264368        12.9246                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        75.6667       0.797738                 NaN   9.18538       0.252168        14.0980                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        74.5397       0.798955                 NaN   9.14649       0.239931        15.2749                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        73.4093       0.800174                 NaN   9.10746       0.227656        16.4554                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        72.2756       0.801395                 NaN   9.06831       0.215343        17.6394                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        71.1385       0.802619                 NaN   9.02902       0.202992        18.8269                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        69.9980       0.803846                 NaN   8.98960       0.190603        20.0180                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        68.9069       0.805039                 NaN   8.94789       0.174245        21.1659                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        67.8127       0.806235                 NaN   8.90605       0.157838        22.3172                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        66.7153       0.807433                 NaN   8.86408       0.141382        23.4718                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        65.6147       0.808633                 NaN   8.82197       0.124877        24.6298                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        64.5071       0.809846                 NaN   8.78390       0.105347        25.7938                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        63.3962       0.811062                 NaN   8.74571       0.857585E-001   26.9612                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        62.2703       0.812297                 NaN   8.70966       0.641851E-001   28.1436                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        60.7746       0.813960                 NaN   8.71598       0.457836E-001   29.0768       0.572873                 NaN            NaN            NaN            NaN
  1458.33        500.000        58.9652       0.815999                 NaN   8.76206       0.317800E-001   29.7148        1.71015                 NaN            NaN            NaN            NaN
  1455.13        500.000        57.1468       0.818047                 NaN   8.80835       0.177060E-001   30.3560        2.85311                 NaN            NaN            NaN            NaN
  1451.92        500.000        55.4521       0.819959                 NaN   8.84165       0.300384E-002   30.9643        3.91890                 NaN            NaN            NaN            NaN
  1448.72        500.000        53.8151       0.821813                 NaN   8.89083                 NaN   31.4738        4.99848                 NaN            NaN            NaN            NaN
  1445.51        500.000        52.3051       0.823539                 NaN   8.91954                 NaN   31.9361        6.01565                 NaN            NaN            NaN            NaN
  1442.31        500.000        50.7890       0.825271                 NaN   8.94835                 NaN   32.4003        7.03705                 NaN            NaN            NaN            NaN
  1439.10        500.000        49.2667       0.827008                 NaN   8.97725                 NaN   32.8664        8.06271                 NaN            NaN            NaN            NaN
  1435.90        500.000        47.7380       0.828750                 NaN   9.00626                 NaN   33.3343        9.09265                 NaN            NaN            NaN            NaN
  1432.69        500.000        46.3489       0.830354                 NaN   9.02017                 NaN   33.7558        10.0448                 NaN            NaN            NaN            NaN
  1429.49        500.000        44.9546       0.831961                 NaN   9.03411                 NaN   34.1788        11.0006                 NaN            NaN            NaN            NaN
  1426.28        500.000        43.4397       0.833705                 NaN   9.00339                 NaN   33.9514        11.8521       0.919652                 NaN            NaN            NaN
  1423.08        500.000        41.8973       0.835482                 NaN   8.95499                 NaN   33.4474        2.21704        12.6479                 NaN            NaN            NaN
  1419.87        500.000        41.8955       0.835518                 NaN   8.95527                 NaN   33.4484        2.21711        12.6482                 NaN            NaN            NaN
  1416.67        500.000        41.8937       0.835554                 NaN   8.95556                 NaN   33.4494        2.21719        12.6486                 NaN            NaN            NaN
  1413.46        500.000        41.8919       0.835590                 NaN   8.95585                 NaN   33.4504        2.21726        12.6490                 NaN            NaN            NaN
  1410.26        500.000        36.1511       0.842164                 NaN   8.74175                 NaN   31.9381        6.62171        15.7052                 NaN            NaN            NaN
  1407.05        500.000        34.8299       0.843716                 NaN   8.68006       0.837350E-002   31.5731        16.4329        7.63196                 NaN            NaN            NaN
  1403.85        500.000        33.5363       0.845244                 NaN   8.61059       0.260122E-001   31.1506        17.1590        8.67221                 NaN            NaN            NaN
  1400.64        500.000        33.5348       0.845274                 NaN   8.61079       0.260133E-001   31.1513        17.1593        8.67243                 NaN            NaN            NaN
  1397.44        500.000        31.0956       0.848157                 NaN   8.46416       0.589277E-001   30.5261        18.5479        10.4591                 NaN            NaN            NaN
  1394.23        500.000        29.9393       0.849548                 NaN   8.39155       0.745996E-001   30.3020        19.2146        11.2284                 NaN            NaN            NaN
  1391.03        500.000        28.0303       0.851158                 NaN   8.53466       0.105378        29.4297        19.7823        12.7244       0.542137                 NaN            NaN
  1387.82        500.000        28.0290       0.851183                 NaN   8.53481       0.105383        29.4302        19.7827        12.7246       0.542179                 NaN            NaN
  1384.62        500.000        24.4064       0.854079                 NaN   8.85863       0.164882        27.6442        15.6560        20.6947        1.72108                 NaN            NaN
  1381.41        500.000        24.4053       0.854101                 NaN   8.85876       0.164888        27.6445        15.6563        20.6950        1.72121                 NaN            NaN
  1378.21        500.000        24.4041       0.854122                 NaN   8.85888       0.164893        27.6449        15.6565        20.6953        1.72134                 NaN            NaN
  1375.00        500.000        24.4030       0.854143                 NaN   8.85901       0.164899        27.6452        15.6568        20.6955        1.72146                 NaN            NaN
  1371.79        500.000        24.4018       0.854165                 NaN   8.85913       0.164905        27.6456        15.6570        20.6958        1.72159                 NaN            NaN
  1368.59        500.000        24.4007       0.854186                 NaN   8.85926       0.164910        27.6459        15.6573        20.6961        1.72172                 NaN            NaN
  1365.38        500.000        24.3995       0.854207                 NaN   8.85939       0.164916        27.6463        15.6575        20.6964        1.72184                 NaN            NaN
  1362.18        500.000        24.3983       0.854228                 NaN   8.85951       0.164922        27.6466        15.6578        20.6966        1.72197                 NaN            NaN
  1358.97        500.000        14.4753       0.862120                 NaN   9.72516       0.323442        22.8676        23.7194        22.6460        5.38090                 NaN            NaN
  1355.77        500.000        14.4746       0.862133                 NaN   9.72520       0.323450        22.8677        23.7196        22.6461        5.38124                 NaN            NaN
  1352.56        500.000        14.4740       0.862145                 NaN   9.72524       0.323457        22.8677        23.7197        22.6461        5.38158                 NaN            NaN
  1349.36        500.000        14.4734       0.862157                 NaN   9.72527       0.323465        22.8678        23.7198        22.6462        5.38192                 NaN            NaN
  1346.15        500.000        14.4727       0.862169                 NaN   9.72531       0.323473        22.8678        23.7200        22.6463        5.38226                 NaN            NaN
  1342.95        500.000        14.4721       0.862181                 NaN   9.72534       0.323480        22.8679        23.7201        22.6463        5.38260                 NaN            NaN
  1339.74        500.000        14.4715       0.862193                 NaN   9.72538       0.323488        22.8679        23.7202        22.6464        5.38294                 NaN            NaN
  1336.54        500.000        14.4708       0.862205                 NaN   9.72541       0.323495        22.8680        23.7204        22.6464        5.38328                 NaN            NaN
  1333.33        500.000        8.47429       0.867095                 NaN   10.1222       0.404633        20.4838        23.2091        28.3550        8.08395                 NaN            NaN
  1330.13        500.000        8.47398       0.867102                 NaN   10.1221       0.404640        20.4837        23.2091        28.3550        8.08441                 NaN            NaN
  1326.92        500.000        8.47366       0.867109                 NaN   10.1221       0.404647        20.4836        23.2090        28.3550        8.08488                 NaN            NaN
  1323.72        500.000        8.47335       0.867116                 NaN   10.1221       0.404655        20.4836        23.2089        28.3549        8.08534                 NaN            NaN
  1320.51        500.000        8.47303       0.867123                 NaN   10.1221       0.404662        20.4835        23.2089        28.3549        8.08580                 NaN            NaN
  1317.31        500.000        8.47271       0.867130                 NaN   10.1221       0.404669        20.4834        23.2088        28.3549        8.08627                 NaN            NaN
  1314.10        500.000        8.47239       0.867137                 NaN   10.1220       0.404677        20.4833        23.2087        28.3549        8.08673                 NaN            NaN
  1310.90        500.000        8.47207       0.867144                 NaN   10.1220       0.404684        20.4833        23.2087        28.3549        8.08719                 NaN            NaN
  1307.69        500.000        4.24178       0.870792                 NaN   10.2392       0.443607        19.4434        31.2350        23.2408        10.2854                 NaN            NaN
  1304.49        500.000        4.24165       0.870796                 NaN   10.2392       0.443614        19.4433        31.2349        23.2406        10.2860                 NaN            NaN
  1301.28        500.000        4.24152       0.870800                 NaN   10.2391       0.443621        19.4431        31.2348        23.2405        10.2866                 NaN            NaN
  1298.08        500.000        4.24139       0.870804                 NaN   10.2391       0.443627        19.4430        31.2347        23.2403        10.2871                 NaN            NaN
  1294.87        500.000        2.49951       0.872404                 NaN   10.2227       0.451898        19.2694        32.2525        23.1789        11.2527                 NaN            NaN
  1291.67        500.000        2.09092       0.872795                 NaN   10.2105       0.452982        19.2586        32.4701        23.1621        11.4820                 NaN            NaN
  1288.46        500.000                 NaN  0.874273                 NaN   10.2492       0.456628        19.2109        33.0120        23.2877        11.8767        1.03272                 NaN
  1285.26        500.000                 NaN  0.874275                 NaN   10.2491       0.456634        19.2107        33.0118        23.2875        11.8773        1.03273                 NaN
