|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/GRV/GRV_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1505.97        500.000                 NaN   98.5198       0.413079                 NaN   1.06715                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.58        500.000       0.245685E-002   98.5456       0.393608                 NaN   1.05831                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.18        500.000       0.862942E-003   98.5542       0.407517                 NaN   1.03744                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.78        500.000                 NaN   98.6013       0.385796                 NaN   1.01294                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.38        500.000                 NaN   98.6049       0.382002                 NaN   1.01306                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.99        500.000                 NaN   98.6242       0.374495                 NaN   1.00127                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.59        500.000                 NaN   98.6376       0.365390                 NaN  0.996989                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.19        500.000                 NaN   98.6651       0.358275                 NaN  0.976646                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.79        500.000                 NaN   98.6794       0.350313                 NaN  0.970268                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.39        500.000                 NaN   98.6943       0.344660       0.113634E-004  0.961043                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.00        500.000                 NaN   98.7141       0.336122                 NaN  0.949764                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.60        500.000                 NaN   98.7337       0.329474                 NaN  0.936857                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.20        500.000                 NaN   98.7477       0.324022       0.130007E-004  0.928277                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   98.7634       0.316614                 NaN  0.919937                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.41        500.000                 NaN   98.7798       0.308179                 NaN  0.911997                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   98.7952       0.302616                 NaN  0.902219                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.61        500.000                 NaN   98.8094       0.295887                 NaN  0.894664                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.21        500.000                 NaN   98.8241       0.289545                 NaN  0.886369                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.82        500.000                 NaN   98.8386       0.284154                 NaN  0.877290                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.42        500.000                 NaN   98.8519       0.276552                 NaN  0.871529                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.02        500.000                 NaN   98.8649       0.271727                 NaN  0.863331                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.62        500.000                 NaN   98.8792       0.263993                 NaN  0.856804                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.22        500.000                 NaN   98.8786       0.192409                 NaN  0.826558       0.102455                 NaN            NaN            NaN            NaN            NaN
  1473.83        500.000                 NaN   98.8778       0.925639E-001            NaN  0.780048       0.249635                 NaN            NaN            NaN            NaN            NaN
  1472.43        500.000                 NaN   98.8876       0.825131E-001            NaN  0.258636       0.771268                 NaN            NaN            NaN            NaN            NaN
  1471.03        500.000                 NaN   98.8967       0.751218E-001            NaN  0.763162       0.265014                 NaN            NaN            NaN            NaN            NaN
  1469.63        500.000                 NaN   98.9046       0.661078E-001            NaN  0.273596       0.755732                 NaN            NaN            NaN            NaN            NaN
  1468.24        500.000                 NaN   98.9215       0.564191E-001            NaN  0.740958       0.281153                 NaN            NaN            NaN            NaN            NaN
  1466.84        500.000                 NaN   98.9260       0.509570E-001            NaN  0.737068       0.286014                 NaN            NaN            NaN            NaN            NaN
  1465.44        500.000                 NaN   98.9392       0.425468E-001            NaN  0.292463       0.725753                 NaN            NaN            NaN            NaN            NaN
  1464.04        500.000                 NaN   98.9461       0.370834E-001            NaN  0.719842       0.297011                 NaN            NaN            NaN            NaN            NaN
  1462.65        500.000                 NaN   98.9579       0.304562E-001            NaN  0.710135       0.301538                 NaN            NaN            NaN            NaN            NaN
  1461.25        500.000                 NaN   98.9662       0.242216E-001            NaN  0.703205       0.306350                 NaN            NaN            NaN            NaN            NaN
  1459.85        500.000                 NaN   98.9737       0.185466E-001            NaN  0.697308       0.310418                 NaN            NaN            NaN            NaN            NaN
  1458.45        500.000                 NaN   98.9819       0.128295E-001            NaN  0.689628       0.315670                 NaN            NaN            NaN            NaN            NaN
  1457.05        500.000                 NaN   98.9936       0.727319E-002            NaN  0.679828       0.319255                 NaN            NaN            NaN            NaN            NaN
  1455.66        500.000                 NaN   98.9989       0.255561E-002            NaN  0.675816       0.322752                 NaN            NaN            NaN            NaN            NaN
  1454.26        500.000       0.964824E-003   99.0090                 NaN            NaN  0.323826       0.666174                 NaN            NaN            NaN            NaN            NaN
  1452.86        500.000       0.273866E-002   99.0161                 NaN            NaN  0.656972       0.324237                 NaN            NaN            NaN            NaN            NaN
  1451.46        500.000       0.276115E-002   99.0237                 NaN            NaN  0.650972       0.322592                 NaN            NaN            NaN            NaN            NaN
  1450.07        500.000       0.267499E-002   99.0318                 NaN            NaN  0.645760       0.319738                 NaN            NaN            NaN            NaN            NaN
  1448.67        500.000       0.259010E-002   99.0391                 NaN            NaN  0.640131       0.318212                 NaN            NaN            NaN            NaN            NaN
  1447.27        500.000       0.250927E-002   99.0460                 NaN            NaN  0.634962       0.316487                 NaN            NaN            NaN            NaN            NaN
  1445.87        500.000       0.240931E-002   99.0600                 NaN  0.532515E-005  0.626374       0.311178                 NaN            NaN            NaN            NaN            NaN
  1444.47        500.000       0.233912E-002   99.0645                 NaN            NaN  0.310357       0.622817                 NaN            NaN            NaN            NaN            NaN
  1443.08        500.000       0.225579E-002   99.0717                 NaN            NaN  0.308079       0.617946                 NaN            NaN            NaN            NaN            NaN
  1441.68        500.000       0.218106E-002   99.0794                 NaN            NaN  0.612386       0.306003                 NaN            NaN            NaN            NaN            NaN
  1440.28        500.000       0.210758E-002   99.0865                 NaN            NaN  0.303884       0.607529                 NaN            NaN            NaN            NaN            NaN
  1438.88        500.000       0.202605E-002   99.0942                 NaN            NaN  0.602286       0.301528                 NaN            NaN            NaN            NaN            NaN
  1437.49        500.000       0.195556E-002   99.0976                 NaN            NaN  0.600503       0.299904                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000       0.187755E-002   99.1111                 NaN            NaN  0.590352       0.296699                 NaN            NaN            NaN            NaN            NaN
  1434.69        500.000       0.180769E-002   99.1149                 NaN            NaN  0.587804       0.295464                 NaN            NaN            NaN            NaN            NaN
  1433.29        500.000       0.173680E-002   99.1218                 NaN            NaN  0.293513       0.582918                 NaN            NaN            NaN            NaN            NaN
  1431.90        500.000       0.166534E-002   99.1284                 NaN            NaN  0.291461       0.578458                 NaN            NaN            NaN            NaN            NaN
  1430.50        500.000       0.160246E-002   99.1343                 NaN            NaN  0.574301       0.289751                 NaN            NaN            NaN            NaN            NaN
  1429.10        500.000       0.154264E-002   99.1407                 NaN            NaN  0.287999       0.569709                 NaN            NaN            NaN            NaN            NaN
  1427.70        500.000       0.147280E-002   99.1481                 NaN            NaN  0.564439       0.285998                 NaN            NaN            NaN            NaN            NaN
  1426.30        500.000       0.139745E-002   99.1533                 NaN            NaN  0.283907       0.561374                 NaN            NaN            NaN            NaN            NaN
  1424.91        500.000       0.133957E-002   99.1602                 NaN            NaN  0.556551       0.281914                 NaN            NaN            NaN            NaN            NaN
  1423.51        500.000       0.127580E-002   99.1659                 NaN            NaN  0.552252       0.280604                 NaN            NaN            NaN            NaN            NaN
  1422.11        500.000       0.121367E-002   99.1717                 NaN            NaN  0.548137       0.278976                 NaN            NaN            NaN            NaN            NaN
  1420.71        500.000       0.115944E-002   99.1773                 NaN            NaN  0.277354       0.544155                 NaN            NaN            NaN            NaN            NaN
  1419.32        500.000       0.109372E-002   99.1829                 NaN            NaN  0.540344       0.275624                 NaN            NaN            NaN            NaN            NaN
  1417.92        500.000       0.104573E-002   99.1879                 NaN            NaN  0.536842       0.274200                 NaN            NaN            NaN            NaN            NaN
  1416.52        500.000       0.983619E-003   99.1988                 NaN            NaN  0.269950       0.530275                 NaN            NaN            NaN            NaN            NaN
  1415.12        500.000       0.932732E-003   99.1946                 NaN            NaN  0.273189       0.531230                 NaN            NaN            NaN            NaN            NaN
  1413.72        500.000       0.864572E-003   99.2046                 NaN            NaN  0.525332       0.269207                 NaN            NaN            NaN            NaN            NaN
  1412.33        500.000       0.829555E-003   99.2067                 NaN            NaN  0.524202       0.268268                 NaN            NaN            NaN            NaN            NaN
  1410.93        500.000       0.769039E-003   99.2157                 NaN            NaN  0.265991       0.517493                 NaN            NaN            NaN            NaN            NaN
  1409.53        500.000       0.710581E-003   99.2197                 NaN            NaN  0.514879       0.264717                 NaN            NaN            NaN            NaN            NaN
  1408.13        500.000       0.658399E-003   99.2240                 NaN  0.151090E-004  0.512010       0.263287                 NaN            NaN            NaN            NaN            NaN
  1406.74        500.000       0.606450E-003   99.2301                 NaN  0.675422E-005  0.507894       0.261347                 NaN            NaN            NaN            NaN            NaN
  1405.34        500.000       0.543194E-003   99.2636                 NaN            NaN  0.486028       0.249786                 NaN            NaN            NaN            NaN            NaN
  1403.94        500.000       0.538887E-003   99.2089                 NaN            NaN  0.520621       0.269924                 NaN            NaN            NaN            NaN            NaN
  1402.54        500.000       0.463151E-003   99.2435                 NaN            NaN  0.498745       0.257269                 NaN            NaN            NaN            NaN            NaN
  1401.15        500.000       0.434731E-003   99.2431                 NaN            NaN  0.257660       0.498782                 NaN            NaN            NaN            NaN            NaN
  1399.75        500.000       0.372977E-003   99.2574                 NaN            NaN  0.488489       0.253691                 NaN            NaN            NaN            NaN            NaN
  1398.35        500.000       0.341168E-003   99.2546                 NaN            NaN  0.491172       0.253891                 NaN            NaN            NaN            NaN            NaN
  1396.95        500.000       0.281041E-003   99.2630                 NaN            NaN  0.484787       0.251933                 NaN            NaN            NaN            NaN            NaN
  1395.55        500.000                 NaN   98.6671                 NaN            NaN  0.528465       0.529141                 NaN  0.275311                 NaN            NaN            NaN
  1394.16        500.000                 NaN   98.2476                 NaN            NaN  0.725130       0.554702                 NaN  0.472602                 NaN            NaN            NaN
  1392.76        500.000       0.386622E-005   98.2686                 NaN            NaN  0.548105       0.717044                 NaN  0.466253                 NaN            NaN            NaN
  1391.36        500.000                 NaN   98.2948                 NaN  0.317545E-005  0.706339       0.539903                 NaN  0.458981                 NaN            NaN            NaN
  1389.96        500.000                 NaN   98.3079                 NaN  0.160041E-004  0.701215       0.536201                 NaN  0.454717                 NaN            NaN            NaN
  1388.57        500.000                 NaN   98.3441                 NaN            NaN  0.686875       0.524246                 NaN  0.444754                 NaN            NaN            NaN
  1387.17        500.000                 NaN   98.3597                 NaN            NaN  0.519137       0.680941                 NaN  0.440250                 NaN            NaN            NaN
  1385.77        500.000                 NaN   98.3818                 NaN            NaN  0.671635       0.512439                 NaN  0.434148                 NaN            NaN            NaN
  1384.37        500.000                 NaN   98.4029                 NaN            NaN  0.506116       0.662986                 NaN  0.428021                 NaN            NaN            NaN
  1382.98        500.000                 NaN   98.4234                 NaN            NaN  0.656070       0.498684                 NaN  0.421862                 NaN            NaN            NaN
  1381.58        500.000                 NaN   98.4410                 NaN            NaN  0.648766       0.493260                 NaN  0.417003                 NaN            NaN            NaN
  1380.18        500.000                 NaN   98.4621                 NaN            NaN  0.486468       0.640901                 NaN  0.410534                 NaN            NaN            NaN
  1378.78        500.000                 NaN   98.4775                 NaN            NaN  0.634988       0.481384                 NaN  0.406162                 NaN            NaN            NaN
  1377.38        500.000                 NaN   98.4956                 NaN            NaN  0.475979       0.627486                 NaN  0.400937                 NaN            NaN            NaN
  1375.99        500.000                 NaN   98.5135                 NaN            NaN  0.621361       0.469549                 NaN  0.395551                 NaN            NaN            NaN
  1374.59        500.000                 NaN   98.5280                 NaN            NaN  0.465814       0.615006                 NaN  0.391215                 NaN            NaN            NaN
  1373.19        500.000                 NaN   98.5464                 NaN            NaN  0.608953       0.458704                 NaN  0.385894                 NaN            NaN            NaN
  1371.79        500.000                 NaN   98.5590                 NaN            NaN  0.454426       0.604625                 NaN  0.381901                 NaN            NaN            NaN
  1370.40        500.000                 NaN   98.5789                 NaN            NaN  0.448588       0.596260                 NaN  0.376263                 NaN            NaN            NaN
  1369.00        500.000                 NaN   98.5879                 NaN            NaN  0.444177       0.593815                 NaN  0.374097                 NaN            NaN            NaN
  1367.60        500.000                 NaN   98.6138                 NaN            NaN  0.436493       0.583968                 NaN  0.365774                 NaN            NaN            NaN
  1366.20        500.000                 NaN   98.6181                 NaN            NaN  0.581686       0.435707                 NaN  0.364497                 NaN            NaN            NaN
  1364.80        500.000                 NaN   98.6376                 NaN            NaN  0.428179       0.575511                 NaN  0.358701                 NaN            NaN            NaN
  1363.41        500.000                 NaN   98.6488                 NaN            NaN  0.424507       0.571391                 NaN  0.355287                 NaN            NaN            NaN
  1362.01        500.000                 NaN   98.6617                 NaN            NaN  0.419806       0.567114                 NaN  0.351411                 NaN            NaN            NaN
  1360.61        500.000                 NaN   98.6742                 NaN            NaN  0.415718       0.562654                 NaN  0.347477                 NaN            NaN            NaN
  1359.21        500.000                 NaN   98.6869                 NaN            NaN  0.411384       0.558025                 NaN  0.343704                 NaN            NaN            NaN
  1357.82        500.000                 NaN   98.6991                 NaN            NaN  0.553932       0.406797                 NaN  0.340208                 NaN            NaN            NaN
  1356.42        500.000                 NaN   98.7112                 NaN            NaN  0.402762       0.549627                 NaN  0.336432                 NaN            NaN            NaN
  1355.02        500.000                 NaN   98.7234                 NaN            NaN  0.399015       0.544942                 NaN  0.332615                 NaN            NaN            NaN
  1353.62        500.000                 NaN   98.7353                 NaN            NaN  0.540798       0.394706                 NaN  0.329152                 NaN            NaN            NaN
  1352.23        500.000                 NaN   98.7453                 NaN            NaN  0.391050       0.537761                 NaN  0.325857                 NaN            NaN            NaN
  1350.83        500.000                 NaN   98.7557                 NaN            NaN  0.386980       0.534663                 NaN  0.322683                 NaN            NaN            NaN
  1349.43        500.000                 NaN   98.7662                 NaN            NaN  0.383227       0.531236                 NaN  0.319376                 NaN            NaN            NaN
  1348.03        500.000                 NaN   98.7710                 NaN  0.234142       0.135022       0.512643                 NaN  0.347200                 NaN            NaN            NaN
  1346.63        500.000                 NaN   98.7870                 NaN  0.303545       0.548568       0.916358E-002            NaN  0.351684                 NaN            NaN            NaN
  1345.24        500.000                 NaN   98.7971                 NaN  0.302841       0.547165       0.432903E-002            NaN  0.348557                 NaN            NaN            NaN
  1343.84        500.000                 NaN   98.8122                 NaN  0.300312       0.143721E-002  0.542642                 NaN  0.343394                 NaN            NaN            NaN
  1342.44        500.000                 NaN   98.8178                 NaN  0.299504       0.541296                 NaN            NaN  0.341394                 NaN            NaN            NaN
  1341.04        500.000                 NaN   98.8328                 NaN  0.294601       0.533015       0.331788E-002            NaN  0.336240                 NaN            NaN            NaN
  1339.65        500.000                 NaN   98.8399                 NaN  0.285693       0.521871       0.195239E-001            NaN  0.333037                 NaN            NaN            NaN
  1338.25        500.000                 NaN   98.8473                 NaN  0.269258       0.505364       0.494392E-001            NaN  0.328597                 NaN            NaN            NaN
  1336.85        500.000                 NaN   98.8608                 NaN  0.294987       0.516377                 NaN            NaN  0.327791                 NaN            NaN            NaN
  1335.45        500.000                 NaN   98.8817                 NaN  0.281669       0.516483                 NaN            NaN  0.320119                 NaN            NaN            NaN
  1334.05        500.000                 NaN   98.8588                 NaN  0.225888       0.454277       0.141908                 NaN  0.319117                 NaN            NaN            NaN
  1332.66        500.000                 NaN   98.9026                 NaN  0.278532       0.505866                 NaN            NaN  0.313005                 NaN            NaN            NaN
  1331.26        500.000                 NaN   98.8981                 NaN  0.265977       0.256857E-001  0.497143                 NaN  0.313122                 NaN            NaN            NaN
  1329.86        500.000                 NaN   98.9209                 NaN  0.274352       0.497973                 NaN            NaN  0.306760                 NaN            NaN            NaN
  1328.46        500.000                 NaN   98.9253                 NaN  0.271311       0.498241                 NaN            NaN  0.305142                 NaN            NaN            NaN
  1327.07        500.000                 NaN   98.9367                 NaN  0.270399       0.491212                 NaN            NaN  0.301731                 NaN            NaN            NaN
  1325.67        500.000                 NaN   98.9454                 NaN  0.266772       0.489229                 NaN            NaN  0.298612                 NaN            NaN            NaN
  1324.27        500.000                 NaN   98.9552                 NaN  0.263073       0.486316                 NaN            NaN  0.295400                 NaN            NaN            NaN
  1322.87        500.000                 NaN   98.9654                 NaN  0.262762       0.479775                 NaN            NaN  0.292027                 NaN            NaN            NaN
  1321.48        500.000                 NaN   98.9731                 NaN  0.259276       0.478494                 NaN            NaN  0.289157                 NaN            NaN            NaN
  1320.08        500.000                 NaN   98.9828                 NaN  0.256533       0.474616                 NaN            NaN  0.286090                 NaN            NaN            NaN
  1318.68        500.000                 NaN   98.9923                 NaN  0.254420       0.470476                 NaN            NaN  0.282761                 NaN            NaN            NaN
  1317.28        500.000                 NaN   98.9993                 NaN  0.250987       0.469507                 NaN            NaN  0.280223                 NaN            NaN            NaN
  1315.88        500.000                 NaN   99.0098                 NaN  0.249690       0.463596                 NaN            NaN  0.276906                 NaN            NaN            NaN
  1314.49        500.000                 NaN   99.0175                 NaN  0.244949       0.463474                 NaN            NaN  0.274104                 NaN            NaN            NaN
  1313.09        500.000                 NaN   99.0262                 NaN  0.242842       0.459851                 NaN            NaN  0.271125                 NaN            NaN            NaN
  1311.69        500.000                 NaN   99.0355                 NaN  0.239988       0.456401                 NaN            NaN  0.268105                 NaN            NaN            NaN
  1310.29        500.000                 NaN   99.0418                 NaN  0.237026       0.455448                 NaN            NaN  0.265744                 NaN            NaN            NaN
  1308.90        500.000                 NaN   99.0507                 NaN  0.232857       0.453815                 NaN            NaN  0.262583                 NaN            NaN            NaN
  1307.50        500.000                 NaN   99.0604                 NaN  0.231837       0.448074                 NaN            NaN  0.259709                 NaN            NaN            NaN
  1306.10        500.000                 NaN   99.0683                 NaN  0.229582       0.445015                 NaN            NaN  0.257145                 NaN            NaN            NaN
  1304.70        500.000                 NaN   99.0758                 NaN  0.225512       0.444326                 NaN            NaN  0.254358                 NaN            NaN            NaN
  1303.31        500.000                 NaN   99.0841                 NaN  0.225115       0.438842                 NaN            NaN  0.251988                 NaN            NaN            NaN
  1301.91        500.000                 NaN   99.0919                 NaN  0.221271       0.437647                 NaN            NaN  0.249178                 NaN            NaN            NaN
  1300.51        500.000                 NaN   98.9660                 NaN  0.210392       0.487003                 NaN            NaN  0.273896       0.626913E-001            NaN            NaN
  1299.11        500.000                 NaN   98.9707                 NaN  0.208376       0.483981                 NaN            NaN  0.272308       0.646078E-001            NaN            NaN
  1297.71        500.000                 NaN   98.9854                 NaN  0.205673       0.477534                 NaN            NaN  0.268085       0.633457E-001            NaN            NaN
  1296.32        500.000                 NaN   98.9967                 NaN  0.204317       0.471528                 NaN            NaN  0.265095       0.623409E-001            NaN            NaN
  1294.92        500.000                 NaN   99.0090                 NaN  0.201548       0.466519                 NaN            NaN  0.261739       0.612434E-001            NaN            NaN
  1293.52        500.000                 NaN   99.0221                 NaN  0.201087       0.458212                 NaN            NaN  0.258365       0.602556E-001            NaN            NaN
  1292.12        500.000                 NaN   99.0327                 NaN  0.199304       0.453571                 NaN            NaN  0.255262       0.592059E-001            NaN            NaN
  1290.73        500.000                 NaN   99.0450                 NaN  0.195787       0.449230                 NaN            NaN  0.251861       0.581478E-001            NaN            NaN
  1289.33        500.000                 NaN   99.0568                 NaN  0.192047       0.445518                 NaN            NaN  0.248567       0.571075E-001            NaN            NaN
  1287.93        500.000                 NaN   98.9813                 NaN  0.237279       0.423716                 NaN            NaN  0.296614       0.610445E-001            NaN            NaN
  1286.53        500.000                 NaN   99.1682                 NaN  0.136988       0.454510                 NaN            NaN  0.190429       0.499217E-001            NaN            NaN
  1285.13        500.000                 NaN   99.0909                 NaN  0.187381       0.428331                 NaN            NaN  0.239188       0.541827E-001            NaN            NaN
  1283.74        500.000                 NaN   99.1020                 NaN  0.185053       0.423592                 NaN            NaN  0.236122       0.532525E-001            NaN            NaN
  1282.34        500.000                 NaN   99.1128                 NaN  0.182214       0.419594                 NaN            NaN  0.233062       0.522840E-001            NaN            NaN
  1280.94        500.000                 NaN   99.1243                 NaN  0.179827       0.414612                 NaN            NaN  0.229934       0.513441E-001            NaN            NaN
  1279.54        500.000                 NaN   99.1353                 NaN  0.177616       0.409675                 NaN            NaN  0.226972       0.504527E-001            NaN            NaN
  1278.15        500.000                 NaN   99.1451                 NaN  0.175970       0.405117                 NaN            NaN  0.224184       0.495792E-001            NaN            NaN
  1276.75        500.000                 NaN   99.1563                 NaN  0.172663       0.401299                 NaN            NaN  0.221095       0.486546E-001            NaN            NaN
  1275.35        500.000                 NaN   99.1653                 NaN  0.169299       0.399045                 NaN            NaN  0.218525       0.478018E-001            NaN            NaN
  1273.95        500.000                 NaN   99.1777                 NaN  0.168214       0.392156                 NaN            NaN  0.215111       0.468601E-001            NaN            NaN
  1272.56        500.000                 NaN   99.1875                 NaN  0.165040       0.388847                 NaN            NaN  0.212510       0.460803E-001            NaN            NaN
  1271.16        500.000                 NaN   99.1966                 NaN  0.164698       0.383497                 NaN            NaN  0.209961       0.452840E-001            NaN            NaN
  1269.76        500.000                 NaN   99.2079                 NaN  0.160971       0.379793                 NaN            NaN  0.206930       0.444188E-001            NaN            NaN
  1268.36        500.000                 NaN   99.2170                 NaN  0.158647       0.376510                 NaN            NaN  0.204257       0.436163E-001            NaN            NaN
  1266.96        500.000                 NaN   99.2277                 NaN  0.156626       0.371175                 NaN            NaN  0.201635       0.428915E-001            NaN            NaN
  1265.57        500.000                 NaN   94.6613                 NaN  0.463358        1.26020                 NaN            NaN  0.708162       0.195585        2.71138                 NaN
  1264.17        500.000                 NaN   93.3479                 NaN  0.537980        1.52009                 NaN            NaN  0.848849       0.236797        3.50835                 NaN
  1262.77        500.000                 NaN   93.7862                 NaN  0.498909        1.43410                 NaN            NaN  0.795293       0.219652        3.26589                 NaN
  1261.37        500.000                 NaN   94.1773                 NaN  0.462195        1.35766                 NaN            NaN  0.747164       0.204355        3.05129                 NaN
  1259.98        500.000                 NaN   94.5194                 NaN  0.427790        1.29225                 NaN            NaN  0.704758       0.190890        2.86493                 NaN
  1258.58        500.000                 NaN   94.8275                 NaN  0.404221        1.22692                 NaN            NaN  0.666434       0.178864        2.69605                 NaN
  1257.18        500.000                 NaN   95.0970                 NaN  0.380078        1.17135                 NaN            NaN  0.632803       0.168274        2.55048                 NaN
  1255.78        500.000                 NaN   95.3453                 NaN  0.356910        1.12136                 NaN            NaN  0.601536       0.158424        2.41643                 NaN
  1254.38        500.000                 NaN   95.5707                 NaN  0.336478        1.07455                 NaN            NaN  0.573033       0.149487        2.29579                 NaN
