|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.25/T13/T13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1466.17        2500.00        99.1505       0.719925E-001            NaN            NaN            NaN  0.777555                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.6165       0.149616                 NaN            NaN            NaN  0.383267       0.850649                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2308       0.208963                 NaN            NaN            NaN  0.818895E-001   1.47838                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2466       0.207185                 NaN            NaN            NaN  0.769462E-001   1.46927                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2693       0.205587                 NaN            NaN            NaN  0.799918E-001   1.44516                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.2863       0.206453                 NaN            NaN            NaN  0.795309E-001   1.42773                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3010       0.199337                 NaN            NaN            NaN  0.750409E-001   1.42461                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3178       0.198794                 NaN            NaN            NaN  0.728849E-001   1.41050                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3312       0.199320                 NaN            NaN            NaN  0.693175E-001   1.40011                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3458       0.197817                 NaN            NaN            NaN  0.673417E-001   1.38908                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3464       0.195099                 NaN            NaN            NaN  0.693495E-001   1.38914                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3847       0.190656                 NaN            NaN            NaN  0.640240E-001   1.36059                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.3828       0.189202                 NaN            NaN            NaN  0.642822E-001   1.36374                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.3928       0.184765                 NaN            NaN            NaN  0.602724E-001   1.36214                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.3988       0.177042                 NaN            NaN            NaN  0.440465E-001   1.33781       0.423101E-001            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4000       0.166148                 NaN            NaN            NaN            NaN  0.132118        1.30169                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4032       0.146124                 NaN            NaN            NaN            NaN   1.26675       0.183898                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4087       0.144838                 NaN            NaN            NaN            NaN   1.26298       0.183460                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4152       0.139312                 NaN            NaN            NaN            NaN   1.25248       0.193025                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4209       0.135396                 NaN            NaN            NaN            NaN   1.24508       0.198613                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.4254       0.131331                 NaN            NaN            NaN            NaN   1.23739       0.205904                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.4292       0.126992                 NaN            NaN            NaN            NaN  0.212741        1.23110                 NaN            NaN            NaN            NaN
  1411.03        2500.00        96.7082       0.690547                 NaN            NaN            NaN            NaN   1.39718       0.341828       0.862211                 NaN            NaN            NaN
  1408.52        2500.00        96.2311       0.876523                 NaN            NaN            NaN            NaN  0.341716        1.43699        1.11369                 NaN            NaN            NaN
  1406.02        2500.00        96.3061       0.884706                 NaN            NaN            NaN            NaN  0.292551        1.42490        1.09171                 NaN            NaN            NaN
  1403.51        2500.00        96.3709       0.894367                 NaN            NaN            NaN            NaN   1.41762       0.245120        1.07202                 NaN            NaN            NaN
  1401.00        2500.00        96.4369       0.904789                 NaN            NaN            NaN            NaN  0.202536        1.40352        1.05230                 NaN            NaN            NaN
  1398.50        2500.00        96.5007       0.910565                 NaN            NaN            NaN            NaN   1.39765       0.159035        1.03205                 NaN            NaN            NaN
  1395.99        2500.00        96.5629       0.918619                 NaN            NaN            NaN            NaN  0.117086        1.38825        1.01312                 NaN            NaN            NaN
  1393.48        2500.00        96.6178       0.928150                 NaN            NaN            NaN            NaN   1.38270       0.748583E-001  0.996541                 NaN            NaN            NaN
  1390.98        2500.00        96.6753       0.935179                 NaN            NaN            NaN            NaN  0.371671E-001   1.37373       0.978661                 NaN            NaN            NaN
  1388.47        2500.00        96.7386       0.914039                 NaN            NaN            NaN            NaN   1.35281       0.385206E-001  0.956030                 NaN            NaN            NaN
  1385.96        2500.00        96.7664       0.955340                 NaN            NaN            NaN            NaN   1.32769                 NaN  0.950538                 NaN            NaN            NaN
  1383.46        2500.00        96.8240       0.931324                 NaN            NaN            NaN            NaN   1.31570                 NaN  0.928988                 NaN            NaN            NaN
  1380.95        2500.00        96.8663       0.927457                 NaN            NaN            NaN            NaN   1.29258                 NaN  0.913686                 NaN            NaN            NaN
  1378.45        2500.00        96.9119       0.922413                 NaN            NaN            NaN            NaN   1.26804                 NaN  0.897680                 NaN            NaN            NaN
  1375.94        2500.00        96.9491       0.920659                 NaN            NaN            NaN            NaN   1.24640                 NaN  0.883889                 NaN            NaN            NaN
  1373.43        2500.00        96.9942       0.919460                 NaN            NaN            NaN            NaN   1.21784                 NaN  0.868468                 NaN            NaN            NaN
  1370.93        2500.00        97.0397       0.907192                 NaN            NaN            NaN            NaN   1.20080                 NaN  0.852312                 NaN            NaN            NaN
  1368.42        2500.00        97.0803       0.901064                 NaN            NaN            NaN            NaN   1.18117                 NaN  0.837423                 NaN            NaN            NaN
  1365.91        2500.00        97.0897       0.884306       0.143892E-001            NaN            NaN            NaN   1.18496                 NaN  0.826622                 NaN            NaN            NaN
  1363.41        2500.00        96.0604       0.210318       0.734643                 NaN            NaN            NaN   2.10662                 NaN  0.888039                 NaN            NaN            NaN
  1360.90        2500.00        95.9756       0.130291       0.715504                 NaN            NaN            NaN   1.71165       0.554012       0.912952                 NaN            NaN            NaN
  1358.40        2500.00        96.0821                 NaN  0.728132                 NaN            NaN            NaN  0.692547        1.62663       0.870583                 NaN            NaN            NaN
  1355.89        2500.00        96.2087                 NaN  0.706291                 NaN            NaN            NaN   1.57451       0.663842       0.846682                 NaN            NaN            NaN
  1353.38        2500.00        96.3330                 NaN  0.684028                 NaN            NaN            NaN  0.640349        1.52037       0.822300                 NaN            NaN            NaN
  1350.88        2500.00        96.4598                 NaN  0.663384                 NaN            NaN            NaN   1.46956       0.610260       0.797002                 NaN            NaN            NaN
  1348.37        2500.00        96.5764                 NaN  0.642758                 NaN            NaN            NaN  0.586062        1.42084       0.773962                 NaN            NaN            NaN
  1345.86        2500.00        96.6918                 NaN  0.622461                 NaN            NaN            NaN  0.564034        1.37067       0.751039                 NaN            NaN            NaN
  1343.36        2500.00        96.7988                 NaN  0.602734                 NaN            NaN            NaN   1.32470       0.544100       0.729693                 NaN            NaN            NaN
  1340.85        2500.00        96.9042                 NaN  0.583478                 NaN            NaN            NaN  0.525321        1.27794       0.709032                 NaN            NaN            NaN
  1338.35        2500.00        97.0022                 NaN  0.565413                 NaN            NaN            NaN  0.506656        1.23716       0.688541                 NaN            NaN            NaN
  1335.84        2500.00        97.0978                 NaN  0.547595                 NaN            NaN            NaN  0.490427        1.19444       0.669684                 NaN            NaN            NaN
  1333.33        2500.00        97.1885                 NaN  0.530510                 NaN            NaN            NaN  0.475539        1.15416       0.651332                 NaN            NaN            NaN
  1330.83        2500.00        97.2756                 NaN  0.513837                 NaN            NaN            NaN   1.11637       0.460423       0.633737                 NaN            NaN            NaN
  1328.32        2500.00        97.3615                 NaN  0.498130                 NaN            NaN            NaN  0.446291        1.07799       0.616132                 NaN            NaN            NaN
  1325.81        2500.00        97.4411                 NaN  0.482426                 NaN            NaN            NaN  0.435232        1.04146       0.599810                 NaN            NaN            NaN
  1323.31        2500.00        97.5181                 NaN  0.467694                 NaN            NaN            NaN   1.00796       0.422522       0.583753                 NaN            NaN            NaN
  1320.80        2500.00        97.5921                 NaN  0.453059                 NaN            NaN            NaN  0.411765       0.974430       0.568603                 NaN            NaN            NaN
  1318.30        2500.00        97.6635                 NaN  0.438900                 NaN            NaN            NaN  0.941775       0.402144       0.553676                 NaN            NaN            NaN
  1315.79        2500.00        97.7310                 NaN  0.425525                 NaN            NaN            NaN  0.910257       0.393404       0.539825                 NaN            NaN            NaN
  1313.28        2500.00        97.8000                 NaN  0.411632                 NaN            NaN            NaN  0.879129       0.384188       0.525093                 NaN            NaN            NaN
  1310.78        2500.00        97.8623                 NaN  0.398681                 NaN            NaN            NaN  0.850862       0.376153       0.511971                 NaN            NaN            NaN
  1308.27        2500.00        97.9238                 NaN  0.386270                 NaN            NaN            NaN  0.822389       0.368588       0.498978                 NaN            NaN            NaN
  1305.76        2500.00        97.9835                 NaN  0.373505                 NaN            NaN            NaN  0.794986       0.361700       0.486277                 NaN            NaN            NaN
  1303.26        2500.00        98.0418                 NaN  0.362015                 NaN            NaN            NaN  0.767835       0.354517       0.473819                 NaN            NaN            NaN
  1300.75        2500.00        98.0962                 NaN  0.350205                 NaN            NaN            NaN  0.348411       0.743147       0.462021                 NaN            NaN            NaN
  1298.25        2500.00        98.1497                 NaN  0.338024                 NaN            NaN            NaN  0.344336       0.717396       0.450527                 NaN            NaN            NaN
  1295.74        2500.00        98.2021                 NaN  0.327346                 NaN            NaN            NaN  0.337523       0.693829       0.439177                 NaN            NaN            NaN
  1293.23        2500.00        98.2522                 NaN  0.316185                 NaN            NaN            NaN  0.670203       0.333444       0.428011                 NaN            NaN            NaN
  1290.73        2500.00        98.3006                 NaN  0.305593                 NaN            NaN            NaN  0.328428       0.648006       0.417368                 NaN            NaN            NaN
  1288.22        2500.00        98.3482                 NaN  0.295570                 NaN            NaN            NaN  0.322953       0.626283       0.406950                 NaN            NaN            NaN
  1285.71        2500.00        98.3941                 NaN  0.285667                 NaN            NaN            NaN  0.318121       0.605223       0.396879                 NaN            NaN            NaN
  1283.21        2500.00        98.4379                 NaN  0.275335                 NaN            NaN            NaN  0.584592       0.315197       0.387005                 NaN            NaN            NaN
  1280.70        2500.00        97.2224                 NaN  0.317954                 NaN            NaN            NaN  0.652311       0.569073       0.525356       0.712865                 NaN            NaN
  1278.20        2500.00        89.9513                 NaN  0.580940                 NaN            NaN            NaN   2.11942        1.08295        1.36755        4.89785                 NaN            NaN
  1275.69        2500.00        89.4407                 NaN  0.558681                 NaN            NaN            NaN   2.33409        1.14987        1.48954        5.02717                 NaN            NaN
  1273.18        2500.00        92.5103                 NaN  0.454480                 NaN            NaN            NaN  0.806510        1.49444       0.981436        3.75280                 NaN            NaN
  1270.68        2500.00        93.0854                 NaN  0.435029                 NaN            NaN            NaN   1.42127       0.780156       0.952132        3.32601                 NaN            NaN
  1268.17        2500.00        92.9390                 NaN  0.419833                 NaN            NaN            NaN   1.48226       0.771581       0.978029        3.40928                 NaN            NaN
  1265.66        2500.00        93.4056                 NaN  0.380652                 NaN            NaN            NaN  0.701117        1.41423       0.915563        3.18281                 NaN            NaN
  1263.16        2500.00        94.0203                 NaN  0.375626                 NaN            NaN            NaN  0.669061        1.22540       0.831487        2.87810                 NaN            NaN
  1260.65        2500.00        93.9184                 NaN  0.492842                 NaN            NaN            NaN  0.574654        1.28843       0.821222        2.90449                 NaN            NaN
  1258.15        2500.00        93.6580                 NaN  0.101779                 NaN            NaN            NaN   2.27548       0.865405E-001  0.892154        2.98602                 NaN            NaN
  1255.64        2500.00        96.3777                 NaN  0.432169                 NaN            NaN            NaN  0.366720       0.427754       0.523362        1.87228                 NaN            NaN
  1253.13        2500.00        93.4697                 NaN            NaN            NaN            NaN            NaN  0.441309        1.88636       0.886777        3.31585                 NaN            NaN
  1250.63        2500.00        97.0369                 NaN  0.592438                 NaN            NaN            NaN  0.150718       0.512933       0.440931        1.26606                 NaN            NaN
  1248.12        2500.00        96.0211                 NaN  0.285263                 NaN            NaN            NaN  0.588455       0.624138       0.537767        1.94326                 NaN            NaN
  1245.61        2500.00        95.8472                 NaN  0.217497                 NaN            NaN            NaN  0.976305       0.369228       0.574076        2.01571                 NaN            NaN
  1243.11        2500.00        75.8743                 NaN   1.86951                 NaN            NaN            NaN   2.51088       0.514458        2.44441        9.74426        7.04217                 NaN
  1240.60        2500.00        88.2166                 NaN  0.769453       0.249549E-005            NaN            NaN  0.473538        1.15235        1.16606        4.60324        3.61873                 NaN
  1238.10        2500.00        63.6060                 NaN   2.66475                 NaN            NaN            NaN   4.31950                 NaN   3.53547        14.4630        11.4112                 NaN
  1235.59        2500.00        77.8653                 NaN   1.66277                 NaN            NaN            NaN   2.42248                 NaN   2.13535        8.88875        7.02535                 NaN
  1233.08        2500.00        80.2328                 NaN   1.41370                 NaN            NaN            NaN   2.27590                 NaN   1.89325        7.92970        6.25461                 NaN
  1230.58        2500.00        81.6778                 NaN  0.956564       0.279070       0.203386E-003            NaN   2.05527                 NaN   1.72619        7.48837        5.81650                 NaN
  1228.07        2500.00        79.2581                 NaN   1.53153                 NaN            NaN            NaN   2.18333                 NaN   1.92785        8.47910        6.62007                 NaN
  1225.56        2500.00        46.3666                 NaN   3.05636       0.696713                 NaN            NaN   4.41527                 NaN   4.78894        22.7120        17.9641                 NaN
  1223.06        2500.00                 NaN            NaN   6.23982                 NaN            NaN            NaN   8.67066                 NaN   8.15014        44.3736        32.5657                 NaN
  1220.55        2500.00                 NaN            NaN   6.24776                 NaN            NaN            NaN   8.65530                 NaN   8.15457        44.3703        32.5721                 NaN
  1218.05        2500.00                 NaN            NaN   6.25574                 NaN            NaN            NaN   8.63985                 NaN   8.15901        44.3670        32.5784                 NaN
  1215.54        2500.00                 NaN            NaN   6.26373                 NaN            NaN            NaN   8.62456                 NaN   8.16334        44.3635        32.5848                 NaN
  1213.03        2500.00                 NaN            NaN   6.27042                 NaN            NaN            NaN   8.61870                 NaN   8.16234        44.3578        32.5907                 NaN
  1210.53        2500.00                 NaN            NaN   6.27834                 NaN            NaN            NaN   8.60384                 NaN   8.16646        44.3542        32.5972                 NaN
  1208.02        2500.00                 NaN            NaN   6.28625                 NaN            NaN            NaN   8.58900                 NaN   8.17058        44.3506        32.6036                 NaN
  1205.51        2500.00                 NaN            NaN   6.29416                 NaN            NaN            NaN   8.57419                 NaN   8.17470        44.3469        32.6101                 NaN
  1203.01        2500.00                 NaN            NaN   6.49509                 NaN            NaN            NaN   8.16024                 NaN   8.19286        44.4096        32.7422                 NaN
  1200.50        2500.00                 NaN            NaN   6.31135                 NaN            NaN            NaN   8.53773                 NaN   8.18668        44.3403        32.6239                 NaN
  1197.99        2500.00                 NaN            NaN   6.31893                 NaN            NaN            NaN   8.52347                 NaN   8.19096        44.3364        32.6302                 NaN
  1195.49        2500.00                 NaN            NaN   6.32636                 NaN            NaN            NaN   8.50949                 NaN   8.19522        44.3325        32.6365                 NaN
  1192.98        2500.00                 NaN            NaN   6.33346                 NaN            NaN            NaN   8.49607                 NaN   8.19940        44.3286        32.6424                 NaN
  1190.48        2500.00                 NaN            NaN   6.34018                 NaN            NaN            NaN   8.48328                 NaN   8.20348        44.3250        32.6481                 NaN
  1187.97        2500.00                 NaN            NaN   6.34689                 NaN            NaN            NaN   8.47053                 NaN   8.20756        44.3213        32.6538                 NaN
  1185.46        2500.00                 NaN            NaN   6.35536                 NaN            NaN            NaN   8.45482                 NaN   8.21203        44.3168        32.6610                 NaN
  1182.96        2500.00                 NaN            NaN   6.36076                 NaN            NaN            NaN   8.44322                 NaN   8.21734        44.3130        32.6656                 NaN
  1180.45        2500.00                 NaN            NaN   6.36924                 NaN            NaN            NaN   8.42761                 NaN   8.22189        44.3082        32.6730                 NaN
  1177.94        2500.00                 NaN            NaN   6.37755                 NaN            NaN            NaN   8.41231                 NaN   8.22643        44.3034        32.6803                 NaN
  1175.44        2500.00                 NaN            NaN   6.38571                 NaN            NaN            NaN   8.39732                 NaN   8.23096        44.2985        32.6876                 NaN
  1172.93        2500.00                 NaN            NaN   6.39372                 NaN            NaN            NaN   8.38261                 NaN   8.23549        44.2935        32.6947                 NaN
  1170.43        2500.00                 NaN            NaN   6.40159                 NaN            NaN            NaN   8.36820                 NaN   8.24001        44.2884        32.7018                 NaN
  1167.92        2500.00                 NaN            NaN   6.40933                 NaN            NaN            NaN   8.35404                 NaN   8.24453        44.2833        32.7088                 NaN
  1165.41        2500.00                 NaN            NaN   6.55145                 NaN            NaN            NaN   8.07832                 NaN   8.23731        44.3316        32.8014                 NaN
  1162.91        2500.00                 NaN            NaN   6.48275                 NaN            NaN            NaN   8.21595                 NaN   8.23999        44.3038        32.7575                 NaN
  1160.40        2500.00                 NaN            NaN   6.43290                 NaN            NaN            NaN   8.31397                 NaN   8.25564        44.2673        32.7302                 NaN
  1157.89        2500.00                 NaN            NaN   6.43933                 NaN            NaN            NaN   8.29948                 NaN   8.26254        44.2623        32.7363                 NaN
  1155.39        2500.00                 NaN            NaN   6.44680                 NaN            NaN            NaN   8.28592                 NaN   8.26699        44.2571        32.7432                 NaN
  1152.88        2500.00                 NaN            NaN   6.45492                 NaN            NaN            NaN   8.27368                 NaN   8.26943        44.2513        32.7507                 NaN
  1150.38        2500.00                 NaN            NaN   6.46153                 NaN            NaN            NaN   8.25936                 NaN   8.27589        44.2462        32.7570                 NaN
  1147.87        2500.00                 NaN            NaN   6.46875                 NaN            NaN            NaN   8.24646                 NaN   8.28030        44.2407        32.7638                 NaN
  1145.36        2500.00                 NaN            NaN   6.47589                 NaN            NaN            NaN   8.23382                 NaN   8.28467        44.2350        32.7706                 NaN
  1142.86        2500.00                 NaN            NaN   6.48304                 NaN            NaN            NaN   8.22249                 NaN   8.28813        44.2287        32.7776                 NaN
  1140.35        2500.00                 NaN            NaN   6.48883                 NaN            NaN            NaN   8.21139                 NaN   8.29312        44.2234        32.7833                 NaN
  1137.84        2500.00                 NaN            NaN   6.49416                 NaN            NaN            NaN   8.20170                 NaN   8.29715        44.2185        32.7885                 NaN
  1135.34        2500.00                 NaN            NaN   6.59790                 NaN            NaN            NaN   8.00227                 NaN   8.27820        44.2707        32.8509                 NaN
  1132.83        2500.00                 NaN            NaN   6.50269                 NaN            NaN            NaN   8.18554                 NaN   8.30472        44.2101        32.7969                 NaN
  1130.33        2500.00                 NaN            NaN   6.59830                 NaN            NaN            NaN   7.99340                 NaN   8.29493        44.2601        32.8532                 NaN
  1127.82        2500.00                 NaN            NaN   6.50628                 NaN            NaN            NaN   8.17180                 NaN   8.31744        44.2036        32.8009                 NaN
  1125.31        2500.00                 NaN            NaN   6.50834                 NaN            NaN            NaN   8.17325                 NaN   8.31653        44.1984        32.8035                 NaN
  1122.81        2500.00                 NaN            NaN   6.58656                 NaN            NaN            NaN   8.01818                 NaN   8.31410        44.2277        32.8535                 NaN
  1120.30        2500.00                 NaN            NaN   6.57250                 NaN            NaN            NaN   8.04527                 NaN   8.32196        44.2130        32.8472                 NaN
  1117.79        2500.00                 NaN            NaN   6.56744                 NaN            NaN            NaN   8.05496                 NaN   8.32848        44.2031        32.8460                 NaN
  1115.29        2500.00                 NaN            NaN   6.53597                 NaN            NaN            NaN   8.12008                 NaN   8.33772        44.1758        32.8304                 NaN
  1112.78        2500.00                 NaN            NaN   6.54140                 NaN            NaN            NaN   8.11117                 NaN   8.34253        44.1682        32.8367                 NaN
  1110.28        2500.00                 NaN            NaN   6.59145                 NaN            NaN            NaN   8.01322                 NaN   8.33544        44.1932        32.8667                 NaN
  1107.77        2500.00                 NaN            NaN   6.58965                 NaN            NaN            NaN   8.01590                 NaN   8.34208        44.1846        32.8677                 NaN
  1105.26        2500.00                 NaN            NaN   6.57531                 NaN            NaN            NaN   8.00996       0.309033E-001   8.35025        44.1731        32.8605                 NaN
  1102.76        2500.00                 NaN            NaN   6.37059                 NaN            NaN            NaN   7.87226       0.534639        8.37869        44.1164        32.7274                 NaN
  1100.25        2500.00                 NaN            NaN   6.45734                 NaN            NaN            NaN  0.290866        7.96011        8.37988        44.1232        32.7886                 NaN
  1097.74        2500.00                 NaN            NaN   6.47176                 NaN            NaN            NaN  0.262989        7.96223        8.38115        44.1226        32.7993                 NaN
  1095.24        2500.00                 NaN            NaN   6.55465                 NaN            NaN            NaN  0.533985E-001   8.02838        8.37512        44.1313        32.8572                 NaN
  1092.73        2500.00                 NaN            NaN   6.56786                 NaN            NaN            NaN  0.286333E-001   8.03031        8.37890        44.1259        32.8684                 NaN
  1090.23        2500.00                 NaN            NaN   6.31649                 NaN            NaN            NaN   7.80207       0.696223        8.42096        44.0603        32.7040                 NaN
  1087.72        2500.00                 NaN            NaN   6.58885                 NaN            NaN            NaN   8.02240                 NaN   8.38728        44.1143        32.8872                 NaN
  1085.21        2500.00                 NaN            NaN   6.21516                 NaN            NaN            NaN  0.982196        7.69063        8.44679        44.0246        32.6406                 NaN
  1082.71        2500.00                 NaN            NaN   6.13497                 NaN            NaN            NaN   1.20044        7.61257        8.46582        43.9958        32.5904                 NaN
  1080.20        2500.00                 NaN            NaN   6.05338                 NaN            NaN            NaN   1.42119        7.53324        8.48353        43.9705        32.5382                 NaN
  1077.69        2500.00                 NaN            NaN   5.96869                 NaN            NaN            NaN   1.66160        7.40714        8.49774        43.9528        32.4934       0.187009E-001
  1075.19        2500.00                 NaN            NaN   5.72693                 NaN            NaN            NaN   7.29507        2.13960        8.53162        43.8992        32.3558       0.517336E-001
  1072.68        2500.00                 NaN            NaN   5.69720                 NaN            NaN            NaN   7.27538        2.18148        8.53826        43.8910        32.3480       0.685812E-001
  1070.18        2500.00                 NaN            NaN   5.34435                 NaN            NaN            NaN   7.02183        2.98802        8.58768        43.8166        32.1366       0.105003     
  1067.67        2500.00                 NaN            NaN   5.07064                 NaN            NaN            NaN   6.80662        3.62986        8.62841        43.7587        31.9724       0.133426     
  1065.16        2500.00                 NaN            NaN   4.81966                 NaN            NaN            NaN   6.62966        4.19585        8.66479        43.7054        31.8232       0.161419     
  1062.66        2500.00                 NaN            NaN   4.68400                 NaN            NaN            NaN   4.45740        6.57360        8.68465        43.6729        31.7467       0.180797     
  1060.15        2500.00                 NaN            NaN   4.42233                 NaN            NaN            NaN   6.39866        5.04580        8.72303        43.6161        31.5884       0.205628     
  1057.64        2500.00                 NaN            NaN   4.75132                 NaN            NaN            NaN   4.24083        6.64016        8.67139        43.6822        31.8078       0.206297     
  1055.14        2500.00                 NaN            NaN   4.38298                 NaN            NaN            NaN   6.40861        5.05204        8.73333        43.6110        31.5791       0.232925     
  1052.63        2500.00                 NaN            NaN   3.44203                 NaN            NaN            NaN   5.75613        7.26964        8.86602        43.4046        30.9817       0.279892     
  1050.13        2500.00                 NaN            NaN   4.00410                 NaN            NaN            NaN   6.16188        5.89705        8.79272        43.5256        31.3500       0.268612     
  1047.62        2500.00                 NaN            NaN   3.76844                 NaN            NaN            NaN   6.01199        6.42558        8.82826        43.4744        31.2044       0.286892     
  1045.11        2500.00                 NaN            NaN   2.00567                 NaN            NaN            NaN   4.83846        10.5618        9.07354        43.0973        30.0679       0.355297     
  1042.61        2500.00                 NaN            NaN   3.42794                 NaN            NaN            NaN   7.25300        5.79055        8.87983        43.3718        30.9851       0.291789     
  1040.10        2500.00                 NaN            NaN   3.05723                 NaN            NaN            NaN   5.56780        8.02193        8.94434        43.3118        30.7609       0.335964     
  1037.59        2500.00                 NaN            NaN   2.87744                 NaN            NaN            NaN   5.43708        8.51130        8.96461        43.2475        30.6388       0.323261     
  1035.09        2500.00                 NaN            NaN   2.40567                 NaN            NaN            NaN   9.55730        5.12904        9.05123        43.1533        30.3444       0.359079     
  1032.58        2500.00                 NaN            NaN   1.31364                 NaN            NaN            NaN   4.50464        12.0419        9.19403        42.9155        29.6361       0.394170     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0609        3.69448        9.38017        42.6642        28.7680       0.432276     
  1027.57        2500.00                 NaN            NaN  0.501381                 NaN            NaN            NaN   4.07433        13.8215        9.31315        42.7619        29.1026       0.425063     
  1025.06        2500.00                 NaN            NaN   1.26728                 NaN            NaN            NaN   12.0092        4.57213        9.21283        42.9180        29.6102       0.410332     
  1022.56        2500.00                 NaN            NaN  0.426853                 NaN            NaN            NaN   13.9371        4.07873        9.33453        42.7400        29.0551       0.427689     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0104        3.75934        9.40649        42.6239        28.7738       0.426054     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0401        3.72829        9.41028        42.6234        28.7725       0.425484     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0648        3.70236        9.41422        42.6223        28.7713       0.424958     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0870        3.67916        9.41839        42.6208        28.7703       0.424416     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1774        3.65317        9.37735        42.6149        28.7800       0.397214     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1592        3.64156        9.40192        42.6140        28.7748       0.408546     
  1005.01        2500.00                 NaN   5.83092        1.59551                 NaN            NaN            NaN   7.30124                 NaN   8.80800        44.1425        31.4704       0.851519     
  1002.51        2500.00                 NaN   6.05888        1.41135                 NaN            NaN            NaN   7.27826                 NaN   8.82222        44.1441        31.4137       0.871471     
  1000.00        2500.00                 NaN   6.27418        1.23783                 NaN            NaN            NaN   7.25704                 NaN   8.83582        44.1450        31.3604       0.889776     
