|6.6.6
Archiving\03_Data\fracLP/QFM_m2/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1962.41        500.000        99.2193                 NaN  0.772412       0.830567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.2192                 NaN  0.772469       0.830569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.2192                 NaN  0.772526       0.830572E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.2191                 NaN  0.772584       0.830574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.2191                 NaN  0.772641       0.830577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.2190                 NaN  0.772698       0.830580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.2189                 NaN  0.772756       0.830583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.2189                 NaN  0.772813       0.830586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.2188                 NaN  0.772871       0.830589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.2188                 NaN  0.772928       0.830593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.2187                 NaN  0.772986       0.830596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2187                 NaN  0.773043       0.830600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2186                 NaN  0.773101       0.830603E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2185                 NaN  0.773158       0.830607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2185                 NaN  0.773216       0.830611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2184                 NaN  0.773274       0.830615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2184                 NaN  0.773331       0.830619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2183                 NaN  0.773389       0.830623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2182                 NaN  0.773447       0.830627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2182                 NaN  0.773505       0.830632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2181                 NaN  0.773562       0.830636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2181                 NaN  0.773620       0.830641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2180                 NaN  0.773678       0.830646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2180                 NaN  0.773736       0.830650E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2179                 NaN  0.773794       0.830655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2178                 NaN  0.773852       0.830660E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2178                 NaN  0.773909       0.830665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2177                 NaN  0.773967       0.830670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2177                 NaN  0.774025       0.830676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2176                 NaN  0.774084       0.830681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2176                 NaN  0.774142       0.830686E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2175                 NaN  0.774200       0.830692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2174                 NaN  0.774258       0.830698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2174                 NaN  0.774316       0.830703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2173                 NaN  0.774374       0.830709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2173                 NaN  0.774432       0.830715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2172                 NaN  0.774490       0.830721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2171                 NaN  0.774549       0.830727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2171                 NaN  0.774607       0.830734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2170                 NaN  0.774665       0.830740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2170                 NaN  0.774724       0.830747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2169                 NaN  0.774782       0.830753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2169                 NaN  0.774840       0.830760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2168                 NaN  0.774899       0.830766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2167                 NaN  0.774957       0.830773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2167                 NaN  0.775015       0.830780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2166                 NaN  0.775074       0.830787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2166                 NaN  0.775132       0.830794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2165                 NaN  0.775191       0.830801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2164                 NaN  0.775249       0.830809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2164                 NaN  0.775308       0.830816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2163                 NaN  0.775367       0.830824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2163                 NaN  0.775425       0.830831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2162                 NaN  0.775484       0.830839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2161                 NaN  0.775542       0.830847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2161                 NaN  0.775601       0.830854E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2160                 NaN  0.775660       0.830862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2160                 NaN  0.775719       0.830870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2159                 NaN  0.775777       0.830878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2159                 NaN  0.775836       0.830887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2158                 NaN  0.775895       0.830895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2157                 NaN  0.775954       0.830903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2157                 NaN  0.776012       0.830912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2156                 NaN  0.776071       0.830920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2156                 NaN  0.776130       0.830929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2155                 NaN  0.776189       0.830938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2154                 NaN  0.776248       0.830947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2154                 NaN  0.776307       0.830956E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2153                 NaN  0.776361       0.830959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2153                 NaN  0.776425       0.830974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2152                 NaN  0.776484       0.830983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2151                 NaN  0.776543       0.830992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2151                 NaN  0.776602       0.831001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2150                 NaN  0.776661       0.831011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2150                 NaN  0.776720       0.831020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2149                 NaN  0.776779       0.831030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2149                 NaN  0.776838       0.831040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2148                 NaN  0.776897       0.831049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2147                 NaN  0.776957       0.831059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2147                 NaN  0.777016       0.831069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2146                 NaN  0.777075       0.831079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2146                 NaN  0.777134       0.831089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2145                 NaN  0.777193       0.831100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2144                 NaN  0.777253       0.831110E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2144                 NaN  0.777312       0.831120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2143                 NaN  0.777371       0.831131E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2143                 NaN  0.777431       0.831141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2142                 NaN  0.777490       0.831152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2141                 NaN  0.777549       0.831163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2141                 NaN  0.777609       0.831173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2140                 NaN  0.777668       0.831184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2140                 NaN  0.777727       0.831195E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2139                 NaN  0.777786       0.831205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2138                 NaN  0.777846       0.831217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2138                 NaN  0.777906       0.831228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2137                 NaN  0.777965       0.831240E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2137                 NaN  0.778025       0.831251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2136                 NaN  0.778084       0.831262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2135                 NaN  0.778144       0.831274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2135                 NaN  0.778203       0.831285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2134                 NaN  0.778263       0.831297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2134                 NaN  0.778322       0.831309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2133                 NaN  0.778382       0.831320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2132                 NaN  0.778441       0.831332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2132                 NaN  0.778501       0.831344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2131                 NaN  0.778561       0.831356E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2131                 NaN  0.778620       0.831368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2130                 NaN  0.778680       0.831380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2129                 NaN  0.778740       0.831393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2115                 NaN  0.778801       0.831407E-002  0.141117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2073                 NaN  0.778881       0.831441E-002  0.555098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2032                 NaN  0.778999       0.831515E-002  0.949846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2031                 NaN  0.779147       0.831622E-002  0.941846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2030                 NaN  0.779295       0.831729E-002  0.937062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2030                 NaN  0.779442       0.831835E-002  0.928472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2029                 NaN  0.779588       0.831940E-002  0.920014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2028                 NaN  0.779734       0.832044E-002  0.913490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2027                 NaN  0.779879       0.832148E-002  0.906797E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2027                 NaN  0.780023       0.832251E-002  0.899080E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        98.7241                 NaN  0.780313       0.247035E-002  0.960921E-002  0.483492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9910                 NaN            NaN            NaN  0.896431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9911                 NaN            NaN            NaN  0.887721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9912                 NaN            NaN            NaN  0.882201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9913                 NaN            NaN            NaN  0.871166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9913                 NaN            NaN            NaN  0.866628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9914                 NaN            NaN            NaN  0.856878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9915                 NaN            NaN            NaN  0.852946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9916                 NaN            NaN            NaN  0.843751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9916                 NaN            NaN            NaN  0.838760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9901                 NaN            NaN            NaN  0.830212E-002  0.156104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.5752                 NaN            NaN            NaN  0.857199E-002  0.416203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3683                 NaN            NaN            NaN  0.994780E-002  0.621736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4339                 NaN            NaN            NaN  0.737698E-002  0.558770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4007                 NaN            NaN            NaN  0.867721E-002  0.590664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4045                 NaN            NaN            NaN  0.859720E-002  0.586881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4041                 NaN            NaN            NaN  0.860045E-002  0.587347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4046                 NaN            NaN            NaN  0.859050E-002  0.586804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4073                 NaN            NaN            NaN  0.854488E-002  0.584202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4075                 NaN            NaN            NaN  0.854079E-002  0.583952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4085                 NaN            NaN            NaN  0.855821E-002  0.582985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4122                 NaN            NaN            NaN  0.846878E-002  0.579286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4140                 NaN            NaN            NaN  0.843517E-002  0.577593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4151                 NaN            NaN            NaN  0.843260E-002  0.576439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4177                 NaN            NaN            NaN  0.838965E-002  0.573890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4186                 NaN            NaN            NaN  0.839023E-002  0.573058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4231                 NaN            NaN            NaN  0.831795E-002  0.568597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4247                 NaN            NaN            NaN  0.830747E-002  0.567020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.6624                 NaN            NaN            NaN  0.488498E-002  0.332720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1960                 NaN            NaN            NaN  0.116360E-001  0.792328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4335                 NaN            NaN            NaN  0.821255E-002  0.558246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4363                 NaN            NaN            NaN  0.817935E-002  0.555539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4399                 NaN            NaN            NaN  0.813550E-002  0.551986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4424                 NaN            NaN            NaN  0.811188E-002  0.549485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4468                 NaN            NaN            NaN  0.805806E-002  0.545155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3175                 NaN            NaN            NaN  0.100064E-001  0.672450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.2101                 NaN            NaN            NaN            NaN  0.157267       0.632612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7432                 NaN            NaN            NaN            NaN  0.483539E-001   1.20847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7622                 NaN            NaN            NaN            NaN  0.466596E-001   1.19111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7813                 NaN            NaN            NaN            NaN  0.441467E-001   1.17456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7966                 NaN            NaN            NaN            NaN  0.397309E-001   1.16363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8217                 NaN            NaN            NaN            NaN  0.403221E-001   1.13795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8343                 NaN            NaN            NaN            NaN  0.362372E-001   1.12949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8533                 NaN            NaN            NaN            NaN  0.351753E-001   1.11156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8675                 NaN            NaN            NaN            NaN  0.331150E-001   1.09942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8868                 NaN            NaN            NaN            NaN  0.306835E-001   1.08252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8988                 NaN            NaN            NaN            NaN  0.258359E-001   1.07534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9079                 NaN            NaN            NaN            NaN  0.187189E-001   1.07339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9350                 NaN            NaN            NaN            NaN  0.230563E-001   1.04198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9403                 NaN            NaN            NaN            NaN  0.184541E-001   1.04123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9600                 NaN            NaN            NaN            NaN  0.234472E-001   1.01655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
