|6.6.6
Archiving\03_Data\eqLP/QFM/WD94/WD94_6.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        4954.13     
  1996.79        500.000        4955.04     
  1993.59        500.000        4955.96     
  1990.38        500.000        4956.88     
  1987.18        500.000        4957.79     
  1983.97        500.000        4958.71     
  1980.77        500.000        4959.62     
  1977.56        500.000        4960.54     
  1974.36        500.000        4961.45     
  1971.15        500.000        4962.36     
  1967.95        500.000        4963.27     
  1964.74        500.000        4964.18     
  1961.54        500.000        4965.09     
  1958.33        500.000        4966.00     
  1955.13        500.000        4966.91     
  1951.92        500.000        4967.82     
  1948.72        500.000        4968.73     
  1945.51        500.000        4969.64     
  1942.31        500.000        4970.54     
  1939.10        500.000        4971.45     
  1935.90        500.000        4972.35     
  1932.69        500.000        4973.26     
  1929.49        500.000        4974.16     
  1926.28        500.000        4975.07     
  1923.08        500.000        4975.97     
  1919.87        500.000        4976.87     
  1916.67        500.000        4977.77     
  1913.46        500.000        4978.67     
  1910.26        500.000        4979.57     
  1907.05        500.000        4980.47     
  1903.85        500.000        4981.37     
  1900.64        500.000        4982.27     
  1897.44        500.000        4983.17     
  1894.23        500.000        4984.07     
  1891.03        500.000        4984.96     
  1887.82        500.000        4985.86     
  1884.62        500.000        4986.75     
  1881.41        500.000        4987.65     
  1878.21        500.000        4988.54     
  1875.00        500.000        4348.62     
  1871.79        500.000        3605.63     
  1868.59        500.000        3252.15     
  1865.38        500.000        3243.14     
  1862.18        500.000        3237.93     
  1858.97        500.000        3234.09     
  1855.77        500.000        3232.35     
  1852.56        500.000        3231.03     
  1849.36        500.000        3230.01     
  1846.15        500.000        3229.24     
  1842.95        500.000        3230.17     
  1839.74        500.000        3231.04     
  1836.54        500.000        3231.86     
  1833.33        500.000        3232.64     
  1830.13        500.000        3233.39     
  1826.92        500.000        3234.10     
  1823.72        500.000        3234.80     
  1820.51        500.000        3235.47     
  1817.31        500.000        3237.29     
  1814.10        500.000        3238.99     
  1810.90        500.000        3240.60     
  1807.69        500.000        3242.13     
  1804.49        500.000        3243.57     
  1801.28        500.000        3244.95     
  1798.08        500.000        3246.26     
  1794.87        500.000        3247.52     
  1791.67        500.000        3249.66     
  1788.46        500.000        3251.70     
  1785.26        500.000        3253.65     
  1782.05        500.000        3255.52     
  1778.85        500.000        3257.31     
  1775.64        500.000        3259.02     
  1772.44        500.000        3260.68     
  1769.23        500.000        3262.27     
  1766.03        500.000        3264.30     
  1762.82        500.000        3266.27     
  1759.62        500.000        3268.16     
  1756.41        500.000        3270.00     
  1753.21        500.000        3271.77     
  1750.00        500.000        3273.49     
  1746.79        500.000        3275.15     
  1743.59        500.000        3276.77     
  1740.38        500.000        3278.73     
  1737.18        500.000        3280.64     
  1733.97        500.000        3282.50     
  1730.77        500.000        3284.30     
  1727.56        500.000        3286.06     
  1724.36        500.000        3287.77     
  1721.15        500.000        3289.44     
  1717.95        500.000        3291.06     
  1714.74        500.000        3292.88     
  1711.54        500.000        3294.65     
  1708.33        500.000        3296.38     
  1705.13        500.000        3298.07     
  1701.92        500.000        3299.73     
  1698.72        500.000        3301.35     
  1695.51        500.000        3302.94     
  1692.31        500.000        3304.49     
  1689.10        500.000        3306.14     
  1685.90        500.000        3307.75     
  1682.69        500.000        3309.34     
  1679.49        500.000        3310.89     
  1676.28        500.000        3312.42     
  1673.08        500.000        3313.92     
  1669.87        500.000        3315.39     
  1666.67        500.000        3316.84     
  1663.46        500.000        3318.29     
  1660.26        500.000        3319.71     
  1657.05        500.000        3321.11     
  1653.85        500.000        3322.49     
  1650.64        500.000        3323.86     
  1647.44        500.000        3325.20     
  1644.23        500.000        3326.52     
  1641.03        500.000        3327.83     
  1637.82        500.000        3329.11     
  1634.62        500.000        3330.39     
  1631.41        500.000        3331.64     
  1628.21        500.000        3332.88     
  1625.00        500.000        3334.11     
  1621.79        500.000        3335.32     
  1618.59        500.000        3336.52     
  1615.38        500.000        3337.71     
  1612.18        500.000        3338.84     
  1608.97        500.000        3339.97     
  1605.77        500.000        3341.08     
  1602.56        500.000        3342.19     
  1599.36        500.000        3343.27     
  1596.15        500.000        3344.34     
  1592.95        500.000        3345.39     
  1589.74        500.000        3346.35     
  1586.54        500.000        3345.80     
  1583.33        500.000        3345.28     
  1580.13        500.000        3344.79     
  1576.92        500.000        3344.33     
  1573.72        500.000        3343.90     
  1570.51        500.000        3343.49     
  1567.31        500.000        3343.10     
  1564.10        500.000        3342.74     
  1560.90        500.000        3342.67     
  1557.69        500.000        3342.61     
  1554.49        500.000        3342.56     
  1551.28        500.000        3342.52     
  1548.08        500.000        3342.49     
  1544.87        500.000        3342.47     
  1541.67        500.000        3342.46     
  1538.46        500.000        3342.46     
  1535.26        500.000        3342.57     
  1532.05        500.000        3342.69     
  1528.85        500.000        3342.81     
  1525.64        500.000        3342.94     
  1522.44        500.000        3343.07     
  1519.23        500.000        3343.21     
  1516.03        500.000        3343.36     
  1512.82        500.000        3343.50     
  1509.62        500.000        3343.71     
  1506.41        500.000        3343.92     
  1503.21        500.000        3344.13     
  1500.00        500.000        3344.35     
  1496.79        500.000        3344.57     
  1493.59        500.000        3344.79     
  1490.38        500.000        3345.02     
  1487.18        500.000        3345.24     
  1483.97        500.000        3345.50     
  1480.77        500.000        3345.76     
  1477.56        500.000        3346.03     
  1474.36        500.000        3346.29     
  1471.15        500.000        3346.56     
  1467.95        500.000        3346.83     
  1464.74        500.000        3347.10     
  1461.54        500.000        3347.37     
  1458.33        500.000        3347.64     
  1455.13        500.000        3347.92     
  1451.92        500.000        3348.20     
  1448.72        500.000        3348.48     
  1445.51        500.000        3348.74     
  1442.31        500.000        3349.00     
  1439.10        500.000        3349.29     
  1435.90        500.000        3349.64     
  1432.69        500.000        3350.01     
  1429.49        500.000        3350.38     
  1426.28        500.000        3350.74     
  1423.08        500.000        3351.11     
  1419.87        500.000        3351.47     
  1416.67        500.000        3351.84     
  1413.46        500.000        3352.20     
  1410.26        500.000        3352.57     
  1407.05        500.000        3352.98     
  1403.85        500.000        3353.38     
  1400.64        500.000        3353.79     
  1397.44        500.000        3354.20     
  1394.23        500.000        3354.61     
  1391.03        500.000        3354.77     
  1387.82        500.000        3354.18     
  1384.62        500.000        3353.60     
  1381.41        500.000        3353.13     
  1378.21        500.000        3352.57     
  1375.00        500.000        3353.01     
  1371.79        500.000        3351.52     
  1368.59        500.000        3351.95     
  1365.38        500.000        3352.39     
  1362.18        500.000        3352.83     
  1358.97        500.000        3349.89     
  1355.77        500.000        3350.33     
  1352.56        500.000        3350.76     
  1349.36        500.000        3351.20     
  1346.15        500.000        3351.63     
  1342.95        500.000        3352.07     
  1339.74        500.000        3352.50     
  1336.54        500.000        3352.94     
  1333.33        500.000        3347.85     
  1330.13        500.000        3348.28     
  1326.92        500.000        3348.71     
  1323.72        500.000        3349.14     
  1320.51        500.000        3349.57     
  1317.31        500.000        3350.00     
  1314.10        500.000        3350.43     
  1310.90        500.000        3350.86     
  1307.69        500.000        3346.76     
  1304.49        500.000        3347.19     
  1301.28        500.000        3347.62     
  1298.08        500.000        3348.04     
  1294.87        500.000        3346.47     
  1291.67        500.000        3317.92     
  1288.46        500.000        3312.45     
  1285.26        500.000        3312.87     
  1282.05        500.000        3313.11     
  1278.85        500.000        3313.53     
  1275.64        500.000        3313.94     
  1272.44        500.000        3314.36     
  1269.23        500.000        3314.77     
  1266.03        500.000        3315.18     
  1262.82        500.000        3315.60     
  1259.62        500.000        3316.01     
  1256.41        500.000        3315.74     
  1253.21        500.000        3316.15     
  1250.00        500.000        3316.57     
  1246.79        500.000        3316.98     
  1243.59        500.000        3317.39     
  1240.38        500.000        3317.80     
  1237.18        500.000        3318.21     
  1233.97        500.000        3318.63     
  1230.77        500.000        3318.39     
  1227.56        500.000        3318.80     
  1224.36        500.000        3319.21     
  1221.15        500.000        3319.62     
  1217.95        500.000        3320.03     
  1214.74        500.000        3320.44     
  1211.54        500.000        3320.85     
  1208.33        500.000        3321.26     
  1205.13        500.000        3321.11     
  1201.92        500.000        3321.52     
  1198.72        500.000        3321.93     
  1195.51        500.000        3322.34     
  1192.31        500.000        3322.74     
  1189.10        500.000        3323.15     
  1185.90        500.000        3323.56     
  1182.69        500.000        3323.96     
  1179.49        500.000        3323.86     
  1176.28        500.000        3324.27     
  1173.08        500.000        3324.68     
  1169.87        500.000        3325.08     
  1166.67        500.000        3325.49     
  1163.46        500.000        3325.89     
  1160.26        500.000        3326.30     
  1157.05        500.000        3326.70     
  1153.85        500.000        3326.63     
  1150.64        500.000        3327.03     
  1147.44        500.000        3327.43     
  1144.23        500.000        3327.84     
  1141.03        500.000        3328.24     
  1137.82        500.000        3328.64     
  1134.62        500.000        3329.04     
  1131.41        500.000        3329.45     
  1128.21        500.000        3329.44     
  1125.00        500.000        3329.84     
  1121.79        500.000        3330.24     
  1118.59        500.000        3330.64     
  1115.38        500.000        3331.05     
  1112.18        500.000        3331.45     
  1108.97        500.000        3331.85     
  1105.77        500.000        3332.25     
  1102.56        500.000        3332.26     
  1099.36        500.000        3332.66     
  1096.15        500.000        3333.06     
  1092.95        500.000        3333.46     
  1089.74        500.000        3333.86     
  1086.54        500.000        3334.26     
  1083.33        500.000        3334.65     
  1080.13        500.000        3335.05     
  1076.92        500.000        3335.13     
  1073.72        500.000        3335.52     
  1070.51        500.000        3335.92     
  1067.31        500.000        3336.32     
  1064.10        500.000        3336.71     
  1060.90        500.000        3337.11     
  1057.69        500.000        3337.50     
  1054.49        500.000        3337.90     
  1051.28        500.000        3338.02     
  1048.08        500.000        3338.41     
  1044.87        500.000        3338.75     
  1041.67        500.000        3339.12     
  1038.46        500.000        3339.50     
  1035.26        500.000        3339.88     
  1032.05        500.000        3340.24     
  1028.85        500.000        3340.64     
  1025.64        500.000        3340.97     
  1022.44        500.000        3341.37     
  1019.23        500.000        3341.76     
  1016.03        500.000        3342.16     
  1012.82        500.000        3342.56     
  1009.62        500.000        3342.95     
  1006.41        500.000        3343.35     
  1003.21        500.000        3343.74     
  1000.00        500.000        3343.89     
