|6.6.6
Archiving\03_Data\eqLP/QFM/WD94/WD94_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5408       0.459236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5408       0.459234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5408       0.459231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5408       0.459229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5408       0.459227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5408       0.459225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5408       0.459223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5408       0.459220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5408       0.459218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5408       0.459216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5408       0.459213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5408       0.459211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5408       0.459209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5408       0.459206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5408       0.459204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5408       0.459202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5408       0.459199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5408       0.459197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5408       0.459194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5408       0.459191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5408       0.459189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5408       0.459186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5408       0.459184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5408       0.459181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5408       0.459179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5408       0.459176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5408       0.459173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5408       0.459170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5408       0.459167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5408       0.459165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5408       0.459162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5408       0.459159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5408       0.459156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5408       0.459153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5408       0.459150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5409       0.459148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.5409       0.459145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.5409       0.459142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.5409       0.459138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.3838       0.459138       0.157075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        98.6295       0.459146       0.911349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        96.0183       0.285802E-002   3.10502       0.310646E-001  0.842791                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        95.2563                 NaN   3.84639       0.492690E-001  0.848084                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        94.5163                 NaN   4.56858       0.669823E-001  0.848099                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        93.7764                 NaN   5.29080       0.846963E-001  0.848114                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        93.0540                 NaN   5.99597       0.101860       0.848129                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        92.3317                 NaN   6.70115       0.119024       0.848144                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        91.6093                 NaN   7.40637       0.136188       0.848159                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        90.8869                 NaN   8.11160       0.153353       0.848174                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        90.1940                 NaN   8.78834       0.169514       0.848189                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        89.5010                 NaN   9.46511       0.185676       0.848205                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        88.8080                 NaN   10.1419       0.201838       0.848221                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        88.1150                 NaN   10.8187       0.218001       0.848237                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        87.4220                 NaN   11.4956       0.234164       0.848253                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        86.7290                 NaN   12.1724       0.250328       0.848269                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        86.0359                 NaN   12.8493       0.266493       0.848285                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        85.3428                 NaN   13.5262       0.282658       0.848301                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        84.6797                 NaN   14.1745       0.297513       0.848318                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        84.0165                 NaN   14.8228       0.312368       0.848335                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        83.3533                 NaN   15.4711       0.327225       0.848352                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        82.6901                 NaN   16.1194       0.342082       0.848369                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        82.0269                 NaN   16.7678       0.356939       0.848386                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        81.3636                 NaN   17.4162       0.371797       0.848403                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        80.7003                 NaN   18.0646       0.386656       0.848420                 NaN            NaN            NaN            NaN            NaN            NaN
