|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1425.10        2500.00       0.181755E-003   99.4804       0.347575       0.157353                 NaN  0.145370E-001            NaN            NaN            NaN            NaN
  1423.98        2500.00       0.185620E-003   99.4313       0.380163       0.173109                 NaN  0.152606E-001            NaN            NaN            NaN            NaN
  1422.85        2500.00       0.178301E-003   99.4331       0.172959       0.378803                 NaN  0.149557E-001            NaN            NaN            NaN            NaN
  1421.73        2500.00       0.176678E-003   99.3743       0.418894       0.190896                 NaN  0.157196E-001            NaN            NaN            NaN            NaN
  1420.60        2500.00       0.137218E-003   99.4971       0.335706       0.154585                 NaN  0.124396E-001            NaN            NaN            NaN            NaN
  1419.48        2500.00       0.142595E-003   99.4376       0.173426       0.375413                 NaN  0.134371E-001            NaN            NaN            NaN            NaN
  1418.36        2500.00                 NaN   98.6859       0.450681       0.230041                 NaN  0.193837       0.439560                 NaN            NaN            NaN
  1417.23        2500.00                 NaN   98.4755       0.508458       0.255926                 NaN  0.233540       0.526615                 NaN            NaN            NaN
  1416.11        2500.00                 NaN   98.8250       0.393458       0.193497                 NaN  0.181906       0.406144                 NaN            NaN            NaN
  1414.98        2500.00       0.156404E-002   99.9872                 NaN            NaN            NaN  0.668724E-003  0.105862E-001            NaN            NaN            NaN
  1413.86        2500.00                 NaN   97.3797       0.882222       0.426678                 NaN  0.411627       0.899792                 NaN            NaN            NaN
  1412.73        2500.00                 NaN   98.7001       0.440098       0.201791                 NaN  0.207669       0.450310                 NaN            NaN            NaN
  1411.61        2500.00                 NaN   98.7172       0.195551       0.435531                 NaN  0.207054       0.444615                 NaN            NaN            NaN
  1410.48        2500.00                 NaN   98.7298       0.433232       0.189895                 NaN  0.206756       0.440282                 NaN            NaN            NaN
  1409.36        2500.00                 NaN   98.7444       0.429188       0.183925                 NaN  0.206782       0.435708                 NaN            NaN            NaN
  1408.23        2500.00                 NaN   98.7574       0.178377       0.426148                 NaN  0.206696       0.431339                 NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.7710       0.422909       0.172509                 NaN  0.206593       0.426987                 NaN            NaN            NaN
  1405.98        2500.00                 NaN   98.7840       0.420126       0.166710                 NaN  0.206428       0.422703                 NaN            NaN            NaN
  1404.86        2500.00                 NaN   98.7959       0.417918       0.160885                 NaN  0.206530       0.418816                 NaN            NaN            NaN
  1403.74        2500.00                 NaN   98.8033       0.416437       0.156216                 NaN  0.207549       0.416546                 NaN            NaN            NaN
  1402.61        2500.00                 NaN   98.8222       0.151203       0.411713                 NaN  0.205225       0.409636                 NaN            NaN            NaN
  1401.49        2500.00                 NaN   98.8326       0.144911       0.409375                 NaN  0.206114       0.406979                 NaN            NaN            NaN
  1400.36        2500.00                 NaN   98.8358       0.141931       0.409056                 NaN  0.207518       0.405715                 NaN            NaN            NaN
  1399.24        2500.00                 NaN   98.8650       0.401817       0.134211                 NaN  0.203893       0.395120                 NaN            NaN            NaN
  1398.11        2500.00                 NaN   98.8669       0.129934       0.402028                 NaN  0.205670       0.395450                 NaN            NaN            NaN
  1396.99        2500.00                 NaN   98.8802       0.125750       0.398162                 NaN  0.205066       0.390833                 NaN            NaN            NaN
  1395.86        2500.00                 NaN   98.8861       0.398452       0.121178                 NaN  0.205492       0.388745                 NaN            NaN            NaN
  1394.74        2500.00                 NaN   98.9015       0.115824       0.394162                 NaN  0.204947       0.383555                 NaN            NaN            NaN
  1393.61        2500.00                 NaN   98.9113       0.391665       0.111723                 NaN  0.204834       0.380516                 NaN            NaN            NaN
  1392.49        2500.00                 NaN   98.9229       0.107448       0.388531                 NaN  0.204462       0.376660                 NaN            NaN            NaN
  1391.36        2500.00                 NaN   98.9263       0.101686       0.390545                 NaN  0.205638       0.375871                 NaN            NaN            NaN
  1390.24        2500.00                 NaN   98.9449       0.384240       0.988669E-001            NaN  0.203155       0.368849                 NaN            NaN            NaN
  1389.12        2500.00                 NaN   98.9507       0.383675       0.932947E-001            NaN  0.204663       0.367626                 NaN            NaN            NaN
  1387.99        2500.00                 NaN   98.9638       0.379912       0.910998E-001            NaN  0.202667       0.362569                 NaN            NaN            NaN
  1386.87        2500.00                 NaN   98.9718       0.862389E-001  0.378623                 NaN  0.203268       0.360110                 NaN            NaN            NaN
  1385.74        2500.00                 NaN   98.8423       0.929888E-001  0.427866                 NaN  0.230913       0.405975                 NaN            NaN            NaN
  1384.62        2500.00                 NaN   99.1294       0.323698       0.673597E-001            NaN  0.174792       0.304788                 NaN            NaN            NaN
  1383.49        2500.00                 NaN   98.9987       0.373060       0.745407E-001            NaN  0.202667       0.351055                 NaN            NaN            NaN
  1382.37        2500.00                 NaN   99.0089       0.369843       0.713684E-001            NaN  0.202282       0.347575                 NaN            NaN            NaN
  1381.24        2500.00                 NaN   99.0174       0.368901       0.679047E-001            NaN  0.201363       0.344397                 NaN            NaN            NaN
  1380.12        2500.00                 NaN   98.9932       0.616160E-001  0.375455                 NaN  0.212270       0.357485                 NaN            NaN            NaN
  1378.99        2500.00                 NaN   99.0644       0.650322E-001  0.356344                 NaN  0.190028       0.324234                 NaN            NaN            NaN
  1377.87        2500.00                 NaN   99.0447       0.362470       0.569898E-001            NaN  0.200572       0.335308                 NaN            NaN            NaN
  1376.74        2500.00                 NaN   99.0520       0.361212       0.548248E-001            NaN  0.199627       0.332302                 NaN            NaN            NaN
  1375.62        2500.00                 NaN   99.0596       0.360066       0.510893E-001            NaN  0.199386       0.329824                 NaN            NaN            NaN
  1374.50        2500.00                 NaN   99.0669       0.476797E-001  0.358793                 NaN  0.199249       0.327347                 NaN            NaN            NaN
  1373.37        2500.00                 NaN   99.0757       0.454907E-001  0.356411                 NaN  0.198232       0.324118                 NaN            NaN            NaN
  1372.25        2500.00                 NaN   99.0837       0.424977E-001  0.354440                 NaN  0.197953       0.321434                 NaN            NaN            NaN
  1371.12        2500.00                 NaN   99.0918       0.397359E-001  0.353144                 NaN  0.196876       0.318399                 NaN            NaN            NaN
  1370.00        2500.00                 NaN   99.0980       0.352246       0.369564E-001            NaN  0.196565       0.316273                 NaN            NaN            NaN
  1368.87        2500.00                 NaN   99.1061       0.350002       0.346746E-001            NaN  0.195870       0.313330                 NaN            NaN            NaN
  1367.75        2500.00                 NaN   99.1086       0.350160       0.311935E-001            NaN  0.196912       0.313154                 NaN            NaN            NaN
  1366.62        2500.00                 NaN   99.1255       0.296957E-001  0.345481                 NaN  0.193275       0.306045                 NaN            NaN            NaN
  1365.50        2500.00                 NaN   99.1282       0.345510       0.269413E-001            NaN  0.193785       0.305587                 NaN            NaN            NaN
  1364.37        2500.00                 NaN   99.1356       0.253377E-001  0.344030                 NaN  0.192563       0.302463                 NaN            NaN            NaN
  1363.25        2500.00                 NaN   99.1418       0.342311       0.235650E-001            NaN  0.192028       0.300325                 NaN            NaN            NaN
  1362.12        2500.00                 NaN   99.1482       0.341176       0.211804E-001            NaN  0.191409       0.297998                 NaN            NaN            NaN
  1361.00        2500.00                 NaN   99.1552       0.191196E-001  0.339650                 NaN  0.190577       0.295452                 NaN            NaN            NaN
  1359.88        2500.00                 NaN   99.1619       0.174215E-001  0.338127                 NaN  0.189520       0.292998                 NaN            NaN            NaN
  1358.75        2500.00                 NaN   99.1685       0.160065E-001  0.336762                 NaN  0.188395       0.290360                 NaN            NaN            NaN
  1357.63        2500.00                 NaN   99.1754       0.334980       0.140931E-001            NaN  0.187632       0.287917                 NaN            NaN            NaN
  1356.50        2500.00                 NaN   99.1632       0.147747E-001  0.340475                 NaN  0.189394       0.292174                 NaN            NaN            NaN
  1355.38        2500.00                 NaN   99.2039       0.327459       0.906933E-002            NaN  0.182676       0.276848                 NaN            NaN            NaN
  1354.25        2500.00                 NaN   99.1937       0.102027E-001  0.330691                 NaN  0.184522       0.280893                 NaN            NaN            NaN
  1353.13        2500.00                 NaN   99.1990       0.888591E-002  0.329571                 NaN  0.183606       0.278898                 NaN            NaN            NaN
  1352.00        2500.00                 NaN   99.2060       0.707544E-002  0.328130                 NaN  0.182440       0.276375                 NaN            NaN            NaN
  1350.88        2500.00                 NaN   99.2115       0.326144       0.763958E-002            NaN  0.180728       0.274000                 NaN            NaN            NaN
  1349.75        2500.00                 NaN   99.2178       0.324665       0.629959E-002            NaN  0.179712       0.271531                 NaN            NaN            NaN
  1348.63        2500.00                 NaN   99.2221       0.324232       0.501649E-002            NaN  0.178784       0.269846                 NaN            NaN            NaN
  1347.50        2500.00                 NaN   97.8394       0.821854       0.152371                 NaN  0.446377       0.739957                 NaN            NaN            NaN
  1346.38        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1345.26        2500.00                 NaN   99.8754       0.589345E-001            NaN            NaN  0.257762E-001  0.399283E-001            NaN            NaN            NaN
  1344.13        2500.00                 NaN   99.2457       0.318016                 NaN            NaN  0.175326       0.260975                 NaN            NaN            NaN
  1343.01        2500.00                 NaN   99.2506       0.316351                 NaN            NaN  0.174062       0.259034                 NaN            NaN            NaN
  1341.88        2500.00                 NaN   99.2558       0.316502                 NaN            NaN  0.171173       0.256565                 NaN            NaN            NaN
  1340.76        2500.00                 NaN   99.2612       0.314410                 NaN            NaN  0.169934       0.254425                 NaN            NaN            NaN
  1339.63        2500.00                 NaN   99.2656       0.312986                 NaN            NaN  0.168725       0.252679                 NaN            NaN            NaN
  1338.51        2500.00                 NaN   99.2693       0.313038                 NaN            NaN  0.166836       0.250868                 NaN            NaN            NaN
  1337.38        2500.00                 NaN   99.2758       0.309309                 NaN            NaN  0.166267       0.248602                 NaN            NaN            NaN
  1336.26        2500.00       0.250440E-001   99.2357       0.338917                 NaN            NaN  0.145702       0.254686                 NaN            NaN            NaN
  1335.13        2500.00       0.704112E-001   99.1608       0.393050                 NaN            NaN  0.109193       0.266511                 NaN            NaN            NaN
  1334.01        2500.00       0.705295E-001   99.1670       0.390324                 NaN            NaN  0.107522       0.264635                 NaN            NaN            NaN
  1332.89        2500.00       0.704211E-001   99.1732       0.389675                 NaN            NaN  0.104567       0.262132                 NaN            NaN            NaN
  1331.76        2500.00       0.705473E-001   99.1792       0.388247                 NaN            NaN  0.102247       0.259726                 NaN            NaN            NaN
  1330.64        2500.00       0.702455E-001   99.1864       0.102609E-002  0.385757                 NaN  0.995309E-001  0.257016                 NaN            NaN            NaN
  1329.51        2500.00       0.697225E-001   99.1934       0.382629       0.219480E-002            NaN  0.974304E-001  0.254590                 NaN            NaN            NaN
  1328.39        2500.00       0.690803E-001   99.1987       0.370263       0.209267E-001            NaN  0.895805E-001  0.251490                 NaN            NaN            NaN
  1327.26        2500.00       0.682289E-001   99.2066       0.216488E-001  0.366590                 NaN  0.879937E-001  0.248924                 NaN            NaN            NaN
  1326.14        2500.00       0.677170E-001   99.2140       0.207635E-001  0.364563                 NaN  0.864916E-001  0.246475                 NaN            NaN            NaN
  1325.01        2500.00       0.667551E-001   99.2226       0.359994       0.216491E-001            NaN  0.851335E-001  0.243848                 NaN            NaN            NaN
  1323.89        2500.00       0.661848E-001   99.2295       0.358039       0.210488E-001            NaN  0.836442E-001  0.241545                 NaN            NaN            NaN
  1322.76        2500.00       0.651013E-001   99.2385       0.353096       0.225057E-001            NaN  0.821097E-001  0.238709                 NaN            NaN            NaN
  1321.64        2500.00       0.643388E-001   99.2462       0.228230E-001  0.349574                 NaN  0.807393E-001  0.236344                 NaN            NaN            NaN
  1320.51        2500.00       0.632800E-001   99.2541       0.242453E-001  0.344927                 NaN  0.794848E-001  0.233925                 NaN            NaN            NaN
  1319.39        2500.00       0.625670E-001   99.2616       0.341700       0.248871E-001            NaN  0.777794E-001  0.231431                 NaN            NaN            NaN
  1318.27        2500.00       0.617469E-001   99.2685       0.338980       0.251582E-001            NaN  0.763912E-001  0.229193                 NaN            NaN            NaN
  1317.14        2500.00       0.608678E-001   99.2767       0.258942E-001  0.334658                 NaN  0.751574E-001  0.226745                 NaN            NaN            NaN
  1316.02        2500.00       0.599598E-001   99.2835       0.280120E-001  0.330744                 NaN  0.733506E-001  0.224459                 NaN            NaN            NaN
  1314.89        2500.00       0.592269E-001   99.2908       0.327525       0.283677E-001            NaN  0.719871E-001  0.222141                 NaN            NaN            NaN
  1313.77        2500.00       0.582664E-001   99.2980       0.322941       0.303905E-001            NaN  0.704985E-001  0.219915                 NaN            NaN            NaN
  1312.64        2500.00       0.574652E-001   99.3047       0.319587       0.316122E-001            NaN  0.689373E-001  0.217665                 NaN            NaN            NaN
  1311.52        2500.00       0.566285E-001   99.3118       0.325749E-001  0.315887                 NaN  0.676107E-001  0.215464                 NaN            NaN            NaN
  1310.39        2500.00       0.570682E-001   99.3121       0.312969       0.333444E-001            NaN  0.677597E-001  0.216729                 NaN            NaN            NaN
  1309.27        2500.00       0.534062E-001   99.3334       0.304098       0.386185E-001            NaN  0.629533E-001  0.207485                 NaN            NaN            NaN
  1308.14        2500.00       0.541591E-001   99.3325       0.304361       0.366776E-001            NaN  0.633736E-001  0.208931                 NaN            NaN            NaN
  1307.02        2500.00       0.533431E-001   99.3389       0.387531E-001  0.300372                 NaN  0.617546E-001  0.206879                 NaN            NaN            NaN
  1305.89        2500.00       0.525049E-001   99.3450       0.402609E-001  0.296890                 NaN  0.604165E-001  0.204946                 NaN            NaN            NaN
  1304.77        2500.00       0.517833E-001   99.3511       0.295032       0.377335E-001            NaN  0.607757E-001  0.203545                 NaN            NaN            NaN
  1303.65        2500.00       0.508137E-001   99.3588       0.284997       0.505793E-001            NaN  0.549720E-001  0.199866                 NaN            NaN            NaN
  1302.52        2500.00       0.502082E-001   99.3639       0.465259E-001  0.284964                 NaN  0.556196E-001  0.198814                 NaN            NaN            NaN
  1301.40        2500.00       0.493217E-001   99.3704       0.470556E-001  0.281322                 NaN  0.549354E-001  0.196927                 NaN            NaN            NaN
  1300.27        2500.00       0.672867E-001   99.1381       0.375549       0.672598E-001            NaN  0.789888E-001  0.272786                 NaN            NaN            NaN
  1299.15        2500.00       0.294111E-001   99.6247       0.332837E-001  0.172492                 NaN  0.259936E-001  0.114143                 NaN            NaN            NaN
  1298.02        2500.00       0.470941E-001   99.3881       0.535513E-001  0.269764                 NaN  0.503742E-001  0.191158                 NaN            NaN            NaN
  1296.90        2500.00       0.464384E-001   99.3934       0.265863       0.563495E-001            NaN  0.485477E-001  0.189380                 NaN            NaN            NaN
  1295.77        2500.00       0.877708        80.1612        3.40617       0.635624                 NaN  0.509848        2.72032        11.6891                 NaN            NaN
  1294.65        2500.00       0.917374        78.5855        3.50666       0.997797                 NaN  0.456350        2.92548        12.6108                 NaN            NaN
  1293.52        2500.00       0.741939        82.2577        1.06702        2.80284                 NaN  0.321854        2.44037        10.3683                 NaN            NaN
  1292.40        2500.00       0.619400        84.8430        2.29622        1.11876                 NaN  0.230386        2.09792        8.79428                 NaN            NaN
  1291.27        2500.00       0.528959        86.7756        1.91067        1.15586                 NaN  0.165437        1.84133        7.62217                 NaN            NaN
  1290.15        2500.00       0.460282        88.2384        1.60976        1.19251                 NaN  0.117308        1.64647        6.73531                 NaN            NaN
  1289.03        2500.00       0.405887        89.4023        1.34936        1.24251                 NaN  0.775543E-001   1.49136        6.03102                 NaN            NaN
  1287.90        2500.00       0.361822        90.3570        1.28215        1.13158                 NaN  0.479007E-001   1.36316        5.45644                 NaN            NaN
  1286.78        2500.00       0.325789        91.1358        1.33979       0.932192                 NaN  0.214113E-001   1.25857        4.98643                 NaN            NaN
  1285.65        2500.00       0.299791        91.5027       0.865487        1.14700                 NaN  0.158908        1.23690        4.78924                 NaN            NaN
  1284.53        2500.00       0.264334        92.7525        1.05629       0.852952                 NaN  0.281145E-004   1.03317        4.04076                 NaN            NaN
  1283.40        2500.00       0.278826        92.3167       0.917284        1.10157                 NaN  0.112370E-002   1.10293        4.28156                 NaN            NaN
  1282.28        2500.00       0.277438        92.2945       0.828984        1.22574                 NaN  0.825606E-005   1.11563        4.25766                 NaN            NaN
  1281.15        2500.00       0.218675        93.8898       0.130070E-004  0.830998       0.733361                 NaN  0.889335        3.43780                 NaN            NaN
  1280.03        2500.00       0.249026        92.5303       0.317340        1.66589                 NaN            NaN   1.09831        4.13914                 NaN            NaN
  1278.90        2500.00       0.204336E-001   97.5698       0.568010                 NaN            NaN  0.246139       0.383384        1.21220                 NaN            NaN
  1277.78        2500.00       0.346665        90.7138       0.635413        1.77689                 NaN            NaN   1.41507        5.11212                 NaN            NaN
  1276.65        2500.00                 NaN   98.5239       0.360546       0.102126                 NaN            NaN  0.181169       0.832260                 NaN            NaN
  1275.53        2500.00       0.235277        94.5423       0.939202       0.448841                 NaN  0.855745E-004  0.790044        3.04427                 NaN            NaN
  1274.41        2500.00       0.331308E-001   97.3963       0.932786                 NaN            NaN            NaN  0.383561        1.25419                 NaN            NaN
  1273.28        2500.00       0.145410        95.6798       0.511083       0.666005                 NaN            NaN  0.640668        2.35708                 NaN            NaN
  1272.16        2500.00       0.167967        94.6268       0.488950       0.919554                 NaN            NaN  0.814773        2.98199                 NaN            NaN
  1271.03        2500.00       0.603542E-001   96.3432        1.13661       0.879592E-001            NaN            NaN  0.543966        1.82786                 NaN            NaN
  1269.91        2500.00       0.824811E-001   96.4959        1.04151                 NaN            NaN            NaN  0.531045        1.84906                 NaN            NaN
  1268.78        2500.00       0.261234        92.5386        1.07020       0.867780                 NaN            NaN   1.11124        4.15090                 NaN            NaN
  1267.66        2500.00                 NaN   99.4080       0.343737                 NaN            NaN            NaN  0.854292E-001  0.162878                 NaN            NaN
  1266.53        2500.00                 NaN   96.0898       0.936556                 NaN            NaN            NaN  0.600624        2.28827       0.847678E-001            NaN
  1265.41        2500.00       0.135305        95.8566        1.35203                 NaN            NaN            NaN  0.561510        2.09452                 NaN            NaN
  1264.28        2500.00                 NaN   94.9813        1.27610       0.393596                 NaN            NaN  0.805591        2.49867       0.447014E-001            NaN
  1263.16        2500.00                 NaN   97.8395       0.620955                 NaN            NaN            NaN  0.306599        1.19037       0.425693E-001            NaN
  1262.03        2500.00                 NaN   99.1612       0.274971                 NaN            NaN            NaN  0.119720       0.438848       0.527769E-002            NaN
  1260.91        2500.00                 NaN   96.0414       0.331217       0.927031                 NaN            NaN  0.612847        2.02906       0.584538E-001            NaN
  1259.79        2500.00                 NaN   96.9264       0.819754       0.123916                 NaN            NaN  0.437187        1.63929       0.534879E-001            NaN
  1258.66        2500.00                 NaN   95.4877       0.287008        1.08155                 NaN            NaN  0.718344        2.34953       0.758187E-001            NaN
  1257.54        2500.00                 NaN   95.8876        1.29927                 NaN            NaN            NaN  0.629915        2.10969       0.735045E-001            NaN
  1256.41        2500.00                 NaN   95.5496       0.209216E-001  0.151277E-001   1.30193       0.171981E-005  0.669772        2.39296       0.496913E-001            NaN
  1255.29        2500.00                 NaN   99.8783       0.647179E-001  0.233907E-001            NaN  0.147851E-005  0.335523E-001            NaN            NaN            NaN
  1254.16        2500.00                 NaN   99.1991       0.185653                 NaN            NaN  0.205156E-005  0.807154E-001  0.532524       0.204554E-002            NaN
  1253.04        2500.00                 NaN   98.7759       0.366801                 NaN            NaN  0.180048E-005  0.188250       0.648044       0.209832E-001            NaN
  1251.91        2500.00                 NaN   96.1923       0.629114E-001   1.13234                 NaN  0.137783E-005  0.574817        1.97534       0.622477E-001            NaN
  1250.79        2500.00                 NaN   95.3138        1.17356       0.789209E-001            NaN  0.731797E-006  0.768425        2.58198       0.832820E-001            NaN
  1249.66        2500.00                 NaN   99.4911       0.267221                 NaN            NaN  0.843576E-006  0.486923E-002  0.236788                 NaN            NaN
  1248.54        2500.00                 NaN   95.2901       0.845464       0.452481                 NaN            NaN  0.786583        2.54028       0.850410E-001            NaN
  1247.41        2500.00                 NaN   99.7826                 NaN            NaN            NaN  0.224333E-003  0.553980E-001  0.156481       0.532126E-002            NaN
  1246.29        2500.00                 NaN   99.9160       0.377554E-001            NaN            NaN            NaN  0.683867E-002  0.394071E-001            NaN            NaN
  1245.17        2500.00                 NaN   99.6150       0.159202                 NaN            NaN            NaN  0.378579E-001  0.181113       0.683185E-002            NaN
  1244.04        2500.00                 NaN   95.5104        1.48402                 NaN            NaN            NaN  0.623409        2.33815       0.439874E-001            NaN
  1242.92        2500.00                 NaN   98.2709       0.285127       0.221368                 NaN            NaN  0.248322       0.950517       0.237412E-001            NaN
  1241.79        2500.00                 NaN   98.5489       0.596554                 NaN            NaN            NaN  0.176955       0.677610                 NaN            NaN
  1240.67        2500.00                 NaN   98.2827       0.189076       0.316839                 NaN            NaN  0.243323       0.941525       0.265603E-001            NaN
  1239.54        2500.00                 NaN   97.7972       0.480414                 NaN            NaN            NaN  0.332432        1.17102       0.417443E-001  0.177213     
  1238.42        2500.00                 NaN   89.8304       0.455778       0.989915                 NaN            NaN   1.06233        4.12732       0.819827E-001   3.45223     
  1237.29        2500.00                 NaN   92.7056        1.08931                 NaN            NaN            NaN  0.728751        3.03219       0.610847E-001   2.38308     
  1236.17        2500.00                 NaN   93.8210        1.82135                 NaN            NaN            NaN  0.666379        2.89456       0.339608E-002  0.793292     
  1235.04        2500.00                 NaN   94.8616       0.247424                 NaN            NaN            NaN  0.495456        1.95567       0.630014E-001   2.37687     
  1233.92        2500.00                 NaN   77.9736        3.89282       0.307088                 NaN            NaN   2.30069        9.58181       0.109775        5.83421     
  1232.79        2500.00                 NaN   97.1514       0.222126       0.256539                 NaN            NaN  0.302851        1.36922       0.255421E-001  0.672284     
  1231.67        2500.00                 NaN   89.8887        1.30596       0.322124       0.281509E-005            NaN  0.987348        4.13753       0.621319E-001   3.29619     
  1230.55        2500.00                 NaN   96.9482       0.274014       0.239915       0.224613E-005            NaN  0.297233        1.31635       0.232346E-001  0.901065     
  1229.42        2500.00                 NaN   89.6677       0.494761        1.10404                 NaN            NaN   1.00674        4.49195       0.720325E-001   3.16274     
  1228.30        2500.00                 NaN   89.5267        1.53246                 NaN            NaN            NaN   1.02657        4.62147       0.621048E-001   3.23074     
  1227.17        2500.00                 NaN  0.557513E-005   10.6645        2.34695       0.322157E-003            NaN   8.68710        46.1041       0.688782        31.5082     
  1226.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1224.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1223.80        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1222.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1221.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1220.42        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1219.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1218.17        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1217.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1215.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1214.80        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1213.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1212.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1211.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1210.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1209.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1208.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1206.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1205.80        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1204.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1203.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1202.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1201.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1200.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
