|6.6.6
Archiving\03_Data\Dfrac/QFM_m5/T13/T13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1506.27        2500.00        97.9482                 NaN            NaN            NaN            NaN            NaN  0.818171        1.23367                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        97.9855                 NaN            NaN            NaN            NaN            NaN   1.21139       0.803101                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.0184                 NaN            NaN            NaN            NaN            NaN  0.786033        1.19555                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.0509                 NaN            NaN            NaN            NaN            NaN   1.17786       0.771270                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.0807                 NaN            NaN            NaN            NaN            NaN  0.758182        1.16112                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.1107                 NaN            NaN            NaN            NaN            NaN   1.14737       0.741978                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1209                 NaN            NaN            NaN            NaN            NaN   1.14208       0.736981                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1850                 NaN            NaN            NaN            NaN            NaN  0.709723        1.10527                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1950                 NaN            NaN            NaN            NaN            NaN   1.10211       0.702913                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2204                 NaN            NaN            NaN            NaN            NaN  0.690488        1.08914                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2468                 NaN            NaN            NaN            NaN            NaN  0.677681        1.07557                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2696                 NaN            NaN            NaN            NaN            NaN  0.666140        1.06426                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2924                 NaN            NaN            NaN            NaN            NaN  0.653946        1.05368                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3167                 NaN            NaN            NaN            NaN            NaN   1.04026       0.643082                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        97.1213                 NaN            NaN            NaN            NaN            NaN   1.19328        1.17831       0.507148                 NaN            NaN            NaN            NaN
  1468.67        2500.00        94.7032                 NaN            NaN  0.847259E-001            NaN            NaN   2.15168        1.50460        1.55576                 NaN            NaN            NaN            NaN
  1466.17        2500.00        94.8058                 NaN            NaN  0.425626                 NaN            NaN   1.53869        1.65083        1.57901                 NaN            NaN            NaN            NaN
  1463.66        2500.00        95.0287                 NaN            NaN  0.417148                 NaN            NaN   1.47774        1.56292        1.51348                 NaN            NaN            NaN            NaN
  1461.15        2500.00        95.2349                 NaN            NaN  0.408866                 NaN            NaN   1.47876        1.42523        1.45226                 NaN            NaN            NaN            NaN
  1458.65        2500.00        95.4391                 NaN            NaN  0.400253                 NaN            NaN   1.36541        1.40351        1.39170                 NaN            NaN            NaN            NaN
  1456.14        2500.00        95.6002                 NaN            NaN  0.396250                 NaN            NaN   1.33795        1.31957        1.34603                 NaN            NaN            NaN            NaN
  1453.63        2500.00        94.6705       0.210037                 NaN            NaN            NaN            NaN   1.90285        1.60650        1.61016                 NaN            NaN            NaN            NaN
  1451.13        2500.00        94.7828       0.227013                 NaN            NaN            NaN            NaN   1.57799        1.82697        1.58521                 NaN            NaN            NaN            NaN
  1448.62        2500.00        95.0826       0.212267                 NaN            NaN            NaN            NaN   1.48477        1.72488        1.49548                 NaN            NaN            NaN            NaN
  1446.12        2500.00        95.3561       0.198598                 NaN            NaN            NaN            NaN   1.63336        1.39919        1.41273                 NaN            NaN            NaN            NaN
  1443.61        2500.00        95.6017       0.186355                 NaN            NaN            NaN            NaN   1.32282        1.55067        1.33849                 NaN            NaN            NaN            NaN
  1441.10        2500.00        95.8251       0.175398                 NaN            NaN            NaN            NaN   1.47462        1.25376        1.27115                 NaN            NaN            NaN            NaN
  1438.60        2500.00        96.0284       0.165201                 NaN            NaN            NaN            NaN   1.40725        1.18969        1.20949                 NaN            NaN            NaN            NaN
  1436.09        2500.00        96.2149       0.155676                 NaN            NaN            NaN            NaN   1.34562        1.13046        1.15333                 NaN            NaN            NaN            NaN
  1433.58        2500.00        96.3876       0.147246                 NaN            NaN            NaN            NaN   1.07690        1.28765        1.10059                 NaN            NaN            NaN            NaN
  1431.08        2500.00        96.5467       0.139330                 NaN            NaN            NaN            NaN   1.02679        1.23486        1.05236                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.6899       0.131768                 NaN            NaN            NaN            NaN   1.18785       0.981375        1.00913                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.8308       0.124919                 NaN            NaN            NaN            NaN   1.14144       0.937053       0.965768                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.9560       0.118851                 NaN            NaN            NaN            NaN  0.897539        1.09994       0.927711                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.0744       0.112677                 NaN            NaN            NaN            NaN  0.860030        1.06154       0.891383                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.1841       0.107090                 NaN            NaN            NaN            NaN   1.02574       0.825285       0.857765                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.2880       0.101789                 NaN            NaN            NaN            NaN  0.992520       0.791691       0.826046                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.3849       0.967921E-001            NaN            NaN            NaN            NaN  0.761345       0.960898       0.796092                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.4754       0.922769E-001            NaN            NaN            NaN            NaN  0.732938       0.930993       0.768364                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.5625       0.878495E-001            NaN            NaN            NaN            NaN  0.903277       0.705108       0.741296                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.6430       0.837047E-001            NaN            NaN            NaN            NaN  0.877568       0.679183       0.716497                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.7196       0.797125E-001            NaN            NaN            NaN            NaN  0.654744       0.853162       0.692776                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.7921       0.760116E-001            NaN            NaN            NaN            NaN  0.631623       0.829869       0.670360                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.8607       0.724756E-001            NaN            NaN            NaN            NaN  0.609705       0.808078       0.648993                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.9257       0.690647E-001            NaN            NaN            NaN            NaN  0.588665       0.787639       0.628971                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.9877       0.658024E-001            NaN            NaN            NaN            NaN  0.568940       0.768020       0.609506                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.0462       0.627128E-001            NaN            NaN            NaN            NaN  0.549726       0.750028       0.591314                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.1019       0.597383E-001            NaN            NaN            NaN            NaN  0.732422       0.532045       0.573867                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.1551       0.569027E-001            NaN            NaN            NaN            NaN  0.716014       0.514679       0.557267                 NaN            NaN            NaN            NaN
  1383.46        2500.00        98.2063       0.542994E-001            NaN            NaN            NaN            NaN  0.700253       0.497895       0.541248                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.2548       0.515365E-001            NaN            NaN            NaN            NaN  0.481963       0.685634       0.526022                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.3009       0.490686E-001            NaN            NaN            NaN            NaN  0.467396       0.671182       0.511497                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.3451       0.466362E-001            NaN            NaN            NaN            NaN  0.452659       0.658015       0.497623                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.3866       0.442950E-001            NaN            NaN            NaN            NaN  0.645887       0.438635       0.484616                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.4287       0.421425E-001            NaN            NaN            NaN            NaN  0.632652       0.425301       0.471224                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.4669       0.400191E-001            NaN            NaN            NaN            NaN  0.412953       0.620937       0.459150                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.5043       0.379055E-001            NaN            NaN            NaN            NaN  0.610098       0.400301       0.447362                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.5397       0.357819E-001            NaN            NaN            NaN            NaN  0.600002       0.388336       0.436133                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.5743       0.339435E-001            NaN            NaN            NaN            NaN  0.377417       0.589201       0.425093                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.6074       0.321191E-001            NaN            NaN            NaN            NaN  0.579352       0.366500       0.414628                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.6388       0.302193E-001            NaN            NaN            NaN            NaN  0.570690       0.355635       0.404633                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.6693       0.283485E-001            NaN            NaN            NaN            NaN  0.345130       0.562242       0.394957                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.6992       0.266834E-001            NaN            NaN            NaN            NaN  0.553193       0.335627       0.385289                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.7271       0.250256E-001            NaN            NaN            NaN            NaN  0.545466       0.325967       0.376442                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.7543       0.234063E-001            NaN            NaN            NaN            NaN  0.537651       0.316917       0.367718                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.7809       0.218680E-001            NaN            NaN            NaN            NaN  0.530035       0.307993       0.359219                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.8060       0.204056E-001            NaN            NaN            NaN            NaN  0.299709       0.522739       0.351180                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.8306       0.189557E-001            NaN            NaN            NaN            NaN  0.291380       0.515835       0.343273                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.8712       0.101524E-001            NaN  0.610578E-001            NaN            NaN  0.297385       0.424856       0.335323                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.9066       0.344149E-002            NaN  0.106311                 NaN            NaN  0.354622       0.301584       0.327478                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.9288       0.156813E-002            NaN  0.109290                 NaN            NaN  0.344709       0.295184       0.320443                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.9507                 NaN            NaN  0.110880                 NaN            NaN  0.289144       0.336106       0.313200                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.9695                 NaN            NaN  0.108240                 NaN            NaN  0.332045       0.283100       0.307128                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.9871                 NaN            NaN  0.105273                 NaN            NaN  0.328874       0.277378       0.301348                 NaN            NaN            NaN            NaN
  1320.80        2500.00        99.0044                 NaN            NaN  0.102343                 NaN            NaN  0.271628       0.325894       0.295767                 NaN            NaN            NaN            NaN
  1318.30        2500.00        70.0444       0.340151                 NaN   1.86627                 NaN            NaN   3.88968        1.92350        3.70834        18.2277                 NaN            NaN            NaN
  1315.79        2500.00        66.2898       0.398733                 NaN   2.23910                 NaN            NaN   4.40249        1.74480        4.10093        20.8242                 NaN            NaN            NaN
  1313.28        2500.00        73.8795       0.304214                 NaN   1.91036                 NaN            NaN   3.48926        1.04238        3.17391        16.2004                 NaN            NaN            NaN
  1310.78        2500.00        78.8411       0.242087                 NaN   1.68024                 NaN            NaN   2.88987       0.607031        2.56846        13.1712                 NaN            NaN            NaN
  1308.27        2500.00        82.3246       0.198942                 NaN   1.50577                 NaN            NaN   2.46556       0.321856        2.14401        11.0392                 NaN            NaN            NaN
  1305.76        2500.00        84.8997       0.168397                 NaN   1.36200                 NaN            NaN  0.132134        2.14904        1.83047        9.45827                 NaN            NaN            NaN
  1303.26        2500.00        86.4419       0.144563                 NaN   1.27547                 NaN            NaN   1.97925                 NaN   1.65292        8.50593                 NaN            NaN            NaN
  1300.75        2500.00        88.8056       0.129735                 NaN   1.04464                 NaN            NaN   1.66223                 NaN   1.35312        7.00470                 NaN            NaN            NaN
  1298.25        2500.00        89.7374       0.118700                 NaN  0.979848                 NaN            NaN   1.48748                 NaN   1.24386        6.43267                 NaN            NaN            NaN
  1295.74        2500.00        86.1576       0.216142                 NaN  0.960419                 NaN            NaN  0.601120        1.70963        1.69084        8.66422                 NaN            NaN            NaN
  1293.23        2500.00        93.5959       0.487716E-001            NaN  0.730333                 NaN            NaN   1.10156                 NaN  0.846105        3.67731                 NaN            NaN            NaN
  1290.73        2500.00        95.4006       0.236641E-001            NaN  0.479478                 NaN            NaN  0.591961                 NaN  0.488244        3.01604                 NaN            NaN            NaN
  1288.22        2500.00        90.2915       0.102471                 NaN  0.855207                 NaN            NaN   1.70422                 NaN   1.18310        5.86351                 NaN            NaN            NaN
  1285.71        2500.00        94.7716       0.952165E-001            NaN  0.367558                 NaN            NaN  0.295260       0.460412       0.648268        3.36164                 NaN            NaN            NaN
  1283.21        2500.00        94.8486       0.306664E-001            NaN  0.515596                 NaN            NaN  0.955481                 NaN  0.629002        3.02068                 NaN            NaN            NaN
  1280.70        2500.00        95.3803       0.698504E-001            NaN  0.425847                 NaN            NaN  0.630715                 NaN  0.554064        2.93923                 NaN            NaN            NaN
  1278.20        2500.00        93.9891       0.760176E-001            NaN  0.638085                 NaN            NaN  0.974106                 NaN  0.788052        3.53468                 NaN            NaN            NaN
  1275.69        2500.00        95.9322       0.393455E-001            NaN  0.330170                 NaN            NaN  0.592643                 NaN  0.426213        2.67943                 NaN            NaN            NaN
  1273.18        2500.00        95.5260       0.498464E-001            NaN  0.421847                 NaN            NaN  0.735163                 NaN  0.539849        2.72728                 NaN            NaN            NaN
  1270.68        2500.00        95.4760       0.495496E-001            NaN  0.416031                 NaN            NaN  0.762598                 NaN  0.547656        2.74818                 NaN            NaN            NaN
  1268.17        2500.00        95.8861       0.453590E-001            NaN  0.370681                 NaN            NaN  0.720224                 NaN  0.497122        2.48056                 NaN            NaN            NaN
  1265.66        2500.00        96.0220       0.435942E-001            NaN  0.311848                 NaN            NaN  0.645120       0.144140       0.485055        2.34826                 NaN            NaN            NaN
  1263.16        2500.00        96.1212       0.456308E-001            NaN  0.326944                 NaN            NaN  0.711623                 NaN  0.465323        2.32932                 NaN            NaN            NaN
  1260.65        2500.00        96.2299       0.677497E-002            NaN  0.328191                 NaN            NaN  0.661780                 NaN  0.443443        2.23855       0.913799E-001            NaN            NaN
  1258.15        2500.00        89.8746       0.120297E-001            NaN  0.452400                 NaN            NaN   1.80173                 NaN  0.984493        5.22519       0.418885        1.23067                 NaN
  1255.64        2500.00        74.6104                 NaN            NaN  0.170277                 NaN            NaN   2.56621        3.50755        2.28558        11.8778       0.770596        4.21158                 NaN
  1253.13        2500.00                 NaN            NaN            NaN            NaN            NaN   3.05634        7.07225        14.3593        7.41475        45.0473        2.37525        15.5093        5.16553     
  1250.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.94252        7.18141        14.3175        7.48598        45.0467        2.39527        15.5438        5.08684     
  1248.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.82862        7.28964        14.2767        7.55737        45.0460        2.41527        15.5783        5.00806     
  1245.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71463        14.2370        7.39694        7.62892        45.0458        2.43527        15.6131        4.92845     
  1243.11        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70613        7.30599        14.2675        7.78487        44.9679        2.44484        15.6498        4.87293     
  1240.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70613        7.30599        14.2675        7.78487        45.0207        2.44484        15.6753        4.79473     
  1238.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70613        7.30599        14.2675        7.78487        45.0741        2.44484        15.7010        4.71560     
  1235.59        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70613        7.30599        14.2675        7.78487        45.1281        2.44484        15.7271        4.63552     
  1233.08        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70613        7.30599        14.2675        7.78487        45.1827        2.44484        15.7535        4.55449     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60067        7.41586        14.2169        7.82854        45.2064        2.46601        15.7877        4.47786     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60067        7.41586        14.2169        7.82854        45.2624        2.46601        15.8147        4.39490     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60067        7.41586        14.2169        7.82854        45.3190        2.46601        15.8421        4.31094     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   2.58739        14.4431        7.18532        7.88177        45.3371        2.46968        15.8751        4.22061     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.54124        7.55102        14.0754        8.05362        45.2524        2.47555        15.9195        4.13124     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   2.47489        14.1796        7.47994        8.10412        45.2737        2.48857        15.9547        4.04451     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   2.33947        7.76457        13.9475        8.22134        45.2535        2.51658        15.9998        3.95721     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   2.33947        7.76457        13.9475        8.22134        45.3133        2.51658        16.0286        3.86855     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.1927        2.55807        16.0895        3.73099     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.2537        2.55807        16.1190        3.64047     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.3156        2.55807        16.1488        3.54882     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.3776        2.55807        16.1787        3.45691     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.4412        2.55807        16.2094        3.36255     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.5056        2.55807        16.2405        3.26714     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.5707        2.55807        16.2719        3.17064     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.6365        2.55807        16.3037        3.07306     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.7031        2.55807        16.3358        2.97438     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.7704        2.55807        16.3682        2.87458     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04467        7.91219        14.0029        8.46891        45.8385        2.55807        16.4011        2.77365     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91233        8.04801        13.9509        8.51901        45.8695        2.58138        16.4423        2.67663     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91233        8.04801        13.9509        8.51901        45.9395        2.58138        16.4760        2.57283     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91233        8.04801        13.9509        8.51901        46.0104        2.58138        16.5102        2.46771     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91233        8.04801        13.9509        8.51901        46.0822        2.58138        16.5449        2.36125     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.94469        14.4081        7.52909        8.59051        46.1084        2.58191        16.5912        2.24620     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   1.94469        14.4081        7.52909        8.59051        46.1819        2.58191        16.6267        2.13712     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   1.94469        14.4081        7.52909        8.59051        46.2565        2.58191        16.6626        2.02666     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   1.94466        14.4081        7.52912        8.59052        46.3319        2.58191        16.6990        1.91478     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.63966        13.6309        9.61212        45.6638        2.87830        16.8769        1.69826     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.63914        13.6302        9.64088        45.7188        2.87589        16.9175        1.57754     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.62830        13.6422        9.66964        45.7741        2.87326        16.9579        1.45469     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59428        13.6771        9.70234        45.8194        2.87097        16.9944        1.34151     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.48884        13.8094        9.73015        45.8764        2.86470        17.0330        1.19753     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.43983        13.8722        9.76243        45.9270        2.85952        17.0718        1.06732     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9328        9.38167        9.79409        45.9825        2.85794        17.1133       0.937650     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9836        9.32848        9.82636        46.0399        2.85750        17.1565       0.807602     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3453        8.93013        10.3305        45.5339        2.81719        17.1622       0.880705     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0668        9.23578        9.96381        46.0764        2.83282        17.2482       0.576198     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.28866        14.0836        9.91141        46.1245        2.83018        17.2481       0.513551     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25346        14.1274        10.0509        46.1130        2.82632        17.3098       0.319158     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.90365        14.4873        10.0321        46.2706        2.81851        17.3659       0.121877     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.20255        14.1914        10.0880        46.2503        2.82079        17.3938       0.531752E-001
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5922        8.82034        10.1015        46.2776        2.80722        17.4012                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3231        8.92626        10.3656        46.1119        2.81665        17.4565                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9955        8.44331        10.2585        46.1221        2.77540        17.4052                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.95591        14.3525        10.1737        46.2538        2.83392        17.4301                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.8752        8.58993        10.2705        46.0940        2.77749        17.3929                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9448        8.50604        10.3070        46.0687        2.77624        17.3972                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1639        9.11201        10.2338        46.2191        2.82900        17.4421                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.41445        15.1150        10.4067        45.9373        2.74761        17.3790                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1629        8.34620        10.4353        45.9202        2.74899        17.3863                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2347        8.29091        10.4779        45.8729        2.74045        17.3831                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3069        8.23551        10.5209        45.8251        2.73177        17.3799                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3793        8.17988        10.5644        45.7768        2.72299        17.3766                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2401        8.28894        10.5599        45.7957        2.72950        17.3858                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2747        8.26185        10.5953        45.7596        2.72333        17.3853                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3063        8.24014        10.6326        45.7205        2.71645        17.3841                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3690        8.18986        10.6759        45.6749        2.70787        17.3825                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.7750        7.88304        10.7899        45.5212        2.67370        17.3572                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5877        8.02453        10.7705        45.5619        2.68507        17.3703                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.8124        7.82383        10.8374        45.4890        2.67172        17.3656                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5786        8.03382        10.8400        45.4971        2.67558        17.3748                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.9497        7.73978        10.9315        45.3749        2.65077        17.3533                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.1229        7.62467        11.0051        45.2794        2.62738        17.3405                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.52361        16.2458        11.0582        45.2202        2.61470        17.3374                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.0177        7.72350        11.0343        45.2564        2.62526        17.3428                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.0761        7.68261        11.0802        45.1976        2.61783        17.3456                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.8520        7.87830        11.0373        45.2527        2.62749        17.3522                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.27356        16.5748        11.2375        45.0182        2.57294        17.3230                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.4484        7.34006        11.2367        45.0460        2.58641        17.3424                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.19811        16.7168        11.3368        44.8941        2.54562        17.3086                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.0117        6.93146        11.4240        44.8026        2.52335        17.3069                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.09335        16.8582        11.4219        44.7993        2.52392        17.3033                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.94512        17.0570        11.4974        44.7054        2.50219        17.2929                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.93085        17.0554        11.5226        44.6876        2.50474        17.2988                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.80000        17.2391        11.5875        44.6053        2.48038        17.2877                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.84469        17.2192        11.6163        44.5682        2.46925        17.2824                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.66989        17.4607        11.7062        44.4529        2.44269        17.2677                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.4705        6.66381        11.7318        44.4289        2.43599        17.2690                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.5909        6.58842        11.7942        44.3486        2.41961        17.2583                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.7125        6.50837        11.8522        44.2758        2.40125        17.2498                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.43152        17.8259        11.9075        44.2079        2.38440        17.2428                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.8952        6.38682        11.9483        44.1605        2.36996        17.2392                 NaN
