|6.6.6
Archiving\03_Data\Dfrac/QFM_m5/T13/T13_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        7286.08     
  1997.49        2500.00        7287.15     
  1994.99        2500.00        7288.23     
  1992.48        2500.00        7289.31     
  1989.97        2500.00        7290.38     
  1987.47        2500.00        7291.46     
  1984.96        2500.00        7292.53     
  1982.46        2500.00        7293.60     
  1979.95        2500.00        7294.68     
  1977.44        2500.00        7295.75     
  1974.94        2500.00        7296.82     
  1972.43        2500.00        7297.89     
  1969.92        2500.00        7298.96     
  1967.42        2500.00        7300.03     
  1964.91        2500.00        7301.10     
  1962.41        2500.00        7302.17     
  1959.90        2500.00        7303.23     
  1957.39        2500.00        7304.30     
  1954.89        2500.00        7305.37     
  1952.38        2500.00        7306.43     
  1949.87        2500.00        7307.52     
  1947.37        2500.00        7308.56     
  1944.86        2500.00        7309.62     
  1942.36        2500.00        7310.69     
  1939.85        2500.00        7311.75     
  1937.34        2500.00        7312.81     
  1934.84        2500.00        7313.87     
  1932.33        2500.00        7314.93     
  1929.82        2500.00        7315.99     
  1927.32        2500.00        6998.50     
  1924.81        2500.00        3141.22     
  1922.31        2500.00        3122.18     
  1919.80        2500.00        3122.29     
  1917.29        2500.00        3122.51     
  1914.79        2500.00        3122.99     
  1912.28        2500.00        3123.13     
  1909.77        2500.00        3123.31     
  1907.27        2500.00        3126.75     
  1904.76        2500.00        3129.39     
  1902.26        2500.00        3138.94     
  1899.75        2500.00        3171.64     
  1897.24        2500.00        3127.34     
  1894.74        2500.00        3130.39     
  1892.23        2500.00        3129.40     
  1889.72        2500.00        3130.63     
  1887.22        2500.00        3131.80     
  1884.71        2500.00        3133.21     
  1882.21        2500.00        3134.51     
  1879.70        2500.00        3135.43     
  1877.19        2500.00        3136.82     
  1874.69        2500.00        3138.19     
  1872.18        2500.00        3139.24     
  1869.67        2500.00        3140.38     
  1867.17        2500.00        3141.67     
  1864.66        2500.00        3142.97     
  1862.16        2500.00        3144.18     
  1859.65        2500.00        3145.44     
  1857.14        2500.00        3146.76     
  1854.64        2500.00        3148.20     
  1852.13        2500.00        3149.08     
  1849.62        2500.00        3150.30     
  1847.12        2500.00        3151.65     
  1844.61        2500.00        3152.94     
  1842.11        2500.00        3154.12     
  1839.60        2500.00        3155.64     
  1837.09        2500.00        3166.70     
  1834.59        2500.00        3184.26     
  1832.08        2500.00        3185.63     
  1829.57        2500.00        3186.28     
  1827.07        2500.00        3187.34     
  1824.56        2500.00        3189.01     
  1822.06        2500.00        3190.58     
  1819.55        2500.00        3259.75     
  1817.04        2500.00        3191.56     
  1814.54        2500.00        3193.41     
  1812.03        2500.00        3195.06     
  1809.52        2500.00        3195.79     
  1807.02        2500.00        3197.15     
  1804.51        2500.00        3198.40     
  1802.01        2500.00        3199.35     
  1799.50        2500.00        3200.38     
  1796.99        2500.00        3201.66     
  1794.49        2500.00        3202.83     
  1791.98        2500.00        3204.24     
  1789.47        2500.00        3204.81     
  1786.97        2500.00        3206.18     
  1784.46        2500.00        3207.83     
  1781.95        2500.00        3208.20     
  1779.45        2500.00        3209.66     
  1776.94        2500.00        3210.91     
  1774.44        2500.00        3211.81     
  1771.93        2500.00        3213.07     
  1769.42        2500.00        3214.09     
  1766.92        2500.00        3216.26     
  1764.41        2500.00        3216.80     
  1761.90        2500.00        3217.66     
  1759.40        2500.00        3218.68     
  1756.89        2500.00        3220.24     
  1754.39        2500.00        3221.09     
  1751.88        2500.00        3222.07     
  1749.37        2500.00        3223.25     
  1746.87        2500.00        3224.37     
  1744.36        2500.00        3225.44     
  1741.85        2500.00        3226.83     
  1739.35        2500.00        3227.38     
  1736.84        2500.00        3227.96     
  1734.34        2500.00        3229.09     
  1731.83        2500.00        3230.59     
  1729.32        2500.00        3231.62     
  1726.82        2500.00        3232.27     
  1724.31        2500.00        3233.43     
  1721.80        2500.00        3235.18     
  1719.30        2500.00        3235.84     
  1716.79        2500.00        3236.66     
  1714.29        2500.00        3237.94     
  1711.78        2500.00        3238.44     
  1709.27        2500.00        3239.62     
  1706.77        2500.00        3241.15     
  1704.26        2500.00        3241.86     
  1701.75        2500.00        3242.61     
  1699.25        2500.00        3243.61     
  1696.74        2500.00        3244.59     
  1694.24        2500.00        3245.54     
  1691.73        2500.00        3246.75     
  1689.22        2500.00        3187.85     
  1686.72        2500.00        3182.75     
  1684.21        2500.00        3183.10     
  1681.70        2500.00        3183.97     
  1679.20        2500.00        3184.43     
  1676.69        2500.00        3181.97     
  1674.19        2500.00        3185.72     
  1671.68        2500.00        3186.05     
  1669.17        2500.00        3186.93     
  1666.67        2500.00        3187.67     
  1664.16        2500.00        3187.95     
  1661.65        2500.00        3190.01     
  1659.15        2500.00        3188.17     
  1656.64        2500.00        3190.08     
  1654.14        2500.00        3190.60     
  1651.63        2500.00        3191.13     
  1649.12        2500.00        3191.68     
  1646.62        2500.00        3191.74     
  1644.11        2500.00        3191.29     
  1641.60        2500.00        3193.14     
  1639.10        2500.00        3193.94     
  1636.59        2500.00        3194.56     
  1634.09        2500.00        3194.91     
  1631.58        2500.00        3195.23     
  1629.07        2500.00        3196.89     
  1626.57        2500.00        3196.66     
  1624.06        2500.00        3197.64     
  1621.55        2500.00        3197.91     
  1619.05        2500.00        3198.47     
  1616.54        2500.00        3199.20     
  1614.04        2500.00        3199.66     
  1611.53        2500.00        3200.43     
  1609.02        2500.00        3200.54     
  1606.52        2500.00        3200.22     
  1604.01        2500.00        3201.97     
  1601.50        2500.00        3202.05     
  1599.00        2500.00        3202.82     
  1596.49        2500.00        3203.10     
  1593.98        2500.00        3203.74     
  1591.48        2500.00        3204.80     
  1588.97        2500.00        3205.30     
  1586.47        2500.00        3205.67     
  1583.96        2500.00        3206.18     
  1581.45        2500.00        3206.47     
  1578.95        2500.00        3207.27     
  1576.44        2500.00        3207.78     
  1573.93        2500.00        3208.13     
  1571.43        2500.00        3208.51     
  1568.92        2500.00        3209.74     
  1566.42        2500.00        3209.85     
  1563.91        2500.00        3211.45     
  1561.40        2500.00        3211.08     
  1558.90        2500.00        3211.48     
  1556.39        2500.00        3212.27     
  1553.88        2500.00        3211.88     
  1551.38        2500.00        3212.84     
  1548.87        2500.00        3213.47     
  1546.37        2500.00        3213.95     
  1543.86        2500.00        3214.43     
  1541.35        2500.00        3204.74     
  1538.85        2500.00        3201.40     
  1536.34        2500.00        3202.26     
  1533.83        2500.00        3203.60     
  1531.33        2500.00        3204.88     
  1528.82        2500.00        3205.71     
  1526.32        2500.00        3207.18     
  1523.81        2500.00        3208.10     
  1521.30        2500.00        3209.62     
  1518.80        2500.00        3211.36     
  1516.29        2500.00        3208.21     
  1513.78        2500.00        3209.52     
  1511.28        2500.00        3211.01     
  1508.77        2500.00        3212.76     
  1506.27        2500.00        3214.39     
  1503.76        2500.00        3215.57     
  1501.25        2500.00        3217.70     
  1498.75        2500.00        3218.94     
  1496.24        2500.00        3220.85     
  1493.73        2500.00        3222.49     
  1491.23        2500.00        3224.06     
  1488.72        2500.00        3225.85     
  1486.22        2500.00        3227.22     
  1483.71        2500.00        3229.05     
  1481.20        2500.00        3230.49     
  1478.70        2500.00        3232.61     
  1476.19        2500.00        3234.28     
  1473.68        2500.00        3236.02     
  1471.18        2500.00        3132.03     
  1468.67        2500.00        3068.25     
  1466.17        2500.00        3071.04     
  1463.66        2500.00        3073.35     
  1461.15        2500.00        3075.69     
  1458.65        2500.00        3077.94     
  1456.14        2500.00        3079.82     
  1453.63        2500.00        3138.36     
  1451.13        2500.00        3144.92     
