|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.75/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1578.33        500.000        99.2524       0.747628       0.116765E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.83        500.000        99.2607       0.707535       0.317151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.33        500.000        99.2667       0.727630       0.563402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.82        500.000        99.2729       0.727124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.32        500.000        99.2790       0.716179       0.478639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.82        500.000        99.2892       0.689032       0.217277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.32        500.000        99.3032       0.619561       0.772599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.81        500.000        99.3028       0.697190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.31        500.000        99.3065       0.693453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.3161       0.683936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.31        500.000        99.3204       0.671302       0.830882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.81        500.000        99.3258       0.674191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.30        500.000        99.3334       0.666560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        500.000        99.3387       0.650940       0.103569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        500.000        99.2972       0.652856       0.499580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        500.000        99.4035       0.596488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        500.000        99.3547       0.645308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        500.000        99.3636       0.636369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        500.000        99.3271       0.672901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        500.000        99.6773       0.322709       0.100272E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        500.000        99.1120       0.888003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.3869       0.613060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        500.000        99.3938       0.606241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        500.000        99.3979       0.579467       0.226027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        500.000        99.3973       0.602692       0.151752E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        500.000        99.4106       0.560832       0.285428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        500.000        99.3331       0.666924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        500.000        99.5615       0.438510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        500.000        99.3481       0.651910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        500.000        99.4246       0.575405       0.103938E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        500.000        99.4283       0.571705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        500.000        99.4316       0.568437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        500.000        99.4372       0.562830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        500.000        99.4472       0.518214       0.346061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        500.000        99.4461       0.553926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        500.000        99.4512       0.548804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        500.000        99.4541       0.545871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        500.000        99.4573       0.542654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        500.000        99.4620       0.537963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        500.000        99.4678       0.532190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        500.000        99.4694       0.530628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        500.000        99.4746       0.525196       0.171290E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        500.000        99.4782       0.521814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        500.000        99.4808       0.519245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        500.000        99.4850       0.515000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        500.000        99.4893       0.510730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        500.000        99.4933       0.506701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        500.000        99.4946       0.505439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        500.000        99.4424       0.270975                 NaN            NaN  0.286593                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        500.000        99.3785       0.173675E-002            NaN            NaN  0.619776                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        500.000        99.3848       0.780443E-002            NaN            NaN  0.607374                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        500.000        99.3858       0.141670E-001            NaN            NaN  0.600045                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        500.000        99.3858                 NaN            NaN            NaN  0.614162                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        500.000        99.3825                 NaN            NaN            NaN  0.617512                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        500.000        99.3932       0.350658E-001            NaN            NaN  0.571745                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        500.000        99.3896                 NaN            NaN            NaN  0.610419                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        500.000        99.3894                 NaN            NaN            NaN  0.610583                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        500.000        99.3893                 NaN            NaN            NaN  0.610677                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        500.000        99.3917                 NaN            NaN            NaN  0.608274                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        500.000        99.3902                 NaN            NaN            NaN  0.609772                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        500.000        99.3867                 NaN            NaN            NaN  0.613272                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        500.000        99.3882                 NaN            NaN            NaN  0.611801                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        500.000        99.3859                 NaN            NaN            NaN  0.614054                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        500.000        99.3834                 NaN            NaN            NaN  0.616633                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        500.000        99.3766                 NaN            NaN            NaN  0.623387                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        500.000        99.1892       0.165318                 NaN            NaN  0.645516                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        500.000        98.8197                 NaN            NaN            NaN  0.520358       0.659918                 NaN            NaN            NaN            NaN            NaN
  1477.69        500.000        99.0002                 NaN            NaN            NaN  0.405796       0.594019                 NaN            NaN            NaN            NaN            NaN
  1476.18        500.000        99.0125                 NaN            NaN            NaN  0.587385       0.400151                 NaN            NaN            NaN            NaN            NaN
  1474.68        500.000        99.0231                 NaN            NaN            NaN  0.395067       0.581784                 NaN            NaN            NaN            NaN            NaN
  1473.18        500.000        99.0360                 NaN            NaN            NaN  0.389493       0.574474                 NaN            NaN            NaN            NaN            NaN
  1471.68        500.000        99.0470                 NaN            NaN            NaN  0.384580       0.568429                 NaN            NaN            NaN            NaN            NaN
  1470.17        500.000        99.0581                 NaN            NaN            NaN  0.379352       0.562508                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0680                 NaN            NaN            NaN  0.556900       0.375100                 NaN            NaN            NaN            NaN            NaN
  1467.17        500.000        99.0808                 NaN            NaN            NaN  0.550558       0.368647                 NaN            NaN            NaN            NaN            NaN
  1465.67        500.000        99.0912                 NaN            NaN            NaN  0.364724       0.544026                 NaN            NaN            NaN            NaN            NaN
  1464.17        500.000        99.0993                 NaN            NaN            NaN  0.540247       0.360492                 NaN            NaN            NaN            NaN            NaN
  1462.66        500.000        99.1112                 NaN            NaN            NaN  0.354560       0.534247                 NaN            NaN            NaN            NaN            NaN
  1461.16        500.000        99.1227                 NaN            NaN            NaN  0.350847       0.526426                 NaN            NaN            NaN            NaN            NaN
  1459.66        500.000        99.1317                 NaN            NaN            NaN  0.522358       0.345926                 NaN            NaN            NaN            NaN            NaN
  1458.16        500.000        99.1403                 NaN            NaN            NaN  0.341829       0.517843                 NaN            NaN            NaN            NaN            NaN
  1456.66        500.000        99.1510                 NaN            NaN            NaN  0.337248       0.511789                 NaN            NaN            NaN            NaN            NaN
  1455.15        500.000        99.1600                 NaN            NaN            NaN  0.333133       0.506882                 NaN            NaN            NaN            NaN            NaN
  1453.65        500.000        99.1687                 NaN            NaN            NaN  0.329151       0.502104                 NaN            NaN            NaN            NaN            NaN
  1452.15        500.000        99.1773                 NaN            NaN            NaN  0.497831       0.324838                 NaN            NaN            NaN            NaN            NaN
  1450.65        500.000        99.1869                 NaN            NaN            NaN  0.320730       0.492343                 NaN            NaN            NaN            NaN            NaN
  1449.14        500.000        99.1950                 NaN            NaN            NaN  0.316889       0.488102                 NaN            NaN            NaN            NaN            NaN
  1447.64        500.000        99.2486                 NaN            NaN            NaN  0.456620       0.294751                 NaN            NaN            NaN            NaN            NaN
  1446.14        500.000        99.1663                 NaN            NaN            NaN  0.327148       0.506516                 NaN            NaN            NaN            NaN            NaN
  1444.64        500.000        99.2211                 NaN            NaN            NaN  0.304964       0.473903                 NaN            NaN            NaN            NaN            NaN
  1443.14        500.000        98.4624                 NaN            NaN            NaN  0.581113       0.610310                 NaN  0.346167                 NaN            NaN            NaN
  1441.63        500.000        97.3570                 NaN            NaN            NaN   1.05517       0.732419                 NaN  0.855381                 NaN            NaN            NaN
  1440.13        500.000        97.4307                 NaN            NaN            NaN  0.711859        1.02477                 NaN  0.832704                 NaN            NaN            NaN
  1438.63        500.000        97.4995                 NaN            NaN            NaN  0.693011       0.996452                 NaN  0.811076                 NaN            NaN            NaN
  1437.13        500.000        97.5704                 NaN            NaN            NaN  0.673775       0.966939                 NaN  0.788885                 NaN            NaN            NaN
  1435.63        500.000        97.6296                 NaN            NaN            NaN  0.657937       0.942117                 NaN  0.770338                 NaN            NaN            NaN
  1434.12        500.000        97.6947                 NaN            NaN            NaN  0.639676       0.915579                 NaN  0.750056                 NaN            NaN            NaN
  1432.62        500.000        97.7525                 NaN            NaN            NaN  0.891831       0.623648                 NaN  0.732000                 NaN            NaN            NaN
  1431.12        500.000        97.8075                 NaN            NaN            NaN  0.608557       0.869224                 NaN  0.714724                 NaN            NaN            NaN
  1429.62        500.000        97.8636                 NaN            NaN            NaN  0.846420       0.593039                 NaN  0.696904                 NaN            NaN            NaN
  1428.11        500.000        97.9150                 NaN            NaN            NaN  0.825368       0.578859                 NaN  0.680763                 NaN            NaN            NaN
  1426.61        500.000        97.9648                 NaN            NaN            NaN  0.565004       0.805171                 NaN  0.665067                 NaN            NaN            NaN
  1425.11        500.000        98.0118                 NaN            NaN            NaN  0.552446       0.785688                 NaN  0.650099                 NaN            NaN            NaN
  1423.61        500.000        98.0595                 NaN            NaN            NaN  0.538305       0.767045                 NaN  0.635186                 NaN            NaN            NaN
  1422.11        500.000        98.1036                 NaN            NaN            NaN  0.526429       0.748963                 NaN  0.621045                 NaN            NaN            NaN
  1420.60        500.000        98.1405                 NaN            NaN            NaN  0.516258       0.733977                 NaN  0.609304                 NaN            NaN            NaN
  1419.10        500.000        98.1905                 NaN            NaN            NaN  0.714253       0.502018                 NaN  0.593180                 NaN            NaN            NaN
  1417.60        500.000        98.2260                 NaN            NaN            NaN  0.492164       0.699786                 NaN  0.582024                 NaN            NaN            NaN
  1416.10        500.000        98.2662                 NaN            NaN            NaN  0.683864       0.480673                 NaN  0.569216                 NaN            NaN            NaN
  1414.59        500.000        98.3022                 NaN            NaN            NaN  0.669287       0.470586                 NaN  0.557905                 NaN            NaN            NaN
  1413.09        500.000        98.3386                 NaN            NaN            NaN  0.460690       0.654611                 NaN  0.546148                 NaN            NaN            NaN
  1411.59        500.000        98.3716                 NaN            NaN            NaN  0.641620       0.451070                 NaN  0.535685                 NaN            NaN            NaN
  1410.09        500.000        98.4062                 NaN            NaN            NaN  0.627773       0.441524                 NaN  0.524455                 NaN            NaN            NaN
  1408.59        500.000        98.4361                 NaN            NaN            NaN  0.432916       0.616064                 NaN  0.514918                 NaN            NaN            NaN
  1407.08        500.000        98.4690                 NaN            NaN            NaN  0.423580       0.603026                 NaN  0.504367                 NaN            NaN            NaN
  1405.58        500.000        98.4987                 NaN            NaN            NaN  0.415345       0.591162                 NaN  0.494775                 NaN            NaN            NaN
  1404.08        500.000        98.5276                 NaN            NaN            NaN  0.406564       0.580273                 NaN  0.485522                 NaN            NaN            NaN
  1402.58        500.000        98.5566                 NaN            NaN            NaN  0.568451       0.398888                 NaN  0.476076                 NaN            NaN            NaN
  1401.08        500.000        98.5851                 NaN            NaN            NaN  0.557275       0.390737                 NaN  0.466880                 NaN            NaN            NaN
  1399.57        500.000        98.6115                 NaN            NaN            NaN  0.383064       0.547037                 NaN  0.458403                 NaN            NaN            NaN
  1398.07        500.000        98.6362                 NaN            NaN            NaN  0.376119       0.537433                 NaN  0.450254                 NaN            NaN            NaN
  1396.57        500.000        98.6624                 NaN            NaN            NaN  0.368945       0.526934                 NaN  0.441760                 NaN            NaN            NaN
  1395.07        500.000        98.6864                 NaN            NaN            NaN  0.361709       0.517927                 NaN  0.433970                 NaN            NaN            NaN
  1393.56        500.000        98.7105                 NaN            NaN            NaN  0.354642       0.508734                 NaN  0.426132                 NaN            NaN            NaN
  1392.06        500.000        98.7336                 NaN            NaN            NaN  0.500017       0.347750                 NaN  0.418669                 NaN            NaN            NaN
  1390.56        500.000        98.7554                 NaN            NaN            NaN  0.491365       0.341772                 NaN  0.411507                 NaN            NaN            NaN
  1389.06        500.000        98.7778                 NaN            NaN            NaN  0.482791       0.335258                 NaN  0.404163                 NaN            NaN            NaN
  1387.56        500.000        98.7994                 NaN            NaN            NaN  0.328852       0.474627                 NaN  0.397117                 NaN            NaN            NaN
  1386.05        500.000        98.8195                 NaN            NaN            NaN  0.323064       0.466905                 NaN  0.390512                 NaN            NaN            NaN
  1384.55        500.000        98.8393                 NaN            NaN            NaN  0.459243       0.317447                 NaN  0.384039                 NaN            NaN            NaN
  1383.05        500.000        98.8587                 NaN            NaN            NaN  0.311714       0.451945                 NaN  0.377596                 NaN            NaN            NaN
  1381.55        500.000        98.8777                 NaN            NaN            NaN  0.306137       0.444819                 NaN  0.371367                 NaN            NaN            NaN
  1380.05        500.000        98.8965                 NaN            NaN            NaN  0.437640       0.300669                 NaN  0.365191                 NaN            NaN            NaN
  1378.54        500.000        98.9135                 NaN            NaN            NaN  0.431357       0.295503                 NaN  0.359675                 NaN            NaN            NaN
  1377.04        500.000        98.9322                 NaN            NaN            NaN  0.424073       0.290313                 NaN  0.353448                 NaN            NaN            NaN
  1375.54        500.000        98.9495                 NaN            NaN            NaN  0.417891       0.284919                 NaN  0.347724                 NaN            NaN            NaN
  1374.04        500.000        98.9665                 NaN            NaN            NaN  0.411405       0.280004                 NaN  0.342097                 NaN            NaN            NaN
  1372.53        500.000        98.9807                 NaN            NaN            NaN  0.275544       0.406160                 NaN  0.337567                 NaN            NaN            NaN
  1371.03        500.000        99.0003                 NaN            NaN            NaN  0.398778       0.270082                 NaN  0.330823                 NaN            NaN            NaN
  1369.53        500.000        99.0140                 NaN            NaN            NaN  0.266064       0.393640                 NaN  0.326319                 NaN            NaN            NaN
  1368.03        500.000        99.0285                 NaN            NaN            NaN  0.261481       0.388488                 NaN  0.321530                 NaN            NaN            NaN
  1366.53        500.000        99.0439                 NaN            NaN            NaN  0.257069       0.382638                 NaN  0.316387                 NaN            NaN            NaN
  1365.02        500.000        99.0583                 NaN            NaN            NaN  0.377265       0.252827                 NaN  0.311578                 NaN            NaN            NaN
  1363.52        500.000        99.0720                 NaN            NaN            NaN  0.248760       0.372196                 NaN  0.307021                 NaN            NaN            NaN
  1362.02        500.000        99.0858                 NaN            NaN            NaN  0.367306       0.244503                 NaN  0.302404                 NaN            NaN            NaN
  1360.52        500.000        99.0990                 NaN            NaN            NaN  0.240859       0.362141                 NaN  0.298029                 NaN            NaN            NaN
  1359.02        500.000        99.1132                 NaN            NaN            NaN  0.357221       0.236364                 NaN  0.293237                 NaN            NaN            NaN
  1357.51        500.000        99.1258                 NaN            NaN            NaN  0.232235       0.352902                 NaN  0.289100                 NaN            NaN            NaN
  1356.01        500.000        99.1379                 NaN            NaN            NaN  0.348389       0.228653                 NaN  0.285051                 NaN            NaN            NaN
  1354.51        500.000        99.1515                 NaN            NaN            NaN  0.343096       0.224897                 NaN  0.280512                 NaN            NaN            NaN
  1353.01        500.000        99.1633                 NaN            NaN            NaN  0.339010       0.221206                 NaN  0.276465                 NaN            NaN            NaN
  1351.50        500.000        99.1744                 NaN            NaN            NaN  0.335140       0.217698                 NaN  0.272763                 NaN            NaN            NaN
  1350.00        500.000        99.1860                 NaN            NaN            NaN  0.214077       0.331000                 NaN  0.268874                 NaN            NaN            NaN
  1348.50        500.000        99.1975                 NaN            NaN            NaN  0.326735       0.210768                 NaN  0.265024                 NaN            NaN            NaN
  1347.00        500.000        99.2086                 NaN            NaN            NaN  0.322873       0.207259                 NaN  0.261282                 NaN            NaN            NaN
  1345.50        500.000        99.2194                 NaN            NaN            NaN  0.319099       0.203825                 NaN  0.257669                 NaN            NaN            NaN
  1343.99        500.000        99.2300                 NaN            NaN            NaN  0.315319       0.200655                 NaN  0.254051                 NaN            NaN            NaN
  1342.49        500.000        99.2382                 NaN            NaN            NaN  0.198217       0.312296                 NaN  0.251267                 NaN            NaN            NaN
  1340.99        500.000        99.2512                 NaN            NaN            NaN  0.194072       0.307852                 NaN  0.246868                 NaN            NaN            NaN
  1339.49        500.000        99.2605                 NaN            NaN            NaN  0.191341       0.304398                 NaN  0.243714                 NaN            NaN            NaN
  1337.98        500.000        99.2700                 NaN            NaN            NaN  0.188387       0.301048                 NaN  0.240566                 NaN            NaN            NaN
  1336.48        500.000        99.2806                 NaN            NaN            NaN  0.297387       0.184981                 NaN  0.237048                 NaN            NaN            NaN
  1334.98        500.000        99.2884                 NaN            NaN            NaN  0.182482       0.294778                 NaN  0.234320                 NaN            NaN            NaN
  1333.48        500.000        99.2995                 NaN            NaN            NaN  0.179380       0.290565                 NaN  0.230562                 NaN            NaN            NaN
  1331.98        500.000        99.3044                 NaN            NaN            NaN  0.177195       0.289465                 NaN  0.228959                 NaN            NaN            NaN
  1330.47        500.000        99.3191                 NaN            NaN            NaN  0.173358       0.283726                 NaN  0.223839                 NaN            NaN            NaN
  1328.97        500.000        99.3251                 NaN            NaN            NaN  0.281933       0.171004                 NaN  0.221968                 NaN            NaN            NaN
  1327.47        500.000        99.3342                 NaN            NaN            NaN  0.278739       0.168284                 NaN  0.218808                 NaN            NaN            NaN
  1325.97        500.000        99.3420                 NaN            NaN            NaN  0.276190       0.165651                 NaN  0.216181                 NaN            NaN            NaN
  1324.47        500.000        99.3504                 NaN            NaN            NaN  0.273141       0.163080                 NaN  0.213390                 NaN            NaN            NaN
  1322.96        500.000        99.3581                 NaN            NaN            NaN  0.160303       0.270853                 NaN  0.210698                 NaN            NaN            NaN
  1321.46        500.000        99.3664                 NaN            NaN            NaN  0.267744       0.157953                 NaN  0.207871                 NaN            NaN            NaN
  1319.96        500.000        99.3742                 NaN            NaN            NaN  0.155409       0.265105                 NaN  0.205285                 NaN            NaN            NaN
  1318.46        500.000        99.3806                 NaN            NaN            NaN  0.153310       0.263020                 NaN  0.203053                 NaN            NaN            NaN
  1316.95        500.000        99.3894                 NaN            NaN            NaN  0.150381       0.260156                 NaN  0.200047                 NaN            NaN            NaN
  1315.45        500.000        99.3964                 NaN            NaN            NaN  0.257829       0.148074                 NaN  0.197735                 NaN            NaN            NaN
  1313.95        500.000        99.3317                 NaN            NaN            NaN  0.159492       0.275423                 NaN  0.233364                 NaN            NaN            NaN
  1312.45        500.000        99.5257                 NaN            NaN            NaN  0.209970       0.959680E-001            NaN  0.168377                 NaN            NaN            NaN
  1310.95        500.000        99.4440                 NaN            NaN            NaN  0.200443       0.164863                 NaN  0.190736                 NaN            NaN            NaN
  1309.44        500.000        99.5198                 NaN            NaN            NaN  0.250127       0.617442E-001            NaN  0.168289                 NaN            NaN            NaN
  1307.94        500.000        99.2081                 NaN            NaN            NaN  0.945607E-001  0.470686                 NaN  0.226671                 NaN            NaN            NaN
  1306.44        500.000        99.4144                 NaN            NaN            NaN  0.382369                 NaN            NaN  0.203222                 NaN            NaN            NaN
  1304.94        500.000        99.5401                 NaN            NaN            NaN  0.282600       0.556857E-001            NaN  0.121597                 NaN            NaN            NaN
  1303.44        500.000        99.4504                 NaN            NaN            NaN  0.240006       0.130235                 NaN  0.179380                 NaN            NaN            NaN
  1301.93        500.000        99.4260                 NaN            NaN            NaN  0.345390                 NaN            NaN  0.228651                 NaN            NaN            NaN
  1300.43        500.000        99.4745                 NaN            NaN            NaN  0.341596                 NaN            NaN  0.183880                 NaN            NaN            NaN
  1298.93        500.000        99.4900                 NaN            NaN            NaN  0.443817E-004  0.395803                 NaN  0.114180                 NaN            NaN            NaN
  1297.43        500.000        99.4847                 NaN            NaN            NaN  0.209730       0.141164                 NaN  0.164393                 NaN            NaN            NaN
  1295.92        500.000        99.4805                 NaN            NaN            NaN  0.119780       0.230547                 NaN  0.169195                 NaN            NaN            NaN
  1294.42        500.000        99.4865                 NaN            NaN            NaN  0.228540       0.117840                 NaN  0.167102                 NaN            NaN            NaN
  1292.92        500.000        99.4924                 NaN            NaN            NaN  0.115588       0.226815                 NaN  0.165219                 NaN            NaN            NaN
  1291.42        500.000        99.4980                 NaN            NaN            NaN  0.113991       0.224819                 NaN  0.163220                 NaN            NaN            NaN
  1289.92        500.000        99.5032                 NaN            NaN            NaN  0.223475       0.111896                 NaN  0.161464                 NaN            NaN            NaN
  1288.41        500.000        99.5085                 NaN            NaN            NaN  0.221807       0.110015                 NaN  0.159671                 NaN            NaN            NaN
  1286.91        500.000        99.5141                 NaN            NaN            NaN  0.220048       0.108002                 NaN  0.157800                 NaN            NaN            NaN
  1285.41        500.000        99.5193                 NaN            NaN            NaN  0.218290       0.106383                 NaN  0.156005                 NaN            NaN            NaN
  1283.91        500.000        99.5141                 NaN            NaN            NaN  0.107759       0.219663                 NaN  0.158435                 NaN            NaN            NaN
  1282.41        500.000        99.5404                 NaN            NaN            NaN  0.213408       0.977911E-001            NaN  0.148372                 NaN            NaN            NaN
  1280.90        500.000        99.5350                 NaN            NaN            NaN  0.213739       0.100549                 NaN  0.150750                 NaN            NaN            NaN
  1279.40        500.000        99.5395                 NaN            NaN            NaN  0.985502E-001  0.212690                 NaN  0.149280                 NaN            NaN            NaN
  1277.90        500.000        99.5448                 NaN            NaN            NaN  0.969279E-001  0.210953                 NaN  0.147363                 NaN            NaN            NaN
  1276.40        500.000        99.5497                 NaN            NaN            NaN  0.209577       0.949621E-001            NaN  0.145800                 NaN            NaN            NaN
  1274.89        500.000        99.5546                 NaN            NaN            NaN  0.931932E-001  0.208066                 NaN  0.144118                 NaN            NaN            NaN
  1273.39        500.000        99.0882                 NaN            NaN            NaN  0.124386       0.269961                 NaN  0.190967       0.326442                 NaN            NaN
  1271.89        500.000        89.4155                 NaN            NaN            NaN  0.854455        1.52170                 NaN   1.20703        7.00136                 NaN            NaN
  1270.39        500.000        90.6443                 NaN            NaN            NaN  0.759388        1.32963                 NaN   1.06177        6.20491                 NaN            NaN
  1268.89        500.000        92.1543                 NaN            NaN            NaN   1.12163       0.628673                 NaN  0.887363        5.20799                 NaN            NaN
  1267.38        500.000        93.1452                 NaN            NaN            NaN  0.987684       0.539644                 NaN  0.773104        4.55437                 NaN            NaN
  1265.88        500.000        93.8929                 NaN            NaN            NaN  0.887817       0.470884                 NaN  0.687580        4.06083                 NaN            NaN
  1264.38        500.000        94.4661                 NaN            NaN            NaN  0.415845       0.813726                 NaN  0.622455        3.68187                 NaN            NaN
  1262.88        500.000        94.9575                 NaN            NaN            NaN  0.368388       0.751240                 NaN  0.567103        3.35581                 NaN            NaN
  1261.38        500.000        95.3674                 NaN            NaN            NaN  0.701118       0.327246                 NaN  0.521448        3.08281                 NaN            NaN
  1259.87        500.000        94.7327                 NaN            NaN            NaN   1.12432                 NaN            NaN  0.631268        3.51170                 NaN            NaN
