|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/KHA22/KHA22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1371.79        500.000        14.9530                 NaN            NaN   50.1692                 NaN  0.590084       0.566001        25.2458        4.98475        2.34402        1.14718                 NaN            NaN
  1368.59        500.000        14.9526                 NaN            NaN   50.1693                 NaN  0.590093       0.566019        25.2459        4.98477        2.34404        1.14726                 NaN            NaN
  1365.38        500.000        14.9522                 NaN            NaN   50.1693                 NaN  0.590102       0.566037        25.2461        4.98479        2.34406        1.14733                 NaN            NaN
  1362.18        500.000        14.9518                 NaN            NaN   50.1694                 NaN  0.590111       0.566055        25.2463        4.98481        2.34408        1.14741                 NaN            NaN
  1358.97        500.000        12.2762                 NaN            NaN   50.3235                 NaN  0.591500       0.615915        24.4651        5.70014        3.93435        2.09332                 NaN            NaN
  1355.77        500.000        12.2760                 NaN            NaN   50.3235                 NaN  0.591508       0.615933        24.4652        5.70015        3.93438        2.09345                 NaN            NaN
  1352.56        500.000        12.2757                 NaN            NaN   50.3234                 NaN  0.591516       0.615951        24.4653        5.70016        3.93440        2.09358                 NaN            NaN
  1349.36        500.000        12.2754                 NaN            NaN   50.3234                 NaN  0.591523       0.615969        24.4654        5.70017        3.93443        2.09371                 NaN            NaN
  1346.15        500.000        12.2752                 NaN            NaN   50.3233                 NaN  0.591531       0.615987        24.4655        5.70018        3.93446        2.09384                 NaN            NaN
  1342.95        500.000        12.2749                 NaN            NaN   50.3233                 NaN  0.591539       0.616005        24.4656        5.70019        3.93449        2.09397                 NaN            NaN
  1339.74        500.000        12.2747                 NaN            NaN   50.3233                 NaN  0.591546       0.616023        24.4657        5.70020        3.93452        2.09410                 NaN            NaN
  1336.54        500.000        12.2744                 NaN            NaN   50.3232                 NaN  0.591554       0.616041        24.4658        5.70021        3.93455        2.09423                 NaN            NaN
  1333.33        500.000        10.4294                 NaN            NaN   50.4142                 NaN  0.592534       0.656938        23.8989        6.13866        5.06066        2.80866                 NaN            NaN
  1330.13        500.000        10.4293                 NaN            NaN   50.4141                 NaN  0.592541       0.656956        23.8990        6.13866        5.06069        2.80883                 NaN            NaN
  1326.92        500.000        10.4291                 NaN            NaN   50.4140                 NaN  0.592548       0.656974        23.8991        6.13866        5.06072        2.80900                 NaN            NaN
  1323.72        500.000        10.4289                 NaN            NaN   50.4138                 NaN  0.592554       0.656993        23.8991        6.13867        5.06075        2.80917                 NaN            NaN
  1320.51        500.000        10.4287                 NaN            NaN   50.4137                 NaN  0.592561       0.657011        23.8992        6.13867        5.06078        2.80934                 NaN            NaN
  1317.31        500.000        10.4286                 NaN            NaN   50.4136                 NaN  0.592567       0.657029        23.8993        6.13867        5.06082        2.80951                 NaN            NaN
  1314.10        500.000        10.4284                 NaN            NaN   50.4135                 NaN  0.592574       0.657047        23.8993        6.13867        5.06085        2.80968                 NaN            NaN
  1310.90        500.000        10.4282                 NaN            NaN   50.4133                 NaN  0.592580       0.657064        23.8994        6.13867        5.06088        2.80985                 NaN            NaN
  1307.69        500.000        9.04776                 NaN            NaN   50.4631                 NaN  0.593347       0.691460        23.4963        6.42351        5.90038        3.38421                 NaN            NaN
  1304.49        500.000        8.89784                 NaN            NaN   50.4667                 NaN  0.593439       0.695386        23.4562        6.45218        5.98967        3.44854                 NaN            NaN
  1301.28        500.000        7.53895                 NaN            NaN   50.5476                 NaN  0.594031       0.699800        23.4257        6.23421        6.55904        3.62713       0.773580                 NaN
  1298.08        500.000                 NaN            NaN            NaN   51.0191                 NaN  0.597135       0.707499        23.4372        7.06635        7.25801        4.37810        5.53657                 NaN
  1294.87        500.000                 NaN            NaN            NaN   51.0204                 NaN  0.597130       0.710318        23.4472        7.22490        7.07454        4.38715        5.53834                 NaN
  1291.67        500.000                 NaN            NaN            NaN   51.0200                 NaN  0.597134       0.710334        23.4472        7.22492        7.07452        4.38740        5.53843                 NaN
  1288.46        500.000                 NaN            NaN            NaN   51.0197                 NaN  0.597138       0.710351        23.4472        7.22494        7.07450        4.38764        5.53852                 NaN
  1285.26        500.000                 NaN            NaN            NaN   51.0194                 NaN  0.597142       0.710367        23.4472        7.22496        7.07448        4.38789        5.53861                 NaN
  1282.05        500.000                 NaN            NaN            NaN   51.0261                 NaN  0.597110       0.721583        23.4993        7.08723        7.09934        4.42391        5.54534                 NaN
  1278.85        500.000                 NaN            NaN            NaN   51.0258                 NaN  0.597114       0.721599        23.4993        7.08725        7.09932        4.42415        5.54543                 NaN
  1275.64        500.000                 NaN            NaN            NaN   51.0255                 NaN  0.597118       0.721616        23.4993        7.08727        7.09930        4.42440        5.54552                 NaN
  1272.44        500.000                 NaN            NaN            NaN   51.0251                 NaN  0.597122       0.721633        23.4993        7.08730        7.09928        4.42465        5.54561                 NaN
  1269.23        500.000                 NaN            NaN            NaN   51.0248                 NaN  0.597126       0.721649        23.4993        7.08732        7.09925        4.42490        5.54570                 NaN
  1266.03        500.000                 NaN            NaN            NaN   51.0244                 NaN  0.597130       0.721665        23.4993        7.08734        7.09923        4.42514        5.54578                 NaN
  1262.82        500.000                 NaN            NaN            NaN   51.0241                 NaN  0.597134       0.721682        23.4993        7.08736        7.09921        4.42539        5.54587                 NaN
  1259.62        500.000                 NaN            NaN            NaN   51.0238                 NaN  0.597137       0.721698        23.4992        7.08738        7.09919        4.42564        5.54596                 NaN
  1256.41        500.000                 NaN            NaN            NaN   51.0350                 NaN  0.597075       0.745140        23.5940        7.14462        6.83177        4.49446        5.55796                 NaN
  1253.21        500.000                 NaN            NaN            NaN   51.0346                 NaN  0.597079       0.745156        23.5940        7.14460        6.83179        4.49471        5.55805                 NaN
  1250.00        500.000                 NaN            NaN            NaN   51.0343                 NaN  0.597083       0.745173        23.5940        7.14458        6.83181        4.49496        5.55814                 NaN
  1246.79        500.000                 NaN            NaN            NaN   51.0339                 NaN  0.597086       0.745190        23.5940        7.14455        6.83184        4.49521        5.55823                 NaN
  1243.59        500.000                 NaN            NaN            NaN   51.0336                 NaN  0.597090       0.745207        23.5940        7.14453        6.83186        4.49546        5.55832                 NaN
  1240.38        500.000                 NaN            NaN            NaN   51.0332                 NaN  0.597094       0.745224        23.5939        7.14451        6.83188        4.49571        5.55841                 NaN
  1237.18        500.000                 NaN            NaN            NaN   51.0329                 NaN  0.597097       0.745240        23.5939        7.14448        6.83191        4.49596        5.55849                 NaN
  1233.97        500.000                 NaN            NaN            NaN   51.0325                 NaN  0.597101       0.745257        23.5939        7.14446        6.83193        4.49621        5.55858                 NaN
  1230.77        500.000                 NaN            NaN            NaN   51.0403                 NaN  0.597044       0.769941        23.6816        6.59677        7.18331        4.56152        5.56949                 NaN
  1227.56        500.000                 NaN            NaN            NaN   51.0399                 NaN  0.597047       0.769958        23.6816        6.59680        7.18329        4.56178        5.56958                 NaN
  1224.36        500.000                 NaN            NaN            NaN   51.0396                 NaN  0.597051       0.769976        23.6816        6.59682        7.18326        4.56203        5.56967                 NaN
  1221.15        500.000                 NaN            NaN            NaN   51.0392                 NaN  0.597055       0.769993        23.6816        6.59685        7.18324        4.56229        5.56975                 NaN
  1217.95        500.000                 NaN            NaN            NaN   51.0389                 NaN  0.597058       0.770010        23.6816        6.59687        7.18321        4.56254        5.56984                 NaN
  1214.74        500.000                 NaN            NaN            NaN   51.0385                 NaN  0.597062       0.770027        23.6816        6.59690        7.18319        4.56279        5.56993                 NaN
  1211.54        500.000                 NaN            NaN            NaN   51.0382                 NaN  0.597065       0.770044        23.6816        6.59692        7.18317        4.56305        5.57002                 NaN
  1208.33        500.000                 NaN            NaN            NaN   51.0378                 NaN  0.597069       0.770061        23.6816        6.59695        7.18314        4.56330        5.57010                 NaN
  1205.13        500.000                 NaN            NaN            NaN   51.0427                 NaN  0.597016       0.795757        23.7634        7.21690        6.37928        4.62534        5.57967                 NaN
  1201.92        500.000                 NaN            NaN            NaN   51.0423                 NaN  0.597020       0.795774        23.7634        7.21687        6.37930        4.62560        5.57976                 NaN
  1198.72        500.000                 NaN            NaN            NaN   51.0419                 NaN  0.597023       0.795792        23.7634        7.21685        6.37933        4.62585        5.57985                 NaN
  1195.51        500.000                 NaN            NaN            NaN   51.0416                 NaN  0.597027       0.795809        23.7634        7.21682        6.37935        4.62611        5.57993                 NaN
  1192.31        500.000                 NaN            NaN            NaN   51.0412                 NaN  0.597030       0.795827        23.7634        7.21680        6.37938        4.62637        5.58002                 NaN
  1189.10        500.000                 NaN            NaN            NaN   51.0408                 NaN  0.597033       0.795844        23.7634        7.21677        6.37941        4.62662        5.58011                 NaN
  1185.90        500.000                 NaN            NaN            NaN   51.0405                 NaN  0.597037       0.795861        23.7634        7.21675        6.37943        4.62688        5.58019                 NaN
  1182.69        500.000                 NaN            NaN            NaN   51.0401                 NaN  0.597040       0.795879        23.7634        7.21672        6.37946        4.62714        5.58028                 NaN
  1179.49        500.000                 NaN            NaN            NaN   51.0414                 NaN  0.596993       0.822934        23.8435        7.24591        6.17515        4.68556        5.58858                 NaN
  1176.28        500.000                 NaN            NaN            NaN   51.0410                 NaN  0.596996       0.822952        23.8435        7.24588        6.17518        4.68582        5.58867                 NaN
  1173.08        500.000                 NaN            NaN            NaN   51.0406                 NaN  0.596999       0.822970        23.8435        7.24585        6.17521        4.68608        5.58876                 NaN
  1169.87        500.000                 NaN            NaN            NaN   51.0403                 NaN  0.597002       0.822988        23.8435        7.24583        6.17523        4.68634        5.58884                 NaN
  1166.67        500.000                 NaN            NaN            NaN   51.0399                 NaN  0.597006       0.823005        23.8435        7.24580        6.17526        4.68660        5.58893                 NaN
  1163.46        500.000                 NaN            NaN            NaN   51.0395                 NaN  0.597009       0.823023        23.8435        7.24577        6.17529        4.68686        5.58901                 NaN
  1160.26        500.000                 NaN            NaN            NaN   51.0392                 NaN  0.597012       0.823041        23.8435        7.24575        6.17532        4.68712        5.58910                 NaN
  1157.05        500.000                 NaN            NaN            NaN   51.0388                 NaN  0.597015       0.823059        23.8435        7.24572        6.17534        4.68738        5.58919                 NaN
  1153.85        500.000                 NaN            NaN            NaN   51.0365                 NaN  0.596973       0.851486        23.9233        7.27076        5.98240        4.74216        5.59642                 NaN
  1150.64        500.000                 NaN            NaN            NaN   51.0361                 NaN  0.596976       0.851504        23.9233        7.27073        5.98243        4.74242        5.59651                 NaN
  1147.44        500.000                 NaN            NaN            NaN   51.0357                 NaN  0.596979       0.851523        23.9233        7.27071        5.98245        4.74268        5.59659                 NaN
  1144.23        500.000                 NaN            NaN            NaN   51.0353                 NaN  0.596982       0.851541        23.9234        7.27068        5.98248        4.74294        5.59668                 NaN
  1141.03        500.000                 NaN            NaN            NaN   51.0350                 NaN  0.596985       0.851559        23.9234        7.27065        5.98251        4.74320        5.59676                 NaN
  1137.82        500.000                 NaN            NaN            NaN   51.0346                 NaN  0.596988       0.851577        23.9234        7.27062        5.98254        4.74347        5.59685                 NaN
  1134.62        500.000                 NaN            NaN            NaN   51.0342                 NaN  0.596991       0.851595        23.9234        7.27060        5.98257        4.74373        5.59693                 NaN
  1131.41        500.000                 NaN            NaN            NaN   51.0338                 NaN  0.596994       0.851613        23.9234        7.27057        5.98260        4.74399        5.59702                 NaN
  1128.21        500.000                 NaN            NaN            NaN   51.0278                 NaN  0.596958       0.881529        24.0040        7.29287        5.79928        4.79496        5.60268                 NaN
  1125.00        500.000                 NaN            NaN            NaN   51.0274                 NaN  0.596961       0.881548        24.0040        7.29285        5.79931        4.79522        5.60277                 NaN
  1121.79        500.000                 NaN            NaN            NaN   51.0254                 NaN  0.596954       0.889123        24.0257        7.29639        5.75369        4.80830        5.60440                 NaN
  1118.59        500.000                 NaN            NaN            NaN   51.0236                 NaN  0.596952       0.893124        24.0354        7.29955        5.73218        4.81435        5.60486                 NaN
  1115.38        500.000                 NaN            NaN            NaN   50.5429       0.312470       0.597196       0.971939        24.1520        7.47642        5.73021        4.64250        5.57434                 NaN
  1112.18        500.000                 NaN            NaN            NaN   50.5426       0.312468       0.597198       0.971960        24.1520        7.47639        5.73024        4.64275        5.57442                 NaN
  1108.97        500.000                 NaN            NaN            NaN   50.5422       0.312467       0.597201       0.971981        24.1520        7.47636        5.73027        4.64301        5.57450                 NaN
  1105.77        500.000                 NaN            NaN            NaN   50.5418       0.312465       0.597204       0.972002        24.1520        7.47633        5.73030        4.64326        5.57459                 NaN
  1102.56        500.000                 NaN            NaN            NaN   50.5456       0.303775       0.597189       0.987831        24.1968        5.64117        7.48305        4.66748        5.57712                 NaN
  1099.36        500.000                 NaN            NaN            NaN   50.5452       0.303773       0.597192       0.987852        24.1968        5.64120        7.48302        4.66774        5.57720                 NaN
  1096.15        500.000                 NaN            NaN            NaN   50.5448       0.303771       0.597195       0.987873        24.1969        5.64123        7.48299        4.66800        5.57728                 NaN
  1092.95        500.000                 NaN            NaN            NaN   50.5444       0.303769       0.597198       0.987894        24.1969        5.64126        7.48296        4.66825        5.57737                 NaN
  1089.74        500.000                 NaN            NaN            NaN   50.5440       0.303768       0.597201       0.987915        24.1969        5.64129        7.48293        4.66851        5.57745                 NaN
  1086.54        500.000                 NaN            NaN            NaN   50.5437       0.303766       0.597203       0.987936        24.1969        5.64132        7.48290        4.66877        5.57753                 NaN
  1083.33        500.000                 NaN            NaN            NaN   50.5433       0.303764       0.597206       0.987957        24.1969        5.64135        7.48287        4.66902        5.57762                 NaN
  1080.13        500.000                 NaN            NaN            NaN   50.5429       0.303762       0.597209       0.987977        24.1970        5.64139        7.48284        4.66928        5.57770                 NaN
  1076.92        500.000                 NaN            NaN            NaN   50.5530       0.280624       0.597181        1.02110        24.2885        5.46900        7.49503        4.71448        5.58107                 NaN
  1073.72        500.000                 NaN            NaN            NaN   50.5526       0.280622       0.597183        1.02113        24.2885        5.46903        7.49500        4.71474        5.58115                 NaN
  1070.51        500.000                 NaN            NaN            NaN   50.5523       0.280620       0.597186        1.02115        24.2885        5.46906        7.49497        4.71500        5.58123                 NaN
  1067.31        500.000                 NaN            NaN            NaN   50.5519       0.280619       0.597189        1.02117        24.2885        5.46909        7.49494        4.71526        5.58132                 NaN
  1064.10        500.000                 NaN            NaN            NaN   50.5515       0.280617       0.597191        1.02119        24.2886        5.46913        7.49491        4.71552        5.58140                 NaN
  1060.90        500.000                 NaN            NaN            NaN   50.5511       0.280615       0.597194        1.02121        24.2886        5.46916        7.49488        4.71577        5.58148                 NaN
  1057.69        500.000                 NaN            NaN            NaN   50.5507       0.280613       0.597196        1.02123        24.2886        5.46919        7.49485        4.71603        5.58156                 NaN
  1054.49        500.000                 NaN            NaN            NaN   50.5503       0.280611       0.597199        1.02125        24.2886        5.46922        7.49482        4.71629        5.58165                 NaN
  1051.28        500.000                 NaN            NaN            NaN   50.5637       0.249643       0.597177        1.05644        24.3838        5.30353        7.50482        4.75771        5.58318                 NaN
  1048.08        500.000                 NaN            NaN            NaN   50.5653       0.244873       0.597177        1.06103        24.3959        7.50639        5.28416        4.76308        5.31211       0.269983     
  1044.87        500.000                 NaN            NaN            NaN   50.5670       0.237811       0.597179        1.06581        24.4047        7.51009        5.27411        4.77110        3.83701        1.73515     
  1041.67        500.000                 NaN            NaN            NaN   50.5667       0.237809       0.597181        1.06583        24.4047        7.51007        5.27415        4.77137        3.83707        1.73512     
  1038.46        500.000                 NaN            NaN            NaN   50.5707       0.222875       0.597182        1.07550        24.4225        5.25529        7.51784        4.78721        1.27500        4.27589     
  1035.26        500.000                 NaN            NaN            NaN   50.5726       0.214985       0.597184        1.08041        24.4316        5.24644        7.52192        4.79530       0.162042        5.37748     
  1032.05        500.000                 NaN            NaN            NaN   50.5745       0.209755       0.597185        1.08519        24.4443        7.52353        5.22658        4.79975                 NaN   5.53919     
  1028.85        500.000                 NaN            NaN            NaN   50.5742       0.209754       0.597188        1.08522        24.4444        7.52352        5.22662        4.80002                 NaN   5.53909     
  1025.64        500.000                 NaN            NaN            NaN   50.5784       0.199995       0.597186        1.09480        24.4715        5.18259        7.52567        4.80710                 NaN   5.54275     
  1022.44        500.000                 NaN            NaN            NaN   50.5781       0.199994       0.597189        1.09483        24.4715        5.18263        7.52565        4.80737                 NaN   5.54265     
  1019.23        500.000                 NaN            NaN            NaN   50.5778       0.199993       0.597193        1.09485        24.4716        5.18268        7.52564        4.80764                 NaN   5.54255     
  1016.03        500.000                 NaN            NaN            NaN   50.5775       0.199992       0.597196        1.09488        24.4717        5.18272        7.52562        4.80791                 NaN   5.54245     
  1012.82        500.000                 NaN            NaN            NaN   50.5772       0.199991       0.597200        1.09490        24.4718        5.18277        7.52561        4.80818                 NaN   5.54235     
  1009.62        500.000                 NaN            NaN            NaN   50.5769       0.199990       0.597203        1.09493        24.4719        5.18282        7.52559        4.80845                 NaN   5.54225     
  1006.41        500.000                 NaN            NaN            NaN   50.5766       0.199989       0.597207        1.09495        24.4719        5.18286        7.52558        4.80872                 NaN   5.54215     
  1003.21        500.000                 NaN            NaN            NaN   50.5763       0.199989       0.597210        1.09498        24.4720        5.18291        7.52556        4.80899                 NaN   5.54205     
  1000.00        500.000                 NaN            NaN            NaN   50.5965       0.155277       0.597194        1.13488        24.5811        7.53488        5.01020        4.83222                 NaN   5.55767     
