|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1230.77        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1227.56        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1224.36        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1221.15        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1217.95        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1214.74        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1211.54        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1208.33        500.000                 NaN            NaN            NaN   52.6142                 NaN  0.673243        1.00398        23.8773        6.54878        7.13508        3.81684        4.33052                 NaN
  1205.13        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1201.92        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1198.72        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1195.51        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1192.31        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1189.10        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1185.90        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1182.69        500.000                 NaN            NaN            NaN   52.6245                 NaN  0.673245        1.03804        23.9607        7.16594        6.33022        3.86889        4.33839                 NaN
  1179.49        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1176.28        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1173.08        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1169.87        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1166.67        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1163.46        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1160.26        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1157.05        500.000                 NaN            NaN            NaN   52.6303                 NaN  0.673246        1.07388        24.0426        7.19222        6.12461        3.91786        4.34525                 NaN
  1153.85        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1150.64        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1147.44        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1144.23        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1141.03        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1137.82        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1134.62        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1131.41        500.000                 NaN            NaN            NaN   52.6310                 NaN  0.673248        1.11147        24.1244        7.21435        5.93055        3.96374        4.35124                 NaN
  1128.21        500.000                 NaN            NaN            NaN   52.6275                 NaN  0.673249        1.15088        24.2060        7.23376        5.74622        4.00638        4.35597                 NaN
  1125.00        500.000                 NaN            NaN            NaN   52.6275                 NaN  0.673249        1.15088        24.2060        7.23376        5.74622        4.00638        4.35597                 NaN
  1121.79        500.000                 NaN            NaN            NaN   52.6258                 NaN  0.673250        1.16090        24.2291        7.23655        5.70001        4.01716        4.35727                 NaN
  1118.59        500.000                 NaN            NaN            NaN   52.6239                 NaN  0.673250        1.16619        24.2392        7.23943        5.67843        4.02202        4.35761                 NaN
  1115.38        500.000                 NaN            NaN            NaN   52.0849       0.332814       0.673246        1.26279        24.3498        7.41228        5.67548        3.87665        4.33209                 NaN
  1112.18        500.000                 NaN            NaN            NaN   52.0849       0.332814       0.673246        1.26279        24.3498        7.41228        5.67548        3.87665        4.33209                 NaN
  1108.97        500.000                 NaN            NaN            NaN   52.0849       0.332814       0.673246        1.26279        24.3498        7.41228        5.67548        3.87665        4.33209                 NaN
  1105.77        500.000                 NaN            NaN            NaN   52.0849       0.332814       0.673246        1.26279        24.3498        7.41228        5.67548        3.87665        4.33209                 NaN
  1102.56        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1099.36        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1096.15        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1092.95        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1089.74        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1086.54        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1083.33        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1080.13        500.000                 NaN            NaN            NaN   52.0897       0.323571       0.673247        1.28355        24.3957        5.58579        7.41751        3.89678        4.33417                 NaN
  1076.92        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1073.72        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1070.51        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1067.31        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1064.10        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1060.90        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1057.69        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1054.49        500.000                 NaN            NaN            NaN   52.1008       0.298942       0.673249        1.32693        24.4897        5.41219        7.42665        3.93450        4.33707                 NaN
  1051.28        500.000                 NaN            NaN            NaN   52.1141       0.265965       0.673250        1.37290        24.5875        5.24512        7.43362        3.96902        4.33850                 NaN
  1048.08        500.000                 NaN            NaN            NaN   52.1160       0.260885       0.673250        1.37885        24.5999        7.43471        5.22533        3.97329        4.12779       0.210018     
  1044.87        500.000                 NaN            NaN            NaN   52.1178       0.253363       0.673250        1.38500        24.6089        7.43699        5.21368        3.97977        2.98139        1.34979     
  1041.67        500.000                 NaN            NaN            NaN   52.1178       0.253363       0.673250        1.38500        24.6089        7.43699        5.21368        3.97977        2.98139        1.34979     
  1038.46        500.000                 NaN            NaN            NaN   52.1217       0.237454       0.673250        1.39746        24.6273        5.19141        7.44176        3.99279       0.990565        3.32638     
  1035.26        500.000                 NaN            NaN            NaN   52.1236       0.229050       0.673250        1.40376        24.6366        5.18073        7.44429        3.99932       0.125885        4.18344     
  1032.05        500.000                 NaN            NaN            NaN   52.1257       0.223479       0.673250        1.40996        24.6496        7.44534        5.16047        4.00282                 NaN   4.30935     
  1028.85        500.000                 NaN            NaN            NaN   52.1257       0.223479       0.673250        1.40996        24.6496        7.44534        5.16047        4.00282                 NaN   4.30935     
  1025.64        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1022.44        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1019.23        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1016.03        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1012.82        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1009.62        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1006.41        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1003.21        500.000                 NaN            NaN            NaN   52.1299       0.213085       0.673251        1.42244        24.6775        5.11620        7.44676        4.00854                 NaN   4.31232     
  1000.00        500.000                 NaN            NaN            NaN   52.1486       0.165453       0.673252        1.47436        24.7901        7.45292        4.94285        4.02782                 NaN   4.32470     
