|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1262.96        2500.00       0.280008        90.5701       0.357764                 NaN   2.71994                 NaN  0.987826                 NaN   3.52697        1.55734                 NaN
  1261.55        2500.00       0.274240        89.1851       0.609320                 NaN   2.97371                 NaN   1.17329                 NaN   4.02404        1.76034                 NaN
  1260.14        2500.00       0.328146        88.3338       0.484560                 NaN   3.33206                 NaN   1.22950                 NaN   4.38169        1.91021                 NaN
  1258.72        2500.00       0.174248        90.9740       0.614344                 NaN   2.65737                 NaN  0.973645                 NaN   3.15719        1.44921                 NaN
  1257.31        2500.00       0.198239        91.2828       0.543209                 NaN   2.37364                 NaN  0.936140                 NaN   3.26109        1.40488                 NaN
  1255.89        2500.00       0.228461        90.1383       0.546730                 NaN   2.73699                 NaN   1.04632                 NaN   3.71131        1.59187                 NaN
  1254.48        2500.00       0.344703        85.3642       0.777662                 NaN   3.89213                 NaN   1.53989                 NaN   5.72853        2.35289                 NaN
  1253.07        2500.00       0.148704        92.9927       0.388093                 NaN   1.94809                 NaN  0.719184                 NaN   2.67197        1.13127                 NaN
  1251.65        2500.00       0.317295        84.9185       0.790458                 NaN   4.10355                 NaN   1.52158                 NaN   5.91878        2.42981                 NaN
  1250.24        2500.00       0.590092        73.8214        1.19720                 NaN   6.53835                 NaN   2.52010                 NaN   10.8396        4.32970       0.163555     
  1248.83        2500.00        1.75424                 NaN   5.11175                 NaN   25.4217                 NaN   9.57266                 NaN   36.5892        15.4614        6.08897     
  1247.41        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.4963        15.5318        6.00134     
  1246.00        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.5200        15.5432        5.96625     
  1244.58        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.5438        15.5547        5.93094     
  1243.17        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74799                 NaN   36.5678        15.5663        5.89543     
  1241.76        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.5919        15.5779        5.85970     
  1240.34        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.6161        15.5896        5.82376     
  1238.93        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.6405        15.6014        5.78755     
  1237.52        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.6652        15.6133        5.75098     
  1236.10        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.6900        15.6252        5.71419     
  1234.69        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.7150        15.6373        5.67717     
  1233.27        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.7401        15.6494        5.63992     
  1231.86        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.7654        15.6616        5.60245     
  1230.45        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.7908        15.6739        5.56475     
  1229.03        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.8164        15.6862        5.52681     
  1227.62        2500.00        1.74784                 NaN   5.05104                 NaN   25.4237                 NaN   9.74798                 NaN   36.8422        15.6987        5.48861     
  1226.21        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.8536        15.7211        5.45985     
  1224.79        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.8798        15.7337        5.42102     
  1223.38        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.9061        15.7464        5.38194     
  1221.96        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.9327        15.7592        5.34262     
  1220.55        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.9593        15.7721        5.30306     
  1219.14        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   36.9862        15.7850        5.26325     
  1217.72        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.0132        15.7981        5.22320     
  1216.31        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.0404        15.8112        5.18286     
  1214.90        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.0679        15.8245        5.14208     
  1213.48        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.0956        15.8378        5.10103     
  1212.07        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.1235        15.8513        5.05974     
  1210.65        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.1515        15.8648        5.01818     
  1209.24        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.1797        15.8784        4.97636     
  1207.83        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.2081        15.8921        4.93427     
  1206.41        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.2367        15.9059        4.89192     
  1205.00        2500.00        1.72560                 NaN   5.08143                 NaN   25.3785                 NaN   9.78002                 NaN   37.2654        15.9198        4.84930     
  1203.58        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.0123        15.8584        4.35683     
  1202.17        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.0413        15.8724        4.31376     
  1200.76        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.0706        15.8865        4.27041     
  1199.34        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.1000        15.9007        4.22678     
  1197.93        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.1296        15.9150        4.18288     
  1196.52        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.1594        15.9294        4.13870     
  1195.10        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.1894        15.9438        4.09424     
  1193.69        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.2196        15.9584        4.04949     
  1192.27        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.2501        15.9731        4.00420     
  1190.86        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.2809        15.9880        3.95862     
  1189.45        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.3118        16.0029        3.91274     
  1188.03        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.3428        16.0178        3.86683     
  1186.62        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.3743        16.0331        3.82011     
  1185.21        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.4058        16.0483        3.77335     
  1183.79        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.4376        16.0636        3.72630     
  1182.38        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.4695        16.0790        3.67894     
  1180.96        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.5019        16.0946        3.63101     
  1179.55        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.5344        16.1103        3.58275     
  1178.14        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.5672        16.1261        3.53418     
  1176.72        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.6002        16.1420        3.48530     
  1175.31        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.6333        16.1580        3.43611     
  1173.90        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.6667        16.1741        3.38661     
  1172.48        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.7004        16.1904        3.33665     
  1171.07        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.7344        16.2068        3.28636     
  1169.65        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.7685        16.2232        3.23574     
  1168.24        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.8029        16.2398        3.18481     
  1166.83        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.8375        16.2565        3.13339     
  1165.41        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.8725        16.2734        3.08163     
  1164.00        2500.00        1.52607                 NaN   5.44362                 NaN   25.5604                 NaN   10.2424                 NaN   37.9076        16.2903        3.02955     
  1162.59        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.5668        16.2841        2.86310     
  1161.17        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.6021        16.3012        2.81072     
  1159.76        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.6377        16.3183        2.75799     
  1158.34        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.6734        16.3356        2.70493     
  1156.93        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.7095        16.3530        2.65153     
  1155.52        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.7458        16.3705        2.59764     
  1154.10        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.7824        16.3882        2.54338     
  1152.69        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.8193        16.4059        2.48877     
  1151.27        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.8563        16.4238        2.43383     
  1149.86        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.8937        16.4419        2.37838     
  1148.45        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.9314        16.4600        2.32254     
  1147.03        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   37.9693        16.4783        2.26636     
  1145.62        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.0074        16.4967        2.20983     
  1144.21        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.0459        16.5153        2.15278     
  1142.79        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.0847        16.5340        2.09532     
  1141.38        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.1237        16.5528        2.03752     
  1139.96        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.1629        16.5717        1.97935     
  1138.55        2500.00        1.31891                 NaN   5.57795                 NaN   25.8708                 NaN   10.5184                 NaN   38.2025        16.5908        1.92066     
  1137.14        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.1510        16.5751        1.61786     
  1135.72        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.1911        16.5944        1.55852     
  1134.31        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.2313        16.6138        1.49883     
  1132.90        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.2720        16.6334        1.43860     
  1131.48        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.3129        16.6531        1.37793     
  1130.07        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.3540        16.6730        1.31689     
  1128.65        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.3955        16.6930        1.25548     
  1127.24        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.4373        16.7131        1.19354     
  1125.83        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.4794        16.7335        1.13113     
  1124.41        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.5217        16.7539        1.06835     
  1123.00        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.5643        16.7744        1.00518     
  1121.59        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.6073        16.7952       0.941480     
  1120.17        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.6506        16.8161       0.877288     
  1118.76        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.6941        16.8371       0.812718     
  1117.34        2500.00        1.24892                 NaN   5.69544                 NaN   26.0330                 NaN   10.6787                 NaN   38.7380        16.8582       0.747760     
  1115.93        2500.00        1.19618                 NaN   5.80768                 NaN   26.1179                 NaN   10.8280                 NaN   38.7189        16.8468       0.484487     
  1114.52        2500.00        1.19618                 NaN   5.80768                 NaN   26.1179                 NaN   10.8280                 NaN   38.7634        16.8683       0.418586     
  1113.10        2500.00        1.17962                 NaN   5.86356                 NaN   26.1922                 NaN   10.7003                 NaN   38.7639        16.8250       0.475357     
  1111.69        2500.00        1.17097                 NaN   5.87235                 NaN   26.2090                 NaN   10.7144                 NaN   38.7937        16.8443       0.395255     
  1110.28        2500.00        1.16314                 NaN   5.88136                 NaN   26.2222                 NaN   10.7283                 NaN   38.8262        16.8640       0.314902     
  1108.86        2500.00        1.15437                 NaN   5.89074                 NaN   26.2374                 NaN   10.7428                 NaN   38.8574        16.8835       0.233772     
  1107.45        2500.00        1.14625                 NaN   5.89878                 NaN   26.2544                 NaN   10.7576                 NaN   38.8889        16.9026       0.151520     
  1106.03        2500.00        1.13788                 NaN   5.90687                 NaN   26.2709                 NaN   10.7724                 NaN   38.9183        16.9212       0.725137E-001
  1104.62        2500.00        1.12900                 NaN   5.91486                 NaN   26.2863                 NaN   10.7875                 NaN   38.9419        16.9381       0.239983E-002
  1103.21        2500.00        1.11870                 NaN   5.92457                 NaN   26.3096                 NaN   10.8003                 NaN   38.9139        16.9329                 NaN
  1101.79        2500.00        1.10944                 NaN   5.93331                 NaN   26.3253                 NaN   10.8152                 NaN   38.8895        16.9272                 NaN
  1100.38        2500.00        1.10025                 NaN   5.94213                 NaN   26.3414                 NaN   10.8300                 NaN   38.8650        16.9212                 NaN
  1098.96        2500.00       0.156565                 NaN   6.44036                 NaN   26.2598                 NaN   10.9081       0.586782        38.5568        17.0917                 NaN
  1097.55        2500.00                 NaN            NaN   6.52766                 NaN   26.2612                 NaN   10.9263       0.681447        38.4895        17.1139                 NaN
  1096.14        2500.00                 NaN            NaN   6.57357                 NaN   26.4084                 NaN   11.0525       0.646669        38.2964        17.0224                 NaN
  1094.72        2500.00                 NaN            NaN   6.53122                 NaN   26.2857                 NaN   10.9499       0.676765        38.4603        17.0961                 NaN
  1093.31        2500.00                 NaN            NaN   6.57898                 NaN   26.4196                 NaN   11.0635       0.643791        38.2802        17.0139                 NaN
  1091.90        2500.00                 NaN            NaN   6.54169                 NaN   26.3038                 NaN   10.9642       0.670927        38.4320        17.0874                 NaN
  1090.48        2500.00                 NaN            NaN   6.51662                 NaN   26.3647                 NaN   10.8982       0.686005        38.4732        17.0613                 NaN
  1089.07        2500.00                 NaN            NaN   6.54675                 NaN   26.3364                 NaN   10.9833       0.664786        38.3970        17.0717                 NaN
  1087.65        2500.00                 NaN            NaN   6.60362                 NaN   26.4768                 NaN   11.1023       0.627904        38.2012        16.9882                 NaN
  1086.24        2500.00                 NaN            NaN   6.55484                 NaN   26.3534                 NaN   11.0011       0.659827        38.3715        17.0594                 NaN
  1084.83        2500.00                 NaN            NaN   6.55816                 NaN   26.3662                 NaN   11.0107       0.656929        38.3559        17.0522                 NaN
  1083.41        2500.00                 NaN            NaN   6.56017                 NaN   26.3858                 NaN   11.0211       0.653522        38.3360        17.0434                 NaN
  1082.00        2500.00                 NaN            NaN   6.56335                 NaN   26.3980                 NaN   11.0306       0.650669        38.3208        17.0366                 NaN
  1080.59        2500.00                 NaN            NaN   6.56721                 NaN   26.4075                 NaN   11.0388       0.648574        38.3072        17.0307                 NaN
  1079.17        2500.00                 NaN            NaN   6.57214                 NaN   26.4374                 NaN   11.0647       0.642728        38.2729        17.0102                 NaN
  1077.76        2500.00                 NaN            NaN   6.57372                 NaN   26.4347                 NaN   11.0588       0.642072        38.2753        17.0154                 NaN
  1076.34        2500.00                 NaN            NaN   6.57643                 NaN   26.4485                 NaN   11.0691       0.639171        38.2591        17.0077                 NaN
  1074.93        2500.00                 NaN            NaN   6.58612                 NaN   26.4713                 NaN   11.0925       0.633450        38.2256        16.9910                 NaN
  1073.52        2500.00                 NaN            NaN   6.58816                 NaN   26.4798                 NaN   11.0986       0.631586        38.2155        16.9863                 NaN
  1072.10        2500.00                 NaN            NaN   6.58985                 NaN   26.4894                 NaN   11.1042       0.629571        38.2054        16.9816                 NaN
  1070.69        2500.00                 NaN            NaN   6.59222                 NaN   26.4967                 NaN   11.1104       0.627828        38.1957        16.9771                 NaN
  1069.28        2500.00                 NaN            NaN   6.59346                 NaN   26.5047                 NaN   11.1176       0.626076        38.1852        16.9730                 NaN
  1067.86        2500.00                 NaN            NaN   6.60769                 NaN   26.4778                 NaN   11.1267       0.627561        38.2009        16.9593                 NaN
  1066.45        2500.00                 NaN            NaN   6.58586                 NaN   26.5825                 NaN   11.1571       0.608315        38.1231        16.9432                 NaN
  1065.03        2500.00                 NaN            NaN   6.60025                 NaN   26.5310                 NaN   11.1343       0.620205        38.1557        16.9586                 NaN
  1063.62        2500.00                 NaN            NaN   6.60517                 NaN   26.5783                 NaN   11.1587       0.611186        38.1090        16.9376                 NaN
  1062.21        2500.00                 NaN            NaN   6.62961                 NaN   26.4622                 NaN   11.1086       0.628479        38.2299        16.9412                 NaN
  1060.79        2500.00                 NaN            NaN   6.60205                 NaN   26.5246                 NaN   11.1356       0.621109        38.1585        16.9581                 NaN
  1059.38        2500.00                 NaN            NaN   6.61825                 NaN   26.6202                 NaN   11.1948       0.599167        38.0559        16.9117                 NaN
  1057.97        2500.00                 NaN            NaN   6.61467                 NaN   26.6419                 NaN   11.2009       0.598106        38.0397        16.9047                 NaN
  1056.55        2500.00                 NaN            NaN   6.62386                 NaN   26.6601                 NaN   11.2153       0.591209        38.0117        16.8978                 NaN
  1055.14        2500.00                 NaN            NaN   6.62745                 NaN   26.6621                 NaN   11.2163       0.591080        38.0108        16.8923                 NaN
  1053.72        2500.00                 NaN            NaN   6.62846                 NaN   26.6862                 NaN   11.2294       0.587906        37.9864        16.8818                 NaN
  1052.31        2500.00                 NaN            NaN   6.63501                 NaN   26.6938                 NaN   11.2378       0.584462        37.9737        16.8751                 NaN
  1050.90        2500.00                 NaN            NaN   6.63588                 NaN   26.6910                 NaN   11.2402       0.586306        37.9749        16.8717                 NaN
  1049.48        2500.00                 NaN            NaN   6.63943                 NaN   26.7294                 NaN   11.2581       0.577936        37.9363        16.8589                 NaN
  1048.07        2500.00                 NaN            NaN   6.64130                 NaN   26.7512                 NaN   11.2702       0.574028        37.9146        16.8486                 NaN
  1046.65        2500.00                 NaN            NaN   6.64436                 NaN   26.7640                 NaN   11.2829       0.571519        37.8999        16.8373                 NaN
  1045.24        2500.00                 NaN            NaN   6.64792                 NaN   26.7802                 NaN   11.2929       0.567966        37.8818        16.8292                 NaN
  1043.83        2500.00                 NaN            NaN   6.65124                 NaN   26.7998                 NaN   11.3010       0.564578        37.8633        16.8202                 NaN
  1042.41        2500.00                 NaN            NaN   6.65425                 NaN   26.8201                 NaN   11.3122       0.559586        37.8395        16.8144                 NaN
  1041.00        2500.00                 NaN            NaN   6.65186                 NaN   26.8343                 NaN   11.3129       0.559482        37.8281        16.8134                 NaN
  1039.59        2500.00                 NaN            NaN   6.66155                 NaN   26.8486                 NaN   11.3348       0.553094        37.8058        16.7962                 NaN
  1038.17        2500.00                 NaN            NaN   6.66482                 NaN   26.8715                 NaN   11.3435       0.548632        37.7828        16.7888                 NaN
  1036.76        2500.00                 NaN            NaN   6.68352                 NaN   26.7722                 NaN   11.3187       0.563884        37.8615        16.8002                 NaN
  1035.34        2500.00                 NaN            NaN   6.69457                 NaN   26.7850                 NaN   11.3232       0.559503        37.8490        16.7888                 NaN
  1033.93        2500.00                 NaN            NaN   6.67441                 NaN   26.9274                 NaN   11.3760       0.537065        37.7234        16.7617                 NaN
  1032.52        2500.00                 NaN            NaN   6.70679                 NaN   26.8148                 NaN   11.3662       0.549035        37.7938        16.7694                 NaN
  1031.10        2500.00                 NaN            NaN   6.70610                 NaN   26.8456                 NaN   11.3772       0.543531        37.7679        16.7597                 NaN
  1029.69        2500.00                 NaN            NaN   6.70325                 NaN   26.8880                 NaN   11.3937       0.536852        37.7330        16.7452                 NaN
  1028.28        2500.00                 NaN            NaN   6.71226                 NaN   26.8887                 NaN   11.4079       0.534545        37.7213        16.7353                 NaN
  1026.86        2500.00                 NaN            NaN   6.71873                 NaN   26.9115                 NaN   11.4191       0.530369        37.6960        16.7243                 NaN
  1025.45        2500.00                 NaN            NaN   6.70952                 NaN   26.9210                 NaN   11.4182       0.532164        37.6924        16.7267                 NaN
  1024.03        2500.00                 NaN            NaN   6.72424                 NaN   26.9457                 NaN   11.4275       0.522523        37.6664        16.7136                 NaN
  1022.62        2500.00                 NaN            NaN   6.72679                 NaN   26.9574                 NaN   11.4374       0.515604        37.6525        16.7103                 NaN
  1021.21        2500.00                 NaN            NaN   6.55980                 NaN   27.2254                 NaN   11.4866       0.523062        37.4833        16.7219                 NaN
  1019.79        2500.00                 NaN            NaN   6.58496                 NaN   27.3389                 NaN   11.4176       0.500756        37.4796        16.6782                 NaN
  1018.38        2500.00                 NaN            NaN   6.72425                 NaN   27.0795                 NaN   11.4492       0.505455        37.5793        16.6622                 NaN
  1016.97        2500.00                 NaN            NaN   6.72928                 NaN   27.0468                 NaN   11.4905       0.505871        37.5624        16.6653                 NaN
  1015.55        2500.00                 NaN            NaN   6.73225                 NaN   27.0648                 NaN   11.5005       0.502431        37.5439        16.6561                 NaN
  1014.14        2500.00                 NaN            NaN   6.73563                 NaN   27.0813                 NaN   11.5100       0.499239        37.5268        16.6471                 NaN
  1012.72        2500.00                 NaN            NaN   6.74309                 NaN   27.1078                 NaN   11.5319       0.490857        37.4932        16.6332                 NaN
  1011.31        2500.00                 NaN            NaN   6.75499                 NaN   27.0985                 NaN   11.5275       0.495433        37.5013        16.6223                 NaN
  1009.90        2500.00                 NaN            NaN   6.75052                 NaN   27.1340                 NaN   11.5317       0.496760        37.4764        16.6106                 NaN
  1008.48        2500.00                 NaN            NaN   6.75919                 NaN   27.1680                 NaN   11.5494       0.482533        37.4416        16.5992                 NaN
  1007.07        2500.00                 NaN            NaN   6.76666                 NaN   27.1902                 NaN   11.5649       0.475702        37.4129        16.5897                 NaN
  1005.66        2500.00                 NaN            NaN   6.76277                 NaN   27.2402                 NaN   11.5869       0.469107        37.3698        16.5712                 NaN
  1004.24        2500.00                 NaN            NaN   6.77070                 NaN   27.2122                 NaN   11.5832       0.467575        37.3879        16.5784                 NaN
  1002.83        2500.00                 NaN            NaN   6.74049                 NaN   27.4110                 NaN   11.6326       0.443986        37.2367        16.5352                 NaN
  1001.41        2500.00                 NaN            NaN   6.78030                 NaN   27.2813                 NaN   11.6228       0.458129        37.3141        16.5434                 NaN
  1000.00        2500.00                 NaN            NaN   6.74866                 NaN   27.4533                 NaN   11.6613       0.432748        37.1865        16.5175                 NaN
