|6.6.6
Archiving\03_Data\DeqLP/QFM_m2.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        500.000        99.9860       0.140167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9860       0.140172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9860       0.140176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9860       0.140181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9860       0.140186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9860       0.140190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9860       0.140195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9860       0.140199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9860       0.140204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9860       0.140209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9860       0.140214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9860       0.140218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9860       0.140223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9860       0.140228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9860       0.140233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9860       0.140238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5272       0.125757E-001  0.460273                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.7000       0.987323E-002   1.29011                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        97.8718       0.716767E-002   2.12100                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        97.0426       0.445905E-002   2.95294                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        96.2123       0.174737E-002   3.78592                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        95.5031                 NaN   4.49691                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        94.9224                 NaN   5.07759                 NaN            NaN            NaN            NaN            NaN            NaN
