|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        500.000        99.6584                 NaN            NaN            NaN            NaN  0.550787E-002  0.336123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.9998                 NaN            NaN            NaN            NaN  0.222752E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9165                 NaN            NaN            NaN            NaN  0.173076E-001   1.06624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.5309                 NaN            NaN            NaN            NaN  0.759994E-002  0.461506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5324                 NaN            NaN            NaN            NaN  0.758879E-002  0.459975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4842                 NaN            NaN            NaN            NaN  0.611879E-002  0.412330       0.973527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9070                 NaN            NaN            NaN            NaN            NaN  0.131494E-002   1.09165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9244                 NaN            NaN            NaN            NaN            NaN            NaN   1.07558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9379                 NaN            NaN            NaN            NaN            NaN  0.138749E-001   1.04827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9521                 NaN            NaN            NaN            NaN            NaN            NaN   1.04788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9684                 NaN            NaN            NaN            NaN            NaN            NaN   1.03158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9793                 NaN            NaN            NaN            NaN            NaN            NaN   1.02071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9931                 NaN            NaN            NaN            NaN            NaN  0.170334E-002   1.00524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0082                 NaN            NaN            NaN            NaN            NaN  0.856720E-003  0.990899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0188                 NaN            NaN            NaN            NaN            NaN            NaN  0.981225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0326                 NaN            NaN            NaN            NaN            NaN            NaN  0.967396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0423                 NaN            NaN            NaN            NaN            NaN            NaN  0.957745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0552                 NaN            NaN            NaN            NaN            NaN  0.211733E-003  0.944603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0657                 NaN            NaN            NaN            NaN            NaN            NaN  0.934267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0292                 NaN            NaN            NaN            NaN            NaN            NaN  0.970830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1346                 NaN            NaN            NaN            NaN            NaN            NaN  0.865440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0993                 NaN            NaN            NaN            NaN            NaN            NaN  0.900679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1092                 NaN            NaN            NaN            NaN            NaN            NaN  0.890751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9807                 NaN            NaN            NaN            NaN            NaN            NaN  0.364420       0.654924                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.8714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.12857                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.8714                 NaN            NaN            NaN            NaN            NaN            NaN  0.357323E-001   1.09282                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.8689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.13112                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.8591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14088                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.8479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15210                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.8296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17037                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.8078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.19221                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.2729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.806572       0.920566                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.1225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22469       0.652798                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.1591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.20167       0.639248                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.1941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627749        1.17811                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.2290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.616077        1.15491                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.2632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.13289       0.603896                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.2937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.11414       0.592182                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.583874        1.09278                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.3601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.569468        1.07046                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.3871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05291       0.560022                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.4161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.551049        1.03285                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.4442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.01439       0.541428                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.4704                 NaN            NaN            NaN            NaN  0.556072E-003            NaN            NaN  0.532764       0.996292                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.4981                 NaN            NaN            NaN            NaN  0.160384E-002            NaN            NaN  0.524479       0.975836                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5236                 NaN            NaN            NaN            NaN  0.259172E-002            NaN            NaN  0.517255       0.956516                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.5492                 NaN            NaN            NaN            NaN  0.241759E-002            NaN            NaN  0.507613       0.940763                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5733                 NaN            NaN            NaN            NaN  0.225426E-002            NaN            NaN  0.925510       0.498907                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5972                 NaN            NaN            NaN            NaN  0.207664E-002            NaN            NaN  0.490083       0.910671                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6193                 NaN            NaN            NaN            NaN  0.192327E-002            NaN            NaN  0.897082       0.481650                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6422                 NaN            NaN            NaN            NaN  0.176749E-002            NaN            NaN  0.883091       0.472953                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6646                 NaN            NaN            NaN            NaN  0.161289E-002            NaN            NaN  0.465218       0.868521                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6854                 NaN            NaN            NaN            NaN  0.147123E-002            NaN            NaN  0.856182       0.456950                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7066                 NaN            NaN            NaN            NaN  0.132214E-002            NaN            NaN  0.843006       0.449060                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9169                 NaN            NaN            NaN            NaN  0.453017E-003            NaN            NaN   1.08263                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5498                 NaN            NaN            NaN            NaN  0.192771E-002            NaN            NaN  0.843232       0.605016                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4472                 NaN            NaN            NaN            NaN  0.562960E-003            NaN            NaN  0.549407       0.851547                 NaN  0.151320                 NaN            NaN            NaN
  1421.05        500.000        96.3946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.34469        1.10274                 NaN   1.15795                 NaN            NaN            NaN
  1418.55        500.000        96.5180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.29506        1.06767                 NaN   1.11924                 NaN            NaN            NaN
  1416.04        500.000        96.6359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24821        1.03367                 NaN   1.08218                 NaN            NaN            NaN
  1413.53        500.000        96.5053                 NaN            NaN  0.306510E-001            NaN            NaN            NaN            NaN   1.17149        1.13753                 NaN   1.15504                 NaN            NaN            NaN
  1411.03        500.000        96.2994                 NaN            NaN  0.748215E-001            NaN            NaN            NaN            NaN   1.29496        1.06483                 NaN   1.26597                 NaN            NaN            NaN
  1408.52        500.000        96.4852                 NaN            NaN  0.701484E-001            NaN            NaN            NaN            NaN   1.23268        1.00894                 NaN   1.20307                 NaN            NaN            NaN
  1406.02        500.000        96.6527                 NaN            NaN  0.659627E-001            NaN            NaN            NaN            NaN  0.957788        1.17730                 NaN   1.14622                 NaN            NaN            NaN
  1403.51        500.000        96.8115                 NaN            NaN  0.619158E-001            NaN            NaN            NaN            NaN   1.12318       0.911234                 NaN   1.09218                 NaN            NaN            NaN
  1401.00        500.000        96.9525                 NaN            NaN  0.586050E-001            NaN            NaN            NaN            NaN  0.869366        1.07484                 NaN   1.04472                 NaN            NaN            NaN
  1398.50        500.000        97.0902                 NaN            NaN  0.548696E-001            NaN            NaN            NaN            NaN   1.02954       0.828332                 NaN  0.997014                 NaN            NaN            NaN
  1395.99        500.000        97.2083                 NaN            NaN  0.518788E-001            NaN            NaN            NaN            NaN  0.793750       0.989287                 NaN  0.956806                 NaN            NaN            NaN
  1393.48        500.000        97.3236                 NaN            NaN  0.489757E-001            NaN            NaN            NaN            NaN  0.950054       0.760179                 NaN  0.917202                 NaN            NaN            NaN
  1390.98        500.000        97.4297                 NaN            NaN  0.461732E-001            NaN            NaN            NaN            NaN  0.911725       0.731741                 NaN  0.880700                 NaN            NaN            NaN
  1388.47        500.000        97.5286                 NaN            NaN  0.436168E-001            NaN            NaN            NaN            NaN  0.879107       0.702174                 NaN  0.846520                 NaN            NaN            NaN
  1385.96        500.000        97.6219                 NaN            NaN  0.412089E-001            NaN            NaN            NaN            NaN  0.846576       0.676031                 NaN  0.814317                 NaN            NaN            NaN
  1383.46        500.000        97.7085                 NaN            NaN  0.389067E-001            NaN            NaN            NaN            NaN  0.651839       0.816407                 NaN  0.784334                 NaN            NaN            NaN
  1380.95        500.000        97.7891                 NaN            NaN  0.366677E-001            NaN            NaN            NaN            NaN  0.630172       0.787846                 NaN  0.756262                 NaN            NaN            NaN
  1378.45        500.000        97.8684                 NaN            NaN  0.346638E-001            NaN            NaN            NaN            NaN  0.608443       0.759739                 NaN  0.728733                 NaN            NaN            NaN
  1375.94        500.000        97.9398                 NaN            NaN  0.326653E-001            NaN            NaN            NaN            NaN  0.589301       0.734451                 NaN  0.703774                 NaN            NaN            NaN
  1373.43        500.000        98.0085                 NaN            NaN  0.308407E-001            NaN            NaN            NaN            NaN  0.571487       0.709384                 NaN  0.679802                 NaN            NaN            NaN
  1370.93        500.000        98.0704                 NaN            NaN  0.290665E-001            NaN            NaN            NaN            NaN  0.554166       0.688038                 NaN  0.658351                 NaN            NaN            NaN
  1368.42        500.000        98.1368                 NaN            NaN  0.272814E-001            NaN            NaN            NaN            NaN  0.663347       0.538091                 NaN  0.634471                 NaN            NaN            NaN
  1365.91        500.000        98.1919                 NaN            NaN  0.256823E-001            NaN            NaN            NaN            NaN  0.642954       0.524248                 NaN  0.615173                 NaN            NaN            NaN
  1363.41        500.000        98.2462                 NaN            NaN  0.240521E-001            NaN            NaN            NaN            NaN  0.622738       0.511212                 NaN  0.595758                 NaN            NaN            NaN
  1360.90        500.000        7.25566        89.4924                 NaN  0.738914E-001            NaN            NaN            NaN            NaN  0.501258        1.52671                 NaN   1.15012                 NaN            NaN            NaN
  1358.40        500.000        17.2776        79.2976                 NaN  0.854427E-001            NaN            NaN            NaN            NaN   1.70566       0.410072                 NaN   1.22359                 NaN            NaN            NaN
  1355.89        500.000        23.9826        73.6340                 NaN  0.555016E-001            NaN            NaN            NaN            NaN   1.14468       0.337477                 NaN  0.845732                 NaN            NaN            NaN
  1353.38        500.000        28.6998        69.4728                 NaN  0.392919E-001            NaN            NaN            NaN            NaN  0.299232       0.845594                 NaN  0.643264                 NaN            NaN            NaN
  1350.88        500.000        98.5130                 NaN            NaN  0.292538E-001            NaN            NaN            NaN            NaN  0.661991       0.276640                 NaN  0.519129                 NaN            NaN            NaN
  1348.37        500.000        98.7380                 NaN            NaN  0.225447E-001            NaN            NaN            NaN            NaN  0.261602       0.540887                 NaN  0.436987                 NaN            NaN            NaN
  1345.86        500.000        98.8975                 NaN            NaN  0.175643E-001            NaN            NaN            NaN            NaN  0.254359       0.452276                 NaN  0.378349                 NaN            NaN            NaN
  1343.36        500.000        99.0126                 NaN            NaN  0.138257E-001            NaN            NaN            NaN            NaN  0.388115       0.249700                 NaN  0.335764                 NaN            NaN            NaN
  1340.85        500.000        58.1873        31.9387                 NaN  0.624623E-001            NaN            NaN            NaN            NaN   1.35918        5.14230                 NaN   3.31008                 NaN            NaN            NaN
  1338.35        500.000        66.3352        32.2536                 NaN  0.674229E-002            NaN            NaN            NaN            NaN  0.705477       0.231073                 NaN  0.467906                 NaN            NaN            NaN
  1335.84        500.000        67.0052        32.4813                 NaN  0.129601E-002            NaN            NaN            NaN            NaN  0.116602       0.229192                 NaN  0.166391                 NaN            NaN            NaN
  1333.33        500.000        66.7490        32.8141                 NaN  0.210235E-003            NaN            NaN            NaN            NaN  0.200143       0.968120E-001            NaN  0.139744                 NaN            NaN            NaN
  1330.83        500.000        99.4787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.364162                 NaN            NaN  0.157131                 NaN            NaN            NaN
  1328.32        500.000        99.5747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.191667       0.912642E-001            NaN  0.142329                 NaN            NaN            NaN
  1325.81        500.000        99.5766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.134826       0.151785                 NaN  0.136817                 NaN            NaN            NaN
  1323.31        500.000        99.5857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.148382       0.132010                 NaN  0.133890                 NaN            NaN            NaN
  1320.80        500.000        99.5967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.128329       0.144625                 NaN  0.130329                 NaN            NaN            NaN
  1318.30        500.000        99.6067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.142002       0.124256                 NaN  0.127010                 NaN            NaN            NaN
  1315.79        500.000        99.0108                 NaN            NaN  0.265890E-001            NaN            NaN            NaN            NaN  0.695186                 NaN            NaN  0.267421                 NaN            NaN            NaN
  1313.28        500.000        99.9763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.237100E-001            NaN            NaN            NaN
  1310.78        500.000        99.7880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.123676                 NaN            NaN  0.883041E-001            NaN            NaN            NaN
  1308.27        500.000        99.6892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.199036                 NaN            NaN  0.111805                 NaN            NaN            NaN
  1305.76        500.000        99.6903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.199433                 NaN            NaN  0.110251                 NaN            NaN            NaN
  1303.26        500.000        99.5042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.283246                 NaN            NaN  0.212547                 NaN            NaN            NaN
  1300.75        500.000        99.8966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.311322E-001            NaN            NaN  0.310011E-001  0.413093E-001            NaN            NaN
  1298.25        500.000        99.6054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.579765E-003  0.243056                 NaN  0.135422       0.155855E-001            NaN            NaN
  1295.74        500.000        99.6326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.240878                 NaN            NaN  0.118073       0.844876E-002            NaN            NaN
  1293.23        500.000        99.6838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.245110                 NaN            NaN  0.676482E-001  0.341042E-002            NaN            NaN
  1290.73        500.000        99.4593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.314753                 NaN            NaN  0.201589       0.243604E-001            NaN            NaN
  1288.22        500.000        99.8116                 NaN            NaN  0.179548E-002            NaN            NaN            NaN            NaN  0.138943                 NaN            NaN  0.476949E-001            NaN            NaN            NaN
  1285.71        500.000        99.0826                 NaN            NaN  0.156212                 NaN  0.319821E-002            NaN            NaN  0.338937                 NaN            NaN  0.403064       0.160210E-001            NaN            NaN
  1283.21        500.000        99.9052                 NaN            NaN            NaN            NaN  0.384240E-002            NaN            NaN            NaN            NaN            NaN  0.548653E-001  0.360549E-001            NaN            NaN
  1280.70        500.000        98.5094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.917106                 NaN            NaN  0.444364                 NaN  0.129161                 NaN
  1278.20        500.000        99.6909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.309111                 NaN
  1275.69        500.000        99.8185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.123585                 NaN            NaN  0.578659E-001            NaN            NaN            NaN
  1273.18        500.000        98.0756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.117322       0.206349E-001            NaN  0.216019       0.964440E-001   1.47393                 NaN
  1270.68        500.000        95.9869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.985529                 NaN            NaN  0.428079       0.763590E-001   2.52310                 NaN
  1268.17        500.000        97.6135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.458186                 NaN            NaN  0.264096       0.800242E-001   1.58415                 NaN
  1265.66        500.000        97.9250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.400002                 NaN            NaN  0.230291       0.686153E-001   1.37607                 NaN
  1263.16        500.000        98.1632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.356538                 NaN            NaN  0.204852       0.601198E-001   1.21525                 NaN
  1260.65        500.000        67.3915        30.6710                 NaN            NaN            NaN            NaN            NaN            NaN  0.406666                 NaN            NaN  0.229283       0.685940E-001   1.23302                 NaN
  1258.15        500.000        56.5292        38.2406                 NaN            NaN            NaN            NaN            NaN            NaN   1.36086                 NaN            NaN  0.736843       0.226156        2.90638                 NaN
  1255.64        500.000        77.5123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.33151                 NaN            NaN   3.39551       0.916468        11.8442                 NaN
  1253.13        500.000        95.7036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.900927                 NaN            NaN  0.512046       0.108856        2.77457                 NaN
  1250.63        500.000        95.9438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.858509                 NaN            NaN  0.485774       0.988305E-001   2.61312                 NaN
  1248.12        500.000        96.1650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.819387                 NaN            NaN  0.463004       0.892633E-001   2.46330                 NaN
  1245.61        500.000        96.3790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.778384                 NaN            NaN  0.439173       0.809445E-001   2.32249                 NaN
  1243.11        500.000        96.5872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.734740                 NaN            NaN  0.413826       0.739044E-001   2.19032                 NaN
  1240.60        500.000        96.7714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.698331                 NaN            NaN  0.393484       0.668575E-001   2.06990                 NaN
  1238.10        500.000        96.9462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.662078                 NaN            NaN  0.372026       0.610452E-001   1.95869                 NaN
  1235.59        500.000        97.1131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.625388                 NaN            NaN  0.350556       0.559823E-001   1.85499                 NaN
  1233.08        500.000        97.2654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.592072                 NaN            NaN  0.330458       0.515121E-001   1.76057                 NaN
  1230.58        500.000        97.4060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.561061                 NaN            NaN  0.310880       0.477074E-001   1.67440                 NaN
  1228.07        500.000        97.5314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.534968                 NaN            NaN  0.295359       0.436367E-001   1.59459                 NaN
  1225.56        500.000        97.6519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.508156                 NaN            NaN  0.278140       0.405592E-001   1.52126                 NaN
  1223.06        500.000        95.6789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.657573                 NaN            NaN  0.421926       0.497235E-001   2.27987       0.911966     
  1220.55        500.000        65.2744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.42396                 NaN            NaN   2.75217       0.204837        14.1165        14.2281     
  1218.05        500.000        65.8301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.62375                 NaN            NaN   2.74217       0.176670        13.6773        13.9500     
  1215.54        500.000        67.6789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.61406                 NaN            NaN   2.62353       0.147945        12.7841        13.1514     
  1213.03        500.000        70.9070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.35593                 NaN            NaN   2.37683       0.121302        11.4258        11.8132     
  1210.53        500.000        74.6031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.97240                 NaN            NaN   2.08300       0.984769E-001   9.94139        10.3016     
  1208.02        500.000        77.9066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.59035                 NaN            NaN   1.80984       0.819913E-001   8.64870        8.96248     
  1205.51        500.000        80.4423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.28313                 NaN            NaN   1.59937       0.696700E-001   7.66831        7.93721     
  1203.01        500.000        82.5194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.40453       0.592333                 NaN   1.42252       0.608212E-001   6.88777        7.11265     
  1200.50        500.000        83.5416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.86151                 NaN            NaN   1.31120       0.596911E-001   6.52911        6.69689     
  1197.99        500.000        80.0095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25975       0.887384                 NaN   1.57440       0.684165E-001   7.95111        8.24939     
  1195.49        500.000        84.1216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.132606E-001  0.529938        1.20904        1.27820       0.450399E-001   6.38547        6.41748     
  1192.98        500.000        82.6638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.436529       0.355510       0.984489        1.32000       0.560435E-001   7.17978        7.00390     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.790119E-001   8.51103                 NaN   7.07931       0.324349        42.8838        41.1225     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.133594E-001   8.57987                 NaN   7.08310       0.323465        42.8754        41.1248     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.59409                 NaN            NaN   7.08555       0.323114        42.8706        41.1266     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.59445                 NaN            NaN   7.08765       0.322880        42.8667        41.1283     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60223                 NaN            NaN   7.09413       0.320850        42.8510        41.1318     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60044                 NaN            NaN   7.09479       0.321138        42.8506        41.1330     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60842                 NaN            NaN   7.10154       0.319059        42.8344        41.1365     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60713                 NaN            NaN   7.10233       0.319307        42.8331        41.1381     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.60979                 NaN            NaN   7.10566       0.318442        42.8260        41.1401     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.61807                 NaN            NaN   7.11284       0.316283        42.8091        41.1437     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.61627                 NaN            NaN   7.11303       0.316584        42.8093        41.1449     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.61959                 NaN            NaN   7.11674       0.315638        42.8008        41.1473     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62296                 NaN            NaN   7.12049       0.314677        42.7922        41.1497     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62639                 NaN            NaN   7.12427       0.313702        42.7835        41.1521     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.62988                 NaN            NaN   7.12807       0.312714        42.7748        41.1545     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.63343                 NaN            NaN   7.13192       0.311710        42.7660        41.1570     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70175       0.730228        6.18560        7.12675       0.314034        42.7854        41.1563     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.79174       0.162992        6.66530        7.12618       0.313078        42.7823        41.1584     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.64295                 NaN            NaN   7.14353       0.308967        42.7405        41.1641     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.880154        7.75356                 NaN   7.13777       0.311032        42.7538        41.1637     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.64316                 NaN            NaN   7.14625       0.308551        42.7345        41.1675     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.65677                 NaN            NaN   7.15656       0.305106        42.7094        41.1722     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.66032                 NaN            NaN   7.16040       0.304090        42.7006        41.1746     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.12082        2.54305                 NaN   7.16406       0.303125        42.6920        41.1770     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.66797                 NaN            NaN   7.16828       0.301988        42.6822        41.1796     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.67189                 NaN            NaN   7.17221       0.300922        42.6729        41.1820     
