|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        500.000        99.5934                 NaN            NaN            NaN            NaN  0.868156E-002  0.397884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.9996                 NaN            NaN            NaN            NaN  0.351255E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7096                 NaN            NaN            NaN            NaN  0.272786E-001   1.26315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4400                 NaN            NaN            NaN            NaN  0.120010E-001  0.547958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4415                 NaN            NaN            NaN            NaN  0.119922E-001  0.546520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3881                 NaN            NaN            NaN            NaN  0.967321E-002  0.490477       0.111710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7460                 NaN            NaN            NaN            NaN            NaN  0.156442E-002   1.25248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7652                 NaN            NaN            NaN            NaN            NaN            NaN   1.23477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7798                 NaN            NaN            NaN            NaN            NaN  0.165310E-001   1.20364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7962                 NaN            NaN            NaN            NaN            NaN            NaN   1.20384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8142                 NaN            NaN            NaN            NaN            NaN            NaN   1.18579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8261                 NaN            NaN            NaN            NaN            NaN            NaN   1.17388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8414                 NaN            NaN            NaN            NaN            NaN  0.203877E-002   1.15656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8584                 NaN            NaN            NaN            NaN            NaN  0.102555E-002   1.14053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8702                 NaN            NaN            NaN            NaN            NaN            NaN   1.12985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8855                 NaN            NaN            NaN            NaN            NaN            NaN   1.11450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8961                 NaN            NaN            NaN            NaN            NaN            NaN   1.10391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9105                 NaN            NaN            NaN            NaN            NaN  0.254297E-003   1.08926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9223                 NaN            NaN            NaN            NaN            NaN            NaN   1.07773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.8799                 NaN            NaN            NaN            NaN            NaN            NaN   1.12014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0006                 NaN            NaN            NaN            NaN            NaN            NaN  0.999379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9595                 NaN            NaN            NaN            NaN            NaN            NaN   1.04053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9705                 NaN            NaN            NaN            NaN            NaN            NaN   1.02947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.8248                 NaN            NaN            NaN            NaN            NaN            NaN  0.421333       0.753831                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.7003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.29967                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.6991                 NaN            NaN            NaN            NaN            NaN            NaN  0.413712E-001   1.25953                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.6956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30443                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.6835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.31654                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.6696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.33038                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.6474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.35262                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.6211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.37891                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.0108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.932875        1.05630                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        97.8380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.40622       0.755744                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        97.8780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.38105       0.740942                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        97.9163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.728468        1.35520                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        97.9546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.715710        1.32964                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        97.9923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30536       0.702322                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.0251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28518       0.689721                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.0577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.680726        1.26158                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.0983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.664746        1.23696                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.1277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21782       0.654519                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.1596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.644765        1.19567                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.1903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17543       0.634288                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.2186                 NaN            NaN            NaN            NaN  0.874459E-003            NaN            NaN  0.624933        1.15560                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.2485                 NaN            NaN            NaN            NaN  0.252134E-002            NaN            NaN  0.615990        1.13298                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.2761                 NaN            NaN            NaN            NaN  0.407254E-002            NaN            NaN  0.608228        1.11155                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.3041                 NaN            NaN            NaN            NaN  0.379751E-002            NaN            NaN  0.597687        1.09438                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.3306                 NaN            NaN            NaN            NaN  0.353973E-002            NaN            NaN   1.07770       0.588193                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.3567                 NaN            NaN            NaN            NaN  0.325976E-002            NaN            NaN  0.578562        1.06152                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3809                 NaN            NaN            NaN            NaN  0.301790E-002            NaN            NaN   1.04673       0.569348                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4059                 NaN            NaN            NaN            NaN  0.277248E-002            NaN            NaN   1.03148       0.559815                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4306                 NaN            NaN            NaN            NaN  0.252887E-002            NaN            NaN  0.551362        1.01547                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4533                 NaN            NaN            NaN            NaN  0.230601E-002            NaN            NaN   1.00210       0.542288                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4766                 NaN            NaN            NaN            NaN  0.207158E-002            NaN            NaN  0.987696       0.533620                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7284                 NaN            NaN            NaN            NaN  0.709546E-003            NaN            NaN   1.27088                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.2824                 NaN            NaN            NaN            NaN  0.301682E-002            NaN            NaN   1.00440       0.710144                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.1968                 NaN            NaN            NaN            NaN  0.881141E-003            NaN            NaN  0.655453        1.00075                 NaN  0.146150                 NaN            NaN            NaN
  1421.05        500.000        95.9819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.60487        1.29600                 NaN   1.11724                 NaN            NaN            NaN
  1418.55        500.000        96.1130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.54905        1.25711                 NaN   1.08080                 NaN            NaN            NaN
  1416.04        500.000        96.2383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49637        1.21940                 NaN   1.04591                 NaN            NaN            NaN
  1413.53        500.000        96.0495                 NaN            NaN  0.822649E-001            NaN            NaN            NaN            NaN   1.40707        1.34405                 NaN   1.11713                 NaN            NaN            NaN
  1411.03        500.000        95.7585                 NaN            NaN  0.201074                 NaN            NaN            NaN            NaN   1.53285        1.28165                 NaN   1.22591                 NaN            NaN            NaN
  1408.52        500.000        95.9618                 NaN            NaN  0.188961                 NaN            NaN            NaN            NaN   1.46339        1.21823                 NaN   1.16767                 NaN            NaN            NaN
  1406.02        500.000        96.1452                 NaN            NaN  0.178099                 NaN            NaN            NaN            NaN   1.16008        1.40162                 NaN   1.11500                 NaN            NaN            NaN
  1403.51        500.000        96.3195                 NaN            NaN  0.167556                 NaN            NaN            NaN            NaN   1.34099        1.10714                 NaN   1.06480                 NaN            NaN            NaN
  1401.00        500.000        96.4741                 NaN            NaN  0.158955                 NaN            NaN            NaN            NaN   1.05936        1.28681                 NaN   1.02076                 NaN            NaN            NaN
  1398.50        500.000        96.6260                 NaN            NaN  0.149156                 NaN            NaN            NaN            NaN   1.23608        1.01252                 NaN  0.976262                 NaN            NaN            NaN
  1395.99        500.000        96.7556                 NaN            NaN  0.141336                 NaN            NaN            NaN            NaN  0.973115        1.19102                 NaN  0.938882                 NaN            NaN            NaN
  1393.48        500.000        96.8828                 NaN            NaN  0.133717                 NaN            NaN            NaN            NaN   1.14689       0.934699                 NaN  0.901915                 NaN            NaN            NaN
  1390.98        500.000        96.9998                 NaN            NaN  0.126336                 NaN            NaN            NaN            NaN   1.10362       0.902403                 NaN  0.867820                 NaN            NaN            NaN
  1388.47        500.000        97.1091                 NaN            NaN  0.119594                 NaN            NaN            NaN            NaN   1.06698       0.868449                 NaN  0.835851                 NaN            NaN            NaN
  1385.96        500.000        97.2124                 NaN            NaN  0.113229                 NaN            NaN            NaN            NaN   1.03026       0.838472                 NaN  0.805682                 NaN            NaN            NaN
  1383.46        500.000        97.3084                 NaN            NaN  0.107124                 NaN            NaN            NaN            NaN  0.810762       0.996185                 NaN  0.777568                 NaN            NaN            NaN
  1380.95        500.000        97.3976                 NaN            NaN  0.101165                 NaN            NaN            NaN            NaN  0.786052       0.963933                 NaN  0.751216                 NaN            NaN            NaN
  1378.45        500.000        97.4860                 NaN            NaN  0.958301E-001            NaN            NaN            NaN            NaN  0.761033       0.931872                 NaN  0.725285                 NaN            NaN            NaN
  1375.94        500.000        97.5654                 NaN            NaN  0.904850E-001            NaN            NaN            NaN            NaN  0.739128       0.903232                 NaN  0.701791                 NaN            NaN            NaN
  1373.43        500.000        97.6419                 NaN            NaN  0.855989E-001            NaN            NaN            NaN            NaN  0.718718       0.874633                 NaN  0.679175                 NaN            NaN            NaN
  1370.93        500.000        97.7108                 NaN            NaN  0.808315E-001            NaN            NaN            NaN            NaN  0.698807       0.850563                 NaN  0.658977                 NaN            NaN            NaN
  1368.42        500.000        97.7853                 NaN            NaN  0.760134E-001            NaN            NaN            NaN            NaN  0.822043       0.680370                 NaN  0.636256                 NaN            NaN            NaN
  1365.91        500.000        97.8469                 NaN            NaN  0.716937E-001            NaN            NaN            NaN            NaN  0.798793       0.664628                 NaN  0.618030                 NaN            NaN            NaN
  1363.41        500.000        97.9076                 NaN            NaN  0.672688E-001            NaN            NaN            NaN            NaN  0.775646       0.649834                 NaN  0.599606                 NaN            NaN            NaN
  1360.90        500.000        7.01560        89.0788                 NaN  0.206762                 NaN            NaN            NaN            NaN  0.637730        1.90309                 NaN   1.15804                 NaN            NaN            NaN
  1358.40        500.000        16.7676        79.0978                 NaN  0.239970                 NaN            NaN            NaN            NaN   2.13433       0.523742                 NaN   1.23650                 NaN            NaN            NaN
  1355.89        500.000        23.3962        73.7146                 NaN  0.156695                 NaN            NaN            NaN            NaN   1.44008       0.433371                 NaN  0.859070                 NaN            NaN            NaN
  1353.38        500.000        28.0967        69.6826                 NaN  0.111323                 NaN            NaN            NaN            NaN  0.385750        1.06791                 NaN  0.655675                 NaN            NaN            NaN
  1350.88        500.000        98.1901                 NaN            NaN  0.831011E-001            NaN            NaN            NaN            NaN  0.838545       0.357725                 NaN  0.530502                 NaN            NaN            NaN
  1348.37        500.000        98.4623                 NaN            NaN  0.641787E-001            NaN            NaN            NaN            NaN  0.339141       0.686885                 NaN  0.447478                 NaN            NaN            NaN
  1345.86        500.000        98.6556                 NaN            NaN  0.500896E-001            NaN            NaN            NaN            NaN  0.330518       0.575685                 NaN  0.388093                 NaN            NaN            NaN
  1343.36        500.000        98.7954                 NaN            NaN  0.394883E-001            NaN            NaN            NaN            NaN  0.495056       0.325159                 NaN  0.344915                 NaN            NaN            NaN
  1340.85        500.000        56.2516        31.8240                 NaN  0.177133                 NaN            NaN            NaN            NaN   1.72194        6.64939                 NaN   3.37588                 NaN            NaN            NaN
  1338.35        500.000        65.4690        32.7916                 NaN  0.195388E-001            NaN            NaN            NaN            NaN  0.932886       0.299396                 NaN  0.487627                 NaN            NaN            NaN
  1335.84        500.000        66.3026        33.0639                 NaN  0.376647E-002            NaN            NaN            NaN            NaN  0.151647       0.304193                 NaN  0.173885                 NaN            NaN            NaN
  1333.33        500.000        66.0862        33.3748                 NaN  0.611466E-003            NaN            NaN            NaN            NaN  0.266083       0.126130                 NaN  0.146143                 NaN            NaN            NaN
  1330.83        500.000        99.3505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.485132                 NaN            NaN  0.164394                 NaN            NaN            NaN
  1328.32        500.000        99.4760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.255653       0.119310                 NaN  0.149031                 NaN            NaN            NaN
  1325.81        500.000        99.4774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.176543       0.202738                 NaN  0.143333                 NaN            NaN            NaN
  1323.31        500.000        99.4880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.198468       0.173147                 NaN  0.140342                 NaN            NaN            NaN
  1320.80        500.000        99.5011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.168567       0.193689                 NaN  0.136681                 NaN            NaN            NaN
  1318.30        500.000        99.5129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.190441       0.163439                 NaN  0.133269                 NaN            NaN            NaN
  1315.79        500.000        98.7339                 NaN            NaN  0.776173E-001            NaN            NaN            NaN            NaN  0.907879                 NaN            NaN  0.280559                 NaN            NaN            NaN
  1313.28        500.000        99.9751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.249422E-001            NaN            NaN            NaN
  1310.78        500.000        99.7401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.167043                 NaN            NaN  0.928731E-001            NaN            NaN            NaN
  1308.27        500.000        99.6136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.268829                 NaN            NaN  0.117608                 NaN            NaN            NaN
  1305.76        500.000        99.6145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.269491                 NaN            NaN  0.116021                 NaN            NaN            NaN
  1303.26        500.000        99.3959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.380423                 NaN            NaN  0.223727                 NaN            NaN            NaN
  1300.75        500.000        99.8516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.411732E-001            NaN            NaN  0.326648E-001  0.745742E-001            NaN            NaN
  1298.25        500.000        99.5012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.767647E-003  0.327204                 NaN  0.142693       0.281378E-001            NaN            NaN
  1295.74        500.000        99.5352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.325003                 NaN            NaN  0.124493       0.152635E-001            NaN            NaN
  1293.23        500.000        99.5952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.327120                 NaN            NaN  0.715330E-001  0.617933E-002            NaN            NaN
  1290.73        500.000        99.3172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.426004                 NaN            NaN  0.212747       0.440534E-001            NaN            NaN
  1288.22        500.000        99.7588                 NaN            NaN  0.528235E-002            NaN            NaN            NaN            NaN  0.185479                 NaN            NaN  0.503925E-001            NaN            NaN            NaN
  1285.71        500.000        98.6135                 NaN            NaN  0.459717                 NaN  0.552719E-002            NaN            NaN  0.466253                 NaN            NaN  0.425960       0.290143E-001            NaN            NaN
  1283.21        500.000        99.8693                 NaN            NaN            NaN            NaN  0.681717E-002            NaN            NaN            NaN            NaN            NaN  0.582561E-001  0.656068E-001            NaN            NaN
  1280.70        500.000        98.1468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25462                 NaN            NaN  0.471298                 NaN  0.127283                 NaN
  1278.20        500.000        99.6944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.305630                 NaN
  1275.69        500.000        99.7704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.168049                 NaN            NaN  0.615738E-001            NaN            NaN            NaN
  1273.18        500.000        97.9542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.156211       0.279959E-001            NaN  0.229647       0.175729        1.45624                 NaN
  1270.68        500.000        95.5994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.31824                 NaN            NaN  0.454432       0.138938        2.48901                 NaN
  1268.17        500.000        97.3919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.615115                 NaN            NaN  0.280948       0.145920        1.56609                 NaN
  1265.66        500.000        97.7304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.538194                 NaN            NaN  0.245109       0.125183        1.36110                 NaN
  1263.16        500.000        97.9898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.480504                 NaN            NaN  0.218022       0.109682        1.20200                 NaN
  1260.65        500.000        67.9506        29.9109                 NaN            NaN            NaN            NaN            NaN            NaN  0.549309                 NaN            NaN  0.244095       0.125183        1.21995                 NaN
  1258.15        500.000        56.8770        37.2166                 NaN            NaN            NaN            NaN            NaN            NaN   1.84243                 NaN            NaN  0.782735       0.411846        2.86939                 NaN
  1255.64        500.000        74.6701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.54490                 NaN            NaN   3.56774        1.65085        11.5664                 NaN
  1253.13        500.000        95.1763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.26115                 NaN            NaN  0.556588       0.202860        2.80308                 NaN
  1250.63        500.000        95.4327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.20737                 NaN            NaN  0.529245       0.184605        2.64610                 NaN
  1248.12        500.000        95.6689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15825                 NaN            NaN  0.505595       0.167123        2.50017                 NaN
  1245.61        500.000        95.8992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10546                 NaN            NaN  0.480674       0.151902        2.36273                 NaN
  1243.11        500.000        96.1259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04770                 NaN            NaN  0.453969       0.139012        2.23343                 NaN
  1240.60        500.000        96.3253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.00064                 NaN            NaN  0.432619       0.126042        2.11540                 NaN
  1238.10        500.000        96.5158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.952692                 NaN            NaN  0.409930       0.115343        2.00623                 NaN
  1235.59        500.000        96.6995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.903232                 NaN            NaN  0.387112       0.106010        1.90419                 NaN
  1233.08        500.000        96.8673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.858138                 NaN            NaN  0.365690       0.977549E-001   1.81113                 NaN
  1230.58        500.000        97.0227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.815732                 NaN            NaN  0.344734       0.907243E-001   1.72608                 NaN
  1228.07        500.000        97.1607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.780831                 NaN            NaN  0.328180       0.831522E-001   1.64714                 NaN
  1225.56        500.000        97.2946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.743776                 NaN            NaN  0.309653       0.774421E-001   1.57452                 NaN
  1223.06        500.000        95.1648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.963586                 NaN            NaN  0.469649       0.949266E-001   2.35932       0.947712     
  1220.55        500.000        63.1807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.89838                 NaN            NaN   2.97712       0.380045        14.1953        14.3684     
  1218.05        500.000        63.6972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.20034                 NaN            NaN   2.96345       0.327479        13.7383        14.0732     
  1215.54        500.000        65.5474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.20532                 NaN            NaN   2.83840       0.274548        12.8528        13.2816     
  1213.03        500.000        68.8489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.85381                 NaN            NaN   2.58005       0.225863        11.5221        11.9693     
  1210.53        500.000        72.6767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.31830                 NaN            NaN   2.27111       0.184181        10.0662        10.4834     
  1208.02        500.000        76.1348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.77620                 NaN            NaN   1.98199       0.154030        8.79256        9.16043     
  1205.51        500.000        78.8079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.33771                 NaN            NaN   1.75816       0.131385        7.82192        8.14291     
  1203.01        500.000        81.0220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.04948       0.876317                 NaN   1.56914       0.115096        7.04629        7.32172     
  1200.50        500.000        82.1153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72296                 NaN            NaN   1.44960       0.113216        6.69003        6.90890     
  1197.99        500.000        78.3963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.81204        1.30959                 NaN   1.73692       0.129496        8.12343        8.49219     
  1195.49        500.000        82.7298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.191742E-001  0.783218        1.77403        1.41747       0.856956E-001   6.55032        6.64033     
  1192.98        500.000        81.2266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.631440       0.525503        1.44253        1.46431       0.106671        7.35376        7.24915     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.106471        11.5713                 NaN   7.31554       0.575101        40.7854        39.6462     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.180037E-001   11.6635                 NaN   7.31954       0.573559        40.7786        39.6467     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6827                 NaN            NaN   7.32215       0.572961        40.7753        39.6469     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6832                 NaN            NaN   7.32440       0.572572        40.7729        39.6469     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6924                 NaN            NaN   7.33114       0.568995        40.7590        39.6485     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6905                 NaN            NaN   7.33193       0.569530        40.7600        39.6481     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6999                 NaN            NaN   7.33895       0.565865        40.7456        39.6497     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6988                 NaN            NaN   7.33983       0.566329        40.7455        39.6495     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7018                 NaN            NaN   7.34337       0.564821        40.7401        39.6499     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7116                 NaN            NaN   7.35083       0.561014        40.7250        39.6516     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7096                 NaN            NaN   7.35112       0.561573        40.7265        39.6512     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7136                 NaN            NaN   7.35503       0.559918        40.7197        39.6518     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7176                 NaN            NaN   7.35897       0.558237        40.7127        39.6525     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7217                 NaN            NaN   7.36294       0.556532        40.7056        39.6532     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7259                 NaN            NaN   7.36695       0.554801        40.6985        39.6538     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7302                 NaN            NaN   7.37099       0.553044        40.6913        39.6545     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.29519        1.00230        8.41723        7.36567       0.557187        40.7104        39.6520     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.41670       0.223674        9.07794        7.36515       0.555514        40.7087        39.6523     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7417                 NaN            NaN   7.38319       0.548246        40.6706        39.6563     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.20720        10.5243                 NaN   7.37735       0.551937        40.6847        39.6545     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7425                 NaN            NaN   7.38615       0.547554        40.6674        39.6564     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7582                 NaN            NaN   7.39684       0.541461        40.6444        39.6591     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7624                 NaN            NaN   7.40088       0.539681        40.6372        39.6598     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.29781        3.46873                 NaN   7.40474       0.537990        40.6303        39.6604     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7714                 NaN            NaN   7.40917       0.535995        40.6222        39.6612     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7760                 NaN            NaN   7.41330       0.534126        40.6146        39.6620     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7806                 NaN            NaN   7.41746       0.532240        40.6070        39.6627     
