|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1929.82        2500.00        99.4059                 NaN            NaN  0.594103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.4093                 NaN            NaN  0.590717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.4139                 NaN            NaN  0.586120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.4186                 NaN            NaN  0.581436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.4243                 NaN            NaN  0.575728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.4189                 NaN            NaN  0.571654       0.940275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4226                 NaN            NaN  0.566652       0.107092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4274                 NaN            NaN  0.561981       0.106446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4306                 NaN            NaN  0.558752       0.106286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4349                 NaN            NaN  0.554547       0.105992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4383                 NaN            NaN  0.551175       0.105502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4416                 NaN            NaN  0.547852       0.105246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3582                 NaN            NaN  0.629581       0.122079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5391                 NaN            NaN  0.452228       0.866786E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4536                 NaN            NaN  0.536001       0.103805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4566                 NaN            NaN  0.533000       0.103554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4015                 NaN            NaN  0.587002       0.114620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.5203                 NaN            NaN  0.470515       0.915768E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4627                 NaN            NaN  0.526924       0.103582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4706                 NaN            NaN  0.519283       0.101245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4723                 NaN            NaN  0.517591       0.101498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.6341                 NaN            NaN  0.358874       0.704602E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3147                 NaN            NaN  0.672109       0.132179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4795                 NaN            NaN  0.510432       0.100407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3013                 NaN            NaN  0.684600       0.140793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.6646                 NaN            NaN  0.329483       0.593404E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4843                 NaN            NaN  0.505672       0.100069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4866                 NaN            NaN  0.503442       0.996099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4886                 NaN            NaN  0.501455       0.990904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4912                 NaN            NaN  0.498873       0.987857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4922                 NaN            NaN  0.497988       0.985902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        98.8713                 NaN            NaN   1.10664       0.220398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.9987                 NaN            NaN  0.125087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.6210                 NaN            NaN  0.371700       0.733890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4965                 NaN            NaN  0.493707       0.977911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4996                 NaN            NaN  0.490676       0.967599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4986                 NaN            NaN  0.491721       0.969992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5240                 NaN            NaN  0.466772       0.921342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4760                 NaN            NaN  0.513911       0.101200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5032                 NaN            NaN  0.487203       0.955988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.5004                 NaN            NaN  0.489929       0.964759E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5036                 NaN            NaN  0.486916       0.953342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5025                 NaN            NaN  0.487972       0.952744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5025                 NaN            NaN  0.488024       0.951609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5027                 NaN            NaN  0.487748       0.951085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5032                 NaN            NaN  0.487310       0.946436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.5014                 NaN            NaN  0.489081       0.948516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5035                 NaN            NaN  0.487115       0.939893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.5014                 NaN            NaN  0.489216       0.940891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5024                 NaN            NaN  0.488246       0.937884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5009                 NaN            NaN  0.489795       0.935461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5004                 NaN            NaN  0.490280       0.933992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4996                 NaN            NaN  0.491108       0.932612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4987                 NaN            NaN  0.492032       0.928917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.9795                 NaN            NaN  0.199593E-001  0.551175E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.0055                 NaN            NaN  0.976352       0.181262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.5045                 NaN            NaN  0.486466       0.904083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4952                 NaN            NaN  0.495546       0.920527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4929                 NaN            NaN  0.497936       0.920389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4917                 NaN            NaN  0.499165       0.918200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4872                 NaN            NaN  0.503554       0.921741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4919                 NaN            NaN  0.499030       0.907536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4871                 NaN            NaN  0.503790       0.913455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4854                 NaN            NaN  0.505523       0.911444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4815                 NaN            NaN  0.509343       0.913474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4811                 NaN            NaN  0.509786       0.906962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4799                 NaN            NaN  0.511066       0.904851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4775                 NaN            NaN  0.513487       0.904627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4740                 NaN            NaN  0.516960       0.904838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5626                 NaN            NaN  0.429834       0.753283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3811                 NaN            NaN  0.608409       0.105135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4682                 NaN            NaN  0.522791       0.899825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4654                 NaN            NaN  0.525594       0.898568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4625                 NaN            NaN  0.528485       0.897857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4664                 NaN            NaN  0.524662       0.895522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4524                 NaN            NaN  0.538662       0.894595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4526                 NaN            NaN  0.538355       0.899618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4560                 NaN            NaN  0.535175       0.885296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4499                 NaN            NaN  0.541230       0.890993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4461                 NaN            NaN  0.544949       0.893367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4460                 NaN            NaN  0.545145       0.885977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4459                 NaN            NaN  0.545260       0.881406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4351                 NaN            NaN  0.555962       0.892853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4296                 NaN            NaN  0.561399       0.900734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1878                 NaN            NaN  0.799572       0.126691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.6862                 NaN            NaN  0.308926       0.484282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.8254                 NaN            NaN  0.171935       0.269012E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.0295                 NaN            NaN  0.955606       0.149158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4222                 NaN            NaN  0.569013       0.881214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4210                 NaN            NaN  0.570216       0.877179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4176                 NaN            NaN  0.573654       0.877882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4147                 NaN            NaN  0.576480       0.879842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4143                 NaN            NaN  0.577006       0.874173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4407                 NaN            NaN  0.551001       0.827752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3755                 NaN            NaN  0.615263       0.922747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.4048                 NaN            NaN  0.586463       0.874057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4059                 NaN            NaN  0.585428       0.868672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4037                 NaN            NaN  0.587634       0.870152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4008                 NaN            NaN  0.590514       0.868928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3981                 NaN            NaN  0.593223       0.870105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3899                 NaN            NaN  0.601297       0.878471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4071                 NaN            NaN  0.584457       0.848576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3889                 NaN            NaN  0.602376       0.871411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3912                 NaN            NaN  0.600163       0.864094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3926                 NaN            NaN  0.598788       0.860588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3878                 NaN            NaN  0.603552       0.863055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3899                 NaN            NaN  0.601540       0.859276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3886                 NaN            NaN  0.602814       0.857368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3859                 NaN            NaN  0.605520       0.859214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1198                 NaN            NaN  0.520951       0.527630E-002  0.353978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.1700                 NaN            NaN  0.223837                 NaN   1.60615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.2057                 NaN            NaN  0.219297                 NaN   1.57498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2424                 NaN            NaN  0.214829                 NaN   1.54280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2386                 NaN            NaN  0.214232                 NaN   1.54713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3404                 NaN            NaN  0.202042                 NaN   1.45753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3554                 NaN            NaN  0.199660                 NaN   1.44492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3738                 NaN            NaN  0.195785                 NaN   1.43039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.4061                 NaN            NaN  0.191345                 NaN   1.40254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4336                 NaN            NaN  0.186668                 NaN   1.37970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4592                 NaN            NaN  0.184367                 NaN   1.35643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4980                 NaN            NaN  0.180018                 NaN   1.32195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5081                 NaN            NaN  0.175980                 NaN   1.31594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5528                 NaN            NaN  0.169035                 NaN   1.27815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5642                 NaN            NaN  0.166871                 NaN   1.26897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5962                 NaN            NaN  0.163710                 NaN   1.24007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6231                 NaN            NaN  0.159343                 NaN   1.21756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6401                 NaN            NaN  0.154347                 NaN   1.20557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6637                 NaN            NaN  0.151402                 NaN   1.18491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6815                 NaN            NaN  0.147809                 NaN   1.17073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7104                 NaN            NaN  0.144846                 NaN   1.14474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.2599                 NaN            NaN  0.792082E-001            NaN  0.660900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.2143                 NaN            NaN  0.202071                 NaN   1.58367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7663                 NaN            NaN  0.135997                 NaN   1.09766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7855                 NaN            NaN  0.130217                 NaN   1.08427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8056                 NaN            NaN  0.127660                 NaN   1.06672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8231                 NaN            NaN  0.125205                 NaN   1.05165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8382                 NaN            NaN  0.121068                 NaN   1.04073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8572                 NaN            NaN  0.118567                 NaN   1.02419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8783                 NaN            NaN  0.118058                 NaN   1.00361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8897                 NaN            NaN  0.115803                 NaN  0.994520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9100                 NaN            NaN  0.111961                 NaN  0.978085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8761                 NaN            NaN  0.108258                 NaN   1.01568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9805                 NaN            NaN  0.100355                 NaN  0.919141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9510                 NaN            NaN  0.101825                 NaN  0.947204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9649                 NaN            NaN  0.990836E-001            NaN  0.936053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9815                 NaN            NaN  0.967043E-001            NaN  0.921799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9939                 NaN            NaN  0.951256E-001            NaN  0.910945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0058                 NaN            NaN  0.918574E-001            NaN  0.902294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0133                 NaN            NaN  0.885770E-001            NaN  0.898159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0398                 NaN            NaN  0.869988E-001            NaN  0.873212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0448                 NaN            NaN  0.850175E-001            NaN  0.870195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0554                 NaN            NaN  0.813255E-001            NaN  0.863321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0661                 NaN            NaN  0.798417E-001            NaN  0.854102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0804                 NaN            NaN  0.769412E-001            NaN  0.842665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0895                 NaN            NaN  0.746195E-001            NaN  0.835863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0951                 NaN            NaN  0.708199E-001            NaN  0.834045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1139                 NaN            NaN  0.694136E-001            NaN  0.816697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1192                 NaN            NaN  0.662048E-001            NaN  0.814604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2200                 NaN            NaN  0.598397E-001            NaN  0.720208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0479                 NaN            NaN  0.682292E-001            NaN  0.883907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.8085                 NaN            NaN  0.837106E-001            NaN   1.10779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.4936                 NaN            NaN  0.260867E-001            NaN  0.480291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1658                 NaN            NaN  0.562071E-001            NaN  0.777944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1736                 NaN            NaN  0.546381E-001            NaN  0.771766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1837                 NaN            NaN  0.521594E-001            NaN  0.764181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1904                 NaN            NaN  0.493120E-001            NaN  0.760305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0452                 NaN            NaN  0.261694E-002            NaN  0.175819       0.776381                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9682                 NaN            NaN            NaN            NaN            NaN   1.03177                 NaN            NaN            NaN            NaN            NaN            NaN
