|6.6.6
Archiving\03_Data\eq/QFM_m0.5/Y98/Y98_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0138       0.962574       0.236262E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0138       0.962572       0.236262E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0138       0.962570       0.236261E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0138       0.962568       0.236261E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0138       0.962566       0.236260E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0138       0.962564       0.236260E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0138       0.962562       0.236259E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0138       0.962560       0.236259E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0138       0.962558       0.236258E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0138       0.962556       0.236258E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0138       0.962554       0.236257E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0138       0.962552       0.236257E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0138       0.962550       0.236256E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0138       0.962548       0.236256E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0138       0.962546       0.236255E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0138       0.962543       0.236255E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0138       0.962541       0.236254E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0138       0.962539       0.236253E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0138       0.962537       0.236253E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0138       0.962534       0.236252E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0138       0.962532       0.236252E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0138       0.962529       0.236251E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0138       0.962527       0.236251E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0139       0.962525       0.236250E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0139       0.962522       0.236249E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0139       0.962520       0.236249E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0139       0.962517       0.236248E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0139       0.962515       0.236248E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0139       0.962512       0.236247E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0139       0.962509       0.236246E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0139       0.962507       0.236246E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0139       0.962504       0.236245E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0139       0.962502       0.236244E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0139       0.962499       0.236244E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0139       0.962496       0.236243E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0139       0.962493       0.236242E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0139       0.962490       0.236242E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0139       0.962487       0.236241E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0139       0.962485       0.236240E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0139       0.962482       0.236239E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0139       0.962479       0.236239E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0139       0.962476       0.236238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0139       0.962473       0.236237E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0139       0.962470       0.236236E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0139       0.962467       0.236236E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0139       0.962463       0.236235E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0139       0.962460       0.236234E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0139       0.962457       0.236233E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0139       0.962454       0.236233E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0139       0.962451       0.236232E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0139       0.962447       0.236231E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0139       0.962444       0.236230E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0139       0.962441       0.236229E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0139       0.962437       0.236229E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0139       0.962434       0.236228E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0139       0.962431       0.236227E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0140       0.962427       0.236226E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        98.8972       0.962364                 NaN  0.140461                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        98.8953       0.962361                 NaN  0.142336                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        98.8932       0.962357                 NaN  0.144464                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        98.8911       0.962354                 NaN  0.146592                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        98.8888       0.962350                 NaN  0.148858                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        98.8865       0.962346                 NaN  0.151123                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        98.8843       0.962343                 NaN  0.153389                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        98.8820       0.962339                 NaN  0.155655                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        98.8790       0.962335                 NaN  0.158640                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        98.8760       0.962331                 NaN  0.161625                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        98.8731       0.962327                 NaN  0.164610                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        98.8701       0.962323                 NaN  0.167595                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        98.8671       0.962319                 NaN  0.170580                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        98.8641       0.962316                 NaN  0.173565                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        98.8611       0.962312                 NaN  0.176551                 NaN            NaN            NaN            NaN            NaN
