|6.6.6
Archiving\03_Data\eq/QFM_m0.5/Y98/Y98_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1717.95        2500.00        98.9912       0.780545                 NaN  0.228265                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.9802       0.780619                 NaN  0.239159                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.9713       0.780694                 NaN  0.246665       0.133500E-002            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.9514       0.780782                 NaN  0.256694       0.111030E-001            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.9315       0.780869                 NaN  0.266726       0.208733E-001            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.9049       0.780961                 NaN  0.280913       0.332280E-001            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.8783       0.781054                 NaN  0.295103       0.455858E-001            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.8516       0.781146                 NaN  0.309295       0.579466E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.8250       0.781238                 NaN  0.323491       0.703104E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.7853       0.781334                 NaN  0.351280       0.820719E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.7457       0.781430                 NaN  0.379076       0.938363E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.7060       0.781525                 NaN  0.406877       0.105604                 NaN            NaN            NaN            NaN
  1679.49        2500.00        98.6663       0.781621                 NaN  0.434684       0.117374                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.6266       0.781716                 NaN  0.462497       0.129147                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.5869       0.781811                 NaN  0.490316       0.140924                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.5472       0.781907                 NaN  0.518141       0.152703                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.5075       0.782002                 NaN  0.545972       0.164485                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.3830       0.782125                 NaN  0.659376       0.175489                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.2584       0.782248                 NaN  0.772811       0.186497                 NaN            NaN            NaN            NaN
  1657.05        2500.00        98.1338       0.782371                 NaN  0.886278       0.197509                 NaN            NaN            NaN            NaN
  1653.85        2500.00        98.0092       0.782493                 NaN  0.999777       0.208523                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.8845       0.782615                 NaN   1.11331       0.219542                 NaN            NaN            NaN            NaN
  1647.44        2500.00        97.7598       0.782737                 NaN   1.22687       0.230563                 NaN            NaN            NaN            NaN
  1644.23        2500.00        97.6351       0.782858                 NaN   1.34046       0.241588                 NaN            NaN            NaN            NaN
  1641.03        2500.00        97.5103       0.782979                 NaN   1.45409       0.252617                 NaN            NaN            NaN            NaN
  1637.82        2500.00        97.1356       0.783184                 NaN   1.81808       0.263156                 NaN            NaN            NaN            NaN
  1634.62        2500.00        96.7607       0.783388                 NaN   2.18224       0.273701                 NaN            NaN            NaN            NaN
  1631.41        2500.00        96.3856       0.783590                 NaN   2.54658       0.284252                 NaN            NaN            NaN            NaN
  1628.21        2500.00        96.0103       0.783791                 NaN   2.91109       0.294807                 NaN            NaN            NaN            NaN
  1625.00        2500.00        95.4796       0.784044                 NaN   3.43125       0.305105                 NaN            NaN            NaN            NaN
  1621.79        2500.00        94.9486       0.784294                 NaN   3.95171       0.315409                 NaN            NaN            NaN            NaN
  1618.59        2500.00        93.8537       0.785132                 NaN   4.35657       0.318580       0.685995                 NaN            NaN            NaN
  1615.38        2500.00        92.0163       0.786801                 NaN   4.50162       0.311513        2.38380                 NaN            NaN            NaN
  1612.18        2500.00        90.4214       0.788267                 NaN   4.63669       0.303432        3.85025                 NaN            NaN            NaN
  1608.97        2500.00        88.8206       0.789736                 NaN   4.77226       0.295320        5.32212                 NaN            NaN            NaN
  1605.77        2500.00        87.2139       0.791208                 NaN   4.90831       0.287176        6.79941                 NaN            NaN            NaN
  1602.56        2500.00        85.6013       0.792683                 NaN   5.04484       0.279002        8.28215                 NaN            NaN            NaN
  1599.36        2500.00        83.9828       0.794161                 NaN   5.18187       0.270796        9.77036                 NaN            NaN            NaN
  1596.15        2500.00        82.3583       0.795642                 NaN   5.31940       0.262558        11.2641                 NaN            NaN            NaN
  1592.95        2500.00        80.7279       0.797127                 NaN   5.45741       0.254289        12.7632                 NaN            NaN            NaN
  1589.74        2500.00        79.0915       0.798614                 NaN   5.59592       0.245989        14.2680                 NaN            NaN            NaN
  1586.54        2500.00        77.7887       0.799831                 NaN   5.70459       0.235741        15.4711                 NaN            NaN            NaN
  1583.33        2500.00        76.4821       0.801049                 NaN   5.81357       0.225462        16.6778                 NaN            NaN            NaN
  1580.13        2500.00        75.1716       0.802269                 NaN   5.92287       0.215151        17.8881                 NaN            NaN            NaN
  1576.92        2500.00        73.8572       0.803491                 NaN   6.03248       0.204808        19.1021                 NaN            NaN            NaN
  1573.72        2500.00        72.5388       0.804715                 NaN   6.14241       0.194433        20.3196                 NaN            NaN            NaN
  1570.51        2500.00        71.2166       0.805941                 NaN   6.25266       0.184026        21.5408                 NaN            NaN            NaN
  1567.31        2500.00        69.8904       0.807168                 NaN   6.36323       0.173586        22.7656                 NaN            NaN            NaN
  1564.10        2500.00        68.5603       0.808398                 NaN   6.47412       0.163115        23.9940                 NaN            NaN            NaN
  1560.90        2500.00        67.4364       0.809467                 NaN   6.56241       0.149835        25.0419                 NaN            NaN            NaN
  1557.69        2500.00        66.3096       0.810538                 NaN   6.65092       0.136520        26.0924                 NaN            NaN            NaN
  1554.49        2500.00        65.1800       0.811610                 NaN   6.73965       0.123170        27.1456                 NaN            NaN            NaN
  1551.28        2500.00        64.0475       0.812683                 NaN   6.82861       0.109783        28.2015                 NaN            NaN            NaN
  1548.08        2500.00        62.9120       0.813758                 NaN   6.91778       0.963613E-001   29.2601                 NaN            NaN            NaN
  1544.87        2500.00        61.7737       0.814833                 NaN   7.00717       0.829034E-001   30.3213                 NaN            NaN            NaN
  1541.67        2500.00        60.6325       0.815911                 NaN   7.09679       0.694097E-001   31.3853                 NaN            NaN            NaN
  1538.46        2500.00        59.4885       0.816989                 NaN   7.18662       0.558801E-001   32.4521                 NaN            NaN            NaN
  1535.26        2500.00        58.4252       0.818008                 NaN   7.26697       0.398478E-001   33.4499                 NaN            NaN            NaN
  1532.05        2500.00        57.3595       0.819029                 NaN   7.34751       0.237752E-001   34.4502                 NaN            NaN            NaN
  1528.85        2500.00        56.3031       0.820042                 NaN   7.42813       0.675473E-002   35.4420                 NaN            NaN            NaN
  1525.64        2500.00        55.2990       0.821007                 NaN   7.50859                 NaN   36.3714                 NaN            NaN            NaN
  1522.44        2500.00        54.3280       0.821944                 NaN   7.58357                 NaN   37.2665                 NaN            NaN            NaN
  1519.23        2500.00        53.3549       0.822882                 NaN   7.65871                 NaN   38.1635                 NaN            NaN            NaN
  1516.03        2500.00        52.3798       0.823822                 NaN   7.73401                 NaN   39.0624                 NaN            NaN            NaN
  1512.82        2500.00        51.4025       0.824762                 NaN   7.80947                 NaN   39.9632                 NaN            NaN            NaN
  1509.62        2500.00        50.4451       0.825695                 NaN   7.87651                 NaN   40.8527                 NaN            NaN            NaN
  1506.41        2500.00        49.4856       0.826630                 NaN   7.94369                 NaN   41.7441                 NaN            NaN            NaN
  1503.21        2500.00        48.5241       0.827565                 NaN   8.01101                 NaN   42.6374                 NaN            NaN            NaN
  1500.00        2500.00        47.5605       0.828502                 NaN   8.07846                 NaN   43.5325                 NaN            NaN            NaN
  1496.79        2500.00        46.5871       0.829456                 NaN   8.14070                 NaN   44.4427                 NaN            NaN            NaN
  1493.59        2500.00        44.9614       0.831142                 NaN   8.26279                 NaN   44.8988        1.04592                 NaN            NaN
  1490.38        2500.00        43.2449       0.832947                 NaN   8.38420                 NaN   45.2286        2.30934                 NaN            NaN
  1487.18        2500.00        41.5211       0.834758                 NaN   8.50610                 NaN   45.5598        3.57822                 NaN            NaN
  1483.97        2500.00        39.8884       0.836497                 NaN   8.60673                 NaN   45.8721        4.79629                 NaN            NaN
  1480.77        2500.00        38.2490       0.838240                 NaN   8.70775                 NaN   46.1856        6.01940                 NaN            NaN
  1477.56        2500.00        36.6513       0.839946                 NaN   8.79340                 NaN   46.3965        7.19730       0.121573                 NaN
  1474.36        2500.00        34.8787       0.841820                 NaN   8.85161                 NaN   45.7069        8.21304        1.50791                 NaN
  1471.15        2500.00        34.8769       0.841854                 NaN   8.85186                 NaN   45.7082        8.21327        1.50796                 NaN
  1467.95        2500.00        34.8751       0.841888                 NaN   8.85210                 NaN   45.7095        8.21349        1.50800                 NaN
  1464.74        2500.00        34.8732       0.841922                 NaN   8.85234                 NaN   45.7107        8.21371        1.50805                 NaN
  1461.54        2500.00        28.3695       0.848811                 NaN   9.00450                 NaN   43.7367        12.1014        5.93905                 NaN
  1458.33        2500.00        28.3680       0.848840                 NaN   9.00469                 NaN   43.7376        12.1017        5.93920                 NaN
  1455.13        2500.00        28.3664       0.848868                 NaN   9.00488                 NaN   43.7386        12.1019        5.93935                 NaN
  1451.92        2500.00        28.3648       0.848897                 NaN   9.00508                 NaN   43.7395        12.1022        5.93949                 NaN
  1448.72        2500.00        28.3633       0.848926                 NaN   9.00527                 NaN   43.7405        12.1024        5.93964                 NaN
  1445.51        2500.00        28.3617       0.848955                 NaN   9.00546                 NaN   43.7414        12.1027        5.93978                 NaN
  1442.31        2500.00        28.3601       0.848983                 NaN   9.00565                 NaN   43.7424        12.1029        5.93993                 NaN
  1439.10        2500.00        28.3585       0.849012                 NaN   9.00584                 NaN   43.7434        12.1032        5.94008                 NaN
  1435.90        2500.00        17.9784       0.860485                 NaN   9.00635                 NaN   42.6761        18.7644        10.7142                 NaN
  1432.69        2500.00        16.9202       0.861724                 NaN   8.98348                 NaN   42.7127        19.4707        11.0512                 NaN
  1429.49        2500.00        15.9400       0.862886                 NaN   8.95380       0.256054E-002   42.7527        20.1270        11.3611                 NaN
  1426.28        2500.00        14.8075       0.864015                 NaN   8.97972       0.270909E-001   42.5201        20.6971        11.9378       0.166697     
  1423.08        2500.00        13.4543       0.864986                 NaN   9.15445       0.506055E-001   41.9883        12.7961        21.0446       0.646707     
  1419.87        2500.00        13.4536       0.865003                 NaN   9.15451       0.506072E-001   41.9886        12.7962        21.0447       0.646751     
  1416.67        2500.00        13.4528       0.865020                 NaN   9.15458       0.506089E-001   41.9889        12.7964        21.0449       0.646794     
  1413.46        2500.00        13.4521       0.865036                 NaN   9.15464       0.506106E-001   41.9892        12.7965        21.0451       0.646837     
  1410.26        2500.00        9.21934       0.868048                 NaN   9.69497       0.129004        40.2811        22.0301        15.5230        2.25456     
  1407.05        2500.00        9.21885       0.868060                 NaN   9.69499       0.129008        40.2812        22.0301        15.5231        2.25470     
  1403.85        2500.00        9.21836       0.868073                 NaN   9.69502       0.129011        40.2813        22.0302        15.5232        2.25484     
  1400.64        2500.00        9.21787       0.868086                 NaN   9.69504       0.129015        40.2815        22.0303        15.5233        2.25498     
  1397.44        2500.00        9.21738       0.868098                 NaN   9.69507       0.129019        40.2816        22.0303        15.5234        2.25512     
  1394.23        2500.00        9.21689       0.868111                 NaN   9.69509       0.129023        40.2817        22.0304        15.5235        2.25526     
  1391.03        2500.00        9.21639       0.868123                 NaN   9.69512       0.129026        40.2819        22.0305        15.5236        2.25540     
  1387.82        2500.00        9.21590       0.868135                 NaN   9.69514       0.129030        40.2820        22.0306        15.5237        2.25555     
  1384.62        2500.00        3.90069       0.871998                 NaN   10.3244       0.239851        38.1191        22.9323        18.9814        4.63017     
  1381.41        2500.00        3.90051       0.872006                 NaN   10.3244       0.239857        38.1190        22.9323        18.9815        4.63044     
  1378.21        2500.00        3.90033       0.872014                 NaN   10.3244       0.239863        38.1190        22.9323        18.9815        4.63070     
  1375.00        2500.00        3.90016       0.872022                 NaN   10.3243       0.239869        38.1189        22.9322        18.9815        4.63097     
  1371.79        2500.00        3.89998       0.872029                 NaN   10.3243       0.239874        38.1188        22.9322        18.9816        4.63123     
  1368.59        2500.00        3.89980       0.872037                 NaN   10.3243       0.239880        38.1188        22.9321        18.9816        4.63150     
  1365.38        2500.00        3.89962       0.872045                 NaN   10.3243       0.239886        38.1187        22.9321        18.9816        4.63176     
  1362.18        2500.00        3.89944       0.872053                 NaN   10.3242       0.239891        38.1186        22.9321        18.9817        4.63203     
  1358.97        2500.00       0.422479       0.874774                 NaN   10.6348       0.318529        36.9103        21.1203        23.2373        6.48154     
  1355.77        2500.00       0.538824E-001  0.875086                 NaN   10.6594       0.326895        36.8054        21.3359        23.2519        6.69152     
  1352.56        2500.00                 NaN  0.875075                 NaN   10.6883       0.331213        36.8224        23.2229        21.2913        6.76883     
  1349.36        2500.00                 NaN  0.875080                 NaN   10.6883       0.331220        36.8222        23.2228        21.2912        6.76920     
  1346.15        2500.00                 NaN  0.874953                 NaN   10.7445       0.338570        36.9045        23.1618        21.1045        6.87112     
  1342.95        2500.00                 NaN  0.874958                 NaN   10.7444       0.338577        36.9043        23.1617        21.1045        6.87149     
  1339.74        2500.00                 NaN  0.874962                 NaN   10.7444       0.338584        36.9041        23.1616        21.1045        6.87186     
  1336.54        2500.00                 NaN  0.874967                 NaN   10.7443       0.338591        36.9040        23.1615        21.1044        6.87223     
  1333.33        2500.00                 NaN  0.874710                 NaN   10.8552       0.353879        37.0535        23.0369        20.7519        7.07395     
  1330.13        2500.00                 NaN  0.874714                 NaN   10.8551       0.353886        37.0533        23.0368        20.7519        7.07433     
  1326.92        2500.00                 NaN  0.874719                 NaN   10.8550       0.353893        37.0532        23.0366        20.7519        7.07471     
  1323.72        2500.00                 NaN  0.874723                 NaN   10.8549       0.353901        37.0530        23.0365        20.7518        7.07509     
  1320.51        2500.00                 NaN  0.874728                 NaN   10.8549       0.353908        37.0528        23.0364        20.7518        7.07547     
  1317.31        2500.00                 NaN  0.874732                 NaN   10.8548       0.353915        37.0526        23.0363        20.7518        7.07585     
  1314.10        2500.00                 NaN  0.874736                 NaN   10.8547       0.353922        37.0524        23.0362        20.7518        7.07623     
  1310.90        2500.00                 NaN  0.874741                 NaN   10.8547       0.353929        37.0523        23.0361        20.7517        7.07661     
  1307.69        2500.00                 NaN  0.874251                 NaN   11.0649       0.385427        37.3335        20.0853        22.7961        7.46044     
  1304.49        2500.00                 NaN  0.874255                 NaN   11.0648       0.385435        37.3334        20.0853        22.7960        7.46084     
  1301.28        2500.00                 NaN  0.874259                 NaN   11.0648       0.385443        37.3332        20.0853        22.7959        7.46124     
  1298.08        2500.00                 NaN  0.874263                 NaN   11.0647       0.385450        37.3330        20.0853        22.7957        7.46164     
  1294.87        2500.00                 NaN  0.874267                 NaN   11.0646       0.385458        37.3328        20.0852        22.7956        7.46204     
  1291.67        2500.00                 NaN  0.874271                 NaN   11.0645       0.385466        37.3326        20.0852        22.7955        7.46243     
  1288.46        2500.00                 NaN  0.874275                 NaN   11.0645       0.385473        37.3324        20.0852        22.7953        7.46283     
  1285.26        2500.00                 NaN  0.874278                 NaN   11.0644       0.385481        37.3322        20.0852        22.7952        7.46323     
  1282.05        2500.00                 NaN  0.873831                 NaN   11.2567       0.418494        37.5914        22.5810        19.4601        7.81842     
  1278.85        2500.00                 NaN  0.873835                 NaN   11.2566       0.418502        37.5912        22.5809        19.4601        7.81884     
  1275.64        2500.00                 NaN  0.873839                 NaN   11.2565       0.418510        37.5911        22.5808        19.4600        7.81925     
  1272.44        2500.00                 NaN  0.873842                 NaN   11.2564       0.418518        37.5909        22.5806        19.4600        7.81966     
  1269.23        2500.00                 NaN  0.873846                 NaN   11.2564       0.418527        37.5907        22.5805        19.4600        7.82008     
  1266.03        2500.00                 NaN  0.873849                 NaN   11.2563       0.418535        37.5905        22.5804        19.4600        7.82049     
  1262.82        2500.00                 NaN  0.873853                 NaN   11.2562       0.418543        37.5903        22.5802        19.4599        7.82091     
  1259.62        2500.00                 NaN  0.873856                 NaN   11.2561       0.418551        37.5901        22.5801        19.4599        7.82132     
  1256.41        2500.00                 NaN  0.873447                 NaN   11.4319       0.453366        37.8458        18.8624        22.3818        8.15141     
  1253.21        2500.00                 NaN  0.873450                 NaN   11.4318       0.453375        37.8456        18.8624        22.3816        8.15184     
  1250.00        2500.00                 NaN  0.873453                 NaN   11.4317       0.453383        37.8454        18.8623        22.3815        8.15227     
  1246.79        2500.00                 NaN  0.873457                 NaN   11.4316       0.453392        37.8452        18.8623        22.3813        8.15270     
  1243.59        2500.00                 NaN  0.873460                 NaN   11.4315       0.453401        37.8450        18.8623        22.3812        8.15313     
  1240.38        2500.00                 NaN  0.873463                 NaN   11.4314       0.453409        37.8448        18.8623        22.3811        8.15355     
  1237.18        2500.00                 NaN  0.873466                 NaN   11.4314       0.453418        37.8446        18.8623        22.3809        8.15398     
  1233.97        2500.00                 NaN  0.873469                 NaN   11.4313       0.453426        37.8444        18.8622        22.3808        8.15441     
  1230.77        2500.00                 NaN  0.873092                 NaN   11.5927       0.489584        38.0898        18.2972        22.1950        8.46267     
  1227.56        2500.00                 NaN  0.873095                 NaN   11.5926       0.489594        38.0896        18.2972        22.1948        8.46311     
  1224.36        2500.00                 NaN  0.873098                 NaN   11.5925       0.489603        38.0894        18.2971        22.1947        8.46355     
  1221.15        2500.00                 NaN  0.873100                 NaN   11.5924       0.489612        38.0892        18.2971        22.1945        8.46399     
  1217.95        2500.00                 NaN  0.873103                 NaN   11.5923       0.489621        38.0890        18.2971        22.1944        8.46444     
  1214.74        2500.00                 NaN  0.873106                 NaN   11.5922       0.489630        38.0888        18.2971        22.1942        8.46488     
  1211.54        2500.00                 NaN  0.873108                 NaN   11.5921       0.489639        38.0886        18.2971        22.1941        8.46532     
  1208.33        2500.00                 NaN  0.873111                 NaN   11.5920       0.489648        38.0885        18.2970        22.1939        8.46576     
  1205.13        2500.00                 NaN  0.872770                 NaN   11.7371       0.527781        38.3374        22.0267        17.7486        8.74966     
  1201.92        2500.00                 NaN  0.872772                 NaN   11.7370       0.527790        38.3372        22.0265        17.7486        8.75011     
