|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1173.63        500.000                 NaN   1.54203                 NaN   9.71626       0.445010E-003            NaN            NaN   7.18229       0.671672        41.1468        39.7405     
  1172.31        500.000                 NaN            NaN            NaN   6.08878        5.91488       0.466460E-005            NaN   7.31753       0.564703        40.7818        39.3323     
  1170.98        500.000                 NaN            NaN            NaN   5.98280        6.02294       0.700417E-005            NaN   7.31992       0.563808        40.7778        39.3327     
  1169.66        500.000                 NaN   1.62156                 NaN   9.60214       0.564983E-005            NaN            NaN   7.17815       0.675935        41.1599        39.7623     
  1168.33        500.000                 NaN   1.65292                 NaN   9.55769       0.752702E-005            NaN            NaN   7.17540       0.677588        41.1653        39.7711     
  1167.01        500.000                 NaN   1.68714                 NaN   9.50794       0.107324E-004            NaN            NaN   7.17304       0.679657        41.1717        39.7805     
  1165.68        500.000                 NaN   1.70963                 NaN   9.47618       0.134632E-004            NaN            NaN   7.17200       0.680709        41.1746        39.7869     
  1164.35        500.000                 NaN   3.63204                 NaN   6.39904       0.336758E-005            NaN            NaN   6.90580       0.865589        41.9328        40.2647     
  1163.03        500.000                 NaN   1.73344                 NaN   9.44011       0.256387E-004            NaN            NaN   7.17176       0.682798        41.1787        39.7932     
  1161.70        500.000                 NaN   1.74530                 NaN   9.42216                 NaN            NaN            NaN   7.17177       0.683643        41.1808        39.7963     
  1160.38        500.000                 NaN   1.77310                 NaN   9.38257                 NaN            NaN            NaN   7.16980       0.685059        41.1853        39.8041     
  1159.05        500.000                 NaN   1.80469                 NaN   9.33818                 NaN            NaN            NaN   7.16826       0.686783        41.1891        39.8130     
  1157.73        500.000                 NaN   1.83321                 NaN   9.29725                 NaN            NaN            NaN   7.16619       0.688335        41.1940        39.8210     
  1156.40        500.000                 NaN   1.86359                 NaN   9.25283                 NaN            NaN            NaN   7.16359       0.689992        41.2006        39.8294     
  1155.08        500.000                 NaN            NaN            NaN   4.68702        7.34430       0.811745E-005            NaN   7.36504       0.551455        40.7161        39.3361     
  1153.75        500.000                 NaN            NaN            NaN   4.71027        7.32508                 NaN            NaN   7.35319       0.551378        40.7228        39.3373     
  1152.43        500.000                 NaN   1.93318                 NaN   9.15380                 NaN            NaN            NaN   7.15938       0.693786        41.2108        39.8490     
  1151.10        500.000                 NaN   1.95592                 NaN   9.12131                 NaN            NaN            NaN   7.15782       0.695008        41.2145        39.8554     
  1149.77        500.000                 NaN            NaN            NaN   4.43460        7.60954       0.179968E-004            NaN   7.36172       0.548104        40.7074        39.3386     
  1148.45        500.000                 NaN   3.63204                 NaN   6.39904       0.118241E-005            NaN            NaN   6.90580       0.865589        41.9328        40.2647     
  1147.12        500.000                 NaN   3.63204                 NaN   6.39904       0.118238E-005            NaN            NaN   6.90580       0.865589        41.9328        40.2647     
  1145.80        500.000                 NaN   3.63203                 NaN   6.39900       0.525946E-004            NaN            NaN   6.90580       0.865588        41.9328        40.2647     
  1144.47        500.000                 NaN   3.63203                 NaN   6.39900       0.562811E-004            NaN            NaN   6.90580       0.865588        41.9328        40.2647     
  1143.15        500.000                 NaN   3.63203                 NaN   6.39901       0.506851E-004            NaN            NaN   6.90580       0.865588        41.9328        40.2647     
  1141.82        500.000                 NaN   2.05686                 NaN   8.93705       0.480518E-001            NaN            NaN   7.15628       0.697263        41.2192        39.8853     
  1140.50        500.000                 NaN   2.16672                 NaN   8.82471       0.100960E-002            NaN            NaN   7.15674       0.702572        41.2331        39.9151     
  1139.17        500.000                 NaN   2.18853                 NaN   8.79344       0.101152E-002            NaN            NaN   7.15491       0.703880        41.2369        39.9213     
  1137.85        500.000                 NaN   2.18090                 NaN   8.80725       0.259162E-003            NaN            NaN   7.15428       0.704004        41.2331        39.9202     
  1136.52        500.000                 NaN            NaN            NaN   3.56287        8.50559       0.122680E-002            NaN   7.39225       0.536464        40.6594        39.3422     
  1135.19        500.000                 NaN   2.24225                 NaN   8.70850       0.442009E-003            NaN            NaN   7.14505       0.710638        41.2579        39.9352     
  1133.87        500.000                 NaN            NaN            NaN   3.40898        8.66654       0.876405E-004            NaN   7.39794       0.533832        40.6496        39.3430     
  1132.54        500.000                 NaN            NaN            NaN   6.79982       0.617017        4.68719                 NaN   7.41855       0.524873        40.6066        39.3460     
  1131.22        500.000                 NaN            NaN            NaN   3.24556        8.83557       0.757605E-003            NaN   7.40366       0.531237        40.6393        39.3439     
  1129.89        500.000                 NaN   2.31165                 NaN   8.60934       0.119220E-002            NaN            NaN   7.14203       0.713188        41.2676        39.9550     
  1128.57        500.000                 NaN            NaN            NaN   3.07830        9.01014       0.354215E-004            NaN   7.40994       0.528326        40.6284        39.3448     
  1127.24        500.000                 NaN   2.28420                 NaN   8.65736       0.104043E-003            NaN            NaN   7.14837       0.709309        41.2520        39.9487     
  1125.92        500.000                 NaN   2.30298                 NaN   8.63051       0.101221E-003            NaN            NaN   7.14695       0.710377        41.2551        39.9540     
  1124.59        500.000                 NaN   2.32129                 NaN   8.60438       0.926057E-004            NaN            NaN   7.14559       0.711411        41.2580        39.9592     
  1123.27        500.000                 NaN            NaN            NaN   3.01416        9.09400                 NaN            NaN   7.42253       0.521136        40.6004        39.3478     
  1121.94        500.000                 NaN   2.41385                 NaN   8.46477       0.127529E-003            NaN            NaN   7.13461       0.718880        41.2835        39.9843     
  1120.61        500.000                 NaN   2.37326                 NaN   8.53037       0.593282E-004            NaN            NaN   7.14183       0.714296        41.2660        39.9741     
  1119.29        500.000                 NaN   2.44707                 NaN   8.41739       0.911776E-004            NaN            NaN   7.13218       0.720758        41.2887        39.9938     
  1117.96        500.000                 NaN   2.46697                 NaN   8.38891       0.788811E-004            NaN            NaN   7.12893       0.722771        41.2928        39.9996     
  1116.64        500.000                 NaN   2.47636                 NaN   8.37638       0.602592E-004            NaN            NaN   7.12888       0.722980        41.2929        40.0024     
  1115.31        500.000                 NaN   2.44440                 NaN   8.42928       0.294324E-004            NaN            NaN   7.13496       0.719081        41.2776        39.9947     
  1113.99        500.000                 NaN   2.45919                 NaN   8.40823       0.236192E-004            NaN            NaN   7.13413       0.719817        41.2797        39.9989     
  1112.66        500.000                 NaN   2.45816                 NaN   8.41135       0.165195E-004            NaN            NaN   7.13739       0.718439        41.2753        39.9994     
  1111.34        500.000                 NaN   2.49376                 NaN   8.35556       0.165110E-004            NaN            NaN   7.13179       0.722142        41.2882        40.0086     
  1110.01        500.000                 NaN   2.50885                 NaN   8.33381       0.133000E-004            NaN            NaN   7.13071       0.722999        41.2907        40.0129     
  1108.69        500.000                 NaN   2.48587                 NaN   8.39136       0.373822E-002            NaN            NaN   7.14332       0.712518        41.2527        40.0105     
  1107.36        500.000                 NaN   2.57772                 NaN   8.23102       0.119620E-004            NaN            NaN   7.12246       0.728876        41.3079        40.0320     
  1106.04        500.000                 NaN   2.60726                 NaN   8.20924                 NaN            NaN            NaN   7.12797       0.723123        41.2899        40.0425     
  1104.71        500.000                 NaN   2.61556                 NaN   8.19543                 NaN            NaN            NaN   7.12845       0.724171        41.2918        40.0446     
  1103.38        500.000                 NaN   2.62226                 NaN   8.16749       0.580741E-005            NaN            NaN   7.11999       0.730801        41.3149        40.0445     
  1102.06        500.000                 NaN   2.64942                 NaN   8.14893                 NaN            NaN            NaN   7.12569       0.725617        41.2954        40.0549     
  1100.73        500.000                 NaN   2.66430                 NaN   8.12600                 NaN            NaN            NaN   7.12612       0.726917        41.2978        40.0589     
  1099.41        500.000                 NaN   2.66112                 NaN   8.11325       0.143435E-004            NaN            NaN   7.11829       0.732525        41.3188        40.0560     
  1098.08        500.000                 NaN   2.67339                 NaN   8.09659                 NaN            NaN            NaN   7.11781       0.733001        41.3195        40.0597     
  1096.76        500.000                 NaN   2.68312                 NaN   8.08543       0.187479E-005            NaN            NaN   7.11708       0.733232        41.3182        40.0629     
  1095.43        500.000                 NaN   2.69681                 NaN   8.06279                 NaN            NaN            NaN   7.11551       0.734769        41.3235        40.0666     
  1094.11        500.000                 NaN   2.70816                 NaN   8.04750       0.126255E-005            NaN            NaN   7.11524       0.735009        41.3242        40.0699     
  1092.78        500.000                 NaN   2.71848                 NaN   8.03415       0.152616E-005            NaN            NaN   7.11560       0.735127        41.3234        40.0733     
  1091.46        500.000                 NaN   2.67324                 NaN   8.12770       0.257833E-002            NaN            NaN   7.13342       0.722233        41.2759        40.0649     
  1090.13        500.000                 NaN   2.68649                 NaN   8.10910       0.252547E-002            NaN            NaN   7.13277       0.722907        41.2774        40.0688     
  1088.80        500.000                 NaN   2.76045                 NaN   7.97606                 NaN            NaN            NaN   7.11425       0.736321        41.3277        40.0852     
  1087.48        500.000                 NaN   2.73091                 NaN   8.02510                 NaN            NaN            NaN   7.11966       0.732997        41.3130        40.0784     
  1086.15        500.000                 NaN   2.78440                 NaN   7.94381                 NaN            NaN            NaN   7.11399       0.737077        41.3280        40.0927     
  1084.83        500.000                 NaN   2.79472                 NaN   7.92987                 NaN            NaN            NaN   7.11369       0.737496        41.3283        40.0959     
  1083.50        500.000                 NaN   2.80514                 NaN   7.91563                 NaN            NaN            NaN   7.11325       0.737990        41.3288        40.0991     
  1082.18        500.000                 NaN   2.81543                 NaN   7.90150                 NaN            NaN            NaN   7.11272       0.738502        41.3296        40.1023     
  1080.85        500.000                 NaN   2.77527                 NaN   7.98690                 NaN            NaN            NaN   7.12852       0.727381        41.2870        40.0950     
  1079.53        500.000                 NaN   2.78736                 NaN   7.96998                 NaN            NaN            NaN   7.12798       0.727977        41.2881        40.0986     
  1078.20        500.000                 NaN   2.84085                 NaN   7.86469                 NaN            NaN            NaN   7.11029       0.740475        41.3340        40.1097     
  1076.88        500.000                 NaN   2.81117                 NaN   7.93667                 NaN            NaN            NaN   7.12692       0.729150        41.2905        40.1056     
  1075.55        500.000                 NaN   2.82288                 NaN   7.92030                 NaN            NaN            NaN   7.12641       0.729724        41.2916        40.1091     
  1074.22        500.000                 NaN   2.83446                 NaN   7.90411                 NaN            NaN            NaN   7.12592       0.730289        41.2926        40.1126     
  1072.90        500.000                 NaN   2.88220                 NaN   7.80719                 NaN            NaN            NaN   7.10811       0.742736        41.3374        40.1224     
  1071.57        500.000                 NaN   2.89119                 NaN   7.79454                 NaN            NaN            NaN   7.10765       0.743172        41.3384        40.1250     
  1070.25        500.000                 NaN   2.90003                 NaN   7.78318                 NaN            NaN            NaN   7.10769       0.743372        41.3378        40.1279     
  1068.92        500.000                 NaN   2.87959                 NaN   7.84118                 NaN            NaN            NaN   7.12406       0.732469        41.2966        40.1261     
  1067.60        500.000                 NaN   2.92074                 NaN   7.75328                 NaN            NaN            NaN   7.10485       0.745284        41.3419        40.1340     
  1066.27        500.000                 NaN   2.92760                 NaN   7.74466                 NaN            NaN            NaN   7.10540       0.745209        41.3409        40.1362     
  1064.95        500.000                 NaN   2.93588                 NaN   7.73383                 NaN            NaN            NaN   7.10578       0.745244        41.3404        40.1389     
  1063.62        500.000                 NaN   2.94531                 NaN   7.72117                 NaN            NaN            NaN   7.10599       0.745389        41.3403        40.1418     
  1062.30        500.000                 NaN   2.93342                 NaN   7.76638                 NaN            NaN            NaN   7.12201       0.735018        41.3009        40.1423     
  1060.97        500.000                 NaN   2.96670                 NaN   7.69152                 NaN            NaN            NaN   7.10568       0.746067        41.3418        40.1482     
  1059.64        500.000                 NaN   2.95417                 NaN   7.73762                 NaN            NaN            NaN   7.12127       0.735983        41.3023        40.1486     
  1058.32        500.000                 NaN   2.98432                 NaN   7.66729                 NaN            NaN            NaN   7.10511       0.746941        41.3426        40.1537     
  1056.99        500.000                 NaN   2.99367                 NaN   7.65484                 NaN            NaN            NaN   7.10529       0.746995        41.3427        40.1565     
  1055.67        500.000                 NaN   3.00344                 NaN   7.64108                 NaN            NaN            NaN   7.10470       0.747452        41.3440        40.1593     
  1054.34        500.000                 NaN   3.01151                 NaN   7.62952                 NaN            NaN            NaN   7.10454       0.747933        41.3446        40.1619     
  1053.02        500.000                 NaN   3.01946                 NaN   7.61811                 NaN            NaN            NaN   7.10425       0.748449        41.3454        40.1644     
  1051.69        500.000                 NaN   3.02546                 NaN   7.61165                 NaN            NaN            NaN   7.10407       0.748582        41.3437        40.1665     
  1050.37        500.000                 NaN   3.03493                 NaN   7.59845                 NaN            NaN            NaN   7.10382       0.749011        41.3443        40.1694     
  1049.04        500.000                 NaN   3.04517                 NaN   7.58420                 NaN            NaN            NaN   7.10353       0.749459        41.3451        40.1726     
  1047.72        500.000                 NaN   3.04674                 NaN   7.58337                 NaN            NaN            NaN   7.10366       0.749409        41.3435        40.1733     
  1046.39        500.000                 NaN   3.06431                 NaN   7.55884                 NaN            NaN            NaN   7.10355       0.749882        41.3449        40.1785     
  1045.06        500.000                 NaN   3.06938                 NaN   7.55267                 NaN            NaN            NaN   7.10395       0.749881        41.3438        40.1803     
  1043.74        500.000                 NaN   3.07721                 NaN   7.54220                 NaN            NaN            NaN   7.10387       0.750158        41.3438        40.1828     
  1042.41        500.000                 NaN   3.08710                 NaN   7.52866                 NaN            NaN            NaN   7.10367       0.750511        41.3442        40.1858     
  1041.09        500.000                 NaN   3.09285                 NaN   7.52133                 NaN            NaN            NaN   7.10378       0.750623        41.3437        40.1877     
  1039.76        500.000                 NaN   3.09894                 NaN   7.51398                 NaN            NaN            NaN   7.10411       0.750576        41.3426        40.1898     
  1038.44        500.000                 NaN   3.10782                 NaN   7.50163                 NaN            NaN            NaN   7.10390       0.751115        41.3428        40.1927     
  1037.11        500.000                 NaN   3.11649                 NaN   7.48971                 NaN            NaN            NaN   7.10368       0.751423        41.3434        40.1953     
  1035.79        500.000                 NaN   3.12812                 NaN   7.47139                 NaN            NaN            NaN   7.10263       0.752092        41.3477        40.1981     
  1034.46        500.000                 NaN   3.13090                 NaN   7.46852                 NaN            NaN            NaN   7.10337       0.751734        41.3464        40.1990     
  1033.14        500.000                 NaN   3.13563                 NaN   7.46301                 NaN            NaN            NaN   7.10326       0.751818        41.3456        40.2006     
  1031.81        500.000                 NaN   3.14743                 NaN   7.44794                 NaN            NaN            NaN   7.10335       0.752363        41.3440        40.2049     
  1030.49        500.000                 NaN   3.14999                 NaN   7.44447                 NaN            NaN            NaN   7.10395       0.752265        41.3435        40.2058     
  1029.16        500.000                 NaN   3.15807                 NaN   7.43345                 NaN            NaN            NaN   7.10370       0.752765        41.3435        40.2085     
  1027.83        500.000                 NaN   3.16790                 NaN   7.42112                 NaN            NaN            NaN   7.10365       0.753013        41.3426        40.2117     
  1026.51        500.000                 NaN   3.17405                 NaN   7.41314                 NaN            NaN            NaN   7.10383       0.753244        41.3418        40.2139     
  1025.18        500.000                 NaN   3.18042                 NaN   7.40480                 NaN            NaN            NaN   7.10394       0.753523        41.3412        40.2162     
  1023.86        500.000                 NaN   3.18134                 NaN   7.40427                 NaN            NaN            NaN   7.10507       0.753207        41.3396        40.2165     
  1022.53        500.000                 NaN   3.20277                 NaN   7.37889                 NaN            NaN            NaN   7.10488       0.752429        41.3383        40.2228     
  1021.21        500.000                 NaN   3.18238                 NaN   7.41119                 NaN            NaN            NaN   7.10864       0.751189        41.3278        40.2188     
  1019.88        500.000                 NaN   3.19616                 NaN   7.38723                 NaN            NaN            NaN   7.10577       0.753461        41.3354        40.2220     
  1018.56        500.000                 NaN   3.25523                 NaN   7.31734                 NaN            NaN            NaN   7.10990       0.751359        41.3256        40.2405     
  1017.23        500.000                 NaN   3.20552                 NaN   7.38081                 NaN            NaN            NaN   7.10874       0.751804        41.3269        40.2262     
  1015.91        500.000                 NaN   3.21243                 NaN   7.37186                 NaN            NaN            NaN   7.10885       0.751972        41.3264        40.2285     
  1014.58        500.000                 NaN   3.21927                 NaN   7.36298                 NaN            NaN            NaN   7.10896       0.752146        41.3259        40.2308     
  1013.25        500.000                 NaN   3.28374                 NaN   7.27992                 NaN            NaN            NaN   7.11031       0.752178        41.3239        40.2499     
  1011.93        500.000                 NaN   3.29044                 NaN   7.27131                 NaN            NaN            NaN   7.11045       0.752307        41.3233        40.2522     
  1010.60        500.000                 NaN   3.29683                 NaN   7.26309                 NaN            NaN            NaN   7.11060       0.752432        41.3228        40.2543     
  1009.28        500.000                 NaN   3.30087                 NaN   7.26065                 NaN            NaN            NaN   7.11143       0.751672        41.3190        40.2563     
  1007.95        500.000                 NaN   3.26815                 NaN   7.29378                 NaN            NaN            NaN   7.10559       0.754812        41.3327        40.2449     
  1006.63        500.000                 NaN   3.27463                 NaN   7.28522                 NaN            NaN            NaN   7.10564       0.755064        41.3323        40.2471     
  1005.30        500.000                 NaN   3.26366                 NaN   7.30602                 NaN            NaN            NaN   7.11091       0.753266        41.3199        40.2463     
  1003.98        500.000                 NaN   3.28629                 NaN   7.27041                 NaN            NaN            NaN   7.10608       0.755351        41.3307        40.2512     
  1002.65        500.000                 NaN   3.29202                 NaN   7.26320                 NaN            NaN            NaN   7.10634       0.755470        41.3298        40.2532     
  1001.33        500.000                 NaN   3.29776                 NaN   7.25599                 NaN            NaN            NaN   7.10662       0.755586        41.3288        40.2552     
  1000.00        500.000                 NaN   3.28909                 NaN   7.27396                 NaN            NaN            NaN   7.11238       0.753600        41.3159        40.2551     
