|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1302.42        2500.00                 NaN   91.6553                 NaN            NaN  0.908346                 NaN   1.48454                 NaN   1.08636        4.86547                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   92.2542                 NaN            NaN  0.845777                 NaN   1.38950                 NaN   1.01246        4.49807                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   92.7962                 NaN            NaN  0.792974                 NaN   1.29785                 NaN  0.945296        4.16766                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.2781                 NaN            NaN  0.744092                 NaN   1.21942                 NaN  0.885476        3.87290                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   93.7086                 NaN            NaN  0.700259                 NaN   1.14955                 NaN  0.831978        3.60959                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.0954                 NaN            NaN  0.661621                 NaN   1.08577                 NaN  0.783863        3.37334                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   90.5532                 NaN            NaN  0.851014                 NaN   1.64003                 NaN   1.21749        5.36895       0.369279                 NaN            NaN
  1292.25        2500.00                 NaN   90.7137                 NaN            NaN  0.829320                 NaN   1.59160                 NaN   1.19275        5.26438       0.408238                 NaN            NaN
  1290.79        2500.00                 NaN   91.6124                 NaN            NaN  0.764621                 NaN   1.43328                 NaN   1.07843        4.74193       0.369293                 NaN            NaN
  1289.34        2500.00                 NaN   92.3757                 NaN            NaN  0.706958                 NaN   1.30271                 NaN  0.981760        4.29692       0.335947                 NaN            NaN
  1287.88        2500.00                 NaN   87.2498                 NaN            NaN   1.24748                 NaN   2.11687                 NaN   1.70890        7.09587       0.581065                 NaN            NaN
  1286.43        2500.00                 NaN   97.1412                 NaN            NaN  0.420682                 NaN  0.414205                 NaN  0.335040        1.61598       0.729368E-001            NaN            NaN
  1284.98        2500.00                 NaN   95.2313                 NaN            NaN  0.247540                 NaN  0.997930                 NaN  0.587650        2.69872       0.236842                 NaN            NaN
  1283.52        2500.00                 NaN   93.9302                 NaN            NaN  0.586391                 NaN   1.08575                 NaN  0.796485        3.33610       0.265065                 NaN            NaN
  1282.07        2500.00                 NaN   96.2693                 NaN            NaN  0.396846                 NaN  0.676825                 NaN  0.475231        2.02660       0.155175                 NaN            NaN
  1280.61        2500.00                 NaN   95.2331                 NaN            NaN  0.477285                 NaN  0.836740                 NaN  0.619886        2.62430       0.208673                 NaN            NaN
  1279.16        2500.00                 NaN   95.1610                 NaN            NaN  0.473530                 NaN  0.854486                 NaN  0.629420        2.66108       0.220480                 NaN            NaN
  1277.71        2500.00       0.332263        95.3270                 NaN            NaN  0.274068                 NaN  0.917553                 NaN  0.569141        2.58001                 NaN            NaN            NaN
  1276.25        2500.00       0.485724        92.8824                 NaN            NaN  0.386442                 NaN   1.40456                 NaN  0.871352        3.93623       0.333200E-001            NaN            NaN
  1274.80        2500.00       0.200423        97.3334                 NaN            NaN  0.166120                 NaN  0.528102                 NaN  0.322171        1.44978                 NaN            NaN            NaN
  1273.34        2500.00       0.291972        96.1985                 NaN            NaN  0.204586                 NaN  0.748882                 NaN  0.457207        2.09884                 NaN            NaN            NaN
  1271.89        2500.00       0.914473        82.5561        4.77288                 NaN  0.739200                 NaN   2.31490                 NaN   1.49600        7.20642                 NaN            NaN            NaN
  1270.44        2500.00                 NaN   93.1839        5.96616                 NaN  0.867103E-001            NaN  0.217990                 NaN  0.106181       0.439042                 NaN            NaN            NaN
  1268.98        2500.00       0.828504E-001   99.6285                 NaN            NaN            NaN            NaN  0.180949                 NaN  0.107741                 NaN            NaN            NaN            NaN
  1267.53        2500.00                 NaN   92.7345        6.30957                 NaN  0.449835E-001            NaN  0.139728                 NaN  0.417809E-001  0.729442                 NaN            NaN            NaN
  1266.07        2500.00       0.252439E-001   95.1011                 NaN            NaN   1.17225                 NaN  0.468769                 NaN  0.708105        2.52449                 NaN            NaN            NaN
  1264.62        2500.00       0.556500        95.4168                 NaN            NaN            NaN            NaN   1.17519                 NaN  0.504997        2.34652                 NaN            NaN            NaN
  1263.17        2500.00       0.256266        97.0015                 NaN            NaN  0.354884E-001            NaN  0.688832                 NaN  0.340176        1.67771                 NaN            NaN            NaN
  1261.71        2500.00       0.403148        92.7210                 NaN            NaN            NaN            NaN   1.89126                 NaN  0.662863        3.15307                 NaN   1.16863                 NaN
  1260.26        2500.00       0.504052        90.2234                 NaN            NaN  0.939283E-001            NaN   2.42638                 NaN  0.907788        4.29381                 NaN   1.55065                 NaN
  1258.80        2500.00       0.359755        91.5481                 NaN            NaN  0.349420                 NaN   1.94037                 NaN  0.805353        3.68595                 NaN   1.31102                 NaN
  1257.35        2500.00       0.435304        89.6233                 NaN            NaN  0.436720                 NaN   2.26616                 NaN  0.987179        4.63870                 NaN   1.61262                 NaN
  1255.90        2500.00       0.566100        86.3853                 NaN            NaN  0.570185                 NaN   2.83187                 NaN   1.27227        6.25736                 NaN   2.11695                 NaN
  1254.44        2500.00       0.226985E-001   98.2965                 NaN            NaN  0.920219E-001            NaN            NaN            NaN  0.137782       0.881778                 NaN  0.204153       0.365104     
  1252.99        2500.00        3.66690                 NaN            NaN            NaN   3.85839                 NaN   1.73962        19.1435        8.92987        43.8004                 NaN   15.6657        3.19564     
  1251.54        2500.00        3.56000                 NaN            NaN            NaN   3.94841                 NaN   21.1352                 NaN   8.78342        43.7336                 NaN   15.7100        3.12932     
  1250.08        2500.00        3.51933                 NaN            NaN            NaN   3.98163                 NaN   21.1114                 NaN   8.82406        43.7043                 NaN   15.7521        3.10712     
  1248.63        2500.00        3.51567                 NaN            NaN            NaN   3.99102                 NaN   21.1045                 NaN   8.83635        43.7278                 NaN   15.7654        3.05924     
  1247.17        2500.00        3.51891                 NaN            NaN            NaN   3.87616                 NaN   21.3095                 NaN   8.86757        43.6298                 NaN   15.7818        3.01630     
  1245.72        2500.00        3.51521                 NaN            NaN            NaN   3.88457                 NaN   21.3046                 NaN   8.88018        43.6523                 NaN   15.7952        2.96789     
  1244.27        2500.00        3.51149                 NaN            NaN            NaN   3.89296                 NaN   21.2999                 NaN   8.89280        43.6750                 NaN   15.8087        2.91919     
  1242.81        2500.00        3.50774                 NaN            NaN            NaN   3.90134                 NaN   21.2953                 NaN   8.90543        43.6978                 NaN   15.8222        2.87020     
  1241.36        2500.00        3.50396                 NaN            NaN            NaN   3.90972                 NaN   21.2909                 NaN   8.91807        43.7207                 NaN   15.8358        2.82090     
  1239.90        2500.00        3.48871                 NaN            NaN            NaN   4.35205                 NaN   14.8846        5.13156        8.83980        44.0713                 NaN   15.9405        3.29159     
  1238.45        2500.00        3.49635                 NaN            NaN            NaN   3.92639                 NaN   21.2824                 NaN   8.94337        43.7676                 NaN   15.8636        2.72024     
  1237.00        2500.00        3.49250                 NaN            NaN            NaN   3.93470                 NaN   21.2784                 NaN   8.95606        43.7911                 NaN   15.8775        2.66974     
  1235.54        2500.00        3.48863                 NaN            NaN            NaN   3.94300                 NaN   21.2745                 NaN   8.96874        43.8147                 NaN   15.8915        2.61892     
  1234.09        2500.00        3.48474                 NaN            NaN            NaN   3.95126                 NaN   21.2708                 NaN   8.98143        43.8384                 NaN   15.9056        2.56772     
  1232.63        2500.00        3.48084                 NaN            NaN            NaN   3.95950                 NaN   21.2672                 NaN   8.99412        43.8624                 NaN   15.9198        2.51619     
  1231.18        2500.00        3.47686                 NaN            NaN            NaN   3.96778                 NaN   21.2637                 NaN   9.00686        43.8864                 NaN   15.9340        2.46431     
  1229.73        2500.00        3.47292                 NaN            NaN            NaN   3.97596                 NaN   21.2605                 NaN   9.01957        43.9106                 NaN   15.9484        2.41205     
  1228.27        2500.00        3.46891                 NaN            NaN            NaN   3.98420                 NaN   21.2573                 NaN   9.03232        43.9350                 NaN   15.9628        2.35945     
  1226.82        2500.00        3.46489                 NaN            NaN            NaN   3.99239                 NaN   21.2543                 NaN   9.04509        43.9595                 NaN   15.9773        2.30648     
  1225.36        2500.00        3.46088                 NaN            NaN            NaN   4.00049                 NaN   21.2516                 NaN   9.05789        43.9842                 NaN   15.9919        2.25309     
  1223.91        2500.00        3.45679                 NaN            NaN            NaN   4.00866                 NaN   21.2489                 NaN   9.07073        44.0090                 NaN   16.0066        2.19937     
  1222.46        2500.00        3.45269                 NaN            NaN            NaN   4.01682                 NaN   21.2463                 NaN   9.08354        44.0340                 NaN   16.0214        2.14529     
  1221.00        2500.00        3.44849                 NaN            NaN            NaN   4.02506                 NaN   21.2437                 NaN   9.09629        44.0592                 NaN   16.0364        2.09092     
  1219.55        2500.00        3.44434                 NaN            NaN            NaN   4.03317                 NaN   21.2414                 NaN   9.10911        44.0846                 NaN   16.0513        2.03608     
  1218.09        2500.00        3.44013                 NaN            NaN            NaN   4.04129                 NaN   21.2393                 NaN   9.12199        44.1100                 NaN   16.0664        1.98087     
  1216.64        2500.00        3.43590                 NaN            NaN            NaN   4.04940                 NaN   21.2373                 NaN   9.13485        44.1357                 NaN   16.0816        1.92528     
  1215.19        2500.00        3.43161                 NaN            NaN            NaN   4.05839                 NaN   21.2339                 NaN   9.14757        44.1625                 NaN   16.0968        1.86923     
  1213.73        2500.00        3.42708                 NaN            NaN            NaN   4.07148                 NaN   21.2235                 NaN   9.15958        44.1936                 NaN   16.1121        1.81261     
  1212.28        2500.00        3.42254                 NaN            NaN            NaN   4.08524                 NaN   21.2121                 NaN   9.17147        44.2257                 NaN   16.1275        1.75549     
  1210.82        2500.00        3.41799                 NaN            NaN            NaN   4.09839                 NaN   21.2018                 NaN   9.18339        44.2574                 NaN   16.1430        1.69805     
  1209.37        2500.00        3.41339                 NaN            NaN            NaN   4.11209                 NaN   21.1907                 NaN   9.19529        44.2899                 NaN   16.1585        1.64014     
  1207.92        2500.00        3.40878                 NaN            NaN            NaN   4.12622                 NaN   21.1789                 NaN   9.20715        44.3231                 NaN   16.1742        1.58175     
  1206.46        2500.00        3.40413                 NaN            NaN            NaN   4.13967                 NaN   21.1684                 NaN   9.21906        44.3557                 NaN   16.1900        1.52307     
  1205.01        2500.00        3.39947                 NaN            NaN            NaN   4.15365                 NaN   21.1571                 NaN   9.23091        44.3892                 NaN   16.2058        1.46383     
  1203.55        2500.00        3.48871                 NaN            NaN            NaN   4.35203                 NaN   14.8847        5.13143        8.83981        44.8971                 NaN   16.3389        2.06735     
  1202.10        2500.00        3.39003                 NaN            NaN            NaN   4.18149                 NaN   21.1351                 NaN   9.25464        44.4561                 NaN   16.2377        1.34495     
  1200.65        2500.00        3.38525                 NaN            NaN            NaN   4.19604                 NaN   21.1233                 NaN   9.26641        44.4909                 NaN   16.2539        1.28418     
  1199.19        2500.00        3.38046                 NaN            NaN            NaN   4.20996                 NaN   21.1125                 NaN   9.27829        44.5253                 NaN   16.2703        1.22314     
  1197.74        2500.00        3.37561                 NaN            NaN            NaN   4.22414                 NaN   21.1015                 NaN   9.29014        44.5601                 NaN   16.2868        1.16166     
  1196.28        2500.00        3.37076                 NaN            NaN            NaN   4.23860                 NaN   21.0901                 NaN   9.30194        44.5955                 NaN   16.3034        1.09973     
  1194.83        2500.00        3.36590                 NaN            NaN            NaN   4.25315                 NaN   21.0786                 NaN   9.31370        44.6312                 NaN   16.3200        1.03738     
  1193.38        2500.00        3.36098                 NaN            NaN            NaN   4.26791                 NaN   21.0670                 NaN   9.32546        44.6673                 NaN   16.3367       0.974615     
  1191.92        2500.00        3.35598                 NaN            NaN            NaN   4.28206                 NaN   21.0565                 NaN   9.33737        44.7028                 NaN   16.3537       0.911568     
  1190.47        2500.00        3.35098                 NaN            NaN            NaN   4.29739                 NaN   21.0441                 NaN   9.34906        44.7399                 NaN   16.3706       0.847906     
  1189.01        2500.00        3.34598                 NaN            NaN            NaN   4.31173                 NaN   21.0335                 NaN   9.36090        44.7762                 NaN   16.3877       0.783980     
  1187.56        2500.00        3.34093                 NaN            NaN            NaN   4.32751                 NaN   21.0206                 NaN   9.37252        44.8143                 NaN   16.4048       0.719392     
  1186.11        2500.00        3.33581                 NaN            NaN            NaN   4.34180                 NaN   21.0104                 NaN   9.38440        44.8508                 NaN   16.4222       0.654576     
  1184.65        2500.00        3.33077                 NaN            NaN            NaN   4.36152                 NaN   20.9909                 NaN   9.39538        44.8939                 NaN   16.4390       0.588494     
  1183.20        2500.00        3.32553                 NaN            NaN            NaN   4.37294                 NaN   20.9859                 NaN   9.40780        44.9282                 NaN   16.4573       0.522264     
  1181.74        2500.00        3.32040                 NaN            NaN            NaN   4.39126                 NaN   20.9691                 NaN   9.41902        44.9703                 NaN   16.4747       0.455217     
  1180.29        2500.00        3.31512                 NaN            NaN            NaN   4.40333                 NaN   20.9632                 NaN   9.43134        45.0054                 NaN   16.4929       0.388762     
  1178.84        2500.00        3.30992                 NaN            NaN            NaN   4.41894                 NaN   20.9510                 NaN   9.44305        45.0449                 NaN   16.5108       0.321358     
  1177.38        2500.00        3.30525                 NaN            NaN            NaN   4.38904                 NaN   21.0173                 NaN   9.46095        45.0348                 NaN   16.5328       0.259926     
  1175.93        2500.00        3.30086                 NaN            NaN            NaN   4.34520                 NaN   21.1071                 NaN   9.48088        45.0101                 NaN   16.5559       0.199973     
  1174.48        2500.00        3.29653                 NaN            NaN            NaN   4.31614                 NaN   21.1717                 NaN   9.49841        45.0022                 NaN   16.5777       0.137284     
  1173.02        2500.00        3.29149                 NaN            NaN            NaN   4.29529                 NaN   21.2221                 NaN   9.51441        45.0026                 NaN   16.5999       0.740911E-001
  1171.57        2500.00        3.28254                 NaN            NaN            NaN   4.49798                 NaN   20.9006                 NaN   9.49709        45.2243                 NaN   16.5974                 NaN
  1170.11        2500.00        3.27673                 NaN            NaN            NaN   4.50584                 NaN   20.9061                 NaN   9.50927        45.2078                 NaN   16.5942                 NaN
  1168.66        2500.00        3.32031                 NaN            NaN            NaN   4.44053                 NaN   20.9614                 NaN   9.49881        45.2146                 NaN   16.5644                 NaN
  1167.21        2500.00        3.29038                 NaN            NaN            NaN   4.47900                 NaN   20.9517                 NaN   9.52532        45.1823                 NaN   16.5714                 NaN
  1165.75        2500.00        3.43070                 NaN            NaN            NaN   4.32230       0.156216E-005   20.7535                 NaN   9.61549        45.3320                 NaN   16.5459                 NaN
  1164.30        2500.00        3.26399                 NaN            NaN            NaN   4.50876                 NaN   20.9574                 NaN   9.55682        45.1381                 NaN   16.5749                 NaN
  1162.84        2500.00        3.25584                 NaN            NaN            NaN   4.51628                 NaN   20.9688                 NaN   9.57103        45.1160                 NaN   16.5721                 NaN
  1161.39        2500.00        3.24644                 NaN            NaN            NaN   4.52364                 NaN   20.9812                 NaN   9.58633        45.0917                 NaN   16.5707                 NaN
  1159.94        2500.00        3.23702                 NaN            NaN            NaN   4.53158                 NaN   20.9960                 NaN   9.60130        45.0667                 NaN   16.5674                 NaN
  1158.48        2500.00        3.22682                 NaN            NaN            NaN   4.53965                 NaN   21.0130                 NaN   9.61678        45.0398                 NaN   16.5640                 NaN
  1157.03        2500.00        3.23233                 NaN            NaN            NaN   4.52941                 NaN   21.0252                 NaN   9.63091        45.0300                 NaN   16.5521                 NaN
  1155.57        2500.00        2.70189                 NaN            NaN            NaN   4.82749                 NaN   20.9755                 NaN   9.69602        44.8304       0.312528        16.6562                 NaN
  1154.12        2500.00        3.06419                 NaN            NaN            NaN   4.62004                 NaN   21.0387                 NaN   9.67690        44.9336       0.952011E-001   16.5713                 NaN
  1152.67        2500.00        2.48571                 NaN            NaN            NaN   4.93386                 NaN   20.9893                 NaN   9.74907        44.7203       0.442507        16.6793                 NaN
  1151.21        2500.00        2.08146                 NaN            NaN            NaN   5.15594                 NaN   20.9485                 NaN   9.80299        44.5710       0.685022        16.7550                 NaN
  1149.76        2500.00       0.196480                 NaN            NaN            NaN   6.23004                 NaN   20.6981                 NaN   10.0171        43.9374        1.81513        17.1058                 NaN
  1148.30        2500.00                 NaN            NaN            NaN            NaN   6.33583                 NaN   20.6818                 NaN   10.0541        43.8583        1.93326        17.1367                 NaN
  1146.85        2500.00                 NaN            NaN            NaN            NaN   6.34568                 NaN   20.6771                 NaN   10.0567        43.8530        1.93139        17.1361                 NaN
  1145.40        2500.00                 NaN            NaN            NaN            NaN   6.34559                 NaN   20.6869                 NaN   10.0716        43.8392        1.93080        17.1259                 NaN
  1143.94        2500.00                 NaN            NaN            NaN            NaN   6.36989                 NaN   20.6124                 NaN   10.0688        43.8770        1.93864        17.1333                 NaN
  1142.49        2500.00                 NaN            NaN            NaN            NaN   6.31462                 NaN   20.7335                 NaN   10.0767        43.8030        1.92971        17.1424                 NaN
  1141.03        2500.00                 NaN            NaN            NaN            NaN   6.33162                 NaN   20.6818                 NaN   10.0793        43.8244        1.93511        17.1477                 NaN
  1139.58        2500.00                 NaN            NaN            NaN            NaN   6.34640                 NaN   20.6405                 NaN   10.0806        43.8442        1.93920        17.1492                 NaN
  1138.13        2500.00       0.157209E-001            NaN            NaN            NaN   6.28381                 NaN   14.0413        5.40487        9.24852        45.1672        2.11458        17.7240                 NaN
  1136.67        2500.00                 NaN            NaN            NaN            NaN   6.35395                 NaN   20.6422                 NaN   10.0986        43.8268        1.93721        17.1413                 NaN
  1135.22        2500.00                 NaN            NaN            NaN            NaN   6.35916                 NaN   20.6459                 NaN   10.1070        43.8173        1.93608        17.1345                 NaN
  1133.76        2500.00                 NaN            NaN            NaN            NaN   6.36304                 NaN   20.6479                 NaN   10.1161        43.8081        1.93496        17.1299                 NaN
  1132.31        2500.00                 NaN            NaN            NaN            NaN   6.36584                 NaN   20.6466                 NaN   10.1250        43.8005        1.93413        17.1280                 NaN
  1130.86        2500.00                 NaN            NaN            NaN            NaN   6.36967                 NaN   20.6489                 NaN   10.1340        43.7911        1.93297        17.1234                 NaN
  1129.40        2500.00                 NaN            NaN            NaN            NaN   6.37349                 NaN   20.6513                 NaN   10.1431        43.7816        1.93180        17.1188                 NaN
  1127.95        2500.00                 NaN            NaN            NaN            NaN   6.37728                 NaN   20.6539                 NaN   10.1521        43.7721        1.93061        17.1141                 NaN
  1126.49        2500.00                 NaN            NaN            NaN            NaN   6.38102                 NaN   20.6567                 NaN   10.1612        43.7624        1.92938        17.1094                 NaN
  1125.04        2500.00                 NaN            NaN            NaN            NaN   6.38191                 NaN   20.6492                 NaN   10.1697        43.7581        1.92903        17.1121                 NaN
  1123.59        2500.00                 NaN            NaN            NaN            NaN   6.42597                 NaN   20.6026                 NaN   10.1935        43.7702        1.92809        17.0796                 NaN
  1122.13        2500.00                 NaN            NaN            NaN            NaN   6.42933                 NaN   20.6051                 NaN   10.2023        43.7608        1.92685        17.0755                 NaN
  1120.68        2500.00                 NaN            NaN            NaN            NaN   6.43282                 NaN   20.6088                 NaN   10.2114        43.7507        1.92553        17.0707                 NaN
  1119.22        2500.00                 NaN            NaN            NaN            NaN   6.43570                 NaN   20.6118                 NaN   10.2205        43.7410        1.92424        17.0668                 NaN
  1117.77        2500.00                 NaN            NaN            NaN            NaN   6.43888                 NaN   20.6183                 NaN   10.2295        43.7292        1.92246        17.0616                 NaN
  1116.32        2500.00                 NaN            NaN            NaN            NaN   6.44173                 NaN   20.6244                 NaN   10.2386        43.7175        1.92070        17.0570                 NaN
  1114.86        2500.00                 NaN            NaN            NaN            NaN   6.44369                 NaN   20.6317                 NaN   10.2478        43.7051        1.91878        17.0529                 NaN
  1113.41        2500.00                 NaN            NaN            NaN            NaN   6.44665                 NaN   20.6384                 NaN   10.2569        43.6931        1.91696        17.0479                 NaN
  1111.95        2500.00                 NaN            NaN            NaN            NaN   6.44963                 NaN   20.6447                 NaN   10.2660        43.6814        1.91517        17.0431                 NaN
  1110.50        2500.00                 NaN            NaN            NaN            NaN   6.45298                 NaN   20.6507                 NaN   10.2758        43.6693        1.91307        17.0380                 NaN
  1109.05        2500.00                 NaN            NaN            NaN            NaN   6.44485                 NaN   20.7219                 NaN   10.2838        43.6145        1.89998        17.0349                 NaN
  1107.59        2500.00                 NaN            NaN            NaN            NaN   6.44799                 NaN   20.7271                 NaN   10.2930        43.6039        1.89853        17.0295                 NaN
  1106.14        2500.00                 NaN            NaN            NaN            NaN   6.45160                 NaN   20.7314                 NaN   10.3022        43.5931        1.89696        17.0248                 NaN
  1104.69        2500.00                 NaN            NaN            NaN            NaN   6.46615                 NaN   20.6686                 NaN   10.3094        43.6279        1.90751        17.0205                 NaN
  1103.23        2500.00                 NaN            NaN            NaN            NaN   6.46769                 NaN   20.6787                 NaN   10.3198        43.6133        1.90494        17.0156                 NaN
  1101.78        2500.00                 NaN            NaN            NaN            NaN   6.43783                 NaN   20.7122                 NaN   10.3148        43.5947        1.90670        17.0338                 NaN
  1100.32        2500.00                 NaN            NaN            NaN            NaN   6.44115                 NaN   20.7174                 NaN   10.3240        43.5838        1.90512        17.0285                 NaN
  1098.87        2500.00                 NaN            NaN            NaN            NaN   6.44445                 NaN   20.7228                 NaN   10.3332        43.5727        1.90351        17.0233                 NaN
  1097.42        2500.00                 NaN            NaN            NaN            NaN   6.44772                 NaN   20.7284                 NaN   10.3424        43.5616        1.90188        17.0179                 NaN
  1095.96        2500.00                 NaN            NaN            NaN            NaN   6.45098                 NaN   20.7342                 NaN   10.3517        43.5504        1.90023        17.0126                 NaN
  1094.51        2500.00                 NaN            NaN            NaN            NaN   6.45422                 NaN   20.7401                 NaN   10.3609        43.5391        1.89855        17.0072                 NaN
  1093.05        2500.00                 NaN            NaN            NaN            NaN   6.45741                 NaN   20.7462                 NaN   10.3702        43.5276        1.89684        17.0017                 NaN
  1091.60        2500.00                 NaN            NaN            NaN            NaN   6.46061                 NaN   20.7525                 NaN   10.3795        43.5161        1.89512        16.9962                 NaN
  1090.15        2500.00                 NaN            NaN            NaN            NaN   6.46378                 NaN   20.7589                 NaN   10.3888        43.5045        1.89337        16.9907                 NaN
  1088.69        2500.00                 NaN            NaN            NaN            NaN   6.46694                 NaN   20.7655                 NaN   10.3981        43.4928        1.89159        16.9851                 NaN
  1087.24        2500.00                 NaN            NaN            NaN            NaN   6.47008                 NaN   20.7722                 NaN   10.4074        43.4810        1.88979        16.9795                 NaN
  1085.78        2500.00                 NaN            NaN            NaN            NaN   6.49079                 NaN   20.8183                 NaN   10.4368        43.4314        1.87389        16.9489                 NaN
  1084.33        2500.00                 NaN            NaN            NaN            NaN   1.08953        5.36420        20.4304                 NaN   10.4361        43.6865        1.95507        17.0382                 NaN
  1082.88        2500.00                 NaN            NaN            NaN            NaN   6.49955                 NaN   20.8250                 NaN   10.4513        43.4123        1.87034        16.9416                 NaN
  1081.42        2500.00                 NaN            NaN            NaN            NaN   6.50264                 NaN   20.8327                 NaN   10.4613        43.3992        1.86825        16.9359                 NaN
  1079.97        2500.00                 NaN            NaN            NaN            NaN   6.50332                 NaN   20.8447                 NaN   10.4734        43.3845        1.86644        16.9277                 NaN
  1078.51        2500.00                 NaN            NaN            NaN            NaN   6.50660                 NaN   20.8510                 NaN   10.4828        43.3726        1.86453        16.9225                 NaN
  1077.06        2500.00                 NaN            NaN            NaN            NaN   6.51002                 NaN   20.8584                 NaN   10.4902        43.3621        1.86252        16.9168                 NaN
  1075.61        2500.00                 NaN            NaN            NaN            NaN   6.51385                 NaN   20.8624                 NaN   10.5002        43.3513        1.86077        16.9115                 NaN
  1074.15        2500.00                 NaN            NaN            NaN            NaN   6.51870                 NaN   20.8646                 NaN   10.5063        43.3415        1.85900        16.9100                 NaN
  1072.70        2500.00                 NaN            NaN            NaN            NaN   6.51915                 NaN   20.8813                 NaN   10.5192        43.3233        1.85633        16.9007                 NaN
  1071.24        2500.00                 NaN            NaN            NaN            NaN   6.53229                 NaN   20.8412                 NaN   10.5208        43.3439        1.86119        16.9006                 NaN
  1069.79        2500.00                 NaN            NaN            NaN            NaN   6.53883                 NaN   20.8553                 NaN   10.5183        43.3252        1.85024        16.9121                 NaN
  1068.34        2500.00                 NaN            NaN            NaN            NaN   6.52834                 NaN   20.9051                 NaN   10.5469        43.2857        1.85007        16.8839                 NaN
  1066.88        2500.00                 NaN            NaN            NaN            NaN   6.54447                 NaN   20.9109                 NaN   10.5188        43.2798        1.84513        16.9009                 NaN
  1065.43        2500.00                 NaN            NaN            NaN            NaN   6.53936                 NaN   20.8915                 NaN   10.5322        43.2884        1.84619        16.9024                 NaN
  1063.97        2500.00                 NaN            NaN            NaN            NaN   6.55967                 NaN   20.8409                 NaN   10.5763        43.2974        1.84580        16.8800                 NaN
  1062.52        2500.00                 NaN            NaN            NaN            NaN   6.52539                 NaN   20.9607                 NaN   10.5428        43.2474        1.84460        16.8791                 NaN
  1061.07        2500.00                 NaN            NaN            NaN            NaN   6.53335                 NaN   20.5559                 NaN   10.5445        43.4972        1.91176        16.9572                 NaN
  1059.61        2500.00                 NaN            NaN            NaN            NaN   6.54807                 NaN   20.9509                 NaN   10.5999        43.2153        1.83721        16.8486                 NaN
  1058.16        2500.00                 NaN            NaN            NaN            NaN   6.55843                 NaN   20.9441                 NaN   10.5945        43.2069        1.83482        16.8612                 NaN
  1056.70        2500.00                 NaN            NaN            NaN            NaN   6.56173                 NaN   20.9509                 NaN   10.6041        43.1953        1.83342        16.8545                 NaN
  1055.25        2500.00                 NaN            NaN            NaN            NaN   6.55481                 NaN   20.9880                 NaN   10.6319        43.1647        1.82941        16.8312                 NaN
  1053.80        2500.00                 NaN            NaN            NaN            NaN   6.56986                 NaN   20.9626                 NaN   10.6284        43.1716        1.82869        16.8389                 NaN
  1052.34        2500.00                 NaN            NaN            NaN            NaN   6.56964                 NaN   20.9984                 NaN   10.6441        43.1381        1.82127        16.8285                 NaN
  1050.89        2500.00                 NaN            NaN            NaN            NaN   6.56380                 NaN   21.0185                 NaN   10.6609        43.1227        1.82179        16.8123                 NaN
  1049.43        2500.00                 NaN            NaN            NaN            NaN   6.58069                 NaN   20.9600                 NaN   10.6582        43.1575        1.82950        16.8142                 NaN
  1047.98        2500.00                 NaN            NaN            NaN            NaN   6.55908                 NaN   20.6330                 NaN   10.6217        43.3875        1.89121        16.9075                 NaN
  1046.53        2500.00                 NaN            NaN            NaN            NaN   6.58549                 NaN   21.0128                 NaN   10.6756        43.1029        1.81602        16.8072                 NaN
  1045.07        2500.00                 NaN            NaN            NaN            NaN   6.58753                 NaN   21.0251                 NaN   10.6861        43.0877        1.81343        16.8001                 NaN
  1043.62        2500.00                 NaN            NaN            NaN            NaN   6.59001                 NaN   21.0377                 NaN   10.6966        43.0720        1.81073        16.7929                 NaN
  1042.16        2500.00                 NaN            NaN            NaN            NaN   6.57380                 NaN   20.6588                 NaN   10.6536        43.3466        1.88439        16.8828                 NaN
  1040.71        2500.00                 NaN            NaN            NaN            NaN   6.59433                 NaN   21.0638                 NaN   10.7180        43.0403        1.80531        16.7782                 NaN
  1039.26        2500.00                 NaN            NaN            NaN            NaN   6.58778                 NaN   21.1038                 NaN   10.7391        43.0074        1.80110        16.7608                 NaN
  1037.80        2500.00                 NaN            NaN            NaN            NaN   6.57991                 NaN   21.1308                 NaN   10.7500        42.9891        1.78985        16.7603                 NaN
  1036.35        2500.00                 NaN            NaN            NaN            NaN   6.58590                 NaN   20.6957                 NaN   10.6888        43.2964        1.87505        16.8583                 NaN
  1034.90        2500.00                 NaN            NaN            NaN            NaN   6.58886                 NaN   20.7061                 NaN   10.6980        43.2827        1.87256        16.8518                 NaN
  1033.44        2500.00                 NaN            NaN            NaN            NaN   6.59212                 NaN   20.7155                 NaN   10.7061        43.2706        1.87013        16.8456                 NaN
