|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1313.95        2500.00                 NaN   96.5002                 NaN            NaN  0.249046                 NaN  0.149226       0.600736       0.562242        1.93856                 NaN            NaN            NaN
  1312.45        2500.00                 NaN   81.9320                 NaN            NaN   1.06502                 NaN   2.67599       0.390600        2.36667        11.5697                 NaN            NaN            NaN
  1310.95        2500.00                 NaN   83.6555                 NaN            NaN  0.963211                 NaN   2.60480       0.197123        2.15328        10.4261                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   85.0758                 NaN            NaN  0.871911                 NaN   2.57379       0.204296E-001   1.97769        9.48034                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   86.2445                 NaN            NaN  0.783793                 NaN   2.44170                 NaN   1.83289        8.69711                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   87.2228                 NaN            NaN  0.691603                 NaN   2.33914                 NaN   1.71266        8.03377                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   87.9765                 NaN            NaN  0.605801                 NaN   2.28257                 NaN   1.62125        7.51383                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   89.0368                 NaN            NaN  0.599109                 NaN   2.03616                 NaN   1.48213        6.84579                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   89.5505                 NaN            NaN  0.566615                 NaN   1.96043                 NaN   1.42075        6.50173                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   90.1198                 NaN            NaN  0.533759                 NaN   1.87164                 NaN   1.34967        6.12516                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   90.5966                 NaN            NaN  0.471419                 NaN   1.84201                 NaN   1.29170        5.79829                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   91.1297                 NaN            NaN  0.478473                 NaN   1.71112                 NaN   1.22190        5.45877                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   91.4846                 NaN            NaN  0.457642                 NaN   1.65618                 NaN   1.17852        5.22309                 NaN            NaN            NaN
  1294.42        2500.00                 NaN   87.5054                 NaN            NaN  0.610204                 NaN   2.27468                 NaN   1.70779        7.70854       0.193433                 NaN            NaN
  1292.92        2500.00                 NaN   85.1038                 NaN            NaN  0.723957                 NaN   2.61633                 NaN   2.01890        9.22140       0.315650                 NaN            NaN
  1291.42        2500.00                 NaN   84.9268                 NaN            NaN  0.739842                 NaN   2.74197                 NaN   2.06637        9.20710       0.317884                 NaN            NaN
  1289.92        2500.00                 NaN   85.2059                 NaN            NaN  0.827194                 NaN   2.52946                 NaN   2.01951        9.09744       0.320506                 NaN            NaN
  1288.41        2500.00                 NaN   86.9297                 NaN            NaN  0.700236                 NaN   1.97835                 NaN   1.66561        8.46721       0.258887                 NaN            NaN
  1286.91        2500.00                 NaN   82.2378                 NaN            NaN   1.00026                 NaN   2.89011                 NaN   2.43177        11.0575       0.382580                 NaN            NaN
  1285.41        2500.00                 NaN   89.8759                 NaN            NaN  0.514846                 NaN   1.74739                 NaN   1.23391        6.44204       0.185898                 NaN            NaN
  1283.91        2500.00                 NaN   85.3182                 NaN            NaN  0.816399                 NaN   2.42594                 NaN   1.91126        9.24031       0.287842                 NaN            NaN
  1282.41        2500.00                 NaN   67.8874                 NaN            NaN  0.163860        1.58581        5.08061                 NaN   4.11364        20.5409       0.627753                 NaN            NaN
  1280.90        2500.00                 NaN   91.1550                 NaN            NaN  0.547468                 NaN   1.65314                 NaN   1.11100        5.38345       0.149902                 NaN            NaN
  1279.40        2500.00        1.05237        65.3898                 NaN            NaN   1.36658                 NaN   5.58813                 NaN   4.18458        22.4185                 NaN            NaN            NaN
  1277.90        2500.00       0.921412        71.7507                 NaN            NaN   1.11885                 NaN   4.58976                 NaN   3.41300        18.2063                 NaN            NaN            NaN
  1276.40        2500.00       0.625186        80.7262                 NaN            NaN  0.805455                 NaN   3.16025                 NaN   2.34857        12.3343                 NaN            NaN            NaN
  1274.89        2500.00       0.466257        85.6066                 NaN            NaN  0.618590                 NaN   2.40410                 NaN   1.76936        9.13507                 NaN            NaN            NaN
  1273.39        2500.00       0.362901        88.6104                 NaN            NaN  0.527212                 NaN   1.91373                 NaN   1.41401        7.17173                 NaN            NaN            NaN
  1271.89        2500.00       0.309852        90.3890                 NaN            NaN  0.448412                 NaN   1.64578                 NaN   1.20635        6.00062                 NaN            NaN            NaN
  1270.39        2500.00       0.247694        92.0972                 NaN            NaN  0.381927                 NaN   1.37350                 NaN  0.992641        4.90707                 NaN            NaN            NaN
  1268.89        2500.00       0.223340        92.8558                 NaN            NaN  0.352987                 NaN   1.26764                 NaN  0.909082        4.39116                 NaN            NaN            NaN
  1267.38        2500.00       0.193589        93.7512                 NaN            NaN  0.314997                 NaN   1.13277                 NaN  0.801130        3.80629                 NaN            NaN            NaN
  1265.88        2500.00       0.176041        94.2866                 NaN            NaN  0.291068                 NaN   1.04675                 NaN  0.736590        3.46296                 NaN            NaN            NaN
  1264.38        2500.00       0.211314        94.4311                 NaN            NaN  0.350113                 NaN   1.20172                 NaN  0.884684        2.92102                 NaN            NaN            NaN
  1262.88        2500.00       0.910812E-001   95.7157                 NaN            NaN  0.140941                 NaN  0.666644                 NaN  0.386342        2.99927                 NaN            NaN            NaN
  1261.38        2500.00       0.377113        50.6297        30.2936                 NaN   1.44754                 NaN            NaN            NaN   2.11764        11.1605                 NaN   2.10740        1.86649     
  1259.87        2500.00       0.142867        90.0393                 NaN            NaN            NaN            NaN   6.48952                 NaN   1.32409        2.00422                 NaN            NaN            NaN
  1258.37        2500.00       0.999067E-001   96.7046                 NaN            NaN  0.996701E-001            NaN  0.693353                 NaN  0.390246        2.01220                 NaN            NaN            NaN
  1256.87        2500.00       0.120012        96.9043                 NaN            NaN  0.400832E-002            NaN  0.768355                 NaN  0.383001        1.82029                 NaN            NaN            NaN
  1255.37        2500.00       0.899905E-001   96.8379                 NaN            NaN  0.175572                 NaN  0.664728                 NaN  0.422662        1.80917                 NaN            NaN            NaN
  1253.86        2500.00       0.104217        96.9890                 NaN            NaN  0.176781                 NaN  0.698374                 NaN  0.463634        1.56799                 NaN            NaN            NaN
  1252.36        2500.00       0.668264E-001   96.8868                 NaN            NaN  0.167611                 NaN  0.597619                 NaN  0.358420        1.92274                 NaN            NaN            NaN
  1250.86        2500.00       0.650164        60.7224                 NaN            NaN  0.982756                 NaN   7.88464                 NaN   3.91483        18.1357                 NaN   6.53177        1.17767     
  1249.36        2500.00                 NaN   98.9823                 NaN            NaN  0.915518E-001            NaN  0.232028                 NaN  0.105748       0.360649                 NaN  0.199605       0.281286E-001
  1247.86        2500.00       0.985645                 NaN            NaN            NaN   4.11121                 NaN   20.8344                 NaN   10.0447        39.4411                 NaN   16.9754        7.60758     
  1246.35        2500.00       0.977317                 NaN            NaN            NaN   4.12710                 NaN   20.7958                 NaN   10.1301        39.3999                 NaN   16.9972        7.57255     
  1244.85        2500.00       0.974813                 NaN            NaN            NaN   4.13241                 NaN   20.7994                 NaN   10.1422        39.4215                 NaN   17.0088        7.52084     
  1243.35        2500.00       0.972249                 NaN            NaN            NaN   4.13778                 NaN   20.8031                 NaN   10.1544        39.4432                 NaN   17.0204        7.46886     
  1241.85        2500.00       0.969675                 NaN            NaN            NaN   4.14317                 NaN   20.8068                 NaN   10.1666        39.4650                 NaN   17.0322        7.41658     
  1240.34        2500.00       0.967069                 NaN            NaN            NaN   4.14855                 NaN   20.8107                 NaN   10.1787        39.4871                 NaN   17.0441        7.36377     
  1238.84        2500.00       0.964479                 NaN            NaN            NaN   4.15389                 NaN   20.8147                 NaN   10.1909        39.5094                 NaN   17.0561        7.31062     
  1237.34        2500.00       0.961863                 NaN            NaN            NaN   4.15924                 NaN   20.8188                 NaN   10.2030        39.5318                 NaN   17.0681        7.25719     
  1235.84        2500.00       0.959183                 NaN            NaN            NaN   4.16467                 NaN   20.8229                 NaN   10.2153        39.5542                 NaN   17.0803        7.20348     
  1234.34        2500.00       0.956572                 NaN            NaN            NaN   4.16997                 NaN   20.8272                 NaN   10.2275        39.5770                 NaN   17.0924        7.14937     
  1232.83        2500.00       0.953908                 NaN            NaN            NaN   4.17532                 NaN   20.8317                 NaN   10.2396        39.5999                 NaN   17.1047        7.09490     
  1231.33        2500.00       0.951222                 NaN            NaN            NaN   4.18068                 NaN   20.8362                 NaN   10.2519        39.6229                 NaN   17.1170        7.04016     
  1229.83        2500.00       0.948519                 NaN            NaN            NaN   4.18604                 NaN   20.8408                 NaN   10.2641        39.6460                 NaN   17.1295        6.98506     
  1228.33        2500.00       0.945797                 NaN            NaN            NaN   4.19141                 NaN   20.8456                 NaN   10.2763        39.6694                 NaN   17.1421        6.92942     
  1226.83        2500.00       0.943053                 NaN            NaN            NaN   4.19683                 NaN   20.8504                 NaN   10.2886        39.6929                 NaN   17.1548        6.87349     
  1225.32        2500.00       0.945630                 NaN            NaN            NaN   4.11703                 NaN   20.9960                 NaN   10.3221        39.6020                 NaN   17.1748        6.84248     
  1223.82        2500.00       0.942879                 NaN            NaN            NaN   4.15290                 NaN   20.9527                 NaN   10.3338        39.6655                 NaN   17.1848        6.76745     
  1222.32        2500.00       0.934658                 NaN            NaN            NaN   4.21302                 NaN   20.8658                 NaN   10.3256        39.7647                 NaN   17.1934        6.70288     
  1220.82        2500.00       0.931844                 NaN            NaN            NaN   4.21844                 NaN   20.8709                 NaN   10.3379        39.7890                 NaN   17.2064        6.64546     
  1219.31        2500.00       0.928937                 NaN            NaN            NaN   4.22385                 NaN   20.8769                 NaN   10.3504        39.8131                 NaN   17.2195        6.58738     
  1217.81        2500.00       0.926194                 NaN            NaN            NaN   4.22914                 NaN   20.8822                 NaN   10.3625        39.8379                 NaN   17.2327        6.52926     
  1216.31        2500.00       0.923293                 NaN            NaN            NaN   4.23462                 NaN   20.8877                 NaN   10.3750        39.8628                 NaN   17.2462        6.47055     
  1214.81        2500.00       0.920399                 NaN            NaN            NaN   4.24000                 NaN   20.8935                 NaN   10.3876        39.8875                 NaN   17.2596        6.41135     
  1213.31        2500.00       0.888233                 NaN            NaN            NaN   4.23445                 NaN   21.1381                 NaN   10.3898        39.7643                 NaN   17.2481        6.33699     
  1211.80        2500.00       0.920212                 NaN            NaN            NaN   4.19009                 NaN   21.0088                 NaN   10.4380        39.8494                 NaN   17.2924        6.30117     
  1210.30        2500.00       0.881898                 NaN            NaN            NaN   4.24091                 NaN   21.1649                 NaN   10.4201        39.8018                 NaN   17.2775        6.21292     
  1208.80        2500.00       0.908701                 NaN            NaN            NaN   4.26163                 NaN   20.9181                 NaN   10.4373        39.9888                 NaN   17.3141        6.17129     
  1207.30        2500.00       0.905697                 NaN            NaN            NaN   4.26700                 NaN   20.9244                 NaN   10.4495        40.0153                 NaN   17.3282        6.10993     
  1205.80        2500.00       0.906858                 NaN            NaN            NaN   4.17031                 NaN   21.1129                 NaN   10.5044        39.8761                 NaN   17.3614        6.06815     
  1204.29        2500.00       0.905098                 NaN            NaN            NaN   4.21410                 NaN   21.0499                 NaN   10.5003        39.9677                 NaN   17.3611        6.00179     
  1202.79        2500.00       0.862670                 NaN            NaN            NaN   4.27565                 NaN   21.1953                 NaN   10.5021        39.9192                 NaN   17.3449        5.90019     
  1201.29        2500.00       0.906461                 NaN            NaN            NaN   4.26828                 NaN   1.85084        18.9825        10.4346        40.2113                 NaN   17.4391        5.90695     
  1199.79        2500.00       0.856105                 NaN            NaN            NaN   4.28671                 NaN   21.2107                 NaN   10.5278        39.9706                 NaN   17.3740        5.77422     
  1198.28        2500.00       0.762748                 NaN            NaN            NaN   4.34410                 NaN  0.299359        20.8980        10.6597        39.7897                 NaN   17.4706        5.77570     
  1196.78        2500.00       0.886703                 NaN            NaN            NaN   4.23005                 NaN   21.1100                 NaN   10.5746        40.0768                 NaN   17.4377        5.68407     
  1195.28        2500.00       0.850308                 NaN            NaN            NaN   4.29766                 NaN   21.2386                 NaN   10.5691        40.0535                 NaN   17.4135        5.57730     
  1193.78        2500.00       0.883865                 NaN            NaN            NaN   4.29112                 NaN   21.0179                 NaN   10.5886        40.2279                 NaN   17.4534        5.53717     
  1192.28        2500.00       0.839076                 NaN            NaN            NaN   4.31127                 NaN   21.2600                 NaN   10.5882        40.0975                 NaN   17.4502        5.45369     
  1190.77        2500.00       0.877681                 NaN            NaN            NaN   4.30189                 NaN   21.0364                 NaN   10.6124        40.2844                 NaN   17.4835        5.40383     
  1189.27        2500.00       0.870091                 NaN            NaN            NaN   4.25367                 NaN   21.1602                 NaN   10.6392        40.2070                 NaN   17.5131        5.35668     
  1187.77        2500.00       0.870787                 NaN            NaN            NaN   4.31069                 NaN   21.0564                 NaN   10.6385        40.3376                 NaN   17.5150        5.27095     
  1186.27        2500.00       0.872892                 NaN            NaN            NaN   4.30478                 NaN   1.09998        19.8872        10.5544        40.4468                 NaN   17.5822        5.25178     
  1184.77        2500.00       0.827767                 NaN            NaN            NaN   4.31664                 NaN   21.2936                 NaN   10.6893        40.2142                 NaN   17.5336        5.12495     
  1183.26        2500.00       0.860509                 NaN            NaN            NaN   4.33036                 NaN   21.0785                 NaN   10.6777        40.4274                 NaN   17.5600        5.06557     
  1181.76        2500.00       0.814872                 NaN            NaN            NaN   4.35050                 NaN   21.3248                 NaN   10.6835        40.2894                 NaN   17.5570        4.97994     
  1180.26        2500.00       0.843076                 NaN            NaN            NaN   4.28748                 NaN   21.4625                 NaN   10.5883        40.4299                 NaN   17.6192        4.76951     
  1178.76        2500.00       0.825093                 NaN            NaN            NaN   4.35940                 NaN   21.2537                 NaN   10.6935        40.4240                 NaN   17.5971        4.84722     
  1177.25        2500.00       0.804139                 NaN            NaN            NaN   4.36742                 NaN   21.3549                 NaN   10.7250        40.3746                 NaN   17.6043        4.76959     
  1175.75        2500.00       0.819453                 NaN            NaN            NaN   4.37131                 NaN   21.2635                 NaN   10.7183        40.4907                 NaN   17.6304        4.70640     
  1174.25        2500.00       0.838593                 NaN            NaN            NaN   4.33309                 NaN  0.231021        20.9457        10.6754        40.5967                 NaN   17.6981        4.68140     
  1172.75        2500.00       0.793186                 NaN            NaN            NaN   4.38608                 NaN   21.3845                 NaN   10.7687        40.4632                 NaN   17.6513        4.55310     
  1171.25        2500.00       0.816676                 NaN            NaN            NaN   4.31993                 NaN   21.5250                 NaN   10.6608        40.6126                 NaN   17.7225        4.34256     
  1169.74        2500.00       0.785717                 NaN            NaN            NaN   4.39583                 NaN   21.4083                 NaN   10.7949        40.5208                 NaN   17.6858        4.40869     
  1168.24        2500.00       0.801969                 NaN            NaN            NaN   4.39947                 NaN   21.3113                 NaN   10.7851        40.6443                 NaN   17.7139        4.34405     
  1166.74        2500.00       0.787781                 NaN            NaN            NaN   4.42078                 NaN   21.3662                 NaN   10.7844        40.6856                 NaN   17.7252        4.23003     
  1165.24        2500.00       0.778635                 NaN            NaN            NaN   4.41063                 NaN   21.4263                 NaN   10.8363        40.6265                 NaN   17.7363        4.18531     
  1163.73        2500.00       0.770446                 NaN            NaN            NaN   4.42031                 NaN   21.4525                 NaN   10.8534        40.6428                 NaN   17.7516        4.10883     
  1162.23        2500.00       0.804410                 NaN            NaN            NaN   4.37123                 NaN   21.3073                 NaN   10.8823        40.7652                 NaN   17.8015        4.06805     
  1160.73        2500.00       0.789329                 NaN            NaN            NaN   4.38142                 NaN   21.3358                 NaN   10.9064        40.7541                 NaN   17.8283        4.00463     
  1159.23        2500.00       0.773021                 NaN            NaN            NaN   4.44714                 NaN   21.3821                 NaN   10.8889        40.8194                 NaN   17.8080        3.88153     
  1157.73        2500.00       0.754797                 NaN            NaN            NaN   4.44184                 NaN   21.5023                 NaN   10.9091        40.7660                 NaN   17.8226        3.80345     
  1156.22        2500.00       0.763709                 NaN            NaN            NaN   4.45813                 NaN   21.4144                 NaN   10.9185        40.8760                 NaN   17.8434        3.72592     
  1154.72        2500.00       0.761665                 NaN            NaN            NaN   4.46442                 NaN   21.4161                 NaN   10.9301        40.9181                 NaN   17.8619        3.64768     
  1153.22        2500.00       0.742659                 NaN            NaN            NaN   4.45934                 NaN   21.5403                 NaN   10.9525        40.8615                 NaN   17.8762        3.56749     
  1151.72        2500.00       0.778016                 NaN            NaN            NaN   4.40453                 NaN   21.3979                 NaN   10.9776        40.9887                 NaN   17.9285        3.52474     
  1150.22        2500.00       0.733539                 NaN            NaN            NaN   4.47296                 NaN   21.5645                 NaN   10.9809        40.9263                 NaN   17.9135        3.40833     
  1148.71        2500.00       0.769414                 NaN            NaN            NaN   4.41601                 NaN   21.4269                 NaN   11.0075        41.0524                 NaN   17.9649        3.36285     
  1147.21        2500.00       0.765252                 NaN            NaN            NaN   4.41905                 NaN   21.4427                 NaN   11.0233        41.0816                 NaN   17.9850        3.28313     
  1145.71        2500.00       0.761566                 NaN            NaN            NaN   4.42437                 NaN   21.4566                 NaN   11.0356        41.1181                 NaN   18.0035        3.20020     
  1144.21        2500.00       0.757225                 NaN            NaN            NaN   4.43001                 NaN   21.4720                 NaN   11.0504        41.1504                 NaN   18.0222        3.11774     
  1142.70        2500.00       0.714225                 NaN            NaN            NaN   4.50139                 NaN   21.6363                 NaN   11.0567        41.1011                 NaN   18.0048        2.98550     
  1141.20        2500.00       0.722189                 NaN            NaN            NaN   4.51649                 NaN   21.5473                 NaN   11.0626        41.2083                 NaN   18.0296        2.91349     
  1139.70        2500.00       0.717933                 NaN            NaN            NaN   4.52228                 NaN   21.5619                 NaN   11.0772        41.2429                 NaN   18.0490        2.82883     
  1138.20        2500.00       0.713615                 NaN            NaN            NaN   4.52811                 NaN   21.5766                 NaN   11.0918        41.2776                 NaN   18.0685        2.74373     
  1136.70        2500.00       0.709299                 NaN            NaN            NaN   4.53404                 NaN   21.5909                 NaN   11.1065        41.3130                 NaN   18.0882        2.65805     
  1135.19        2500.00       0.606049                 NaN            NaN            NaN   4.58911                 NaN   21.9304                 NaN   11.1824        41.1171                 NaN   18.1541        2.42086     
  1133.69        2500.00       0.685615                 NaN            NaN            NaN   4.53853                 NaN   21.7226                 NaN   11.1451        41.2986                 NaN   18.1245        2.48500     
  1132.19        2500.00       0.680987                 NaN            NaN            NaN   4.54428                 NaN   21.7318                 NaN   11.1560        41.3364                 NaN   18.1486        2.40185     
  1130.69        2500.00       0.676615                 NaN            NaN            NaN   4.55053                 NaN   21.7531                 NaN   11.1755        41.3699                 NaN   18.1650        2.30939     
  1129.19        2500.00       0.686942                 NaN            NaN            NaN   4.56407                 NaN   21.6664                 NaN   11.1812        41.4922                 NaN   18.1891        2.22006     
  1127.68        2500.00       0.667377                 NaN            NaN            NaN   4.56289                 NaN   21.7854                 NaN   11.2067        41.4412                 NaN   18.2052        2.13119     
  1126.18        2500.00       0.662601                 NaN            NaN            NaN   4.56894                 NaN   21.8015                 NaN   11.2222        41.4780                 NaN   18.2264        2.04040     
  1124.68        2500.00       0.632360                 NaN            NaN            NaN   4.59721                 NaN   21.8924                 NaN   11.2493        41.4035                 NaN   18.2129        2.01223     
  1123.18        2500.00       0.674159                 NaN            NaN            NaN   4.61223                 NaN   21.5551                 NaN   11.2384        41.7386                 NaN   18.2996        1.88191     
  1121.67        2500.00       0.664295                 NaN            NaN            NaN   4.59443                 NaN   21.7445                 NaN   11.2564        41.6806                 NaN   18.2942        1.76556     
  1120.17        2500.00       0.659548                 NaN            NaN            NaN   4.60055                 NaN   21.7613                 NaN   11.2719        41.7185                 NaN   18.3156        1.67265     
  1118.67        2500.00       0.655174                 NaN            NaN            NaN   4.60671                 NaN   21.7764                 NaN   11.2868        41.7585                 NaN   18.3372        1.57910     
  1117.17        2500.00       0.649657                 NaN            NaN            NaN   4.61303                 NaN   21.7962                 NaN   11.3035        41.7939                 NaN   18.3588        1.48493     
  1115.67        2500.00       0.645343                 NaN            NaN            NaN   4.61934                 NaN   21.8103                 NaN   11.3182        41.8355                 NaN   18.3811        1.39022     
  1114.16        2500.00       0.613666                 NaN            NaN            NaN   4.64338                 NaN   21.9540                 NaN   11.3267        41.7280                 NaN   18.3488        1.38540     
  1112.66        2500.00       0.679832                 NaN            NaN            NaN   4.61766                 NaN   21.7188                 NaN   11.2890        42.0043                 NaN   18.3947        1.29580     
  1111.16        2500.00       0.659147                 NaN            NaN            NaN   4.61404                 NaN   21.8801                 NaN   11.2404        42.0111                 NaN   18.4205        1.17474     
  1109.66        2500.00       0.637722                 NaN            NaN            NaN   4.58263                 NaN   22.0558                 NaN   11.2817        42.0249                 NaN   18.5152       0.902000     
  1108.16        2500.00       0.619573                 NaN            NaN            NaN   4.65046                 NaN   21.9058                 NaN   11.3991        42.0277                 NaN   18.4925       0.904982     
  1106.65        2500.00       0.614548                 NaN            NaN            NaN   4.65688                 NaN   21.9238                 NaN   11.4151        42.0684                 NaN   18.5154       0.805918     
  1105.15        2500.00       0.658296                 NaN            NaN            NaN   4.62024                 NaN   21.9137                 NaN   11.3530        42.1344                 NaN   18.4848       0.835697     
  1103.65        2500.00       0.586875                 NaN            NaN            NaN   4.66371                 NaN   22.0731                 NaN   11.4643        42.0497                 NaN   18.5558       0.606537     
  1102.15        2500.00       0.605367                 NaN            NaN            NaN   4.65536                 NaN   21.9079                 NaN   11.4696        42.2024                 NaN   18.6105       0.548943     
  1100.64        2500.00       0.593728                 NaN            NaN            NaN   4.68249                 NaN   22.0009                 NaN   11.4807        42.2317                 NaN   18.6084       0.402061     
  1099.14        2500.00       0.582897                 NaN            NaN            NaN   4.70673                 NaN   22.0343                 NaN   11.3788        42.3853                 NaN   18.5996       0.312428     
  1097.64        2500.00       0.582806                 NaN            NaN            NaN   4.69541                 NaN   22.0430                 NaN   11.5146        42.3132                 NaN   18.6556       0.195392     
  1096.14        2500.00       0.577240                 NaN            NaN            NaN   4.70196                 NaN   22.0642                 NaN   11.5317        42.3544                 NaN   18.6795       0.910771E-001
  1094.64        2500.00       0.598647                 NaN            NaN            NaN   4.67527                 NaN   21.9387                 NaN   11.4841        42.5038                 NaN   18.7516       0.478302E-001
  1093.13        2500.00       0.550516                 NaN            NaN            NaN   4.71211                 NaN   22.1871                 NaN   11.5771        42.2824                 NaN   18.6907                 NaN
  1091.63        2500.00       0.598076                 NaN            NaN            NaN   4.71029                 NaN   22.0709                 NaN   11.5429        42.4307                 NaN   18.6472                 NaN
  1090.13        2500.00       0.554736                 NaN            NaN            NaN   4.72790                 NaN   22.1370                 NaN   11.5982        42.3073                 NaN   18.6750                 NaN
  1088.63        2500.00       0.548049                 NaN            NaN            NaN   4.73478                 NaN   22.1558                 NaN   11.6164        42.2776                 NaN   18.6674                 NaN
  1087.13        2500.00       0.541804                 NaN            NaN            NaN   4.74108                 NaN   22.1710                 NaN   11.6340        42.2510                 NaN   18.6612                 NaN
  1085.62        2500.00       0.575776                 NaN            NaN            NaN   4.74484                 NaN   22.1059                 NaN   11.6203        42.3484                 NaN   18.6048                 NaN
  1084.12        2500.00       0.509545                 NaN            NaN            NaN   4.75130                 NaN   22.3224                 NaN   11.6915        42.0861                 NaN   18.6392                 NaN
  1082.62        2500.00       0.562023                 NaN            NaN            NaN   4.76509                 NaN   22.0706                 NaN   11.5803        42.3708                 NaN   18.6512                 NaN
  1081.12        2500.00       0.248417                 NaN            NaN            NaN   4.94895                 NaN   22.0719                 NaN   11.6909        42.1127       0.181186        18.7460                 NaN
  1079.61        2500.00                 NaN            NaN            NaN            NaN   5.06275                 NaN   22.3060                 NaN   11.8071        41.7311       0.297142        18.7958                 NaN
  1078.11        2500.00                 NaN            NaN            NaN            NaN   5.09341                 NaN   22.1124                 NaN   11.7494        41.9094       0.324837        18.8105                 NaN
  1076.61        2500.00                 NaN            NaN            NaN            NaN   5.07635                 NaN   22.3027                 NaN   11.8248        41.7199       0.294026        18.7823                 NaN
  1075.11        2500.00                 NaN            NaN            NaN            NaN   5.07176                 NaN   22.3680                 NaN   11.8430        41.6618       0.287553        18.7679                 NaN
  1073.61        2500.00                 NaN            NaN            NaN            NaN   5.07370                 NaN   22.3647                 NaN   11.8395        41.6698       0.294487        18.7578                 NaN
  1072.10        2500.00                 NaN            NaN            NaN            NaN   5.09109                 NaN   22.2700                 NaN   11.8549        41.7215       0.284807        18.7776                 NaN
  1070.60        2500.00                 NaN            NaN            NaN            NaN   5.11756                 NaN   22.0922                 NaN   11.7965        41.8931       0.325595        18.7751                 NaN
  1069.10        2500.00                 NaN            NaN            NaN            NaN   5.10494                 NaN   22.1484                 NaN   11.8291        41.8381       0.322072        18.7573                 NaN
  1067.60        2500.00                 NaN            NaN            NaN            NaN   5.11518                 NaN   22.1405                 NaN   11.8283        41.8421       0.321940        18.7520                 NaN
  1066.09        2500.00                 NaN            NaN            NaN            NaN   5.08446                 NaN   22.4642                 NaN   11.9136        41.5506       0.275965        18.7112                 NaN
  1064.59        2500.00                 NaN            NaN            NaN            NaN   5.13052                 NaN   22.1899                 NaN   11.8429        41.7953       0.314994        18.7263                 NaN
  1063.09        2500.00                 NaN            NaN            NaN            NaN   5.11778                 NaN   22.2233                 NaN   11.8864        41.7359       0.294362        18.7423                 NaN
  1061.59        2500.00                 NaN            NaN            NaN            NaN   5.12004                 NaN   22.2393                 NaN   11.8982        41.7177       0.292481        18.7323                 NaN
  1060.09        2500.00                 NaN            NaN            NaN            NaN   5.13469                 NaN   22.2008                 NaN   11.9001        41.7547       0.309543        18.7002                 NaN
  1058.58        2500.00                 NaN            NaN            NaN            NaN   5.13487                 NaN   22.5178                 NaN   11.8967        41.5174       0.257806        18.6755                 NaN
  1057.08        2500.00                 NaN            NaN            NaN            NaN   5.12690                 NaN   22.2879                 NaN   11.9337        41.6629       0.286800        18.7019                 NaN
  1055.58        2500.00                 NaN            NaN            NaN            NaN   5.09772                 NaN   22.5404                 NaN   11.9953        41.4458       0.263575        18.6571                 NaN
  1054.08        2500.00                 NaN            NaN            NaN            NaN   5.10116                 NaN   22.6239                 NaN   11.9664        41.4305       0.260173        18.6178                 NaN
  1052.58        2500.00                 NaN            NaN            NaN            NaN   5.13381                 NaN   22.3359                 NaN   11.9693        41.6084       0.281085        18.6715                 NaN
  1051.07        2500.00                 NaN            NaN            NaN            NaN   5.13616                 NaN   22.3523                 NaN   11.9812        41.5900       0.279161        18.6612                 NaN
  1049.57        2500.00                 NaN            NaN            NaN            NaN   5.13851                 NaN   22.3688                 NaN   11.9932        41.5714       0.277223        18.6508                 NaN
  1048.07        2500.00                 NaN            NaN            NaN            NaN   5.14086                 NaN   22.3854                 NaN   12.0052        41.5529       0.275295        18.6404                 NaN
  1046.57        2500.00                 NaN            NaN            NaN            NaN   5.14327                 NaN   22.4018                 NaN   12.0172        41.5345       0.273354        18.6299                 NaN
  1045.06        2500.00                 NaN            NaN            NaN            NaN   5.14564                 NaN   22.4173                 NaN   12.0291        41.5167       0.271441        18.6198                 NaN
  1043.56        2500.00                 NaN            NaN            NaN            NaN   5.14774                 NaN   22.4323                 NaN   12.0409        41.4992       0.269450        18.6104                 NaN
  1042.06        2500.00                 NaN            NaN            NaN            NaN   5.15016                 NaN   22.4476                 NaN   12.0528        41.4816       0.267551        18.6003                 NaN
  1040.56        2500.00                 NaN            NaN            NaN            NaN   5.15259                 NaN   22.4644                 NaN   12.0649        41.4630       0.265584        18.5896                 NaN
  1039.06        2500.00                 NaN            NaN            NaN            NaN   5.15514                 NaN   22.4816                 NaN   12.0771        41.4440       0.263632        18.5786                 NaN
  1037.55        2500.00                 NaN            NaN            NaN            NaN   5.15754                 NaN   22.4975                 NaN   12.0891        41.4260       0.261672        18.5683                 NaN
